time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2
407,,,NaN,NaN,,NaN,,,,,,NaN,
408,-2,,NaN,NaN,-2,NaN,0,-2,,54,53,NaN,98
409,,,NaN,NaN,,NaN,,,,,,NaN,
410,-2,,NaN,NaN,-2,NaN,0,-2,,54,53,NaN,98
411,,,NaN,NaN,,NaN,,,,,,NaN,
412,-2,,NaN,NaN,-2,NaN,0,-2,,54,53,NaN,98
413,,,NaN,NaN,,NaN,,,,,,NaN,
414,-1,,NaN,NaN,-1,NaN,0,-1,,54,53,NaN,98
415,,,NaN,NaN,,NaN,,,,,,NaN,
416,-1,,NaN,NaN,-1,NaN,0,-1,,54,53,NaN,98
417,,,NaN,NaN,,NaN,,,,,,NaN,
418,-1,,NaN,NaN,-1,NaN,0,-1,,54,53,NaN,98
419,,,NaN,NaN,,NaN,,,,,,NaN,
420,-1,,NaN,NaN,-1,NaN,0,-1,,54,53,NaN,98
421,,,NaN,NaN,,NaN,,,,,,NaN,
422,-1,,NaN,NaN,-1,NaN,0,-1,,54,53,NaN,98
423,,,NaN,NaN,,NaN,,,,,,NaN,
424,-1,,NaN,NaN,-1,NaN,0,-1,,54,53,NaN,98
425,,,NaN,NaN,,NaN,,,,,,NaN,
426,-1,,NaN,NaN,-1,NaN,0,-1,,53,52,NaN,98
427,,,NaN,NaN,,NaN,,,,,,NaN,
428,-1,,NaN,NaN,-1,NaN,0,-1,,53,52,NaN,98
429,,,NaN,NaN,,NaN,,,,,,NaN,
430,0,,NaN,NaN,0,NaN,0,0,,52,52,NaN,98
431,,,NaN,NaN,,NaN,,,,,,NaN,
432,0,,NaN,NaN,0,NaN,0,0,,52,51,NaN,98
433,,,NaN,NaN,,NaN,,,,,,NaN,
434,0,,NaN,NaN,0,NaN,0,0,,52,51,NaN,98
435,,,NaN,NaN,,NaN,,,,,,NaN,
436,1,,NaN,NaN,1,NaN,0,1,,52,51,NaN,98
437,,,NaN,NaN,,NaN,,,,,,NaN,
438,1,,NaN,NaN,1,NaN,0,1,,51,51,NaN,98
439,,,NaN,NaN,,NaN,,,,,,NaN,
440,1,,NaN,NaN,1,NaN,0,1,,51,50,NaN,98
441,,,NaN,NaN,,NaN,,,,,,NaN,
442,1,,NaN,NaN,1,NaN,0,1,,51,50,NaN,98
443,,,NaN,NaN,,NaN,,,,,,NaN,
444,1,,NaN,NaN,1,NaN,0,1,,51,51,NaN,98
445,,,NaN,NaN,,NaN,,,,,,NaN,
446,1,,NaN,NaN,1,NaN,0,1,,52,51,NaN,98
447,,,NaN,NaN,,NaN,,,,,,NaN,
448,1,,NaN,NaN,1,NaN,0,1,,52,52,NaN,98
449,,,NaN,NaN,,NaN,,,,,,NaN,
450,1,,NaN,NaN,1,NaN,0,1,,52,52,NaN,98
451,,,NaN,NaN,,NaN,,,,,,NaN,
452,1,,NaN,NaN,1,NaN,0,1,,53,52,NaN,98
453,,,NaN,NaN,,NaN,,,,,,NaN,
454,1,,NaN,NaN,1,NaN,0,1,,53,52,NaN,98
455,,,NaN,NaN,,NaN,,,,,,NaN,
456,1,,NaN,NaN,1,NaN,0,1,,53,53,NaN,98
457,,,NaN,NaN,,NaN,,,,,,NaN,
458,1,,NaN,NaN,1,NaN,0,1,,53,53,NaN,98
459,,,NaN,NaN,,NaN,,,,,,NaN,
460,1,,NaN,NaN,1,NaN,0,1,,53,53,NaN,98
461,,,NaN,NaN,,NaN,,,,,,NaN,
462,1,,NaN,NaN,1,NaN,0,1,,54,53,NaN,98
463,,,NaN,NaN,,NaN,,,,,,NaN,
464,0,,NaN,NaN,0,NaN,0,0,,54,53,NaN,99
465,,,NaN,NaN,,NaN,,,,,,NaN,
466,0,,NaN,NaN,0,NaN,0,0,,54,53,NaN,99
467,,,NaN,NaN,,NaN,,,,,,NaN,
468,0,,NaN,NaN,0,NaN,0,0,,54,53,NaN,99
469,,,NaN,NaN,,NaN,,,,,,NaN,
470,0,,NaN,NaN,0,NaN,0,0,,54,54,NaN,99
471,,,NaN,NaN,,NaN,,,,,,NaN,
472,0,,NaN,NaN,0,NaN,0,0,,54,54,NaN,99
473,,,NaN,NaN,,NaN,,,,,,NaN,
474,0,,NaN,NaN,0,NaN,0,0,,54,54,NaN,99
475,,,NaN,NaN,,NaN,,,,,,NaN,
476,0,,NaN,NaN,0,NaN,0,0,,55,54,NaN,99
477,,,NaN,NaN,,NaN,,,,,,NaN,
478,0,,NaN,NaN,0,NaN,0,0,,55,55,NaN,100
479,,,NaN,NaN,,NaN,,,,,,NaN,
480,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
481,,,NaN,NaN,,NaN,,,,,,NaN,
482,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
483,,,NaN,NaN,,NaN,,,,,,NaN,
484,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
485,,,NaN,NaN,,NaN,,,,,,NaN,
486,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
487,,,NaN,NaN,,NaN,,,,,,NaN,
488,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
489,,,NaN,NaN,,NaN,,,,,,NaN,
490,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
491,,,NaN,NaN,,NaN,,,,,,NaN,
492,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
493,,,NaN,NaN,,NaN,,,,,,NaN,
494,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
495,,,NaN,NaN,,NaN,,,,,,NaN,
496,1,,NaN,NaN,1,NaN,0,1,,56,55,NaN,100
497,,,NaN,NaN,,NaN,,,,,,NaN,
498,1,,NaN,NaN,1,NaN,0,1,,56,55,NaN,100
499,,,NaN,NaN,,NaN,,,,,,NaN,
500,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
501,,,NaN,NaN,,NaN,,,,,,NaN,
502,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
503,,,NaN,NaN,,NaN,,,,,,NaN,
504,0,,NaN,NaN,0,NaN,0,0,,55,55,NaN,100
505,,,NaN,NaN,,NaN,,,,,,NaN,
506,0,,NaN,NaN,0,NaN,0,0,,55,55,NaN,100
507,,,NaN,NaN,,NaN,,,,,,NaN,
508,0,,NaN,NaN,0,NaN,0,0,,55,54,NaN,100
509,,,NaN,NaN,,NaN,,,,,,NaN,
510,0,,NaN,NaN,0,NaN,0,0,,55,55,NaN,100
511,,,NaN,NaN,,NaN,,,,,,NaN,
512,0,,NaN,NaN,0,NaN,0,0,,56,55,NaN,100
513,,,NaN,NaN,,NaN,,,,,,NaN,
514,0,,NaN,NaN,0,NaN,0,0,,56,56,NaN,100
515,,,NaN,NaN,,NaN,,,,,,NaN,
516,0,,NaN,NaN,0,NaN,0,0,,57,56,NaN,99
517,,,NaN,NaN,,NaN,,,,,,NaN,
518,0,,NaN,NaN,0,NaN,0,0,,57,57,NaN,100
519,,,NaN,NaN,,NaN,,,,,,NaN,
520,0,,NaN,NaN,0,NaN,0,0,,58,58,NaN,100
521,,,NaN,NaN,,NaN,,,,,,NaN,
522,0,,NaN,NaN,0,NaN,0,0,,60,60,NaN,99
523,,,NaN,NaN,,NaN,,,,,,NaN,
524,0,,NaN,NaN,0,NaN,0,0,,61,61,NaN,100
525,,,NaN,NaN,,NaN,,,,,,NaN,
526,0,,NaN,NaN,0,NaN,0,0,,62,62,NaN,100
527,,,NaN,NaN,,NaN,,,,,,NaN,
528,0,,NaN,NaN,0,NaN,0,0,,62,63,NaN,100
529,,,NaN,NaN,,NaN,,,,,,NaN,
530,1,,NaN,NaN,1,NaN,0,1,,62,61,NaN,100
531,,,NaN,NaN,,NaN,,,,,,NaN,
532,0,,NaN,NaN,0,NaN,0,0,,61,60,NaN,100
533,,,NaN,NaN,,NaN,,,,,,NaN,
534,0,,NaN,NaN,0,NaN,0,0,,60,59,NaN,100
535,,,NaN,NaN,,NaN,,,,,,NaN,
536,0,,NaN,NaN,0,NaN,0,0,,60,59,NaN,100
537,,,NaN,NaN,,NaN,,,,,,NaN,
538,0,,NaN,NaN,0,NaN,0,0,,60,58,NaN,99
539,,,NaN,NaN,,NaN,,,,,,NaN,
540,1,,NaN,NaN,1,NaN,0,1,,60,59,NaN,99
541,,,NaN,NaN,,NaN,,,,,,NaN,
542,1,,NaN,NaN,1,NaN,0,1,,60,60,NaN,99
543,,,NaN,NaN,,NaN,,,,,,NaN,
544,1,,NaN,NaN,1,NaN,0,1,,60,60,NaN,99
545,,,NaN,NaN,,NaN,,,,,,NaN,
546,1,,NaN,NaN,1,NaN,0,1,,60,59,NaN,99
547,,,NaN,NaN,,NaN,,,,,,NaN,
548,1,,NaN,NaN,1,NaN,0,1,,59,58,NaN,99
549,,,NaN,NaN,,NaN,,,,,,NaN,
550,1,,NaN,NaN,1,NaN,0,1,,59,58,NaN,99
551,,,NaN,NaN,,NaN,,,,,,NaN,
552,1,,NaN,NaN,1,NaN,0,1,,58,58,NaN,99
553,,,NaN,NaN,,NaN,,,,,,NaN,
554,1,,NaN,NaN,1,NaN,0,1,,57,57,NaN,99
555,,,NaN,NaN,,NaN,,,,,,NaN,
556,1,,NaN,NaN,1,NaN,0,1,,57,56,NaN,99
557,,,NaN,NaN,,NaN,,,,,,NaN,
558,1,,NaN,NaN,1,NaN,0,1,,57,56,NaN,99
559,,,NaN,NaN,,NaN,,,,,,NaN,
560,0,,NaN,NaN,0,NaN,0,0,,56,56,NaN,94
561,,,NaN,NaN,,NaN,,,,,,NaN,
562,0,,NaN,NaN,0,NaN,0,0,,58,56,NaN,97
563,,,NaN,NaN,,NaN,,,,,,NaN,
564,1,,NaN,NaN,1,NaN,0,1,,58,57,NaN,97
565,,,NaN,NaN,,NaN,,,,,,NaN,
566,1,,NaN,NaN,1,NaN,0,1,,59,57,NaN,98
567,,,NaN,NaN,,NaN,,,,,,NaN,
568,-1,,NaN,NaN,-1,NaN,0,-1,,60,57,NaN,97
569,,,NaN,NaN,,NaN,,,,,,NaN,
570,-1,,NaN,NaN,-1,NaN,0,-1,,60,57,NaN,96
571,,,NaN,NaN,,NaN,,,,,,NaN,
572,-1,,NaN,NaN,-1,NaN,0,-1,,59,57,NaN,97
573,,,NaN,NaN,,NaN,,,,,,NaN,
574,-1,,NaN,NaN,-1,NaN,0,-1,,59,57,NaN,97
575,,,NaN,NaN,,NaN,,,,,,NaN,
576,-2,,NaN,NaN,-7,NaN,0,3,,58,57,NaN,97
577,,,NaN,NaN,,NaN,,,,,,NaN,
578,-2,,NaN,NaN,-12,NaN,0,12,,57,56,NaN,97
579,,,NaN,NaN,,NaN,,,,,,NaN,
580,-2,,NaN,NaN,-12,NaN,0,12,,57,56,NaN,97
581,,,NaN,NaN,,NaN,,,,,,NaN,
582,-2,,NaN,NaN,-12,NaN,0,12,,57,56,NaN,98
583,,,NaN,NaN,,NaN,,,,,,NaN,
584,-1,,NaN,NaN,-1,NaN,0,-1,,57,57,NaN,98
585,,,NaN,NaN,,NaN,,,,,,NaN,
586,-1,,NaN,NaN,-1,NaN,0,-1,,57,58,NaN,99
587,,,NaN,NaN,,NaN,,,,,,NaN,
588,-2,,NaN,NaN,-2,NaN,0,-2,,58,58,NaN,99
589,,,NaN,NaN,,NaN,,,,,,NaN,
590,-2,,NaN,NaN,-2,NaN,0,-2,,59,58,NaN,99
591,,,NaN,NaN,,NaN,,,,,,NaN,
592,-2,,NaN,NaN,-6,NaN,0,1,,59,59,NaN,100
593,,,NaN,NaN,,NaN,,,,,,NaN,
594,-2,,NaN,NaN,-6,NaN,0,1,,60,59,NaN,99
595,,,NaN,NaN,,NaN,,,,,,NaN,
596,-2,,NaN,NaN,-2,NaN,0,-2,,61,60,NaN,99
597,,,NaN,NaN,,NaN,,,,,,NaN,
598,-2,,NaN,NaN,-2,NaN,0,-2,,60,60,NaN,98
599,,,NaN,NaN,,NaN,,,,,,NaN,
600,-2,,NaN,NaN,-2,NaN,0,-2,,60,60,NaN,99
601,,,NaN,NaN,,NaN,,,,,,NaN,
602,-2,,NaN,NaN,-2,NaN,0,-2,,61,60,NaN,98
603,,,NaN,NaN,,NaN,,,,,,NaN,
604,-2,,NaN,NaN,-2,NaN,0,-2,,61,61,NaN,99
605,,,NaN,NaN,,NaN,,,,,,NaN,
606,-2,,NaN,NaN,-2,NaN,0,-2,,61,61,NaN,100
607,,,NaN,NaN,,NaN,,,,,,NaN,
608,-3,,NaN,NaN,-3,NaN,0,-3,,61,61,NaN,100
609,,,NaN,NaN,,NaN,,,,,,NaN,
610,-3,,NaN,NaN,-3,NaN,0,-3,,61,60,NaN,100
611,,,NaN,NaN,,NaN,,,,,,NaN,
612,-1,,NaN,NaN,-1,NaN,0,-1,,60,60,NaN,100
613,,,NaN,NaN,,NaN,,,,,,NaN,
614,-1,,NaN,NaN,-1,NaN,0,-1,,59,58,NaN,100
615,,,NaN,NaN,,NaN,,,,,,NaN,
616,-2,,NaN,NaN,-2,NaN,0,-2,,58,58,NaN,100
617,,,NaN,NaN,,NaN,,,,,,NaN,
618,-2,,NaN,NaN,-2,NaN,0,-2,,57,56,NaN,100
619,,,NaN,NaN,,NaN,,,,,,NaN,
620,-3,,NaN,NaN,-3,NaN,0,-3,,56,55,NaN,100
621,,,NaN,NaN,,NaN,,,,,,NaN,
622,-3,,NaN,NaN,-3,NaN,0,-3,,56,56,NaN,100
623,,,NaN,NaN,,NaN,,,,,,NaN,
624,-3,,NaN,NaN,-3,NaN,0,-3,,56,55,NaN,100
625,,,NaN,NaN,,NaN,,,,,,NaN,
626,-3,,NaN,NaN,-3,NaN,0,-3,,56,55,NaN,100
627,,,NaN,NaN,,NaN,,,,,,NaN,
628,-3,,NaN,NaN,-3,NaN,0,-3,,56,56,NaN,100
629,,,NaN,NaN,,NaN,,,,,,NaN,
630,-3,,NaN,NaN,-3,NaN,0,-3,,56,56,NaN,100
631,,,NaN,NaN,,NaN,,,,,,NaN,
632,-3,,NaN,NaN,-3,NaN,0,-3,,56,56,NaN,100
633,,,NaN,NaN,,NaN,,,,,,NaN,
634,-3,,NaN,NaN,-3,NaN,0,-3,,57,56,NaN,100
635,,,NaN,NaN,,NaN,,,,,,NaN,
636,-3,,NaN,NaN,-3,NaN,0,-3,,57,57,NaN,100
637,,,NaN,NaN,,NaN,,,,,,NaN,
638,-3,,NaN,NaN,-3,NaN,0,-3,,57,57,NaN,100
639,,,NaN,NaN,,NaN,,,,,,NaN,
640,-3,,NaN,NaN,-3,NaN,0,-3,,57,57,NaN,100
641,,,NaN,NaN,,NaN,,,,,,NaN,
642,-3,,NaN,NaN,-3,NaN,0,-3,,58,58,NaN,100
643,,,NaN,NaN,,NaN,,,,,,NaN,
644,-2,,NaN,NaN,-2,NaN,0,-2,,60,58,NaN,100
645,,,NaN,NaN,,NaN,,,,,,NaN,
646,-2,,NaN,NaN,-2,NaN,0,-2,,61,62,NaN,100
647,,,NaN,NaN,,NaN,,,,,,NaN,
648,-3,,NaN,NaN,-3,NaN,0,-3,,65,65,NaN,100
649,,,NaN,NaN,,NaN,,,,,,NaN,
650,-3,,NaN,NaN,-3,NaN,0,-3,,68,68,NaN,100
651,,,NaN,NaN,,NaN,,,,,,NaN,
652,-3,,NaN,NaN,-3,NaN,0,-3,,71,71,NaN,100
653,,,NaN,NaN,,NaN,,,,,,NaN,
654,-3,,NaN,NaN,-3,NaN,0,-3,,72,72,NaN,100
655,,,NaN,NaN,,NaN,,,,,,NaN,
656,-4,,NaN,NaN,-4,NaN,0,-4,,72,71,NaN,100
657,,,NaN,NaN,,NaN,,,,,,NaN,
658,-4,,NaN,NaN,-4,NaN,0,-4,,71,70,NaN,100
659,,,NaN,NaN,,NaN,,,,,,NaN,
660,-4,,NaN,NaN,-4,NaN,0,-4,,69,68,NaN,100
661,,,NaN,NaN,,NaN,,,,,,NaN,
662,-4,,NaN,NaN,-4,NaN,0,-4,,68,67,NaN,100
663,,,NaN,NaN,,NaN,,,,,,NaN,
664,-4,,NaN,NaN,-4,NaN,0,-4,,66,66,NaN,100
665,,,NaN,NaN,,NaN,,,,,,NaN,
666,-4,,NaN,NaN,-4,NaN,0,-4,,65,64,NaN,100
667,,,NaN,NaN,,NaN,,,,,,NaN,
668,-4,,NaN,NaN,-4,NaN,0,-4,,64,64,NaN,100
669,,,NaN,NaN,,NaN,,,,,,NaN,
670,-4,,NaN,NaN,-4,NaN,0,-4,,63,63,NaN,100
671,,,NaN,NaN,,NaN,,,,,,NaN,
672,-4,,NaN,NaN,-4,NaN,0,-4,,62,62,NaN,100
673,,,NaN,NaN,,NaN,,,,,,NaN,
674,-4,,NaN,NaN,-4,NaN,0,-4,,62,61,NaN,100
675,,,NaN,NaN,,NaN,,,,,,NaN,
676,-3,,NaN,NaN,-3,NaN,0,-3,,61,60,NaN,100
677,,,NaN,NaN,,NaN,,,,,,NaN,
678,-3,,NaN,NaN,-3,NaN,0,-3,,60,59,NaN,100
679,,,NaN,NaN,,NaN,,,,,,NaN,
680,-3,,NaN,NaN,-3,NaN,0,-3,,59,58,NaN,100
681,,,NaN,NaN,,NaN,,,,,,NaN,
682,-4,,NaN,NaN,-4,NaN,0,-4,,58,58,NaN,100
683,,,NaN,NaN,,NaN,,,,,,NaN,
684,-4,,NaN,NaN,-4,NaN,0,-4,,58,57,NaN,100
685,,,NaN,NaN,,NaN,,,,,,NaN,
686,-4,,NaN,NaN,-4,NaN,0,-4,,57,57,NaN,100
687,,,NaN,NaN,,NaN,,,,,,NaN,
688,-4,,NaN,NaN,-4,NaN,0,-4,,57,57,NaN,100
689,,,NaN,NaN,,NaN,,,,,,NaN,
690,-4,,NaN,NaN,-4,NaN,0,-4,,57,57,NaN,100
691,,,NaN,NaN,,NaN,,,,,,NaN,
692,-4,,NaN,NaN,-4,NaN,0,-4,,56,57,NaN,100
693,,,NaN,NaN,,NaN,,,,,,NaN,
694,-2,,NaN,NaN,-67,NaN,0,88,,56,56,NaN,100
695,,,NaN,NaN,,NaN,,,,,,NaN,
696,4,,NaN,NaN,261,NaN,0,25,,56,56,NaN,100
697,,,NaN,NaN,,NaN,,,,,,NaN,
698,5,,NaN,NaN,-59,NaN,0,57,,56,56,NaN,100
699,,,NaN,NaN,,NaN,,,,,,NaN,
700,5,,NaN,NaN,-59,NaN,0,57,,56,55,NaN,100
701,,,NaN,NaN,,NaN,,,,,,NaN,
702,14,,NaN,NaN,-19,NaN,0,51,,55,54,NaN,100
703,,,NaN,NaN,,NaN,,,,,,NaN,
704,14,,NaN,NaN,-17,NaN,0,64,,54,53,NaN,100
705,,,NaN,NaN,,NaN,,,,,,NaN,
706,13,,NaN,NaN,-32,NaN,0,56,,53,52,NaN,100
707,,,NaN,NaN,,NaN,,,,,,NaN,
708,9,,NaN,NaN,-41,NaN,0,76,,52,51,NaN,100
709,,,NaN,NaN,,NaN,,,,,,NaN,
710,26,,NaN,NaN,23,NaN,0,49,,51,50,NaN,100
711,,,NaN,NaN,,NaN,,,,,,NaN,
712,30,,NaN,NaN,28,NaN,0,35,,51,50,NaN,100
713,,,NaN,NaN,,NaN,,,,,,NaN,
714,31,,NaN,NaN,30,NaN,0,34,,50,49,NaN,100
715,,,NaN,NaN,,NaN,,,,,,NaN,
716,36,,NaN,NaN,34,NaN,0,47,,49,49,NaN,100
717,,,NaN,NaN,,NaN,,,,,,NaN,
718,40,,NaN,NaN,37,NaN,0,63,,49,49,NaN,100
719,,,NaN,NaN,,NaN,,,,,,NaN,
720,60,,NaN,NaN,50,NaN,0,128,,49,48,NaN,100
721,,,NaN,NaN,,NaN,,,,,,NaN,
722,69,,NaN,NaN,57,NaN,0,150,,49,48,NaN,100
723,,,NaN,NaN,,NaN,,,,,,NaN,
724,85,,NaN,NaN,73,NaN,0,174,,49,48,NaN,100
725,,,NaN,NaN,,NaN,,,,,,NaN,
726,95,,NaN,NaN,79,NaN,0,178,,48,48,NaN,100
727,,,NaN,NaN,,NaN,,,,,,NaN,
728,99,,NaN,NaN,80,NaN,0,180,,48,47,NaN,100
729,,,NaN,NaN,,NaN,,,,,,NaN,
730,103,,NaN,NaN,75,NaN,0,171,,48,47,NaN,100
731,,,NaN,NaN,,NaN,,,,,,NaN,
732,103,,NaN,NaN,76,NaN,0,169,,48,47,NaN,100
733,,,NaN,NaN,,NaN,,,,,,NaN,
734,99,,NaN,NaN,56,NaN,0,140,,48,47,NaN,100
735,,,NaN,NaN,,NaN,,,,,,NaN,
736,99,,NaN,NaN,61,NaN,0,153,,48,47,NaN,100
737,,,NaN,NaN,,NaN,,,,,,NaN,
738,103,,NaN,NaN,64,NaN,0,120,,47,46,NaN,100
739,,,NaN,NaN,,NaN,,,,,,NaN,
740,103,,NaN,NaN,64,NaN,0,120,,47,46,NaN,100
741,,,NaN,NaN,,NaN,,,,,,NaN,
742,98,,NaN,NaN,68,NaN,0,143,,47,46,NaN,100
743,,,NaN,NaN,,NaN,,,,,,NaN,
744,96,,NaN,NaN,70,NaN,0,138,,47,46,NaN,100
745,,,NaN,NaN,,NaN,,,,,,NaN,
746,96,,NaN,NaN,70,NaN,0,138,,46,45,NaN,100
747,,,NaN,NaN,,NaN,,,,,,NaN,
748,95,,NaN,NaN,69,NaN,0,136,,46,45,NaN,100
749,,,NaN,NaN,,NaN,,,,,,NaN,
750,94,,NaN,NaN,69,NaN,0,133,,46,45,NaN,100
751,,,NaN,NaN,,NaN,,,,,,NaN,
752,93,,NaN,NaN,69,NaN,0,133,,46,45,NaN,100
753,,,NaN,NaN,,NaN,,,,,,NaN,
754,93,,NaN,NaN,68,NaN,0,135,,46,45,NaN,100
755,,,NaN,NaN,,NaN,,,,,,NaN,
756,92,,NaN,NaN,64,NaN,0,133,,46,45,NaN,100
757,,,NaN,NaN,,NaN,,,,,,NaN,
758,91,,NaN,NaN,56,NaN,0,133,,45,45,NaN,100
759,,,NaN,NaN,,NaN,,,,,,NaN,
760,91,,NaN,NaN,65,NaN,0,131,,45,45,NaN,100
761,,,NaN,NaN,,NaN,,,,,,NaN,
762,91,,NaN,NaN,66,NaN,0,131,,45,45,NaN,100
763,,,NaN,NaN,,NaN,,,,,,NaN,
764,90,,NaN,NaN,67,NaN,0,128,,45,45,NaN,100
765,,,NaN,NaN,,NaN,,,,,,NaN,
766,90,,NaN,NaN,67,NaN,0,128,,46,50,NaN,100
767,,,NaN,NaN,,NaN,,,,,,NaN,
768,91,,NaN,NaN,69,NaN,0,131,,45,50,NaN,100
769,,,NaN,NaN,,NaN,,,,,,NaN,
770,92,,NaN,NaN,75,NaN,0,133,,45,51,NaN,100
771,,,NaN,NaN,,NaN,,,,,,NaN,
772,92,,NaN,NaN,75,NaN,0,133,,46,51,NaN,100
773,,,NaN,NaN,,NaN,,,,,,NaN,
774,66,,NaN,NaN,66,NaN,0,66,,46,51,NaN,100
775,,,NaN,NaN,,NaN,,,,,,NaN,
776,66,,NaN,NaN,66,NaN,0,66,,46,51,NaN,100
777,,,NaN,NaN,,NaN,,,,,,NaN,
778,54,,NaN,NaN,54,NaN,0,54,,46,51,NaN,100
779,,,NaN,NaN,,NaN,,,,,,NaN,
780,54,,NaN,NaN,54,NaN,0,54,,46,46,NaN,100
781,,,NaN,NaN,,NaN,,,,,,NaN,
782,53,,NaN,NaN,49,NaN,0,53,,46,45,NaN,100
783,,,NaN,NaN,,NaN,,,,,,NaN,
784,53,,NaN,NaN,49,NaN,0,53,,46,46,NaN,100
785,,,NaN,NaN,,NaN,,,,,,NaN,
786,51,,NaN,NaN,34,NaN,0,66,,47,46,NaN,100
787,,,NaN,NaN,,NaN,,,,,,NaN,
788,63,,NaN,NaN,67,NaN,0,90,,47,47,NaN,100
789,,,NaN,NaN,,NaN,,,,,,NaN,
790,91,,NaN,NaN,103,NaN,0,134,,48,48,NaN,100
791,,,NaN,NaN,,NaN,,,,,,NaN,
792,112,,NaN,NaN,123,NaN,0,163,,51,51,NaN,100
793,,,NaN,NaN,,NaN,,,,,,NaN,
794,127,,NaN,NaN,133,NaN,0,176,,55,54,NaN,100
795,,,NaN,NaN,,NaN,,,,,,NaN,
796,135,,NaN,NaN,136,NaN,0,179,,59,59,NaN,100
797,,,NaN,NaN,,NaN,,,,,,NaN,
798,136,28,NaN,NaN,125,NaN,0,178,,62,62,NaN,100
799,,,NaN,NaN,,NaN,,,,,,NaN,
800,136,28,NaN,NaN,125,NaN,0,178,,64,63,NaN,100
801,,,NaN,NaN,,NaN,,,,,,NaN,
802,132,28,NaN,NaN,113,NaN,0,173,,65,66,NaN,100
803,,,NaN,NaN,,NaN,,,,,,NaN,
804,123,35,NaN,NaN,95,NaN,0,166,,67,66,NaN,100
805,,,NaN,NaN,,NaN,,,,,,NaN,
806,120,35,NaN,NaN,91,NaN,0,162,,67,66,NaN,100
807,,,NaN,NaN,,NaN,,,,,,NaN,
808,116,35,NaN,NaN,86,NaN,0,161,,66,66,NaN,100
809,,,NaN,NaN,,NaN,,,,,,NaN,
810,114,35,NaN,NaN,86,NaN,0,159,5,66,65,NaN,100
811,,,NaN,NaN,,NaN,,,,,,NaN,
812,114,35,NaN,NaN,86,NaN,0,161,5,65,64,NaN,100
813,,,NaN,NaN,,NaN,,,,,,NaN,
814,114,35,NaN,NaN,87,NaN,0,161,5,64,63,NaN,100
815,,,NaN,NaN,,NaN,,,,,,NaN,
816,114,36,NaN,NaN,87,NaN,0,160,5,63,63,NaN,100
817,,,NaN,NaN,,NaN,,,,,,NaN,
818,115,36,NaN,NaN,88,NaN,0,162,5,62,62,NaN,100
819,,,NaN,NaN,,NaN,,,,,,NaN,
820,115,36,NaN,NaN,80,NaN,0,163,5,62,62,NaN,100
821,,,NaN,NaN,,NaN,,,,,,NaN,
822,117,35,NaN,NaN,86,NaN,0,165,6,61,61,NaN,100
823,,,NaN,NaN,,NaN,,,,,,NaN,
824,122,35,NaN,NaN,99,NaN,0,170,6,61,60,NaN,100
825,,,NaN,NaN,,NaN,,,,,,NaN,
826,121,35,NaN,NaN,89,NaN,0,167,6,61,60,NaN,100
827,,,NaN,NaN,,NaN,,,,,,NaN,
828,121,35,NaN,NaN,82,NaN,0,167,6,61,61,NaN,100
829,,,NaN,NaN,,NaN,,,,,,NaN,
830,121,35,NaN,NaN,89,NaN,0,166,9,62,61,NaN,100
831,,,NaN,NaN,,NaN,,,,,,NaN,
832,122,35,NaN,NaN,92,NaN,0,168,9,64,63,NaN,100
833,,,NaN,NaN,,NaN,,,,,,NaN,
834,122,35,NaN,NaN,93,NaN,0,167,9,65,65,NaN,100
835,,,NaN,NaN,,NaN,,,,,,NaN,
836,122,34,NaN,NaN,92,NaN,0,167,10,67,66,NaN,100
837,,,NaN,NaN,,NaN,,,,,,NaN,
838,123,34,NaN,NaN,95,NaN,0,169,10,67,66,NaN,100
839,,,NaN,NaN,,NaN,,,,,,NaN,
840,124,34,NaN,NaN,96,NaN,0,168,10,68,66,NaN,100
841,,,NaN,NaN,,NaN,,,,,,NaN,
842,122,35,NaN,NaN,94,NaN,0,164,10,68,66,NaN,100
843,,,NaN,NaN,,NaN,,,,,,NaN,
844,121,35,NaN,NaN,91,NaN,0,166,10,69,66,NaN,100
845,,,NaN,NaN,,NaN,,,,,,NaN,
846,121,35,NaN,NaN,89,NaN,0,166,10,70,66,NaN,100
847,,,NaN,NaN,,NaN,,,,,,NaN,
848,122,35,NaN,NaN,92,NaN,0,168,10,71,67,NaN,100
849,,,NaN,NaN,,NaN,,,,,,NaN,
850,128,35,NaN,NaN,212,NaN,0,185,10,72,69,NaN,100
851,,,NaN,NaN,,NaN,,,,,,NaN,
