time,SNUADC/ECG_II,SNUADC/ECG_V5,SNUADC/ART,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/HR
3351,NaN,NaN,NaN,,,,,,,,NaN,,
3352,NaN,NaN,NaN,4,79,47,32,100,117,10,NaN,57,47
3353,NaN,NaN,NaN,,,,,,,,NaN,,
3354,NaN,NaN,NaN,3,79,47,32,100,117,10,NaN,57,47
3355,NaN,NaN,NaN,,,,,,,,NaN,,
3356,NaN,NaN,NaN,3,78,47,32,100,117,10,NaN,56,47
3357,NaN,NaN,NaN,,,,,,,,NaN,,
3358,NaN,NaN,NaN,4,78,47,32,100,116,10,NaN,57,47
3359,NaN,NaN,NaN,,,,,,,,NaN,,
3360,NaN,NaN,NaN,4,78,47,32,100,116,10,NaN,57,47
3361,NaN,NaN,NaN,,,,,,,,NaN,,
3362,NaN,NaN,NaN,4,77,47,32,100,116,10,NaN,56,47
3363,NaN,NaN,NaN,,,,,,,,NaN,,
3364,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,56,47
3365,NaN,NaN,NaN,,,,,,,,NaN,,
3366,NaN,NaN,NaN,4,78,47,32,100,116,10,NaN,56,47
3367,NaN,NaN,NaN,,,,,,,,NaN,,
3368,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,56,47
3369,NaN,NaN,NaN,,,,,,,,NaN,,
3370,NaN,NaN,NaN,3,77,47,32,100,115,10,NaN,56,47
3371,NaN,NaN,NaN,,,,,,,,NaN,,
3372,NaN,NaN,NaN,3,77,47,32,100,116,10,NaN,56,47
3373,NaN,NaN,NaN,,,,,,,,NaN,,
3374,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,56,47
3375,NaN,NaN,NaN,,,,,,,,NaN,,
3376,NaN,NaN,NaN,4,77,47,32,100,114,10,NaN,56,47
3377,NaN,NaN,NaN,,,,,,,,NaN,,
3378,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,57,47
3379,NaN,NaN,NaN,,,,,,,,NaN,,
3380,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,56,47
3381,NaN,NaN,NaN,,,,,,,,NaN,,
3382,NaN,NaN,NaN,3,77,47,32,100,114,10,NaN,56,47
3383,NaN,NaN,NaN,,,,,,,,NaN,,
3384,NaN,NaN,NaN,3,77,47,32,100,115,10,NaN,56,47
3385,NaN,NaN,NaN,,,,,,,,NaN,,
3386,NaN,NaN,NaN,3,77,47,32,100,114,10,NaN,56,46
3387,NaN,NaN,NaN,,,,,,,,NaN,,
3388,NaN,NaN,NaN,4,77,47,32,100,113,10,NaN,56,46
3389,NaN,NaN,NaN,,,,,,,,NaN,,
3390,NaN,NaN,NaN,4,77,47,31,100,115,10,NaN,56,46
3391,NaN,NaN,NaN,,,,,,,,NaN,,
3392,NaN,NaN,NaN,4,77,47,31,100,114,10,NaN,56,46
3393,NaN,NaN,NaN,,,,,,,,NaN,,
3394,NaN,NaN,NaN,4,76,47,31,100,113,10,NaN,56,46
3395,NaN,NaN,NaN,,,,,,,,NaN,,
3396,NaN,NaN,NaN,4,77,47,31,100,114,10,NaN,56,46
3397,NaN,NaN,NaN,,,,,,,,NaN,,
3398,NaN,NaN,NaN,4,76,47,32,100,113,10,NaN,55,46
3399,NaN,NaN,NaN,,,,,,,,NaN,,
3400,NaN,NaN,NaN,3,76,47,32,100,113,10,NaN,56,46
3401,NaN,NaN,NaN,,,,,,,,NaN,,
3402,NaN,NaN,NaN,3,76,47,32,100,114,10,NaN,56,46
3403,NaN,NaN,NaN,,,,,,,,NaN,,
3404,NaN,NaN,NaN,4,76,47,32,100,114,10,NaN,56,46
3405,NaN,NaN,NaN,,,,,,,,NaN,,
3406,NaN,NaN,NaN,4,76,47,32,100,114,10,NaN,56,46
3407,NaN,NaN,NaN,,,,,,,,NaN,,
3408,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,56,46
3409,NaN,NaN,NaN,,,,,,,,NaN,,
3410,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,56,46
3411,NaN,NaN,NaN,,,,,,,,NaN,,
3412,NaN,NaN,NaN,3,76,47,31,100,114,10,NaN,56,46
3413,NaN,NaN,NaN,,,,,,,,NaN,,
3414,NaN,NaN,NaN,3,77,47,31,100,114,10,NaN,56,46
3415,NaN,NaN,NaN,,,,,,,,NaN,,
3416,NaN,NaN,NaN,3,76,47,31,100,114,10,NaN,55,46
3417,NaN,NaN,NaN,,,,,,,,NaN,,
3418,NaN,NaN,NaN,4,76,47,32,100,113,10,NaN,55,46
3419,NaN,NaN,NaN,,,,,,,,NaN,,
3420,NaN,NaN,NaN,4,76,47,32,100,114,10,NaN,56,46
3421,NaN,NaN,NaN,,,,,,,,NaN,,
3422,NaN,NaN,NaN,4,76,47,32,100,113,10,NaN,55,46
3423,NaN,NaN,NaN,,,,,,,,NaN,,
3424,NaN,NaN,NaN,4,76,47,32,100,113,10,NaN,55,46
3425,NaN,NaN,NaN,,,,,,,,NaN,,
3426,NaN,NaN,NaN,4,76,47,31,100,114,10,NaN,56,46
3427,NaN,NaN,NaN,,,,,,,,NaN,,
3428,NaN,NaN,NaN,4,76,47,31,100,114,10,NaN,56,46
3429,NaN,NaN,NaN,,,,,,,,NaN,,
3430,NaN,NaN,NaN,3,76,47,31,100,113,10,NaN,56,46
3431,NaN,NaN,NaN,,,,,,,,NaN,,
3432,NaN,NaN,NaN,3,76,47,32,100,114,10,NaN,56,46
3433,NaN,NaN,NaN,,,,,,,,NaN,,
3434,NaN,NaN,NaN,4,76,47,32,100,114,10,NaN,56,46
3435,NaN,NaN,NaN,,,,,,,,NaN,,
3436,NaN,NaN,NaN,4,76,47,32,100,114,10,NaN,56,46
3437,NaN,NaN,NaN,,,,,,,,NaN,,
3438,NaN,NaN,NaN,4,77,47,32,100,115,10,NaN,56,46
3439,NaN,NaN,NaN,,,,,,,,NaN,,
3440,NaN,NaN,NaN,4,76,47,31,100,114,10,NaN,56,46
3441,NaN,NaN,NaN,,,,,,,,NaN,,
3442,NaN,NaN,NaN,3,76,47,31,100,113,10,NaN,56,46
3443,NaN,NaN,NaN,,,,,,,,NaN,,
3444,NaN,NaN,NaN,3,76,47,31,100,114,10,NaN,55,46
3445,NaN,NaN,NaN,,,,,,,,NaN,,
3446,NaN,NaN,NaN,4,76,47,31,100,114,10,NaN,55,46
3447,NaN,NaN,NaN,,,,,,,,NaN,,
3448,NaN,NaN,NaN,4,75,47,31,100,113,10,NaN,55,46
3449,NaN,NaN,NaN,,,,,,,,NaN,,
3450,NaN,NaN,NaN,4,76,47,31,100,113,10,NaN,55,46
3451,NaN,NaN,NaN,,,,,,,,NaN,,
3452,NaN,NaN,NaN,4,75,47,31,100,113,10,NaN,55,46
3453,NaN,NaN,NaN,,,,,,,,NaN,,
3454,NaN,NaN,NaN,4,75,46,32,100,112,10,NaN,55,46
3455,NaN,NaN,NaN,,,,,,,,NaN,,
3456,NaN,NaN,NaN,3,75,46,32,100,113,10,NaN,55,46
3457,NaN,NaN,NaN,,,,,,,,NaN,,
3458,NaN,NaN,NaN,3,75,46,32,100,112,10,NaN,55,46
3459,NaN,NaN,NaN,,,,,,,,NaN,,
3460,NaN,NaN,NaN,3,75,46,32,100,112,10,NaN,55,46
3461,NaN,NaN,NaN,,,,,,,,NaN,,
3462,NaN,NaN,NaN,3,75,46,31,100,113,10,NaN,55,46
3463,NaN,NaN,NaN,,,,,,,,NaN,,
3464,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,46
3465,NaN,NaN,NaN,,,,,,,,NaN,,
3466,NaN,NaN,NaN,4,75,46,31,100,112,10,NaN,55,46
3467,NaN,NaN,NaN,,,,,,,,NaN,,
3468,NaN,NaN,NaN,4,75,46,32,100,112,10,NaN,55,46
3469,NaN,NaN,NaN,,,,,,,,NaN,,
3470,NaN,NaN,NaN,4,75,46,32,100,112,10,NaN,55,46
3471,NaN,NaN,NaN,,,,,,,,NaN,,
3472,NaN,NaN,NaN,3,74,46,32,100,111,10,NaN,54,46
3473,NaN,NaN,NaN,,,,,,,,NaN,,
3474,NaN,NaN,NaN,3,75,46,32,100,112,10,NaN,55,46
3475,NaN,NaN,NaN,,,,,,,,NaN,,
3476,NaN,NaN,NaN,4,75,46,31,100,111,10,NaN,54,46
3477,NaN,NaN,NaN,,,,,,,,NaN,,
3478,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,46
3479,NaN,NaN,NaN,,,,,,,,NaN,,
3480,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,46
3481,NaN,NaN,NaN,,,,,,,,NaN,,
3482,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,46
3483,NaN,NaN,NaN,,,,,,,,NaN,,
3484,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,55,46
3485,NaN,NaN,NaN,,,,,,,,NaN,,
3486,NaN,NaN,NaN,3,75,46,31,100,111,10,NaN,55,46
3487,NaN,NaN,NaN,,,,,,,,NaN,,
3488,NaN,NaN,NaN,3,74,46,31,100,110,10,NaN,54,46
3489,NaN,NaN,NaN,,,,,,,,NaN,,
3490,NaN,NaN,NaN,3,74,46,32,100,110,10,NaN,54,46
3491,NaN,NaN,NaN,,,,,,,,NaN,,
3492,NaN,NaN,NaN,3,74,46,32,100,111,10,NaN,54,46
3493,NaN,NaN,NaN,,,,,,,,NaN,,
3494,NaN,NaN,NaN,4,74,46,32,100,111,10,NaN,54,46
3495,NaN,NaN,NaN,,,,,,,,NaN,,
3496,NaN,NaN,NaN,4,74,46,32,100,111,10,NaN,55,46
3497,NaN,NaN,NaN,,,,,,,,NaN,,
3498,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,46
3499,NaN,NaN,NaN,,,,,,,,NaN,,
3500,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,46
3501,NaN,NaN,NaN,,,,,,,,NaN,,
3502,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,46
3503,NaN,NaN,NaN,,,,,,,,NaN,,
3504,NaN,NaN,NaN,3,75,46,31,100,112,10,NaN,55,46
3505,NaN,NaN,NaN,,,,,,,,NaN,,
3506,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,46
3507,NaN,NaN,NaN,,,,,,,,NaN,,
3508,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,46
3509,NaN,NaN,NaN,,,,,,,,NaN,,
3510,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,46
3511,NaN,NaN,NaN,,,,,,,,NaN,,
3512,NaN,NaN,NaN,4,75,46,31,100,112,10,NaN,55,46
3513,NaN,NaN,NaN,,,,,,,,NaN,,
3514,NaN,NaN,NaN,4,74,46,31,100,112,10,NaN,55,46
3515,NaN,NaN,NaN,,,,,,,,NaN,,
3516,NaN,NaN,NaN,3,75,46,31,100,112,10,NaN,55,46
3517,NaN,NaN,NaN,,,,,,,,NaN,,
3518,NaN,NaN,NaN,3,74,46,31,100,112,10,NaN,54,45
3519,NaN,NaN,NaN,,,,,,,,NaN,,
3520,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,45
3521,NaN,NaN,NaN,,,,,,,,NaN,,
3522,NaN,NaN,NaN,3,75,46,31,100,112,10,NaN,55,45
3523,NaN,NaN,NaN,,,,,,,,NaN,,
3524,NaN,NaN,NaN,4,75,46,31,100,112,10,NaN,55,45
3525,NaN,NaN,NaN,,,,,,,,NaN,,
3526,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3527,NaN,NaN,NaN,,,,,,,,NaN,,
3528,NaN,NaN,NaN,4,75,46,31,100,112,10,NaN,55,45
3529,NaN,NaN,NaN,,,,,,,,NaN,,
3530,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,45
3531,NaN,NaN,NaN,,,,,,,,NaN,,
3532,NaN,NaN,NaN,3,74,46,31,100,110,10,NaN,54,45
3533,NaN,NaN,NaN,,,,,,,,NaN,,
3534,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,45
3535,NaN,NaN,NaN,,,,,,,,NaN,,
3536,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,45
3537,NaN,NaN,NaN,,,,,,,,NaN,,
3538,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3539,NaN,NaN,NaN,,,,,,,,NaN,,
3540,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,45
3541,NaN,NaN,NaN,,,,,,,,NaN,,
3542,NaN,NaN,NaN,4,74,46,31,100,112,10,NaN,55,45
3543,NaN,NaN,NaN,,,,,,,,NaN,,
3544,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,46
3545,NaN,NaN,NaN,,,,,,,,NaN,,
3546,NaN,NaN,NaN,3,75,46,31,100,113,10,NaN,55,46
3547,NaN,NaN,NaN,,,,,,,,NaN,,
3548,NaN,NaN,NaN,3,74,46,31,100,112,10,NaN,54,46
3549,NaN,NaN,NaN,,,,,,,,NaN,,
3550,NaN,NaN,NaN,3,74,46,31,100,112,10,NaN,55,46
3551,NaN,NaN,NaN,,,,,,,,NaN,,
3552,NaN,NaN,NaN,3,75,46,31,100,113,10,NaN,55,46
3553,NaN,NaN,NaN,,,,,,,,NaN,,
3554,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,45
3555,NaN,NaN,NaN,,,,,,,,NaN,,
3556,NaN,NaN,NaN,4,74,46,31,100,112,10,NaN,55,45
3557,NaN,NaN,NaN,,,,,,,,NaN,,
3558,NaN,NaN,NaN,4,75,46,31,100,112,10,NaN,55,46
3559,NaN,NaN,NaN,,,,,,,,NaN,,
3560,NaN,NaN,NaN,4,74,46,31,100,112,10,NaN,54,46
3561,NaN,NaN,NaN,,,,,,,,NaN,,
3562,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,46
3563,NaN,NaN,NaN,,,,,,,,NaN,,
3564,NaN,NaN,NaN,3,74,46,31,100,112,10,NaN,54,46
3565,NaN,NaN,NaN,,,,,,,,NaN,,
3566,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,46
3567,NaN,NaN,NaN,,,,,,,,NaN,,
3568,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,55,46
3569,NaN,NaN,NaN,,,,,,,,NaN,,
3570,NaN,NaN,NaN,4,75,46,31,100,112,10,NaN,55,46
3571,NaN,NaN,NaN,,,,,,,,NaN,,
3572,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,46
3573,NaN,NaN,NaN,,,,,,,,NaN,,
3574,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,55,46
3575,NaN,NaN,NaN,,,,,,,,NaN,,
3576,NaN,NaN,NaN,3,74,46,31,100,112,10,NaN,55,46
3577,NaN,NaN,NaN,,,,,,,,NaN,,
3578,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,46
3579,NaN,NaN,NaN,,,,,,,,NaN,,
3580,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,46
3581,NaN,NaN,NaN,,,,,,,,NaN,,
3582,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,46
3583,NaN,NaN,NaN,,,,,,,,NaN,,
3584,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,46
3585,NaN,NaN,NaN,,,,,,,,NaN,,
3586,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3587,NaN,NaN,NaN,,,,,,,,NaN,,
3588,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3589,NaN,NaN,NaN,,,,,,,,NaN,,
3590,NaN,NaN,NaN,4,73,46,31,100,110,10,NaN,54,45
3591,NaN,NaN,NaN,,,,,,,,NaN,,
3592,NaN,NaN,NaN,3,73,46,31,100,110,10,NaN,54,45
3593,NaN,NaN,NaN,,,,,,,,NaN,,
3594,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,55,45
3595,NaN,NaN,NaN,,,,,,,,NaN,,
3596,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,45
3597,NaN,NaN,NaN,,,,,,,,NaN,,
3598,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3599,NaN,NaN,NaN,,,,,,,,NaN,,
3600,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3601,NaN,NaN,NaN,,,,,,,,NaN,,
3602,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3603,NaN,NaN,NaN,,,,,,,,NaN,,
3604,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,55,46
3605,NaN,NaN,NaN,,,,,,,,NaN,,
3606,NaN,NaN,NaN,3,74,46,31,100,112,10,NaN,55,46
3607,NaN,NaN,NaN,,,,,,,,NaN,,
3608,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,46
3609,NaN,NaN,NaN,,,,,,,,NaN,,
3610,NaN,NaN,NaN,3,74,46,31,100,110,10,NaN,54,46
3611,NaN,NaN,NaN,,,,,,,,NaN,,
3612,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,46
3613,NaN,NaN,NaN,,,,,,,,NaN,,
3614,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,46
3615,NaN,NaN,NaN,,,,,,,,NaN,,
3616,NaN,NaN,NaN,4,73,46,31,100,110,10,NaN,54,46
3617,NaN,NaN,NaN,,,,,,,,NaN,,
3618,NaN,NaN,NaN,3,74,46,31,100,110,10,NaN,54,45
3619,NaN,NaN,NaN,,,,,,,,NaN,,
3620,NaN,NaN,NaN,3,73,46,31,100,110,10,NaN,54,45
3621,NaN,NaN,NaN,,,,,,,,NaN,,
3622,NaN,NaN,NaN,3,73,46,31,100,109,10,NaN,54,45
3623,NaN,NaN,NaN,,,,,,,,NaN,,
3624,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,45
3625,NaN,NaN,NaN,,,,,,,,NaN,,
3626,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,45
3627,NaN,NaN,NaN,,,,,,,,NaN,,
3628,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3629,NaN,NaN,NaN,,,,,,,,NaN,,
3630,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3631,NaN,NaN,NaN,,,,,,,,NaN,,
3632,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3633,NaN,NaN,NaN,,,,,,,,NaN,,
3634,NaN,NaN,NaN,3,74,46,31,100,110,10,NaN,54,45
3635,NaN,NaN,NaN,,,,,,,,NaN,,
3636,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,45
3637,NaN,NaN,NaN,,,,,,,,NaN,,
3638,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3639,NaN,NaN,NaN,,,,,,,,NaN,,
3640,NaN,NaN,NaN,4,73,46,31,100,110,10,NaN,54,45
3641,NaN,NaN,NaN,,,,,,,,NaN,,
3642,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,46
3643,NaN,NaN,NaN,,,,,,,,NaN,,
3644,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,46
3645,NaN,NaN,NaN,,,,,,,,NaN,,
3646,NaN,NaN,NaN,4,73,46,31,100,109,10,NaN,54,46
3647,NaN,NaN,NaN,,,,,,,,NaN,,
3648,NaN,NaN,NaN,3,74,46,31,100,110,10,NaN,54,46
3649,NaN,NaN,NaN,,,,,,,,NaN,,
3650,NaN,NaN,NaN,3,73,46,31,100,109,10,NaN,54,46
3651,NaN,NaN,NaN,,,,,,,,NaN,,
3652,NaN,NaN,NaN,3,73,46,31,100,109,10,NaN,54,45
3653,NaN,NaN,NaN,,,,,,,,NaN,,
3654,NaN,NaN,NaN,3,73,46,31,100,110,10,NaN,54,45
3655,NaN,NaN,NaN,,,,,,,,NaN,,
3656,NaN,NaN,NaN,4,73,46,31,100,110,10,NaN,54,45
3657,NaN,NaN,NaN,,,,,,,,NaN,,
3658,NaN,NaN,NaN,4,73,46,31,100,109,10,NaN,54,45
3659,NaN,NaN,NaN,,,,,,,,NaN,,
3660,NaN,NaN,NaN,4,73,46,31,100,109,10,NaN,54,45
3661,NaN,NaN,NaN,,,,,,,,NaN,,
3662,NaN,NaN,NaN,4,73,46,31,100,110,10,NaN,54,45
3663,NaN,NaN,NaN,,,,,,,,NaN,,
3664,NaN,NaN,NaN,3,73,46,31,100,109,10,NaN,54,45
3665,NaN,NaN,NaN,,,,,,,,NaN,,
3666,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,45
3667,NaN,NaN,NaN,,,,,,,,NaN,,
3668,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3669,NaN,NaN,NaN,,,,,,,,NaN,,
3670,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3671,NaN,NaN,NaN,,,,,,,,NaN,,
3672,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3673,NaN,NaN,NaN,,,,,,,,NaN,,
3674,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,54,46
3675,NaN,NaN,NaN,,,,,,,,NaN,,
3676,NaN,NaN,NaN,4,74,46,31,100,110,10,NaN,54,45
3677,NaN,NaN,NaN,,,,,,,,NaN,,
3678,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,45
3679,NaN,NaN,NaN,,,,,,,,NaN,,
3680,NaN,NaN,NaN,3,74,46,31,100,110,10,NaN,54,45
3681,NaN,NaN,NaN,,,,,,,,NaN,,
3682,NaN,NaN,NaN,3,73,46,31,100,110,10,NaN,54,45
3683,NaN,NaN,NaN,,,,,,,,NaN,,
3684,NaN,NaN,NaN,3,74,46,31,100,112,10,NaN,55,45
3685,NaN,NaN,NaN,,,,,,,,NaN,,
3686,NaN,NaN,NaN,4,74,46,31,100,112,10,NaN,55,45
3687,NaN,NaN,NaN,,,,,,,,NaN,,
3688,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3689,NaN,NaN,NaN,,,,,,,,NaN,,
3690,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3691,NaN,NaN,NaN,,,,,,,,NaN,,
3692,NaN,NaN,NaN,4,74,46,31,100,111,10,NaN,55,45
3693,NaN,NaN,NaN,,,,,,,,NaN,,
3694,NaN,NaN,NaN,3,74,46,31,100,111,10,NaN,54,45
3695,NaN,NaN,NaN,,,,,,,,NaN,,
3696,NaN,NaN,NaN,3,75,46,31,100,113,10,NaN,55,45
3697,NaN,NaN,NaN,,,,,,,,NaN,,
3698,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,45
3699,NaN,NaN,NaN,,,,,,,,NaN,,
3700,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,45
3701,NaN,NaN,NaN,,,,,,,,NaN,,
3702,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,56,45
3703,NaN,NaN,NaN,,,,,,,,NaN,,
3704,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,45
3705,NaN,NaN,NaN,,,,,,,,NaN,,
3706,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,56,46
3707,NaN,NaN,NaN,,,,,,,,NaN,,
3708,NaN,NaN,NaN,3,76,46,31,100,114,10,NaN,56,46
3709,NaN,NaN,NaN,,,,,,,,NaN,,
3710,NaN,NaN,NaN,3,76,46,31,100,113,10,NaN,56,46
3711,NaN,NaN,NaN,,,,,,,,NaN,,
3712,NaN,NaN,NaN,3,75,46,31,100,113,10,NaN,56,46
3713,NaN,NaN,NaN,,,,,,,,NaN,,
3714,NaN,NaN,NaN,3,76,46,31,100,115,10,NaN,56,46
3715,NaN,NaN,NaN,,,,,,,,NaN,,
3716,NaN,NaN,NaN,4,76,46,31,100,115,10,NaN,56,46
3717,NaN,NaN,NaN,,,,,,,,NaN,,
3718,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,56,46
3719,NaN,NaN,NaN,,,,,,,,NaN,,
3720,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,56,46
3721,NaN,NaN,NaN,,,,,,,,NaN,,
3722,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,56,46
3723,NaN,NaN,NaN,,,,,,,,NaN,,
3724,NaN,NaN,NaN,3,76,46,31,100,113,10,NaN,55,46
3725,NaN,NaN,NaN,,,,,,,,NaN,,
3726,NaN,NaN,NaN,3,76,46,31,100,114,10,NaN,56,46
3727,NaN,NaN,NaN,,,,,,,,NaN,,
3728,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,55,46
3729,NaN,NaN,NaN,,,,,,,,NaN,,
3730,NaN,NaN,NaN,4,75,46,31,100,113,10,NaN,55,46
3731,NaN,NaN,NaN,,,,,,,,NaN,,
3732,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,56,46
3733,NaN,NaN,NaN,,,,,,,,NaN,,
3734,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,55,45
3735,NaN,NaN,NaN,,,,,,,,NaN,,
3736,NaN,NaN,NaN,4,76,46,31,100,113,10,NaN,56,46
3737,NaN,NaN,NaN,,,,,,,,NaN,,
3738,NaN,NaN,NaN,3,76,46,31,100,114,10,NaN,55,46
3739,NaN,NaN,NaN,,,,,,,,NaN,,
3740,NaN,NaN,NaN,3,75,46,31,100,113,10,NaN,55,46
3741,NaN,NaN,NaN,,,,,,,,NaN,,
3742,NaN,NaN,NaN,4,75,46,32,100,113,10,NaN,55,46
3743,NaN,NaN,NaN,,,,,,,,NaN,,
3744,NaN,NaN,NaN,4,76,46,32,100,114,10,NaN,56,46
3745,NaN,NaN,NaN,,,,,,,,NaN,,
3746,NaN,NaN,NaN,4,76,46,32,100,114,10,NaN,56,46
3747,NaN,NaN,NaN,,,,,,,,NaN,,
3748,NaN,NaN,NaN,4,76,46,32,100,114,10,NaN,56,46
3749,NaN,NaN,NaN,,,,,,,,NaN,,
3750,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,56,46
3751,NaN,NaN,NaN,,,,,,,,NaN,,
3752,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,56,46
3753,NaN,NaN,NaN,,,,,,,,NaN,,
3754,NaN,NaN,NaN,3,76,46,31,100,113,10,NaN,55,46
3755,NaN,NaN,NaN,,,,,,,,NaN,,
3756,NaN,NaN,NaN,3,76,46,31,100,114,10,NaN,56,46
3757,NaN,NaN,NaN,,,,,,,,NaN,,
3758,NaN,NaN,NaN,4,76,46,31,100,113,10,NaN,55,46
3759,NaN,NaN,NaN,,,,,,,,NaN,,
3760,NaN,NaN,NaN,4,76,46,31,100,113,10,NaN,55,46
3761,NaN,NaN,NaN,,,,,,,,NaN,,
3762,NaN,NaN,NaN,4,76,46,31,100,114,10,NaN,56,46
3763,NaN,NaN,NaN,,,,,,,,NaN,,
3764,NaN,NaN,NaN,4,76,46,31,100,113,10,NaN,55,46
3765,NaN,NaN,NaN,,,,,,,,NaN,,
3766,NaN,NaN,NaN,3,76,46,31,100,113,10,NaN,56,46
3767,NaN,NaN,NaN,,,,,,,,NaN,,
3768,NaN,NaN,NaN,3,76,46,31,100,114,10,NaN,56,46
3769,NaN,NaN,NaN,,,,,,,,NaN,,
3770,NaN,NaN,NaN,3,76,46,31,100,114,10,NaN,56,46
3771,NaN,NaN,NaN,,,,,,,,NaN,,
3772,NaN,NaN,NaN,3,76,46,31,100,113,10,NaN,56,46
3773,NaN,NaN,NaN,,,,,,,,NaN,,
3774,NaN,NaN,NaN,3,77,46,31,100,114,10,NaN,56,46
3775,NaN,NaN,NaN,,,,,,,,NaN,,
