time,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ART,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/HR
20587,,,NaN,,,NaN,,,NaN,NaN,,,
20588,,100,NaN,184,,NaN,29,90,NaN,NaN,23,7,89
20589,,,NaN,,,NaN,,,NaN,NaN,,,
20590,,100,NaN,184,,NaN,29,91,NaN,NaN,23,7,89
20591,,,NaN,,,NaN,,,NaN,NaN,,,
20592,,100,NaN,187,,NaN,29,90,NaN,NaN,23,7,94
20593,,,NaN,,,NaN,,,NaN,NaN,,,
20594,,100,NaN,187,,NaN,29,90,NaN,NaN,23,7,94
20595,,,NaN,,,NaN,,,NaN,NaN,,,
20596,,100,NaN,188,,NaN,29,91,NaN,NaN,23,7,94
20597,,,NaN,,,NaN,,,NaN,NaN,,,
20598,,100,NaN,188,,NaN,29,91,NaN,NaN,23,7,104
20599,,,NaN,,,NaN,,,NaN,NaN,,,
20600,,100,NaN,191,,NaN,29,92,NaN,NaN,23,6,104
20601,,,NaN,,,NaN,,,NaN,NaN,,,
20602,,100,NaN,192,,NaN,29,94,NaN,NaN,23,6,107
20603,,,NaN,,,NaN,,,NaN,NaN,,,
20604,,100,NaN,192,,NaN,29,97,NaN,NaN,23,6,102
20605,,,NaN,,,NaN,,,NaN,NaN,,,
20606,,100,NaN,194,,NaN,29,99,NaN,NaN,23,6,97
20607,,,NaN,,,NaN,,,NaN,NaN,,,
20608,,100,NaN,194,,NaN,29,98,NaN,NaN,23,6,98
20609,,,NaN,,,NaN,,,NaN,NaN,,,
20610,,100,NaN,196,,NaN,28,97,NaN,NaN,23,6,97
20611,,,NaN,,,NaN,,,NaN,NaN,,,
20612,,100,NaN,196,,NaN,28,94,NaN,NaN,23,6,107
20613,,,NaN,,,NaN,,,NaN,NaN,,,
20614,,100,NaN,196,,NaN,28,93,NaN,NaN,23,6,123
20615,,,NaN,,,NaN,,,NaN,NaN,,,
20616,,100,NaN,196,,NaN,28,92,NaN,NaN,23,6,117
20617,,,NaN,,,NaN,,,NaN,NaN,,,
20618,,100,NaN,197,,NaN,28,91,NaN,NaN,23,6,117
20619,,,NaN,,,NaN,,,NaN,NaN,,,
20620,,100,NaN,197,,NaN,28,93,NaN,NaN,23,6,100
20621,,,NaN,,,NaN,,,NaN,NaN,,,
20622,,100,NaN,197,,NaN,28,96,NaN,NaN,23,6,101
20623,,,NaN,,,NaN,,,NaN,NaN,,,
20624,,100,NaN,197,,NaN,28,96,NaN,NaN,23,5,96
20625,,,NaN,,,NaN,,,NaN,NaN,,,
20626,,100,NaN,198,,NaN,27,95,NaN,NaN,23,5,98
20627,,,NaN,,,NaN,,,NaN,NaN,,,
20628,,100,NaN,198,,NaN,27,89,NaN,NaN,23,5,98
20629,,,NaN,,,NaN,,,NaN,NaN,,,
20630,,100,NaN,198,,NaN,27,89,NaN,NaN,23,6,93
20631,,,NaN,,,NaN,,,NaN,NaN,,,
20632,,100,NaN,198,,NaN,26,86,NaN,NaN,23,6,91
20633,,,NaN,,,NaN,,,NaN,NaN,,,
20634,,100,NaN,199,,NaN,26,81,NaN,NaN,23,7,84
20635,,,NaN,,,NaN,,,NaN,NaN,,,
20636,,100,NaN,199,,NaN,26,79,NaN,NaN,23,7,82
20637,,,NaN,,,NaN,,,NaN,NaN,,,
20638,,100,NaN,197,,NaN,26,82,NaN,NaN,23,6,89
20639,,,NaN,,,NaN,,,NaN,NaN,,,
20640,,100,NaN,197,,NaN,26,91,NaN,NaN,23,6,91
20641,,,NaN,,,NaN,,,NaN,NaN,,,
20642,,100,NaN,200,,NaN,26,91,NaN,NaN,23,7,91
20643,,,NaN,,,NaN,,,NaN,NaN,,,
20644,,100,NaN,200,,NaN,26,92,NaN,NaN,23,7,90
20645,,,NaN,,,NaN,,,NaN,NaN,,,
20646,,100,NaN,200,,NaN,26,92,NaN,NaN,23,7,91
20647,,,NaN,,,NaN,,,NaN,NaN,,,
20648,,100,NaN,198,,NaN,26,91,NaN,NaN,23,7,91
20649,,,NaN,,,NaN,,,NaN,NaN,,,
20650,,100,NaN,198,,NaN,26,91,NaN,NaN,23,7,91
20651,,,NaN,,,NaN,,,NaN,NaN,,,
20652,,100,NaN,197,,NaN,26,91,NaN,NaN,23,7,90
20653,,,NaN,,,NaN,,,NaN,NaN,,,
20654,,100,NaN,197,,NaN,27,91,NaN,NaN,23,7,90
20655,,,NaN,,,NaN,,,NaN,NaN,,,
20656,,100,NaN,199,,NaN,27,91,NaN,NaN,23,7,90
20657,,,NaN,,,NaN,,,NaN,NaN,,,
20658,,100,NaN,199,,NaN,27,92,NaN,NaN,23,7,91
20659,,,NaN,,,NaN,,,NaN,NaN,,,
20660,,100,NaN,200,,NaN,27,92,NaN,NaN,23,7,91
20661,,,NaN,,,NaN,,,NaN,NaN,,,
20662,,100,NaN,201,,NaN,27,92,NaN,NaN,23,7,92
20663,,,NaN,,,NaN,,,NaN,NaN,,,
20664,,100,NaN,201,,NaN,27,92,NaN,NaN,23,7,91
20665,,,NaN,,,NaN,,,NaN,NaN,,,
20666,,100,NaN,204,,NaN,27,92,NaN,NaN,23,7,91
20667,,,NaN,,,NaN,,,NaN,NaN,,,
20668,,100,NaN,203,,NaN,28,92,NaN,NaN,23,7,91
20669,,,NaN,,,NaN,,,NaN,NaN,,,
20670,,100,NaN,203,,NaN,28,91,NaN,NaN,23,7,91
20671,,,NaN,,,NaN,,,NaN,NaN,,,
20672,,100,NaN,203,,NaN,28,91,NaN,NaN,23,7,91
20673,,,NaN,,,NaN,,,NaN,NaN,,,
20674,,100,NaN,202,,NaN,28,91,NaN,NaN,23,7,91
20675,,,NaN,,,NaN,,,NaN,NaN,,,
20676,,100,NaN,202,,NaN,28,91,NaN,NaN,23,8,90
20677,,,NaN,,,NaN,,,NaN,NaN,,,
20678,,100,NaN,201,,NaN,28,91,NaN,NaN,23,8,90
20679,,,NaN,,,NaN,,,NaN,NaN,,,
20680,,100,NaN,201,,NaN,28,90,NaN,NaN,23,8,90
20681,,,NaN,,,NaN,,,NaN,NaN,,,
20682,,100,NaN,192,,NaN,28,90,NaN,NaN,23,8,90
20683,,,NaN,,,NaN,,,NaN,NaN,,,
20684,,100,NaN,108,,NaN,28,90,NaN,NaN,23,8,89
20685,,,NaN,,,NaN,,,NaN,NaN,,,
20686,64,100,NaN,90,4,NaN,28,89,NaN,NaN,23,8,89
20687,,,NaN,,,NaN,,,NaN,NaN,,,
20688,66,100,NaN,66,31,NaN,28,89,NaN,NaN,23,9,89
20689,,,NaN,,,NaN,,,NaN,NaN,,,
20690,65,100,NaN,55,41,NaN,29,89,NaN,NaN,23,9,89
20691,,,NaN,,,NaN,,,NaN,NaN,,,
20692,95,100,NaN,51,25,NaN,29,90,NaN,NaN,23,9,89
20693,,,NaN,,,NaN,,,NaN,NaN,,,
20694,,100,NaN,51,,NaN,29,91,NaN,NaN,23,9,89
20695,,,NaN,,,NaN,,,NaN,NaN,,,
20696,,100,NaN,191,,NaN,29,90,NaN,NaN,23,9,89
20697,,,NaN,,,NaN,,,NaN,NaN,,,
20698,,100,NaN,191,,NaN,30,90,NaN,NaN,23,10,89
20699,,,NaN,,,NaN,,,NaN,NaN,,,
20700,,100,NaN,190,,NaN,30,90,NaN,NaN,23,10,89
20701,,,NaN,,,NaN,,,NaN,NaN,,,
20702,,100,NaN,189,,NaN,30,89,NaN,NaN,23,10,88
20703,,,NaN,,,NaN,,,NaN,NaN,,,
20704,,100,NaN,143,,NaN,30,91,NaN,NaN,23,10,103
20705,,,NaN,,,NaN,,,NaN,NaN,,,
20706,,100,NaN,143,,NaN,30,91,NaN,NaN,23,10,120
20707,,,NaN,,,NaN,,,NaN,NaN,,,
20708,,100,NaN,61,,NaN,30,91,NaN,NaN,23,10,125
20709,,,NaN,,,NaN,,,NaN,NaN,,,
20710,,100,NaN,59,,NaN,30,92,NaN,NaN,23,10,125
20711,,,NaN,,,NaN,,,NaN,NaN,,,
20712,,100,NaN,60,,NaN,30,91,NaN,NaN,23,10,142
20713,,,NaN,,,NaN,,,NaN,NaN,,,
20714,,100,NaN,61,,NaN,30,91,NaN,NaN,23,10,113
20715,,,NaN,,,NaN,,,NaN,NaN,,,
20716,,100,NaN,62,,NaN,30,91,NaN,NaN,23,10,100
20717,,,NaN,,,NaN,,,NaN,NaN,,,
20718,,100,NaN,62,,NaN,30,92,NaN,NaN,23,10,91
20719,,,NaN,,,NaN,,,NaN,NaN,,,
20720,88,100,NaN,62,47,NaN,30,92,NaN,NaN,23,10,91
20721,,,NaN,,,NaN,,,NaN,NaN,,,
20722,90,100,NaN,63,48,NaN,30,92,NaN,NaN,23,10,91
20723,,,NaN,,,NaN,,,NaN,NaN,,,
20724,89,100,NaN,63,48,NaN,30,92,NaN,NaN,23,10,92
20725,,,NaN,,,NaN,,,NaN,NaN,,,
20726,89,100,NaN,63,48,NaN,30,92,NaN,NaN,23,10,91
20727,,,NaN,,,NaN,,,NaN,NaN,,,
20728,90,100,NaN,63,48,NaN,31,92,NaN,NaN,23,10,92
20729,,,NaN,,,NaN,,,NaN,NaN,,,
20730,90,100,NaN,63,47,NaN,31,92,NaN,NaN,23,10,92
20731,,,NaN,,,NaN,,,NaN,NaN,,,
20732,90,100,NaN,63,47,NaN,31,92,NaN,NaN,23,10,92
20733,,,NaN,,,NaN,,,NaN,NaN,,,
20734,91,100,NaN,63,47,NaN,31,92,NaN,NaN,23,10,92
20735,,,NaN,,,NaN,,,NaN,NaN,,,
20736,91,100,NaN,63,47,NaN,31,92,NaN,NaN,23,11,91
20737,,,NaN,,,NaN,,,NaN,NaN,,,
20738,93,100,NaN,63,48,NaN,31,92,NaN,NaN,23,11,91
20739,,,NaN,,,NaN,,,NaN,NaN,,,
20740,93,100,NaN,64,48,NaN,31,92,NaN,NaN,23,11,92
20741,,,NaN,,,NaN,,,NaN,NaN,,,
20742,94,100,NaN,64,48,NaN,31,92,NaN,NaN,23,11,92
20743,,,NaN,,,NaN,,,NaN,NaN,,,
20744,94,100,NaN,66,51,NaN,31,92,NaN,NaN,23,11,91
20745,,,NaN,,,NaN,,,NaN,NaN,,,
20746,95,100,NaN,66,50,NaN,31,91,NaN,NaN,23,11,91
20747,,,NaN,,,NaN,,,NaN,NaN,,,
20748,93,100,NaN,64,48,NaN,31,91,NaN,NaN,23,11,96
20749,,,NaN,,,NaN,,,NaN,NaN,,,
20750,93,100,NaN,64,48,NaN,31,91,NaN,NaN,23,11,93
20751,,,NaN,,,NaN,,,NaN,NaN,,,
20752,94,100,NaN,64,48,NaN,31,91,NaN,NaN,23,11,93
20753,,,NaN,,,NaN,,,NaN,NaN,,,
20754,94,100,NaN,64,48,NaN,31,92,NaN,NaN,23,11,88
20755,,,NaN,,,NaN,,,NaN,NaN,,,
20756,95,100,NaN,64,47,NaN,31,91,NaN,NaN,23,11,91
20757,,,NaN,,,NaN,,,NaN,NaN,,,
20758,94,100,NaN,64,48,NaN,31,91,NaN,NaN,23,11,91
20759,,,NaN,,,NaN,,,NaN,NaN,,,
20760,94,100,NaN,64,47,NaN,31,91,NaN,NaN,23,11,90
20761,,,NaN,,,NaN,,,NaN,NaN,,,
20762,94,100,NaN,64,48,NaN,31,91,NaN,NaN,23,11,90
20763,,,NaN,,,NaN,,,NaN,NaN,,,
20764,95,100,NaN,65,49,NaN,31,91,NaN,NaN,23,11,90
20765,,,NaN,,,NaN,,,NaN,NaN,,,
20766,95,100,NaN,65,48,NaN,31,91,NaN,NaN,23,11,90
20767,,,NaN,,,NaN,,,NaN,NaN,,,
20768,95,100,NaN,64,48,NaN,31,91,NaN,NaN,23,11,90
20769,,,NaN,,,NaN,,,NaN,NaN,,,
20770,95,100,NaN,64,48,NaN,31,91,NaN,NaN,23,11,90
20771,,,NaN,,,NaN,,,NaN,NaN,,,
20772,96,100,NaN,65,49,NaN,31,90,NaN,NaN,23,11,90
20773,,,NaN,,,NaN,,,NaN,NaN,,,
20774,98,100,NaN,66,49,NaN,31,91,NaN,NaN,23,12,90
20775,,,NaN,,,NaN,,,NaN,NaN,,,
20776,97,100,NaN,66,49,NaN,31,91,NaN,NaN,23,12,90
20777,,,NaN,,,NaN,,,NaN,NaN,,,
20778,94,100,NaN,65,48,NaN,31,91,NaN,NaN,23,10,90
20779,,,NaN,,,NaN,,,NaN,NaN,,,
20780,94,100,NaN,65,47,NaN,31,91,NaN,NaN,23,10,90
20781,,,NaN,,,NaN,,,NaN,NaN,,,
20782,95,100,NaN,65,48,NaN,31,89,NaN,NaN,23,11,93
20783,,,NaN,,,NaN,,,NaN,NaN,,,
20784,95,100,NaN,65,48,NaN,31,88,NaN,NaN,23,11,91
20785,,,NaN,,,NaN,,,NaN,NaN,,,
20786,96,100,NaN,65,49,NaN,31,88,NaN,NaN,23,11,91
20787,,,NaN,,,NaN,,,NaN,NaN,,,
20788,97,100,NaN,65,48,NaN,31,91,NaN,NaN,23,11,90
20789,,,NaN,,,NaN,,,NaN,NaN,,,
20790,96,100,NaN,66,48,NaN,31,91,NaN,NaN,23,11,90
20791,,,NaN,,,NaN,,,NaN,NaN,,,
20792,97,100,NaN,65,48,NaN,32,91,NaN,NaN,23,12,90
20793,,,NaN,,,NaN,,,NaN,NaN,,,
20794,97,100,NaN,65,48,NaN,32,91,NaN,NaN,23,12,90
20795,,,NaN,,,NaN,,,NaN,NaN,,,
20796,97,100,NaN,66,49,NaN,32,92,NaN,NaN,23,11,90
20797,,,NaN,,,NaN,,,NaN,NaN,,,
20798,97,100,NaN,66,48,NaN,32,91,NaN,NaN,23,11,90
20799,,,NaN,,,NaN,,,NaN,NaN,,,
20800,96,100,NaN,65,48,NaN,31,90,NaN,NaN,23,11,90
20801,,,NaN,,,NaN,,,NaN,NaN,,,
20802,95,100,NaN,65,48,NaN,31,91,NaN,NaN,23,11,90
20803,,,NaN,,,NaN,,,NaN,NaN,,,
20804,95,100,NaN,65,48,NaN,31,90,NaN,NaN,23,12,90
20805,,,NaN,,,NaN,,,NaN,NaN,,,
20806,96,100,NaN,66,49,NaN,31,90,NaN,NaN,23,12,90
20807,,,NaN,,,NaN,,,NaN,NaN,,,
20808,97,100,NaN,66,49,NaN,31,90,NaN,NaN,23,12,90
20809,,,NaN,,,NaN,,,NaN,NaN,,,
20810,98,100,NaN,67,50,NaN,31,90,NaN,NaN,23,12,90
20811,,,NaN,,,NaN,,,NaN,NaN,,,
20812,98,100,NaN,67,49,NaN,31,90,NaN,NaN,23,12,90
20813,,,NaN,,,NaN,,,NaN,NaN,,,
20814,98,100,NaN,67,49,NaN,32,90,NaN,NaN,23,12,90
20815,,,NaN,,,NaN,,,NaN,NaN,,,
20816,98,100,NaN,67,49,NaN,32,91,NaN,NaN,23,12,90
20817,,,NaN,,,NaN,,,NaN,NaN,,,
20818,97,100,NaN,66,49,NaN,32,90,NaN,NaN,23,12,90
20819,,,NaN,,,NaN,,,NaN,NaN,,,
20820,98,100,NaN,66,49,NaN,32,90,NaN,NaN,23,12,89
20821,,,NaN,,,NaN,,,NaN,NaN,,,
20822,98,100,NaN,67,49,NaN,31,90,NaN,NaN,23,12,90
20823,,,NaN,,,NaN,,,NaN,NaN,,,
20824,99,100,NaN,67,49,NaN,31,90,NaN,NaN,23,12,90
20825,,,NaN,,,NaN,,,NaN,NaN,,,
20826,96,100,NaN,67,49,NaN,31,90,NaN,NaN,23,12,90
20827,,,NaN,,,NaN,,,NaN,NaN,,,
20828,97,100,NaN,66,49,NaN,31,88,NaN,NaN,23,12,93
20829,,,NaN,,,NaN,,,NaN,NaN,,,
20830,97,100,NaN,67,49,NaN,31,88,NaN,NaN,23,12,91
20831,,,NaN,,,NaN,,,NaN,NaN,,,
20832,99,100,NaN,67,49,NaN,31,88,NaN,NaN,23,12,91
20833,,,NaN,,,NaN,,,NaN,NaN,,,
20834,98,100,NaN,67,49,NaN,31,91,NaN,NaN,23,12,90
20835,,,NaN,,,NaN,,,NaN,NaN,,,
20836,97,100,NaN,67,49,NaN,31,91,NaN,NaN,23,12,90
20837,,,NaN,,,NaN,,,NaN,NaN,,,
20838,97,100,NaN,67,49,NaN,31,91,NaN,NaN,23,12,90
20839,,,NaN,,,NaN,,,NaN,NaN,,,
20840,98,100,NaN,67,49,NaN,31,91,NaN,NaN,23,12,90
20841,,,NaN,,,NaN,,,NaN,NaN,,,
20842,97,100,NaN,66,48,NaN,31,91,NaN,NaN,23,12,90
20843,,,NaN,,,NaN,,,NaN,NaN,,,
20844,96,100,NaN,66,48,NaN,31,91,NaN,NaN,23,12,90
20845,,,NaN,,,NaN,,,NaN,NaN,,,
20846,96,100,NaN,66,48,NaN,31,90,NaN,NaN,23,12,90
20847,,,NaN,,,NaN,,,NaN,NaN,,,
20848,96,100,NaN,66,48,NaN,31,90,NaN,NaN,23,12,90
20849,,,NaN,,,NaN,,,NaN,NaN,,,
20850,95,100,NaN,65,48,NaN,31,90,NaN,NaN,23,12,90
20851,,,NaN,,,NaN,,,NaN,NaN,,,
20852,95,100,NaN,65,48,NaN,31,90,NaN,NaN,23,12,90
20853,,,NaN,,,NaN,,,NaN,NaN,,,
20854,95,100,NaN,65,48,NaN,31,90,NaN,NaN,23,12,90
20855,,,NaN,,,NaN,,,NaN,NaN,,,
20856,96,100,NaN,66,48,NaN,31,90,NaN,NaN,23,12,90
20857,,,NaN,,,NaN,,,NaN,NaN,,,
20858,96,100,NaN,66,48,NaN,31,90,NaN,NaN,23,12,90
20859,,,NaN,,,NaN,,,NaN,NaN,,,
20860,96,100,NaN,66,48,NaN,31,90,NaN,NaN,23,12,90
20861,,,NaN,,,NaN,,,NaN,NaN,,,
20862,95,100,NaN,66,49,NaN,31,91,NaN,NaN,23,12,90
20863,,,NaN,,,NaN,,,NaN,NaN,,,
20864,95,100,NaN,66,48,NaN,31,91,NaN,NaN,23,12,90
20865,,,NaN,,,NaN,,,NaN,NaN,,,
20866,96,100,NaN,66,48,NaN,31,91,NaN,NaN,23,12,90
20867,,,NaN,,,NaN,,,NaN,NaN,,,
20868,96,100,NaN,66,49,NaN,31,91,NaN,NaN,23,12,90
20869,,,NaN,,,NaN,,,NaN,NaN,,,
20870,95,100,NaN,66,48,NaN,31,91,NaN,NaN,23,12,90
20871,,,NaN,,,NaN,,,NaN,NaN,,,
20872,95,100,NaN,66,48,NaN,31,91,NaN,NaN,23,12,90
20873,,,NaN,,,NaN,,,NaN,NaN,,,
20874,95,100,NaN,66,48,NaN,31,91,NaN,NaN,23,12,90
20875,,,NaN,,,NaN,,,NaN,NaN,,,
20876,94,100,NaN,65,48,NaN,31,91,NaN,NaN,23,12,90
20877,,,NaN,,,NaN,,,NaN,NaN,,,
20878,93,100,NaN,65,47,NaN,31,91,NaN,NaN,23,12,90
20879,,,NaN,,,NaN,,,NaN,NaN,,,
20880,94,100,NaN,65,48,NaN,31,91,NaN,NaN,23,12,90
20881,,,NaN,,,NaN,,,NaN,NaN,,,
20882,94,100,NaN,65,48,NaN,31,91,NaN,NaN,23,12,90
20883,,,NaN,,,NaN,,,NaN,NaN,,,
20884,94,100,NaN,65,48,NaN,31,91,NaN,NaN,23,12,90
20885,,,NaN,,,NaN,,,NaN,NaN,,,
20886,94,100,NaN,65,47,NaN,31,91,NaN,NaN,23,12,90
20887,,,NaN,,,NaN,,,NaN,NaN,,,
20888,93,100,NaN,65,48,NaN,31,91,NaN,NaN,23,12,90
20889,,,NaN,,,NaN,,,NaN,NaN,,,
20890,94,100,NaN,65,48,NaN,31,91,NaN,NaN,23,13,90
20891,,,NaN,,,NaN,,,NaN,NaN,,,
20892,93,100,NaN,65,47,NaN,31,91,NaN,NaN,23,13,91
20893,,,NaN,,,NaN,,,NaN,NaN,,,
20894,92,100,NaN,64,46,NaN,31,91,NaN,NaN,23,12,90
20895,,,NaN,,,NaN,,,NaN,NaN,,,
20896,91,100,NaN,64,47,NaN,31,89,NaN,NaN,23,12,93
20897,,,NaN,,,NaN,,,NaN,NaN,,,
20898,91,100,NaN,64,46,NaN,31,89,NaN,NaN,23,12,91
20899,,,NaN,,,NaN,,,NaN,NaN,,,
20900,92,100,NaN,63,46,NaN,31,88,NaN,NaN,23,12,90
20901,,,NaN,,,NaN,,,NaN,NaN,,,
20902,92,100,NaN,63,47,NaN,31,91,NaN,NaN,23,12,90
20903,,,NaN,,,NaN,,,NaN,NaN,,,
20904,92,100,NaN,64,47,NaN,31,91,NaN,NaN,23,12,90
20905,,,NaN,,,NaN,,,NaN,NaN,,,
20906,92,100,NaN,64,47,NaN,31,91,NaN,NaN,23,12,90
20907,,,NaN,,,NaN,,,NaN,NaN,,,
20908,93,100,NaN,64,47,NaN,31,91,NaN,NaN,23,12,90
20909,,,NaN,,,NaN,,,NaN,NaN,,,
20910,93,100,NaN,65,48,NaN,31,91,NaN,NaN,23,12,90
20911,,,NaN,,,NaN,,,NaN,NaN,,,
20912,92,100,NaN,64,48,NaN,31,91,NaN,NaN,23,12,90
20913,,,NaN,,,NaN,,,NaN,NaN,,,
20914,92,100,NaN,64,47,NaN,31,90,NaN,NaN,23,12,90
20915,,,NaN,,,NaN,,,NaN,NaN,,,
20916,92,100,NaN,64,47,NaN,31,90,NaN,NaN,23,12,90
20917,,,NaN,,,NaN,,,NaN,NaN,,,
20918,93,100,NaN,64,47,NaN,31,90,NaN,NaN,23,12,90
20919,,,NaN,,,NaN,,,NaN,NaN,,,
20920,92,100,NaN,64,47,NaN,31,92,NaN,NaN,23,12,90
20921,,,NaN,,,NaN,,,NaN,NaN,,,
20922,91,100,NaN,64,47,NaN,31,91,NaN,NaN,23,12,89
20923,,,NaN,,,NaN,,,NaN,NaN,,,
20924,92,100,NaN,64,47,NaN,31,91,NaN,NaN,23,12,90
20925,,,NaN,,,NaN,,,NaN,NaN,,,
20926,92,100,NaN,64,47,NaN,31,91,NaN,NaN,23,12,90
20927,,,NaN,,,NaN,,,NaN,NaN,,,
20928,91,100,NaN,64,46,NaN,31,91,NaN,NaN,23,12,90
20929,,,NaN,,,NaN,,,NaN,NaN,,,
20930,90,100,NaN,64,47,NaN,31,88,NaN,NaN,23,12,93
20931,,,NaN,,,NaN,,,NaN,NaN,,,
20932,90,100,NaN,63,46,NaN,31,88,NaN,NaN,23,12,91
20933,,,NaN,,,NaN,,,NaN,NaN,,,
20934,89,100,NaN,63,46,NaN,31,88,NaN,NaN,23,12,91
20935,,,NaN,,,NaN,,,NaN,NaN,,,
20936,89,100,NaN,63,46,NaN,31,91,NaN,NaN,23,12,90
20937,,,NaN,,,NaN,,,NaN,NaN,,,
20938,89,100,NaN,63,46,NaN,31,90,NaN,NaN,23,12,90
20939,,,NaN,,,NaN,,,NaN,NaN,,,
20940,90,100,NaN,63,46,NaN,31,91,NaN,NaN,23,12,90
20941,,,NaN,,,NaN,,,NaN,NaN,,,
20942,90,100,NaN,63,47,NaN,31,91,NaN,NaN,23,12,90
20943,,,NaN,,,NaN,,,NaN,NaN,,,
20944,90,100,NaN,63,47,NaN,31,90,NaN,NaN,23,12,90
20945,,,NaN,,,NaN,,,NaN,NaN,,,
20946,90,100,NaN,63,47,NaN,31,91,NaN,NaN,23,12,90
20947,,,NaN,,,NaN,,,NaN,NaN,,,
20948,90,100,NaN,63,47,NaN,31,91,NaN,NaN,23,12,90
20949,,,NaN,,,NaN,,,NaN,NaN,,,
20950,91,100,NaN,63,47,NaN,31,91,NaN,NaN,23,12,90
20951,,,NaN,,,NaN,,,NaN,NaN,,,
20952,90,100,NaN,63,47,NaN,31,91,NaN,NaN,23,12,90
20953,,,NaN,,,NaN,,,NaN,NaN,,,
20954,89,100,NaN,63,46,NaN,31,90,NaN,NaN,23,12,90
20955,,,NaN,,,NaN,,,NaN,NaN,,,
20956,89,100,NaN,63,46,NaN,31,90,NaN,NaN,23,12,90
20957,,,NaN,,,NaN,,,NaN,NaN,,,
20958,89,100,NaN,63,46,NaN,31,90,NaN,NaN,23,12,90
20959,,,NaN,,,NaN,,,NaN,NaN,,,
20960,90,100,NaN,63,46,NaN,31,90,NaN,NaN,23,12,90
20961,,,NaN,,,NaN,,,NaN,NaN,,,
20962,88,100,NaN,62,46,NaN,31,90,NaN,NaN,23,12,90
20963,,,NaN,,,NaN,,,NaN,NaN,,,
20964,89,100,NaN,62,47,NaN,31,90,NaN,NaN,23,12,90
20965,,,NaN,,,NaN,,,NaN,NaN,,,
20966,88,100,NaN,64,49,NaN,31,90,NaN,NaN,23,12,90
20967,,,NaN,,,NaN,,,NaN,NaN,,,
20968,86,100,NaN,62,45,NaN,31,90,NaN,NaN,23,12,90
20969,,,NaN,,,NaN,,,NaN,NaN,,,
20970,87,100,NaN,61,45,NaN,31,91,NaN,NaN,23,12,89
20971,,,NaN,,,NaN,,,NaN,NaN,,,
20972,87,100,NaN,61,45,NaN,31,91,NaN,NaN,23,12,90
20973,,,NaN,,,NaN,,,NaN,NaN,,,
20974,85,100,NaN,61,45,NaN,31,91,NaN,NaN,23,12,90
20975,,,NaN,,,NaN,,,NaN,NaN,,,
20976,85,100,NaN,61,45,NaN,31,91,NaN,NaN,23,12,90
20977,,,NaN,,,NaN,,,NaN,NaN,,,
20978,86,100,NaN,61,45,NaN,31,90,NaN,NaN,23,12,90
20979,,,NaN,,,NaN,,,NaN,NaN,,,
20980,86,100,NaN,61,46,NaN,31,90,NaN,NaN,23,12,90
20981,,,NaN,,,NaN,,,NaN,NaN,,,
20982,86,100,NaN,61,46,NaN,31,90,NaN,NaN,23,12,90
20983,,,NaN,,,NaN,,,NaN,NaN,,,
20984,86,100,NaN,61,46,NaN,31,90,NaN,NaN,23,12,90
20985,,,NaN,,,NaN,,,NaN,NaN,,,
20986,86,100,NaN,62,46,NaN,31,90,NaN,NaN,23,12,90
20987,,,NaN,,,NaN,,,NaN,NaN,,,
20988,88,100,NaN,62,46,NaN,31,90,NaN,NaN,23,12,90
20989,,,NaN,,,NaN,,,NaN,NaN,,,
20990,86,100,NaN,62,46,NaN,31,90,NaN,NaN,23,12,90
20991,,,NaN,,,NaN,,,NaN,NaN,,,
20992,85,100,NaN,61,45,NaN,31,90,NaN,NaN,23,12,90
20993,,,NaN,,,NaN,,,NaN,NaN,,,
20994,85,100,NaN,61,44,NaN,31,90,NaN,NaN,23,12,90
20995,,,NaN,,,NaN,,,NaN,NaN,,,
20996,85,100,NaN,60,44,NaN,31,90,NaN,NaN,23,11,90
20997,,,NaN,,,NaN,,,NaN,NaN,,,
20998,85,100,NaN,60,45,NaN,31,90,NaN,NaN,23,11,90
20999,,,NaN,,,NaN,,,NaN,NaN,,,
21000,84,100,NaN,60,45,NaN,31,90,NaN,NaN,23,12,90
21001,,,NaN,,,NaN,,,NaN,NaN,,,
21002,85,100,NaN,60,45,NaN,31,90,NaN,NaN,23,12,90
21003,,,NaN,,,NaN,,,NaN,NaN,,,
21004,85,100,NaN,60,45,NaN,31,91,NaN,NaN,23,12,90
21005,,,NaN,,,NaN,,,NaN,NaN,,,
21006,85,100,NaN,60,45,NaN,31,91,NaN,NaN,23,12,90
21007,,,NaN,,,NaN,,,NaN,NaN,,,
21008,85,100,NaN,60,45,NaN,31,91,NaN,NaN,23,11,90
21009,,,NaN,,,NaN,,,NaN,NaN,,,
21010,85,100,NaN,60,45,NaN,31,91,NaN,NaN,23,11,90
21011,,,NaN,,,NaN,,,NaN,NaN,,,
21012,86,100,NaN,61,45,NaN,31,91,NaN,NaN,23,11,90
21013,,,NaN,,,NaN,,,NaN,NaN,,,
21014,86,100,NaN,61,45,NaN,31,91,NaN,NaN,23,11,90
21015,,,NaN,,,NaN,,,NaN,NaN,,,
