time,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_II,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP
11834,NaN,,,,NaN,,,,NaN,NaN,,,
11835,NaN,7,102,56,NaN,100,32,53,NaN,NaN,12,55,73
11836,NaN,,,,NaN,,,,NaN,NaN,,,
11837,NaN,7,103,56,NaN,100,32,52,NaN,NaN,12,55,73
11838,NaN,,,,NaN,,,,NaN,NaN,,,
11839,NaN,7,101,56,NaN,100,32,52,NaN,NaN,12,55,72
11840,NaN,,,,NaN,,,,NaN,NaN,,,
11841,NaN,6,102,56,NaN,100,33,52,NaN,NaN,12,55,72
11842,NaN,,,,NaN,,,,NaN,NaN,,,
11843,NaN,6,101,56,NaN,100,33,52,NaN,NaN,12,55,72
11844,NaN,,,,NaN,,,,NaN,NaN,,,
11845,NaN,6,100,56,NaN,100,33,52,NaN,NaN,12,55,71
11846,NaN,,,,NaN,,,,NaN,NaN,,,
11847,NaN,6,102,56,NaN,100,32,52,NaN,NaN,12,55,71
11848,NaN,,,,NaN,,,,NaN,NaN,,,
11849,NaN,7,100,56,NaN,100,32,52,NaN,NaN,12,55,71
11850,NaN,,,,NaN,,,,NaN,NaN,,,
11851,NaN,7,102,56,NaN,100,32,52,NaN,NaN,12,55,72
11852,NaN,,,,NaN,,,,NaN,NaN,,,
11853,NaN,7,100,56,NaN,100,33,51,NaN,NaN,12,55,71
11854,NaN,,,,NaN,,,,NaN,NaN,,,
11855,NaN,7,100,56,NaN,100,33,52,NaN,NaN,12,55,71
11856,NaN,,,,NaN,,,,NaN,NaN,,,
11857,NaN,7,102,56,NaN,100,33,52,NaN,NaN,12,55,71
11858,NaN,,,,NaN,,,,NaN,NaN,,,
11859,NaN,7,100,56,NaN,100,32,51,NaN,NaN,12,55,71
11860,NaN,,,,NaN,,,,NaN,NaN,,,
11861,NaN,7,102,56,NaN,100,32,52,NaN,NaN,12,55,71
11862,NaN,,,,NaN,,,,NaN,NaN,,,
11863,NaN,7,101,56,NaN,100,32,52,NaN,NaN,12,55,71
11864,NaN,,,,NaN,,,,NaN,NaN,,,
11865,NaN,7,101,56,NaN,100,32,53,NaN,NaN,12,55,72
11866,NaN,,,,NaN,,,,NaN,NaN,,,
11867,NaN,7,101,56,NaN,100,32,52,NaN,NaN,12,55,72
11868,NaN,,,,NaN,,,,NaN,NaN,,,
11869,NaN,7,100,56,NaN,100,32,52,NaN,NaN,12,56,71
11870,NaN,,,,NaN,,,,NaN,NaN,,,
11871,NaN,6,102,56,NaN,100,32,53,NaN,NaN,12,55,72
11872,NaN,,,,NaN,,,,NaN,NaN,,,
11873,NaN,6,101,56,NaN,100,33,52,NaN,NaN,12,55,72
11874,NaN,,,,NaN,,,,NaN,NaN,,,
11875,NaN,6,101,56,NaN,100,33,53,NaN,NaN,12,55,72
11876,NaN,,,,NaN,,,,NaN,NaN,,,
11877,NaN,6,102,56,NaN,100,33,53,NaN,NaN,12,55,72
11878,NaN,,,,NaN,,,,NaN,NaN,,,
11879,NaN,7,101,56,NaN,100,32,53,NaN,NaN,12,55,72
11880,NaN,,,,NaN,,,,NaN,NaN,,,
11881,NaN,7,103,56,NaN,100,32,53,NaN,NaN,12,55,72
11882,NaN,,,,NaN,,,,NaN,NaN,,,
11883,NaN,7,101,56,NaN,100,32,52,NaN,NaN,12,55,72
11884,NaN,,,,NaN,,,,NaN,NaN,,,
11885,NaN,7,101,56,NaN,100,32,52,NaN,NaN,12,55,71
11886,NaN,,,,NaN,,,,NaN,NaN,,,
11887,NaN,7,102,56,NaN,100,32,53,NaN,NaN,12,55,72
11888,NaN,,,,NaN,,,,NaN,NaN,,,
11889,NaN,7,100,56,NaN,100,32,52,NaN,NaN,12,55,71
11890,NaN,,,,NaN,,,,NaN,NaN,,,
11891,NaN,7,102,56,NaN,100,32,52,NaN,NaN,12,55,72
11892,NaN,,,,NaN,,,,NaN,NaN,,,
11893,NaN,7,100,56,NaN,100,32,52,NaN,NaN,12,55,71
11894,NaN,,,,NaN,,,,NaN,NaN,,,
11895,NaN,7,101,56,NaN,100,32,53,NaN,NaN,12,55,72
11896,NaN,,,,NaN,,,,NaN,NaN,,,
11897,NaN,7,103,56,NaN,100,33,53,NaN,NaN,12,55,72
11898,NaN,,,,NaN,,,,NaN,NaN,,,
11899,NaN,7,100,56,NaN,100,33,52,NaN,NaN,12,55,71
11900,NaN,,,,NaN,,,,NaN,NaN,,,
11901,NaN,7,102,56,NaN,100,33,52,NaN,NaN,12,55,72
11902,NaN,,,,NaN,,,,NaN,NaN,,,
11903,NaN,7,101,56,NaN,100,33,51,NaN,NaN,12,55,71
11904,NaN,,,,NaN,,,,NaN,NaN,,,
11905,NaN,6,100,56,NaN,100,33,52,NaN,NaN,12,55,71
11906,NaN,,,,NaN,,,,NaN,NaN,,,
11907,NaN,6,100,56,NaN,100,33,51,NaN,NaN,12,55,71
11908,NaN,,,,NaN,,,,NaN,NaN,,,
11909,NaN,7,99,56,NaN,100,33,51,NaN,NaN,12,55,70
11910,NaN,,,,NaN,,,,NaN,NaN,,,
11911,NaN,7,100,56,NaN,100,33,52,NaN,NaN,12,55,71
11912,NaN,,,,NaN,,,,NaN,NaN,,,
11913,NaN,7,100,56,NaN,100,33,51,NaN,NaN,12,55,70
11914,NaN,,,,NaN,,,,NaN,NaN,,,
11915,NaN,7,99,56,NaN,100,32,51,NaN,NaN,12,55,70
11916,NaN,,,,NaN,,,,NaN,NaN,,,
11917,NaN,6,100,56,NaN,100,32,50,NaN,NaN,12,55,70
11918,NaN,,,,NaN,,,,NaN,NaN,,,
11919,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,72
11920,NaN,,,,NaN,,,,NaN,NaN,,,
11921,NaN,7,,56,NaN,100,32,,NaN,NaN,12,55,240
11922,NaN,,,,NaN,,,,NaN,NaN,,,
11923,NaN,7,,56,NaN,100,33,,NaN,NaN,12,55,240
11924,NaN,,,,NaN,,,,NaN,NaN,,,
11925,NaN,6,,56,NaN,100,33,,NaN,NaN,12,55,240
11926,NaN,,,,NaN,,,,NaN,NaN,,,
11927,NaN,6,,56,NaN,100,33,,NaN,NaN,12,55,240
11928,NaN,,,,NaN,,,,NaN,NaN,,,
11929,NaN,6,,56,NaN,100,33,,NaN,NaN,12,55,204
11930,NaN,,,,NaN,,,,NaN,NaN,,,
11931,NaN,6,,56,NaN,100,33,,NaN,NaN,12,55,146
11932,NaN,,,,NaN,,,,NaN,NaN,,,
11933,NaN,6,,56,NaN,100,33,,NaN,NaN,12,55,112
11934,NaN,,,,NaN,,,,NaN,NaN,,,
11935,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,95
11936,NaN,,,,NaN,,,,NaN,NaN,,,
11937,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,95
11938,NaN,,,,NaN,,,,NaN,NaN,,,
11939,NaN,7,,56,NaN,100,32,,NaN,NaN,12,55,125
11940,NaN,,,,NaN,,,,NaN,NaN,,,
11941,NaN,7,,56,NaN,100,33,,NaN,NaN,12,55,125
11942,NaN,,,,NaN,,,,NaN,NaN,,,
11943,NaN,7,,56,NaN,100,33,,NaN,NaN,12,55,122
11944,NaN,,,,NaN,,,,NaN,NaN,,,
11945,NaN,7,,56,NaN,100,33,,NaN,NaN,12,55,102
11946,NaN,,,,NaN,,,,NaN,NaN,,,
11947,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,131
11948,NaN,,,,NaN,,,,NaN,NaN,,,
11949,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,168
11950,NaN,,,,NaN,,,,NaN,NaN,,,
11951,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,187
11952,NaN,,,,NaN,,,,NaN,NaN,,,
11953,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,192
11954,NaN,,,,NaN,,,,NaN,NaN,,,
11955,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,198
11956,NaN,,,,NaN,,,,NaN,NaN,,,
11957,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,201
11958,NaN,,,,NaN,,,,NaN,NaN,,,
11959,NaN,6,210,56,NaN,100,33,199,NaN,NaN,12,55,202
11960,NaN,,,,NaN,,,,NaN,NaN,,,
11961,NaN,6,-26,56,NaN,100,33,31,NaN,NaN,12,55,168
11962,NaN,,,,NaN,,,,NaN,NaN,,,
11963,NaN,6,-26,56,NaN,100,33,31,NaN,NaN,12,55,168
11964,NaN,,,,NaN,,,,NaN,NaN,,,
11965,NaN,6,66,56,NaN,100,33,66,NaN,NaN,12,55,66
11966,NaN,,,,NaN,,,,NaN,NaN,,,
11967,NaN,6,99,56,NaN,100,33,49,NaN,NaN,12,55,67
11968,NaN,,,,NaN,,,,NaN,NaN,,,
11969,NaN,6,95,56,NaN,100,33,53,NaN,NaN,12,55,69
11970,NaN,,,,NaN,,,,NaN,NaN,,,
11971,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,69
11972,NaN,,,,NaN,,,,NaN,NaN,,,
11973,NaN,7,,55,NaN,100,32,,NaN,NaN,12,55,198
11974,NaN,,,,NaN,,,,NaN,NaN,,,
11975,NaN,7,,55,NaN,100,32,,NaN,NaN,12,55,162
11976,NaN,,,,NaN,,,,NaN,NaN,,,
11977,NaN,7,,55,NaN,100,32,,NaN,NaN,12,55,162
11978,NaN,,,,NaN,,,,NaN,NaN,,,
11979,NaN,7,,55,NaN,100,33,,NaN,NaN,12,55,162
11980,NaN,,,,NaN,,,,NaN,NaN,,,
11981,NaN,7,,55,NaN,100,33,,NaN,NaN,12,55,60
11982,NaN,,,,NaN,,,,NaN,NaN,,,
11983,NaN,7,,55,NaN,100,33,,NaN,NaN,12,55,62
11984,NaN,,,,NaN,,,,NaN,NaN,,,
11985,NaN,6,,55,NaN,100,33,,NaN,NaN,12,55,64
11986,NaN,,,,NaN,,,,NaN,NaN,,,
11987,NaN,6,,55,NaN,100,33,,NaN,NaN,12,55,65
11988,NaN,,,,NaN,,,,NaN,NaN,,,
11989,NaN,6,,56,NaN,100,33,,NaN,NaN,12,55,65
11990,NaN,,,,NaN,,,,NaN,NaN,,,
11991,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,65
11992,NaN,,,,NaN,,,,NaN,NaN,,,
11993,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,66
11994,NaN,,,,NaN,,,,NaN,NaN,,,
11995,NaN,6,,56,NaN,100,32,,NaN,NaN,12,55,66
11996,NaN,,,,NaN,,,,NaN,NaN,,,
11997,NaN,6,92,56,NaN,100,32,49,NaN,NaN,12,55,67
11998,NaN,,,,NaN,,,,NaN,NaN,,,
11999,NaN,6,91,56,NaN,100,32,49,NaN,NaN,12,55,66
12000,NaN,,,,NaN,,,,NaN,NaN,,,
12001,NaN,6,94,56,NaN,100,32,50,NaN,NaN,12,55,67
12002,NaN,,,,NaN,,,,NaN,NaN,,,
12003,NaN,6,92,56,NaN,100,33,50,NaN,NaN,12,55,67
12004,NaN,,,,NaN,,,,NaN,NaN,,,
12005,NaN,6,93,56,NaN,100,33,50,NaN,NaN,12,55,67
12006,NaN,,,,NaN,,,,NaN,NaN,,,
12007,NaN,6,95,56,NaN,100,33,50,NaN,NaN,12,55,68
12008,NaN,,,,NaN,,,,NaN,NaN,,,
12009,NaN,6,92,56,NaN,100,33,49,NaN,NaN,12,55,67
12010,NaN,,,,NaN,,,,NaN,NaN,,,
12011,NaN,6,95,55,NaN,100,33,50,NaN,NaN,12,55,68
12012,NaN,,,,NaN,,,,NaN,NaN,,,
12013,NaN,6,93,55,NaN,100,33,49,NaN,NaN,12,55,67
12014,NaN,,,,NaN,,,,NaN,NaN,,,
12015,NaN,6,94,55,NaN,100,33,50,NaN,NaN,12,55,68
12016,NaN,,,,NaN,,,,NaN,NaN,,,
12017,NaN,6,96,55,NaN,100,32,50,NaN,NaN,12,55,68
12018,NaN,,,,NaN,,,,NaN,NaN,,,
12019,NaN,6,93,55,NaN,100,32,49,NaN,NaN,12,55,67
12020,NaN,,,,NaN,,,,NaN,NaN,,,
12021,NaN,6,95,55,NaN,100,32,50,NaN,NaN,12,55,68
12022,NaN,,,,NaN,,,,NaN,NaN,,,
12023,NaN,6,94,55,NaN,100,33,49,NaN,NaN,12,55,67
12024,NaN,,,,NaN,,,,NaN,NaN,,,
12025,NaN,6,94,55,NaN,100,33,50,NaN,NaN,12,55,67
12026,NaN,,,,NaN,,,,NaN,NaN,,,
12027,NaN,6,95,55,NaN,100,33,49,NaN,NaN,12,55,67
12028,NaN,,,,NaN,,,,NaN,NaN,,,
12029,NaN,6,94,55,NaN,100,32,49,NaN,NaN,12,54,67
12030,NaN,,,,NaN,,,,NaN,NaN,,,
12031,NaN,6,95,55,NaN,100,32,49,NaN,NaN,12,54,67
12032,NaN,,,,NaN,,,,NaN,NaN,,,
12033,NaN,6,94,55,NaN,100,32,49,NaN,NaN,12,54,67
12034,NaN,,,,NaN,,,,NaN,NaN,,,
12035,NaN,6,94,55,NaN,100,33,49,NaN,NaN,12,54,67
12036,NaN,,,,NaN,,,,NaN,NaN,,,
12037,NaN,6,96,55,NaN,100,33,49,NaN,NaN,12,54,67
12038,NaN,,,,NaN,,,,NaN,NaN,,,
12039,NaN,6,94,55,NaN,100,33,49,NaN,NaN,12,54,67
12040,NaN,,,,NaN,,,,NaN,NaN,,,
12041,NaN,6,96,55,NaN,100,32,50,NaN,NaN,12,54,67
12042,NaN,,,,NaN,,,,NaN,NaN,,,
12043,NaN,6,95,55,NaN,100,32,49,NaN,NaN,12,54,67
12044,NaN,,,,NaN,,,,NaN,NaN,,,
12045,NaN,6,95,55,NaN,100,32,50,NaN,NaN,12,54,67
12046,NaN,,,,NaN,,,,NaN,NaN,,,
12047,NaN,6,97,55,NaN,100,33,50,NaN,NaN,12,54,68
12048,NaN,,,,NaN,,,,NaN,NaN,,,
12049,NaN,6,96,55,NaN,100,33,50,NaN,NaN,12,54,67
12050,NaN,,,,NaN,,,,NaN,NaN,,,
12051,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,69
12052,NaN,,,,NaN,,,,NaN,NaN,,,
12053,NaN,6,97,55,NaN,100,33,50,NaN,NaN,12,54,68
12054,NaN,,,,NaN,,,,NaN,NaN,,,
12055,NaN,6,96,55,NaN,100,33,50,NaN,NaN,12,54,68
12056,NaN,,,,NaN,,,,NaN,NaN,,,
12057,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,69
12058,NaN,,,,NaN,,,,NaN,NaN,,,
12059,NaN,6,96,55,NaN,100,32,50,NaN,NaN,12,54,68
12060,NaN,,,,NaN,,,,NaN,NaN,,,
12061,NaN,6,99,55,NaN,100,32,51,NaN,NaN,12,54,69
12062,NaN,,,,NaN,,,,NaN,NaN,,,
12063,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,69
12064,NaN,,,,NaN,,,,NaN,NaN,,,
12065,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,69
12066,NaN,,,,NaN,,,,NaN,NaN,,,
12067,NaN,7,99,54,NaN,100,33,51,NaN,NaN,12,54,70
12068,NaN,,,,NaN,,,,NaN,NaN,,,
12069,NaN,7,97,54,NaN,100,33,51,NaN,NaN,12,54,69
12070,NaN,,,,NaN,,,,NaN,NaN,,,
12071,NaN,6,100,54,NaN,100,33,52,NaN,NaN,12,54,70
12072,NaN,,,,NaN,,,,NaN,NaN,,,
12073,NaN,6,99,54,NaN,100,32,51,NaN,NaN,12,54,70
12074,NaN,,,,NaN,,,,NaN,NaN,,,
12075,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,70
12076,NaN,,,,NaN,,,,NaN,NaN,,,
12077,NaN,6,100,54,NaN,100,32,51,NaN,NaN,12,54,70
12078,NaN,,,,NaN,,,,NaN,NaN,,,
12079,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,69
12080,NaN,,,,NaN,,,,NaN,NaN,,,
12081,NaN,6,100,54,NaN,100,32,51,NaN,NaN,12,54,70
12082,NaN,,,,NaN,,,,NaN,NaN,,,
12083,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,70
12084,NaN,,,,NaN,,,,NaN,NaN,,,
12085,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,69
12086,NaN,,,,NaN,,,,NaN,NaN,,,
12087,NaN,6,100,54,NaN,100,32,51,NaN,NaN,12,54,70
12088,NaN,,,,NaN,,,,NaN,NaN,,,
12089,NaN,6,97,54,NaN,100,32,50,NaN,NaN,12,54,69
12090,NaN,,,,NaN,,,,NaN,NaN,,,
12091,NaN,6,99,54,NaN,100,32,51,NaN,NaN,12,54,70
12092,NaN,,,,NaN,,,,NaN,NaN,,,
12093,NaN,6,98,54,NaN,100,32,50,NaN,NaN,12,54,69
12094,NaN,,,,NaN,,,,NaN,NaN,,,
12095,NaN,6,97,54,NaN,100,32,51,NaN,NaN,12,54,69
12096,NaN,,,,NaN,,,,NaN,NaN,,,
12097,NaN,7,100,54,NaN,100,32,51,NaN,NaN,12,54,70
12098,NaN,,,,NaN,,,,NaN,NaN,,,
12099,NaN,7,97,54,NaN,100,32,51,NaN,NaN,12,54,69
12100,NaN,,,,NaN,,,,NaN,NaN,,,
12101,NaN,6,99,54,NaN,100,32,51,NaN,NaN,12,54,70
12102,NaN,,,,NaN,,,,NaN,NaN,,,
12103,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,69
12104,NaN,,,,NaN,,,,NaN,NaN,,,
12105,NaN,6,98,55,NaN,100,32,51,NaN,NaN,12,54,69
12106,NaN,,,,NaN,,,,NaN,NaN,,,
12107,NaN,6,100,55,NaN,100,32,52,NaN,NaN,12,54,70
12108,NaN,,,,NaN,,,,NaN,NaN,,,
12109,NaN,6,98,55,NaN,100,32,51,NaN,NaN,12,54,69
12110,NaN,,,,NaN,,,,NaN,NaN,,,
12111,NaN,6,100,55,NaN,100,32,52,NaN,NaN,12,54,70
12112,NaN,,,,NaN,,,,NaN,NaN,,,
12113,NaN,6,99,55,NaN,100,32,52,NaN,NaN,12,54,70
12114,NaN,,,,NaN,,,,NaN,NaN,,,
12115,NaN,6,100,55,NaN,100,32,52,NaN,NaN,12,54,71
12116,NaN,,,,NaN,,,,NaN,NaN,,,
12117,NaN,6,102,55,NaN,100,33,52,NaN,NaN,12,54,71
12118,NaN,,,,NaN,,,,NaN,NaN,,,
12119,NaN,6,99,55,NaN,100,33,52,NaN,NaN,12,54,70
12120,NaN,,,,NaN,,,,NaN,NaN,,,
12121,NaN,6,101,55,NaN,100,33,53,NaN,NaN,12,54,71
12122,NaN,,,,NaN,,,,NaN,NaN,,,
12123,NaN,6,100,55,NaN,100,33,52,NaN,NaN,12,54,71
12124,NaN,,,,NaN,,,,NaN,NaN,,,
12125,NaN,6,100,55,NaN,100,33,53,NaN,NaN,12,54,71
12126,NaN,,,,NaN,,,,NaN,NaN,,,
12127,NaN,6,101,55,NaN,100,33,52,NaN,NaN,12,54,71
12128,NaN,,,,NaN,,,,NaN,NaN,,,
12129,NaN,6,99,55,NaN,100,33,52,NaN,NaN,12,54,71
12130,NaN,,,,NaN,,,,NaN,NaN,,,
12131,NaN,6,101,55,NaN,100,33,53,NaN,NaN,12,54,71
12132,NaN,,,,NaN,,,,NaN,NaN,,,
12133,NaN,6,100,55,NaN,100,33,52,NaN,NaN,12,54,71
12134,NaN,,,,NaN,,,,NaN,NaN,,,
12135,NaN,6,100,55,NaN,100,33,53,NaN,NaN,12,54,71
12136,NaN,,,,NaN,,,,NaN,NaN,,,
12137,NaN,6,101,55,NaN,100,32,52,NaN,NaN,12,54,71
12138,NaN,,,,NaN,,,,NaN,NaN,,,
12139,NaN,6,99,55,NaN,100,32,52,NaN,NaN,12,54,71
12140,NaN,,,,NaN,,,,NaN,NaN,,,
12141,NaN,6,101,55,NaN,100,32,52,NaN,NaN,12,54,71
12142,NaN,,,,NaN,,,,NaN,NaN,,,
12143,NaN,6,100,55,NaN,100,33,51,NaN,NaN,12,54,70
12144,NaN,,,,NaN,,,,NaN,NaN,,,
12145,NaN,6,99,55,NaN,100,33,52,NaN,NaN,12,54,70
12146,NaN,,,,NaN,,,,NaN,NaN,,,
12147,NaN,6,100,55,NaN,100,33,51,NaN,NaN,12,54,70
12148,NaN,,,,NaN,,,,NaN,NaN,,,
12149,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,70
12150,NaN,,,,NaN,,,,NaN,NaN,,,
12151,NaN,6,99,55,NaN,100,33,51,NaN,NaN,12,54,70
12152,NaN,,,,NaN,,,,NaN,NaN,,,
12153,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,69
12154,NaN,,,,NaN,,,,NaN,NaN,,,
12155,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,69
12156,NaN,,,,NaN,,,,NaN,NaN,,,
12157,NaN,6,99,55,NaN,100,33,51,NaN,NaN,12,54,69
12158,NaN,,,,NaN,,,,NaN,NaN,,,
12159,NaN,6,97,55,NaN,100,33,51,NaN,NaN,12,54,69
12160,NaN,,,,NaN,,,,NaN,NaN,,,
12161,NaN,6,100,55,NaN,100,33,51,NaN,NaN,12,54,70
12162,NaN,,,,NaN,,,,NaN,NaN,,,
12163,NaN,6,99,55,NaN,100,32,51,NaN,NaN,12,54,69
12164,NaN,,,,NaN,,,,NaN,NaN,,,
12165,NaN,6,98,55,NaN,100,32,51,NaN,NaN,12,54,69
12166,NaN,,,,NaN,,,,NaN,NaN,,,
12167,NaN,6,100,55,NaN,100,32,51,NaN,NaN,12,54,70
12168,NaN,,,,NaN,,,,NaN,NaN,,,
12169,NaN,6,97,55,NaN,100,33,50,NaN,NaN,12,54,69
12170,NaN,,,,NaN,,,,NaN,NaN,,,
12171,NaN,6,100,55,NaN,100,33,51,NaN,NaN,12,54,70
12172,NaN,,,,NaN,,,,NaN,NaN,,,
12173,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,69
12174,NaN,,,,NaN,,,,NaN,NaN,,,
12175,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,69
12176,NaN,,,,NaN,,,,NaN,NaN,,,
12177,NaN,6,100,55,NaN,100,33,51,NaN,NaN,12,54,70
12178,NaN,,,,NaN,,,,NaN,NaN,,,
12179,NaN,6,98,55,NaN,100,33,51,NaN,NaN,12,54,69
12180,NaN,,,,NaN,,,,NaN,NaN,,,
12181,NaN,6,100,55,NaN,100,33,51,NaN,NaN,12,54,70
12182,NaN,,,,NaN,,,,NaN,NaN,,,
12183,NaN,6,98,55,NaN,100,32,50,NaN,NaN,12,54,69
12184,NaN,,,,NaN,,,,NaN,NaN,,,
12185,NaN,6,98,54,NaN,100,32,51,NaN,NaN,12,54,69
12186,NaN,,,,NaN,,,,NaN,NaN,,,
12187,NaN,6,100,54,NaN,100,32,51,NaN,NaN,12,54,70
12188,NaN,,,,NaN,,,,NaN,NaN,,,
12189,NaN,6,97,54,NaN,100,33,50,NaN,NaN,12,54,69
12190,NaN,,,,NaN,,,,NaN,NaN,,,
12191,NaN,6,99,54,NaN,100,33,51,NaN,NaN,12,54,69
12192,NaN,,,,NaN,,,,NaN,NaN,,,
12193,NaN,6,97,54,NaN,100,33,50,NaN,NaN,12,54,69
12194,NaN,,,,NaN,,,,NaN,NaN,,,
12195,NaN,6,97,54,NaN,100,33,51,NaN,NaN,12,54,69
12196,NaN,,,,NaN,,,,NaN,NaN,,,
12197,NaN,6,99,54,NaN,100,33,51,NaN,NaN,12,54,69
12198,NaN,,,,NaN,,,,NaN,NaN,,,
12199,NaN,6,96,54,NaN,100,33,50,NaN,NaN,12,54,68
12200,NaN,,,,NaN,,,,NaN,NaN,,,
12201,NaN,6,98,54,NaN,100,32,50,NaN,NaN,12,54,69
12202,NaN,,,,NaN,,,,NaN,NaN,,,
12203,NaN,6,96,54,NaN,100,32,49,NaN,NaN,12,54,68
12204,NaN,,,,NaN,,,,NaN,NaN,,,
12205,NaN,6,96,54,NaN,100,32,50,NaN,NaN,12,54,68
12206,NaN,,,,NaN,,,,NaN,NaN,,,
12207,NaN,6,98,54,NaN,100,32,50,NaN,NaN,12,54,68
12208,NaN,,,,NaN,,,,NaN,NaN,,,
12209,NaN,6,94,54,NaN,100,32,49,NaN,NaN,12,54,67
12210,NaN,,,,NaN,,,,NaN,NaN,,,
12211,NaN,6,97,54,NaN,100,32,50,NaN,NaN,12,54,68
12212,NaN,,,,NaN,,,,NaN,NaN,,,
12213,NaN,6,95,54,NaN,100,32,49,NaN,NaN,12,54,67
12214,NaN,,,,NaN,,,,NaN,NaN,,,
12215,NaN,6,96,54,NaN,100,32,50,NaN,NaN,12,54,67
12216,NaN,,,,NaN,,,,NaN,NaN,,,
12217,NaN,6,97,54,NaN,100,32,49,NaN,NaN,12,54,68
12218,NaN,,,,NaN,,,,NaN,NaN,,,
12219,NaN,6,94,54,NaN,100,32,48,NaN,NaN,12,54,66
12220,NaN,,,,NaN,,,,NaN,NaN,,,
12221,NaN,6,96,54,NaN,100,33,49,NaN,NaN,12,54,67
12222,NaN,,,,NaN,,,,NaN,NaN,,,
12223,NaN,6,94,54,NaN,100,33,48,NaN,NaN,12,54,66
12224,NaN,,,,NaN,,,,NaN,NaN,,,
12225,NaN,6,95,54,NaN,100,33,49,NaN,NaN,12,54,66
12226,NaN,,,,NaN,,,,NaN,NaN,,,
12227,NaN,6,96,54,NaN,100,33,49,NaN,NaN,12,54,67
12228,NaN,,,,NaN,,,,NaN,NaN,,,
12229,NaN,6,94,54,NaN,100,33,48,NaN,NaN,12,54,66
12230,NaN,,,,NaN,,,,NaN,NaN,,,
12231,NaN,6,96,54,NaN,100,33,49,NaN,NaN,12,54,67
12232,NaN,,,,NaN,,,,NaN,NaN,,,
12233,NaN,6,94,54,NaN,100,32,48,NaN,NaN,12,54,66
12234,NaN,,,,NaN,,,,NaN,NaN,,,
12235,NaN,6,95,54,NaN,100,32,49,NaN,NaN,12,54,66
12236,NaN,,,,NaN,,,,NaN,NaN,,,
12237,NaN,6,97,54,NaN,100,32,49,NaN,NaN,12,54,67
12238,NaN,,,,NaN,,,,NaN,NaN,,,
12239,NaN,6,94,54,NaN,100,32,49,NaN,NaN,12,54,66
12240,NaN,,,,NaN,,,,NaN,NaN,,,
12241,NaN,6,96,54,NaN,100,32,49,NaN,NaN,12,54,67
12242,NaN,,,,NaN,,,,NaN,NaN,,,
12243,NaN,6,95,54,NaN,100,32,49,NaN,NaN,12,54,67
12244,NaN,,,,NaN,,,,NaN,NaN,,,
12245,NaN,6,95,54,NaN,100,32,50,NaN,NaN,12,54,67
12246,NaN,,,,NaN,,,,NaN,NaN,,,
12247,NaN,6,97,54,NaN,100,32,50,NaN,NaN,12,54,68
12248,NaN,,,,NaN,,,,NaN,NaN,,,
12249,NaN,6,95,54,NaN,100,32,49,NaN,NaN,12,54,67
12250,NaN,,,,NaN,,,,NaN,NaN,,,
12251,NaN,6,97,54,NaN,100,33,50,NaN,NaN,12,54,68
12252,NaN,,,,NaN,,,,NaN,NaN,,,
12253,NaN,6,95,54,NaN,100,33,49,NaN,NaN,12,54,67
12254,NaN,,,,NaN,,,,NaN,NaN,,,
12255,NaN,6,96,54,NaN,100,33,50,NaN,NaN,12,54,67
12256,NaN,,,,NaN,,,,NaN,NaN,,,
12257,NaN,6,97,54,NaN,100,32,50,NaN,NaN,12,54,68
12258,NaN,,,,NaN,,,,NaN,NaN,,,
12259,NaN,6,95,54,NaN,100,32,49,NaN,NaN,12,54,67
12260,NaN,,,,NaN,,,,NaN,NaN,,,
