time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,SNUADC/CVP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/PLETH_HR
479,,,NaN,,,NaN,,,NaN,,NaN,,
480,,,NaN,,57,NaN,,95,NaN,,NaN,,59
481,,,NaN,,,NaN,,,NaN,,NaN,,
482,,,NaN,,58,NaN,,95,NaN,,NaN,,59
483,,,NaN,,,NaN,,,NaN,,NaN,,
484,,,NaN,,59,NaN,,95,NaN,,NaN,,60
485,,,NaN,,,NaN,,,NaN,,NaN,,
486,,,NaN,,61,NaN,,95,NaN,,NaN,,60
487,,,NaN,,,NaN,,,NaN,,NaN,,
488,,,NaN,,62,NaN,,95,NaN,,NaN,,62
489,,,NaN,,,NaN,,,NaN,,NaN,,
490,,,NaN,,62,NaN,,95,NaN,,NaN,,63
491,,,NaN,,,NaN,,,NaN,,NaN,,
492,,,NaN,,63,NaN,,95,NaN,,NaN,,63
493,,,NaN,,,NaN,,,NaN,,NaN,,
494,,,NaN,,63,NaN,,95,NaN,,NaN,,64
495,,,NaN,,,NaN,,,NaN,,NaN,,
496,,,NaN,,63,NaN,,95,NaN,,NaN,,64
497,,,NaN,,,NaN,,,NaN,,NaN,,
498,,,NaN,,63,NaN,,95,NaN,,NaN,,64
499,,,NaN,,,NaN,,,NaN,,NaN,,
500,,,NaN,,64,NaN,,95,NaN,,NaN,,64
501,,,NaN,,,NaN,,,NaN,,NaN,,
502,,,NaN,,64,NaN,,95,NaN,,NaN,,64
503,,,NaN,,,NaN,,,NaN,,NaN,,
504,,,NaN,,62,NaN,,95,NaN,,NaN,,64
505,,,NaN,,,NaN,,,NaN,,NaN,,
506,,,NaN,,63,NaN,,95,NaN,,NaN,,64
507,,,NaN,,,NaN,,,NaN,,NaN,,
508,,,NaN,,62,NaN,,95,NaN,,NaN,,63
509,,,NaN,,,NaN,,,NaN,,NaN,,
510,,,NaN,,63,NaN,,95,NaN,,NaN,,63
511,,,NaN,,,NaN,,,NaN,,NaN,,
512,,,NaN,,63,NaN,,95,NaN,,NaN,,64
513,,,NaN,,,NaN,,,NaN,,NaN,,
514,,,NaN,,62,NaN,,95,NaN,,NaN,,63
515,,,NaN,,,NaN,,,NaN,,NaN,,
516,,,NaN,,60,NaN,,95,NaN,,NaN,,61
517,,,NaN,,,NaN,,,NaN,,NaN,,
518,,,NaN,,59,NaN,,95,NaN,,NaN,,62
519,,,NaN,,,NaN,,,NaN,,NaN,,
520,,,NaN,,61,NaN,,95,NaN,,NaN,,62
521,,,NaN,,,NaN,,,NaN,,NaN,,
522,,,NaN,,58,NaN,,95,NaN,,NaN,,60
523,,,NaN,,,NaN,,,NaN,,NaN,,
524,,,NaN,,61,NaN,,95,NaN,,NaN,,61
525,,,NaN,,,NaN,,,NaN,,NaN,,
526,,,NaN,,61,NaN,,95,NaN,,NaN,,62
527,,,NaN,,,NaN,,,NaN,,NaN,,
528,,,NaN,,61,NaN,,95,NaN,,NaN,,61
529,,,NaN,,,NaN,,,NaN,,NaN,,
530,,,NaN,,62,NaN,,95,NaN,,NaN,,61
531,,,NaN,,,NaN,,,NaN,,NaN,,
532,,,NaN,,62,NaN,,95,NaN,,NaN,,62
533,,,NaN,,,NaN,,,NaN,,NaN,,
534,,,NaN,,62,NaN,,95,NaN,,NaN,,63
535,,,NaN,,,NaN,,,NaN,,NaN,,
536,,,NaN,,63,NaN,,95,NaN,,NaN,,64
537,,,NaN,,,NaN,,,NaN,,NaN,,
538,,,NaN,,64,NaN,,95,NaN,,NaN,,64
539,,,NaN,,,NaN,,,NaN,,NaN,,
540,,,NaN,,67,NaN,,95,NaN,,NaN,,65
541,,,NaN,,,NaN,,,NaN,,NaN,,
542,,,NaN,,68,NaN,,95,NaN,,NaN,,66
543,,,NaN,,,NaN,,,NaN,,NaN,,
544,,,NaN,,64,NaN,,95,NaN,,NaN,,65
545,,,NaN,,,NaN,,,NaN,,NaN,,
546,,,NaN,,62,NaN,,95,NaN,,NaN,,66
547,,,NaN,,,NaN,,,NaN,,NaN,,
548,,,NaN,,63,NaN,,95,NaN,,NaN,,66
549,,,NaN,,,NaN,,,NaN,,NaN,,
550,,,NaN,,63,NaN,,95,NaN,,NaN,,66
551,,,NaN,,,NaN,,,NaN,,NaN,,
552,,,NaN,,67,NaN,,95,NaN,,NaN,,66
553,,,NaN,,,NaN,,,NaN,,NaN,,
554,,,NaN,,68,NaN,,95,NaN,,NaN,,66
555,,,NaN,,,NaN,,,NaN,,NaN,,
556,,,NaN,,69,NaN,,95,NaN,,NaN,,66
557,,,NaN,,,NaN,,,NaN,,NaN,,
558,,,NaN,,68,NaN,,95,NaN,,NaN,,68
559,,,NaN,,,NaN,,,NaN,,NaN,,
560,,,NaN,,66,NaN,,95,NaN,,NaN,,68
561,,,NaN,,,NaN,,,NaN,,NaN,,
562,,,NaN,,66,NaN,,95,NaN,,NaN,,67
563,,,NaN,,,NaN,,,NaN,,NaN,,
564,,,NaN,,65,NaN,,96,NaN,,NaN,,66
565,,,NaN,,,NaN,,,NaN,,NaN,,
566,,,NaN,,64,NaN,,96,NaN,,NaN,,65
567,,,NaN,,,NaN,,,NaN,,NaN,,
568,,,NaN,,62,NaN,,96,NaN,,NaN,,64
569,,,NaN,,,NaN,,,NaN,,NaN,,
570,,,NaN,,62,NaN,,95,NaN,,NaN,,64
571,,,NaN,,,NaN,,,NaN,,NaN,,
572,,,NaN,,62,NaN,,95,NaN,,NaN,,63
573,,,NaN,,,NaN,,,NaN,,NaN,,
574,,,NaN,,60,NaN,,96,NaN,,NaN,,62
575,,,NaN,,,NaN,,,NaN,,NaN,,
576,,,NaN,,61,NaN,,96,NaN,,NaN,,62
577,,,NaN,,,NaN,,,NaN,,NaN,,
578,,,NaN,,63,NaN,,96,NaN,,NaN,,63
579,,,NaN,,,NaN,,,NaN,,NaN,,
580,,,NaN,,63,NaN,,96,NaN,,NaN,,63
581,,,NaN,,,NaN,,,NaN,,NaN,,
582,,,NaN,,63,NaN,,95,NaN,,NaN,,64
583,,,NaN,,,NaN,,,NaN,,NaN,,
584,,,NaN,,63,NaN,,95,NaN,,NaN,,64
585,,,NaN,,,NaN,,,NaN,,NaN,,
586,,,NaN,,62,NaN,,95,NaN,,NaN,,64
587,,,NaN,,,NaN,,,NaN,,NaN,,
588,,,NaN,,64,NaN,,95,NaN,,NaN,,64
589,,,NaN,,,NaN,,,NaN,,NaN,,
590,,,NaN,,62,NaN,,95,NaN,,NaN,,64
591,,,NaN,,,NaN,,,NaN,,NaN,,
592,,,NaN,,63,NaN,,95,NaN,,NaN,,64
593,,,NaN,,,NaN,,,NaN,,NaN,,
594,,,NaN,,63,NaN,,95,NaN,,NaN,,64
595,,,NaN,,,NaN,,,NaN,,NaN,,
596,,,NaN,,61,NaN,,96,NaN,,NaN,,61
597,,,NaN,,,NaN,,,NaN,,NaN,,
598,,,NaN,,58,NaN,,96,NaN,,NaN,,60
599,,,NaN,,,NaN,,,NaN,,NaN,,
600,,,NaN,,58,NaN,,96,NaN,,NaN,,60
601,,,NaN,,,NaN,,,NaN,,NaN,,
602,,,NaN,,58,NaN,,96,NaN,,NaN,,59
603,,,NaN,,,NaN,,,NaN,,NaN,,
604,,,NaN,,58,NaN,,96,NaN,,NaN,,58
605,,,NaN,,,NaN,,,NaN,,NaN,,
606,,,NaN,,60,NaN,,95,NaN,,NaN,,61
607,,,NaN,,,NaN,,,NaN,,NaN,,
608,,,NaN,,60,NaN,,95,NaN,,NaN,,61
609,,,NaN,,,NaN,,,NaN,,NaN,,
610,,,NaN,,63,NaN,,95,NaN,,NaN,,63
611,,,NaN,,,NaN,,,NaN,,NaN,,
612,,,NaN,,66,NaN,,96,NaN,,NaN,,64
613,,,NaN,,,NaN,,,NaN,,NaN,,
614,,,NaN,,65,NaN,,95,NaN,,NaN,,66
615,,,NaN,,,NaN,,,NaN,,NaN,,
616,,,NaN,,65,NaN,,95,NaN,,NaN,,67
617,,,NaN,,,NaN,,,NaN,,NaN,,
618,,,NaN,,64,NaN,,95,NaN,,NaN,,65
619,,,NaN,,,NaN,,,NaN,,NaN,,
620,,,NaN,,63,NaN,,95,NaN,,NaN,,65
621,,,NaN,,,NaN,,,NaN,,NaN,,
622,,,NaN,,64,NaN,,95,NaN,,NaN,,65
623,,,NaN,,,NaN,,,NaN,,NaN,,
624,,,NaN,,64,NaN,,95,NaN,,NaN,,64
625,,,NaN,,,NaN,,,NaN,,NaN,,
626,,,NaN,,65,NaN,,95,NaN,,NaN,,64
627,,,NaN,,,NaN,,,NaN,,NaN,,
628,,,NaN,,64,NaN,,95,NaN,,NaN,,65
629,,,NaN,,,NaN,,,NaN,,NaN,,
630,,,NaN,,64,NaN,,95,NaN,,NaN,,65
631,,,NaN,,,NaN,,,NaN,,NaN,,
632,,,NaN,,64,NaN,,95,NaN,,NaN,,65
633,,,NaN,,,NaN,,,NaN,,NaN,,
634,,,NaN,,63,NaN,,94,NaN,,NaN,,64
635,,,NaN,,,NaN,,,NaN,,NaN,,
636,,,NaN,,63,NaN,,95,NaN,,NaN,,63
637,,,NaN,,,NaN,,,NaN,,NaN,,
638,,,NaN,,59,NaN,,95,NaN,,NaN,,61
639,,,NaN,,,NaN,,,NaN,,NaN,,
640,,,NaN,,58,NaN,,95,NaN,,NaN,,60
641,,,NaN,,,NaN,,,NaN,,NaN,,
642,,,NaN,,59,NaN,,95,NaN,,NaN,,60
643,,,NaN,,,NaN,,,NaN,,NaN,,
644,,,NaN,,58,NaN,,94,NaN,,NaN,,61
645,,,NaN,,,NaN,,,NaN,,NaN,,
646,,,NaN,,61,NaN,,94,NaN,,NaN,,61
647,,,NaN,,,NaN,,,NaN,,NaN,,
648,,,NaN,,65,NaN,,94,NaN,,NaN,,64
649,,,NaN,,,NaN,,,NaN,,NaN,,
650,,,NaN,,66,NaN,,94,NaN,,NaN,,65
651,,,NaN,,,NaN,,,NaN,,NaN,,
652,,,NaN,,66,NaN,,95,NaN,,NaN,,67
653,,,NaN,,,NaN,,,NaN,,NaN,,
654,,,NaN,,65,NaN,,95,NaN,,NaN,,67
655,,,NaN,,,NaN,,,NaN,,NaN,,
656,,,NaN,,65,NaN,,95,NaN,,NaN,,67
657,,,NaN,,,NaN,,,NaN,,NaN,,
658,,,NaN,,65,NaN,,94,NaN,,NaN,,68
659,,,NaN,,,NaN,,,NaN,,NaN,,
660,,,NaN,,66,NaN,,94,NaN,,NaN,,67
661,,,NaN,,,NaN,,,NaN,,NaN,,
662,,,NaN,,67,NaN,,94,NaN,,NaN,,66
663,,,NaN,,,NaN,,,NaN,,NaN,,
664,,,NaN,,69,NaN,,94,NaN,,NaN,,66
665,,,NaN,,,NaN,,,NaN,,NaN,,
666,,,NaN,,67,NaN,,95,NaN,,NaN,,66
667,,,NaN,,,NaN,,,NaN,,NaN,,
668,,,NaN,,66,NaN,,95,NaN,,NaN,,68
669,,,NaN,,,NaN,,,NaN,,NaN,,
670,,,NaN,,64,NaN,,95,NaN,,NaN,,66
671,,,NaN,,,NaN,,,NaN,,NaN,,
672,,,NaN,,63,NaN,,95,NaN,,NaN,,65
673,,,NaN,,,NaN,,,NaN,,NaN,,
674,,,NaN,,61,NaN,,95,NaN,,NaN,,63
675,,,NaN,,,NaN,,,NaN,,NaN,,
676,,,NaN,,61,NaN,,95,NaN,,NaN,,62
677,,,NaN,,,NaN,,,NaN,,NaN,,
678,,,NaN,,60,NaN,,95,NaN,,NaN,,61
679,,,NaN,,,NaN,,,NaN,,NaN,,
680,,,NaN,,61,NaN,,95,NaN,,NaN,,61
681,,,NaN,,,NaN,,,NaN,,NaN,,
682,,,NaN,,59,NaN,,95,NaN,,NaN,,61
683,,,NaN,,,NaN,,,NaN,,NaN,,
684,,,NaN,,57,NaN,,95,NaN,,NaN,,59
685,,,NaN,,,NaN,,,NaN,,NaN,,
686,,,NaN,,56,NaN,,95,NaN,,NaN,,58
687,,,NaN,,,NaN,,,NaN,,NaN,,
688,,,NaN,,56,NaN,,95,NaN,,NaN,,58
689,,,NaN,,,NaN,,,NaN,,NaN,,
690,,,NaN,,57,NaN,,95,NaN,,NaN,,58
691,,,NaN,,,NaN,,,NaN,,NaN,,
692,,,NaN,,60,NaN,,95,NaN,,NaN,,59
693,,,NaN,,,NaN,,,NaN,,NaN,,
694,,,NaN,,62,NaN,,94,NaN,,NaN,,62
695,,,NaN,,,NaN,,,NaN,,NaN,,
696,,,NaN,,63,NaN,,95,NaN,,NaN,,62
697,,,NaN,,,NaN,,,NaN,,NaN,,
698,,,NaN,,62,NaN,,95,NaN,0,NaN,,62
699,,,NaN,,,NaN,,,NaN,,NaN,,
700,0,,NaN,0,60,NaN,0,95,NaN,0,NaN,,61
701,,,NaN,,,NaN,,,NaN,,NaN,,
702,0,,NaN,0,60,NaN,0,95,NaN,0,NaN,,60
703,,,NaN,,,NaN,,,NaN,,NaN,,
704,0,,NaN,0,59,NaN,0,95,NaN,0,NaN,,60
705,,,NaN,,,NaN,,,NaN,,NaN,,
706,0,,NaN,0,59,NaN,0,95,NaN,0,NaN,,60
707,,,NaN,,,NaN,,,NaN,,NaN,,
708,0,,NaN,0,60,NaN,0,95,NaN,0,NaN,,60
709,,,NaN,,,NaN,,,NaN,,NaN,,
710,0,,NaN,-7,60,NaN,-1,95,NaN,-10,NaN,,61
711,,,NaN,,,NaN,,,NaN,,NaN,,
712,0,,NaN,-7,60,NaN,-1,95,NaN,-10,NaN,,61
713,,,NaN,,,NaN,,,NaN,,NaN,,
714,-4,,NaN,-4,60,NaN,-4,95,NaN,-12,NaN,,61
715,,,NaN,,,NaN,,,NaN,,NaN,,
716,-4,,NaN,-4,60,NaN,-4,95,NaN,-12,NaN,,61
717,,,NaN,,,NaN,,,NaN,,NaN,,
718,-4,,NaN,-4,60,NaN,-4,95,NaN,-12,NaN,,61
719,,,NaN,,,NaN,,,NaN,,NaN,,
720,-4,,NaN,-4,59,NaN,-4,95,NaN,-12,NaN,,60
721,,,NaN,,,NaN,,,NaN,,NaN,,
722,-4,,NaN,-4,59,NaN,-4,95,NaN,-12,NaN,,59
723,,,NaN,,,NaN,,,NaN,,NaN,,
724,-4,,NaN,-4,58,NaN,-4,95,NaN,-12,NaN,,59
725,,,NaN,,,NaN,,,NaN,,NaN,,
726,-4,,NaN,-4,60,NaN,-4,95,NaN,-12,NaN,,60
727,,,NaN,,,NaN,,,NaN,,NaN,,
728,-11,,NaN,-40,60,NaN,-4,94,NaN,-12,NaN,,60
729,,,NaN,,,NaN,,,NaN,,NaN,,
730,-11,,NaN,-40,60,NaN,-4,95,NaN,-12,NaN,,60
731,,,NaN,,,NaN,,,NaN,,NaN,,
732,-16,,NaN,,62,NaN,-5,95,NaN,-12,NaN,,62
733,,,NaN,,,NaN,,,NaN,,NaN,,
734,-28,,NaN,,61,NaN,-19,95,NaN,-12,NaN,,62
735,,,NaN,,,NaN,,,NaN,,NaN,,
736,-28,,NaN,,63,NaN,-19,95,NaN,-12,NaN,,62
737,,,NaN,,,NaN,,,NaN,,NaN,,
738,,,NaN,,59,NaN,,95,NaN,-12,NaN,,61
739,,,NaN,,,NaN,,,NaN,,NaN,,
740,,,NaN,,56,NaN,,95,NaN,-12,NaN,,59
741,,,NaN,,,NaN,,,NaN,,NaN,,
742,,,NaN,,56,NaN,,94,NaN,-12,NaN,,59
743,,,NaN,,,NaN,,,NaN,,NaN,,
744,,,NaN,,55,NaN,,95,NaN,-12,NaN,,58
745,,,NaN,,,NaN,,,NaN,,NaN,,
746,-3,,NaN,-3,58,NaN,-3,95,NaN,-12,NaN,,57
747,,,NaN,,,NaN,,,NaN,,NaN,,
748,-3,,NaN,-3,61,NaN,-3,95,NaN,-12,NaN,,57
749,,,NaN,,,NaN,,,NaN,,NaN,,
750,,,NaN,,58,NaN,,95,NaN,-12,NaN,,56
751,,,NaN,,,NaN,,,NaN,,NaN,,
752,,,NaN,,55,NaN,,95,NaN,-12,NaN,,56
753,,,NaN,,,NaN,,,NaN,,NaN,,
754,,,NaN,,53,NaN,,95,NaN,-12,NaN,,55
755,,,NaN,,,NaN,,,NaN,,NaN,,
756,,,NaN,,52,NaN,,94,NaN,-12,NaN,,55
757,,,NaN,,,NaN,,,NaN,,NaN,,
758,,,NaN,,53,NaN,,94,NaN,-12,NaN,,54
759,,,NaN,,,NaN,,,NaN,,NaN,,
760,,,NaN,,55,NaN,,94,NaN,-12,NaN,,54
761,,,NaN,,,NaN,,,NaN,,NaN,,
762,,,NaN,,58,NaN,,94,NaN,-12,NaN,,56
763,,,NaN,,,NaN,,,NaN,,NaN,,
764,,,NaN,,60,NaN,,95,NaN,-12,NaN,,56
765,,,NaN,,,NaN,,,NaN,,NaN,,
766,,,NaN,,57,NaN,,95,NaN,-12,NaN,,56
767,,,NaN,,,NaN,,,NaN,,NaN,,
768,,,NaN,,56,NaN,,94,NaN,-12,NaN,,56
769,,,NaN,,,NaN,,,NaN,,NaN,,
770,,,NaN,,55,NaN,,94,NaN,-12,NaN,,57
771,,,NaN,,,NaN,,,NaN,,NaN,,
772,,,NaN,,55,NaN,,95,NaN,-12,NaN,,57
773,,,NaN,,,NaN,,,NaN,,NaN,,
774,,,NaN,,58,NaN,,95,NaN,-11,NaN,,57
775,,,NaN,,,NaN,,,NaN,,NaN,,
776,,,NaN,,59,NaN,,95,NaN,-11,NaN,,59
777,,,NaN,,,NaN,,,NaN,,NaN,,
778,,,NaN,,59,NaN,,95,NaN,-12,NaN,,60
779,,,NaN,,,NaN,,,NaN,,NaN,,
780,,,NaN,,60,NaN,,95,NaN,-12,NaN,,60
781,,,NaN,,,NaN,,,NaN,,NaN,,
782,,,NaN,,59,NaN,,95,NaN,-12,NaN,,60
783,,,NaN,,,NaN,,,NaN,,NaN,,
784,,,NaN,,59,NaN,,95,NaN,-12,NaN,,59
785,,,NaN,,,NaN,,,NaN,,NaN,,
786,,,NaN,,62,NaN,,95,NaN,-12,NaN,,60
787,,,NaN,,,NaN,,,NaN,,NaN,,
788,,,NaN,,63,NaN,,95,NaN,-12,NaN,,60
789,,,NaN,,,NaN,,,NaN,,NaN,,
790,,,NaN,,61,NaN,,95,NaN,-12,NaN,,59
791,,,NaN,,,NaN,,,NaN,,NaN,,
792,,0,NaN,,59,NaN,,95,NaN,-12,NaN,,58
793,,,NaN,,,NaN,,,NaN,,NaN,,
794,,0,NaN,,57,NaN,,95,NaN,-12,NaN,,57
795,,,NaN,,,NaN,,,NaN,,NaN,,
796,,0,NaN,,56,NaN,,95,NaN,-12,NaN,,57
797,,,NaN,,,NaN,,,NaN,,NaN,,
798,,0,NaN,,59,NaN,,95,NaN,-12,NaN,,56
799,,,NaN,,,NaN,,,NaN,,NaN,,
800,,0,NaN,,59,NaN,,95,NaN,-12,NaN,,57
801,,,NaN,,,NaN,,,NaN,,NaN,,
802,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,59
803,,,NaN,,,NaN,,,NaN,,NaN,,
804,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,59
805,,,NaN,,,NaN,,,NaN,,NaN,,
806,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,60
807,,,NaN,,,NaN,,,NaN,,NaN,,
808,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,60
809,,,NaN,,,NaN,,,NaN,,NaN,,
810,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,60
811,,,NaN,,,NaN,,,NaN,,NaN,,
812,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,60
813,,,NaN,,,NaN,,,NaN,,NaN,,
814,,0,NaN,,61,NaN,,95,NaN,-12,NaN,,60
815,,,NaN,,,NaN,,,NaN,,NaN,,
816,,0,NaN,,58,NaN,,95,NaN,-12,NaN,,60
817,,,NaN,,,NaN,,,NaN,,NaN,,
818,,0,NaN,,58,NaN,,94,NaN,-12,NaN,,61
819,,,NaN,,,NaN,,,NaN,,NaN,,
820,,0,NaN,,59,NaN,,94,NaN,-12,NaN,,62
821,,,NaN,,,NaN,,,NaN,,NaN,,
822,,0,NaN,,60,NaN,,94,NaN,-12,NaN,,64
823,,,NaN,,,NaN,,,NaN,,NaN,,
824,,0,NaN,,64,NaN,,94,NaN,-12,NaN,,64
825,,,NaN,,,NaN,,,NaN,,NaN,,
826,,0,NaN,,66,NaN,,95,NaN,-12,NaN,,66
827,,,NaN,,,NaN,,,NaN,,NaN,,
828,,0,NaN,,66,NaN,,95,NaN,-12,NaN,,66
829,,,NaN,,,NaN,,,NaN,,NaN,,
830,,0,NaN,,64,NaN,,95,NaN,-12,NaN,,64
831,,,NaN,,,NaN,,,NaN,,NaN,,
832,,0,NaN,,64,NaN,,95,NaN,-12,NaN,,65
833,,,NaN,,,NaN,,,NaN,,NaN,,
834,,0,NaN,,59,NaN,,95,NaN,-12,NaN,,64
835,,,NaN,,,NaN,,,NaN,,NaN,,
836,,0,NaN,,57,NaN,,95,NaN,-12,NaN,,63
837,,,NaN,,,NaN,,,NaN,,NaN,,
838,,0,NaN,,56,NaN,,95,NaN,-12,NaN,,62
839,,,NaN,,,NaN,,,NaN,,NaN,,
840,,0,NaN,,56,NaN,,95,NaN,-12,NaN,,60
841,,,NaN,,,NaN,,,NaN,,NaN,,
842,,0,NaN,,57,NaN,,95,NaN,-12,NaN,,61
843,,,NaN,,,NaN,,,NaN,,NaN,,
844,,0,NaN,,62,NaN,,96,NaN,-12,NaN,,61
845,,,NaN,,,NaN,,,NaN,,NaN,,
846,,0,NaN,,63,NaN,,95,NaN,-12,NaN,,63
847,,,NaN,,,NaN,,,NaN,,NaN,,
848,,0,NaN,,65,NaN,,95,NaN,-12,NaN,,63
849,,,NaN,,,NaN,,,NaN,,NaN,,
850,,0,NaN,,65,NaN,,95,NaN,-12,NaN,,63
851,,,NaN,,,NaN,,,NaN,,NaN,,
852,,0,NaN,,69,NaN,,95,NaN,-11,NaN,,63
853,,,NaN,,,NaN,,,NaN,,NaN,,
854,,0,NaN,,77,NaN,,95,NaN,-11,NaN,,63
855,,,NaN,,,NaN,,,NaN,,NaN,,
856,,0,NaN,,78,NaN,,96,NaN,-11,NaN,,65
857,,,NaN,,,NaN,,,NaN,,NaN,,
858,,0,NaN,,78,NaN,,95,NaN,-11,NaN,,66
859,,,NaN,,,NaN,,,NaN,,NaN,,
860,,0,NaN,,70,NaN,,95,NaN,-11,NaN,,67
861,,,NaN,,,NaN,,,NaN,,NaN,,
862,,0,NaN,,69,NaN,,95,NaN,-11,NaN,,68
863,,,NaN,,,NaN,,,NaN,,NaN,,
864,,0,NaN,,69,NaN,,95,NaN,-11,NaN,,69
865,,,NaN,,,NaN,,,NaN,,NaN,,
866,,0,NaN,,69,NaN,,95,NaN,-11,NaN,,69
867,,,NaN,,,NaN,,,NaN,,NaN,,
868,,0,NaN,,67,NaN,,96,NaN,-11,NaN,,69
869,,,NaN,,,NaN,,,NaN,,NaN,,
870,,0,NaN,,66,NaN,,95,NaN,-11,NaN,,69
871,,,NaN,,,NaN,,,NaN,,NaN,,
872,,0,NaN,,65,NaN,,95,NaN,-12,NaN,,68
873,,,NaN,,,NaN,,,NaN,,NaN,,
874,,0,NaN,,65,NaN,,95,NaN,-12,NaN,,67
875,,,NaN,,,NaN,,,NaN,,NaN,,
876,,0,NaN,,65,NaN,,95,NaN,-12,NaN,,67
877,,,NaN,,,NaN,,,NaN,,NaN,,
878,,0,NaN,,66,NaN,,96,NaN,-12,NaN,,65
879,,,NaN,,,NaN,,,NaN,,NaN,,
880,,0,NaN,,66,NaN,,96,NaN,-12,NaN,,64
881,,,NaN,,,NaN,,,NaN,,NaN,,
882,,0,NaN,,65,NaN,,96,NaN,-12,NaN,,65
883,,,NaN,,,NaN,,,NaN,,NaN,,
884,,0,NaN,,65,NaN,,96,NaN,-12,NaN,,64
885,,,NaN,,,NaN,,,NaN,,NaN,,
886,,0,NaN,,64,NaN,,96,NaN,-12,NaN,,65
887,,,NaN,,,NaN,,,NaN,,NaN,,
888,,0,NaN,,63,NaN,,96,NaN,-12,NaN,,64
889,,,NaN,,,NaN,,,NaN,,NaN,,
890,,0,NaN,,61,NaN,,96,NaN,-12,NaN,,63
891,,,NaN,,,NaN,,,NaN,,NaN,,
892,,0,NaN,,61,NaN,,96,NaN,-12,NaN,,62
893,,,NaN,,,NaN,,,NaN,,NaN,,
894,,0,NaN,,59,NaN,,96,NaN,-12,NaN,,61
895,,,NaN,,,NaN,,,NaN,,NaN,,
896,,0,NaN,,58,NaN,,96,NaN,-12,NaN,,60
897,,,NaN,,,NaN,,,NaN,,NaN,,
898,,0,NaN,,57,NaN,,96,NaN,-12,NaN,,58
899,,,NaN,,,NaN,,,NaN,,NaN,,
900,,0,NaN,,56,NaN,,95,NaN,-12,NaN,,56
901,,,NaN,,,NaN,,,NaN,,NaN,,
902,,0,NaN,,56,NaN,,96,NaN,-11,NaN,,57
903,,,NaN,,,NaN,,,NaN,,NaN,,
904,,0,NaN,,57,NaN,,95,NaN,-11,NaN,,56
905,,,NaN,,,NaN,,,NaN,,NaN,,
906,,0,NaN,,57,NaN,,95,NaN,-11,NaN,,56
907,,,NaN,,,NaN,,,NaN,,NaN,,
908,,0,NaN,,59,NaN,,95,NaN,-11,NaN,,56
909,,,NaN,,,NaN,,,NaN,,NaN,,
910,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,55
911,,,NaN,,,NaN,,,NaN,,NaN,,
912,,0,NaN,,62,NaN,,94,NaN,-12,NaN,,58
913,,,NaN,,,NaN,,,NaN,,NaN,,
914,,0,NaN,,64,NaN,,94,NaN,-12,NaN,,59
915,,,NaN,,,NaN,,,NaN,,NaN,,
916,,0,NaN,,63,NaN,,95,NaN,-12,NaN,,61
917,,,NaN,,,NaN,,,NaN,,NaN,,
918,,0,NaN,,62,NaN,,95,NaN,-12,NaN,,62
919,,,NaN,,,NaN,,,NaN,,NaN,,
920,,0,NaN,,61,NaN,,95,NaN,-12,NaN,,62
921,,,NaN,,,NaN,,,NaN,,NaN,,
922,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,61
923,,,NaN,,,NaN,,,NaN,,NaN,,
924,,0,NaN,,60,NaN,,95,NaN,-12,NaN,,61
925,,,NaN,,,NaN,,,NaN,,NaN,,
926,,0,NaN,,59,NaN,,95,NaN,-12,NaN,,61
927,,,NaN,,,NaN,,,NaN,,NaN,,
928,,0,NaN,,61,NaN,,95,NaN,-12,NaN,,61
929,,,NaN,,,NaN,,,NaN,,NaN,,
930,,0,NaN,,62,NaN,,96,NaN,-12,NaN,,62
931,,,NaN,,,NaN,,,NaN,,NaN,,
932,,0,NaN,,61,NaN,,96,NaN,-11,NaN,,62
933,,,NaN,,,NaN,,,NaN,,NaN,,
934,,0,NaN,,63,NaN,,96,NaN,-11,NaN,,61
935,,,NaN,,,NaN,,,NaN,,NaN,,
936,,0,NaN,,63,NaN,,96,NaN,-11,NaN,,60
937,,,NaN,,,NaN,,,NaN,,NaN,,
938,,0,NaN,,62,NaN,,96,NaN,-11,NaN,,60
939,,,NaN,,,NaN,,,NaN,,NaN,,
940,,0,NaN,,61,NaN,,96,NaN,-12,NaN,,59
941,,,NaN,,,NaN,,,NaN,,NaN,,
942,,0,NaN,,62,NaN,,96,NaN,-12,NaN,,60
943,,,NaN,,,NaN,,,NaN,,NaN,,
944,,0,NaN,,60,NaN,,96,NaN,-12,NaN,,60
945,,,NaN,,,NaN,,,NaN,,NaN,,
946,,0,NaN,,61,NaN,,96,NaN,-12,NaN,,60
947,,,NaN,,,NaN,,,NaN,,NaN,,
948,,0,NaN,,69,NaN,,96,NaN,-12,NaN,,60
