time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/CVP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR
13033,,,,,,,,NaN,NaN,NaN,,NaN,
13034,76,13,146,59,33,105,9,NaN,NaN,NaN,100,NaN,58
13035,,,,,,,,NaN,NaN,NaN,,NaN,
13036,75,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13037,,,,,,,,NaN,NaN,NaN,,NaN,
13038,75,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13039,,,,,,,,NaN,NaN,NaN,,NaN,
13040,75,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13041,,,,,,,,NaN,NaN,NaN,,NaN,
13042,76,13,144,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13043,,,,,,,,NaN,NaN,NaN,,NaN,
13044,75,13,146,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13045,,,,,,,,NaN,NaN,NaN,,NaN,
13046,76,13,144,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13047,,,,,,,,NaN,NaN,NaN,,NaN,
13048,76,13,146,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13049,,,,,,,,NaN,NaN,NaN,,NaN,
13050,75,13,143,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13051,,,,,,,,NaN,NaN,NaN,,NaN,
13052,75,13,145,59,32,104,8,NaN,NaN,NaN,100,NaN,58
13053,,,,,,,,NaN,NaN,NaN,,NaN,
13054,75,13,144,59,32,104,8,NaN,NaN,NaN,100,NaN,58
13055,,,,,,,,NaN,NaN,NaN,,NaN,
13056,76,13,145,59,32,104,8,NaN,NaN,NaN,100,NaN,58
13057,,,,,,,,NaN,NaN,NaN,,NaN,
13058,75,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13059,,,,,,,,NaN,NaN,NaN,,NaN,
13060,75,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13061,,,,,,,,NaN,NaN,NaN,,NaN,
13062,75,13,145,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13063,,,,,,,,NaN,NaN,NaN,,NaN,
13064,75,13,143,58,33,104,9,NaN,NaN,NaN,100,NaN,58
13065,,,,,,,,NaN,NaN,NaN,,NaN,
13066,75,13,144,58,33,104,9,NaN,NaN,NaN,100,NaN,58
13067,,,,,,,,NaN,NaN,NaN,,NaN,
13068,75,13,144,58,33,104,9,NaN,NaN,NaN,100,NaN,58
13069,,,,,,,,NaN,NaN,NaN,,NaN,
13070,76,13,143,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13071,,,,,,,,NaN,NaN,NaN,,NaN,
13072,76,13,144,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13073,,,,,,,,NaN,NaN,NaN,,NaN,
13074,75,13,142,58,33,103,9,NaN,NaN,NaN,100,NaN,58
13075,,,,,,,,NaN,NaN,NaN,,NaN,
13076,75,13,142,58,33,103,9,NaN,NaN,NaN,100,NaN,58
13077,,,,,,,,NaN,NaN,NaN,,NaN,
13078,75,13,142,58,33,103,9,NaN,NaN,NaN,100,NaN,58
13079,,,,,,,,NaN,NaN,NaN,,NaN,
13080,76,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13081,,,,,,,,NaN,NaN,NaN,,NaN,
13082,75,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13083,,,,,,,,NaN,NaN,NaN,,NaN,
13084,76,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13085,,,,,,,,NaN,NaN,NaN,,NaN,
13086,75,13,144,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13087,,,,,,,,NaN,NaN,NaN,,NaN,
13088,76,13,143,59,33,103,8,NaN,NaN,NaN,100,NaN,58
13089,,,,,,,,NaN,NaN,NaN,,NaN,
13090,76,13,145,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13091,,,,,,,,NaN,NaN,NaN,,NaN,
13092,76,13,145,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13093,,,,,,,,NaN,NaN,NaN,,NaN,
13094,76,13,146,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13095,,,,,,,,NaN,NaN,NaN,,NaN,
13096,75,13,143,59,32,103,8,NaN,NaN,NaN,100,NaN,58
13097,,,,,,,,NaN,NaN,NaN,,NaN,
13098,76,13,144,59,32,104,8,NaN,NaN,NaN,100,NaN,58
13099,,,,,,,,NaN,NaN,NaN,,NaN,
13100,75,13,144,59,32,103,8,NaN,NaN,NaN,100,NaN,58
13101,,,,,,,,NaN,NaN,NaN,,NaN,
13102,77,13,145,59,32,105,8,NaN,NaN,NaN,100,NaN,58
13103,,,,,,,,NaN,NaN,NaN,,NaN,
13104,76,13,146,59,32,105,9,NaN,NaN,NaN,100,NaN,58
13105,,,,,,,,NaN,NaN,NaN,,NaN,
13106,77,13,144,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13107,,,,,,,,NaN,NaN,NaN,,NaN,
13108,76,13,145,59,32,105,8,NaN,NaN,NaN,100,NaN,58
13109,,,,,,,,NaN,NaN,NaN,,NaN,
13110,76,13,143,59,32,103,8,NaN,NaN,NaN,100,NaN,59
13111,,,,,,,,NaN,NaN,NaN,,NaN,
13112,76,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,59
13113,,,,,,,,NaN,NaN,NaN,,NaN,
13114,75,13,143,59,33,103,8,NaN,NaN,NaN,100,NaN,59
13115,,,,,,,,NaN,NaN,NaN,,NaN,
13116,76,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,59
13117,,,,,,,,NaN,NaN,NaN,,NaN,
13118,76,13,146,59,33,104,8,NaN,NaN,NaN,100,NaN,59
13119,,,,,,,,NaN,NaN,NaN,,NaN,
13120,75,13,144,59,33,103,8,NaN,NaN,NaN,100,NaN,59
13121,,,,,,,,NaN,NaN,NaN,,NaN,
13122,76,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13123,,,,,,,,NaN,NaN,NaN,,NaN,
13124,74,13,142,59,33,102,8,NaN,NaN,NaN,100,NaN,58
13125,,,,,,,,NaN,NaN,NaN,,NaN,
13126,76,13,143,59,33,103,8,NaN,NaN,NaN,100,NaN,58
13127,,,,,,,,NaN,NaN,NaN,,NaN,
13128,75,13,143,59,33,103,9,NaN,NaN,NaN,100,NaN,58
13129,,,,,,,,NaN,NaN,NaN,,NaN,
13130,76,13,143,59,33,103,9,NaN,NaN,NaN,100,NaN,58
13131,,,,,,,,NaN,NaN,NaN,,NaN,
13132,76,13,144,59,33,103,9,NaN,NaN,NaN,100,NaN,59
13133,,,,,,,,NaN,NaN,NaN,,NaN,
13134,75,13,143,59,33,103,9,NaN,NaN,NaN,100,NaN,59
13135,,,,,,,,NaN,NaN,NaN,,NaN,
13136,76,13,145,59,32,103,9,NaN,NaN,NaN,100,NaN,59
13137,,,,,,,,NaN,NaN,NaN,,NaN,
13138,75,13,142,60,32,102,9,NaN,NaN,NaN,100,NaN,59
13139,,,,,,,,NaN,NaN,NaN,,NaN,
13140,76,13,144,60,32,103,9,NaN,NaN,NaN,100,NaN,59
13141,,,,,,,,NaN,NaN,NaN,,NaN,
13142,75,13,142,60,32,102,9,NaN,NaN,NaN,100,NaN,59
13143,,,,,,,,NaN,NaN,NaN,,NaN,
13144,75,13,142,60,32,102,8,NaN,NaN,NaN,100,NaN,59
13145,,,,,,,,NaN,NaN,NaN,,NaN,
13146,75,13,142,60,32,102,8,NaN,NaN,NaN,100,NaN,59
13147,,,,,,,,NaN,NaN,NaN,,NaN,
13148,75,13,140,60,32,101,8,NaN,NaN,NaN,100,NaN,59
13149,,,,,,,,NaN,NaN,NaN,,NaN,
13150,75,13,142,60,32,102,9,NaN,NaN,NaN,100,NaN,59
13151,,,,,,,,NaN,NaN,NaN,,NaN,
13152,74,13,140,60,32,101,9,NaN,NaN,NaN,100,NaN,59
13153,,,,,,,,NaN,NaN,NaN,,NaN,
13154,75,13,142,60,32,101,9,NaN,NaN,NaN,100,NaN,59
13155,,,,,,,,NaN,NaN,NaN,,NaN,
13156,74,13,140,60,32,101,9,NaN,NaN,NaN,100,NaN,59
13157,,,,,,,,NaN,NaN,NaN,,NaN,
13158,75,13,142,60,33,102,8,NaN,NaN,NaN,100,NaN,59
13159,,,,,,,,NaN,NaN,NaN,,NaN,
13160,75,13,141,59,33,102,8,NaN,NaN,NaN,100,NaN,59
13161,,,,,,,,NaN,NaN,NaN,,NaN,
13162,76,13,141,59,33,102,8,NaN,NaN,NaN,100,NaN,59
13163,,,,,,,,NaN,NaN,NaN,,NaN,
13164,75,13,142,59,32,102,8,NaN,NaN,NaN,100,NaN,59
13165,,,,,,,,NaN,NaN,NaN,,NaN,
13166,75,13,140,59,32,102,8,NaN,NaN,NaN,100,NaN,59
13167,,,,,,,,NaN,NaN,NaN,,NaN,
13168,75,13,143,60,32,103,8,NaN,NaN,NaN,100,NaN,59
13169,,,,,,,,NaN,NaN,NaN,,NaN,
13170,75,13,141,60,32,102,8,NaN,NaN,NaN,100,NaN,59
13171,,,,,,,,NaN,NaN,NaN,,NaN,
13172,76,13,142,60,32,103,8,NaN,NaN,NaN,100,NaN,59
13173,,,,,,,,NaN,NaN,NaN,,NaN,
13174,74,13,141,60,32,102,8,NaN,NaN,NaN,100,NaN,59
13175,,,,,,,,NaN,NaN,NaN,,NaN,
13176,75,13,140,59,32,102,8,NaN,NaN,NaN,100,NaN,59
13177,,,,,,,,NaN,NaN,NaN,,NaN,
13178,75,13,141,59,32,102,8,NaN,NaN,NaN,100,NaN,59
13179,,,,,,,,NaN,NaN,NaN,,NaN,
13180,76,13,142,59,32,103,8,NaN,NaN,NaN,100,NaN,59
13181,,,,,,,,NaN,NaN,NaN,,NaN,
13182,75,13,144,59,32,104,8,NaN,NaN,NaN,100,NaN,59
13183,,,,,,,,NaN,NaN,NaN,,NaN,
13184,75,13,143,59,32,103,8,NaN,NaN,NaN,100,NaN,59
13185,,,,,,,,NaN,NaN,NaN,,NaN,
13186,76,13,144,59,33,104,8,NaN,NaN,NaN,100,NaN,59
13187,,,,,,,,NaN,NaN,NaN,,NaN,
13188,75,13,143,59,33,103,8,NaN,NaN,NaN,100,NaN,59
13189,,,,,,,,NaN,NaN,NaN,,NaN,
13190,75,13,143,59,33,103,8,NaN,NaN,NaN,100,NaN,59
13191,,,,,,,,NaN,NaN,NaN,,NaN,
13192,75,13,144,59,32,103,8,NaN,NaN,NaN,100,NaN,58
13193,,,,,,,,NaN,NaN,NaN,,NaN,
13194,76,13,143,59,32,103,8,NaN,NaN,NaN,100,NaN,58
13195,,,,,,,,NaN,NaN,NaN,,NaN,
13196,75,13,145,59,32,104,8,NaN,NaN,NaN,100,NaN,58
13197,,,,,,,,NaN,NaN,NaN,,NaN,
13198,75,13,143,59,32,103,8,NaN,NaN,NaN,100,NaN,58
13199,,,,,,,,NaN,NaN,NaN,,NaN,
13200,76,13,144,59,32,104,8,NaN,NaN,NaN,100,NaN,58
13201,,,,,,,,NaN,NaN,NaN,,NaN,
13202,75,13,143,59,32,103,9,NaN,NaN,NaN,100,NaN,58
13203,,,,,,,,NaN,NaN,NaN,,NaN,
13204,76,13,143,59,32,103,9,NaN,NaN,NaN,100,NaN,58
13205,,,,,,,,NaN,NaN,NaN,,NaN,
13206,76,13,143,59,32,103,9,NaN,NaN,NaN,100,NaN,58
13207,,,,,,,,NaN,NaN,NaN,,NaN,
13208,76,13,143,59,32,104,9,NaN,NaN,NaN,100,NaN,59
13209,,,,,,,,NaN,NaN,NaN,,NaN,
13210,77,13,146,59,32,105,9,NaN,NaN,NaN,100,NaN,59
13211,,,,,,,,NaN,NaN,NaN,,NaN,
13212,76,13,143,59,32,104,9,NaN,NaN,NaN,100,NaN,59
13213,,,,,,,,NaN,NaN,NaN,,NaN,
13214,77,13,145,59,32,105,9,NaN,NaN,NaN,100,NaN,58
13215,,,,,,,,NaN,NaN,NaN,,NaN,
13216,76,13,144,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13217,,,,,,,,NaN,NaN,NaN,,NaN,
13218,76,13,144,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13219,,,,,,,,NaN,NaN,NaN,,NaN,
13220,75,13,144,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13221,,,,,,,,NaN,NaN,NaN,,NaN,
13222,75,13,144,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13223,,,,,,,,NaN,NaN,NaN,,NaN,
13224,75,13,144,59,32,103,9,NaN,NaN,NaN,100,NaN,58
13225,,,,,,,,NaN,NaN,NaN,,NaN,
13226,75,13,142,59,32,103,9,NaN,NaN,NaN,100,NaN,58
13227,,,,,,,,NaN,NaN,NaN,,NaN,
13228,75,13,144,58,33,103,9,NaN,NaN,NaN,100,NaN,58
13229,,,,,,,,NaN,NaN,NaN,,NaN,
13230,75,13,142,58,33,103,9,NaN,NaN,NaN,100,NaN,58
13231,,,,,,,,NaN,NaN,NaN,,NaN,
13232,76,13,144,58,33,104,9,NaN,NaN,NaN,100,NaN,58
13233,,,,,,,,NaN,NaN,NaN,,NaN,
13234,75,13,144,59,33,103,9,NaN,NaN,NaN,100,NaN,58
13235,,,,,,,,NaN,NaN,NaN,,NaN,
13236,76,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13237,,,,,,,,NaN,NaN,NaN,,NaN,
13238,76,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,59
13239,,,,,,,,NaN,NaN,NaN,,NaN,
13240,76,13,144,59,33,104,9,NaN,NaN,NaN,100,NaN,59
13241,,,,,,,,NaN,NaN,NaN,,NaN,
13242,76,12,146,59,32,105,9,NaN,NaN,NaN,100,NaN,59
13243,,,,,,,,NaN,NaN,NaN,,NaN,
13244,75,12,143,60,32,103,9,NaN,NaN,NaN,100,NaN,59
13245,,,,,,,,NaN,NaN,NaN,,NaN,
13246,76,12,145,60,32,104,9,NaN,NaN,NaN,100,NaN,59
13247,,,,,,,,NaN,NaN,NaN,,NaN,
13248,75,12,143,59,32,103,9,NaN,NaN,NaN,100,NaN,59
13249,,,,,,,,NaN,NaN,NaN,,NaN,
13250,76,12,144,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13251,,,,,,,,NaN,NaN,NaN,,NaN,
13252,75,12,145,59,32,104,9,NaN,NaN,NaN,100,NaN,58
13253,,,,,,,,NaN,NaN,NaN,,NaN,
13254,75,12,142,59,32,103,9,NaN,NaN,NaN,100,NaN,58
13255,,,,,,,,NaN,NaN,NaN,,NaN,
13256,76,12,144,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13257,,,,,,,,NaN,NaN,NaN,,NaN,
13258,76,12,143,59,33,103,9,NaN,NaN,NaN,100,NaN,58
13259,,,,,,,,NaN,NaN,NaN,,NaN,
13260,77,12,146,59,33,105,9,NaN,NaN,NaN,100,NaN,58
13261,,,,,,,,NaN,NaN,NaN,,NaN,
13262,76,13,145,59,33,104,9,NaN,NaN,NaN,100,NaN,58
13263,,,,,,,,NaN,NaN,NaN,,NaN,
13264,77,13,145,59,33,105,9,NaN,NaN,NaN,100,NaN,59
13265,,,,,,,,NaN,NaN,NaN,,NaN,
13266,77,13,146,59,33,105,9,NaN,NaN,NaN,100,NaN,59
13267,,,,,,,,NaN,NaN,NaN,,NaN,
13268,76,13,145,59,33,104,9,NaN,NaN,NaN,100,NaN,59
13269,,,,,,,,NaN,NaN,NaN,,NaN,
13270,76,13,146,59,32,105,9,NaN,NaN,NaN,100,NaN,58
13271,,,,,,,,NaN,NaN,NaN,,NaN,
13272,76,13,144,58,32,104,9,NaN,NaN,NaN,100,NaN,58
13273,,,,,,,,NaN,NaN,NaN,,NaN,
13274,77,13,147,58,32,105,9,NaN,NaN,NaN,100,NaN,57
13275,,,,,,,,NaN,NaN,NaN,,NaN,
13276,76,13,145,58,33,105,9,NaN,NaN,NaN,100,NaN,57
13277,,,,,,,,NaN,NaN,NaN,,NaN,
13278,77,13,146,58,33,105,9,NaN,NaN,NaN,100,NaN,58
13279,,,,,,,,NaN,NaN,NaN,,NaN,
13280,75,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13281,,,,,,,,NaN,NaN,NaN,,NaN,
13282,76,13,144,59,33,104,7,NaN,NaN,NaN,100,NaN,58
13283,,,,,,,,NaN,NaN,NaN,,NaN,
13284,76,13,145,59,33,104,7,NaN,NaN,NaN,100,NaN,58
13285,,,,,,,,NaN,NaN,NaN,,NaN,
13286,76,13,145,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13287,,,,,,,,NaN,NaN,NaN,,NaN,
13288,76,13,145,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13289,,,,,,,,NaN,NaN,NaN,,NaN,
13290,76,13,144,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13291,,,,,,,,NaN,NaN,NaN,,NaN,
13292,76,13,146,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13293,,,,,,,,NaN,NaN,NaN,,NaN,
13294,75,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13295,,,,,,,,NaN,NaN,NaN,,NaN,
13296,76,13,144,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13297,,,,,,,,NaN,NaN,NaN,,NaN,
13298,76,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13299,,,,,,,,NaN,NaN,NaN,,NaN,
13300,76,13,144,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13301,,,,,,,,NaN,NaN,NaN,,NaN,
13302,76,13,146,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13303,,,,,,,,NaN,NaN,NaN,,NaN,
13304,76,13,146,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13305,,,,,,,,NaN,NaN,NaN,,NaN,
13306,76,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13307,,,,,,,,NaN,NaN,NaN,,NaN,
13308,75,13,144,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13309,,,,,,,,NaN,NaN,NaN,,NaN,
13310,76,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13311,,,,,,,,NaN,NaN,NaN,,NaN,
13312,76,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,57
13313,,,,,,,,NaN,NaN,NaN,,NaN,
13314,76,13,145,58,32,105,8,NaN,NaN,NaN,100,NaN,57
13315,,,,,,,,NaN,NaN,NaN,,NaN,
13316,76,13,147,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13317,,,,,,,,NaN,NaN,NaN,,NaN,
13318,76,13,145,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13319,,,,,,,,NaN,NaN,NaN,,NaN,
13320,76,13,147,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13321,,,,,,,,NaN,NaN,NaN,,NaN,
13322,75,13,145,59,33,104,8,NaN,NaN,NaN,100,NaN,58
13323,,,,,,,,NaN,NaN,NaN,,NaN,
13324,76,13,146,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13325,,,,,,,,NaN,NaN,NaN,,NaN,
13326,75,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13327,,,,,,,,NaN,NaN,NaN,,NaN,
13328,76,13,145,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13329,,,,,,,,NaN,NaN,NaN,,NaN,
13330,76,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13331,,,,,,,,NaN,NaN,NaN,,NaN,
13332,75,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13333,,,,,,,,NaN,NaN,NaN,,NaN,
13334,76,13,147,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13335,,,,,,,,NaN,NaN,NaN,,NaN,
13336,76,13,146,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13337,,,,,,,,NaN,NaN,NaN,,NaN,
13338,77,13,146,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13339,,,,,,,,NaN,NaN,NaN,,NaN,
13340,77,13,146,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13341,,,,,,,,NaN,NaN,NaN,,NaN,
13342,77,13,145,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13343,,,,,,,,NaN,NaN,NaN,,NaN,
13344,77,13,147,59,32,106,8,NaN,NaN,NaN,100,NaN,58
13345,,,,,,,,NaN,NaN,NaN,,NaN,
13346,76,13,145,59,32,105,8,NaN,NaN,NaN,100,NaN,58
13347,,,,,,,,NaN,NaN,NaN,,NaN,
13348,76,13,146,59,32,105,8,NaN,NaN,NaN,100,NaN,58
13349,,,,,,,,NaN,NaN,NaN,,NaN,
13350,76,13,144,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13351,,,,,,,,NaN,NaN,NaN,,NaN,
13352,76,13,145,58,33,105,8,NaN,NaN,NaN,100,NaN,57
13353,,,,,,,,NaN,NaN,NaN,,NaN,
13354,76,13,145,58,33,105,8,NaN,NaN,NaN,100,NaN,57
13355,,,,,,,,NaN,NaN,NaN,,NaN,
13356,77,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13357,,,,,,,,NaN,NaN,NaN,,NaN,
13358,75,13,144,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13359,,,,,,,,NaN,NaN,NaN,,NaN,
13360,76,13,143,58,33,103,8,NaN,NaN,NaN,100,NaN,58
13361,,,,,,,,NaN,NaN,NaN,,NaN,
13362,76,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13363,,,,,,,,NaN,NaN,NaN,,NaN,
13364,76,13,144,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13365,,,,,,,,NaN,NaN,NaN,,NaN,
13366,77,13,145,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13367,,,,,,,,NaN,NaN,NaN,,NaN,
13368,76,13,145,59,32,105,8,NaN,NaN,NaN,100,NaN,58
13369,,,,,,,,NaN,NaN,NaN,,NaN,
13370,76,13,145,59,32,105,8,NaN,NaN,NaN,100,NaN,58
13371,,,,,,,,NaN,NaN,NaN,,NaN,
13372,75,13,146,59,32,105,8,NaN,NaN,NaN,100,NaN,58
13373,,,,,,,,NaN,NaN,NaN,,NaN,
13374,76,13,144,59,32,104,8,NaN,NaN,NaN,100,NaN,58
13375,,,,,,,,NaN,NaN,NaN,,NaN,
13376,76,13,145,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13377,,,,,,,,NaN,NaN,NaN,,NaN,
13378,74,13,142,58,33,103,8,NaN,NaN,NaN,100,NaN,58
13379,,,,,,,,NaN,NaN,NaN,,NaN,
13380,75,13,144,58,33,104,8,NaN,NaN,NaN,100,NaN,58
13381,,,,,,,,NaN,NaN,NaN,,NaN,
13382,75,13,144,58,33,103,8,NaN,NaN,NaN,100,NaN,58
13383,,,,,,,,NaN,NaN,NaN,,NaN,
13384,73,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13385,,,,,,,,NaN,NaN,NaN,,NaN,
13386,75,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13387,,,,,,,,NaN,NaN,NaN,,NaN,
13388,76,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13389,,,,,,,,NaN,NaN,NaN,,NaN,
13390,76,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13391,,,,,,,,NaN,NaN,NaN,,NaN,
13392,76,13,144,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13393,,,,,,,,NaN,NaN,NaN,,NaN,
13394,77,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,57
13395,,,,,,,,NaN,NaN,NaN,,NaN,
13396,76,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13397,,,,,,,,NaN,NaN,NaN,,NaN,
13398,76,13,145,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13399,,,,,,,,NaN,NaN,NaN,,NaN,
13400,77,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13401,,,,,,,,NaN,NaN,NaN,,NaN,
13402,77,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13403,,,,,,,,NaN,NaN,NaN,,NaN,
13404,77,13,148,58,33,106,8,NaN,NaN,NaN,100,NaN,58
13405,,,,,,,,NaN,NaN,NaN,,NaN,
13406,77,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13407,,,,,,,,NaN,NaN,NaN,,NaN,
13408,77,13,147,58,33,106,8,NaN,NaN,NaN,100,NaN,58
13409,,,,,,,,NaN,NaN,NaN,,NaN,
13410,76,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13411,,,,,,,,NaN,NaN,NaN,,NaN,
13412,77,13,146,58,33,105,8,NaN,NaN,NaN,100,NaN,58
13413,,,,,,,,NaN,NaN,NaN,,NaN,
13414,75,13,144,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13415,,,,,,,,NaN,NaN,NaN,,NaN,
13416,76,13,144,58,32,104,8,NaN,NaN,NaN,100,NaN,57
13417,,,,,,,,NaN,NaN,NaN,,NaN,
13418,76,13,145,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13419,,,,,,,,NaN,NaN,NaN,,NaN,
13420,76,13,145,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13421,,,,,,,,NaN,NaN,NaN,,NaN,
13422,76,13,146,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13423,,,,,,,,NaN,NaN,NaN,,NaN,
13424,76,13,144,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13425,,,,,,,,NaN,NaN,NaN,,NaN,
13426,76,13,146,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13427,,,,,,,,NaN,NaN,NaN,,NaN,
13428,76,13,145,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13429,,,,,,,,NaN,NaN,NaN,,NaN,
13430,75,13,143,58,32,103,8,NaN,NaN,NaN,100,NaN,58
13431,,,,,,,,NaN,NaN,NaN,,NaN,
13432,75,13,144,58,32,103,8,NaN,NaN,NaN,100,NaN,58
13433,,,,,,,,NaN,NaN,NaN,,NaN,
13434,76,13,143,58,32,103,8,NaN,NaN,NaN,100,NaN,58
13435,,,,,,,,NaN,NaN,NaN,,NaN,
13436,76,13,143,58,33,103,8,NaN,NaN,NaN,100,NaN,58
13437,,,,,,,,NaN,NaN,NaN,,NaN,
13438,77,13,144,58,33,103,9,NaN,NaN,NaN,100,NaN,58
13439,,,,,,,,NaN,NaN,NaN,,NaN,
13440,79,13,145,58,33,105,9,NaN,NaN,NaN,100,NaN,58
13441,,,,,,,,NaN,NaN,NaN,,NaN,
13442,80,13,147,59,33,106,9,NaN,NaN,NaN,100,NaN,58
13443,,,,,,,,NaN,NaN,NaN,,NaN,
13444,82,13,151,60,33,109,9,NaN,NaN,NaN,100,NaN,58
13445,,,,,,,,NaN,NaN,NaN,,NaN,
13446,82,13,157,60,33,112,9,NaN,NaN,NaN,100,NaN,58
13447,,,,,,,,NaN,NaN,NaN,,NaN,
13448,85,13,159,60,33,114,9,NaN,NaN,NaN,100,NaN,59
13449,,,,,,,,NaN,NaN,NaN,,NaN,
13450,87,13,163,61,34,117,9,NaN,NaN,NaN,100,NaN,59
13451,,,,,,,,NaN,NaN,NaN,,NaN,
13452,87,13,164,62,34,118,9,NaN,NaN,NaN,100,NaN,60
13453,,,,,,,,NaN,NaN,NaN,,NaN,
13454,87,13,168,62,34,120,9,NaN,NaN,NaN,100,NaN,60
13455,,,,,,,,NaN,NaN,NaN,,NaN,
13456,87,13,166,60,34,120,9,NaN,NaN,NaN,100,NaN,60
13457,,,,,,,,NaN,NaN,NaN,,NaN,
