time,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2,Solar8000/HR,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/ART_SBP
9389,,,,,,,,NaN,NaN,NaN,,NaN,
9390,113,16,65,100,64,9,33,NaN,NaN,NaN,80,NaN,163
9391,,,,,,,,NaN,NaN,NaN,,NaN,
9392,112,16,65,100,64,9,33,NaN,NaN,NaN,80,NaN,158
9393,,,,,,,,NaN,NaN,NaN,,NaN,
9394,112,16,65,100,64,8,33,NaN,NaN,NaN,80,NaN,162
9395,,,,,,,,NaN,NaN,NaN,,NaN,
9396,110,16,64,100,64,8,33,NaN,NaN,NaN,79,NaN,156
9397,,,,,,,,NaN,NaN,NaN,,NaN,
9398,111,16,65,100,64,8,32,NaN,NaN,NaN,80,NaN,159
9399,,,,,,,,NaN,NaN,NaN,,NaN,
9400,109,16,65,100,64,8,32,NaN,NaN,NaN,80,NaN,155
9401,,,,,,,,NaN,NaN,NaN,,NaN,
9402,110,16,65,100,64,8,32,NaN,NaN,NaN,79,NaN,157
9403,,,,,,,,NaN,NaN,NaN,,NaN,
9404,109,16,65,100,64,8,32,NaN,NaN,NaN,80,NaN,156
9405,,,,,,,,NaN,NaN,NaN,,NaN,
9406,111,16,66,100,65,8,32,NaN,NaN,NaN,80,NaN,159
9407,,,,,,,,NaN,NaN,NaN,,NaN,
9408,110,16,66,100,65,8,32,NaN,NaN,NaN,80,NaN,157
9409,,,,,,,,NaN,NaN,NaN,,NaN,
9410,111,16,66,100,68,8,32,NaN,NaN,NaN,80,NaN,158
9411,,,,,,,,NaN,NaN,NaN,,NaN,
9412,111,16,66,100,69,8,32,NaN,NaN,NaN,80,NaN,159
9413,,,,,,,,NaN,NaN,NaN,,NaN,
9414,111,16,66,100,67,8,32,NaN,NaN,NaN,80,NaN,158
9415,,,,,,,,NaN,NaN,NaN,,NaN,
9416,111,16,66,100,65,8,32,NaN,NaN,NaN,81,NaN,159
9417,,,,,,,,NaN,NaN,NaN,,NaN,
9418,110,16,66,100,65,8,32,NaN,NaN,NaN,80,NaN,156
9419,,,,,,,,NaN,NaN,NaN,,NaN,
9420,111,16,66,100,67,8,32,NaN,NaN,NaN,80,NaN,160
9421,,,,,,,,NaN,NaN,NaN,,NaN,
9422,111,16,66,100,66,8,33,NaN,NaN,NaN,80,NaN,157
9423,,,,,,,,NaN,NaN,NaN,,NaN,
9424,112,16,67,100,66,8,33,NaN,NaN,NaN,81,NaN,162
9425,,,,,,,,NaN,NaN,NaN,,NaN,
9426,111,16,66,100,66,8,33,NaN,NaN,NaN,80,NaN,159
9427,,,,,,,,NaN,NaN,NaN,,NaN,
9428,112,16,66,100,65,9,32,NaN,NaN,NaN,80,NaN,161
9429,,,,,,,,NaN,NaN,NaN,,NaN,
9430,110,16,66,100,65,9,32,NaN,NaN,NaN,79,NaN,155
9431,,,,,,,,NaN,NaN,NaN,,NaN,
9432,110,16,66,100,65,8,32,NaN,NaN,NaN,79,NaN,157
9433,,,,,,,,NaN,NaN,NaN,,NaN,
9434,109,16,65,100,65,8,32,NaN,NaN,NaN,80,NaN,155
9435,,,,,,,,NaN,NaN,NaN,,NaN,
9436,110,16,66,100,65,7,32,NaN,NaN,NaN,79,NaN,158
9437,,,,,,,,NaN,NaN,NaN,,NaN,
9438,112,16,66,100,65,7,32,NaN,NaN,NaN,81,NaN,160
9439,,,,,,,,NaN,NaN,NaN,,NaN,
9440,112,16,67,100,66,8,32,NaN,NaN,NaN,81,NaN,159
9441,,,,,,,,NaN,NaN,NaN,,NaN,
9442,113,16,67,100,67,8,32,NaN,NaN,NaN,81,NaN,160
9443,,,,,,,,NaN,NaN,NaN,,NaN,
9444,112,16,68,100,68,8,32,NaN,NaN,NaN,80,NaN,160
9445,,,,,,,,NaN,NaN,NaN,,NaN,
9446,112,16,68,100,68,8,32,NaN,NaN,NaN,79,NaN,161
9447,,,,,,,,NaN,NaN,NaN,,NaN,
9448,111,16,68,100,67,8,32,NaN,NaN,NaN,78,NaN,157
9449,,,,,,,,NaN,NaN,NaN,,NaN,
9450,111,16,68,100,67,8,33,NaN,NaN,NaN,78,NaN,159
9451,,,,,,,,NaN,NaN,NaN,,NaN,
9452,110,16,68,100,67,8,33,NaN,NaN,NaN,78,NaN,157
9453,,,,,,,,NaN,NaN,NaN,,NaN,
9454,111,16,67,100,66,8,33,NaN,NaN,NaN,79,NaN,159
9455,,,,,,,,NaN,NaN,NaN,,NaN,
9456,109,16,67,100,66,8,33,NaN,NaN,NaN,78,NaN,156
9457,,,,,,,,NaN,NaN,NaN,,NaN,
9458,110,16,67,100,66,9,32,NaN,NaN,NaN,78,NaN,158
9459,,,,,,,,NaN,NaN,NaN,,NaN,
9460,108,16,67,100,66,9,32,NaN,NaN,NaN,77,NaN,154
9461,,,,,,,,NaN,NaN,NaN,,NaN,
9462,109,16,67,100,66,8,32,NaN,NaN,NaN,78,NaN,157
9463,,,,,,,,NaN,NaN,NaN,,NaN,
9464,108,16,66,100,65,8,32,NaN,NaN,NaN,79,NaN,153
9465,,,,,,,,NaN,NaN,NaN,,NaN,
9466,108,16,66,100,66,8,33,NaN,NaN,NaN,78,NaN,154
9467,,,,,,,,NaN,NaN,NaN,,NaN,
9468,108,16,67,100,66,8,33,NaN,NaN,NaN,80,NaN,154
9469,,,,,,,,NaN,NaN,NaN,,NaN,
9470,109,16,67,100,67,7,33,NaN,NaN,NaN,79,NaN,157
9471,,,,,,,,NaN,NaN,NaN,,NaN,
9472,111,16,69,100,68,7,33,NaN,NaN,NaN,81,NaN,159
9473,,,,,,,,NaN,NaN,NaN,,NaN,
9474,111,16,69,100,69,8,33,NaN,NaN,NaN,80,NaN,160
9475,,,,,,,,NaN,NaN,NaN,,NaN,
9476,112,16,70,100,69,8,33,NaN,NaN,NaN,81,NaN,161
9477,,,,,,,,NaN,NaN,NaN,,NaN,
9478,112,16,70,100,70,8,33,NaN,NaN,NaN,80,NaN,159
9479,,,,,,,,NaN,NaN,NaN,,NaN,
9480,112,16,70,100,69,8,32,NaN,NaN,NaN,79,NaN,161
9481,,,,,,,,NaN,NaN,NaN,,NaN,
9482,109,16,69,100,69,8,32,NaN,NaN,NaN,78,NaN,155
9483,,,,,,,,NaN,NaN,NaN,,NaN,
9484,108,16,69,100,69,8,32,NaN,NaN,NaN,77,NaN,155
9485,,,,,,,,NaN,NaN,NaN,,NaN,
9486,107,16,68,100,68,8,32,NaN,NaN,NaN,77,NaN,152
9487,,,,,,,,NaN,NaN,NaN,,NaN,
9488,107,16,67,100,68,8,33,NaN,NaN,NaN,77,NaN,155
9489,,,,,,,,NaN,NaN,NaN,,NaN,
9490,106,16,67,100,67,8,33,NaN,NaN,NaN,77,NaN,151
9491,,,,,,,,NaN,NaN,NaN,,NaN,
9492,108,16,67,100,66,8,33,NaN,NaN,NaN,78,NaN,157
9493,,,,,,,,NaN,NaN,NaN,,NaN,
9494,108,16,67,100,66,8,33,NaN,NaN,NaN,79,NaN,155
9495,,,,,,,,NaN,NaN,NaN,,NaN,
9496,108,16,67,100,73,8,33,NaN,NaN,NaN,78,NaN,155
9497,,,,,,,,NaN,NaN,NaN,,NaN,
9498,107,16,68,100,74,8,33,NaN,NaN,NaN,78,NaN,153
9499,,,,,,,,NaN,NaN,NaN,,NaN,
9500,107,16,68,100,74,7,33,NaN,NaN,NaN,78,NaN,154
9501,,,,,,,,NaN,NaN,NaN,,NaN,
9502,110,16,68,100,74,7,33,NaN,NaN,NaN,79,NaN,158
9503,,,,,,,,NaN,NaN,NaN,,NaN,
9504,110,16,68,100,68,8,33,NaN,NaN,NaN,79,NaN,157
9505,,,,,,,,NaN,NaN,NaN,,NaN,
9506,112,16,69,100,69,8,33,NaN,NaN,NaN,81,NaN,161
9507,,,,,,,,NaN,NaN,NaN,,NaN,
9508,112,16,70,100,70,8,32,NaN,NaN,NaN,80,NaN,158
9509,,,,,,,,NaN,NaN,NaN,,NaN,
9510,112,16,71,100,71,8,32,NaN,NaN,NaN,80,NaN,161
9511,,,,,,,,NaN,NaN,NaN,,NaN,
9512,111,16,72,100,71,8,32,NaN,NaN,NaN,79,NaN,156
9513,,,,,,,,NaN,NaN,NaN,,NaN,
9514,111,16,72,100,71,8,32,NaN,NaN,NaN,78,NaN,159
9515,,,,,,,,NaN,NaN,NaN,,NaN,
9516,108,16,71,100,71,8,33,NaN,NaN,NaN,77,NaN,152
9517,,,,,,,,NaN,NaN,NaN,,NaN,
9518,106,16,71,100,74,8,33,NaN,NaN,NaN,76,NaN,151
9519,,,,,,,,NaN,NaN,NaN,,NaN,
9520,104,16,71,100,80,8,33,NaN,NaN,NaN,76,NaN,147
9521,,,,,,,,NaN,NaN,NaN,,NaN,
9522,104,16,71,100,80,8,33,NaN,NaN,NaN,75,NaN,149
9523,,,,,,,,NaN,NaN,NaN,,NaN,
9524,104,16,71,100,78,8,33,NaN,NaN,NaN,77,NaN,150
9525,,,,,,,,NaN,NaN,NaN,,NaN,
9526,105,16,71,100,78,8,33,NaN,NaN,NaN,76,NaN,152
9527,,,,,,,,NaN,NaN,NaN,,NaN,
9528,105,16,71,100,78,8,33,NaN,NaN,NaN,77,NaN,152
9529,,,,,,,,NaN,NaN,NaN,,NaN,
9530,104,16,71,100,69,7,32,NaN,NaN,NaN,75,NaN,150
9531,,,,,,,,NaN,NaN,NaN,,NaN,
9532,104,16,71,100,69,7,32,NaN,NaN,NaN,76,NaN,150
9533,,,,,,,,NaN,NaN,NaN,,NaN,
9534,104,16,70,100,76,7,32,NaN,NaN,NaN,76,NaN,148
9535,,,,,,,,NaN,NaN,NaN,,NaN,
9536,105,16,70,100,80,7,32,NaN,NaN,NaN,77,NaN,153
9537,,,,,,,,NaN,NaN,NaN,,NaN,
9538,105,16,70,100,80,7,32,NaN,NaN,NaN,76,NaN,150
9539,,,,,,,,NaN,NaN,NaN,,NaN,
9540,107,16,71,100,80,7,32,NaN,NaN,NaN,78,NaN,155
9541,,,,,,,,NaN,NaN,NaN,,NaN,
9542,105,16,71,100,70,7,32,NaN,NaN,NaN,77,NaN,149
9543,,,,,,,,NaN,NaN,NaN,,NaN,
9544,107,16,71,100,71,7,32,NaN,NaN,NaN,78,NaN,154
9545,,,,,,,,NaN,NaN,NaN,,NaN,
9546,105,16,71,100,71,8,32,NaN,NaN,NaN,77,NaN,150
9547,,,,,,,,NaN,NaN,NaN,,NaN,
9548,107,16,72,100,71,8,32,NaN,NaN,NaN,77,NaN,155
9549,,,,,,,,NaN,NaN,NaN,,NaN,
9550,108,16,72,100,71,8,32,NaN,NaN,NaN,78,NaN,154
9551,,,,,,,,NaN,NaN,NaN,,NaN,
9552,110,16,72,100,72,8,33,NaN,NaN,NaN,79,NaN,158
9553,,,,,,,,NaN,NaN,NaN,,NaN,
9554,110,16,73,100,72,8,33,NaN,NaN,NaN,79,NaN,157
9555,,,,,,,,NaN,NaN,NaN,,NaN,
9556,109,16,73,100,73,7,33,NaN,NaN,NaN,77,NaN,155
9557,,,,,,,,NaN,NaN,NaN,,NaN,
9558,108,16,74,100,73,7,33,NaN,NaN,NaN,76,NaN,154
9559,,,,,,,,NaN,NaN,NaN,,NaN,
9560,107,16,74,100,73,7,33,NaN,NaN,NaN,76,NaN,153
9561,,,,,,,,NaN,NaN,NaN,,NaN,
9562,107,16,74,100,73,7,33,NaN,NaN,NaN,76,NaN,153
9563,,,,,,,,NaN,NaN,NaN,,NaN,
9564,106,16,74,100,73,7,33,NaN,NaN,NaN,74,NaN,152
9565,,,,,,,,NaN,NaN,NaN,,NaN,
9566,106,16,74,100,73,7,33,NaN,NaN,NaN,75,NaN,153
9567,,,,,,,,NaN,NaN,NaN,,NaN,
9568,104,16,73,100,73,7,33,NaN,NaN,NaN,73,NaN,150
9569,,,,,,,,NaN,NaN,NaN,,NaN,
9570,105,16,73,100,73,7,33,NaN,NaN,NaN,74,NaN,153
9571,,,,,,,,NaN,NaN,NaN,,NaN,
9572,103,16,73,100,73,7,33,NaN,NaN,NaN,73,NaN,149
9573,,,,,,,,NaN,NaN,NaN,,NaN,
9574,104,16,73,100,73,7,32,NaN,NaN,NaN,73,NaN,152
9575,,,,,,,,NaN,NaN,NaN,,NaN,
9576,103,16,73,100,73,7,32,NaN,NaN,NaN,73,NaN,149
9577,,,,,,,,NaN,NaN,NaN,,NaN,
9578,103,16,74,100,73,7,32,NaN,NaN,NaN,72,NaN,151
9579,,,,,,,,NaN,NaN,NaN,,NaN,
9580,102,16,74,100,73,7,32,NaN,NaN,NaN,72,NaN,148
9581,,,,,,,,NaN,NaN,NaN,,NaN,
9582,102,16,74,100,73,7,33,NaN,NaN,NaN,72,NaN,149
9583,,,,,,,,NaN,NaN,NaN,,NaN,
9584,102,16,74,100,73,7,33,NaN,NaN,NaN,72,NaN,147
9585,,,,,,,,NaN,NaN,NaN,,NaN,
9586,101,16,73,100,73,7,33,NaN,NaN,NaN,72,NaN,147
9587,,,,,,,,NaN,NaN,NaN,,NaN,
9588,101,16,73,100,72,7,34,NaN,NaN,NaN,72,NaN,147
9589,,,,,,,,NaN,NaN,NaN,,NaN,
9590,101,16,73,100,72,7,34,NaN,NaN,NaN,72,NaN,146
9591,,,,,,,,NaN,NaN,NaN,,NaN,
9592,102,16,73,100,72,7,34,NaN,NaN,NaN,73,NaN,149
9593,,,,,,,,NaN,NaN,NaN,,NaN,
9594,102,16,73,100,72,7,34,NaN,NaN,NaN,72,NaN,148
9595,,,,,,,,NaN,NaN,NaN,,NaN,
9596,103,16,73,100,72,7,34,NaN,NaN,NaN,73,NaN,150
9597,,,,,,,,NaN,NaN,NaN,,NaN,
9598,102,16,73,100,72,7,34,NaN,NaN,NaN,73,NaN,148
9599,,,,,,,,NaN,NaN,NaN,,NaN,
9600,103,16,73,100,72,7,34,NaN,NaN,NaN,73,NaN,150
9601,,,,,,,,NaN,NaN,NaN,,NaN,
9602,101,16,72,100,71,8,34,NaN,NaN,NaN,73,NaN,145
9603,,,,,,,,NaN,NaN,NaN,,NaN,
9604,102,16,72,100,71,8,33,NaN,NaN,NaN,74,NaN,149
9605,,,,,,,,NaN,NaN,NaN,,NaN,
9606,101,16,71,100,71,8,33,NaN,NaN,NaN,73,NaN,145
9607,,,,,,,,NaN,NaN,NaN,,NaN,
9608,102,16,72,100,71,8,33,NaN,NaN,NaN,73,NaN,148
9609,,,,,,,,NaN,NaN,NaN,,NaN,
9610,101,16,72,100,72,8,34,NaN,NaN,NaN,74,NaN,146
9611,,,,,,,,NaN,NaN,NaN,,NaN,
9612,102,16,73,100,73,8,34,NaN,NaN,NaN,74,NaN,149
9613,,,,,,,,NaN,NaN,NaN,,NaN,
9614,104,16,73,100,72,8,34,NaN,NaN,NaN,75,NaN,150
9615,,,,,,,,NaN,NaN,NaN,,NaN,
9616,104,16,74,100,74,8,34,NaN,NaN,NaN,75,NaN,150
9617,,,,,,,,NaN,NaN,NaN,,NaN,
9618,105,16,74,100,74,8,33,NaN,NaN,NaN,76,NaN,153
9619,,,,,,,,NaN,NaN,NaN,,NaN,
9620,104,16,74,100,74,8,33,NaN,NaN,NaN,74,NaN,151
9621,,,,,,,,NaN,NaN,NaN,,NaN,
9622,104,16,74,100,74,8,33,NaN,NaN,NaN,75,NaN,150
9623,,,,,,,,NaN,NaN,NaN,,NaN,
9624,102,16,73,100,73,7,33,NaN,NaN,NaN,74,NaN,146
9625,,,,,,,,NaN,NaN,NaN,,NaN,
9626,103,16,72,100,72,7,33,NaN,NaN,NaN,74,NaN,149
9627,,,,,,,,NaN,NaN,NaN,,NaN,
9628,102,16,72,100,72,7,33,NaN,NaN,NaN,73,NaN,146
9629,,,,,,,,NaN,NaN,NaN,,NaN,
9630,102,16,72,100,72,7,33,NaN,NaN,NaN,73,NaN,149
9631,,,,,,,,NaN,NaN,NaN,,NaN,
9632,101,16,72,100,72,7,33,NaN,NaN,NaN,73,NaN,146
9633,,,,,,,,NaN,NaN,NaN,,NaN,
9634,103,16,72,100,72,7,33,NaN,NaN,NaN,74,NaN,152
9635,,,,,,,,NaN,NaN,NaN,,NaN,
9636,103,16,73,100,73,8,33,NaN,NaN,NaN,74,NaN,149
9637,,,,,,,,NaN,NaN,NaN,,NaN,
9638,104,16,73,100,72,8,33,NaN,NaN,NaN,74,NaN,151
9639,,,,,,,,NaN,NaN,NaN,,NaN,
9640,103,16,72,100,72,8,33,NaN,NaN,NaN,75,NaN,149
9641,,,,,,,,NaN,NaN,NaN,,NaN,
9642,104,16,72,100,71,8,33,NaN,NaN,NaN,74,NaN,151
9643,,,,,,,,NaN,NaN,NaN,,NaN,
9644,103,16,71,100,71,8,33,NaN,NaN,NaN,74,NaN,148
9645,,,,,,,,NaN,NaN,NaN,,NaN,
9646,102,16,71,100,71,8,33,NaN,NaN,NaN,73,NaN,148
9647,,,,,,,,NaN,NaN,NaN,,NaN,
9648,102,16,71,100,77,8,33,NaN,NaN,NaN,73,NaN,146
9649,,,,,,,,NaN,NaN,NaN,,NaN,
9650,100,16,71,100,95,7,33,NaN,NaN,NaN,71,NaN,144
9651,,,,,,,,NaN,NaN,NaN,,NaN,
9652,101,16,72,100,96,7,33,NaN,NaN,NaN,72,NaN,146
9653,,,,,,,,NaN,NaN,NaN,,NaN,
9654,101,16,72,100,86,7,33,NaN,NaN,NaN,72,NaN,146
9655,,,,,,,,NaN,NaN,NaN,,NaN,
9656,102,16,73,100,72,7,33,NaN,NaN,NaN,74,NaN,149
9657,,,,,,,,NaN,NaN,NaN,,NaN,
9658,101,16,73,100,72,7,33,NaN,NaN,NaN,72,NaN,146
9659,,,,,,,,NaN,NaN,NaN,,NaN,
9660,102,16,73,100,73,7,33,NaN,NaN,NaN,73,NaN,148
9661,,,,,,,,NaN,NaN,NaN,,NaN,
9662,100,16,73,100,72,7,33,NaN,NaN,NaN,72,NaN,144
9663,,,,,,,,NaN,NaN,NaN,,NaN,
9664,101,16,73,100,72,7,33,NaN,NaN,NaN,72,NaN,148
9665,,,,,,,,NaN,NaN,NaN,,NaN,
9666,101,16,73,100,72,7,33,NaN,NaN,NaN,73,NaN,145
9667,,,,,,,,NaN,NaN,NaN,,NaN,
9668,102,16,73,100,73,7,33,NaN,NaN,NaN,73,NaN,148
9669,,,,,,,,NaN,NaN,NaN,,NaN,
9670,102,16,73,100,73,8,33,NaN,NaN,NaN,74,NaN,146
9671,,,,,,,,NaN,NaN,NaN,,NaN,
9672,102,16,73,100,73,8,33,NaN,NaN,NaN,73,NaN,146
9673,,,,,,,,NaN,NaN,NaN,,NaN,
9674,101,16,73,100,73,8,33,NaN,NaN,NaN,74,NaN,145
9675,,,,,,,,NaN,NaN,NaN,,NaN,
9676,101,16,73,100,73,8,33,NaN,NaN,NaN,73,NaN,147
9677,,,,,,,,NaN,NaN,NaN,,NaN,
9678,101,16,73,100,72,8,33,NaN,NaN,NaN,73,NaN,145
9679,,,,,,,,NaN,NaN,NaN,,NaN,
9680,100,16,73,100,74,8,33,NaN,NaN,NaN,72,NaN,144
9681,,,,,,,,NaN,NaN,NaN,,NaN,
9682,100,16,72,100,73,8,33,NaN,NaN,NaN,73,NaN,144
9683,,,,,,,,NaN,NaN,NaN,,NaN,
9684,100,16,72,100,73,8,33,NaN,NaN,NaN,73,NaN,145
9685,,,,,,,,NaN,NaN,NaN,,NaN,
9686,101,16,71,100,72,8,33,NaN,NaN,NaN,74,NaN,147
9687,,,,,,,,NaN,NaN,NaN,,NaN,
9688,100,16,71,100,71,8,33,NaN,NaN,NaN,73,NaN,144
9689,,,,,,,,NaN,NaN,NaN,,NaN,
9690,101,16,71,100,70,8,33,NaN,NaN,NaN,73,NaN,148
9691,,,,,,,,NaN,NaN,NaN,,NaN,
9692,100,16,71,100,70,8,33,NaN,NaN,NaN,72,NaN,144
9693,,,,,,,,NaN,NaN,NaN,,NaN,
9694,100,16,71,100,71,8,33,NaN,NaN,NaN,72,NaN,146
9695,,,,,,,,NaN,NaN,NaN,,NaN,
9696,99,16,70,100,71,7,33,NaN,NaN,NaN,71,NaN,142
9697,,,,,,,,NaN,NaN,NaN,,NaN,
9698,100,16,70,100,71,7,33,NaN,NaN,NaN,72,NaN,146
9699,,,,,,,,NaN,NaN,NaN,,NaN,
9700,100,16,71,100,72,7,33,NaN,NaN,NaN,72,NaN,145
9701,,,,,,,,NaN,NaN,NaN,,NaN,
9702,100,16,71,100,70,7,33,NaN,NaN,NaN,71,NaN,147
9703,,,,,,,,NaN,NaN,NaN,,NaN,
9704,99,16,71,100,70,8,33,NaN,NaN,NaN,71,NaN,145
9705,,,,,,,,NaN,NaN,NaN,,NaN,
9706,99,16,70,100,69,8,33,NaN,NaN,NaN,70,NaN,143
9707,,,,,,,,NaN,NaN,NaN,,NaN,
9708,99,16,69,100,68,8,33,NaN,NaN,NaN,72,NaN,144
9709,,,,,,,,NaN,NaN,NaN,,NaN,
9710,99,16,69,100,68,8,33,NaN,NaN,NaN,70,NaN,145
9711,,,,,,,,NaN,NaN,NaN,,NaN,
9712,98,16,68,100,68,8,33,NaN,NaN,NaN,70,NaN,144
9713,,,,,,,,NaN,NaN,NaN,,NaN,
9714,98,16,68,100,67,8,33,NaN,NaN,NaN,70,NaN,143
9715,,,,,,,,NaN,NaN,NaN,,NaN,
9716,100,16,67,100,66,8,33,NaN,NaN,NaN,72,NaN,147
9717,,,,,,,,NaN,NaN,NaN,,NaN,
9718,101,16,67,100,66,7,33,NaN,NaN,NaN,74,NaN,147
9719,,,,,,,,NaN,NaN,NaN,,NaN,
9720,105,16,69,100,68,7,33,NaN,NaN,NaN,76,NaN,153
9721,,,,,,,,NaN,NaN,NaN,,NaN,
9722,104,16,71,100,71,7,33,NaN,NaN,NaN,76,NaN,150
9723,,,,,,,,NaN,NaN,NaN,,NaN,
9724,106,16,72,100,73,7,33,NaN,NaN,NaN,76,NaN,155
9725,,,,,,,,NaN,NaN,NaN,,NaN,
9726,105,16,74,100,74,7,33,NaN,NaN,NaN,76,NaN,152
9727,,,,,,,,NaN,NaN,NaN,,NaN,
9728,106,16,74,100,74,7,33,NaN,NaN,NaN,76,NaN,154
9729,,,,,,,,NaN,NaN,NaN,,NaN,
9730,105,16,74,100,73,7,33,NaN,NaN,NaN,75,NaN,151
9731,,,,,,,,NaN,NaN,NaN,,NaN,
9732,106,16,73,100,73,7,33,NaN,NaN,NaN,75,NaN,154
9733,,,,,,,,NaN,NaN,NaN,,NaN,
9734,105,16,73,100,72,8,33,NaN,NaN,NaN,75,NaN,151
9735,,,,,,,,NaN,NaN,NaN,,NaN,
9736,105,16,73,100,72,8,33,NaN,NaN,NaN,74,NaN,153
9737,,,,,,,,NaN,NaN,NaN,,NaN,
9738,105,16,73,100,72,7,33,NaN,NaN,NaN,75,NaN,152
9739,,,,,,,,NaN,NaN,NaN,,NaN,
9740,104,16,73,100,73,7,33,NaN,NaN,NaN,74,NaN,152
9741,,,,,,,,NaN,NaN,NaN,,NaN,
9742,104,16,73,100,73,7,33,NaN,NaN,NaN,74,NaN,154
9743,,,,,,,,NaN,NaN,NaN,,NaN,
9744,103,16,73,100,72,7,33,NaN,NaN,NaN,73,NaN,151
9745,,,,,,,,NaN,NaN,NaN,,NaN,
9746,103,16,73,100,72,7,33,NaN,NaN,NaN,73,NaN,152
9747,,,,,,,,NaN,NaN,NaN,,NaN,
9748,101,16,72,100,72,7,33,NaN,NaN,NaN,71,NaN,149
9749,,,,,,,,NaN,NaN,NaN,,NaN,
9750,101,16,71,100,71,7,33,NaN,NaN,NaN,71,NaN,151
9751,,,,,,,,NaN,NaN,NaN,,NaN,
9752,99,16,70,100,68,8,33,NaN,NaN,NaN,70,NaN,146
9753,,,,,,,,NaN,NaN,NaN,,NaN,
9754,100,16,69,100,67,8,33,NaN,NaN,NaN,71,NaN,149
9755,,,,,,,,NaN,NaN,NaN,,NaN,
9756,100,16,67,100,66,7,33,NaN,NaN,NaN,73,NaN,147
9757,,,,,,,,NaN,NaN,NaN,,NaN,
9758,102,16,67,100,67,7,33,NaN,NaN,NaN,74,NaN,153
9759,,,,,,,,NaN,NaN,NaN,,NaN,
9760,101,16,68,100,68,7,33,NaN,NaN,NaN,73,NaN,150
9761,,,,,,,,NaN,NaN,NaN,,NaN,
9762,102,16,69,100,69,7,33,NaN,NaN,NaN,72,NaN,151
9763,,,,,,,,NaN,NaN,NaN,,NaN,
9764,102,16,69,100,68,7,33,NaN,NaN,NaN,75,NaN,149
9765,,,,,,,,NaN,NaN,NaN,,NaN,
9766,103,16,69,100,68,7,33,NaN,NaN,NaN,74,NaN,152
9767,,,,,,,,NaN,NaN,NaN,,NaN,
9768,102,16,69,100,68,8,33,NaN,NaN,NaN,74,NaN,149
9769,,,,,,,,NaN,NaN,NaN,,NaN,
9770,103,16,69,100,69,8,33,NaN,NaN,NaN,73,NaN,152
9771,,,,,,,,NaN,NaN,NaN,,NaN,
9772,103,16,69,100,68,8,33,NaN,NaN,NaN,72,NaN,152
9773,,,,,,,,NaN,NaN,NaN,,NaN,
9774,102,16,68,100,67,8,33,NaN,NaN,NaN,73,NaN,151
9775,,,,,,,,NaN,NaN,NaN,,NaN,
9776,104,16,67,100,66,8,33,NaN,NaN,NaN,74,NaN,153
9777,,,,,,,,NaN,NaN,NaN,,NaN,
9778,105,16,67,100,66,7,33,NaN,NaN,NaN,76,NaN,153
9779,,,,,,,,NaN,NaN,NaN,,NaN,
9780,107,16,67,100,67,7,33,NaN,NaN,NaN,77,NaN,158
9781,,,,,,,,NaN,NaN,NaN,,NaN,
9782,107,16,68,100,68,8,33,NaN,NaN,NaN,77,NaN,156
9783,,,,,,,,NaN,NaN,NaN,,NaN,
9784,109,16,70,100,70,8,33,NaN,NaN,NaN,77,NaN,160
9785,,,,,,,,NaN,NaN,NaN,,NaN,
9786,108,16,71,100,71,7,33,NaN,NaN,NaN,77,NaN,155
9787,,,,,,,,NaN,NaN,NaN,,NaN,
9788,108,16,72,100,72,7,33,NaN,NaN,NaN,75,NaN,157
9789,,,,,,,,NaN,NaN,NaN,,NaN,
9790,105,16,72,100,72,8,33,NaN,NaN,NaN,74,NaN,153
9791,,,,,,,,NaN,NaN,NaN,,NaN,
9792,105,16,71,100,70,8,33,NaN,NaN,NaN,74,NaN,153
9793,,,,,,,,NaN,NaN,NaN,,NaN,
9794,106,16,71,100,70,8,33,NaN,NaN,NaN,76,NaN,153
9795,,,,,,,,NaN,NaN,NaN,,NaN,
9796,107,16,71,100,70,8,33,NaN,NaN,NaN,76,NaN,155
9797,,,,,,,,NaN,NaN,NaN,,NaN,
9798,107,16,72,100,72,8,33,NaN,NaN,NaN,76,NaN,157
9799,,,,,,,,NaN,NaN,NaN,,NaN,
9800,106,16,74,100,74,8,33,NaN,NaN,NaN,75,NaN,156
9801,,,,,,,,NaN,NaN,NaN,,NaN,
9802,106,16,74,100,73,8,33,NaN,NaN,NaN,75,NaN,155
9803,,,,,,,,NaN,NaN,NaN,,NaN,
9804,106,16,73,100,72,8,33,NaN,NaN,NaN,75,NaN,154
9805,,,,,,,,NaN,NaN,NaN,,NaN,
9806,106,16,73,100,71,8,33,NaN,NaN,NaN,75,NaN,156
9807,,,,,,,,NaN,NaN,NaN,,NaN,
9808,106,16,71,100,71,8,33,NaN,NaN,NaN,76,NaN,153
9809,,,,,,,,NaN,NaN,NaN,,NaN,
9810,108,16,72,100,72,8,33,NaN,NaN,NaN,77,NaN,159
9811,,,,,,,,NaN,NaN,NaN,,NaN,
9812,109,16,72,100,72,8,33,NaN,NaN,NaN,77,NaN,158
9813,,,,,,,,NaN,NaN,NaN,,NaN,
