time,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/RR_CO2,SNUADC/ART,SNUADC/CVP
14224,74,100,65,51,NaN,63,125,3,NaN,33,14,NaN,NaN
14225,,,,,NaN,,,,NaN,,,NaN,NaN
14226,73,100,65,50,NaN,63,122,3,NaN,33,14,NaN,NaN
14227,,,,,NaN,,,,NaN,,,NaN,NaN
14228,74,100,65,52,NaN,63,126,3,NaN,33,14,NaN,NaN
14229,,,,,NaN,,,,NaN,,,NaN,NaN
14230,74,100,65,51,NaN,63,123,3,NaN,33,14,NaN,NaN
14231,,,,,NaN,,,,NaN,,,NaN,NaN
14232,75,100,65,52,NaN,63,126,3,NaN,33,14,NaN,NaN
14233,,,,,NaN,,,,NaN,,,NaN,NaN
14234,74,100,66,52,NaN,63,125,3,NaN,33,14,NaN,NaN
14235,,,,,NaN,,,,NaN,,,NaN,NaN
14236,75,100,66,52,NaN,63,126,4,NaN,33,14,NaN,NaN
14237,,,,,NaN,,,,NaN,,,NaN,NaN
14238,74,100,66,51,NaN,63,125,3,NaN,32,14,NaN,NaN
14239,,,,,NaN,,,,NaN,,,NaN,NaN
14240,74,100,66,51,NaN,63,123,3,NaN,32,14,NaN,NaN
14241,,,,,NaN,,,,NaN,,,NaN,NaN
14242,74,100,65,51,NaN,63,125,3,NaN,32,14,NaN,NaN
14243,,,,,NaN,,,,NaN,,,NaN,NaN
14244,73,100,65,51,NaN,63,123,3,NaN,33,14,NaN,NaN
14245,,,,,NaN,,,,NaN,,,NaN,NaN
14246,74,100,65,51,NaN,63,124,3,NaN,33,14,NaN,NaN
14247,,,,,NaN,,,,NaN,,,NaN,NaN
14248,73,100,65,51,NaN,63,122,3,NaN,33,14,NaN,NaN
14249,,,,,NaN,,,,NaN,,,NaN,NaN
14250,73,100,65,50,NaN,63,123,3,NaN,33,14,NaN,NaN
14251,,,,,NaN,,,,NaN,,,NaN,NaN
14252,71,100,65,49,NaN,63,118,3,NaN,32,14,NaN,NaN
14253,,,,,NaN,,,,NaN,,,NaN,NaN
14254,71,100,65,49,NaN,63,120,3,NaN,32,14,NaN,NaN
14255,,,,,NaN,,,,NaN,,,NaN,NaN
14256,70,100,65,49,NaN,62,117,3,NaN,32,14,NaN,NaN
14257,,,,,NaN,,,,NaN,,,NaN,NaN
14258,71,100,64,50,NaN,62,121,3,NaN,32,14,NaN,NaN
14259,,,,,NaN,,,,NaN,,,NaN,NaN
14260,71,100,64,50,NaN,62,122,3,NaN,32,14,NaN,NaN
14261,,,,,NaN,,,,NaN,,,NaN,NaN
14262,72,100,64,51,NaN,63,124,3,NaN,32,14,NaN,NaN
14263,,,,,NaN,,,,NaN,,,NaN,NaN
14264,71,100,65,50,NaN,63,119,3,NaN,32,14,NaN,NaN
14265,,,,,NaN,,,,NaN,,,NaN,NaN
14266,71,100,65,50,NaN,62,119,3,NaN,32,14,NaN,NaN
14267,,,,,NaN,,,,NaN,,,NaN,NaN
14268,72,100,64,50,NaN,62,122,3,NaN,32,14,NaN,NaN
14269,,,,,NaN,,,,NaN,,,NaN,NaN
14270,73,100,64,51,NaN,62,123,4,NaN,32,14,NaN,NaN
14271,,,,,NaN,,,,NaN,,,NaN,NaN
14272,73,100,64,50,NaN,62,123,4,NaN,32,14,NaN,NaN
14273,,,,,NaN,,,,NaN,,,NaN,NaN
14274,72,100,64,50,NaN,62,122,4,NaN,32,14,NaN,NaN
14275,,,,,NaN,,,,NaN,,,NaN,NaN
14276,73,100,65,50,NaN,63,124,4,NaN,32,14,NaN,NaN
14277,,,,,NaN,,,,NaN,,,NaN,NaN
14278,72,100,65,50,NaN,63,122,4,NaN,32,14,NaN,NaN
14279,,,,,NaN,,,,NaN,,,NaN,NaN
14280,72,100,65,50,NaN,63,122,4,NaN,33,14,NaN,NaN
14281,,,,,NaN,,,,NaN,,,NaN,NaN
14282,72,100,65,49,NaN,63,121,4,NaN,33,14,NaN,NaN
14283,,,,,NaN,,,,NaN,,,NaN,NaN
14284,73,100,65,50,NaN,62,123,4,NaN,33,14,NaN,NaN
14285,,,,,NaN,,,,NaN,,,NaN,NaN
14286,72,100,64,50,NaN,62,122,4,NaN,32,14,NaN,NaN
14287,,,,,NaN,,,,NaN,,,NaN,NaN
14288,73,100,64,51,NaN,61,124,4,NaN,32,14,NaN,NaN
14289,,,,,NaN,,,,NaN,,,NaN,NaN
14290,73,100,64,51,NaN,61,123,4,NaN,32,14,NaN,NaN
14291,,,,,NaN,,,,NaN,,,NaN,NaN
14292,74,100,64,52,NaN,61,125,4,NaN,32,14,NaN,NaN
14293,,,,,NaN,,,,NaN,,,NaN,NaN
14294,74,100,64,52,NaN,62,125,4,NaN,32,14,NaN,NaN
14295,,,,,NaN,,,,NaN,,,NaN,NaN
14296,74,100,64,52,NaN,63,124,4,NaN,32,14,NaN,NaN
14297,,,,,NaN,,,,NaN,,,NaN,NaN
14298,75,100,64,52,NaN,63,127,4,NaN,32,14,NaN,NaN
14299,,,,,NaN,,,,NaN,,,NaN,NaN
14300,74,100,65,51,NaN,63,123,4,NaN,32,14,NaN,NaN
14301,,,,,NaN,,,,NaN,,,NaN,NaN
14302,75,100,65,51,NaN,63,125,4,NaN,32,14,NaN,NaN
14303,,,,,NaN,,,,NaN,,,NaN,NaN
14304,74,100,65,51,NaN,63,123,4,NaN,32,14,NaN,NaN
14305,,,,,NaN,,,,NaN,,,NaN,NaN
14306,74,100,65,51,NaN,64,125,4,NaN,33,14,NaN,NaN
14307,,,,,NaN,,,,NaN,,,NaN,NaN
14308,73,100,66,50,NaN,63,123,3,NaN,33,14,NaN,NaN
14309,,,,,NaN,,,,NaN,,,NaN,NaN
14310,72,100,66,50,NaN,63,121,3,NaN,33,14,NaN,NaN
14311,,,,,NaN,,,,NaN,,,NaN,NaN
14312,72,100,65,50,NaN,63,123,4,NaN,33,14,NaN,NaN
14313,,,,,NaN,,,,NaN,,,NaN,NaN
14314,71,100,65,49,NaN,63,120,4,NaN,33,14,NaN,NaN
14315,,,,,NaN,,,,NaN,,,NaN,NaN
14316,72,100,65,50,NaN,63,123,4,NaN,33,14,NaN,NaN
14317,,,,,NaN,,,,NaN,,,NaN,NaN
14318,71,100,65,49,NaN,63,121,4,NaN,33,14,NaN,NaN
14319,,,,,NaN,,,,NaN,,,NaN,NaN
14320,72,100,65,50,NaN,63,121,4,NaN,33,13,NaN,NaN
14321,,,,,NaN,,,,NaN,,,NaN,NaN
14322,72,100,65,49,NaN,63,121,4,NaN,33,13,NaN,NaN
14323,,,,,NaN,,,,NaN,,,NaN,NaN
14324,72,100,65,50,NaN,63,122,4,NaN,33,13,NaN,NaN
14325,,,,,NaN,,,,NaN,,,NaN,NaN
14326,72,100,65,50,NaN,63,122,4,NaN,33,13,NaN,NaN
14327,,,,,NaN,,,,NaN,,,NaN,NaN
14328,73,100,65,50,NaN,63,122,4,NaN,32,13,NaN,NaN
14329,,,,,NaN,,,,NaN,,,NaN,NaN
14330,73,100,65,50,NaN,63,125,4,NaN,32,13,NaN,NaN
14331,,,,,NaN,,,,NaN,,,NaN,NaN
14332,72,100,65,49,NaN,63,121,4,NaN,32,13,NaN,NaN
14333,,,,,NaN,,,,NaN,,,NaN,NaN
14334,72,100,65,49,NaN,63,122,4,NaN,33,13,NaN,NaN
14335,,,,,NaN,,,,NaN,,,NaN,NaN
14336,71,100,65,48,NaN,63,120,4,NaN,33,13,NaN,NaN
14337,,,,,NaN,,,,NaN,,,NaN,NaN
14338,71,100,65,48,NaN,63,120,4,NaN,33,13,NaN,NaN
14339,,,,,NaN,,,,NaN,,,NaN,NaN
14340,70,100,65,48,NaN,63,119,4,NaN,33,13,NaN,NaN
14341,,,,,NaN,,,,NaN,,,NaN,NaN
14342,70,100,65,49,NaN,63,118,4,NaN,33,13,NaN,NaN
14343,,,,,NaN,,,,NaN,,,NaN,NaN
14344,71,100,65,49,NaN,63,120,4,NaN,33,13,NaN,NaN
14345,,,,,NaN,,,,NaN,,,NaN,NaN
14346,70,100,65,48,NaN,63,118,4,NaN,33,13,NaN,NaN
14347,,,,,NaN,,,,NaN,,,NaN,NaN
14348,71,100,65,49,NaN,63,121,4,NaN,33,13,NaN,NaN
14349,,,,,NaN,,,,NaN,,,NaN,NaN
14350,71,100,65,49,NaN,63,119,3,NaN,33,13,NaN,NaN
14351,,,,,NaN,,,,NaN,,,NaN,NaN
14352,71,100,65,50,NaN,64,120,3,NaN,33,13,NaN,NaN
14353,,,,,NaN,,,,NaN,,,NaN,NaN
14354,72,100,66,50,NaN,64,120,4,NaN,33,13,NaN,NaN
14355,,,,,NaN,,,,NaN,,,NaN,NaN
14356,72,100,66,50,NaN,64,121,4,NaN,33,13,NaN,NaN
14357,,,,,NaN,,,,NaN,,,NaN,NaN
14358,72,100,66,50,NaN,67,121,4,NaN,33,13,NaN,NaN
14359,,,,,NaN,,,,NaN,,,NaN,NaN
14360,72,100,66,50,NaN,73,121,3,NaN,33,13,NaN,NaN
14361,,,,,NaN,,,,NaN,,,NaN,NaN
14362,73,100,65,51,NaN,72,123,4,NaN,33,13,NaN,NaN
14363,,,,,NaN,,,,NaN,,,NaN,NaN
14364,72,100,65,50,NaN,71,121,4,NaN,33,13,NaN,NaN
14365,,,,,NaN,,,,NaN,,,NaN,NaN
14366,73,100,64,51,NaN,67,123,3,NaN,33,13,NaN,NaN
14367,,,,,NaN,,,,NaN,,,NaN,NaN
14368,73,100,64,51,NaN,61,123,3,NaN,33,13,NaN,NaN
14369,,,,,NaN,,,,NaN,,,NaN,NaN
14370,73,100,64,51,NaN,62,122,3,NaN,33,13,NaN,NaN
14371,,,,,NaN,,,,NaN,,,NaN,NaN
14372,74,100,64,51,NaN,62,125,4,NaN,33,13,NaN,NaN
14373,,,,,NaN,,,,NaN,,,NaN,NaN
14374,74,100,64,51,NaN,62,125,4,NaN,33,13,NaN,NaN
14375,,,,,NaN,,,,NaN,,,NaN,NaN
14376,73,100,64,51,NaN,62,124,3,NaN,33,13,NaN,NaN
14377,,,,,NaN,,,,NaN,,,NaN,NaN
14378,73,100,64,50,NaN,62,121,3,NaN,33,13,NaN,NaN
14379,,,,,NaN,,,,NaN,,,NaN,NaN
14380,74,100,64,52,NaN,62,124,3,NaN,33,13,NaN,NaN
14381,,,,,NaN,,,,NaN,,,NaN,NaN
14382,73,100,64,51,NaN,62,123,3,NaN,33,13,NaN,NaN
14383,,,,,NaN,,,,NaN,,,NaN,NaN
14384,74,100,64,52,NaN,62,125,4,NaN,33,13,NaN,NaN
14385,,,,,NaN,,,,NaN,,,NaN,NaN
14386,74,100,64,52,NaN,62,125,4,NaN,33,13,NaN,NaN
14387,,,,,NaN,,,,NaN,,,NaN,NaN
14388,74,100,64,51,NaN,62,124,4,NaN,33,13,NaN,NaN
14389,,,,,NaN,,,,NaN,,,NaN,NaN
14390,75,100,64,52,NaN,61,128,4,NaN,33,13,NaN,NaN
14391,,,,,NaN,,,,NaN,,,NaN,NaN
14392,75,100,64,51,NaN,61,125,4,NaN,33,13,NaN,NaN
14393,,,,,NaN,,,,NaN,,,NaN,NaN
14394,75,100,64,52,NaN,61,127,4,NaN,33,13,NaN,NaN
14395,,,,,NaN,,,,NaN,,,NaN,NaN
14396,74,100,64,51,NaN,62,125,3,NaN,32,13,NaN,NaN
14397,,,,,NaN,,,,NaN,,,NaN,NaN
14398,74,100,64,51,NaN,62,123,3,NaN,32,13,NaN,NaN
14399,,,,,NaN,,,,NaN,,,NaN,NaN
14400,74,100,64,51,NaN,62,126,3,NaN,32,13,NaN,NaN
14401,,,,,NaN,,,,NaN,,,NaN,NaN
14402,73,100,64,51,NaN,62,122,3,NaN,33,13,NaN,NaN
14403,,,,,NaN,,,,NaN,,,NaN,NaN
14404,73,100,64,51,NaN,62,123,3,NaN,33,13,NaN,NaN
14405,,,,,NaN,,,,NaN,,,NaN,NaN
14406,72,100,64,51,NaN,62,120,3,NaN,33,13,NaN,NaN
14407,,,,,NaN,,,,NaN,,,NaN,NaN
14408,73,100,64,52,NaN,62,123,3,NaN,33,13,NaN,NaN
14409,,,,,NaN,,,,NaN,,,NaN,NaN
14410,72,100,64,51,NaN,62,119,2,NaN,33,13,NaN,NaN
14411,,,,,NaN,,,,NaN,,,NaN,NaN
14412,72,100,64,52,NaN,62,120,2,NaN,33,13,NaN,NaN
14413,,,,,NaN,,,,NaN,,,NaN,NaN
14414,71,100,64,52,NaN,61,118,2,NaN,33,13,NaN,NaN
14415,,,,,NaN,,,,NaN,,,NaN,NaN
14416,71,100,64,52,NaN,61,116,2,NaN,32,13,NaN,NaN
14417,,,,,NaN,,,,NaN,,,NaN,NaN
14418,72,100,64,53,NaN,62,121,2,NaN,32,13,NaN,NaN
14419,,,,,NaN,,,,NaN,,,NaN,NaN
14420,71,100,64,53,NaN,62,117,2,NaN,32,13,NaN,NaN
14421,,,,,NaN,,,,NaN,,,NaN,NaN
14422,73,100,64,54,NaN,62,121,2,NaN,32,13,NaN,NaN
14423,,,,,NaN,,,,NaN,,,NaN,NaN
14424,72,100,64,53,NaN,62,119,2,NaN,32,13,NaN,NaN
14425,,,,,NaN,,,,NaN,,,NaN,NaN
14426,73,100,64,54,NaN,62,120,2,NaN,32,13,NaN,NaN
14427,,,,,NaN,,,,NaN,,,NaN,NaN
14428,72,100,64,53,NaN,62,119,2,NaN,32,13,NaN,NaN
14429,,,,,NaN,,,,NaN,,,NaN,NaN
14430,73,100,64,55,NaN,62,121,2,NaN,32,13,NaN,NaN
14431,,,,,NaN,,,,NaN,,,NaN,NaN
14432,74,100,64,54,NaN,62,123,2,NaN,32,13,NaN,NaN
14433,,,,,NaN,,,,NaN,,,NaN,NaN
14434,74,100,65,54,NaN,62,123,2,NaN,32,13,NaN,NaN
14435,,,,,NaN,,,,NaN,,,NaN,NaN
14436,76,100,65,55,NaN,63,128,3,NaN,32,13,NaN,NaN
14437,,,,,NaN,,,,NaN,,,NaN,NaN
14438,76,100,65,53,NaN,63,126,3,NaN,32,13,NaN,NaN
14439,,,,,NaN,,,,NaN,,,NaN,NaN
14440,75,100,65,52,NaN,63,126,3,NaN,32,13,NaN,NaN
14441,,,,,NaN,,,,NaN,,,NaN,NaN
14442,74,100,65,50,NaN,63,123,3,NaN,32,13,NaN,NaN
14443,,,,,NaN,,,,NaN,,,NaN,NaN
14444,73,100,65,50,NaN,63,121,3,NaN,32,13,NaN,NaN
14445,,,,,NaN,,,,NaN,,,NaN,NaN
14446,73,100,65,50,NaN,63,123,3,NaN,32,13,NaN,NaN
14447,,,,,NaN,,,,NaN,,,NaN,NaN
14448,72,100,65,50,NaN,63,121,3,NaN,32,13,NaN,NaN
14449,,,,,NaN,,,,NaN,,,NaN,NaN
14450,72,100,65,49,NaN,63,123,4,NaN,32,13,NaN,NaN
14451,,,,,NaN,,,,NaN,,,NaN,NaN
14452,71,100,65,48,NaN,63,118,3,NaN,32,13,NaN,NaN
14453,,,,,NaN,,,,NaN,,,NaN,NaN
14454,70,100,65,48,NaN,63,120,3,NaN,32,13,NaN,NaN
14455,,,,,NaN,,,,NaN,,,NaN,NaN
14456,70,100,65,47,NaN,63,117,4,NaN,32,13,NaN,NaN
14457,,,,,NaN,,,,NaN,,,NaN,NaN
14458,70,100,65,49,NaN,63,119,4,NaN,33,13,NaN,NaN
14459,,,,,NaN,,,,NaN,,,NaN,NaN
14460,71,100,65,49,NaN,63,123,4,NaN,33,13,NaN,NaN
14461,,,,,NaN,,,,NaN,,,NaN,NaN
14462,70,100,64,48,NaN,62,120,4,NaN,33,13,NaN,NaN
14463,,,,,NaN,,,,NaN,,,NaN,NaN
14464,71,100,64,49,NaN,62,122,4,NaN,33,13,NaN,NaN
14465,,,,,NaN,,,,NaN,,,NaN,NaN
14466,72,100,64,50,NaN,61,122,4,NaN,33,13,NaN,NaN
14467,,,,,NaN,,,,NaN,,,NaN,NaN
14468,74,100,64,51,NaN,61,127,4,NaN,33,13,NaN,NaN
14469,,,,,NaN,,,,NaN,,,NaN,NaN
14470,75,100,64,51,NaN,62,126,4,NaN,33,13,NaN,NaN
14471,,,,,NaN,,,,NaN,,,NaN,NaN
14472,75,100,64,51,NaN,62,127,4,NaN,33,13,NaN,NaN
14473,,,,,NaN,,,,NaN,,,NaN,NaN
14474,75,100,65,50,NaN,63,126,5,NaN,33,13,NaN,NaN
14475,,,,,NaN,,,,NaN,,,NaN,NaN
14476,74,100,65,49,NaN,63,124,5,NaN,33,13,NaN,NaN
14477,,,,,NaN,,,,NaN,,,NaN,NaN
14478,74,100,65,49,NaN,63,125,4,NaN,33,13,NaN,NaN
14479,,,,,NaN,,,,NaN,,,NaN,NaN
14480,73,100,65,48,NaN,63,122,4,NaN,33,13,NaN,NaN
14481,,,,,NaN,,,,NaN,,,NaN,NaN
14482,73,100,65,49,NaN,63,124,4,NaN,33,13,NaN,NaN
14483,,,,,NaN,,,,NaN,,,NaN,NaN
14484,73,100,65,49,NaN,63,123,4,NaN,33,13,NaN,NaN
14485,,,,,NaN,,,,NaN,,,NaN,NaN
14486,74,100,65,50,NaN,63,125,4,NaN,34,13,NaN,NaN
14487,,,,,NaN,,,,NaN,,,NaN,NaN
14488,73,100,65,49,NaN,63,124,4,NaN,34,13,NaN,NaN
14489,,,,,NaN,,,,NaN,,,NaN,NaN
14490,73,100,65,50,NaN,63,123,4,NaN,34,13,NaN,NaN
14491,,,,,NaN,,,,NaN,,,NaN,NaN
14492,74,100,65,50,NaN,63,126,4,NaN,34,13,NaN,NaN
14493,,,,,NaN,,,,NaN,,,NaN,NaN
14494,74,100,65,50,NaN,64,124,4,NaN,34,13,NaN,NaN
14495,,,,,NaN,,,,NaN,,,NaN,NaN
14496,75,100,66,51,NaN,64,127,4,NaN,34,13,NaN,NaN
14497,,,,,NaN,,,,NaN,,,NaN,NaN
14498,74,100,66,50,NaN,64,125,4,NaN,34,13,NaN,NaN
14499,,,,,NaN,,,,NaN,,,NaN,NaN
14500,75,100,66,50,NaN,64,126,4,NaN,34,13,NaN,NaN
14501,,,,,NaN,,,,NaN,,,NaN,NaN
14502,73,100,66,48,NaN,64,123,4,NaN,34,13,NaN,NaN
14503,,,,,NaN,,,,NaN,,,NaN,NaN
14504,73,100,66,49,NaN,64,123,4,NaN,34,13,NaN,NaN
14505,,,,,NaN,,,,NaN,,,NaN,NaN
14506,73,100,66,48,NaN,64,124,4,NaN,34,13,NaN,NaN
14507,,,,,NaN,,,,NaN,,,NaN,NaN
14508,72,100,66,48,NaN,64,121,4,NaN,34,13,NaN,NaN
14509,,,,,NaN,,,,NaN,,,NaN,NaN
14510,72,100,66,49,NaN,64,123,4,NaN,34,13,NaN,NaN
14511,,,,,NaN,,,,NaN,,,NaN,NaN
14512,71,100,66,48,NaN,64,121,4,NaN,34,13,NaN,NaN
14513,,,,,NaN,,,,NaN,,,NaN,NaN
14514,72,100,66,49,NaN,64,123,4,NaN,34,13,NaN,NaN
14515,,,,,NaN,,,,NaN,,,NaN,NaN
14516,71,100,66,48,NaN,64,121,4,NaN,34,13,NaN,NaN
14517,,,,,NaN,,,,NaN,,,NaN,NaN
14518,72,100,66,49,NaN,64,122,4,NaN,34,13,NaN,NaN
14519,,,,,NaN,,,,NaN,,,NaN,NaN
14520,73,100,66,49,NaN,64,123,4,NaN,34,13,NaN,NaN
14521,,,,,NaN,,,,NaN,,,NaN,NaN
14522,72,100,66,49,NaN,64,122,4,NaN,34,13,NaN,NaN
14523,,,,,NaN,,,,NaN,,,NaN,NaN
14524,73,100,66,49,NaN,64,125,4,NaN,34,13,NaN,NaN
14525,,,,,NaN,,,,NaN,,,NaN,NaN
14526,72,100,66,48,NaN,64,122,4,NaN,34,13,NaN,NaN
14527,,,,,NaN,,,,NaN,,,NaN,NaN
14528,73,100,66,49,NaN,64,124,4,NaN,34,13,NaN,NaN
14529,,,,,NaN,,,,NaN,,,NaN,NaN
14530,72,100,66,49,NaN,64,122,4,NaN,34,13,NaN,NaN
14531,,,,,NaN,,,,NaN,,,NaN,NaN
14532,73,100,66,49,NaN,64,124,4,NaN,34,13,NaN,NaN
14533,,,,,NaN,,,,NaN,,,NaN,NaN
14534,73,100,66,48,NaN,64,123,4,NaN,34,13,NaN,NaN
14535,,,,,NaN,,,,NaN,,,NaN,NaN
14536,72,100,66,48,NaN,64,122,4,NaN,34,13,NaN,NaN
14537,,,,,NaN,,,,NaN,,,NaN,NaN
14538,72,100,66,48,NaN,64,123,4,NaN,34,13,NaN,NaN
14539,,,,,NaN,,,,NaN,,,NaN,NaN
14540,71,100,66,48,NaN,64,120,4,NaN,34,13,NaN,NaN
14541,,,,,NaN,,,,NaN,,,NaN,NaN
14542,72,100,66,48,NaN,64,123,4,NaN,34,13,NaN,NaN
14543,,,,,NaN,,,,NaN,,,NaN,NaN
14544,71,100,66,47,NaN,64,120,4,NaN,34,13,NaN,NaN
14545,,,,,NaN,,,,NaN,,,NaN,NaN
14546,71,100,66,48,NaN,64,122,4,NaN,34,13,NaN,NaN
14547,,,,,NaN,,,,NaN,,,NaN,NaN
14548,71,100,66,48,NaN,64,122,4,NaN,34,13,NaN,NaN
14549,,,,,NaN,,,,NaN,,,NaN,NaN
14550,71,100,66,48,NaN,64,121,4,NaN,34,13,NaN,NaN
14551,,,,,NaN,,,,NaN,,,NaN,NaN
14552,72,100,66,48,NaN,64,124,4,NaN,34,13,NaN,NaN
14553,,,,,NaN,,,,NaN,,,NaN,NaN
14554,71,100,66,47,NaN,64,121,4,NaN,34,13,NaN,NaN
14555,,,,,NaN,,,,NaN,,,NaN,NaN
14556,72,100,66,48,NaN,64,124,4,NaN,34,13,NaN,NaN
14557,,,,,NaN,,,,NaN,,,NaN,NaN
14558,71,100,66,48,NaN,64,121,4,NaN,34,13,NaN,NaN
14559,,,,,NaN,,,,NaN,,,NaN,NaN
14560,72,100,66,48,NaN,64,123,4,NaN,34,13,NaN,NaN
14561,,,,,NaN,,,,NaN,,,NaN,NaN
14562,72,100,66,48,NaN,64,123,4,NaN,34,13,NaN,NaN
14563,,,,,NaN,,,,NaN,,,NaN,NaN
14564,71,100,66,48,NaN,64,122,4,NaN,34,13,NaN,NaN
14565,,,,,NaN,,,,NaN,,,NaN,NaN
14566,72,100,66,48,NaN,64,124,4,NaN,34,13,NaN,NaN
14567,,,,,NaN,,,,NaN,,,NaN,NaN
14568,71,100,66,48,NaN,64,122,4,NaN,34,13,NaN,NaN
14569,,,,,NaN,,,,NaN,,,NaN,NaN
14570,72,100,66,48,NaN,64,124,4,NaN,34,13,NaN,NaN
14571,,,,,NaN,,,,NaN,,,NaN,NaN
14572,71,100,66,47,NaN,64,121,4,NaN,34,13,NaN,NaN
14573,,,,,NaN,,,,NaN,,,NaN,NaN
14574,71,100,66,48,NaN,65,123,4,NaN,34,13,NaN,NaN
14575,,,,,NaN,,,,NaN,,,NaN,NaN
14576,71,100,66,47,NaN,64,122,4,NaN,34,13,NaN,NaN
14577,,,,,NaN,,,,NaN,,,NaN,NaN
14578,71,100,66,47,NaN,64,121,4,NaN,34,13,NaN,NaN
14579,,,,,NaN,,,,NaN,,,NaN,NaN
14580,71,100,66,47,NaN,64,122,4,NaN,34,13,NaN,NaN
14581,,,,,NaN,,,,NaN,,,NaN,NaN
14582,70,100,66,47,NaN,64,120,4,NaN,34,13,NaN,NaN
14583,,,,,NaN,,,,NaN,,,NaN,NaN
14584,71,100,66,47,NaN,64,122,4,NaN,35,13,NaN,NaN
14585,,,,,NaN,,,,NaN,,,NaN,NaN
14586,70,100,66,46,NaN,64,119,4,NaN,35,13,NaN,NaN
14587,,,,,NaN,,,,NaN,,,NaN,NaN
14588,71,100,66,47,NaN,65,121,4,NaN,35,13,NaN,NaN
14589,,,,,NaN,,,,NaN,,,NaN,NaN
14590,70,100,67,47,NaN,65,120,4,NaN,35,13,NaN,NaN
14591,,,,,NaN,,,,NaN,,,NaN,NaN
14592,71,100,67,48,NaN,65,122,4,NaN,34,13,NaN,NaN
14593,,,,,NaN,,,,NaN,,,NaN,NaN
14594,71,100,67,47,NaN,65,121,4,NaN,34,13,NaN,NaN
14595,,,,,NaN,,,,NaN,,,NaN,NaN
14596,71,100,67,48,NaN,65,120,4,NaN,34,13,NaN,NaN
14597,,,,,NaN,,,,NaN,,,NaN,NaN
14598,71,100,67,48,NaN,65,123,4,NaN,35,13,NaN,NaN
14599,,,,,NaN,,,,NaN,,,NaN,NaN
14600,71,100,67,47,NaN,65,120,4,NaN,35,13,NaN,NaN
14601,,,,,NaN,,,,NaN,,,NaN,NaN
14602,71,100,67,48,NaN,65,123,4,NaN,35,13,NaN,NaN
14603,,,,,NaN,,,,NaN,,,NaN,NaN
14604,70,100,67,47,NaN,65,120,4,NaN,35,13,NaN,NaN
14605,,,,,NaN,,,,NaN,,,NaN,NaN
14606,71,100,67,48,NaN,65,122,4,NaN,34,13,NaN,NaN
14607,,,,,NaN,,,,NaN,,,NaN,NaN
14608,71,100,67,47,NaN,65,122,4,NaN,34,13,NaN,NaN
14609,,,,,NaN,,,,NaN,,,NaN,NaN
14610,71,100,67,47,NaN,64,121,4,NaN,34,13,NaN,NaN
14611,,,,,NaN,,,,NaN,,,NaN,NaN
14612,71,100,66,48,NaN,64,123,4,NaN,35,13,NaN,NaN
14613,,,,,NaN,,,,NaN,,,NaN,NaN
14614,71,100,66,47,NaN,64,121,4,NaN,35,13,NaN,NaN
14615,,,,,NaN,,,,NaN,,,NaN,NaN
14616,72,100,66,48,NaN,64,124,4,NaN,35,13,NaN,NaN
14617,,,,,NaN,,,,NaN,,,NaN,NaN
14618,71,100,66,47,NaN,64,120,4,NaN,35,13,NaN,NaN
14619,,,,,NaN,,,,NaN,,,NaN,NaN
14620,71,100,66,48,NaN,64,122,4,NaN,35,13,NaN,NaN
14621,,,,,NaN,,,,NaN,,,NaN,NaN
14622,71,100,66,47,NaN,64,121,4,NaN,35,13,NaN,NaN
14623,,,,,NaN,,,,NaN,,,NaN,NaN
14624,70,100,66,47,NaN,64,120,4,NaN,35,13,NaN,NaN
14625,,,,,NaN,,,,NaN,,,NaN,NaN
14626,71,100,67,47,NaN,65,122,4,NaN,34,13,NaN,NaN
14627,,,,,NaN,,,,NaN,,,NaN,NaN
14628,70,100,67,47,NaN,65,120,4,NaN,34,13,NaN,NaN
14629,,,,,NaN,,,,NaN,,,NaN,NaN
14630,71,100,67,48,NaN,65,123,4,NaN,34,13,NaN,NaN
14631,,,,,NaN,,,,NaN,,,NaN,NaN
14632,70,100,67,47,NaN,65,120,4,NaN,34,13,NaN,NaN
14633,,,,,NaN,,,,NaN,,,NaN,NaN
14634,71,100,67,47,NaN,65,121,4,NaN,34,13,NaN,NaN
14635,,,,,NaN,,,,NaN,,,NaN,NaN
14636,70,100,67,47,NaN,65,121,4,NaN,34,13,NaN,NaN
14637,,,,,NaN,,,,NaN,,,NaN,NaN
14638,70,100,67,47,NaN,65,121,4,NaN,34,13,NaN,NaN
14639,,,,,NaN,,,,NaN,,,NaN,NaN
14640,70,100,67,47,NaN,65,121,4,NaN,35,13,NaN,NaN
14641,,,,,NaN,,,,NaN,,,NaN,NaN
14642,70,100,67,47,NaN,65,119,4,NaN,35,13,NaN,NaN
14643,,,,,NaN,,,,NaN,,,NaN,NaN
14644,71,100,67,47,NaN,65,122,4,NaN,35,13,NaN,NaN
14645,,,,,NaN,,,,NaN,,,NaN,NaN
14646,70,100,67,46,NaN,65,118,4,NaN,34,13,NaN,NaN
14647,,,,,NaN,,,,NaN,,,NaN,NaN
14648,70,100,67,46,NaN,64,120,4,NaN,34,13,NaN,NaN
