time,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_DBP
16871,,NaN,NaN,,NaN,,,,NaN,,,,
16872,88,NaN,NaN,20,NaN,87,71,57,NaN,6,36,98,46
16873,,NaN,NaN,,NaN,,,,NaN,,,,
16874,88,NaN,NaN,20,NaN,87,72,57,NaN,6,36,98,47
16875,,NaN,NaN,,NaN,,,,NaN,,,,
16876,88,NaN,NaN,20,NaN,88,72,57,NaN,6,36,98,47
16877,,NaN,NaN,,NaN,,,,NaN,,,,
16878,88,NaN,NaN,20,NaN,87,72,57,NaN,6,36,99,47
16879,,NaN,NaN,,NaN,,,,NaN,,,,
16880,88,NaN,NaN,20,NaN,87,71,57,NaN,6,35,99,46
16881,,NaN,NaN,,NaN,,,,NaN,,,,
16882,88,NaN,NaN,20,NaN,87,68,56,NaN,6,35,99,45
16883,,NaN,NaN,,NaN,,,,NaN,,,,
16884,88,NaN,NaN,20,NaN,87,68,55,NaN,6,35,99,45
16885,,NaN,NaN,,NaN,,,,NaN,,,,
16886,88,NaN,NaN,20,NaN,87,71,56,NaN,6,35,99,46
16887,,NaN,NaN,,NaN,,,,NaN,,,,
16888,88,NaN,NaN,20,NaN,87,71,57,NaN,6,35,99,47
16889,,NaN,NaN,,NaN,,,,NaN,,,,
16890,88,NaN,NaN,20,NaN,101,72,57,NaN,6,35,99,46
16891,,NaN,NaN,,NaN,,,,NaN,,,,
16892,88,NaN,NaN,20,NaN,100,74,58,NaN,6,35,99,47
16893,,NaN,NaN,,NaN,,,,NaN,,,,
16894,88,NaN,NaN,20,NaN,91,73,57,NaN,5,36,99,46
16895,,NaN,NaN,,NaN,,,,NaN,,,,
16896,86,NaN,NaN,20,NaN,84,74,57,NaN,5,36,99,46
16897,,NaN,NaN,,NaN,,,,NaN,,,,
16898,84,NaN,NaN,20,NaN,82,75,57,NaN,5,36,99,46
16899,,NaN,NaN,,NaN,,,,NaN,,,,
16900,81,NaN,NaN,20,NaN,79,74,57,NaN,5,36,99,46
16901,,NaN,NaN,,NaN,,,,NaN,,,,
16902,79,NaN,NaN,20,NaN,79,73,57,NaN,5,35,99,46
16903,,NaN,NaN,,NaN,,,,NaN,,,,
16904,80,NaN,NaN,20,NaN,79,73,57,NaN,5,35,99,46
16905,,NaN,NaN,,NaN,,,,NaN,,,,
16906,80,NaN,NaN,20,NaN,80,72,57,NaN,5,35,99,45
16907,,NaN,NaN,,NaN,,,,NaN,,,,
16908,80,NaN,NaN,20,NaN,80,72,56,NaN,5,35,99,46
16909,,NaN,NaN,,NaN,,,,NaN,,,,
16910,81,NaN,NaN,20,NaN,80,71,56,NaN,5,35,99,45
16911,,NaN,NaN,,NaN,,,,NaN,,,,
16912,81,NaN,NaN,20,NaN,81,70,56,NaN,5,35,99,45
16913,,NaN,NaN,,NaN,,,,NaN,,,,
16914,82,NaN,NaN,20,NaN,81,72,56,NaN,5,35,99,46
16915,,NaN,NaN,,NaN,,,,NaN,,,,
16916,82,NaN,NaN,20,NaN,82,72,57,NaN,5,35,99,46
16917,,NaN,NaN,,NaN,,,,NaN,,,,
16918,83,NaN,NaN,20,NaN,83,72,57,NaN,5,35,99,46
16919,,NaN,NaN,,NaN,,,,NaN,,,,
16920,84,NaN,NaN,20,NaN,84,73,57,NaN,5,35,99,46
16921,,NaN,NaN,,NaN,,,,NaN,,,,
16922,85,NaN,NaN,20,NaN,84,73,57,NaN,5,35,99,46
16923,,NaN,NaN,,NaN,,,,NaN,,,,
16924,84,NaN,NaN,20,NaN,84,73,57,NaN,5,35,99,46
16925,,NaN,NaN,,NaN,,,,NaN,,,,
16926,84,NaN,NaN,20,NaN,83,73,57,NaN,5,35,99,46
16927,,NaN,NaN,,NaN,,,,NaN,,,,
16928,84,NaN,NaN,20,NaN,83,74,58,NaN,5,35,99,46
16929,,NaN,NaN,,NaN,,,,NaN,,,,
16930,84,NaN,NaN,20,NaN,83,73,57,NaN,5,35,99,47
16931,,NaN,NaN,,NaN,,,,NaN,,,,
16932,84,NaN,NaN,20,NaN,83,73,58,NaN,5,35,99,47
16933,,NaN,NaN,,NaN,,,,NaN,,,,
16934,84,NaN,NaN,20,NaN,83,73,57,NaN,5,35,99,46
16935,,NaN,NaN,,NaN,,,,NaN,,,,
16936,83,NaN,NaN,20,NaN,82,72,57,NaN,5,35,99,46
16937,,NaN,NaN,,NaN,,,,NaN,,,,
16938,82,NaN,NaN,20,NaN,81,72,57,NaN,5,35,99,46
16939,,NaN,NaN,,NaN,,,,NaN,,,,
16940,82,NaN,NaN,20,NaN,81,72,57,NaN,5,35,99,46
16941,,NaN,NaN,,NaN,,,,NaN,,,,
16942,82,NaN,NaN,20,NaN,82,72,57,NaN,5,35,99,46
16943,,NaN,NaN,,NaN,,,,NaN,,,,
16944,83,NaN,NaN,20,NaN,83,71,56,NaN,5,35,99,46
16945,,NaN,NaN,,NaN,,,,NaN,,,,
16946,84,NaN,NaN,20,NaN,83,72,57,NaN,5,35,99,46
16947,,NaN,NaN,,NaN,,,,NaN,,,,
16948,84,NaN,NaN,20,NaN,84,72,57,NaN,5,35,99,46
16949,,NaN,NaN,,NaN,,,,NaN,,,,
16950,84,NaN,NaN,20,NaN,84,73,57,NaN,5,35,99,47
16951,,NaN,NaN,,NaN,,,,NaN,,,,
16952,84,NaN,NaN,20,NaN,84,74,58,NaN,5,35,99,47
16953,,NaN,NaN,,NaN,,,,NaN,,,,
16954,84,NaN,NaN,20,NaN,84,73,58,NaN,5,35,99,47
16955,,NaN,NaN,,NaN,,,,NaN,,,,
16956,84,NaN,NaN,20,NaN,84,73,58,NaN,5,35,99,47
16957,,NaN,NaN,,NaN,,,,NaN,,,,
16958,85,NaN,NaN,20,NaN,84,73,58,NaN,6,35,99,47
16959,,NaN,NaN,,NaN,,,,NaN,,,,
16960,85,NaN,NaN,20,NaN,87,73,58,NaN,6,35,99,47
16961,,NaN,NaN,,NaN,,,,NaN,,,,
16962,86,NaN,NaN,20,NaN,85,73,58,NaN,5,35,99,47
16963,,NaN,NaN,,NaN,,,,NaN,,,,
16964,86,NaN,NaN,20,NaN,85,74,58,NaN,5,35,99,47
16965,,NaN,NaN,,NaN,,,,NaN,,,,
16966,86,NaN,NaN,20,NaN,86,74,58,NaN,6,35,99,47
16967,,NaN,NaN,,NaN,,,,NaN,,,,
16968,86,NaN,NaN,20,NaN,86,72,58,NaN,6,35,99,46
16969,,NaN,NaN,,NaN,,,,NaN,,,,
16970,87,NaN,NaN,20,NaN,87,72,58,NaN,6,35,99,47
16971,,NaN,NaN,,NaN,,,,NaN,,,,
16972,87,NaN,NaN,20,NaN,87,73,57,NaN,6,35,99,46
16973,,NaN,NaN,,NaN,,,,NaN,,,,
16974,87,NaN,NaN,20,NaN,87,72,57,NaN,6,35,99,46
16975,,NaN,NaN,,NaN,,,,NaN,,,,
16976,87,NaN,NaN,20,NaN,86,71,57,NaN,5,36,99,46
16977,,NaN,NaN,,NaN,,,,NaN,,,,
16978,86,NaN,NaN,20,NaN,85,72,56,NaN,5,36,99,46
16979,,NaN,NaN,,NaN,,,,NaN,,,,
16980,85,NaN,NaN,20,NaN,84,71,56,NaN,6,36,99,46
16981,,NaN,NaN,,NaN,,,,NaN,,,,
16982,85,NaN,NaN,20,NaN,84,72,57,NaN,6,36,99,46
16983,,NaN,NaN,,NaN,,,,NaN,,,,
16984,85,NaN,NaN,20,NaN,85,72,57,NaN,5,36,99,46
16985,,NaN,NaN,,NaN,,,,NaN,,,,
16986,86,NaN,NaN,20,NaN,85,72,57,NaN,5,36,99,46
16987,,NaN,NaN,,NaN,,,,NaN,,,,
16988,86,NaN,NaN,20,NaN,85,72,56,NaN,6,36,99,45
16989,,NaN,NaN,,NaN,,,,NaN,,,,
16990,86,NaN,NaN,20,NaN,85,71,55,NaN,6,35,99,44
16991,,NaN,NaN,,NaN,,,,NaN,,,,
16992,83,NaN,NaN,20,NaN,81,71,56,NaN,6,35,99,45
16993,,NaN,NaN,,NaN,,,,NaN,,,,
16994,81,NaN,NaN,20,NaN,79,71,56,NaN,6,35,99,45
16995,,NaN,NaN,,NaN,,,,NaN,,,,
16996,79,NaN,NaN,20,NaN,77,71,56,NaN,6,35,99,45
16997,,NaN,NaN,,NaN,,,,NaN,,,,
16998,79,NaN,NaN,20,NaN,79,71,56,NaN,6,36,99,45
16999,,NaN,NaN,,NaN,,,,NaN,,,,
17000,80,NaN,NaN,20,NaN,81,69,55,NaN,6,36,99,45
17001,,NaN,NaN,,NaN,,,,NaN,,,,
17002,82,NaN,NaN,20,NaN,82,72,56,NaN,6,36,99,46
17003,,NaN,NaN,,NaN,,,,NaN,,,,
17004,84,NaN,NaN,20,NaN,84,71,56,NaN,6,36,99,46
17005,,NaN,NaN,,NaN,,,,NaN,,,,
17006,85,NaN,NaN,20,NaN,85,71,57,NaN,6,36,99,46
17007,,NaN,NaN,,NaN,,,,NaN,,,,
17008,85,NaN,NaN,20,NaN,85,71,56,NaN,6,36,99,46
17009,,NaN,NaN,,NaN,,,,NaN,,,,
17010,85,NaN,NaN,20,NaN,84,71,56,NaN,6,36,99,46
17011,,NaN,NaN,,NaN,,,,NaN,,,,
17012,84,NaN,NaN,20,NaN,84,70,56,NaN,6,35,99,46
17013,,NaN,NaN,,NaN,,,,NaN,,,,
17014,84,NaN,NaN,20,NaN,83,68,55,NaN,6,35,99,45
17015,,NaN,NaN,,NaN,,,,NaN,,,,
17016,84,NaN,NaN,20,NaN,83,66,54,NaN,6,35,99,45
17017,,NaN,NaN,,NaN,,,,NaN,,,,
17018,84,NaN,NaN,20,NaN,84,66,54,NaN,6,35,99,44
17019,,NaN,NaN,,NaN,,,,NaN,,,,
17020,85,NaN,NaN,20,NaN,85,67,54,NaN,6,35,99,45
17021,,NaN,NaN,,NaN,,,,NaN,,,,
17022,86,NaN,NaN,20,NaN,85,69,55,NaN,6,35,99,46
17023,,NaN,NaN,,NaN,,,,NaN,,,,
17024,86,NaN,NaN,20,NaN,86,69,55,NaN,6,35,99,46
17025,,NaN,NaN,,NaN,,,,NaN,,,,
17026,87,NaN,NaN,20,NaN,87,70,56,NaN,6,35,99,46
17027,,NaN,NaN,,NaN,,,,NaN,,,,
17028,87,NaN,NaN,20,NaN,87,69,56,NaN,6,35,99,46
17029,,NaN,NaN,,NaN,,,,NaN,,,,
17030,87,NaN,NaN,20,NaN,87,69,56,NaN,6,35,99,46
17031,,NaN,NaN,,NaN,,,,NaN,,,,
17032,88,NaN,NaN,20,NaN,87,70,56,NaN,6,35,99,46
17033,,NaN,NaN,,NaN,,,,NaN,,,,
17034,88,NaN,NaN,20,NaN,87,69,56,NaN,6,35,99,46
17035,,NaN,NaN,,NaN,,,,NaN,,,,
17036,88,NaN,NaN,20,NaN,87,70,56,NaN,6,35,99,46
