time,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ETCO2,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_DBP,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2
6834,,,,NaN,NaN,NaN,,NaN,,,,,
6835,11,125,87,NaN,NaN,NaN,34,NaN,10,75,58,76,100
6836,,,,NaN,NaN,NaN,,NaN,,,,,
6837,11,126,87,NaN,NaN,NaN,34,NaN,10,75,58,76,100
6838,,,,NaN,NaN,NaN,,NaN,,,,,
6839,12,125,87,NaN,NaN,NaN,34,NaN,10,75,58,75,100
6840,,,,NaN,NaN,NaN,,NaN,,,,,
6841,12,126,87,NaN,NaN,NaN,34,NaN,10,75,59,75,100
6842,,,,NaN,NaN,NaN,,NaN,,,,,
6843,12,127,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6844,,,,NaN,NaN,NaN,,NaN,,,,,
6845,12,125,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6846,,,,NaN,NaN,NaN,,NaN,,,,,
6847,11,126,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6848,,,,NaN,NaN,NaN,,NaN,,,,,
6849,11,126,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6850,,,,NaN,NaN,NaN,,NaN,,,,,
6851,12,125,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6852,,,,NaN,NaN,NaN,,NaN,,,,,
6853,12,126,87,NaN,NaN,NaN,34,NaN,10,75,59,75,100
6854,,,,NaN,NaN,NaN,,NaN,,,,,
6855,12,127,87,NaN,NaN,NaN,34,NaN,10,74,57,75,100
6856,,,,NaN,NaN,NaN,,NaN,,,,,
6857,12,128,87,NaN,NaN,NaN,34,NaN,10,74,55,75,100
6858,,,,NaN,NaN,NaN,,NaN,,,,,
6859,12,126,87,NaN,NaN,NaN,34,NaN,10,74,57,75,100
6860,,,,NaN,NaN,NaN,,NaN,,,,,
6861,12,127,87,NaN,NaN,NaN,34,NaN,10,75,57,75,100
6862,,,,NaN,NaN,NaN,,NaN,,,,,
6863,12,126,87,NaN,NaN,NaN,34,NaN,10,75,49,75,100
6864,,,,NaN,NaN,NaN,,NaN,,,,,
6865,11,128,89,NaN,NaN,NaN,34,NaN,10,75,59,75,100
6866,,,,NaN,NaN,NaN,,NaN,,,,,
6867,11,129,89,NaN,NaN,NaN,34,NaN,10,75,60,75,100
6868,,,,NaN,NaN,NaN,,NaN,,,,,
6869,12,127,89,NaN,NaN,NaN,34,NaN,10,75,52,75,100
6870,,,,NaN,NaN,NaN,,NaN,,,,,
6871,12,129,89,NaN,NaN,NaN,34,NaN,10,75,57,76,100
6872,,,,NaN,NaN,NaN,,NaN,,,,,
6873,12,125,88,NaN,NaN,NaN,34,NaN,10,75,53,76,100
6874,,,,NaN,NaN,NaN,,NaN,,,,,
6875,12,126,88,NaN,NaN,NaN,35,NaN,10,75,57,75,100
6876,,,,NaN,NaN,NaN,,NaN,,,,,
6877,12,128,88,NaN,NaN,NaN,35,NaN,10,75,56,75,100
6878,,,,NaN,NaN,NaN,,NaN,,,,,
6879,12,125,87,NaN,NaN,NaN,35,NaN,10,74,54,75,100
6880,,,,NaN,NaN,NaN,,NaN,,,,,
6881,12,122,85,NaN,NaN,NaN,34,NaN,10,74,53,75,100
6882,,,,NaN,NaN,NaN,,NaN,,,,,
6883,12,126,86,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6884,,,,NaN,NaN,NaN,,NaN,,,,,
6885,12,128,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6886,,,,NaN,NaN,NaN,,NaN,,,,,
6887,12,126,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6888,,,,NaN,NaN,NaN,,NaN,,,,,
6889,12,129,89,NaN,NaN,NaN,34,NaN,10,74,61,75,100
6890,,,,NaN,NaN,NaN,,NaN,,,,,
6891,12,129,89,NaN,NaN,NaN,34,NaN,10,74,60,75,100
6892,,,,NaN,NaN,NaN,,NaN,,,,,
6893,12,126,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6894,,,,NaN,NaN,NaN,,NaN,,,,,
6895,12,128,89,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6896,,,,NaN,NaN,NaN,,NaN,,,,,
6897,12,126,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6898,,,,NaN,NaN,NaN,,NaN,,,,,
6899,12,125,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6900,,,,NaN,NaN,NaN,,NaN,,,,,
6901,12,126,88,NaN,NaN,NaN,34,NaN,10,75,59,75,100
6902,,,,NaN,NaN,NaN,,NaN,,,,,
6903,12,127,88,NaN,NaN,NaN,34,NaN,10,75,58,75,100
6904,,,,NaN,NaN,NaN,,NaN,,,,,
6905,12,125,87,NaN,NaN,NaN,34,NaN,10,75,58,75,100
6906,,,,NaN,NaN,NaN,,NaN,,,,,
6907,12,125,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6908,,,,NaN,NaN,NaN,,NaN,,,,,
6909,12,127,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6910,,,,NaN,NaN,NaN,,NaN,,,,,
6911,12,126,87,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6912,,,,NaN,NaN,NaN,,NaN,,,,,
6913,12,128,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6914,,,,NaN,NaN,NaN,,NaN,,,,,
6915,12,128,88,NaN,NaN,NaN,34,NaN,10,75,59,75,100
6916,,,,NaN,NaN,NaN,,NaN,,,,,
6917,12,127,88,NaN,NaN,NaN,34,NaN,10,75,59,75,100
6918,,,,NaN,NaN,NaN,,NaN,,,,,
6919,12,127,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6920,,,,NaN,NaN,NaN,,NaN,,,,,
6921,12,127,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6922,,,,NaN,NaN,NaN,,NaN,,,,,
6923,12,126,87,NaN,NaN,NaN,34,NaN,10,75,58,75,100
6924,,,,NaN,NaN,NaN,,NaN,,,,,
6925,12,128,88,NaN,NaN,NaN,34,NaN,10,74,60,75,100
6926,,,,NaN,NaN,NaN,,NaN,,,,,
6927,12,129,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6928,,,,NaN,NaN,NaN,,NaN,,,,,
6929,12,127,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6930,,,,NaN,NaN,NaN,,NaN,,,,,
6931,12,127,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6932,,,,NaN,NaN,NaN,,NaN,,,,,
6933,12,128,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6934,,,,NaN,NaN,NaN,,NaN,,,,,
6935,12,127,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6936,,,,NaN,NaN,NaN,,NaN,,,,,
6937,11,127,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6938,,,,NaN,NaN,NaN,,NaN,,,,,
6939,11,127,88,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6940,,,,NaN,NaN,NaN,,NaN,,,,,
6941,12,125,87,NaN,NaN,NaN,34,NaN,10,74,58,75,100
6942,,,,NaN,NaN,NaN,,NaN,,,,,
6943,12,126,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
6944,,,,NaN,NaN,NaN,,NaN,,,,,
6945,12,128,88,NaN,NaN,NaN,34,NaN,10,74,59,75,100
