time,Solar8000/ART_DBP,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/CVP
20706,,,,NaN,,,,,NaN,,NaN,,NaN
20707,71,88,33,NaN,125,14,8,100,NaN,91,NaN,89,NaN
20708,,,,NaN,,,,,NaN,,NaN,,NaN
20709,72,87,33,NaN,127,14,8,100,NaN,92,NaN,88,NaN
20710,,,,NaN,,,,,NaN,,NaN,,NaN
20711,72,87,33,NaN,130,14,8,100,NaN,94,NaN,88,NaN
20712,,,,NaN,,,,,NaN,,NaN,,NaN
20713,72,87,33,NaN,130,14,8,100,NaN,94,NaN,88,NaN
20714,,,,NaN,,,,,NaN,,NaN,,NaN
20715,72,88,33,NaN,130,14,8,100,NaN,95,NaN,88,NaN
20716,,,,NaN,,,,,NaN,,NaN,,NaN
20717,72,88,33,NaN,128,14,7,100,NaN,94,NaN,88,NaN
20718,,,,NaN,,,,,NaN,,NaN,,NaN
20719,73,88,33,NaN,132,14,7,100,NaN,95,NaN,88,NaN
20720,,,,NaN,,,,,NaN,,NaN,,NaN
20721,72,87,34,NaN,130,14,7,100,NaN,95,NaN,88,NaN
20722,,,,NaN,,,,,NaN,,NaN,,NaN
20723,72,87,34,NaN,130,14,7,100,NaN,95,NaN,88,NaN
20724,,,,NaN,,,,,NaN,,NaN,,NaN
20725,74,87,34,NaN,134,14,7,100,NaN,97,NaN,87,NaN
20726,,,,NaN,,,,,NaN,,NaN,,NaN
20727,75,87,33,NaN,137,14,7,100,NaN,98,NaN,87,NaN
20728,,,,NaN,,,,,NaN,,NaN,,NaN
20729,74,87,33,NaN,135,14,7,100,NaN,98,NaN,87,NaN
20730,,,,NaN,,,,,NaN,,NaN,,NaN
20731,75,87,33,NaN,137,14,7,100,NaN,98,NaN,87,NaN
20732,,,,NaN,,,,,NaN,,NaN,,NaN
20733,74,87,34,NaN,134,14,7,100,NaN,97,NaN,87,NaN
20734,,,,NaN,,,,,NaN,,NaN,,NaN
20735,74,87,34,NaN,134,14,7,100,NaN,97,NaN,87,NaN
20736,,,,NaN,,,,,NaN,,NaN,,NaN
20737,73,87,34,NaN,133,14,8,100,NaN,97,NaN,87,NaN
20738,,,,NaN,,,,,NaN,,NaN,,NaN
20739,74,87,33,NaN,133,14,8,100,NaN,97,NaN,88,NaN
20740,,,,NaN,,,,,NaN,,NaN,,NaN
20741,73,87,33,NaN,133,14,8,100,NaN,97,NaN,88,NaN
20742,,,,NaN,,,,,NaN,,NaN,,NaN
20743,73,87,33,NaN,131,14,8,100,NaN,96,NaN,88,NaN
20744,,,,NaN,,,,,NaN,,NaN,,NaN
20745,73,87,33,NaN,131,14,8,100,NaN,96,NaN,88,NaN
20746,,,,NaN,,,,,NaN,,NaN,,NaN
20747,71,87,33,NaN,128,14,8,100,NaN,94,NaN,88,NaN
20748,,,,NaN,,,,,NaN,,NaN,,NaN
20749,71,87,33,NaN,129,14,8,100,NaN,94,NaN,88,NaN
20750,,,,NaN,,,,,NaN,,NaN,,NaN
20751,70,87,33,NaN,125,14,8,100,NaN,93,NaN,88,NaN
20752,,,,NaN,,,,,NaN,,NaN,,NaN
20753,70,87,33,NaN,129,14,8,100,NaN,93,NaN,88,NaN
20754,,,,NaN,,,,,NaN,,NaN,,NaN
20755,69,86,33,NaN,126,14,7,100,NaN,92,NaN,87,NaN
20756,,,,NaN,,,,,NaN,,NaN,,NaN
20757,69,86,33,NaN,126,14,7,100,NaN,92,NaN,87,NaN
20758,,,,NaN,,,,,NaN,,NaN,,NaN
20759,70,85,33,NaN,128,14,8,100,NaN,92,NaN,86,NaN
20760,,,,NaN,,,,,NaN,,NaN,,NaN
20761,71,85,33,NaN,133,14,8,100,NaN,94,NaN,86,NaN
20762,,,,NaN,,,,,NaN,,NaN,,NaN
20763,69,85,33,NaN,129,14,8,100,NaN,93,NaN,86,NaN
20764,,,,NaN,,,,,NaN,,NaN,,NaN
20765,70,85,33,NaN,128,14,8,100,NaN,92,NaN,86,NaN
20766,,,,NaN,,,,,NaN,,NaN,,NaN
20767,68,85,33,NaN,126,14,8,100,NaN,92,NaN,85,NaN
20768,,,,NaN,,,,,NaN,,NaN,,NaN
20769,68,86,33,NaN,123,14,8,100,NaN,90,NaN,86,NaN
20770,,,,NaN,,,,,NaN,,NaN,,NaN
20771,67,86,33,NaN,123,14,8,100,NaN,90,NaN,87,NaN
20772,,,,NaN,,,,,NaN,,NaN,,NaN
20773,67,87,33,NaN,119,14,8,100,NaN,88,NaN,87,NaN
20774,,,,NaN,,,,,NaN,,NaN,,NaN
20775,67,87,33,NaN,121,14,8,100,NaN,89,NaN,87,NaN
20776,,,,NaN,,,,,NaN,,NaN,,NaN
20777,67,87,33,NaN,119,14,8,100,NaN,88,NaN,88,NaN
20778,,,,NaN,,,,,NaN,,NaN,,NaN
20779,67,87,33,NaN,119,14,8,100,NaN,88,NaN,88,NaN
20780,,,,NaN,,,,,NaN,,NaN,,NaN
20781,68,88,33,NaN,119,14,8,100,NaN,88,NaN,88,NaN
20782,,,,NaN,,,,,NaN,,NaN,,NaN
20783,68,88,33,NaN,122,14,8,100,NaN,89,NaN,89,NaN
20784,,,,NaN,,,,,NaN,,NaN,,NaN
20785,66,88,34,NaN,117,14,8,100,NaN,87,NaN,89,NaN
20786,,,,NaN,,,,,NaN,,NaN,,NaN
20787,67,88,34,NaN,120,14,8,100,NaN,88,NaN,89,NaN
20788,,,,NaN,,,,,NaN,,NaN,,NaN
20789,66,87,34,NaN,117,14,8,100,NaN,87,NaN,89,NaN
20790,,,,NaN,,,,,NaN,,NaN,,NaN
20791,67,87,34,NaN,119,14,8,100,NaN,87,NaN,88,NaN
20792,,,,NaN,,,,,NaN,,NaN,,NaN
20793,67,86,34,NaN,119,14,7,100,NaN,88,NaN,87,NaN
20794,,,,NaN,,,,,NaN,,NaN,,NaN
20795,68,86,34,NaN,121,14,7,100,NaN,88,NaN,86,NaN
20796,,,,NaN,,,,,NaN,,NaN,,NaN
20797,67,86,33,NaN,120,14,8,100,NaN,88,NaN,86,NaN
20798,,,,NaN,,,,,NaN,,NaN,,NaN
20799,68,86,33,NaN,122,14,8,100,NaN,88,NaN,86,NaN
20800,,,,NaN,,,,,NaN,,NaN,,NaN
20801,68,85,33,NaN,122,14,8,100,NaN,88,NaN,86,NaN
20802,,,,NaN,,,,,NaN,,NaN,,NaN
20803,67,85,33,NaN,122,14,8,100,NaN,88,NaN,86,NaN
20804,,,,NaN,,,,,NaN,,NaN,,NaN
20805,68,85,33,NaN,126,14,8,100,NaN,89,NaN,86,NaN
20806,,,,NaN,,,,,NaN,,NaN,,NaN
20807,67,85,33,NaN,120,14,8,100,NaN,88,NaN,85,NaN
20808,,,,NaN,,,,,NaN,,NaN,,NaN
20809,69,85,34,NaN,125,14,8,100,NaN,90,NaN,86,NaN
20810,,,,NaN,,,,,NaN,,NaN,,NaN
20811,67,86,34,NaN,120,14,7,100,NaN,88,NaN,86,NaN
20812,,,,NaN,,,,,NaN,,NaN,,NaN
20813,67,86,34,NaN,120,14,7,100,NaN,88,NaN,86,NaN
20814,,,,NaN,,,,,NaN,,NaN,,NaN
20815,67,87,34,NaN,118,14,7,100,NaN,88,NaN,87,NaN
20816,,,,NaN,,,,,NaN,,NaN,,NaN
20817,68,87,34,NaN,122,14,7,100,NaN,89,NaN,87,NaN
20818,,,,NaN,,,,,NaN,,NaN,,NaN
20819,67,87,34,NaN,117,14,7,100,NaN,87,NaN,87,NaN
20820,,,,NaN,,,,,NaN,,NaN,,NaN
20821,67,99,34,NaN,119,14,7,100,NaN,88,NaN,87,NaN
20822,,,,NaN,,,,,NaN,,NaN,,NaN
20823,66,99,34,NaN,116,14,7,100,NaN,87,NaN,88,NaN
20824,,,,NaN,,,,,NaN,,NaN,,NaN
20825,66,100,34,NaN,115,14,7,100,NaN,86,NaN,88,NaN
20826,,,,NaN,,,,,NaN,,NaN,,NaN
20827,66,87,34,NaN,115,14,7,100,NaN,86,NaN,88,NaN
20828,,,,NaN,,,,,NaN,,NaN,,NaN
20829,66,87,34,NaN,113,14,7,100,NaN,85,NaN,88,NaN
20830,,,,NaN,,,,,NaN,,NaN,,NaN
20831,66,87,34,NaN,114,14,7,100,NaN,85,NaN,88,NaN
20832,,,,NaN,,,,,NaN,,NaN,,NaN
20833,65,88,34,NaN,111,14,7,100,NaN,84,NaN,88,NaN
20834,,,,NaN,,,,,NaN,,NaN,,NaN
20835,66,88,34,NaN,112,14,7,100,NaN,85,NaN,88,NaN
20836,,,,NaN,,,,,NaN,,NaN,,NaN
20837,66,88,34,NaN,112,14,7,100,NaN,85,NaN,88,NaN
20838,,,,NaN,,,,,NaN,,NaN,,NaN
20839,66,88,34,NaN,115,14,7,100,NaN,86,NaN,88,NaN
20840,,,,NaN,,,,,NaN,,NaN,,NaN
20841,65,88,34,NaN,110,14,7,100,NaN,84,NaN,89,NaN
20842,,,,NaN,,,,,NaN,,NaN,,NaN
20843,64,88,34,NaN,111,14,7,100,NaN,84,NaN,89,NaN
20844,,,,NaN,,,,,NaN,,NaN,,NaN
20845,62,88,34,NaN,105,14,7,100,NaN,81,NaN,89,NaN
20846,,,,NaN,,,,,NaN,,NaN,,NaN
20847,62,88,34,NaN,105,14,7,100,NaN,81,NaN,89,NaN
20848,,,,NaN,,,,,NaN,,NaN,,NaN
20849,60,89,34,NaN,102,14,7,100,NaN,78,NaN,89,NaN
20850,,,,NaN,,,,,NaN,,NaN,,NaN
20851,61,89,34,NaN,105,14,7,100,NaN,79,NaN,89,NaN
20852,,,,NaN,,,,,NaN,,NaN,,NaN
20853,60,89,34,NaN,102,14,7,100,NaN,78,NaN,89,NaN
20854,,,,NaN,,,,,NaN,,NaN,,NaN
20855,62,89,34,NaN,105,14,7,100,NaN,79,NaN,89,NaN
20856,,,,NaN,,,,,NaN,,NaN,,NaN
20857,61,89,34,NaN,103,14,7,100,NaN,79,NaN,89,NaN
20858,,,,NaN,,,,,NaN,,NaN,,NaN
20859,61,89,34,NaN,104,14,7,100,NaN,79,NaN,90,NaN
20860,,,,NaN,,,,,NaN,,NaN,,NaN
20861,60,89,34,NaN,103,14,7,100,NaN,78,NaN,90,NaN
20862,,,,NaN,,,,,NaN,,NaN,,NaN
20863,61,89,34,NaN,102,14,7,100,NaN,78,NaN,90,NaN
20864,,,,NaN,,,,,NaN,,NaN,,NaN
20865,61,89,34,NaN,102,14,7,100,NaN,78,NaN,90,NaN
20866,,,,NaN,,,,,NaN,,NaN,,NaN
20867,62,89,34,NaN,101,14,7,100,NaN,78,NaN,90,NaN
20868,,,,NaN,,,,,NaN,,NaN,,NaN
20869,62,89,34,NaN,101,14,7,100,NaN,78,NaN,90,NaN
20870,,,,NaN,,,,,NaN,,NaN,,NaN
20871,59,89,34,NaN,98,14,7,100,NaN,76,NaN,90,NaN
20872,,,,NaN,,,,,NaN,,NaN,,NaN
20873,62,89,34,NaN,104,14,7,100,NaN,78,NaN,90,NaN
20874,,,,NaN,,,,,NaN,,NaN,,NaN
20875,62,89,34,NaN,101,14,7,100,NaN,78,NaN,89,NaN
20876,,,,NaN,,,,,NaN,,NaN,,NaN
20877,62,89,33,NaN,104,14,7,100,NaN,79,NaN,89,NaN
20878,,,,NaN,,,,,NaN,,NaN,,NaN
20879,62,89,33,NaN,104,14,7,100,NaN,79,NaN,90,NaN
20880,,,,NaN,,,,,NaN,,NaN,,NaN
20881,61,89,33,NaN,102,14,7,100,NaN,78,NaN,89,NaN
20882,,,,NaN,,,,,NaN,,NaN,,NaN
20883,59,89,33,NaN,97,14,7,100,NaN,76,NaN,89,NaN
20884,,,,NaN,,,,,NaN,,NaN,,NaN
20885,59,89,34,NaN,99,14,7,100,NaN,76,NaN,89,NaN
20886,,,,NaN,,,,,NaN,,NaN,,NaN
20887,59,89,34,NaN,98,14,7,100,NaN,76,NaN,89,NaN
20888,,,,NaN,,,,,NaN,,NaN,,NaN
20889,59,89,34,NaN,98,14,7,100,NaN,75,NaN,89,NaN
20890,,,,NaN,,,,,NaN,,NaN,,NaN
20891,59,89,34,NaN,99,14,7,100,NaN,76,NaN,89,NaN
20892,,,,NaN,,,,,NaN,,NaN,,NaN
20893,59,89,34,NaN,99,14,7,100,NaN,76,NaN,89,NaN
20894,,,,NaN,,,,,NaN,,NaN,,NaN
20895,60,89,34,NaN,102,14,7,100,NaN,77,NaN,89,NaN
20896,,,,NaN,,,,,NaN,,NaN,,NaN
20897,58,89,34,NaN,97,14,7,100,NaN,75,NaN,89,NaN
20898,,,,NaN,,,,,NaN,,NaN,,NaN
20899,60,89,34,NaN,100,14,7,100,NaN,76,NaN,89,NaN
20900,,,,NaN,,,,,NaN,,NaN,,NaN
20901,60,89,34,NaN,100,14,7,100,NaN,76,NaN,89,NaN
20902,,,,NaN,,,,,NaN,,NaN,,NaN
20903,59,89,34,NaN,99,14,7,100,NaN,75,NaN,89,NaN
20904,,,,NaN,,,,,NaN,,NaN,,NaN
20905,58,89,34,NaN,95,14,7,100,NaN,74,NaN,89,NaN
20906,,,,NaN,,,,,NaN,,NaN,,NaN
20907,59,89,34,NaN,99,14,7,100,NaN,75,NaN,89,NaN
20908,,,,NaN,,,,,NaN,,NaN,,NaN
20909,58,89,34,NaN,96,14,7,100,NaN,74,NaN,89,NaN
20910,,,,NaN,,,,,NaN,,NaN,,NaN
20911,59,89,34,NaN,98,14,7,100,NaN,75,NaN,89,NaN
20912,,,,NaN,,,,,NaN,,NaN,,NaN
20913,58,89,34,NaN,96,14,7,100,NaN,74,NaN,89,NaN
20914,,,,NaN,,,,,NaN,,NaN,,NaN
20915,59,89,34,NaN,97,14,7,100,NaN,75,NaN,89,NaN
20916,,,,NaN,,,,,NaN,,NaN,,NaN
20917,58,88,34,NaN,96,14,7,100,NaN,74,NaN,89,NaN
20918,,,,NaN,,,,,NaN,,NaN,,NaN
20919,58,89,34,NaN,95,14,7,100,NaN,74,NaN,89,NaN
20920,,,,NaN,,,,,NaN,,NaN,,NaN
20921,58,88,34,NaN,96,14,7,100,NaN,74,NaN,89,NaN
20922,,,,NaN,,,,,NaN,,NaN,,NaN
20923,58,88,34,NaN,96,14,7,100,NaN,74,NaN,89,NaN
20924,,,,NaN,,,,,NaN,,NaN,,NaN
20925,58,88,34,NaN,97,14,7,100,NaN,74,NaN,89,NaN
20926,,,,NaN,,,,,NaN,,NaN,,NaN
20927,57,88,34,NaN,94,14,7,100,NaN,73,NaN,89,NaN
20928,,,,NaN,,,,,NaN,,NaN,,NaN
20929,58,88,34,NaN,97,14,7,100,NaN,74,NaN,89,NaN
20930,,,,NaN,,,,,NaN,,NaN,,NaN
20931,57,88,34,NaN,94,14,7,100,NaN,73,NaN,89,NaN
20932,,,,NaN,,,,,NaN,,NaN,,NaN
20933,57,88,34,NaN,94,14,7,100,NaN,73,NaN,89,NaN
20934,,,,NaN,,,,,NaN,,NaN,,NaN
20935,56,88,34,NaN,93,14,8,100,NaN,72,NaN,89,NaN
20936,,,,NaN,,,,,NaN,,NaN,,NaN
20937,57,88,34,NaN,96,14,8,100,NaN,73,NaN,89,NaN
20938,,,,NaN,,,,,NaN,,NaN,,NaN
20939,56,88,34,NaN,92,14,7,100,NaN,72,NaN,88,NaN
20940,,,,NaN,,,,,NaN,,NaN,,NaN
20941,57,88,34,NaN,94,14,7,100,NaN,72,NaN,88,NaN
20942,,,,NaN,,,,,NaN,,NaN,,NaN
20943,57,88,34,NaN,94,14,7,100,NaN,72,NaN,88,NaN
20944,,,,NaN,,,,,NaN,,NaN,,NaN
20945,58,88,34,NaN,94,14,7,100,NaN,72,NaN,88,NaN
20946,,,,NaN,,,,,NaN,,NaN,,NaN
20947,57,88,34,NaN,94,14,8,100,NaN,73,NaN,88,NaN
20948,,,,NaN,,,,,NaN,,NaN,,NaN
20949,57,88,34,NaN,94,14,8,100,NaN,73,NaN,88,NaN
20950,,,,NaN,,,,,NaN,,NaN,,NaN
20951,57,88,34,NaN,95,14,7,100,NaN,73,NaN,88,NaN
20952,,,,NaN,,,,,NaN,,NaN,,NaN
20953,57,88,34,NaN,92,14,7,100,NaN,72,NaN,88,NaN
20954,,,,NaN,,,,,NaN,,NaN,,NaN
20955,57,88,34,NaN,92,14,7,100,NaN,72,NaN,88,NaN
20956,,,,NaN,,,,,NaN,,NaN,,NaN
20957,57,88,34,NaN,91,14,7,100,NaN,72,NaN,88,NaN
20958,,,,NaN,,,,,NaN,,NaN,,NaN
20959,59,88,34,NaN,95,14,7,100,NaN,73,NaN,88,NaN
20960,,,,NaN,,,,,NaN,,NaN,,NaN
20961,58,88,34,NaN,92,14,7,100,NaN,72,NaN,88,NaN
20962,,,,NaN,,,,,NaN,,NaN,,NaN
20963,59,88,34,NaN,96,14,7,100,NaN,74,NaN,88,NaN
20964,,,,NaN,,,,,NaN,,NaN,,NaN
20965,58,88,33,NaN,93,14,7,100,NaN,73,NaN,88,NaN
20966,,,,NaN,,,,,NaN,,NaN,,NaN
20967,60,88,33,NaN,98,14,7,100,NaN,75,NaN,88,NaN
20968,,,,NaN,,,,,NaN,,NaN,,NaN
20969,59,88,33,NaN,94,14,7,100,NaN,74,NaN,88,NaN
20970,,,,NaN,,,,,NaN,,NaN,,NaN
20971,59,88,34,NaN,97,14,7,100,NaN,75,NaN,88,NaN
20972,,,,NaN,,,,,NaN,,NaN,,NaN
20973,58,88,34,NaN,94,14,7,100,NaN,74,NaN,88,NaN
20974,,,,NaN,,,,,NaN,,NaN,,NaN
20975,55,87,34,NaN,91,14,7,99,NaN,72,NaN,88,NaN
20976,,,,NaN,,,,,NaN,,NaN,,NaN
20977,55,87,33,NaN,91,14,7,99,NaN,72,NaN,88,NaN
20978,,,,NaN,,,,,NaN,,NaN,,NaN
20979,56,87,33,NaN,92,14,7,99,NaN,71,NaN,88,NaN
20980,,,,NaN,,,,,NaN,,NaN,,NaN
20981,57,87,33,NaN,94,14,7,99,NaN,72,NaN,88,NaN
20982,,,,NaN,,,,,NaN,,NaN,,NaN
20983,56,87,34,NaN,92,14,7,99,NaN,71,NaN,88,NaN
20984,,,,NaN,,,,,NaN,,NaN,,NaN
20985,57,87,34,NaN,95,14,7,99,NaN,72,NaN,88,NaN
20986,,,,NaN,,,,,NaN,,NaN,,NaN
20987,57,87,34,NaN,92,14,7,99,NaN,72,NaN,88,NaN
20988,,,,NaN,,,,,NaN,,NaN,,NaN
20989,57,87,34,NaN,94,14,7,99,NaN,73,NaN,88,NaN
20990,,,,NaN,,,,,NaN,,NaN,,NaN
20991,56,87,33,NaN,91,14,7,99,NaN,71,NaN,88,NaN
20992,,,,NaN,,,,,NaN,,NaN,,NaN
20993,57,87,33,NaN,95,14,7,100,NaN,73,NaN,88,NaN
20994,,,,NaN,,,,,NaN,,NaN,,NaN
20995,57,87,33,NaN,91,14,7,99,NaN,71,NaN,88,NaN
20996,,,,NaN,,,,,NaN,,NaN,,NaN
20997,58,87,33,NaN,94,14,7,99,NaN,73,NaN,88,NaN
20998,,,,NaN,,,,,NaN,,NaN,,NaN
20999,58,87,33,NaN,94,14,7,99,NaN,73,NaN,88,NaN
21000,,,,NaN,,,,,NaN,,NaN,,NaN
21001,60,87,33,NaN,93,14,7,99,NaN,73,NaN,88,NaN
21002,,,,NaN,,,,,NaN,,NaN,,NaN
21003,58,87,33,NaN,92,14,7,99,NaN,73,NaN,88,NaN
21004,,,,NaN,,,,,NaN,,NaN,,NaN
21005,57,87,33,NaN,91,14,7,99,NaN,72,NaN,88,NaN
21006,,,,NaN,,,,,NaN,,NaN,,NaN
21007,55,87,33,NaN,90,14,7,99,NaN,71,NaN,88,NaN
21008,,,,NaN,,,,,NaN,,NaN,,NaN
21009,55,87,33,NaN,88,14,7,100,NaN,70,NaN,87,NaN
21010,,,,NaN,,,,,NaN,,NaN,,NaN
21011,54,87,33,NaN,90,14,7,100,NaN,70,NaN,88,NaN
21012,,,,NaN,,,,,NaN,,NaN,,NaN
21013,54,87,33,NaN,87,14,7,99,NaN,68,NaN,87,NaN
21014,,,,NaN,,,,,NaN,,NaN,,NaN
21015,55,87,33,NaN,89,14,7,99,NaN,70,NaN,87,NaN
21016,,,,NaN,,,,,NaN,,NaN,,NaN
21017,56,87,33,NaN,87,14,7,100,NaN,69,NaN,87,NaN
21018,,,,NaN,,,,,NaN,,NaN,,NaN
21019,57,87,33,NaN,91,14,7,99,NaN,71,NaN,87,NaN
21020,,,,NaN,,,,,NaN,,NaN,,NaN
21021,57,87,34,NaN,91,14,7,99,NaN,71,NaN,87,NaN
21022,,,,NaN,,,,,NaN,,NaN,,NaN
21023,57,87,34,NaN,91,14,7,100,NaN,71,NaN,87,NaN
21024,,,,NaN,,,,,NaN,,NaN,,NaN
21025,56,86,34,NaN,87,14,7,100,NaN,70,NaN,87,NaN
21026,,,,NaN,,,,,NaN,,NaN,,NaN
21027,56,87,33,NaN,89,14,7,99,NaN,70,NaN,87,NaN
21028,,,,NaN,,,,,NaN,,NaN,,NaN
21029,55,87,33,NaN,86,14,7,99,NaN,69,NaN,87,NaN
21030,,,,NaN,,,,,NaN,,NaN,,NaN
21031,56,87,33,NaN,88,14,7,99,NaN,69,NaN,87,NaN
21032,,,,NaN,,,,,NaN,,NaN,,NaN
21033,55,86,33,NaN,86,14,7,99,NaN,69,NaN,87,NaN
21034,,,,NaN,,,,,NaN,,NaN,,NaN
21035,55,86,33,NaN,87,14,7,99,NaN,69,NaN,87,NaN
21036,,,,NaN,,,,,NaN,,NaN,,NaN
21037,55,86,33,NaN,86,14,7,99,NaN,69,NaN,87,NaN
21038,,,,NaN,,,,,NaN,,NaN,,NaN
21039,56,86,33,NaN,87,14,7,99,NaN,69,NaN,87,NaN
21040,,,,NaN,,,,,NaN,,NaN,,NaN
21041,56,86,33,NaN,89,14,7,99,NaN,70,NaN,87,NaN
21042,,,,NaN,,,,,NaN,,NaN,,NaN
21043,56,86,33,NaN,89,14,7,99,NaN,70,NaN,87,NaN
21044,,,,NaN,,,,,NaN,,NaN,,NaN
21045,56,86,33,NaN,89,14,7,99,NaN,70,NaN,87,NaN
21046,,,,NaN,,,,,NaN,,NaN,,NaN
21047,55,86,33,NaN,85,14,7,99,NaN,68,NaN,87,NaN
21048,,,,NaN,,,,,NaN,,NaN,,NaN
21049,56,86,33,NaN,88,14,7,100,NaN,69,NaN,87,NaN
21050,,,,NaN,,,,,NaN,,NaN,,NaN
21051,54,86,33,NaN,84,14,7,100,NaN,67,NaN,87,NaN
21052,,,,NaN,,,,,NaN,,NaN,,NaN
21053,56,86,33,NaN,87,14,7,100,NaN,68,NaN,87,NaN
21054,,,,NaN,,,,,NaN,,NaN,,NaN
21055,54,86,33,NaN,83,14,7,100,NaN,67,NaN,87,NaN
21056,,,,NaN,,,,,NaN,,NaN,,NaN
21057,55,86,33,NaN,87,14,7,99,NaN,68,NaN,87,NaN
21058,,,,NaN,,,,,NaN,,NaN,,NaN
21059,55,86,33,NaN,85,14,7,99,NaN,68,NaN,87,NaN
21060,,,,NaN,,,,,NaN,,NaN,,NaN
21061,56,86,33,NaN,86,14,7,99,NaN,68,NaN,87,NaN
21062,,,,NaN,,,,,NaN,,NaN,,NaN
21063,56,86,33,NaN,86,14,7,99,NaN,69,NaN,87,NaN
21064,,,,NaN,,,,,NaN,,NaN,,NaN
21065,56,86,33,NaN,86,14,7,99,NaN,69,NaN,87,NaN
21066,,,,NaN,,,,,NaN,,NaN,,NaN
21067,56,86,33,NaN,87,14,7,99,NaN,69,NaN,87,NaN
21068,,,,NaN,,,,,NaN,,NaN,,NaN
21069,55,86,33,NaN,87,14,7,99,NaN,69,NaN,87,NaN
21070,,,,NaN,,,,,NaN,,NaN,,NaN
21071,55,86,33,NaN,86,14,7,99,NaN,69,NaN,87,NaN
21072,,,,NaN,,,,,NaN,,NaN,,NaN
21073,54,86,33,NaN,84,14,7,99,NaN,68,NaN,87,NaN
21074,,,,NaN,,,,,NaN,,NaN,,NaN
21075,54,86,33,NaN,86,14,7,99,NaN,68,NaN,87,NaN
21076,,,,NaN,,,,,NaN,,NaN,,NaN
21077,55,86,33,NaN,86,14,7,99,NaN,68,NaN,87,NaN
21078,,,,NaN,,,,,NaN,,NaN,,NaN
21079,56,86,33,NaN,89,14,7,99,NaN,69,NaN,87,NaN
21080,,,,NaN,,,,,NaN,,NaN,,NaN
21081,52,86,33,NaN,84,14,7,99,NaN,67,NaN,87,NaN
21082,,,,NaN,,,,,NaN,,NaN,,NaN
21083,55,86,33,NaN,89,14,7,99,NaN,69,NaN,87,NaN
21084,,,,NaN,,,,,NaN,,NaN,,NaN
21085,54,86,33,NaN,86,14,7,99,NaN,68,NaN,87,NaN
21086,,,,NaN,,,,,NaN,,NaN,,NaN
21087,54,86,33,NaN,86,14,7,99,NaN,68,NaN,87,NaN
21088,,,,NaN,,,,,NaN,,NaN,,NaN
21089,53,86,33,NaN,86,14,7,99,NaN,68,NaN,87,NaN
21090,,,,NaN,,,,,NaN,,NaN,,NaN
21091,54,87,33,NaN,88,14,7,99,NaN,68,NaN,87,NaN
21092,,,,NaN,,,,,NaN,,NaN,,NaN
21093,53,87,33,NaN,86,14,7,99,NaN,67,NaN,87,NaN
21094,,,,NaN,,,,,NaN,,NaN,,NaN
21095,55,87,33,NaN,89,14,7,99,NaN,68,NaN,87,NaN
21096,,,,NaN,,,,,NaN,,NaN,,NaN
21097,53,86,33,NaN,87,14,7,99,NaN,68,NaN,87,NaN
21098,,,,NaN,,,,,NaN,,NaN,,NaN
21099,55,87,33,NaN,88,14,7,99,NaN,68,NaN,87,NaN
21100,,,,NaN,,,,,NaN,,NaN,,NaN
21101,55,87,33,NaN,89,14,7,99,NaN,69,NaN,87,NaN
21102,,,,NaN,,,,,NaN,,NaN,,NaN
21103,54,87,33,NaN,87,14,7,99,NaN,68,NaN,87,NaN
21104,,,,NaN,,,,,NaN,,NaN,,NaN
21105,55,87,33,NaN,90,14,7,99,NaN,69,NaN,87,NaN
21106,,,,NaN,,,,,NaN,,NaN,,NaN
21107,54,87,33,NaN,87,14,7,99,NaN,68,NaN,87,NaN
21108,,,,NaN,,,,,NaN,,NaN,,NaN
21109,54,87,33,NaN,87,14,7,99,NaN,68,NaN,87,NaN
21110,,,,NaN,,,,,NaN,,NaN,,NaN
21111,54,87,33,NaN,87,14,7,99,NaN,68,NaN,87,NaN
21112,,,,NaN,,,,,NaN,,NaN,,NaN
21113,55,87,33,NaN,91,14,7,99,NaN,69,NaN,87,NaN
21114,,,,NaN,,,,,NaN,,NaN,,NaN
21115,54,87,33,NaN,88,14,7,99,NaN,69,NaN,87,NaN
21116,,,,NaN,,,,,NaN,,NaN,,NaN
21117,56,87,33,NaN,93,14,7,99,NaN,71,NaN,87,NaN
21118,,,,NaN,,,,,NaN,,NaN,,NaN
21119,56,87,33,NaN,91,14,7,99,NaN,70,NaN,87,NaN
21120,,,,NaN,,,,,NaN,,NaN,,NaN
21121,57,87,33,NaN,93,14,7,99,NaN,71,NaN,87,NaN
21122,,,,NaN,,,,,NaN,,NaN,,NaN
21123,57,87,33,NaN,93,14,7,99,NaN,72,NaN,87,NaN
21124,,,,NaN,,,,,NaN,,NaN,,NaN
21125,57,87,33,NaN,93,14,7,99,NaN,72,NaN,87,NaN
21126,,,,NaN,,,,,NaN,,NaN,,NaN
21127,56,87,33,NaN,93,14,7,99,NaN,72,NaN,88,NaN
21128,,,,NaN,,,,,NaN,,NaN,,NaN
21129,56,87,33,NaN,92,14,7,99,NaN,71,NaN,88,NaN
21130,,,,NaN,,,,,NaN,,NaN,,NaN
