time,Solar8000/ART_MBP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/HR
3249,,NaN,NaN,,,NaN,,,,,,NaN,
3250,68,NaN,NaN,100,13,NaN,53,12,96,74,32,NaN,73
3251,,NaN,NaN,,,NaN,,,,,,NaN,
3252,68,NaN,NaN,100,13,NaN,53,12,96,74,32,NaN,73
3253,,NaN,NaN,,,NaN,,,,,,NaN,
3254,67,NaN,NaN,100,13,NaN,52,12,94,74,32,NaN,73
3255,,NaN,NaN,,,NaN,,,,,,NaN,
3256,68,NaN,NaN,100,13,NaN,53,12,95,74,32,NaN,73
3257,,NaN,NaN,,,NaN,,,,,,NaN,
3258,67,NaN,NaN,100,13,NaN,52,12,93,74,32,NaN,74
3259,,NaN,NaN,,,NaN,,,,,,NaN,
3260,67,NaN,NaN,99,13,NaN,52,12,94,74,32,NaN,74
3261,,NaN,NaN,,,NaN,,,,,,NaN,
3262,67,NaN,NaN,100,13,NaN,52,12,95,74,32,NaN,73
3263,,NaN,NaN,,,NaN,,,,,,NaN,
3264,66,NaN,NaN,100,13,NaN,52,12,93,74,32,NaN,73
3265,,NaN,NaN,,,NaN,,,,,,NaN,
3266,67,NaN,NaN,100,13,NaN,52,12,94,74,32,NaN,73
3267,,NaN,NaN,,,NaN,,,,,,NaN,
3268,66,NaN,NaN,100,13,NaN,51,12,92,74,32,NaN,73
3269,,NaN,NaN,,,NaN,,,,,,NaN,
3270,66,NaN,NaN,100,13,NaN,52,12,93,74,32,NaN,73
3271,,NaN,NaN,,,NaN,,,,,,NaN,
3272,66,NaN,NaN,100,13,NaN,51,12,93,74,32,NaN,73
3273,,NaN,NaN,,,NaN,,,,,,NaN,
3274,66,NaN,NaN,100,13,NaN,51,12,92,74,32,NaN,73
3275,,NaN,NaN,,,NaN,,,,,,NaN,
3276,66,NaN,NaN,100,13,NaN,52,12,94,74,32,NaN,73
3277,,NaN,NaN,,,NaN,,,,,,NaN,
3278,66,NaN,NaN,100,13,NaN,51,12,91,74,32,NaN,73
3279,,NaN,NaN,,,NaN,,,,,,NaN,
3280,65,NaN,NaN,100,13,NaN,51,12,91,74,32,NaN,73
3281,,NaN,NaN,,,NaN,,,,,,NaN,
3282,65,NaN,NaN,100,13,NaN,51,12,91,74,32,NaN,73
3283,,NaN,NaN,,,NaN,,,,,,NaN,
3284,65,NaN,NaN,100,13,NaN,50,12,91,74,32,NaN,73
3285,,NaN,NaN,,,NaN,,,,,,NaN,
3286,65,NaN,NaN,100,13,NaN,51,12,92,74,32,NaN,73
3287,,NaN,NaN,,,NaN,,,,,,NaN,
3288,65,NaN,NaN,100,13,NaN,50,12,90,74,32,NaN,73
3289,,NaN,NaN,,,NaN,,,,,,NaN,
3290,65,NaN,NaN,100,13,NaN,51,12,91,74,32,NaN,73
3291,,NaN,NaN,,,NaN,,,,,,NaN,
3292,65,NaN,NaN,100,13,NaN,51,12,91,74,32,NaN,73
3293,,NaN,NaN,,,NaN,,,,,,NaN,
3294,64,NaN,NaN,100,13,NaN,50,12,90,74,32,NaN,73
3295,,NaN,NaN,,,NaN,,,,,,NaN,
3296,65,NaN,NaN,100,13,NaN,51,12,91,74,32,NaN,73
3297,,NaN,NaN,,,NaN,,,,,,NaN,
3298,64,NaN,NaN,100,13,NaN,50,12,89,74,32,NaN,73
3299,,NaN,NaN,,,NaN,,,,,,NaN,
3300,64,NaN,NaN,100,13,NaN,50,12,90,74,32,NaN,73
3301,,NaN,NaN,,,NaN,,,,,,NaN,
3302,65,NaN,NaN,100,13,NaN,51,12,91,74,32,NaN,73
3303,,NaN,NaN,,,NaN,,,,,,NaN,
3304,64,NaN,NaN,100,13,NaN,50,12,89,74,32,NaN,73
3305,,NaN,NaN,,,NaN,,,,,,NaN,
3306,65,NaN,NaN,100,13,NaN,51,12,90,74,32,NaN,73
3307,,NaN,NaN,,,NaN,,,,,,NaN,
3308,64,NaN,NaN,100,13,NaN,50,12,89,74,32,NaN,73
3309,,NaN,NaN,,,NaN,,,,,,NaN,
3310,64,NaN,NaN,100,13,NaN,50,12,89,74,32,NaN,74
3311,,NaN,NaN,,,NaN,,,,,,NaN,
3312,64,NaN,NaN,100,12,NaN,50,12,89,74,32,NaN,74
3313,,NaN,NaN,,,NaN,,,,,,NaN,
3314,64,NaN,NaN,100,12,NaN,49,12,89,74,32,NaN,74
3315,,NaN,NaN,,,NaN,,,,,,NaN,
3316,64,NaN,NaN,100,12,NaN,50,12,90,74,32,NaN,74
3317,,NaN,NaN,,,NaN,,,,,,NaN,
3318,64,NaN,NaN,100,13,NaN,49,12,89,74,32,NaN,74
3319,,NaN,NaN,,,NaN,,,,,,NaN,
3320,64,NaN,NaN,100,13,NaN,50,12,89,74,32,NaN,73
3321,,NaN,NaN,,,NaN,,,,,,NaN,
3322,64,NaN,NaN,100,13,NaN,49,12,89,74,32,NaN,73
3323,,NaN,NaN,,,NaN,,,,,,NaN,
3324,63,NaN,NaN,100,13,NaN,49,12,88,74,32,NaN,73
3325,,NaN,NaN,,,NaN,,,,,,NaN,
3326,63,NaN,NaN,100,13,NaN,49,12,89,74,32,NaN,74
3327,,NaN,NaN,,,NaN,,,,,,NaN,
3328,63,NaN,NaN,100,13,NaN,48,12,87,74,32,NaN,74
3329,,NaN,NaN,,,NaN,,,,,,NaN,
3330,63,NaN,NaN,100,12,NaN,49,12,87,74,32,NaN,74
3331,,NaN,NaN,,,NaN,,,,,,NaN,
3332,63,NaN,NaN,100,12,NaN,49,12,88,74,32,NaN,73
3333,,NaN,NaN,,,NaN,,,,,,NaN,
3334,63,NaN,NaN,100,12,NaN,49,12,87,74,32,NaN,73
3335,,NaN,NaN,,,NaN,,,,,,NaN,
3336,63,NaN,NaN,100,12,NaN,50,12,89,74,32,NaN,73
3337,,NaN,NaN,,,NaN,,,,,,NaN,
3338,63,NaN,NaN,100,13,NaN,49,12,88,74,32,NaN,73
3339,,NaN,NaN,,,NaN,,,,,,NaN,
3340,63,NaN,NaN,100,13,NaN,49,12,89,73,32,NaN,73
3341,,NaN,NaN,,,NaN,,,,,,NaN,
3342,63,NaN,NaN,100,13,NaN,49,12,88,73,32,NaN,73
3343,,NaN,NaN,,,NaN,,,,,,NaN,
3344,63,NaN,NaN,100,13,NaN,49,12,88,73,32,NaN,73
3345,,NaN,NaN,,,NaN,,,,,,NaN,
3346,64,NaN,NaN,100,13,NaN,50,12,89,73,32,NaN,73
3347,,NaN,NaN,,,NaN,,,,,,NaN,
3348,63,NaN,NaN,100,12,NaN,49,12,87,73,32,NaN,73
3349,,NaN,NaN,,,NaN,,,,,,NaN,
3350,63,NaN,NaN,100,12,NaN,49,12,87,73,32,NaN,73
3351,,NaN,NaN,,,NaN,,,,,,NaN,
3352,63,NaN,NaN,100,12,NaN,49,12,88,74,32,NaN,73
3353,,NaN,NaN,,,NaN,,,,,,NaN,
3354,63,NaN,NaN,100,12,NaN,49,12,87,74,32,NaN,73
3355,,NaN,NaN,,,NaN,,,,,,NaN,
3356,63,NaN,NaN,100,12,NaN,50,12,89,74,32,NaN,73
3357,,NaN,NaN,,,NaN,,,,,,NaN,
3358,63,NaN,NaN,100,12,NaN,49,12,87,74,32,NaN,73
3359,,NaN,NaN,,,NaN,,,,,,NaN,
3360,63,NaN,NaN,100,12,NaN,49,12,87,74,32,NaN,73
3361,,NaN,NaN,,,NaN,,,,,,NaN,
3362,63,NaN,NaN,100,12,NaN,49,12,88,74,32,NaN,73
3363,,NaN,NaN,,,NaN,,,,,,NaN,
3364,62,NaN,NaN,100,12,NaN,48,12,86,74,32,NaN,73
3365,,NaN,NaN,,,NaN,,,,,,NaN,
3366,63,NaN,NaN,100,12,NaN,49,12,87,74,32,NaN,73
3367,,NaN,NaN,,,NaN,,,,,,NaN,
3368,62,NaN,NaN,100,13,NaN,48,12,86,74,32,NaN,74
3369,,NaN,NaN,,,NaN,,,,,,NaN,
3370,62,NaN,NaN,100,13,NaN,49,12,86,74,32,NaN,74
3371,,NaN,NaN,,,NaN,,,,,,NaN,
3372,62,NaN,NaN,100,12,NaN,48,12,86,74,32,NaN,74
3373,,NaN,NaN,,,NaN,,,,,,NaN,
3374,62,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3375,,NaN,NaN,,,NaN,,,,,,NaN,
3376,62,NaN,NaN,100,12,NaN,49,12,86,74,32,NaN,73
3377,,NaN,NaN,,,NaN,,,,,,NaN,
3378,62,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3379,,NaN,NaN,,,NaN,,,,,,NaN,
3380,62,NaN,NaN,100,12,NaN,48,12,86,74,32,NaN,73
3381,,NaN,NaN,,,NaN,,,,,,NaN,
3382,62,NaN,NaN,100,13,NaN,48,12,87,74,32,NaN,73
3383,,NaN,NaN,,,NaN,,,,,,NaN,
3384,62,NaN,NaN,100,13,NaN,48,12,86,74,32,NaN,73
3385,,NaN,NaN,,,NaN,,,,,,NaN,
3386,62,NaN,NaN,100,12,NaN,49,12,87,74,32,NaN,73
3387,,NaN,NaN,,,NaN,,,,,,NaN,
3388,62,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3389,,NaN,NaN,,,NaN,,,,,,NaN,
3390,62,NaN,NaN,100,12,NaN,49,12,86,74,32,NaN,73
3391,,NaN,NaN,,,NaN,,,,,,NaN,
3392,62,NaN,NaN,100,12,NaN,48,12,86,74,32,NaN,73
3393,,NaN,NaN,,,NaN,,,,,,NaN,
3394,61,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3395,,NaN,NaN,,,NaN,,,,,,NaN,
3396,62,NaN,NaN,100,12,NaN,48,12,86,74,32,NaN,73
3397,,NaN,NaN,,,NaN,,,,,,NaN,
3398,61,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3399,,NaN,NaN,,,NaN,,,,,,NaN,
3400,61,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3401,,NaN,NaN,,,NaN,,,,,,NaN,
3402,62,NaN,NaN,100,12,NaN,48,12,85,73,32,NaN,73
3403,,NaN,NaN,,,NaN,,,,,,NaN,
3404,61,NaN,NaN,100,12,NaN,48,12,84,74,32,NaN,73
3405,,NaN,NaN,,,NaN,,,,,,NaN,
3406,62,NaN,NaN,100,13,NaN,48,12,86,74,32,NaN,73
3407,,NaN,NaN,,,NaN,,,,,,NaN,
3408,61,NaN,NaN,100,13,NaN,48,12,84,74,32,NaN,73
3409,,NaN,NaN,,,NaN,,,,,,NaN,
3410,61,NaN,NaN,100,13,NaN,48,12,85,74,32,NaN,73
3411,,NaN,NaN,,,NaN,,,,,,NaN,
3412,61,NaN,NaN,100,12,NaN,48,12,84,74,32,NaN,73
3413,,NaN,NaN,,,NaN,,,,,,NaN,
3414,61,NaN,NaN,100,12,NaN,48,12,84,74,32,NaN,73
3415,,NaN,NaN,,,NaN,,,,,,NaN,
3416,61,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3417,,NaN,NaN,,,NaN,,,,,,NaN,
3418,61,NaN,NaN,100,12,NaN,47,12,84,74,32,NaN,73
3419,,NaN,NaN,,,NaN,,,,,,NaN,
3420,61,NaN,NaN,100,12,NaN,47,12,84,74,32,NaN,73
3421,,NaN,NaN,,,NaN,,,,,,NaN,
3422,61,NaN,NaN,100,12,NaN,47,12,84,73,32,NaN,73
3423,,NaN,NaN,,,NaN,,,,,,NaN,
3424,61,NaN,NaN,100,13,NaN,47,12,83,74,32,NaN,73
3425,,NaN,NaN,,,NaN,,,,,,NaN,
3426,61,NaN,NaN,100,13,NaN,48,12,85,74,32,NaN,73
3427,,NaN,NaN,,,NaN,,,,,,NaN,
3428,61,NaN,NaN,100,13,NaN,47,12,84,73,32,NaN,73
3429,,NaN,NaN,,,NaN,,,,,,NaN,
3430,61,NaN,NaN,100,13,NaN,48,12,85,73,32,NaN,73
3431,,NaN,NaN,,,NaN,,,,,,NaN,
3432,61,NaN,NaN,100,13,NaN,48,12,84,73,32,NaN,73
3433,,NaN,NaN,,,NaN,,,,,,NaN,
3434,61,NaN,NaN,100,13,NaN,47,12,83,73,32,NaN,73
3435,,NaN,NaN,,,NaN,,,,,,NaN,
3436,61,NaN,NaN,100,12,NaN,48,12,85,73,32,NaN,73
3437,,NaN,NaN,,,NaN,,,,,,NaN,
3438,61,NaN,NaN,100,12,NaN,47,12,83,74,32,NaN,73
3439,,NaN,NaN,,,NaN,,,,,,NaN,
3440,61,NaN,NaN,100,12,NaN,48,12,84,73,32,NaN,73
3441,,NaN,NaN,,,NaN,,,,,,NaN,
3442,61,NaN,NaN,100,12,NaN,48,12,85,74,32,NaN,73
3443,,NaN,NaN,,,NaN,,,,,,NaN,
3444,61,NaN,NaN,100,12,NaN,47,12,84,74,32,NaN,73
3445,,NaN,NaN,,,NaN,,,,,,NaN,
3446,61,NaN,NaN,100,12,NaN,48,12,85,73,32,NaN,73
3447,,NaN,NaN,,,NaN,,,,,,NaN,
3448,60,NaN,NaN,100,12,NaN,47,12,83,74,32,NaN,73
3449,,NaN,NaN,,,NaN,,,,,,NaN,
3450,61,NaN,NaN,100,12,NaN,47,12,84,73,32,NaN,73
3451,,NaN,NaN,,,NaN,,,,,,NaN,
3452,61,NaN,NaN,100,12,NaN,48,12,84,73,32,NaN,73
3453,,NaN,NaN,,,NaN,,,,,,NaN,
3454,60,NaN,NaN,100,12,NaN,47,12,83,74,32,NaN,73
3455,,NaN,NaN,,,NaN,,,,,,NaN,
3456,61,NaN,NaN,100,12,NaN,48,12,84,74,32,NaN,73
3457,,NaN,NaN,,,NaN,,,,,,NaN,
3458,60,NaN,NaN,100,12,NaN,47,12,82,74,32,NaN,73
3459,,NaN,NaN,,,NaN,,,,,,NaN,
3460,60,NaN,NaN,100,12,NaN,47,12,83,74,32,NaN,74
3461,,NaN,NaN,,,NaN,,,,,,NaN,
3462,60,NaN,NaN,100,12,NaN,47,12,83,74,32,NaN,74
3463,,NaN,NaN,,,NaN,,,,,,NaN,
3464,60,NaN,NaN,100,12,NaN,47,12,82,74,32,NaN,73
3465,,NaN,NaN,,,NaN,,,,,,NaN,
3466,61,NaN,NaN,100,12,NaN,48,12,84,74,32,NaN,73
3467,,NaN,NaN,,,NaN,,,,,,NaN,
3468,60,NaN,NaN,100,12,NaN,47,12,82,74,32,NaN,73
3469,,NaN,NaN,,,NaN,,,,,,NaN,
3470,60,NaN,NaN,100,12,NaN,48,12,83,74,32,NaN,73
3471,,NaN,NaN,,,NaN,,,,,,NaN,
3472,61,NaN,NaN,100,12,NaN,48,12,84,74,32,NaN,73
3473,,NaN,NaN,,,NaN,,,,,,NaN,
3474,60,NaN,NaN,100,12,NaN,47,12,83,74,32,NaN,74
3475,,NaN,NaN,,,NaN,,,,,,NaN,
3476,61,NaN,NaN,100,12,NaN,48,12,84,74,32,NaN,73
3477,,NaN,NaN,,,NaN,,,,,,NaN,
3478,60,NaN,NaN,100,12,NaN,48,12,82,74,32,NaN,73
3479,,NaN,NaN,,,NaN,,,,,,NaN,
3480,61,NaN,NaN,100,13,NaN,48,12,84,74,32,NaN,73
3481,,NaN,NaN,,,NaN,,,,,,NaN,
3482,61,NaN,NaN,100,13,NaN,49,12,85,74,32,NaN,73
3483,,NaN,NaN,,,NaN,,,,,,NaN,
3484,61,NaN,NaN,100,13,NaN,48,12,84,74,32,NaN,73
3485,,NaN,NaN,,,NaN,,,,,,NaN,
3486,62,NaN,NaN,99,13,NaN,49,12,86,73,32,NaN,73
3487,,NaN,NaN,,,NaN,,,,,,NaN,
3488,61,NaN,NaN,99,13,NaN,47,12,84,73,32,NaN,73
3489,,NaN,NaN,,,NaN,,,,,,NaN,
3490,61,NaN,NaN,99,13,NaN,47,12,84,73,32,NaN,73
3491,,NaN,NaN,,,NaN,,,,,,NaN,
3492,60,NaN,NaN,99,13,NaN,47,12,83,73,32,NaN,73
3493,,NaN,NaN,,,NaN,,,,,,NaN,
3494,60,NaN,NaN,99,13,NaN,47,12,83,73,32,NaN,73
3495,,NaN,NaN,,,NaN,,,,,,NaN,
3496,60,NaN,NaN,99,13,NaN,48,12,84,73,32,NaN,73
3497,,NaN,NaN,,,NaN,,,,,,NaN,
3498,60,NaN,NaN,100,13,NaN,47,12,82,73,32,NaN,73
3499,,NaN,NaN,,,NaN,,,,,,NaN,
3500,60,NaN,NaN,100,12,NaN,48,12,83,73,32,NaN,73
3501,,NaN,NaN,,,NaN,,,,,,NaN,
3502,61,NaN,NaN,100,12,NaN,48,12,83,73,32,NaN,73
3503,,NaN,NaN,,,NaN,,,,,,NaN,
3504,60,NaN,NaN,100,13,NaN,48,12,82,73,32,NaN,73
3505,,NaN,NaN,,,NaN,,,,,,NaN,
3506,61,NaN,NaN,100,13,NaN,48,12,84,73,32,NaN,73
3507,,NaN,NaN,,,NaN,,,,,,NaN,
3508,60,NaN,NaN,100,13,NaN,48,12,82,73,32,NaN,73
3509,,NaN,NaN,,,NaN,,,,,,NaN,
3510,61,NaN,NaN,100,13,NaN,48,12,83,73,32,NaN,73
3511,,NaN,NaN,,,NaN,,,,,,NaN,
3512,61,NaN,NaN,100,13,NaN,48,12,83,73,32,NaN,73
3513,,NaN,NaN,,,NaN,,,,,,NaN,
3514,61,NaN,NaN,100,13,NaN,48,12,83,73,32,NaN,73
3515,,NaN,NaN,,,NaN,,,,,,NaN,
3516,63,NaN,NaN,100,13,NaN,52,12,86,73,32,NaN,73
3517,,NaN,NaN,,,NaN,,,,,,NaN,
3518,64,NaN,NaN,100,13,NaN,53,12,87,73,32,NaN,73
3519,,NaN,NaN,,,NaN,,,,,,NaN,
3520,68,NaN,NaN,100,13,NaN,57,12,92,73,32,NaN,73
3521,,NaN,NaN,,,NaN,,,,,,NaN,
3522,70,NaN,NaN,100,13,NaN,60,12,95,73,32,NaN,73
3523,,NaN,NaN,,,NaN,,,,,,NaN,
3524,74,NaN,NaN,100,13,NaN,62,12,99,73,32,NaN,73
3525,,NaN,NaN,,,NaN,,,,,,NaN,
3526,77,NaN,NaN,100,13,NaN,65,12,104,73,32,NaN,73
3527,,NaN,NaN,,,NaN,,,,,,NaN,
3528,79,NaN,NaN,100,13,NaN,66,12,105,73,32,NaN,72
3529,,NaN,NaN,,,NaN,,,,,,NaN,
3530,81,NaN,NaN,99,13,NaN,68,12,109,73,32,NaN,72
3531,,NaN,NaN,,,NaN,,,,,,NaN,
3532,83,NaN,NaN,99,13,NaN,68,12,111,73,32,NaN,72
3533,,NaN,NaN,,,NaN,,,,,,NaN,
3534,83,NaN,NaN,99,13,NaN,68,12,110,72,32,NaN,72
3535,,NaN,NaN,,,NaN,,,,,,NaN,
3536,84,NaN,NaN,99,13,NaN,68,12,112,72,32,NaN,71
3537,,NaN,NaN,,,NaN,,,,,,NaN,
3538,83,NaN,NaN,100,13,NaN,68,12,110,72,32,NaN,71
3539,,NaN,NaN,,,NaN,,,,,,NaN,
3540,83,NaN,NaN,100,13,NaN,67,12,110,72,32,NaN,71
3541,,NaN,NaN,,,NaN,,,,,,NaN,
3542,83,NaN,NaN,100,13,NaN,67,12,110,72,31,NaN,71
3543,,NaN,NaN,,,NaN,,,,,,NaN,
3544,82,NaN,NaN,100,13,NaN,66,12,109,72,31,NaN,71
3545,,NaN,NaN,,,NaN,,,,,,NaN,
3546,82,NaN,NaN,100,13,NaN,66,12,110,72,31,NaN,71
3547,,NaN,NaN,,,NaN,,,,,,NaN,
3548,81,NaN,NaN,100,13,NaN,65,12,108,72,31,NaN,72
3549,,NaN,NaN,,,NaN,,,,,,NaN,
3550,80,NaN,NaN,99,13,NaN,64,12,107,72,31,NaN,72
3551,,NaN,NaN,,,NaN,,,,,,NaN,
3552,80,NaN,NaN,99,13,NaN,64,12,108,73,31,NaN,72
3553,,NaN,NaN,,,NaN,,,,,,NaN,
3554,78,NaN,NaN,99,13,NaN,62,12,105,73,31,NaN,73
3555,,NaN,NaN,,,NaN,,,,,,NaN,
3556,78,NaN,NaN,99,13,NaN,62,12,106,73,31,NaN,73
3557,,NaN,NaN,,,NaN,,,,,,NaN,
3558,77,NaN,NaN,99,13,NaN,61,12,103,73,31,NaN,73
3559,,NaN,NaN,,,NaN,,,,,,NaN,
3560,76,NaN,NaN,99,13,NaN,61,12,103,73,31,NaN,73
3561,,NaN,NaN,,,NaN,,,,,,NaN,
3562,76,NaN,NaN,99,13,NaN,60,12,103,73,32,NaN,73
3563,,NaN,NaN,,,NaN,,,,,,NaN,
3564,75,NaN,NaN,99,13,NaN,60,12,102,73,32,NaN,73
3565,,NaN,NaN,,,NaN,,,,,,NaN,
3566,75,NaN,NaN,99,13,NaN,59,12,102,73,32,NaN,73
3567,,NaN,NaN,,,NaN,,,,,,NaN,
3568,74,NaN,NaN,99,13,NaN,58,12,99,73,32,NaN,73
3569,,NaN,NaN,,,NaN,,,,,,NaN,
3570,73,NaN,NaN,100,13,NaN,58,12,99,73,32,NaN,73
3571,,NaN,NaN,,,NaN,,,,,,NaN,
3572,72,NaN,NaN,100,13,NaN,57,12,98,73,32,NaN,73
3573,,NaN,NaN,,,NaN,,,,,,NaN,
3574,72,NaN,NaN,100,13,NaN,56,12,97,74,32,NaN,73
3575,,NaN,NaN,,,NaN,,,,,,NaN,
3576,72,NaN,NaN,100,13,NaN,57,12,98,74,32,NaN,73
3577,,NaN,NaN,,,NaN,,,,,,NaN,
3578,71,NaN,NaN,100,13,NaN,56,12,96,74,32,NaN,73
3579,,NaN,NaN,,,NaN,,,,,,NaN,
3580,71,NaN,NaN,99,13,NaN,56,12,97,74,32,NaN,73
3581,,NaN,NaN,,,NaN,,,,,,NaN,
3582,70,NaN,NaN,99,13,NaN,55,12,97,73,32,NaN,73
3583,,NaN,NaN,,,NaN,,,,,,NaN,
3584,70,NaN,NaN,100,13,NaN,55,12,96,73,32,NaN,73
3585,,NaN,NaN,,,NaN,,,,,,NaN,
3586,70,NaN,NaN,100,13,NaN,56,12,97,73,32,NaN,73
3587,,NaN,NaN,,,NaN,,,,,,NaN,
3588,69,NaN,NaN,100,13,NaN,54,12,95,73,32,NaN,72
3589,,NaN,NaN,,,NaN,,,,,,NaN,
3590,69,NaN,NaN,99,13,NaN,55,12,96,73,32,NaN,72
3591,,NaN,NaN,,,NaN,,,,,,NaN,
3592,69,NaN,NaN,99,13,NaN,54,12,96,73,32,NaN,72
3593,,NaN,NaN,,,NaN,,,,,,NaN,
3594,68,NaN,NaN,99,13,NaN,53,12,94,73,32,NaN,72
3595,,NaN,NaN,,,NaN,,,,,,NaN,
3596,68,NaN,NaN,99,13,NaN,54,12,95,73,32,NaN,73
3597,,NaN,NaN,,,NaN,,,,,,NaN,
3598,68,NaN,NaN,99,13,NaN,53,12,93,73,32,NaN,73
3599,,NaN,NaN,,,NaN,,,,,,NaN,
3600,67,NaN,NaN,99,13,NaN,53,12,93,73,32,NaN,73
3601,,NaN,NaN,,,NaN,,,,,,NaN,
3602,68,NaN,NaN,99,13,NaN,53,12,94,73,32,NaN,72
3603,,NaN,NaN,,,NaN,,,,,,NaN,
3604,67,NaN,NaN,99,13,NaN,52,12,92,73,32,NaN,72
3605,,NaN,NaN,,,NaN,,,,,,NaN,
3606,67,NaN,NaN,99,13,NaN,53,12,93,73,32,NaN,72
3607,,NaN,NaN,,,NaN,,,,,,NaN,
3608,66,NaN,NaN,99,13,NaN,52,12,91,73,32,NaN,72
3609,,NaN,NaN,,,NaN,,,,,,NaN,
3610,67,NaN,NaN,99,13,NaN,53,12,92,73,32,NaN,72
3611,,NaN,NaN,,,NaN,,,,,,NaN,
3612,67,NaN,NaN,99,13,NaN,52,12,93,73,32,NaN,72
3613,,NaN,NaN,,,NaN,,,,,,NaN,
3614,66,NaN,NaN,99,13,NaN,51,12,91,73,32,NaN,72
3615,,NaN,NaN,,,NaN,,,,,,NaN,
3616,66,NaN,NaN,99,13,NaN,52,12,91,73,32,NaN,72
3617,,NaN,NaN,,,NaN,,,,,,NaN,
3618,65,NaN,NaN,99,13,NaN,51,12,89,73,32,NaN,72
3619,,NaN,NaN,,,NaN,,,,,,NaN,
3620,65,NaN,NaN,99,12,NaN,51,12,90,73,32,NaN,72
3621,,NaN,NaN,,,NaN,,,,,,NaN,
3622,65,NaN,NaN,99,12,NaN,50,12,89,73,32,NaN,72
3623,,NaN,NaN,,,NaN,,,,,,NaN,
3624,64,NaN,NaN,99,12,NaN,50,12,89,73,32,NaN,72
3625,,NaN,NaN,,,NaN,,,,,,NaN,
3626,65,NaN,NaN,99,12,NaN,51,12,90,73,32,NaN,72
3627,,NaN,NaN,,,NaN,,,,,,NaN,
3628,64,NaN,NaN,99,12,NaN,50,12,88,73,32,NaN,72
3629,,NaN,NaN,,,NaN,,,,,,NaN,
3630,64,NaN,NaN,100,12,NaN,50,12,89,73,32,NaN,72
3631,,NaN,NaN,,,NaN,,,,,,NaN,
3632,64,NaN,NaN,99,12,NaN,50,12,89,73,32,NaN,73
3633,,NaN,NaN,,,NaN,,,,,,NaN,
3634,63,NaN,NaN,99,12,NaN,50,12,88,73,32,NaN,73
3635,,NaN,NaN,,,NaN,,,,,,NaN,
3636,64,NaN,NaN,99,12,NaN,50,12,89,73,32,NaN,73
3637,,NaN,NaN,,,NaN,,,,,,NaN,
3638,63,NaN,NaN,99,13,NaN,49,12,87,73,32,NaN,73
3639,,NaN,NaN,,,NaN,,,,,,NaN,
3640,63,NaN,NaN,99,13,NaN,49,12,88,73,32,NaN,73
3641,,NaN,NaN,,,NaN,,,,,,NaN,
3642,63,NaN,NaN,99,13,NaN,50,12,88,73,32,NaN,73
3643,,NaN,NaN,,,NaN,,,,,,NaN,
3644,63,NaN,NaN,99,13,NaN,50,12,87,73,32,NaN,73
3645,,NaN,NaN,,,NaN,,,,,,NaN,
3646,64,NaN,NaN,99,12,NaN,50,12,89,73,32,NaN,72
3647,,NaN,NaN,,,NaN,,,,,,NaN,
3648,63,NaN,NaN,99,12,NaN,49,12,87,73,32,NaN,73
3649,,NaN,NaN,,,NaN,,,,,,NaN,
3650,63,NaN,NaN,99,12,NaN,50,12,88,73,32,NaN,73
3651,,NaN,NaN,,,NaN,,,,,,NaN,
3652,63,NaN,NaN,99,12,NaN,50,12,88,74,32,NaN,73
3653,,NaN,NaN,,,NaN,,,,,,NaN,
3654,63,NaN,NaN,99,12,NaN,49,12,87,74,32,NaN,73
3655,,NaN,NaN,,,NaN,,,,,,NaN,
3656,63,NaN,NaN,99,12,NaN,50,12,88,74,32,NaN,73
3657,,NaN,NaN,,,NaN,,,,,,NaN,
3658,63,NaN,NaN,99,13,NaN,49,12,87,74,32,NaN,73
3659,,NaN,NaN,,,NaN,,,,,,NaN,
3660,63,NaN,NaN,99,13,NaN,50,12,87,73,32,NaN,73
3661,,NaN,NaN,,,NaN,,,,,,NaN,
3662,63,NaN,NaN,99,12,NaN,49,12,88,73,32,NaN,73
3663,,NaN,NaN,,,NaN,,,,,,NaN,
3664,62,NaN,NaN,100,12,NaN,49,12,87,73,32,NaN,72
3665,,NaN,NaN,,,NaN,,,,,,NaN,
3666,63,NaN,NaN,99,12,NaN,50,12,88,73,32,NaN,72
3667,,NaN,NaN,,,NaN,,,,,,NaN,
3668,62,NaN,NaN,99,13,NaN,49,12,86,73,32,NaN,73
3669,,NaN,NaN,,,NaN,,,,,,NaN,
3670,62,NaN,NaN,99,13,NaN,49,12,86,73,32,NaN,73
3671,,NaN,NaN,,,NaN,,,,,,NaN,
3672,63,NaN,NaN,99,13,NaN,49,12,87,73,32,NaN,73
3673,,NaN,NaN,,,NaN,,,,,,NaN,
