time,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/CVP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ART
14448,,,,,,,,NaN,,NaN,NaN,,NaN
14449,70,14,70,91,32,6,68,NaN,100,NaN,NaN,127,NaN
14450,,,,,,,,NaN,,NaN,NaN,,NaN
14451,70,14,70,90,32,6,67,NaN,100,NaN,NaN,123,NaN
14452,,,,,,,,NaN,,NaN,NaN,,NaN
14453,70,14,69,90,31,6,67,NaN,100,NaN,NaN,125,NaN
14454,,,,,,,,NaN,,NaN,NaN,,NaN
14455,69,14,68,89,31,6,66,NaN,100,NaN,NaN,123,NaN
14456,,,,,,,,NaN,,NaN,NaN,,NaN
14457,69,14,68,90,31,6,67,NaN,100,NaN,NaN,125,NaN
14458,,,,,,,,NaN,,NaN,NaN,,NaN
14459,68,14,67,89,31,6,67,NaN,100,NaN,NaN,122,NaN
14460,,,,,,,,NaN,,NaN,NaN,,NaN
14461,68,14,67,90,31,6,68,NaN,100,NaN,NaN,123,NaN
14462,,,,,,,,NaN,,NaN,NaN,,NaN
14463,68,14,68,91,31,6,68,NaN,100,NaN,NaN,125,NaN
14464,,,,,,,,NaN,,NaN,NaN,,NaN
14465,69,14,68,91,31,6,69,NaN,100,NaN,NaN,125,NaN
14466,,,,,,,,NaN,,NaN,NaN,,NaN
14467,69,14,69,92,31,6,69,NaN,100,NaN,NaN,127,NaN
14468,,,,,,,,NaN,,NaN,NaN,,NaN
14469,70,14,70,91,32,6,69,NaN,100,NaN,NaN,126,NaN
14470,,,,,,,,NaN,,NaN,NaN,,NaN
14471,70,14,70,92,32,6,68,NaN,100,NaN,NaN,127,NaN
14472,,,,,,,,NaN,,NaN,NaN,,NaN
14473,70,14,69,91,32,6,68,NaN,100,NaN,NaN,124,NaN
14474,,,,,,,,NaN,,NaN,NaN,,NaN
14475,70,14,69,92,32,6,69,NaN,100,NaN,NaN,127,NaN
14476,,,,,,,,NaN,,NaN,NaN,,NaN
14477,69,14,69,90,32,6,68,NaN,100,NaN,NaN,123,NaN
14478,,,,,,,,NaN,,NaN,NaN,,NaN
14479,69,14,68,91,32,6,69,NaN,100,NaN,NaN,126,NaN
14480,,,,,,,,NaN,,NaN,NaN,,NaN
14481,69,14,68,91,32,6,68,NaN,100,NaN,NaN,124,NaN
14482,,,,,,,,NaN,,NaN,NaN,,NaN
14483,69,14,69,92,32,6,69,NaN,100,NaN,NaN,128,NaN
14484,,,,,,,,NaN,,NaN,NaN,,NaN
14485,70,14,69,91,32,6,68,NaN,100,NaN,NaN,125,NaN
14486,,,,,,,,NaN,,NaN,NaN,,NaN
14487,70,14,69,92,32,6,69,NaN,100,NaN,NaN,126,NaN
14488,,,,,,,,NaN,,NaN,NaN,,NaN
14489,70,14,69,91,32,6,68,NaN,100,NaN,NaN,125,NaN
14490,,,,,,,,NaN,,NaN,NaN,,NaN
14491,70,14,69,92,32,6,69,NaN,100,NaN,NaN,126,NaN
14492,,,,,,,,NaN,,NaN,NaN,,NaN
14493,70,14,69,92,32,5,68,NaN,100,NaN,NaN,127,NaN
14494,,,,,,,,NaN,,NaN,NaN,,NaN
14495,69,14,69,91,32,5,68,NaN,100,NaN,NaN,124,NaN
14496,,,,,,,,NaN,,NaN,NaN,,NaN
14497,69,14,69,91,32,5,67,NaN,100,NaN,NaN,125,NaN
14498,,,,,,,,NaN,,NaN,NaN,,NaN
14499,69,14,68,90,32,5,67,NaN,100,NaN,NaN,122,NaN
14500,,,,,,,,NaN,,NaN,NaN,,NaN
14501,69,14,68,91,32,5,68,NaN,100,NaN,NaN,126,NaN
14502,,,,,,,,NaN,,NaN,NaN,,NaN
14503,69,14,68,89,32,5,67,NaN,100,NaN,NaN,122,NaN
14504,,,,,,,,NaN,,NaN,NaN,,NaN
14505,69,14,68,90,32,5,66,NaN,100,NaN,NaN,124,NaN
14506,,,,,,,,NaN,,NaN,NaN,,NaN
14507,69,14,68,88,32,5,65,NaN,100,NaN,NaN,120,NaN
14508,,,,,,,,NaN,,NaN,NaN,,NaN
14509,69,14,68,88,32,5,65,NaN,100,NaN,NaN,121,NaN
14510,,,,,,,,NaN,,NaN,NaN,,NaN
14511,69,14,68,87,32,5,64,NaN,100,NaN,NaN,118,NaN
14512,,,,,,,,NaN,,NaN,NaN,,NaN
14513,69,14,68,88,32,5,65,NaN,100,NaN,NaN,121,NaN
14514,,,,,,,,NaN,,NaN,NaN,,NaN
14515,69,14,68,87,32,5,65,NaN,100,NaN,NaN,120,NaN
14516,,,,,,,,NaN,,NaN,NaN,,NaN
14517,69,14,68,88,32,5,66,NaN,100,NaN,NaN,122,NaN
14518,,,,,,,,NaN,,NaN,NaN,,NaN
14519,69,14,68,87,32,6,65,NaN,100,NaN,NaN,120,NaN
14520,,,,,,,,NaN,,NaN,NaN,,NaN
14521,69,14,68,87,32,6,66,NaN,100,NaN,NaN,120,NaN
14522,,,,,,,,NaN,,NaN,NaN,,NaN
14523,69,14,68,88,32,6,65,NaN,100,NaN,NaN,120,NaN
14524,,,,,,,,NaN,,NaN,NaN,,NaN
14525,69,14,68,88,32,6,66,NaN,100,NaN,NaN,121,NaN
14526,,,,,,,,NaN,,NaN,NaN,,NaN
14527,69,14,68,88,31,5,66,NaN,100,NaN,NaN,122,NaN
14528,,,,,,,,NaN,,NaN,NaN,,NaN
14529,68,14,68,87,31,5,65,NaN,100,NaN,NaN,120,NaN
14530,,,,,,,,NaN,,NaN,NaN,,NaN
14531,68,14,67,88,31,5,65,NaN,100,NaN,NaN,123,NaN
14532,,,,,,,,NaN,,NaN,NaN,,NaN
14533,67,14,67,87,31,5,65,NaN,100,NaN,NaN,119,NaN
14534,,,,,,,,NaN,,NaN,NaN,,NaN
14535,67,14,67,87,31,5,65,NaN,100,NaN,NaN,122,NaN
14536,,,,,,,,NaN,,NaN,NaN,,NaN
14537,67,14,67,86,31,5,64,NaN,100,NaN,NaN,118,NaN
14538,,,,,,,,NaN,,NaN,NaN,,NaN
14539,67,14,66,87,31,5,65,NaN,100,NaN,NaN,120,NaN
14540,,,,,,,,NaN,,NaN,NaN,,NaN
14541,67,14,66,86,32,6,64,NaN,100,NaN,NaN,118,NaN
14542,,,,,,,,NaN,,NaN,NaN,,NaN
14543,67,14,67,87,32,6,64,NaN,100,NaN,NaN,120,NaN
14544,,,,,,,,NaN,,NaN,NaN,,NaN
14545,67,14,67,86,32,5,63,NaN,100,NaN,NaN,118,NaN
14546,,,,,,,,NaN,,NaN,NaN,,NaN
14547,67,14,67,86,32,5,64,NaN,100,NaN,NaN,118,NaN
14548,,,,,,,,NaN,,NaN,NaN,,NaN
14549,67,14,66,85,32,6,63,NaN,100,NaN,NaN,116,NaN
14550,,,,,,,,NaN,,NaN,NaN,,NaN
14551,67,14,66,85,32,6,64,NaN,100,NaN,NaN,118,NaN
14552,,,,,,,,NaN,,NaN,NaN,,NaN
14553,66,14,66,85,32,6,63,NaN,100,NaN,NaN,118,NaN
14554,,,,,,,,NaN,,NaN,NaN,,NaN
14555,66,14,66,85,31,6,64,NaN,100,NaN,NaN,116,NaN
14556,,,,,,,,NaN,,NaN,NaN,,NaN
14557,66,14,66,86,31,6,64,NaN,100,NaN,NaN,120,NaN
14558,,,,,,,,NaN,,NaN,NaN,,NaN
14559,66,14,66,85,31,6,64,NaN,100,NaN,NaN,116,NaN
14560,,,,,,,,NaN,,NaN,NaN,,NaN
14561,66,14,66,86,31,6,64,NaN,100,NaN,NaN,119,NaN
14562,,,,,,,,NaN,,NaN,NaN,,NaN
14563,66,14,66,85,32,6,63,NaN,100,NaN,NaN,116,NaN
14564,,,,,,,,NaN,,NaN,NaN,,NaN
14565,66,14,65,86,32,6,64,NaN,100,NaN,NaN,119,NaN
14566,,,,,,,,NaN,,NaN,NaN,,NaN
14567,66,14,65,85,32,6,63,NaN,100,NaN,NaN,116,NaN
14568,,,,,,,,NaN,,NaN,NaN,,NaN
14569,66,14,65,85,31,6,64,NaN,100,NaN,NaN,118,NaN
14570,,,,,,,,NaN,,NaN,NaN,,NaN
14571,66,14,65,85,31,6,64,NaN,100,NaN,NaN,117,NaN
14572,,,,,,,,NaN,,NaN,NaN,,NaN
14573,66,14,65,86,31,6,65,NaN,100,NaN,NaN,120,NaN
14574,,,,,,,,NaN,,NaN,NaN,,NaN
14575,66,14,65,86,31,6,64,NaN,100,NaN,NaN,119,NaN
14576,,,,,,,,NaN,,NaN,NaN,,NaN
14577,66,14,66,86,32,6,65,NaN,100,NaN,NaN,119,NaN
14578,,,,,,,,NaN,,NaN,NaN,,NaN
14579,66,14,66,86,32,6,65,NaN,100,NaN,NaN,118,NaN
14580,,,,,,,,NaN,,NaN,NaN,,NaN
14581,67,14,66,87,32,6,65,NaN,100,NaN,NaN,119,NaN
14582,,,,,,,,NaN,,NaN,NaN,,NaN
14583,67,14,67,87,31,6,64,NaN,100,NaN,NaN,119,NaN
14584,,,,,,,,NaN,,NaN,NaN,,NaN
14585,67,14,67,86,31,6,64,NaN,100,NaN,NaN,117,NaN
14586,,,,,,,,NaN,,NaN,NaN,,NaN
14587,67,14,66,86,31,6,64,NaN,100,NaN,NaN,119,NaN
14588,,,,,,,,NaN,,NaN,NaN,,NaN
14589,66,14,66,85,31,6,64,NaN,100,NaN,NaN,116,NaN
14590,,,,,,,,NaN,,NaN,NaN,,NaN
14591,66,14,65,86,32,6,64,NaN,100,NaN,NaN,119,NaN
14592,,,,,,,,NaN,,NaN,NaN,,NaN
14593,66,14,65,85,32,6,64,NaN,100,NaN,NaN,116,NaN
14594,,,,,,,,NaN,,NaN,NaN,,NaN
14595,66,14,65,87,32,6,66,NaN,100,NaN,NaN,120,NaN
14596,,,,,,,,NaN,,NaN,NaN,,NaN
14597,66,14,65,87,32,6,67,NaN,100,NaN,NaN,120,NaN
14598,,,,,,,,NaN,,NaN,NaN,,NaN
14599,67,14,66,90,31,5,69,NaN,100,NaN,NaN,125,NaN
14600,,,,,,,,NaN,,NaN,NaN,,NaN
14601,67,14,67,90,31,5,68,NaN,100,NaN,NaN,123,NaN
14602,,,,,,,,NaN,,NaN,NaN,,NaN
14603,68,14,68,91,31,5,69,NaN,100,NaN,NaN,126,NaN
14604,,,,,,,,NaN,,NaN,NaN,,NaN
14605,69,14,69,90,31,6,67,NaN,100,NaN,NaN,122,NaN
14606,,,,,,,,NaN,,NaN,NaN,,NaN
14607,69,14,69,90,32,6,67,NaN,100,NaN,NaN,123,NaN
14608,,,,,,,,NaN,,NaN,NaN,,NaN
14609,69,14,79,90,32,6,66,NaN,100,NaN,NaN,123,NaN
14610,,,,,,,,NaN,,NaN,NaN,,NaN
14611,69,14,78,89,32,6,66,NaN,100,NaN,NaN,123,NaN
14612,,,,,,,,NaN,,NaN,NaN,,NaN
14613,68,14,77,89,32,6,66,NaN,100,NaN,NaN,122,NaN
14614,,,,,,,,NaN,,NaN,NaN,,NaN
14615,68,14,67,88,32,6,67,NaN,100,NaN,NaN,120,NaN
14616,,,,,,,,NaN,,NaN,NaN,,NaN
14617,68,14,67,89,32,6,67,NaN,100,NaN,NaN,124,NaN
14618,,,,,,,,NaN,,NaN,NaN,,NaN
14619,68,14,67,89,32,6,67,NaN,100,NaN,NaN,122,NaN
14620,,,,,,,,NaN,,NaN,NaN,,NaN
14621,68,14,67,90,32,5,67,NaN,100,NaN,NaN,124,NaN
14622,,,,,,,,NaN,,NaN,NaN,,NaN
14623,68,14,67,89,32,5,66,NaN,100,NaN,NaN,121,NaN
14624,,,,,,,,NaN,,NaN,NaN,,NaN
14625,68,14,68,89,32,6,66,NaN,100,NaN,NaN,123,NaN
14626,,,,,,,,NaN,,NaN,NaN,,NaN
14627,68,14,68,88,32,6,65,NaN,100,NaN,NaN,119,NaN
14628,,,,,,,,NaN,,NaN,NaN,,NaN
14629,68,14,67,88,32,6,66,NaN,100,NaN,NaN,122,NaN
14630,,,,,,,,NaN,,NaN,NaN,,NaN
14631,68,14,67,88,31,6,65,NaN,100,NaN,NaN,119,NaN
14632,,,,,,,,NaN,,NaN,NaN,,NaN
14633,68,14,67,88,31,6,66,NaN,100,NaN,NaN,120,NaN
14634,,,,,,,,NaN,,NaN,NaN,,NaN
14635,68,14,67,87,31,6,65,NaN,100,NaN,NaN,119,NaN
14636,,,,,,,,NaN,,NaN,NaN,,NaN
14637,68,14,67,88,31,6,66,NaN,100,NaN,NaN,120,NaN
14638,,,,,,,,NaN,,NaN,NaN,,NaN
14639,68,14,67,87,31,5,65,NaN,100,NaN,NaN,120,NaN
14640,,,,,,,,NaN,,NaN,NaN,,NaN
14641,68,14,67,87,31,5,66,NaN,100,NaN,NaN,119,NaN
14642,,,,,,,,NaN,,NaN,NaN,,NaN
14643,67,14,67,87,31,5,65,NaN,100,NaN,NaN,120,NaN
14644,,,,,,,,NaN,,NaN,NaN,,NaN
14645,67,14,67,87,32,5,66,NaN,100,NaN,NaN,119,NaN
14646,,,,,,,,NaN,,NaN,NaN,,NaN
14647,67,14,66,88,32,5,66,NaN,100,NaN,NaN,121,NaN
14648,,,,,,,,NaN,,NaN,NaN,,NaN
14649,67,14,66,87,32,5,66,NaN,100,NaN,NaN,119,NaN
14650,,,,,,,,NaN,,NaN,NaN,,NaN
14651,67,14,66,88,32,5,66,NaN,100,NaN,NaN,121,NaN
14652,,,,,,,,NaN,,NaN,NaN,,NaN
14653,67,14,66,88,31,5,66,NaN,100,NaN,NaN,120,NaN
14654,,,,,,,,NaN,,NaN,NaN,,NaN
14655,67,14,66,89,31,5,67,NaN,100,NaN,NaN,123,NaN
14656,,,,,,,,NaN,,NaN,NaN,,NaN
14657,67,14,66,88,31,5,66,NaN,100,NaN,NaN,120,NaN
14658,,,,,,,,NaN,,NaN,NaN,,NaN
14659,67,14,66,90,31,5,68,NaN,100,NaN,NaN,124,NaN
14660,,,,,,,,NaN,,NaN,NaN,,NaN
14661,67,14,67,89,32,5,67,NaN,100,NaN,NaN,121,NaN
14662,,,,,,,,NaN,,NaN,NaN,,NaN
14663,68,14,67,90,32,5,68,NaN,100,NaN,NaN,123,NaN
14664,,,,,,,,NaN,,NaN,NaN,,NaN
14665,68,14,68,89,32,5,67,NaN,100,NaN,NaN,122,NaN
14666,,,,,,,,NaN,,NaN,NaN,,NaN
14667,68,14,68,89,32,5,67,NaN,100,NaN,NaN,123,NaN
14668,,,,,,,,NaN,,NaN,NaN,,NaN
14669,68,14,68,88,32,5,66,NaN,100,NaN,NaN,121,NaN
14670,,,,,,,,NaN,,NaN,NaN,,NaN
14671,68,14,68,88,32,5,67,NaN,100,NaN,NaN,120,NaN
14672,,,,,,,,NaN,,NaN,NaN,,NaN
14673,68,14,68,88,32,5,66,NaN,100,NaN,NaN,120,NaN
14674,,,,,,,,NaN,,NaN,NaN,,NaN
14675,68,14,68,89,32,5,67,NaN,100,NaN,NaN,121,NaN
14676,,,,,,,,NaN,,NaN,NaN,,NaN
14677,69,14,68,89,31,5,67,NaN,100,NaN,NaN,123,NaN
14678,,,,,,,,NaN,,NaN,NaN,,NaN
14679,69,14,74,88,31,5,66,NaN,100,NaN,NaN,120,NaN
14680,,,,,,,,NaN,,NaN,NaN,,NaN
14681,69,14,74,89,31,5,66,NaN,100,NaN,NaN,122,NaN
14682,,,,,,,,NaN,,NaN,NaN,,NaN
14683,69,14,74,88,31,5,66,NaN,100,NaN,NaN,119,NaN
14684,,,,,,,,NaN,,NaN,NaN,,NaN
14685,69,14,73,89,31,5,66,NaN,100,NaN,NaN,123,NaN
14686,,,,,,,,NaN,,NaN,NaN,,NaN
14687,68,14,68,88,31,5,65,NaN,100,NaN,NaN,119,NaN
14688,,,,,,,,NaN,,NaN,NaN,,NaN
14689,69,14,68,88,31,6,66,NaN,100,NaN,NaN,122,NaN
14690,,,,,,,,NaN,,NaN,NaN,,NaN
14691,68,14,68,87,32,6,65,NaN,100,NaN,NaN,118,NaN
14692,,,,,,,,NaN,,NaN,NaN,,NaN
14693,68,14,68,88,32,5,66,NaN,100,NaN,NaN,120,NaN
14694,,,,,,,,NaN,,NaN,NaN,,NaN
14695,68,14,67,87,32,5,65,NaN,100,NaN,NaN,120,NaN
14696,,,,,,,,NaN,,NaN,NaN,,NaN
14697,68,14,69,88,32,5,66,NaN,100,NaN,NaN,121,NaN
14698,,,,,,,,NaN,,NaN,NaN,,NaN
14699,67,14,67,87,32,5,65,NaN,100,NaN,NaN,119,NaN
14700,,,,,,,,NaN,,NaN,NaN,,NaN
14701,67,14,75,87,32,5,66,NaN,100,NaN,NaN,118,NaN
14702,,,,,,,,NaN,,NaN,NaN,,NaN
14703,67,14,81,88,32,5,66,NaN,100,NaN,NaN,120,NaN
14704,,,,,,,,NaN,,NaN,NaN,,NaN
14705,67,14,81,87,32,5,66,NaN,100,NaN,NaN,119,NaN
14706,,,,,,,,NaN,,NaN,NaN,,NaN
14707,67,14,125,87,31,5,65,NaN,100,NaN,NaN,119,NaN
14708,,,,,,,,NaN,,NaN,NaN,,NaN
14709,67,14,149,86,31,5,65,NaN,100,NaN,NaN,116,NaN
14710,,,,,,,,NaN,,NaN,NaN,,NaN
14711,67,14,117,87,31,5,65,NaN,100,NaN,NaN,120,NaN
14712,,,,,,,,NaN,,NaN,NaN,,NaN
14713,67,14,133,86,31,5,64,NaN,100,NaN,NaN,116,NaN
14714,,,,,,,,NaN,,NaN,NaN,,NaN
14715,67,14,103,87,31,5,65,NaN,100,NaN,NaN,119,NaN
14716,,,,,,,,NaN,,NaN,NaN,,NaN
14717,67,14,106,86,31,5,65,NaN,100,NaN,NaN,116,NaN
14718,,,,,,,,NaN,,NaN,NaN,,NaN
14719,67,14,89,87,31,5,66,NaN,100,NaN,NaN,119,NaN
14720,,,,,,,,NaN,,NaN,NaN,,NaN
14721,67,14,86,86,31,5,65,NaN,100,NaN,NaN,117,NaN
14722,,,,,,,,NaN,,NaN,NaN,,NaN
14723,67,14,76,86,31,5,65,NaN,100,NaN,NaN,118,NaN
14724,,,,,,,,NaN,,NaN,NaN,,NaN
14725,67,14,67,86,31,5,65,NaN,100,NaN,NaN,116,NaN
14726,,,,,,,,NaN,,NaN,NaN,,NaN
14727,67,14,67,86,31,5,66,NaN,100,NaN,NaN,117,NaN
14728,,,,,,,,NaN,,NaN,NaN,,NaN
14729,68,14,67,86,31,5,65,NaN,100,NaN,NaN,118,NaN
14730,,,,,,,,NaN,,NaN,NaN,,NaN
14731,68,14,67,86,31,5,65,NaN,100,NaN,NaN,118,NaN
14732,,,,,,,,NaN,,NaN,NaN,,NaN
14733,68,14,67,86,31,5,65,NaN,100,NaN,NaN,118,NaN
14734,,,,,,,,NaN,,NaN,NaN,,NaN
14735,68,14,67,86,31,5,65,NaN,100,NaN,NaN,116,NaN
14736,,,,,,,,NaN,,NaN,NaN,,NaN
14737,68,14,67,87,31,5,65,NaN,100,NaN,NaN,120,NaN
14738,,,,,,,,NaN,,NaN,NaN,,NaN
14739,67,14,67,85,31,5,65,NaN,100,NaN,NaN,116,NaN
14740,,,,,,,,NaN,,NaN,NaN,,NaN
14741,67,14,67,86,31,5,65,NaN,100,NaN,NaN,118,NaN
14742,,,,,,,,NaN,,NaN,NaN,,NaN
14743,67,14,66,85,31,5,64,NaN,100,NaN,NaN,114,NaN
14744,,,,,,,,NaN,,NaN,NaN,,NaN
14745,67,14,66,85,32,5,65,NaN,100,NaN,NaN,117,NaN
14746,,,,,,,,NaN,,NaN,NaN,,NaN
14747,67,14,67,85,32,5,64,NaN,100,NaN,NaN,115,NaN
14748,,,,,,,,NaN,,NaN,NaN,,NaN
14749,67,14,67,86,32,5,64,NaN,100,NaN,NaN,118,NaN
14750,,,,,,,,NaN,,NaN,NaN,,NaN
14751,67,14,67,84,32,5,64,NaN,100,NaN,NaN,115,NaN
14752,,,,,,,,NaN,,NaN,NaN,,NaN
14753,67,14,67,85,31,5,64,NaN,100,NaN,NaN,116,NaN
14754,,,,,,,,NaN,,NaN,NaN,,NaN
14755,67,14,67,85,31,5,64,NaN,100,NaN,NaN,116,NaN
14756,,,,,,,,NaN,,NaN,NaN,,NaN
14757,67,14,66,85,31,5,64,NaN,100,NaN,NaN,117,NaN
14758,,,,,,,,NaN,,NaN,NaN,,NaN
14759,67,14,66,85,31,5,64,NaN,100,NaN,NaN,115,NaN
14760,,,,,,,,NaN,,NaN,NaN,,NaN
14761,66,14,66,85,31,5,65,NaN,100,NaN,NaN,115,NaN
14762,,,,,,,,NaN,,NaN,NaN,,NaN
14763,66,14,66,86,31,5,65,NaN,100,NaN,NaN,118,NaN
14764,,,,,,,,NaN,,NaN,NaN,,NaN
14765,66,14,66,85,31,5,65,NaN,100,NaN,NaN,116,NaN
14766,,,,,,,,NaN,,NaN,NaN,,NaN
14767,66,14,66,86,31,5,64,NaN,100,NaN,NaN,117,NaN
14768,,,,,,,,NaN,,NaN,NaN,,NaN
14769,67,14,66,85,31,5,64,NaN,100,NaN,NaN,115,NaN
14770,,,,,,,,NaN,,NaN,NaN,,NaN
14771,67,14,67,86,31,5,64,NaN,100,NaN,NaN,119,NaN
14772,,,,,,,,NaN,,NaN,NaN,,NaN
14773,67,14,67,84,31,5,63,NaN,100,NaN,NaN,114,NaN
14774,,,,,,,,NaN,,NaN,NaN,,NaN
14775,67,14,67,84,31,5,62,NaN,100,NaN,NaN,117,NaN
14776,,,,,,,,NaN,,NaN,NaN,,NaN
14777,67,14,67,83,31,5,61,NaN,100,NaN,NaN,112,NaN
14778,,,,,,,,NaN,,NaN,NaN,,NaN
14779,67,14,66,83,31,5,62,NaN,100,NaN,NaN,113,NaN
14780,,,,,,,,NaN,,NaN,NaN,,NaN
14781,66,14,65,82,31,5,61,NaN,100,NaN,NaN,111,NaN
14782,,,,,,,,NaN,,NaN,NaN,,NaN
14783,66,14,65,82,31,5,62,NaN,100,NaN,NaN,112,NaN
14784,,,,,,,,NaN,,NaN,NaN,,NaN
14785,65,14,64,82,31,5,62,NaN,100,NaN,NaN,112,NaN
14786,,,,,,,,NaN,,NaN,NaN,,NaN
14787,65,14,64,81,31,5,62,NaN,100,NaN,NaN,111,NaN
14788,,,,,,,,NaN,,NaN,NaN,,NaN
14789,65,14,65,81,31,5,61,NaN,100,NaN,NaN,109,NaN
14790,,,,,,,,NaN,,NaN,NaN,,NaN
14791,65,14,65,80,32,5,62,NaN,100,NaN,NaN,108,NaN
14792,,,,,,,,NaN,,NaN,NaN,,NaN
14793,65,14,64,80,32,5,62,NaN,100,NaN,NaN,109,NaN
14794,,,,,,,,NaN,,NaN,NaN,,NaN
14795,65,14,64,80,32,5,62,NaN,100,NaN,NaN,107,NaN
14796,,,,,,,,NaN,,NaN,NaN,,NaN
14797,65,14,64,81,31,6,63,NaN,100,NaN,NaN,111,NaN
14798,,,,,,,,NaN,,NaN,NaN,,NaN
14799,65,14,64,81,31,6,64,NaN,100,NaN,NaN,109,NaN
14800,,,,,,,,NaN,,NaN,NaN,,NaN
14801,65,14,87,82,31,5,65,NaN,100,NaN,NaN,111,NaN
14802,,,,,,,,NaN,,NaN,NaN,,NaN
14803,65,14,87,82,31,5,64,NaN,100,NaN,NaN,109,NaN
14804,,,,,,,,NaN,,NaN,NaN,,NaN
14805,66,14,99,84,31,5,66,NaN,100,NaN,NaN,114,NaN
14806,,,,,,,,NaN,,NaN,NaN,,NaN
14807,66,14,94,83,31,5,65,NaN,100,NaN,NaN,112,NaN
14808,,,,,,,,NaN,,NaN,NaN,,NaN
14809,67,14,101,85,31,5,65,NaN,100,NaN,NaN,116,NaN
14810,,,,,,,,NaN,,NaN,NaN,,NaN
14811,67,14,103,83,31,5,64,NaN,100,NaN,NaN,112,NaN
14812,,,,,,,,NaN,,NaN,NaN,,NaN
14813,67,14,86,83,31,5,64,NaN,100,NaN,NaN,112,NaN
14814,,,,,,,,NaN,,NaN,NaN,,NaN
14815,67,14,73,83,31,5,63,NaN,100,NaN,NaN,111,NaN
14816,,,,,,,,NaN,,NaN,NaN,,NaN
14817,67,14,66,82,31,5,64,NaN,100,NaN,NaN,111,NaN
14818,,,,,,,,NaN,,NaN,NaN,,NaN
14819,67,14,66,82,31,5,64,NaN,100,NaN,NaN,111,NaN
14820,,,,,,,,NaN,,NaN,NaN,,NaN
14821,66,14,66,83,31,5,64,NaN,100,NaN,NaN,111,NaN
14822,,,,,,,,NaN,,NaN,NaN,,NaN
14823,66,14,66,85,31,5,66,NaN,100,NaN,NaN,116,NaN
14824,,,,,,,,NaN,,NaN,NaN,,NaN
14825,67,14,66,86,31,6,68,NaN,100,NaN,NaN,116,NaN
14826,,,,,,,,NaN,,NaN,NaN,,NaN
14827,67,14,66,87,32,6,67,NaN,100,NaN,NaN,118,NaN
14828,,,,,,,,NaN,,NaN,NaN,,NaN
14829,67,14,67,86,32,6,66,NaN,100,NaN,NaN,115,NaN
14830,,,,,,,,NaN,,NaN,NaN,,NaN
14831,67,14,67,87,32,5,67,NaN,100,NaN,NaN,117,NaN
14832,,,,,,,,NaN,,NaN,NaN,,NaN
14833,67,14,67,85,32,5,66,NaN,100,NaN,NaN,113,NaN
14834,,,,,,,,NaN,,NaN,NaN,,NaN
14835,68,14,67,86,31,5,67,NaN,100,NaN,NaN,117,NaN
14836,,,,,,,,NaN,,NaN,NaN,,NaN
14837,68,14,67,86,31,5,67,NaN,100,NaN,NaN,115,NaN
14838,,,,,,,,NaN,,NaN,NaN,,NaN
14839,68,14,68,88,31,5,68,NaN,100,NaN,NaN,119,NaN
14840,,,,,,,,NaN,,NaN,NaN,,NaN
14841,68,14,68,87,31,5,68,NaN,100,NaN,NaN,117,NaN
14842,,,,,,,,NaN,,NaN,NaN,,NaN
14843,69,14,68,89,31,6,70,NaN,100,NaN,NaN,120,NaN
14844,,,,,,,,NaN,,NaN,NaN,,NaN
14845,69,14,69,90,31,6,70,NaN,100,NaN,NaN,120,NaN
14846,,,,,,,,NaN,,NaN,NaN,,NaN
14847,69,14,69,90,31,6,70,NaN,100,NaN,NaN,122,NaN
14848,,,,,,,,NaN,,NaN,NaN,,NaN
14849,69,14,79,90,31,6,69,NaN,100,NaN,NaN,121,NaN
14850,,,,,,,,NaN,,NaN,NaN,,NaN
14851,70,14,79,90,31,6,69,NaN,100,NaN,NaN,120,NaN
14852,,,,,,,,NaN,,NaN,NaN,,NaN
14853,69,14,79,91,31,6,69,NaN,100,NaN,NaN,122,NaN
14854,,,,,,,,NaN,,NaN,NaN,,NaN
14855,69,14,68,91,31,6,70,NaN,100,NaN,NaN,122,NaN
14856,,,,,,,,NaN,,NaN,NaN,,NaN
14857,69,14,68,92,31,6,71,NaN,100,NaN,NaN,126,NaN
14858,,,,,,,,NaN,,NaN,NaN,,NaN
14859,69,14,69,92,31,6,71,NaN,100,NaN,NaN,123,NaN
14860,,,,,,,,NaN,,NaN,NaN,,NaN
14861,69,14,69,93,31,6,71,NaN,100,NaN,NaN,128,NaN
14862,,,,,,,,NaN,,NaN,NaN,,NaN
14863,70,14,69,92,31,6,70,NaN,100,NaN,NaN,124,NaN
14864,,,,,,,,NaN,,NaN,NaN,,NaN
14865,70,14,69,93,31,6,70,NaN,100,NaN,NaN,127,NaN
14866,,,,,,,,NaN,,NaN,NaN,,NaN
14867,69,14,69,92,31,6,70,NaN,100,NaN,NaN,123,NaN
14868,,,,,,,,NaN,,NaN,NaN,,NaN
14869,69,14,69,93,31,6,70,NaN,100,NaN,NaN,126,NaN
14870,,,,,,,,NaN,,NaN,NaN,,NaN
14871,69,14,69,92,31,6,69,NaN,100,NaN,NaN,123,NaN
14872,,,,,,,,NaN,,NaN,NaN,,NaN
