time,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/RR_CO2,SNUADC/ECG_V5
11610,NaN,,,,,NaN,,,,NaN,,,NaN
11611,NaN,83,100,4,83,NaN,139,31,92,NaN,112,20,NaN
11612,NaN,,,,,NaN,,,,NaN,,,NaN
11613,NaN,82,100,4,83,NaN,144,31,94,NaN,114,20,NaN
11614,NaN,,,,,NaN,,,,NaN,,,NaN
11615,NaN,81,100,5,82,NaN,146,31,97,NaN,116,20,NaN
11616,NaN,,,,,NaN,,,,NaN,,,NaN
11617,NaN,81,100,5,81,NaN,147,31,96,NaN,117,20,NaN
11618,NaN,,,,,NaN,,,,NaN,,,NaN
11619,NaN,81,100,5,82,NaN,149,31,97,NaN,118,20,NaN
11620,NaN,,,,,NaN,,,,NaN,,,NaN
11621,NaN,82,100,4,82,NaN,142,31,95,NaN,115,20,NaN
11622,NaN,,,,,NaN,,,,NaN,,,NaN
11623,NaN,82,100,4,83,NaN,141,31,93,NaN,114,20,NaN
11624,NaN,,,,,NaN,,,,NaN,,,NaN
11625,NaN,83,100,5,84,NaN,143,31,94,NaN,114,20,NaN
11626,NaN,,,,,NaN,,,,NaN,,,NaN
11627,NaN,83,100,5,84,NaN,139,31,93,NaN,112,20,NaN
11628,NaN,,,,,NaN,,,,NaN,,,NaN
11629,NaN,83,100,4,84,NaN,140,30,93,NaN,112,20,NaN
11630,NaN,,,,,NaN,,,,NaN,,,NaN
11631,NaN,84,100,4,84,NaN,139,30,93,NaN,112,20,NaN
11632,NaN,,,,,NaN,,,,NaN,,,NaN
11633,NaN,84,100,4,84,NaN,136,30,92,NaN,110,20,NaN
11634,NaN,,,,,NaN,,,,NaN,,,NaN
11635,NaN,84,100,4,85,NaN,139,30,92,NaN,111,20,NaN
11636,NaN,,,,,NaN,,,,NaN,,,NaN
11637,NaN,84,100,4,85,NaN,141,30,93,NaN,112,20,NaN
11638,NaN,,,,,NaN,,,,NaN,,,NaN
11639,NaN,84,100,4,85,NaN,141,30,93,NaN,113,20,NaN
11640,NaN,,,,,NaN,,,,NaN,,,NaN
11641,NaN,84,100,4,85,NaN,143,30,93,NaN,114,20,NaN
11642,NaN,,,,,NaN,,,,NaN,,,NaN
11643,NaN,84,100,4,85,NaN,147,30,96,NaN,116,20,NaN
11644,NaN,,,,,NaN,,,,NaN,,,NaN
11645,NaN,84,100,5,85,NaN,142,30,95,NaN,115,20,NaN
11646,NaN,,,,,NaN,,,,NaN,,,NaN
11647,NaN,84,100,5,85,NaN,139,30,90,NaN,112,20,NaN
11648,NaN,,,,,NaN,,,,NaN,,,NaN
11649,NaN,84,100,5,85,NaN,139,30,90,NaN,111,20,NaN
11650,NaN,,,,,NaN,,,,NaN,,,NaN
11651,NaN,84,100,4,84,NaN,134,31,88,NaN,108,20,NaN
11652,NaN,,,,,NaN,,,,NaN,,,NaN
11653,NaN,84,100,4,84,NaN,136,31,88,NaN,108,20,NaN
11654,NaN,,,,,NaN,,,,NaN,,,NaN
11655,NaN,84,100,3,84,NaN,142,31,91,NaN,111,20,NaN
11656,NaN,,,,,NaN,,,,NaN,,,NaN
11657,NaN,84,100,3,84,NaN,138,31,90,NaN,110,20,NaN
11658,NaN,,,,,NaN,,,,NaN,,,NaN
11659,NaN,84,100,4,85,NaN,134,30,87,NaN,108,20,NaN
11660,NaN,,,,,NaN,,,,NaN,,,NaN
11661,NaN,84,100,4,84,NaN,131,30,84,NaN,105,20,NaN
11662,NaN,,,,,NaN,,,,NaN,,,NaN
11663,NaN,84,100,4,84,NaN,123,30,81,NaN,101,20,NaN
11664,NaN,,,,,NaN,,,,NaN,,,NaN
11665,NaN,83,100,4,84,NaN,124,30,80,NaN,100,20,NaN
11666,NaN,,,,,NaN,,,,NaN,,,NaN
11667,NaN,83,100,4,84,NaN,127,34,81,NaN,100,20,NaN
11668,NaN,,,,,NaN,,,,NaN,,,NaN
11669,NaN,83,100,4,84,NaN,123,34,81,NaN,99,20,NaN
11670,NaN,,,,,NaN,,,,NaN,,,NaN
11671,NaN,84,100,4,84,NaN,122,34,81,NaN,98,20,NaN
11672,NaN,,,,,NaN,,,,NaN,,,NaN
11673,NaN,84,100,4,84,NaN,124,34,82,NaN,98,20,NaN
11674,NaN,,,,,NaN,,,,NaN,,,NaN
11675,NaN,84,100,5,85,NaN,116,35,80,NaN,95,20,NaN
11676,NaN,,,,,NaN,,,,NaN,,,NaN
11677,NaN,85,100,5,85,NaN,119,35,81,NaN,96,20,NaN
11678,NaN,,,,,NaN,,,,NaN,,,NaN
11679,NaN,85,100,5,86,NaN,126,35,85,NaN,100,20,NaN
11680,NaN,,,,,NaN,,,,NaN,,,NaN
11681,NaN,86,100,4,86,NaN,124,35,86,NaN,100,20,NaN
11682,NaN,,,,,NaN,,,,NaN,,,NaN
11683,NaN,86,100,4,87,NaN,124,35,84,NaN,100,20,NaN
11684,NaN,,,,,NaN,,,,NaN,,,NaN
11685,NaN,87,100,4,87,NaN,127,35,86,NaN,102,20,NaN
11686,NaN,,,,,NaN,,,,NaN,,,NaN
11687,NaN,87,100,4,87,NaN,127,35,87,NaN,102,20,NaN
11688,NaN,,,,,NaN,,,,NaN,,,NaN
11689,NaN,87,100,5,88,NaN,125,35,85,NaN,102,20,NaN
11690,NaN,,,,,NaN,,,,NaN,,,NaN
11691,NaN,88,100,5,88,NaN,128,35,86,NaN,103,20,NaN
11692,NaN,,,,,NaN,,,,NaN,,,NaN
11693,NaN,88,100,4,88,NaN,128,35,87,NaN,103,20,NaN
11694,NaN,,,,,NaN,,,,NaN,,,NaN
11695,NaN,88,100,4,88,NaN,130,35,86,NaN,104,20,NaN
11696,NaN,,,,,NaN,,,,NaN,,,NaN
11697,NaN,87,100,5,88,NaN,131,34,86,NaN,105,20,NaN
11698,NaN,,,,,NaN,,,,NaN,,,NaN
11699,NaN,87,100,5,88,NaN,125,34,84,NaN,102,20,NaN
11700,NaN,,,,,NaN,,,,NaN,,,NaN
11701,NaN,87,100,4,87,NaN,126,34,83,NaN,102,20,NaN
11702,NaN,,,,,NaN,,,,NaN,,,NaN
11703,NaN,87,100,4,87,NaN,130,34,85,NaN,103,20,NaN
11704,NaN,,,,,NaN,,,,NaN,,,NaN
11705,NaN,87,100,5,87,NaN,126,35,85,NaN,102,20,NaN
11706,NaN,,,,,NaN,,,,NaN,,,NaN
11707,NaN,86,100,5,87,NaN,125,35,83,NaN,101,20,NaN
11708,NaN,,,,,NaN,,,,NaN,,,NaN
11709,NaN,86,100,5,87,NaN,128,35,84,NaN,102,20,NaN
11710,NaN,,,,,NaN,,,,NaN,,,NaN
11711,NaN,86,100,5,86,NaN,126,35,84,NaN,101,20,NaN
11712,NaN,,,,,NaN,,,,NaN,,,NaN
11713,NaN,86,100,5,86,NaN,125,34,84,NaN,101,19,NaN
11714,NaN,,,,,NaN,,,,NaN,,,NaN
11715,NaN,86,100,4,87,NaN,128,34,84,NaN,102,19,NaN
11716,NaN,,,,,NaN,,,,NaN,,,NaN
11717,NaN,86,100,4,87,NaN,125,34,84,NaN,101,19,NaN
11718,NaN,,,,,NaN,,,,NaN,,,NaN
11719,NaN,86,100,5,87,NaN,126,34,83,NaN,101,19,NaN
11720,NaN,,,,,NaN,,,,NaN,,,NaN
11721,NaN,86,100,5,87,NaN,129,34,84,NaN,102,19,NaN
11722,NaN,,,,,NaN,,,,NaN,,,NaN
11723,NaN,86,100,4,86,NaN,125,34,84,NaN,101,19,NaN
11724,NaN,,,,,NaN,,,,NaN,,,NaN
11725,NaN,86,100,4,86,NaN,126,34,83,NaN,101,19,NaN
11726,NaN,,,,,NaN,,,,NaN,,,NaN
11727,NaN,86,100,5,86,NaN,130,34,85,NaN,103,19,NaN
11728,NaN,,,,,NaN,,,,NaN,,,NaN
11729,NaN,86,100,5,86,NaN,128,34,84,NaN,102,19,NaN
11730,NaN,,,,,NaN,,,,NaN,,,NaN
11731,NaN,86,100,4,86,NaN,128,34,83,NaN,102,19,NaN
11732,NaN,,,,,NaN,,,,NaN,,,NaN
11733,NaN,85,100,4,86,NaN,129,34,83,NaN,102,19,NaN
11734,NaN,,,,,NaN,,,,NaN,,,NaN
11735,NaN,85,100,5,86,NaN,124,34,83,NaN,100,20,NaN
11736,NaN,,,,,NaN,,,,NaN,,,NaN
11737,NaN,85,100,5,85,NaN,125,34,81,NaN,100,20,NaN
11738,NaN,,,,,NaN,,,,NaN,,,NaN
11739,NaN,85,100,5,85,NaN,129,34,83,NaN,101,20,NaN
11740,NaN,,,,,NaN,,,,NaN,,,NaN
11741,NaN,84,100,5,85,NaN,127,34,83,NaN,101,20,NaN
11742,NaN,,,,,NaN,,,,NaN,,,NaN
11743,NaN,85,100,5,85,NaN,128,34,83,NaN,101,20,NaN
11744,NaN,,,,,NaN,,,,NaN,,,NaN
11745,NaN,84,100,4,85,NaN,130,34,84,NaN,102,20,NaN
11746,NaN,,,,,NaN,,,,NaN,,,NaN
11747,NaN,84,100,4,85,NaN,126,34,83,NaN,101,20,NaN
11748,NaN,,,,,NaN,,,,NaN,,,NaN
11749,NaN,84,100,5,85,NaN,126,34,82,NaN,101,20,NaN
11750,NaN,,,,,NaN,,,,NaN,,,NaN
11751,NaN,84,100,5,85,NaN,130,34,84,NaN,102,20,NaN
11752,NaN,,,,,NaN,,,,NaN,,,NaN
11753,NaN,84,100,4,85,NaN,126,34,83,NaN,101,20,NaN
11754,NaN,,,,,NaN,,,,NaN,,,NaN
11755,NaN,84,100,4,85,NaN,129,34,83,NaN,102,20,NaN
11756,NaN,,,,,NaN,,,,NaN,,,NaN
11757,NaN,84,100,5,85,NaN,131,34,84,NaN,103,20,NaN
11758,NaN,,,,,NaN,,,,NaN,,,NaN
11759,NaN,96,100,5,85,NaN,127,34,84,NaN,102,20,NaN
11760,NaN,,,,,NaN,,,,NaN,,,NaN
11761,NaN,96,100,4,85,NaN,127,34,83,NaN,102,20,NaN
11762,NaN,,,,,NaN,,,,NaN,,,NaN
11763,NaN,89,100,4,85,NaN,130,34,83,NaN,102,20,NaN
11764,NaN,,,,,NaN,,,,NaN,,,NaN
11765,NaN,84,100,4,84,NaN,126,34,83,NaN,101,20,NaN
11766,NaN,,,,,NaN,,,,NaN,,,NaN
11767,NaN,84,100,4,84,NaN,127,34,83,NaN,101,20,NaN
11768,NaN,,,,,NaN,,,,NaN,,,NaN
11769,NaN,83,100,5,84,NaN,131,34,85,NaN,103,20,NaN
11770,NaN,,,,,NaN,,,,NaN,,,NaN
11771,NaN,83,100,5,84,NaN,129,34,85,NaN,103,20,NaN
11772,NaN,,,,,NaN,,,,NaN,,,NaN
11773,NaN,83,100,4,84,NaN,131,34,85,NaN,104,20,NaN
11774,NaN,,,,,NaN,,,,NaN,,,NaN
11775,NaN,83,100,4,84,NaN,133,34,86,NaN,104,20,NaN
11776,NaN,,,,,NaN,,,,NaN,,,NaN
11777,NaN,83,100,4,84,NaN,129,34,86,NaN,104,20,NaN
11778,NaN,,,,,NaN,,,,NaN,,,NaN
11779,NaN,83,100,5,84,NaN,130,34,85,NaN,104,20,NaN
11780,NaN,,,,,NaN,,,,NaN,,,NaN
11781,NaN,84,100,5,84,NaN,134,34,87,NaN,105,20,NaN
11782,NaN,,,,,NaN,,,,NaN,,,NaN
11783,NaN,84,100,4,84,NaN,132,34,86,NaN,105,20,NaN
11784,NaN,,,,,NaN,,,,NaN,,,NaN
11785,NaN,83,100,4,84,NaN,132,34,85,NaN,105,20,NaN
11786,NaN,,,,,NaN,,,,NaN,,,NaN
11787,NaN,83,100,5,84,NaN,133,34,85,NaN,105,20,NaN
11788,NaN,,,,,NaN,,,,NaN,,,NaN
11789,NaN,83,100,5,84,NaN,129,33,85,NaN,103,20,NaN
11790,NaN,,,,,NaN,,,,NaN,,,NaN
11791,NaN,83,100,4,83,NaN,128,33,84,NaN,103,20,NaN
11792,NaN,,,,,NaN,,,,NaN,,,NaN
11793,NaN,83,100,4,83,NaN,132,33,85,NaN,104,20,NaN
11794,NaN,,,,,NaN,,,,NaN,,,NaN
11795,NaN,83,100,4,83,NaN,131,33,86,NaN,104,20,NaN
11796,NaN,,,,,NaN,,,,NaN,,,NaN
11797,NaN,83,100,4,83,NaN,134,34,86,NaN,106,20,NaN
11798,NaN,,,,,NaN,,,,NaN,,,NaN
11799,NaN,83,100,5,84,NaN,137,34,87,NaN,107,20,NaN
11800,NaN,,,,,NaN,,,,NaN,,,NaN
11801,NaN,83,100,5,84,NaN,131,34,85,NaN,105,20,NaN
11802,NaN,,,,,NaN,,,,NaN,,,NaN
11803,NaN,83,100,4,84,NaN,132,34,83,NaN,104,20,NaN
11804,NaN,,,,,NaN,,,,NaN,,,NaN
11805,NaN,83,100,4,83,NaN,133,33,83,NaN,104,20,NaN
11806,NaN,,,,,NaN,,,,NaN,,,NaN
11807,NaN,82,100,5,83,NaN,127,33,83,NaN,102,20,NaN
11808,NaN,,,,,NaN,,,,NaN,,,NaN
11809,NaN,82,100,5,83,NaN,127,33,81,NaN,101,20,NaN
11810,NaN,,,,,NaN,,,,NaN,,,NaN
11811,NaN,82,100,5,83,NaN,126,34,81,NaN,100,20,NaN
11812,NaN,,,,,NaN,,,,NaN,,,NaN
11813,NaN,82,100,4,82,NaN,123,34,81,NaN,98,20,NaN
11814,NaN,,,,,NaN,,,,NaN,,,NaN
11815,NaN,82,100,4,83,NaN,126,34,81,NaN,99,20,NaN
11816,NaN,,,,,NaN,,,,NaN,,,NaN
11817,NaN,82,100,5,83,NaN,130,34,83,NaN,101,20,NaN
11818,NaN,,,,,NaN,,,,NaN,,,NaN
11819,NaN,82,100,5,83,NaN,127,34,83,NaN,101,20,NaN
11820,NaN,,,,,NaN,,,,NaN,,,NaN
11821,NaN,82,100,4,83,NaN,130,34,84,NaN,103,20,NaN
11822,NaN,,,,,NaN,,,,NaN,,,NaN
11823,NaN,83,100,4,83,NaN,133,34,85,NaN,104,20,NaN
11824,NaN,,,,,NaN,,,,NaN,,,NaN
11825,NaN,83,100,4,83,NaN,129,34,84,NaN,103,20,NaN
11826,NaN,,,,,NaN,,,,NaN,,,NaN
11827,NaN,83,100,4,84,NaN,130,33,83,NaN,103,20,NaN
11828,NaN,,,,,NaN,,,,NaN,,,NaN
11829,NaN,83,100,5,84,NaN,131,33,84,NaN,103,20,NaN
11830,NaN,,,,,NaN,,,,NaN,,,NaN
11831,NaN,83,100,5,83,NaN,128,33,84,NaN,102,20,NaN
11832,NaN,,,,,NaN,,,,NaN,,,NaN
11833,NaN,83,100,4,83,NaN,130,34,83,NaN,103,20,NaN
11834,NaN,,,,,NaN,,,,NaN,,,NaN
11835,NaN,83,100,4,84,NaN,134,34,84,NaN,104,20,NaN
11836,NaN,,,,,NaN,,,,NaN,,,NaN
11837,NaN,83,100,5,83,NaN,131,34,83,NaN,104,20,NaN
11838,NaN,,,,,NaN,,,,NaN,,,NaN
11839,NaN,83,100,5,83,NaN,131,34,82,NaN,104,20,NaN
11840,NaN,,,,,NaN,,,,NaN,,,NaN
11841,NaN,83,100,5,83,NaN,132,34,83,NaN,104,20,NaN
11842,NaN,,,,,NaN,,,,NaN,,,NaN
11843,NaN,82,100,4,83,NaN,129,34,82,NaN,102,20,NaN
11844,NaN,,,,,NaN,,,,NaN,,,NaN
11845,NaN,82,100,4,83,NaN,129,34,81,NaN,101,20,NaN
11846,NaN,,,,,NaN,,,,NaN,,,NaN
11847,NaN,82,100,5,83,NaN,130,34,82,NaN,102,20,NaN
11848,NaN,,,,,NaN,,,,NaN,,,NaN
11849,NaN,82,100,5,83,NaN,126,34,82,NaN,100,20,NaN
11850,NaN,,,,,NaN,,,,NaN,,,NaN
11851,NaN,82,100,5,83,NaN,127,34,82,NaN,101,20,NaN
11852,NaN,,,,,NaN,,,,NaN,,,NaN
11853,NaN,82,100,5,83,NaN,130,34,83,NaN,102,20,NaN
11854,NaN,,,,,NaN,,,,NaN,,,NaN
11855,NaN,82,100,4,83,NaN,128,34,83,NaN,101,20,NaN
11856,NaN,,,,,NaN,,,,NaN,,,NaN
11857,NaN,82,100,4,83,NaN,130,34,81,NaN,102,20,NaN
11858,NaN,,,,,NaN,,,,NaN,,,NaN
11859,NaN,82,100,5,82,NaN,132,34,82,NaN,102,20,NaN
11860,NaN,,,,,NaN,,,,NaN,,,NaN
11861,NaN,81,100,5,82,NaN,127,34,81,NaN,101,20,NaN
11862,NaN,,,,,NaN,,,,NaN,,,NaN
11863,NaN,81,100,4,81,NaN,126,34,79,NaN,100,20,NaN
11864,NaN,,,,,NaN,,,,NaN,,,NaN
11865,NaN,81,100,4,81,NaN,127,34,80,NaN,100,20,NaN
11866,NaN,,,,,NaN,,,,NaN,,,NaN
11867,NaN,80,100,5,81,NaN,123,34,80,NaN,98,20,NaN
11868,NaN,,,,,NaN,,,,NaN,,,NaN
11869,NaN,80,100,5,81,NaN,125,34,80,NaN,99,20,NaN
11870,NaN,,,,,NaN,,,,NaN,,,NaN
11871,NaN,80,100,5,81,NaN,128,34,81,NaN,100,20,NaN
11872,NaN,,,,,NaN,,,,NaN,,,NaN
11873,NaN,80,100,4,81,NaN,125,34,81,NaN,99,20,NaN
11874,NaN,,,,,NaN,,,,NaN,,,NaN
11875,NaN,81,100,4,81,NaN,125,34,80,NaN,99,20,NaN
11876,NaN,,,,,NaN,,,,NaN,,,NaN
11877,NaN,81,100,4,81,NaN,125,34,80,NaN,98,20,NaN
11878,NaN,,,,,NaN,,,,NaN,,,NaN
11879,NaN,81,100,4,81,NaN,121,34,79,NaN,97,20,NaN
11880,NaN,,,,,NaN,,,,NaN,,,NaN
11881,NaN,81,100,4,81,NaN,121,34,80,NaN,96,20,NaN
11882,NaN,,,,,NaN,,,,NaN,,,NaN
11883,NaN,81,100,4,82,NaN,123,34,81,NaN,97,20,NaN
11884,NaN,,,,,NaN,,,,NaN,,,NaN
11885,NaN,81,100,4,81,NaN,121,34,81,NaN,97,20,NaN
11886,NaN,,,,,NaN,,,,NaN,,,NaN
11887,NaN,81,100,4,82,NaN,124,33,80,NaN,98,20,NaN
11888,NaN,,,,,NaN,,,,NaN,,,NaN
11889,NaN,81,100,5,81,NaN,126,33,81,NaN,99,20,NaN
11890,NaN,,,,,NaN,,,,NaN,,,NaN
11891,NaN,81,100,5,81,NaN,123,33,81,NaN,98,20,NaN
11892,NaN,,,,,NaN,,,,NaN,,,NaN
11893,NaN,81,100,4,81,NaN,125,33,81,NaN,99,20,NaN
11894,NaN,,,,,NaN,,,,NaN,,,NaN
11895,NaN,81,100,4,81,NaN,129,33,82,NaN,100,20,NaN
11896,NaN,,,,,NaN,,,,NaN,,,NaN
11897,NaN,81,100,5,81,NaN,127,33,82,NaN,100,20,NaN
11898,NaN,,,,,NaN,,,,NaN,,,NaN
11899,NaN,81,100,5,81,NaN,126,33,81,NaN,100,20,NaN
11900,NaN,,,,,NaN,,,,NaN,,,NaN
11901,NaN,81,100,5,81,NaN,128,33,82,NaN,100,20,NaN
11902,NaN,,,,,NaN,,,,NaN,,,NaN
11903,NaN,81,100,5,81,NaN,122,33,80,NaN,98,20,NaN
11904,NaN,,,,,NaN,,,,NaN,,,NaN
11905,NaN,81,100,5,81,NaN,121,33,77,NaN,97,20,NaN
11906,NaN,,,,,NaN,,,,NaN,,,NaN
11907,NaN,81,100,4,81,NaN,123,33,78,NaN,97,20,NaN
11908,NaN,,,,,NaN,,,,NaN,,,NaN
11909,NaN,81,100,4,81,NaN,124,33,79,NaN,97,20,NaN
11910,NaN,,,,,NaN,,,,NaN,,,NaN
11911,NaN,81,100,5,81,NaN,127,33,80,NaN,99,20,NaN
11912,NaN,,,,,NaN,,,,NaN,,,NaN
11913,NaN,80,100,5,81,NaN,128,33,81,NaN,100,20,NaN
11914,NaN,,,,,NaN,,,,NaN,,,NaN
11915,NaN,80,100,4,81,NaN,124,33,80,NaN,98,20,NaN
11916,NaN,,,,,NaN,,,,NaN,,,NaN
11917,NaN,80,100,4,81,NaN,124,33,79,NaN,98,20,NaN
11918,NaN,,,,,NaN,,,,NaN,,,NaN
11919,NaN,80,100,5,80,NaN,125,33,80,NaN,99,20,NaN
11920,NaN,,,,,NaN,,,,NaN,,,NaN
11921,NaN,80,100,5,80,NaN,123,33,80,NaN,98,20,NaN
11922,NaN,,,,,NaN,,,,NaN,,,NaN
11923,NaN,80,100,4,80,NaN,125,33,80,NaN,98,20,NaN
11924,NaN,,,,,NaN,,,,NaN,,,NaN
11925,NaN,79,100,4,80,NaN,127,33,81,NaN,99,20,NaN
11926,NaN,,,,,NaN,,,,NaN,,,NaN
11927,NaN,79,100,4,80,NaN,121,33,79,NaN,97,20,NaN
11928,NaN,,,,,NaN,,,,NaN,,,NaN
11929,NaN,79,100,4,80,NaN,124,33,80,NaN,98,20,NaN
11930,NaN,,,,,NaN,,,,NaN,,,NaN
11931,NaN,79,100,4,80,NaN,127,33,81,NaN,99,20,NaN
11932,NaN,,,,,NaN,,,,NaN,,,NaN
11933,NaN,79,100,4,80,NaN,123,33,81,NaN,98,20,NaN
11934,NaN,,,,,NaN,,,,NaN,,,NaN
11935,NaN,80,100,4,80,NaN,123,33,80,NaN,98,20,NaN
11936,NaN,,,,,NaN,,,,NaN,,,NaN
11937,NaN,80,100,4,80,NaN,125,33,81,NaN,99,20,NaN
11938,NaN,,,,,NaN,,,,NaN,,,NaN
11939,NaN,80,100,4,80,NaN,123,33,81,NaN,98,20,NaN
11940,NaN,,,,,NaN,,,,NaN,,,NaN
11941,NaN,80,100,5,81,NaN,125,33,81,NaN,99,20,NaN
11942,NaN,,,,,NaN,,,,NaN,,,NaN
11943,NaN,80,100,5,81,NaN,127,33,81,NaN,99,20,NaN
11944,NaN,,,,,NaN,,,,NaN,,,NaN
11945,NaN,80,100,4,81,NaN,121,33,80,NaN,98,20,NaN
11946,NaN,,,,,NaN,,,,NaN,,,NaN
11947,NaN,80,100,4,81,NaN,122,33,79,NaN,97,20,NaN
11948,NaN,,,,,NaN,,,,NaN,,,NaN
11949,NaN,80,100,5,81,NaN,125,33,80,NaN,98,20,NaN
11950,NaN,,,,,NaN,,,,NaN,,,NaN
11951,NaN,80,100,5,81,NaN,121,33,80,NaN,97,20,NaN
11952,NaN,,,,,NaN,,,,NaN,,,NaN
11953,NaN,80,100,4,81,NaN,122,33,80,NaN,97,20,NaN
11954,NaN,,,,,NaN,,,,NaN,,,NaN
11955,NaN,80,100,4,81,NaN,123,33,79,NaN,97,20,NaN
11956,NaN,,,,,NaN,,,,NaN,,,NaN
11957,NaN,80,100,4,80,NaN,118,33,77,NaN,95,20,NaN
11958,NaN,,,,,NaN,,,,NaN,,,NaN
11959,NaN,80,100,4,80,NaN,121,33,78,NaN,96,20,NaN
11960,NaN,,,,,NaN,,,,NaN,,,NaN
11961,NaN,80,100,4,80,NaN,126,33,80,NaN,98,20,NaN
11962,NaN,,,,,NaN,,,,NaN,,,NaN
11963,NaN,80,100,4,80,NaN,124,33,80,NaN,97,20,NaN
11964,NaN,,,,,NaN,,,,NaN,,,NaN
11965,NaN,80,100,3,80,NaN,126,32,80,NaN,99,20,NaN
11966,NaN,,,,,NaN,,,,NaN,,,NaN
11967,NaN,80,100,3,81,NaN,127,32,79,NaN,99,20,NaN
11968,NaN,,,,,NaN,,,,NaN,,,NaN
11969,NaN,80,100,3,80,NaN,124,32,78,NaN,98,20,NaN
11970,NaN,,,,,NaN,,,,NaN,,,NaN
11971,NaN,80,100,5,80,NaN,124,33,77,NaN,97,20,NaN
11972,NaN,,,,,NaN,,,,NaN,,,NaN
11973,NaN,79,100,5,80,NaN,125,33,77,NaN,97,20,NaN
11974,NaN,,,,,NaN,,,,NaN,,,NaN
11975,NaN,79,100,4,79,NaN,119,33,75,NaN,95,20,NaN
11976,NaN,,,,,NaN,,,,NaN,,,NaN
11977,NaN,78,100,4,79,NaN,118,34,74,NaN,93,20,NaN
11978,NaN,,,,,NaN,,,,NaN,,,NaN
11979,NaN,77,100,4,78,NaN,120,34,75,NaN,94,20,NaN
11980,NaN,,,,,NaN,,,,NaN,,,NaN
11981,NaN,77,100,4,78,NaN,118,34,75,NaN,93,20,NaN
11982,NaN,,,,,NaN,,,,NaN,,,NaN
11983,NaN,77,100,4,78,NaN,117,34,74,NaN,92,20,NaN
11984,NaN,,,,,NaN,,,,NaN,,,NaN
11985,NaN,77,100,4,78,NaN,117,33,74,NaN,92,20,NaN
11986,NaN,,,,,NaN,,,,NaN,,,NaN
11987,NaN,76,100,4,77,NaN,109,33,73,NaN,88,20,NaN
11988,NaN,,,,,NaN,,,,NaN,,,NaN
11989,NaN,76,100,4,77,NaN,109,33,72,NaN,88,20,NaN
11990,NaN,,,,,NaN,,,,NaN,,,NaN
11991,NaN,76,100,4,77,NaN,110,33,73,NaN,87,20,NaN
11992,NaN,,,,,NaN,,,,NaN,,,NaN
11993,NaN,77,100,4,77,NaN,109,33,74,NaN,88,20,NaN
11994,NaN,,,,,NaN,,,,NaN,,,NaN
11995,NaN,77,100,3,77,NaN,111,33,74,NaN,88,20,NaN
11996,NaN,,,,,NaN,,,,NaN,,,NaN
11997,NaN,77,100,3,78,NaN,116,33,77,NaN,91,20,NaN
11998,NaN,,,,,NaN,,,,NaN,,,NaN
11999,NaN,78,100,3,78,NaN,115,32,78,NaN,91,20,NaN
12000,NaN,,,,,NaN,,,,NaN,,,NaN
12001,NaN,78,100,5,79,NaN,120,32,80,NaN,95,20,NaN
12002,NaN,,,,,NaN,,,,NaN,,,NaN
12003,NaN,79,100,5,79,NaN,126,32,82,NaN,98,20,NaN
12004,NaN,,,,,NaN,,,,NaN,,,NaN
12005,NaN,79,100,4,79,NaN,122,32,82,NaN,98,20,NaN
12006,NaN,,,,,NaN,,,,NaN,,,NaN
12007,NaN,79,100,4,80,NaN,122,32,80,NaN,98,20,NaN
12008,NaN,,,,,NaN,,,,NaN,,,NaN
12009,NaN,79,100,5,80,NaN,123,32,80,NaN,98,20,NaN
12010,NaN,,,,,NaN,,,,NaN,,,NaN
12011,NaN,79,100,5,79,NaN,119,32,79,NaN,96,20,NaN
12012,NaN,,,,,NaN,,,,NaN,,,NaN
12013,NaN,79,100,4,79,NaN,121,32,79,NaN,96,20,NaN
12014,NaN,,,,,NaN,,,,NaN,,,NaN
12015,NaN,79,100,4,79,NaN,122,32,79,NaN,97,20,NaN
12016,NaN,,,,,NaN,,,,NaN,,,NaN
12017,NaN,79,100,4,79,NaN,117,32,79,NaN,95,20,NaN
12018,NaN,,,,,NaN,,,,NaN,,,NaN
12019,NaN,78,100,4,79,NaN,116,32,77,NaN,94,20,NaN
12020,NaN,,,,,NaN,,,,NaN,,,NaN
12021,NaN,78,100,5,79,NaN,118,32,77,NaN,94,20,NaN
12022,NaN,,,,,NaN,,,,NaN,,,NaN
12023,NaN,78,100,5,79,NaN,114,32,77,NaN,92,20,NaN
12024,NaN,,,,,NaN,,,,NaN,,,NaN
12025,NaN,78,100,3,79,NaN,115,32,77,NaN,92,20,NaN
12026,NaN,,,,,NaN,,,,NaN,,,NaN
12027,NaN,78,100,3,79,NaN,118,32,78,NaN,93,20,NaN
12028,NaN,,,,,NaN,,,,NaN,,,NaN
12029,NaN,78,100,5,78,NaN,115,32,78,NaN,93,20,NaN
12030,NaN,,,,,NaN,,,,NaN,,,NaN
12031,NaN,78,100,5,79,NaN,117,32,78,NaN,93,20,NaN
12032,NaN,,,,,NaN,,,,NaN,,,NaN
12033,NaN,78,100,5,79,NaN,119,32,79,NaN,94,20,NaN
12034,NaN,,,,,NaN,,,,NaN,,,NaN
