time,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR
434,,,NaN,,NaN,,,NaN,,,,NaN,
435,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,78
436,,,NaN,,NaN,,,NaN,,,,NaN,
437,100,-8,NaN,,NaN,-8,-24,NaN,79,,-8,NaN,79
438,,,NaN,,NaN,,,NaN,,,,NaN,
439,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,80
440,,,NaN,,NaN,,,NaN,,,,NaN,
441,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,80
442,,,NaN,,NaN,,,NaN,,,,NaN,
443,100,-8,NaN,,NaN,-8,-24,NaN,81,,-8,NaN,80
444,,,NaN,,NaN,,,NaN,,,,NaN,
445,100,-8,NaN,,NaN,-8,-24,NaN,81,,-8,NaN,80
446,,,NaN,,NaN,,,NaN,,,,NaN,
447,100,-8,NaN,,NaN,-8,-24,NaN,81,,-8,NaN,80
448,,,NaN,,NaN,,,NaN,,,,NaN,
449,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,79
450,,,NaN,,NaN,,,NaN,,,,NaN,
451,100,-8,NaN,,NaN,-8,-24,NaN,79,,-8,NaN,78
452,,,NaN,,NaN,,,NaN,,,,NaN,
453,100,-8,NaN,,NaN,-8,-23,NaN,79,,-8,NaN,78
454,,,NaN,,NaN,,,NaN,,,,NaN,
455,100,-8,NaN,,NaN,-8,-23,NaN,79,,-8,NaN,78
456,,,NaN,,NaN,,,NaN,,,,NaN,
457,100,-8,NaN,,NaN,-8,-24,NaN,78,,-8,NaN,78
458,,,NaN,,NaN,,,NaN,,,,NaN,
459,100,-8,NaN,,NaN,-8,-24,NaN,78,,-8,NaN,78
460,,,NaN,,NaN,,,NaN,,,,NaN,
461,100,-7,NaN,,NaN,-7,-24,NaN,79,,-7,NaN,78
462,,,NaN,,NaN,,,NaN,,,,NaN,
463,100,-8,NaN,,NaN,-8,-24,NaN,79,,-8,NaN,79
464,,,NaN,,NaN,,,NaN,,,,NaN,
465,100,-8,NaN,,NaN,-8,-24,NaN,79,,-8,NaN,79
466,,,NaN,,NaN,,,NaN,,,,NaN,
467,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,79
468,,,NaN,,NaN,,,NaN,,,,NaN,
469,100,-8,NaN,,NaN,-8,-25,NaN,80,,-8,NaN,80
470,,,NaN,,NaN,,,NaN,,,,NaN,
471,100,-8,NaN,,NaN,-8,-25,NaN,80,,-8,NaN,80
472,,,NaN,,NaN,,,NaN,,,,NaN,
473,100,-8,NaN,,NaN,-8,-25,NaN,80,,-8,NaN,80
474,,,NaN,,NaN,,,NaN,,,,NaN,
475,100,-8,NaN,,NaN,-8,-25,NaN,80,,-8,NaN,80
476,,,NaN,,NaN,,,NaN,,,,NaN,
477,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,80
478,,,NaN,,NaN,,,NaN,,,,NaN,
479,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,79
480,,,NaN,,NaN,,,NaN,,,,NaN,
481,100,-8,NaN,,NaN,-8,-24,NaN,79,,-8,NaN,79
482,,,NaN,,NaN,,,NaN,,,,NaN,
483,100,-8,NaN,,NaN,-8,-24,NaN,79,,-8,NaN,78
484,,,NaN,,NaN,,,NaN,,,,NaN,
485,100,-8,NaN,,NaN,-8,-24,NaN,78,,-8,NaN,77
486,,,NaN,,NaN,,,NaN,,,,NaN,
487,100,-8,NaN,,NaN,-8,-24,NaN,78,,-8,NaN,77
488,,,NaN,,NaN,,,NaN,,,,NaN,
489,100,-8,NaN,,NaN,-8,-24,NaN,78,,-8,NaN,77
490,,,NaN,,NaN,,,NaN,,,,NaN,
491,100,-7,NaN,,NaN,-7,-24,NaN,78,,-7,NaN,78
492,,,NaN,,NaN,,,NaN,,,,NaN,
493,100,-7,NaN,,NaN,-7,-24,NaN,78,,-7,NaN,78
494,,,NaN,,NaN,,,NaN,,,,NaN,
495,100,-7,NaN,,NaN,-7,-25,NaN,79,,-7,NaN,79
496,,,NaN,,NaN,,,NaN,,,,NaN,
497,100,-7,NaN,,NaN,-7,-25,NaN,80,,-7,NaN,79
498,,,NaN,,NaN,,,NaN,,,,NaN,
499,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,80
500,,,NaN,,NaN,,,NaN,,,,NaN,
501,100,-8,NaN,,NaN,-8,-24,NaN,80,,-8,NaN,79
502,,,NaN,,NaN,,,NaN,,,,NaN,
503,100,-8,NaN,,NaN,-8,-24,NaN,79,,-8,NaN,78
504,,,NaN,,NaN,,,NaN,,,,NaN,
505,100,-8,NaN,,NaN,-8,-24,NaN,78,,-8,NaN,77
506,,,NaN,,NaN,,,NaN,,,,NaN,
507,100,-8,NaN,,NaN,-8,-24,NaN,77,,-8,NaN,76
508,,,NaN,,NaN,,,NaN,,,,NaN,
509,100,-8,NaN,,NaN,-8,-24,NaN,76,,-8,NaN,75
510,,,NaN,,NaN,,,NaN,,,,NaN,
511,100,-8,NaN,,NaN,-8,-24,NaN,76,,-8,NaN,75
512,,,NaN,,NaN,,,NaN,,,,NaN,
513,100,-8,NaN,,NaN,-8,-24,NaN,76,,-8,NaN,75
514,,,NaN,,NaN,,,NaN,,,,NaN,
515,100,-8,NaN,,NaN,-8,-24,NaN,76,,-8,NaN,75
516,,,NaN,,NaN,,,NaN,,,,NaN,
517,100,-8,NaN,,NaN,-8,-24,NaN,75,,-8,NaN,75
518,,,NaN,,NaN,,,NaN,,,,NaN,
519,100,-8,NaN,,NaN,-8,-24,NaN,75,,-8,NaN,75
520,,,NaN,,NaN,,,NaN,,,,NaN,
521,100,-8,NaN,,NaN,-8,-24,NaN,75,,-8,NaN,75
522,,,NaN,,NaN,,,NaN,,,,NaN,
523,100,-8,NaN,,NaN,-8,-24,NaN,75,,-8,NaN,74
524,,,NaN,,NaN,,,NaN,,,,NaN,
525,100,-8,NaN,,NaN,-8,-24,NaN,74,,-8,NaN,73
526,,,NaN,,NaN,,,NaN,,,,NaN,
527,100,-8,NaN,,NaN,-8,-24,NaN,74,,-8,NaN,73
528,,,NaN,,NaN,,,NaN,,,,NaN,
529,100,-8,NaN,,NaN,-8,-24,NaN,74,,-8,NaN,73
530,,,NaN,,NaN,,,NaN,,,,NaN,
531,100,-8,NaN,,NaN,-8,-24,NaN,73,,-8,NaN,72
532,,,NaN,,NaN,,,NaN,,,,NaN,
533,100,-8,NaN,,NaN,-8,-24,NaN,73,,-8,NaN,72
534,,,NaN,,NaN,,,NaN,,,,NaN,
535,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,72
536,,,NaN,,NaN,,,NaN,,,,NaN,
537,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,72
538,,,NaN,,NaN,,,NaN,,,,NaN,
539,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,72
540,,,NaN,,NaN,,,NaN,,,,NaN,
541,100,-8,NaN,,NaN,-8,-24,NaN,73,,-8,NaN,72
542,,,NaN,,NaN,,,NaN,,,,NaN,
543,100,-8,NaN,,NaN,-8,-24,NaN,73,,-8,NaN,73
544,,,NaN,,NaN,,,NaN,,,,NaN,
545,100,-8,NaN,,NaN,-8,-25,NaN,74,,-8,NaN,74
546,,,NaN,,NaN,,,NaN,,,,NaN,
547,100,-8,NaN,,NaN,-8,-25,NaN,76,,-8,NaN,75
548,,,NaN,,NaN,,,NaN,,,,NaN,
549,100,-8,NaN,,NaN,-8,-25,NaN,76,,-8,NaN,76
550,,,NaN,,NaN,,,NaN,,,,NaN,
551,100,-8,NaN,,NaN,-8,-24,NaN,76,,-8,NaN,76
552,,,NaN,,NaN,,,NaN,,,,NaN,
553,100,-8,NaN,,NaN,-8,-24,NaN,76,,-8,NaN,76
554,,,NaN,,NaN,,,NaN,,,,NaN,
555,100,-8,NaN,,NaN,-8,-24,NaN,75,,-8,NaN,76
556,,,NaN,,NaN,,,NaN,,,,NaN,
557,100,-8,NaN,,NaN,-8,-24,NaN,75,,-8,NaN,75
558,,,NaN,,NaN,,,NaN,,,,NaN,
559,100,-7,NaN,,NaN,-7,-24,NaN,75,,-7,NaN,74
560,,,NaN,,NaN,,,NaN,,,,NaN,
561,100,-7,NaN,,NaN,-7,-24,NaN,74,,-7,NaN,73
562,,,NaN,,NaN,,,NaN,,,,NaN,
563,100,-7,NaN,,NaN,-7,-24,NaN,73,,-7,NaN,73
564,,,NaN,,NaN,,,NaN,,,,NaN,
565,100,-7,NaN,,NaN,-7,-24,NaN,72,,-7,NaN,72
566,,,NaN,,NaN,,,NaN,,,,NaN,
567,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,71
568,,,NaN,,NaN,,,NaN,,,,NaN,
569,100,-8,NaN,,NaN,-8,-24,NaN,71,,-8,NaN,71
570,,,NaN,,NaN,,,NaN,,,,NaN,
571,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,71
572,,,NaN,,NaN,,,NaN,,,,NaN,
573,100,-8,NaN,,NaN,-8,-24,NaN,71,,-8,NaN,71
574,,,NaN,,NaN,,,NaN,,,,NaN,
575,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,71
576,,,NaN,,NaN,,,NaN,,,,NaN,
577,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,71
578,,,NaN,,NaN,,,NaN,,,,NaN,
579,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,71
580,,,NaN,,NaN,,,NaN,,,,NaN,
581,100,-8,NaN,,NaN,-8,-24,NaN,71,,-8,NaN,71
582,,,NaN,,NaN,,,NaN,,,,NaN,
583,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,71
584,,,NaN,,NaN,,,NaN,,,,NaN,
585,100,-8,NaN,,NaN,-8,-24,NaN,71,,-8,NaN,84
586,,,NaN,,NaN,,,NaN,,,,NaN,
587,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,84
588,,,NaN,,NaN,,,NaN,,,,NaN,
589,100,-8,NaN,,NaN,-8,-24,NaN,72,,-8,NaN,84
590,,,NaN,,NaN,,,NaN,,,,NaN,
591,100,-9,NaN,,NaN,-9,-24,NaN,72,,-9,NaN,84
592,,,NaN,,NaN,,,NaN,,,,NaN,
593,100,-9,NaN,,NaN,-9,-24,NaN,71,,-9,NaN,83
594,,,NaN,,NaN,,,NaN,,,,NaN,
595,100,-8,NaN,,NaN,-8,-24,NaN,71,,-8,NaN,70
596,,,NaN,,NaN,,,NaN,,,,NaN,
597,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,70
598,,,NaN,,NaN,,,NaN,,,,NaN,
599,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,70
600,,,NaN,,NaN,,,NaN,,,,NaN,
601,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,70
602,,,NaN,,NaN,,,NaN,,,,NaN,
603,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,70
604,,,NaN,,NaN,,,NaN,,,,NaN,
605,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,69
606,,,NaN,,NaN,,,NaN,,,,NaN,
607,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,69
608,,,NaN,,NaN,,,NaN,,,,NaN,
609,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,70
610,,,NaN,,NaN,,,NaN,,,,NaN,
611,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,70
612,,,NaN,,NaN,,,NaN,,,,NaN,
613,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,70
614,,,NaN,,NaN,,,NaN,,,,NaN,
615,100,-8,NaN,,NaN,-8,-24,NaN,70,,-8,NaN,69
616,,,NaN,,NaN,,,NaN,,,,NaN,
617,100,22,NaN,,NaN,-11,-24,NaN,70,,-57,NaN,69
618,,,NaN,,NaN,,,NaN,,,,NaN,
619,100,26,NaN,,NaN,-4,-24,NaN,69,,-41,NaN,69
620,,,NaN,,NaN,,,NaN,,,,NaN,
621,100,83,NaN,,NaN,-12,-24,NaN,69,,,NaN,69
622,,,NaN,,NaN,,,NaN,,,,NaN,
623,100,,NaN,,NaN,-12,-25,NaN,70,,,NaN,69
624,,,NaN,,NaN,,,NaN,,,,NaN,
625,100,,NaN,,NaN,-15,-25,NaN,70,,,NaN,70
626,,,NaN,,NaN,,,NaN,,,,NaN,
627,100,,NaN,,NaN,-21,-24,NaN,71,,,NaN,70
628,,,NaN,,NaN,,,NaN,,,,NaN,
629,100,,NaN,,NaN,-21,-24,NaN,71,,,NaN,71
630,,,NaN,,NaN,,,NaN,,,,NaN,
631,100,,NaN,,NaN,-35,-24,NaN,71,,,NaN,71
632,,,NaN,,NaN,,,NaN,,,,NaN,
633,100,,NaN,,NaN,-35,-24,NaN,71,,,NaN,71
634,,,NaN,,NaN,,,NaN,,,,NaN,
635,100,-36,NaN,,NaN,-36,-24,NaN,72,,-36,NaN,71
636,,,NaN,,NaN,,,NaN,,,,NaN,
637,100,-36,NaN,,NaN,-36,-24,NaN,72,,-36,NaN,72
638,,,NaN,,NaN,,,NaN,,,,NaN,
639,100,-35,NaN,,NaN,-35,-24,NaN,73,,-35,NaN,72
640,,,NaN,,NaN,,,NaN,,,,NaN,
641,100,-35,NaN,,NaN,-35,-24,NaN,73,,-35,NaN,73
642,,,NaN,,NaN,,,NaN,,,,NaN,
643,100,-35,NaN,,NaN,-35,-24,NaN,74,,-35,NaN,74
644,,,NaN,,NaN,,,NaN,,,,NaN,
645,100,-35,NaN,,NaN,-35,-25,NaN,74,,-35,NaN,73
646,,,NaN,,NaN,,,NaN,,,,NaN,
647,100,-35,NaN,,NaN,-35,-25,NaN,73,,-35,NaN,73
648,,,NaN,,NaN,,,NaN,,,,NaN,
649,100,-35,NaN,,NaN,-35,-25,NaN,73,,-35,NaN,72
650,,,NaN,,NaN,,,NaN,,,,NaN,
651,100,-36,NaN,,NaN,-36,-25,NaN,72,,-36,NaN,71
652,,,NaN,,NaN,,,NaN,,,,NaN,
653,100,-36,NaN,,NaN,-36,-24,NaN,71,,-36,NaN,71
654,,,NaN,,NaN,,,NaN,,,,NaN,
655,100,-36,NaN,,NaN,-36,-24,NaN,71,,-36,NaN,71
656,,,NaN,,NaN,,,NaN,,,,NaN,
657,100,-36,NaN,,NaN,-36,-24,NaN,71,,-36,NaN,71
658,,,NaN,,NaN,,,NaN,,,,NaN,
659,100,-36,NaN,,NaN,-36,-24,NaN,71,,-36,NaN,71
660,,,NaN,,NaN,,,NaN,,,,NaN,
661,100,-36,NaN,,NaN,-36,-24,NaN,71,,-36,NaN,71
662,,,NaN,,NaN,,,NaN,,,,NaN,
663,100,-37,NaN,,NaN,-37,-24,NaN,72,,-37,NaN,71
664,,,NaN,,NaN,,,NaN,,,,NaN,
665,100,-37,NaN,,NaN,-37,-24,NaN,72,,-37,NaN,71
666,,,NaN,,NaN,,,NaN,,,,NaN,
667,100,-36,NaN,,NaN,-36,-24,NaN,72,,-36,NaN,71
668,,,NaN,,NaN,,,NaN,,,,NaN,
669,100,-36,NaN,,NaN,-36,-25,NaN,72,,-36,NaN,71
670,,,NaN,,NaN,,,NaN,,,,NaN,
671,100,-36,NaN,,NaN,-36,-25,NaN,72,,-36,NaN,71
672,,,NaN,,NaN,,,NaN,,,,NaN,
673,100,-36,NaN,,NaN,-36,-25,NaN,72,,-36,NaN,71
674,,,NaN,,NaN,,,NaN,,,,NaN,
675,100,-38,NaN,,NaN,-38,-25,NaN,72,,-38,NaN,72
676,,,NaN,,NaN,,,NaN,,,,NaN,
677,100,-38,NaN,,NaN,-38,-25,NaN,72,,-38,NaN,72
678,,,NaN,,NaN,,,NaN,,,,NaN,
679,100,-38,NaN,,NaN,-38,-24,NaN,73,,-38,NaN,72
680,,,NaN,,NaN,,,NaN,,,,NaN,
681,100,-38,NaN,,NaN,-38,-24,NaN,73,,-38,NaN,72
682,,,NaN,,NaN,,,NaN,,,,NaN,
683,100,-38,NaN,,NaN,-38,-24,NaN,73,,-38,NaN,73
684,,,NaN,,NaN,,,NaN,,,,NaN,
685,100,-38,NaN,,NaN,-38,-24,NaN,74,,-38,NaN,74
686,,,NaN,,NaN,,,NaN,,,,NaN,
687,100,-38,NaN,,NaN,-38,-24,NaN,76,,-38,NaN,76
688,,,NaN,,NaN,,,NaN,,,,NaN,
689,100,-38,NaN,,NaN,-38,-24,NaN,79,,-38,NaN,79
690,,,NaN,,NaN,,,NaN,,,,NaN,
691,100,-38,NaN,,NaN,-38,-25,NaN,82,,-38,NaN,82
692,,,NaN,,NaN,,,NaN,,,,NaN,
693,100,-38,NaN,,NaN,-38,-25,NaN,86,,-38,NaN,86
694,,,NaN,,NaN,,,NaN,,,,NaN,
695,100,-38,NaN,,NaN,-38,-25,NaN,90,,-38,NaN,90
696,,,NaN,,NaN,,,NaN,,,,NaN,
697,100,-38,NaN,,NaN,-38,-25,NaN,95,,-38,NaN,95
698,,,NaN,,NaN,,,NaN,,,,NaN,
699,100,-38,NaN,,NaN,-38,-25,NaN,99,,-38,NaN,99
700,,,NaN,,NaN,,,NaN,,,,NaN,
701,100,-38,NaN,,NaN,-38,-25,NaN,101,,-38,NaN,101
702,,,NaN,,NaN,,,NaN,,,,NaN,
703,100,-38,NaN,6,NaN,-38,-24,NaN,101,20,-38,NaN,102
704,,,NaN,,NaN,,,NaN,,,,NaN,
705,100,-38,NaN,6,NaN,-38,-24,NaN,102,20,-38,NaN,102
706,,,NaN,,NaN,,,NaN,,,,NaN,
707,100,-39,NaN,6,NaN,-39,-24,NaN,103,20,-39,NaN,103
708,,,NaN,,NaN,,,NaN,,,,NaN,
709,100,-39,NaN,10,NaN,-39,-24,NaN,103,35,-39,NaN,103
710,,,NaN,,NaN,,,NaN,,,,NaN,
711,100,-39,NaN,10,NaN,-39,-24,NaN,103,35,-39,NaN,103
712,,,NaN,,NaN,,,NaN,,,,NaN,
713,100,-39,NaN,10,NaN,-39,-24,NaN,103,35,-39,NaN,102
714,,,NaN,,NaN,,,NaN,,,,NaN,
715,100,-39,NaN,16,NaN,-39,-24,NaN,102,35,-39,NaN,101
716,,,NaN,,NaN,,,NaN,,,,NaN,
717,100,-39,NaN,16,NaN,-39,-25,NaN,100,35,-39,NaN,100
718,,,NaN,,NaN,,,NaN,,,,NaN,
719,100,50,NaN,16,NaN,-14,-25,NaN,99,35,-58,NaN,98
720,,,NaN,,NaN,,,NaN,,,,NaN,
721,100,68,NaN,16,NaN,11,-25,NaN,98,35,-23,NaN,97
722,,,NaN,,NaN,,,NaN,,,,NaN,
723,100,73,NaN,18,NaN,10,-25,NaN,97,36,-43,NaN,96
724,,,NaN,,NaN,,,NaN,,,,NaN,
725,100,59,NaN,18,NaN,8,-25,NaN,96,36,-38,NaN,96
726,,,NaN,,NaN,,,NaN,,,,NaN,
727,100,13,NaN,18,NaN,4,-25,NaN,95,36,-6,NaN,95
728,,,NaN,,NaN,,,NaN,,,,NaN,
729,100,2,NaN,17,NaN,1,-25,NaN,94,36,-4,NaN,94
730,,,NaN,,NaN,,,NaN,,,,NaN,
731,100,143,NaN,17,NaN,52,-25,NaN,93,36,52,NaN,92
732,,,NaN,,NaN,,,NaN,,,,NaN,
733,100,161,NaN,17,NaN,87,-24,NaN,92,36,67,NaN,91
734,,,NaN,,NaN,,,NaN,,,,NaN,
735,100,159,NaN,16,NaN,101,-24,NaN,91,36,70,NaN,90
736,,,NaN,,NaN,,,NaN,,,,NaN,
737,100,174,NaN,16,NaN,107,-24,NaN,91,36,71,NaN,89
738,,,NaN,,NaN,,,NaN,,,,NaN,
739,100,172,NaN,16,NaN,110,-24,NaN,90,36,59,NaN,89
740,,,NaN,,NaN,,,NaN,,,,NaN,
741,100,169,NaN,15,NaN,115,-24,NaN,90,36,78,NaN,89
742,,,NaN,,NaN,,,NaN,,,,NaN,
743,100,168,NaN,15,NaN,117,-25,NaN,91,36,77,NaN,90
744,,,NaN,,NaN,,,NaN,,,,NaN,
745,100,168,NaN,15,NaN,118,-25,NaN,92,36,77,NaN,92
746,,,NaN,,NaN,,,NaN,,,,NaN,
747,100,162,NaN,15,NaN,116,-25,NaN,93,36,76,NaN,92
748,,,NaN,,NaN,,,NaN,,,,NaN,
749,100,170,NaN,14,NaN,115,-25,NaN,92,36,82,NaN,91
750,,,NaN,,NaN,,,NaN,,,,NaN,
751,100,173,NaN,14,NaN,119,-25,NaN,91,36,96,NaN,90
752,,,NaN,,NaN,,,NaN,,,,NaN,
753,100,114,NaN,14,NaN,94,-25,NaN,90,36,53,NaN,89
754,,,NaN,,NaN,,,NaN,,,,NaN,
755,100,47,NaN,14,NaN,50,-25,NaN,90,36,31,NaN,89
756,,,NaN,,NaN,,,NaN,,,,NaN,
757,100,34,NaN,14,NaN,37,-25,NaN,89,36,28,NaN,88
758,,,NaN,,NaN,,,NaN,,,,NaN,
759,100,33,NaN,14,NaN,30,-24,NaN,88,36,24,NaN,91
760,,,NaN,,NaN,,,NaN,,,,NaN,
761,100,51,NaN,14,NaN,27,-24,NaN,87,37,6,NaN,91
762,,,NaN,,NaN,,,NaN,,,,NaN,
763,100,49,NaN,14,NaN,23,-24,NaN,87,37,-17,NaN,90
764,,,NaN,,NaN,,,NaN,,,,NaN,
765,100,57,NaN,14,NaN,23,-24,NaN,86,37,-5,NaN,90
766,,,NaN,,NaN,,,NaN,,,,NaN,
767,100,95,NaN,14,NaN,49,-25,NaN,86,37,44,NaN,89
768,,,NaN,,NaN,,,NaN,,,,NaN,
769,100,127,NaN,14,NaN,72,-25,NaN,88,37,65,NaN,85
770,,,NaN,,NaN,,,NaN,,,,NaN,
771,100,152,NaN,14,NaN,92,-25,NaN,86,37,80,NaN,85
772,,,NaN,,NaN,,,NaN,,,,NaN,
773,100,159,NaN,14,NaN,102,-25,NaN,85,37,80,NaN,85
774,,,NaN,,NaN,,,NaN,,,,NaN,
775,100,165,NaN,14,NaN,104,-25,NaN,85,37,72,NaN,85
776,,,NaN,,NaN,,,NaN,,,,NaN,
777,100,164,NaN,14,NaN,106,-25,NaN,85,37,74,NaN,85
778,,,NaN,,NaN,,,NaN,,,,NaN,
779,100,164,NaN,14,NaN,109,-25,NaN,85,38,76,NaN,85
780,,,NaN,,NaN,,,NaN,,,,NaN,
781,100,166,NaN,14,NaN,111,-25,NaN,86,38,74,NaN,85
782,,,NaN,,NaN,,,NaN,,,,NaN,
783,100,158,NaN,14,NaN,111,-25,NaN,86,38,75,NaN,85
784,,,NaN,,NaN,,,NaN,,,,NaN,
785,100,159,NaN,14,NaN,110,-25,NaN,87,37,73,NaN,86
786,,,NaN,,NaN,,,NaN,,,,NaN,
787,100,153,NaN,14,NaN,107,-25,NaN,87,37,68,NaN,87
788,,,NaN,,NaN,,,NaN,,,,NaN,
789,100,153,NaN,14,NaN,107,-24,NaN,87,37,71,NaN,86
790,,,NaN,,NaN,,,NaN,,,,NaN,
791,100,151,NaN,14,NaN,106,-24,NaN,86,37,71,NaN,86
792,,,NaN,,NaN,,,NaN,,,,NaN,
793,100,153,NaN,14,NaN,106,-25,NaN,86,37,70,NaN,85
794,,,NaN,,NaN,,,NaN,,,,NaN,
795,100,150,NaN,14,NaN,105,-25,NaN,86,37,69,NaN,85
796,,,NaN,,NaN,,,NaN,,,,NaN,
797,100,151,NaN,14,NaN,105,-25,NaN,85,37,69,NaN,84
798,,,NaN,,NaN,,,NaN,,,,NaN,
799,100,149,NaN,14,NaN,103,-25,NaN,84,37,68,NaN,84
800,,,NaN,,NaN,,,NaN,,,,NaN,
801,100,150,NaN,14,NaN,103,-25,NaN,84,37,68,NaN,83
802,,,NaN,,NaN,,,NaN,,,,NaN,
803,100,148,NaN,14,NaN,102,-25,NaN,84,37,67,NaN,83
804,,,NaN,,NaN,,,NaN,,,,NaN,
805,100,147,NaN,14,NaN,102,-25,NaN,83,37,67,NaN,82
806,,,NaN,,NaN,,,NaN,,,,NaN,
807,100,147,NaN,14,NaN,101,-25,NaN,83,37,66,NaN,82
808,,,NaN,,NaN,,,NaN,,,,NaN,
809,100,146,NaN,14,NaN,101,-25,NaN,82,37,67,NaN,82
810,,,NaN,,NaN,,,NaN,,,,NaN,
811,100,146,NaN,14,NaN,100,-25,NaN,82,38,65,NaN,82
812,,,NaN,,NaN,,,NaN,,,,NaN,
813,100,147,NaN,14,NaN,100,-25,NaN,82,38,66,NaN,82
814,,,NaN,,NaN,,,NaN,,,,NaN,
815,100,146,NaN,14,NaN,100,-25,NaN,82,38,66,NaN,81
816,,,NaN,,NaN,,,NaN,,,,NaN,
817,100,143,NaN,14,NaN,99,-25,NaN,82,38,65,NaN,81
818,,,NaN,,NaN,,,NaN,,,,NaN,
819,100,144,NaN,14,NaN,99,-25,NaN,82,38,66,NaN,81
820,,,NaN,,NaN,,,NaN,,,,NaN,
821,100,142,NaN,14,NaN,98,-25,NaN,81,38,64,NaN,81
822,,,NaN,,NaN,,,NaN,,,,NaN,
823,100,143,NaN,14,NaN,98,-26,NaN,81,38,65,NaN,81
824,,,NaN,,NaN,,,NaN,,,,NaN,
825,100,140,NaN,14,NaN,97,-26,NaN,81,38,64,NaN,80
826,,,NaN,,NaN,,,NaN,,,,NaN,
827,100,141,NaN,14,NaN,97,-26,NaN,81,38,64,NaN,80
828,,,NaN,,NaN,,,NaN,,,,NaN,
829,100,139,NaN,14,NaN,95,-26,NaN,80,38,62,NaN,79
830,,,NaN,,NaN,,,NaN,,,,NaN,
831,100,139,NaN,14,NaN,95,-26,NaN,80,38,63,NaN,79
832,,,NaN,,NaN,,,NaN,,,,NaN,
833,100,138,NaN,14,NaN,94,-26,NaN,79,38,62,NaN,79
834,,,NaN,,NaN,,,NaN,,,,NaN,
835,100,139,NaN,14,NaN,94,-26,NaN,79,38,63,NaN,78
836,,,NaN,,NaN,,,NaN,,,,NaN,
837,100,140,NaN,14,NaN,94,-25,NaN,79,38,63,NaN,78
838,,,NaN,,NaN,,,NaN,,,,NaN,
839,100,141,NaN,14,NaN,95,-25,NaN,78,38,63,NaN,78
840,,,NaN,,NaN,,,NaN,,,,NaN,
841,100,143,NaN,14,NaN,96,-25,NaN,78,38,64,NaN,77
842,,,NaN,,NaN,,,NaN,,,,NaN,
843,100,141,NaN,14,NaN,96,-25,NaN,78,38,64,NaN,77
844,,,NaN,,NaN,,,NaN,,,,NaN,
845,100,143,NaN,14,NaN,97,-25,NaN,78,38,66,NaN,77
846,,,NaN,,NaN,,,NaN,,,,NaN,
847,100,142,NaN,14,NaN,97,-25,NaN,78,38,66,NaN,77
848,,,NaN,,NaN,,,NaN,,,,NaN,
849,100,154,NaN,14,NaN,100,-26,NaN,78,37,64,NaN,77
850,,,NaN,,NaN,,,NaN,,,,NaN,
851,100,150,NaN,14,NaN,101,-26,NaN,78,37,68,NaN,78
852,,,NaN,,NaN,,,NaN,,,,NaN,
853,100,150,NaN,14,NaN,103,-26,NaN,79,37,70,NaN,78
854,,,NaN,,NaN,,,NaN,,,,NaN,
855,100,149,NaN,14,NaN,103,-26,NaN,79,37,70,NaN,79
856,,,NaN,,NaN,,,NaN,,,,NaN,
857,100,162,NaN,14,NaN,107,-26,NaN,79,37,63,NaN,79
858,,,NaN,,NaN,,,NaN,,,,NaN,
859,100,144,NaN,14,NaN,99,-26,NaN,80,37,62,NaN,79
860,,,NaN,,NaN,,,NaN,,,,NaN,
861,100,160,NaN,14,NaN,102,-26,NaN,80,37,67,NaN,80
