time,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_V5,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ART_SBP
10977,100,72,NaN,36,104,NaN,NaN,NaN,76,15,10,72,158
10978,,,NaN,,,NaN,NaN,NaN,,,,,
10979,100,72,NaN,36,104,NaN,NaN,NaN,76,15,10,72,159
10980,,,NaN,,,NaN,NaN,NaN,,,,,
10981,100,72,NaN,36,104,NaN,NaN,NaN,76,15,10,72,158
10982,,,NaN,,,NaN,NaN,NaN,,,,,
10983,100,72,NaN,36,104,NaN,NaN,NaN,76,15,10,72,159
10984,,,NaN,,,NaN,NaN,NaN,,,,,
10985,100,72,NaN,36,104,NaN,NaN,NaN,75,15,10,72,158
10986,,,NaN,,,NaN,NaN,NaN,,,,,
10987,100,72,NaN,36,104,NaN,NaN,NaN,75,15,10,72,159
10988,,,NaN,,,NaN,NaN,NaN,,,,,
10989,100,72,NaN,36,103,NaN,NaN,NaN,75,15,10,72,157
10990,,,NaN,,,NaN,NaN,NaN,,,,,
10991,100,71,NaN,36,104,NaN,NaN,NaN,76,15,9,72,159
10992,,,NaN,,,NaN,NaN,NaN,,,,,
10993,100,72,NaN,36,103,NaN,NaN,NaN,75,15,9,72,157
10994,,,NaN,,,NaN,NaN,NaN,,,,,
10995,100,72,NaN,36,104,NaN,NaN,NaN,75,15,9,72,159
10996,,,NaN,,,NaN,NaN,NaN,,,,,
10997,100,73,NaN,36,103,NaN,NaN,NaN,75,15,10,73,157
10998,,,NaN,,,NaN,NaN,NaN,,,,,
10999,100,73,NaN,36,104,NaN,NaN,NaN,75,15,10,73,158
11000,,,NaN,,,NaN,NaN,NaN,,,,,
11001,100,73,NaN,36,103,NaN,NaN,NaN,75,15,9,73,157
11002,,,NaN,,,NaN,NaN,NaN,,,,,
11003,100,73,NaN,36,103,NaN,NaN,NaN,75,15,9,73,159
11004,,,NaN,,,NaN,NaN,NaN,,,,,
11005,100,73,NaN,36,103,NaN,NaN,NaN,75,15,10,73,157
11006,,,NaN,,,NaN,NaN,NaN,,,,,
11007,100,73,NaN,36,104,NaN,NaN,NaN,76,15,10,73,159
11008,,,NaN,,,NaN,NaN,NaN,,,,,
11009,100,73,NaN,36,103,NaN,NaN,NaN,75,15,10,73,158
11010,,,NaN,,,NaN,NaN,NaN,,,,,
11011,100,73,NaN,36,103,NaN,NaN,NaN,75,15,10,73,159
11012,,,NaN,,,NaN,NaN,NaN,,,,,
11013,100,72,NaN,36,103,NaN,NaN,NaN,75,15,10,73,158
11014,,,NaN,,,NaN,NaN,NaN,,,,,
11015,100,72,NaN,36,104,NaN,NaN,NaN,75,15,10,73,159
11016,,,NaN,,,NaN,NaN,NaN,,,,,
11017,100,71,NaN,36,103,NaN,NaN,NaN,75,15,10,72,158
11018,,,NaN,,,NaN,NaN,NaN,,,,,
11019,100,71,NaN,36,104,NaN,NaN,NaN,75,15,10,72,159
11020,,,NaN,,,NaN,NaN,NaN,,,,,
11021,100,72,NaN,36,103,NaN,NaN,NaN,74,15,10,72,157
11022,,,NaN,,,NaN,NaN,NaN,,,,,
11023,100,72,NaN,36,103,NaN,NaN,NaN,75,15,10,72,158
11024,,,NaN,,,NaN,NaN,NaN,,,,,
11025,100,72,NaN,36,103,NaN,NaN,NaN,74,15,10,72,157
11026,,,NaN,,,NaN,NaN,NaN,,,,,
11027,100,72,NaN,35,103,NaN,NaN,NaN,75,15,10,73,158
11028,,,NaN,,,NaN,NaN,NaN,,,,,
11029,100,72,NaN,35,102,NaN,NaN,NaN,75,15,10,73,156
11030,,,NaN,,,NaN,NaN,NaN,,,,,
11031,100,72,NaN,35,103,NaN,NaN,NaN,75,15,10,72,158
11032,,,NaN,,,NaN,NaN,NaN,,,,,
11033,100,72,NaN,35,103,NaN,NaN,NaN,75,15,10,72,157
11034,,,NaN,,,NaN,NaN,NaN,,,,,
11035,100,72,NaN,36,103,NaN,NaN,NaN,75,15,10,73,158
11036,,,NaN,,,NaN,NaN,NaN,,,,,
11037,100,73,NaN,36,103,NaN,NaN,NaN,74,15,10,73,157
11038,,,NaN,,,NaN,NaN,NaN,,,,,
11039,100,72,NaN,36,103,NaN,NaN,NaN,75,15,9,73,158
11040,,,NaN,,,NaN,NaN,NaN,,,,,
11041,100,73,NaN,36,102,NaN,NaN,NaN,75,15,9,73,156
11042,,,NaN,,,NaN,NaN,NaN,,,,,
11043,100,72,NaN,36,103,NaN,NaN,NaN,75,15,9,73,157
11044,,,NaN,,,NaN,NaN,NaN,,,,,
11045,100,73,NaN,36,102,NaN,NaN,NaN,74,15,9,73,156
11046,,,NaN,,,NaN,NaN,NaN,,,,,
11047,100,73,NaN,36,102,NaN,NaN,NaN,74,15,9,73,157
11048,,,NaN,,,NaN,NaN,NaN,,,,,
11049,100,73,NaN,36,101,NaN,NaN,NaN,74,15,9,73,155
11050,,,NaN,,,NaN,NaN,NaN,,,,,
11051,100,73,NaN,36,102,NaN,NaN,NaN,74,15,9,73,157
11052,,,NaN,,,NaN,NaN,NaN,,,,,
11053,100,72,NaN,36,101,NaN,NaN,NaN,73,15,9,73,155
11054,,,NaN,,,NaN,NaN,NaN,,,,,
11055,100,72,NaN,36,102,NaN,NaN,NaN,74,15,9,72,157
11056,,,NaN,,,NaN,NaN,NaN,,,,,
11057,100,71,NaN,36,101,NaN,NaN,NaN,74,15,9,72,156
11058,,,NaN,,,NaN,NaN,NaN,,,,,
11059,100,71,NaN,36,102,NaN,NaN,NaN,75,15,9,72,158
11060,,,NaN,,,NaN,NaN,NaN,,,,,
11061,100,71,NaN,36,102,NaN,NaN,NaN,74,15,9,72,157
11062,,,NaN,,,NaN,NaN,NaN,,,,,
11063,100,72,NaN,36,103,NaN,NaN,NaN,75,15,9,72,158
11064,,,NaN,,,NaN,NaN,NaN,,,,,
11065,100,72,NaN,36,102,NaN,NaN,NaN,74,15,9,72,156
11066,,,NaN,,,NaN,NaN,NaN,,,,,
11067,100,72,NaN,36,103,NaN,NaN,NaN,75,15,9,73,158
11068,,,NaN,,,NaN,NaN,NaN,,,,,
11069,100,72,NaN,36,102,NaN,NaN,NaN,74,15,9,73,156
11070,,,NaN,,,NaN,NaN,NaN,,,,,
11071,100,73,NaN,36,103,NaN,NaN,NaN,75,15,9,73,158
11072,,,NaN,,,NaN,NaN,NaN,,,,,
11073,100,73,NaN,36,102,NaN,NaN,NaN,74,15,9,73,156
11074,,,NaN,,,NaN,NaN,NaN,,,,,
11075,100,73,NaN,36,102,NaN,NaN,NaN,75,15,9,73,157
11076,,,NaN,,,NaN,NaN,NaN,,,,,
11077,100,73,NaN,36,101,NaN,NaN,NaN,74,15,9,73,156
11078,,,NaN,,,NaN,NaN,NaN,,,,,
11079,100,72,NaN,36,102,NaN,NaN,NaN,74,15,9,73,157
11080,,,NaN,,,NaN,NaN,NaN,,,,,
11081,100,72,NaN,36,101,NaN,NaN,NaN,74,15,9,72,156
11082,,,NaN,,,NaN,NaN,NaN,,,,,
11083,100,72,NaN,36,102,NaN,NaN,NaN,74,15,9,72,158
11084,,,NaN,,,NaN,NaN,NaN,,,,,
11085,100,71,NaN,36,101,NaN,NaN,NaN,74,15,9,72,157
11086,,,NaN,,,NaN,NaN,NaN,,,,,
11087,100,71,NaN,36,102,NaN,NaN,NaN,74,15,9,72,158
11088,,,NaN,,,NaN,NaN,NaN,,,,,
11089,100,72,NaN,36,101,NaN,NaN,NaN,73,15,9,72,156
11090,,,NaN,,,NaN,NaN,NaN,,,,,
11091,100,71,NaN,36,101,NaN,NaN,NaN,74,15,9,72,157
11092,,,NaN,,,NaN,NaN,NaN,,,,,
11093,100,72,NaN,36,100,NaN,NaN,NaN,73,15,9,72,155
11094,,,NaN,,,NaN,NaN,NaN,,,,,
11095,100,71,NaN,36,101,NaN,NaN,NaN,73,15,9,72,156
11096,,,NaN,,,NaN,NaN,NaN,,,,,
11097,100,72,NaN,36,100,NaN,NaN,NaN,73,15,9,72,154
11098,,,NaN,,,NaN,NaN,NaN,,,,,
11099,100,72,NaN,36,100,NaN,NaN,NaN,73,15,9,72,156
11100,,,NaN,,,NaN,NaN,NaN,,,,,
11101,100,72,NaN,36,100,NaN,NaN,NaN,73,15,9,72,154
11102,,,NaN,,,NaN,NaN,NaN,,,,,
11103,100,73,NaN,36,100,NaN,NaN,NaN,73,15,9,73,156
11104,,,NaN,,,NaN,NaN,NaN,,,,,
11105,100,73,NaN,36,100,NaN,NaN,NaN,69,15,9,73,155
11106,,,NaN,,,NaN,NaN,NaN,,,,,
11107,100,73,NaN,36,100,NaN,NaN,NaN,,15,9,74,
11108,,,NaN,,,NaN,NaN,NaN,,,,,
11109,100,73,NaN,36,127,NaN,NaN,NaN,,15,9,74,
11110,,,NaN,,,NaN,NaN,NaN,,,,,
11111,100,73,NaN,36,129,NaN,NaN,NaN,,15,9,73,
11112,,,NaN,,,NaN,NaN,NaN,,,,,
11113,100,72,NaN,36,129,NaN,NaN,NaN,,15,9,73,
11114,,,NaN,,,NaN,NaN,NaN,,,,,
11115,100,72,NaN,36,129,NaN,NaN,NaN,,15,9,72,
11116,,,NaN,,,NaN,NaN,NaN,,,,,
11117,100,71,NaN,36,144,NaN,NaN,NaN,,15,9,72,
11118,,,NaN,,,NaN,NaN,NaN,,,,,
11119,100,71,NaN,36,144,NaN,NaN,NaN,,15,9,72,
11120,,,NaN,,,NaN,NaN,NaN,,,,,
11121,100,71,NaN,36,96,NaN,NaN,NaN,,15,9,72,
11122,,,NaN,,,NaN,NaN,NaN,,,,,
11123,100,72,NaN,36,105,NaN,NaN,NaN,,15,9,72,
11124,,,NaN,,,NaN,NaN,NaN,,,,,
11125,100,71,NaN,36,101,NaN,NaN,NaN,,15,9,72,
11126,,,NaN,,,NaN,NaN,NaN,,,,,
11127,100,71,NaN,36,100,NaN,NaN,NaN,,15,9,72,
11128,,,NaN,,,NaN,NaN,NaN,,,,,
11129,100,71,NaN,36,99,NaN,NaN,NaN,,15,9,72,
11130,,,NaN,,,NaN,NaN,NaN,,,,,
11131,100,71,NaN,36,100,NaN,NaN,NaN,,15,9,72,
11132,,,NaN,,,NaN,NaN,NaN,,,,,
11133,100,72,NaN,36,99,NaN,NaN,NaN,72,15,9,72,154
11134,,,NaN,,,NaN,NaN,NaN,,,,,
11135,100,73,NaN,36,99,NaN,NaN,NaN,72,15,9,73,155
11136,,,NaN,,,NaN,NaN,NaN,,,,,
11137,100,73,NaN,36,98,NaN,NaN,NaN,71,15,8,73,153
11138,,,NaN,,,NaN,NaN,NaN,,,,,
11139,100,73,NaN,36,98,NaN,NaN,NaN,71,15,8,74,154
11140,,,NaN,,,NaN,NaN,NaN,,,,,
11141,100,73,NaN,36,97,NaN,NaN,NaN,71,15,8,73,152
11142,,,NaN,,,NaN,NaN,NaN,,,,,
11143,100,72,NaN,36,97,NaN,NaN,NaN,71,15,8,72,153
11144,,,NaN,,,NaN,NaN,NaN,,,,,
11145,100,71,NaN,36,97,NaN,NaN,NaN,71,15,9,72,151
11146,,,NaN,,,NaN,NaN,NaN,,,,,
11147,100,71,NaN,36,97,NaN,NaN,NaN,71,15,9,72,153
11148,,,NaN,,,NaN,NaN,NaN,,,,,
11149,100,71,NaN,36,96,NaN,NaN,NaN,71,15,9,72,152
11150,,,NaN,,,NaN,NaN,NaN,,,,,
11151,100,72,NaN,36,97,NaN,NaN,NaN,71,15,9,72,153
11152,,,NaN,,,NaN,NaN,NaN,,,,,
11153,100,72,NaN,35,96,NaN,NaN,NaN,70,15,9,72,152
11154,,,NaN,,,NaN,NaN,NaN,,,,,
11155,100,72,NaN,35,97,NaN,NaN,NaN,70,15,8,72,152
11156,,,NaN,,,NaN,NaN,NaN,,,,,
11157,100,72,NaN,35,95,NaN,NaN,NaN,69,15,8,72,150
11158,,,NaN,,,NaN,NaN,NaN,,,,,
11159,100,71,NaN,35,96,NaN,NaN,NaN,70,15,8,72,151
11160,,,NaN,,,NaN,NaN,NaN,,,,,
11161,100,71,NaN,36,95,NaN,NaN,NaN,69,15,8,72,149
11162,,,NaN,,,NaN,NaN,NaN,,,,,
11163,100,71,NaN,36,95,NaN,NaN,NaN,70,15,9,71,151
11164,,,NaN,,,NaN,NaN,NaN,,,,,
11165,100,71,NaN,36,94,NaN,NaN,NaN,69,15,9,72,149
11166,,,NaN,,,NaN,NaN,NaN,,,,,
11167,100,71,NaN,35,95,NaN,NaN,NaN,70,15,8,72,151
11168,,,NaN,,,NaN,NaN,NaN,,,,,
11169,100,72,NaN,35,94,NaN,NaN,NaN,69,15,8,72,149
11170,,,NaN,,,NaN,NaN,NaN,,,,,
11171,100,72,NaN,35,95,NaN,NaN,NaN,70,15,8,72,150
11172,,,NaN,,,NaN,NaN,NaN,,,,,
11173,100,72,NaN,35,94,NaN,NaN,NaN,69,15,8,72,149
11174,,,NaN,,,NaN,NaN,NaN,,,,,
11175,100,72,NaN,35,95,NaN,NaN,NaN,70,15,8,72,150
11176,,,NaN,,,NaN,NaN,NaN,,,,,
11177,100,72,NaN,35,94,NaN,NaN,NaN,69,15,8,72,148
11178,,,NaN,,,NaN,NaN,NaN,,,,,
11179,100,72,NaN,35,95,NaN,NaN,NaN,69,15,8,72,150
11180,,,NaN,,,NaN,NaN,NaN,,,,,
11181,100,71,NaN,36,94,NaN,NaN,NaN,69,15,8,72,148
11182,,,NaN,,,NaN,NaN,NaN,,,,,
11183,100,71,NaN,36,94,NaN,NaN,NaN,69,15,8,72,149
11184,,,NaN,,,NaN,NaN,NaN,,,,,
11185,100,71,NaN,36,94,NaN,NaN,NaN,69,15,8,71,147
11186,,,NaN,,,NaN,NaN,NaN,,,,,
11187,100,70,NaN,35,95,NaN,NaN,NaN,70,15,8,71,149
11188,,,NaN,,,NaN,NaN,NaN,,,,,
11189,100,71,NaN,35,94,NaN,NaN,NaN,70,15,8,71,148
11190,,,NaN,,,NaN,NaN,NaN,,,,,
11191,100,71,NaN,35,95,NaN,NaN,NaN,70,15,8,72,150
11192,,,NaN,,,NaN,NaN,NaN,,,,,
11193,100,72,NaN,35,95,NaN,NaN,NaN,69,15,8,73,149
11194,,,NaN,,,NaN,NaN,NaN,,,,,
11195,100,73,NaN,35,95,NaN,NaN,NaN,69,15,8,73,150
11196,,,NaN,,,NaN,NaN,NaN,,,,,
11197,100,73,NaN,35,94,NaN,NaN,NaN,68,15,8,73,149
11198,,,NaN,,,NaN,NaN,NaN,,,,,
11199,100,72,NaN,35,94,NaN,NaN,NaN,68,15,8,73,149
11200,,,NaN,,,NaN,NaN,NaN,,,,,
11201,100,71,NaN,36,93,NaN,NaN,NaN,68,15,8,72,147
11202,,,NaN,,,NaN,NaN,NaN,,,,,
11203,100,70,NaN,36,94,NaN,NaN,NaN,69,15,8,71,149
11204,,,NaN,,,NaN,NaN,NaN,,,,,
11205,100,70,NaN,36,93,NaN,NaN,NaN,69,15,8,71,148
11206,,,NaN,,,NaN,NaN,NaN,,,,,
11207,100,70,NaN,36,94,NaN,NaN,NaN,69,15,8,71,149
11208,,,NaN,,,NaN,NaN,NaN,,,,,
11209,100,71,NaN,35,94,NaN,NaN,NaN,68,15,8,71,148
11210,,,NaN,,,NaN,NaN,NaN,,,,,
11211,100,71,NaN,35,94,NaN,NaN,NaN,68,15,8,72,149
11212,,,NaN,,,NaN,NaN,NaN,,,,,
11213,100,71,NaN,35,93,NaN,NaN,NaN,67,15,8,72,148
11214,,,NaN,,,NaN,NaN,NaN,,,,,
11215,100,71,NaN,36,93,NaN,NaN,NaN,68,15,8,72,148
11216,,,NaN,,,NaN,NaN,NaN,,,,,
11217,100,71,NaN,36,92,NaN,NaN,NaN,67,15,8,72,146
11218,,,NaN,,,NaN,NaN,NaN,,,,,
11219,100,71,NaN,36,92,NaN,NaN,NaN,67,15,8,71,147
11220,,,NaN,,,NaN,NaN,NaN,,,,,
11221,100,70,NaN,36,91,NaN,NaN,NaN,67,15,8,71,145
11222,,,NaN,,,NaN,NaN,NaN,,,,,
11223,100,70,NaN,36,92,NaN,NaN,NaN,67,15,8,71,147
11224,,,NaN,,,NaN,NaN,NaN,,,,,
11225,100,70,NaN,36,91,NaN,NaN,NaN,66,15,8,71,146
11226,,,NaN,,,NaN,NaN,NaN,,,,,
11227,100,70,NaN,36,92,NaN,NaN,NaN,67,15,8,71,147
11228,,,NaN,,,NaN,NaN,NaN,,,,,
11229,100,71,NaN,36,91,NaN,NaN,NaN,66,15,8,71,145
11230,,,NaN,,,NaN,NaN,NaN,,,,,
11231,100,71,NaN,36,92,NaN,NaN,NaN,67,15,8,72,147
11232,,,NaN,,,NaN,NaN,NaN,,,,,
11233,100,72,NaN,36,91,NaN,NaN,NaN,66,15,8,72,145
11234,,,NaN,,,NaN,NaN,NaN,,,,,
11235,100,72,NaN,36,91,NaN,NaN,NaN,67,15,8,72,146
11236,,,NaN,,,NaN,NaN,NaN,,,,,
11237,100,71,NaN,35,90,NaN,NaN,NaN,66,15,8,72,144
11238,,,NaN,,,NaN,NaN,NaN,,,,,
11239,100,71,NaN,35,91,NaN,NaN,NaN,67,15,8,72,146
11240,,,NaN,,,NaN,NaN,NaN,,,,,
11241,100,71,NaN,35,91,NaN,NaN,NaN,66,15,8,71,145
11242,,,NaN,,,NaN,NaN,NaN,,,,,
11243,100,71,NaN,35,91,NaN,NaN,NaN,67,15,8,71,146
11244,,,NaN,,,NaN,NaN,NaN,,,,,
11245,100,71,NaN,35,90,NaN,NaN,NaN,66,15,8,71,144
11246,,,NaN,,,NaN,NaN,NaN,,,,,
11247,100,71,NaN,35,91,NaN,NaN,NaN,66,15,8,71,145
11248,,,NaN,,,NaN,NaN,NaN,,,,,
11249,100,71,NaN,35,90,NaN,NaN,NaN,66,15,8,71,144
11250,,,NaN,,,NaN,NaN,NaN,,,,,
11251,100,70,NaN,35,90,NaN,NaN,NaN,67,15,8,71,145
11252,,,NaN,,,NaN,NaN,NaN,,,,,
11253,100,70,NaN,35,90,NaN,NaN,NaN,66,15,8,71,144
11254,,,NaN,,,NaN,NaN,NaN,,,,,
11255,100,70,NaN,35,91,NaN,NaN,NaN,67,15,8,70,146
11256,,,NaN,,,NaN,NaN,NaN,,,,,
11257,100,70,NaN,35,90,NaN,NaN,NaN,66,15,8,70,145
11258,,,NaN,,,NaN,NaN,NaN,,,,,
11259,100,70,NaN,35,91,NaN,NaN,NaN,66,15,8,71,146
11260,,,NaN,,,NaN,NaN,NaN,,,,,
11261,100,70,NaN,35,90,NaN,NaN,NaN,65,15,8,71,144
11262,,,NaN,,,NaN,NaN,NaN,,,,,
11263,100,70,NaN,35,90,NaN,NaN,NaN,66,15,8,71,145
11264,,,NaN,,,NaN,NaN,NaN,,,,,
11265,100,70,NaN,35,90,NaN,NaN,NaN,66,15,8,71,144
11266,,,NaN,,,NaN,NaN,NaN,,,,,
11267,100,71,NaN,35,91,NaN,NaN,NaN,67,15,8,71,146
11268,,,NaN,,,NaN,NaN,NaN,,,,,
11269,100,71,NaN,35,90,NaN,NaN,NaN,66,15,8,71,144
11270,,,NaN,,,NaN,NaN,NaN,,,,,
11271,100,71,NaN,35,90,NaN,NaN,NaN,66,15,8,72,146
11272,,,NaN,,,NaN,NaN,NaN,,,,,
11273,100,71,NaN,35,90,NaN,NaN,NaN,65,15,8,71,144
11274,,,NaN,,,NaN,NaN,NaN,,,,,
11275,100,70,NaN,35,90,NaN,NaN,NaN,66,15,8,71,145
11276,,,NaN,,,NaN,NaN,NaN,,,,,
11277,100,70,NaN,35,89,NaN,NaN,NaN,65,15,8,71,143
11278,,,NaN,,,NaN,NaN,NaN,,,,,
11279,100,70,NaN,36,90,NaN,NaN,NaN,66,15,8,71,145
11280,,,NaN,,,NaN,NaN,NaN,,,,,
11281,100,71,NaN,36,90,NaN,NaN,NaN,66,15,8,71,143
11282,,,NaN,,,NaN,NaN,NaN,,,,,
11283,100,71,NaN,36,90,NaN,NaN,NaN,66,15,8,72,145
11284,,,NaN,,,NaN,NaN,NaN,,,,,
11285,100,72,NaN,35,89,NaN,NaN,NaN,66,15,8,72,143
11286,,,NaN,,,NaN,NaN,NaN,,,,,
11287,100,72,NaN,35,90,NaN,NaN,NaN,66,15,8,72,145
11288,,,NaN,,,NaN,NaN,NaN,,,,,
11289,100,71,NaN,35,89,NaN,NaN,NaN,65,15,8,72,143
11290,,,NaN,,,NaN,NaN,NaN,,,,,
11291,100,71,NaN,35,90,NaN,NaN,NaN,66,15,8,71,144
11292,,,NaN,,,NaN,NaN,NaN,,,,,
11293,100,70,NaN,35,89,NaN,NaN,NaN,65,15,8,71,143
11294,,,NaN,,,NaN,NaN,NaN,,,,,
11295,100,70,NaN,35,90,NaN,NaN,NaN,66,15,8,71,145
11296,,,NaN,,,NaN,NaN,NaN,,,,,
11297,100,70,NaN,35,89,NaN,NaN,NaN,65,15,8,71,143
11298,,,NaN,,,NaN,NaN,NaN,,,,,
11299,100,71,NaN,35,90,NaN,NaN,NaN,66,15,8,71,145
11300,,,NaN,,,NaN,NaN,NaN,,,,,
11301,100,71,NaN,35,89,NaN,NaN,NaN,65,15,8,71,144
11302,,,NaN,,,NaN,NaN,NaN,,,,,
11303,100,70,NaN,35,89,NaN,NaN,NaN,66,15,8,71,144
11304,,,NaN,,,NaN,NaN,NaN,,,,,
11305,100,70,NaN,35,89,NaN,NaN,NaN,65,15,8,71,143
11306,,,NaN,,,NaN,NaN,NaN,,,,,
11307,100,70,NaN,35,89,NaN,NaN,NaN,65,15,8,71,144
11308,,,NaN,,,NaN,NaN,NaN,,,,,
11309,100,70,NaN,35,88,NaN,NaN,NaN,65,15,8,71,142
11310,,,NaN,,,NaN,NaN,NaN,,,,,
11311,100,70,NaN,35,89,NaN,NaN,NaN,65,15,8,71,144
11312,,,NaN,,,NaN,NaN,NaN,,,,,
11313,100,70,NaN,36,88,NaN,NaN,NaN,64,15,8,71,141
11314,,,NaN,,,NaN,NaN,NaN,,,,,
11315,100,70,NaN,36,88,NaN,NaN,NaN,65,15,8,70,143
11316,,,NaN,,,NaN,NaN,NaN,,,,,
11317,100,70,NaN,36,88,NaN,NaN,NaN,64,15,8,70,141
11318,,,NaN,,,NaN,NaN,NaN,,,,,
11319,100,70,NaN,36,88,NaN,NaN,NaN,64,15,8,70,142
11320,,,NaN,,,NaN,NaN,NaN,,,,,
11321,100,69,NaN,35,87,NaN,NaN,NaN,64,15,8,70,140
11322,,,NaN,,,NaN,NaN,NaN,,,,,
11323,100,69,NaN,35,87,NaN,NaN,NaN,64,15,8,70,142
11324,,,NaN,,,NaN,NaN,NaN,,,,,
11325,100,69,NaN,35,87,NaN,NaN,NaN,64,15,8,69,141
11326,,,NaN,,,NaN,NaN,NaN,,,,,
11327,100,69,NaN,35,88,NaN,NaN,NaN,65,15,8,70,142
11328,,,NaN,,,NaN,NaN,NaN,,,,,
11329,100,69,NaN,35,87,NaN,NaN,NaN,64,15,8,70,141
11330,,,NaN,,,NaN,NaN,NaN,,,,,
11331,100,70,NaN,35,88,NaN,NaN,NaN,64,15,8,70,142
11332,,,NaN,,,NaN,NaN,NaN,,,,,
11333,100,70,NaN,35,87,NaN,NaN,NaN,64,15,8,70,140
11334,,,NaN,,,NaN,NaN,NaN,,,,,
11335,100,70,NaN,35,88,NaN,NaN,NaN,64,15,8,70,142
11336,,,NaN,,,NaN,NaN,NaN,,,,,
11337,100,69,NaN,35,87,NaN,NaN,NaN,64,15,8,70,141
11338,,,NaN,,,NaN,NaN,NaN,,,,,
11339,100,69,NaN,35,88,NaN,NaN,NaN,65,15,8,70,142
11340,,,NaN,,,NaN,NaN,NaN,,,,,
11341,100,69,NaN,35,87,NaN,NaN,NaN,64,15,8,70,141
11342,,,NaN,,,NaN,NaN,NaN,,,,,
11343,100,69,NaN,35,88,NaN,NaN,NaN,65,15,8,70,142
11344,,,NaN,,,NaN,NaN,NaN,,,,,
11345,100,69,NaN,35,87,NaN,NaN,NaN,64,15,8,70,140
11346,,,NaN,,,NaN,NaN,NaN,,,,,
11347,100,70,NaN,36,88,NaN,NaN,NaN,64,15,8,70,142
11348,,,NaN,,,NaN,NaN,NaN,,,,,
11349,100,70,NaN,36,87,NaN,NaN,NaN,63,15,8,70,141
11350,,,NaN,,,NaN,NaN,NaN,,,,,
11351,100,70,NaN,36,87,NaN,NaN,NaN,61,15,8,70,142
11352,,,NaN,,,NaN,NaN,NaN,,,,,
11353,100,69,NaN,36,103,NaN,NaN,NaN,-31,15,8,70,190
11354,,,NaN,,,NaN,NaN,NaN,,,,,
11355,100,69,NaN,35,106,NaN,NaN,NaN,-75,15,8,69,183
11356,,,NaN,,,NaN,NaN,NaN,,,,,
11357,100,68,NaN,35,106,NaN,NaN,NaN,-75,15,8,69,183
11358,,,NaN,,,NaN,NaN,NaN,,,,,
11359,100,68,NaN,35,98,NaN,NaN,NaN,29,15,8,69,153
11360,,,NaN,,,NaN,NaN,NaN,,,,,
11361,100,68,NaN,35,93,NaN,NaN,NaN,55,15,8,69,142
11362,,,NaN,,,NaN,NaN,NaN,,,,,
11363,100,68,NaN,35,91,NaN,NaN,NaN,63,15,10,69,142
11364,,,NaN,,,NaN,NaN,NaN,,,,,
11365,100,68,NaN,35,88,NaN,NaN,NaN,63,15,10,68,139
11366,,,NaN,,,NaN,NaN,NaN,,,,,
11367,100,67,NaN,35,87,NaN,NaN,NaN,64,15,9,67,139
11368,,,NaN,,,NaN,NaN,NaN,,,,,
11369,100,66,NaN,35,85,NaN,NaN,NaN,62,15,9,67,136
11370,,,NaN,,,NaN,NaN,NaN,,,,,
11371,100,65,NaN,35,84,NaN,NaN,NaN,63,15,8,66,137
11372,,,NaN,,,NaN,NaN,NaN,,,,,
11373,100,65,NaN,35,83,NaN,NaN,NaN,62,15,8,66,134
11374,,,NaN,,,NaN,NaN,NaN,,,,,
11375,100,66,NaN,35,83,NaN,NaN,NaN,63,15,8,67,135
11376,,,NaN,,,NaN,NaN,NaN,,,,,
11377,100,68,NaN,35,82,NaN,NaN,NaN,62,15,8,68,133
11378,,,NaN,,,NaN,NaN,NaN,,,,,
11379,100,68,NaN,35,84,NaN,NaN,NaN,64,15,8,69,138
11380,,,NaN,,,NaN,NaN,NaN,,,,,
11381,100,70,NaN,35,84,NaN,NaN,NaN,63,15,8,70,136
11382,,,NaN,,,NaN,NaN,NaN,,,,,
11383,100,71,NaN,33,85,NaN,NaN,NaN,65,15,8,71,139
11384,,,NaN,,,NaN,NaN,NaN,,,,,
11385,100,72,NaN,33,85,NaN,NaN,NaN,63,15,8,72,118
11386,,,NaN,,,NaN,NaN,NaN,,,,,
11387,100,72,NaN,33,85,NaN,NaN,NaN,,15,8,72,
11388,,,NaN,,,NaN,NaN,NaN,,,,,
11389,100,72,NaN,34,130,NaN,NaN,NaN,,15,8,72,
11390,,,NaN,,,NaN,NaN,NaN,,,,,
11391,100,72,NaN,34,130,NaN,NaN,NaN,,15,8,72,
11392,,,NaN,,,NaN,NaN,NaN,,,,,
11393,100,72,NaN,34,133,NaN,NaN,NaN,,15,7,72,
11394,,,NaN,,,NaN,NaN,NaN,,,,,
11395,100,73,NaN,34,133,NaN,NaN,NaN,,15,7,73,
11396,,,NaN,,,NaN,NaN,NaN,,,,,
11397,100,73,NaN,34,133,NaN,NaN,NaN,,15,7,74,
11398,,,NaN,,,NaN,NaN,NaN,,,,,
11399,100,73,NaN,34,145,NaN,NaN,NaN,,15,7,74,
11400,,,NaN,,,NaN,NaN,NaN,,,,,
11401,100,74,NaN,34,145,NaN,NaN,NaN,,15,8,74,
11402,,,NaN,,,NaN,NaN,NaN,,,,,
11403,100,73,NaN,34,83,NaN,NaN,NaN,,15,8,74,
