time,SNUADC/ECG_II,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/HR,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2
19437,NaN,NaN,NaN,18,33,7,94,75,94,106,58,NaN,100
19438,NaN,NaN,NaN,,,,,,,,,NaN,
19439,NaN,NaN,NaN,18,34,8,94,76,94,107,59,NaN,100
19440,NaN,NaN,NaN,,,,,,,,,NaN,
19441,NaN,NaN,NaN,18,34,8,94,76,94,106,59,NaN,100
19442,NaN,NaN,NaN,,,,,,,,,NaN,
19443,NaN,NaN,NaN,18,34,7,94,75,94,105,58,NaN,100
19444,NaN,NaN,NaN,,,,,,,,,NaN,
19445,NaN,NaN,NaN,18,33,7,94,76,94,106,59,NaN,100
19446,NaN,NaN,NaN,,,,,,,,,NaN,
19447,NaN,NaN,NaN,18,33,7,94,75,95,105,59,NaN,100
19448,NaN,NaN,NaN,,,,,,,,,NaN,
19449,NaN,NaN,NaN,18,33,7,94,76,95,107,59,NaN,100
19450,NaN,NaN,NaN,,,,,,,,,NaN,
19451,NaN,NaN,NaN,18,33,7,94,76,95,107,59,NaN,100
19452,NaN,NaN,NaN,,,,,,,,,NaN,
19453,NaN,NaN,NaN,18,34,8,94,76,95,106,59,NaN,100
19454,NaN,NaN,NaN,,,,,,,,,NaN,
19455,NaN,NaN,NaN,18,34,7,94,77,94,109,60,NaN,100
19456,NaN,NaN,NaN,,,,,,,,,NaN,
19457,NaN,NaN,NaN,18,34,7,94,77,95,108,60,NaN,100
19458,NaN,NaN,NaN,,,,,,,,,NaN,
19459,NaN,NaN,NaN,18,34,7,94,77,95,110,60,NaN,100
19460,NaN,NaN,NaN,,,,,,,,,NaN,
19461,NaN,NaN,NaN,18,34,7,94,77,95,109,60,NaN,100
19462,NaN,NaN,NaN,,,,,,,,,NaN,
19463,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19464,NaN,NaN,NaN,,,,,,,,,NaN,
19465,NaN,NaN,NaN,18,34,7,94,77,95,110,60,NaN,100
19466,NaN,NaN,NaN,,,,,,,,,NaN,
19467,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19468,NaN,NaN,NaN,,,,,,,,,NaN,
19469,NaN,NaN,NaN,18,34,8,94,76,95,109,59,NaN,100
19470,NaN,NaN,NaN,,,,,,,,,NaN,
19471,NaN,NaN,NaN,18,33,8,94,77,95,110,60,NaN,100
19472,NaN,NaN,NaN,,,,,,,,,NaN,
19473,NaN,NaN,NaN,18,33,7,94,77,95,109,60,NaN,100
19474,NaN,NaN,NaN,,,,,,,,,NaN,
19475,NaN,NaN,NaN,18,33,7,94,78,95,111,61,NaN,100
19476,NaN,NaN,NaN,,,,,,,,,NaN,
19477,NaN,NaN,NaN,18,34,7,94,77,95,109,60,NaN,100
19478,NaN,NaN,NaN,,,,,,,,,NaN,
19479,NaN,NaN,NaN,18,34,7,94,78,95,111,61,NaN,100
19480,NaN,NaN,NaN,,,,,,,,,NaN,
19481,NaN,NaN,NaN,18,34,7,95,79,95,112,62,NaN,100
19482,NaN,NaN,NaN,,,,,,,,,NaN,
19483,NaN,NaN,NaN,18,34,8,95,78,96,110,60,NaN,100
19484,NaN,NaN,NaN,,,,,,,,,NaN,
19485,NaN,NaN,NaN,18,34,7,95,79,96,112,61,NaN,100
19486,NaN,NaN,NaN,,,,,,,,,NaN,
19487,NaN,NaN,NaN,18,34,7,95,78,95,111,61,NaN,100
19488,NaN,NaN,NaN,,,,,,,,,NaN,
19489,NaN,NaN,NaN,18,34,7,95,79,96,113,61,NaN,100
19490,NaN,NaN,NaN,,,,,,,,,NaN,
19491,NaN,NaN,NaN,18,34,7,95,78,95,112,61,NaN,100
19492,NaN,NaN,NaN,,,,,,,,,NaN,
19493,NaN,NaN,NaN,18,34,7,95,78,95,111,60,NaN,100
19494,NaN,NaN,NaN,,,,,,,,,NaN,
19495,NaN,NaN,NaN,18,34,7,94,78,95,112,61,NaN,100
19496,NaN,NaN,NaN,,,,,,,,,NaN,
19497,NaN,NaN,NaN,18,34,7,95,77,95,110,60,NaN,100
19498,NaN,NaN,NaN,,,,,,,,,NaN,
19499,NaN,NaN,NaN,18,34,8,95,78,95,111,60,NaN,100
19500,NaN,NaN,NaN,,,,,,,,,NaN,
19501,NaN,NaN,NaN,18,33,8,95,77,95,110,61,NaN,100
19502,NaN,NaN,NaN,,,,,,,,,NaN,
19503,NaN,NaN,NaN,18,33,7,94,77,95,109,60,NaN,100
19504,NaN,NaN,NaN,,,,,,,,,NaN,
19505,NaN,NaN,NaN,18,33,7,94,78,95,111,60,NaN,100
19506,NaN,NaN,NaN,,,,,,,,,NaN,
19507,NaN,NaN,NaN,18,34,7,95,77,95,108,60,NaN,100
19508,NaN,NaN,NaN,,,,,,,,,NaN,
19509,NaN,NaN,NaN,18,34,7,95,77,95,109,59,NaN,100
19510,NaN,NaN,NaN,,,,,,,,,NaN,
19511,NaN,NaN,NaN,18,34,7,95,77,95,108,60,NaN,100
19512,NaN,NaN,NaN,,,,,,,,,NaN,
19513,NaN,NaN,NaN,18,34,7,95,77,95,109,60,NaN,100
19514,NaN,NaN,NaN,,,,,,,,,NaN,
19515,NaN,NaN,NaN,18,34,7,95,78,95,111,60,NaN,100
19516,NaN,NaN,NaN,,,,,,,,,NaN,
19517,NaN,NaN,NaN,18,34,7,94,77,95,109,59,NaN,100
19518,NaN,NaN,NaN,,,,,,,,,NaN,
19519,NaN,NaN,NaN,18,33,7,94,77,95,110,59,NaN,100
19520,NaN,NaN,NaN,,,,,,,,,NaN,
19521,NaN,NaN,NaN,18,33,7,94,77,94,110,60,NaN,100
19522,NaN,NaN,NaN,,,,,,,,,NaN,
19523,NaN,NaN,NaN,18,33,7,94,77,95,110,60,NaN,100
19524,NaN,NaN,NaN,,,,,,,,,NaN,
19525,NaN,NaN,NaN,18,34,7,94,78,95,112,61,NaN,100
19526,NaN,NaN,NaN,,,,,,,,,NaN,
19527,NaN,NaN,NaN,18,34,7,94,77,95,110,59,NaN,100
19528,NaN,NaN,NaN,,,,,,,,,NaN,
19529,NaN,NaN,NaN,18,34,7,94,77,95,110,59,NaN,100
19530,NaN,NaN,NaN,,,,,,,,,NaN,
19531,NaN,NaN,NaN,18,34,7,94,77,95,110,60,NaN,100
19532,NaN,NaN,NaN,,,,,,,,,NaN,
19533,NaN,NaN,NaN,18,34,7,95,76,95,108,58,NaN,100
19534,NaN,NaN,NaN,,,,,,,,,NaN,
19535,NaN,NaN,NaN,18,34,7,94,76,95,109,59,NaN,100
19536,NaN,NaN,NaN,,,,,,,,,NaN,
19537,NaN,NaN,NaN,18,34,7,95,75,95,106,58,NaN,100
19538,NaN,NaN,NaN,,,,,,,,,NaN,
19539,NaN,NaN,NaN,18,34,7,94,76,95,107,59,NaN,100
19540,NaN,NaN,NaN,,,,,,,,,NaN,
19541,NaN,NaN,NaN,18,34,7,94,75,95,107,58,NaN,100
19542,NaN,NaN,NaN,,,,,,,,,NaN,
19543,NaN,NaN,NaN,18,34,7,94,74,95,104,57,NaN,100
19544,NaN,NaN,NaN,,,,,,,,,NaN,
19545,NaN,NaN,NaN,18,34,7,94,74,94,105,57,NaN,100
19546,NaN,NaN,NaN,,,,,,,,,NaN,
19547,NaN,NaN,NaN,18,34,7,94,74,94,105,58,NaN,100
19548,NaN,NaN,NaN,,,,,,,,,NaN,
19549,NaN,NaN,NaN,18,34,7,94,75,95,107,58,NaN,100
19550,NaN,NaN,NaN,,,,,,,,,NaN,
19551,NaN,NaN,NaN,18,34,7,94,75,95,106,59,NaN,100
19552,NaN,NaN,NaN,,,,,,,,,NaN,
19553,NaN,NaN,NaN,18,34,7,95,75,95,106,58,NaN,100
19554,NaN,NaN,NaN,,,,,,,,,NaN,
19555,NaN,NaN,NaN,18,34,7,94,76,95,108,58,NaN,100
19556,NaN,NaN,NaN,,,,,,,,,NaN,
19557,NaN,NaN,NaN,18,33,7,94,75,95,105,58,NaN,100
19558,NaN,NaN,NaN,,,,,,,,,NaN,
19559,NaN,NaN,NaN,18,33,7,94,75,94,105,57,NaN,100
19560,NaN,NaN,NaN,,,,,,,,,NaN,
19561,NaN,NaN,NaN,18,33,7,94,75,94,105,58,NaN,100
19562,NaN,NaN,NaN,,,,,,,,,NaN,
19563,NaN,NaN,NaN,18,34,7,94,75,95,106,58,NaN,100
19564,NaN,NaN,NaN,,,,,,,,,NaN,
19565,NaN,NaN,NaN,18,34,7,94,76,95,109,60,NaN,100
19566,NaN,NaN,NaN,,,,,,,,,NaN,
19567,NaN,NaN,NaN,18,34,7,94,76,95,107,59,NaN,100
19568,NaN,NaN,NaN,,,,,,,,,NaN,
19569,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19570,NaN,NaN,NaN,,,,,,,,,NaN,
19571,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19572,NaN,NaN,NaN,,,,,,,,,NaN,
19573,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19574,NaN,NaN,NaN,,,,,,,,,NaN,
19575,NaN,NaN,NaN,18,34,7,94,77,95,109,60,NaN,100
19576,NaN,NaN,NaN,,,,,,,,,NaN,
19577,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19578,NaN,NaN,NaN,,,,,,,,,NaN,
19579,NaN,NaN,NaN,18,34,7,94,77,95,109,59,NaN,100
19580,NaN,NaN,NaN,,,,,,,,,NaN,
19581,NaN,NaN,NaN,18,34,7,95,77,95,109,60,NaN,100
19582,NaN,NaN,NaN,,,,,,,,,NaN,
19583,NaN,NaN,NaN,18,33,7,95,77,95,109,60,NaN,100
19584,NaN,NaN,NaN,,,,,,,,,NaN,
19585,NaN,NaN,NaN,18,33,7,95,78,95,110,60,NaN,100
19586,NaN,NaN,NaN,,,,,,,,,NaN,
19587,NaN,NaN,NaN,18,33,7,95,77,95,108,60,NaN,100
19588,NaN,NaN,NaN,,,,,,,,,NaN,
19589,NaN,NaN,NaN,18,34,7,95,78,95,110,60,NaN,100
19590,NaN,NaN,NaN,,,,,,,,,NaN,
19591,NaN,NaN,NaN,18,34,7,94,77,95,110,60,NaN,100
19592,NaN,NaN,NaN,,,,,,,,,NaN,
19593,NaN,NaN,NaN,18,34,7,94,77,95,108,59,NaN,100
19594,NaN,NaN,NaN,,,,,,,,,NaN,
19595,NaN,NaN,NaN,18,34,7,94,77,95,110,60,NaN,100
19596,NaN,NaN,NaN,,,,,,,,,NaN,
19597,NaN,NaN,NaN,18,34,7,94,77,95,108,59,NaN,100
19598,NaN,NaN,NaN,,,,,,,,,NaN,
19599,NaN,NaN,NaN,18,34,7,94,77,95,110,60,NaN,100
19600,NaN,NaN,NaN,,,,,,,,,NaN,
19601,NaN,NaN,NaN,18,34,7,94,77,95,109,60,NaN,100
19602,NaN,NaN,NaN,,,,,,,,,NaN,
19603,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19604,NaN,NaN,NaN,,,,,,,,,NaN,
19605,NaN,NaN,NaN,18,34,7,94,77,94,110,60,NaN,100
19606,NaN,NaN,NaN,,,,,,,,,NaN,
19607,NaN,NaN,NaN,18,34,7,94,76,94,108,59,NaN,100
19608,NaN,NaN,NaN,,,,,,,,,NaN,
19609,NaN,NaN,NaN,18,34,7,94,76,94,108,59,NaN,100
19610,NaN,NaN,NaN,,,,,,,,,NaN,
19611,NaN,NaN,NaN,18,34,7,94,76,94,108,59,NaN,100
19612,NaN,NaN,NaN,,,,,,,,,NaN,
19613,NaN,NaN,NaN,18,34,7,94,76,94,108,59,NaN,100
19614,NaN,NaN,NaN,,,,,,,,,NaN,
19615,NaN,NaN,NaN,18,34,7,94,76,94,109,59,NaN,100
19616,NaN,NaN,NaN,,,,,,,,,NaN,
19617,NaN,NaN,NaN,18,34,7,94,76,94,108,59,NaN,100
19618,NaN,NaN,NaN,,,,,,,,,NaN,
19619,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19620,NaN,NaN,NaN,,,,,,,,,NaN,
19621,NaN,NaN,NaN,18,34,7,94,76,95,109,59,NaN,100
19622,NaN,NaN,NaN,,,,,,,,,NaN,
19623,NaN,NaN,NaN,18,34,7,94,76,95,108,59,NaN,100
19624,NaN,NaN,NaN,,,,,,,,,NaN,
19625,NaN,NaN,NaN,18,34,7,94,77,94,109,59,NaN,100
19626,NaN,NaN,NaN,,,,,,,,,NaN,
19627,NaN,NaN,NaN,18,34,7,94,76,94,108,59,NaN,100
19628,NaN,NaN,NaN,,,,,,,,,NaN,
19629,NaN,NaN,NaN,18,33,7,94,77,95,109,60,NaN,100
19630,NaN,NaN,NaN,,,,,,,,,NaN,
19631,NaN,NaN,NaN,18,33,7,94,77,95,109,61,NaN,100
19632,NaN,NaN,NaN,,,,,,,,,NaN,
19633,NaN,NaN,NaN,18,33,7,94,77,95,108,60,NaN,100
19634,NaN,NaN,NaN,,,,,,,,,NaN,
19635,NaN,NaN,NaN,18,34,7,94,78,95,109,60,NaN,100
19636,NaN,NaN,NaN,,,,,,,,,NaN,
19637,NaN,NaN,NaN,18,34,7,94,76,95,106,59,NaN,100
19638,NaN,NaN,NaN,,,,,,,,,NaN,
19639,NaN,NaN,NaN,18,34,7,94,76,95,106,59,NaN,100
19640,NaN,NaN,NaN,,,,,,,,,NaN,
19641,NaN,NaN,NaN,18,34,7,94,77,94,106,61,NaN,100
19642,NaN,NaN,NaN,,,,,,,,,NaN,
19643,NaN,NaN,NaN,18,33,7,94,77,95,107,61,NaN,100
19644,NaN,NaN,NaN,,,,,,,,,NaN,
19645,NaN,NaN,NaN,18,33,7,94,78,95,109,61,NaN,100
19646,NaN,NaN,NaN,,,,,,,,,NaN,
19647,NaN,NaN,NaN,18,33,7,94,78,95,107,61,NaN,100
19648,NaN,NaN,NaN,,,,,,,,,NaN,
19649,NaN,NaN,NaN,18,34,7,94,78,95,109,61,NaN,100
19650,NaN,NaN,NaN,,,,,,,,,NaN,
19651,NaN,NaN,NaN,18,34,7,94,78,95,108,61,NaN,100
19652,NaN,NaN,NaN,,,,,,,,,NaN,
19653,NaN,NaN,NaN,18,34,7,94,78,95,108,61,NaN,100
19654,NaN,NaN,NaN,,,,,,,,,NaN,
19655,NaN,NaN,NaN,18,33,7,94,78,95,109,61,NaN,100
19656,NaN,NaN,NaN,,,,,,,,,NaN,
19657,NaN,NaN,NaN,18,33,7,94,78,95,107,61,NaN,100
19658,NaN,NaN,NaN,,,,,,,,,NaN,
19659,NaN,NaN,NaN,18,33,7,94,78,95,109,60,NaN,100
19660,NaN,NaN,NaN,,,,,,,,,NaN,
19661,NaN,NaN,NaN,18,34,7,94,78,95,109,61,NaN,100
19662,NaN,NaN,NaN,,,,,,,,,NaN,
19663,NaN,NaN,NaN,18,34,7,94,77,95,108,60,NaN,100
19664,NaN,NaN,NaN,,,,,,,,,NaN,
19665,NaN,NaN,NaN,18,34,7,94,77,95,109,60,NaN,100
19666,NaN,NaN,NaN,,,,,,,,,NaN,
19667,NaN,NaN,NaN,18,34,7,94,77,95,108,60,NaN,100
19668,NaN,NaN,NaN,,,,,,,,,NaN,
19669,NaN,NaN,NaN,18,33,7,94,78,95,110,61,NaN,100
19670,NaN,NaN,NaN,,,,,,,,,NaN,
19671,NaN,NaN,NaN,18,33,7,94,79,95,110,62,NaN,100
19672,NaN,NaN,NaN,,,,,,,,,NaN,
19673,NaN,NaN,NaN,18,33,7,95,78,95,108,60,NaN,100
19674,NaN,NaN,NaN,,,,,,,,,NaN,
19675,NaN,NaN,NaN,18,34,7,94,78,95,109,60,NaN,100
19676,NaN,NaN,NaN,,,,,,,,,NaN,
19677,NaN,NaN,NaN,18,34,7,94,77,95,106,60,NaN,100
19678,NaN,NaN,NaN,,,,,,,,,NaN,
19679,NaN,NaN,NaN,18,34,7,94,77,95,108,61,NaN,100
19680,NaN,NaN,NaN,,,,,,,,,NaN,
19681,NaN,NaN,NaN,18,33,7,94,77,95,108,61,NaN,100
19682,NaN,NaN,NaN,,,,,,,,,NaN,
19683,NaN,NaN,NaN,18,33,7,94,79,95,110,62,NaN,100
19684,NaN,NaN,NaN,,,,,,,,,NaN,
19685,NaN,NaN,NaN,18,33,7,94,80,95,113,63,NaN,100
19686,NaN,NaN,NaN,,,,,,,,,NaN,
19687,NaN,NaN,NaN,18,34,7,94,79,95,110,61,NaN,100
19688,NaN,NaN,NaN,,,,,,,,,NaN,
19689,NaN,NaN,NaN,18,34,7,94,78,95,110,60,NaN,100
19690,NaN,NaN,NaN,,,,,,,,,NaN,
19691,NaN,NaN,NaN,18,34,7,94,78,94,109,61,NaN,100
19692,NaN,NaN,NaN,,,,,,,,,NaN,
19693,NaN,NaN,NaN,18,34,7,94,77,95,109,60,NaN,100
19694,NaN,NaN,NaN,,,,,,,,,NaN,
19695,NaN,NaN,NaN,18,33,8,94,78,95,110,61,NaN,100
19696,NaN,NaN,NaN,,,,,,,,,NaN,
19697,NaN,NaN,NaN,18,33,8,94,77,95,108,61,NaN,100
19698,NaN,NaN,NaN,,,,,,,,,NaN,
19699,NaN,NaN,NaN,18,33,7,94,77,95,108,60,NaN,100
19700,NaN,NaN,NaN,,,,,,,,,NaN,
19701,NaN,NaN,NaN,18,33,7,94,77,95,108,60,NaN,100
19702,NaN,NaN,NaN,,,,,,,,,NaN,
19703,NaN,NaN,NaN,18,33,7,94,77,95,108,60,NaN,100
19704,NaN,NaN,NaN,,,,,,,,,NaN,
19705,NaN,NaN,NaN,18,33,7,94,77,95,108,60,NaN,100
19706,NaN,NaN,NaN,,,,,,,,,NaN,
19707,NaN,NaN,NaN,18,33,7,94,77,95,107,60,NaN,100
19708,NaN,NaN,NaN,,,,,,,,,NaN,
19709,NaN,NaN,NaN,18,33,7,94,77,94,108,60,NaN,100
19710,NaN,NaN,NaN,,,,,,,,,NaN,
19711,NaN,NaN,NaN,18,33,8,94,77,94,108,61,NaN,100
19712,NaN,NaN,NaN,,,,,,,,,NaN,
19713,NaN,NaN,NaN,18,34,8,94,77,94,107,59,NaN,100
19714,NaN,NaN,NaN,,,,,,,,,NaN,
19715,NaN,NaN,NaN,18,34,8,94,77,94,108,60,NaN,100
19716,NaN,NaN,NaN,,,,,,,,,NaN,
19717,NaN,NaN,NaN,18,34,7,94,76,94,106,59,NaN,100
19718,NaN,NaN,NaN,,,,,,,,,NaN,
19719,NaN,NaN,NaN,18,34,7,94,77,95,107,60,NaN,100
19720,NaN,NaN,NaN,,,,,,,,,NaN,
19721,NaN,NaN,NaN,18,34,7,94,77,95,107,60,NaN,100
19722,NaN,NaN,NaN,,,,,,,,,NaN,
19723,NaN,NaN,NaN,18,34,7,94,77,95,107,60,NaN,100
19724,NaN,NaN,NaN,,,,,,,,,NaN,
19725,NaN,NaN,NaN,18,34,7,94,78,95,110,61,NaN,100
19726,NaN,NaN,NaN,,,,,,,,,NaN,
19727,NaN,NaN,NaN,18,33,7,95,78,95,109,61,NaN,100
19728,NaN,NaN,NaN,,,,,,,,,NaN,
19729,NaN,NaN,NaN,18,33,7,95,78,95,110,61,NaN,100
19730,NaN,NaN,NaN,,,,,,,,,NaN,
19731,NaN,NaN,NaN,18,33,7,95,78,95,109,61,NaN,100
19732,NaN,NaN,NaN,,,,,,,,,NaN,
19733,NaN,NaN,NaN,18,33,7,94,78,95,109,59,NaN,100
19734,NaN,NaN,NaN,,,,,,,,,NaN,
19735,NaN,NaN,NaN,18,33,7,94,78,95,110,60,NaN,100
19736,NaN,NaN,NaN,,,,,,,,,NaN,
19737,NaN,NaN,NaN,18,33,7,94,77,94,108,60,NaN,100
19738,NaN,NaN,NaN,,,,,,,,,NaN,
19739,NaN,NaN,NaN,18,34,7,94,78,94,109,60,NaN,100
19740,NaN,NaN,NaN,,,,,,,,,NaN,
19741,NaN,NaN,NaN,18,34,7,94,78,94,109,61,NaN,100
19742,NaN,NaN,NaN,,,,,,,,,NaN,
19743,NaN,NaN,NaN,18,34,7,94,78,95,109,60,NaN,100
19744,NaN,NaN,NaN,,,,,,,,,NaN,
19745,NaN,NaN,NaN,18,34,7,94,78,95,110,61,NaN,100
19746,NaN,NaN,NaN,,,,,,,,,NaN,
19747,NaN,NaN,NaN,18,34,7,95,79,95,110,62,NaN,100
19748,NaN,NaN,NaN,,,,,,,,,NaN,
19749,NaN,NaN,NaN,18,34,7,95,79,95,112,62,NaN,100
19750,NaN,NaN,NaN,,,,,,,,,NaN,
19751,NaN,NaN,NaN,18,34,7,95,80,96,112,63,NaN,100
19752,NaN,NaN,NaN,,,,,,,,,NaN,
19753,NaN,NaN,NaN,18,34,7,95,80,95,111,61,NaN,100
19754,NaN,NaN,NaN,,,,,,,,,NaN,
19755,NaN,NaN,NaN,18,34,7,95,80,95,112,62,NaN,100
19756,NaN,NaN,NaN,,,,,,,,,NaN,
19757,NaN,NaN,NaN,18,34,7,95,79,95,110,61,NaN,100
19758,NaN,NaN,NaN,,,,,,,,,NaN,
19759,NaN,NaN,NaN,18,34,7,95,79,95,110,61,NaN,100
19760,NaN,NaN,NaN,,,,,,,,,NaN,
19761,NaN,NaN,NaN,18,34,7,94,78,95,110,61,NaN,100
19762,NaN,NaN,NaN,,,,,,,,,NaN,
19763,NaN,NaN,NaN,18,34,7,95,78,95,109,60,NaN,100
19764,NaN,NaN,NaN,,,,,,,,,NaN,
19765,NaN,NaN,NaN,18,34,7,94,78,95,110,61,NaN,100
19766,NaN,NaN,NaN,,,,,,,,,NaN,
19767,NaN,NaN,NaN,18,34,7,95,78,95,109,60,NaN,100
19768,NaN,NaN,NaN,,,,,,,,,NaN,
19769,NaN,NaN,NaN,18,33,7,94,78,95,109,60,NaN,100
19770,NaN,NaN,NaN,,,,,,,,,NaN,
19771,NaN,NaN,NaN,18,33,7,94,78,95,110,61,NaN,100
19772,NaN,NaN,NaN,,,,,,,,,NaN,
19773,NaN,NaN,NaN,18,33,7,95,78,95,108,60,NaN,100
19774,NaN,NaN,NaN,,,,,,,,,NaN,
19775,NaN,NaN,NaN,18,33,7,94,78,95,109,60,NaN,100
19776,NaN,NaN,NaN,,,,,,,,,NaN,
19777,NaN,NaN,NaN,18,34,7,94,77,94,107,59,NaN,100
19778,NaN,NaN,NaN,,,,,,,,,NaN,
19779,NaN,NaN,NaN,18,34,7,93,77,94,108,60,NaN,100
19780,NaN,NaN,NaN,,,,,,,,,NaN,
19781,NaN,NaN,NaN,18,34,7,93,77,94,107,61,NaN,100
19782,NaN,NaN,NaN,,,,,,,,,NaN,
19783,NaN,NaN,NaN,18,33,7,93,77,94,109,60,NaN,100
19784,NaN,NaN,NaN,,,,,,,,,NaN,
19785,NaN,NaN,NaN,18,33,7,93,78,94,110,61,NaN,100
19786,NaN,NaN,NaN,,,,,,,,,NaN,
19787,NaN,NaN,NaN,18,33,7,93,78,94,108,60,NaN,100
19788,NaN,NaN,NaN,,,,,,,,,NaN,
19789,NaN,NaN,NaN,18,34,7,93,78,94,109,60,NaN,100
19790,NaN,NaN,NaN,,,,,,,,,NaN,
19791,NaN,NaN,NaN,18,34,7,94,77,94,108,60,NaN,100
19792,NaN,NaN,NaN,,,,,,,,,NaN,
19793,NaN,NaN,NaN,18,34,7,94,77,94,108,60,NaN,100
19794,NaN,NaN,NaN,,,,,,,,,NaN,
19795,NaN,NaN,NaN,18,34,7,94,78,94,109,61,NaN,100
19796,NaN,NaN,NaN,,,,,,,,,NaN,
19797,NaN,NaN,NaN,18,34,7,94,77,94,108,60,NaN,100
19798,NaN,NaN,NaN,,,,,,,,,NaN,
19799,NaN,NaN,NaN,18,34,7,94,78,94,109,61,NaN,100
19800,NaN,NaN,NaN,,,,,,,,,NaN,
19801,NaN,NaN,NaN,18,34,7,93,79,94,110,62,NaN,100
19802,NaN,NaN,NaN,,,,,,,,,NaN,
19803,NaN,NaN,NaN,18,34,7,93,78,94,110,61,NaN,100
19804,NaN,NaN,NaN,,,,,,,,,NaN,
19805,NaN,NaN,NaN,18,34,7,94,79,94,111,62,NaN,100
19806,NaN,NaN,NaN,,,,,,,,,NaN,
19807,NaN,NaN,NaN,18,34,7,94,78,94,109,61,NaN,100
19808,NaN,NaN,NaN,,,,,,,,,NaN,
19809,NaN,NaN,NaN,18,34,7,94,78,94,109,61,NaN,100
19810,NaN,NaN,NaN,,,,,,,,,NaN,
19811,NaN,NaN,NaN,18,34,7,93,77,94,107,60,NaN,100
19812,NaN,NaN,NaN,,,,,,,,,NaN,
19813,NaN,NaN,NaN,18,34,7,93,77,94,107,59,NaN,100
19814,NaN,NaN,NaN,,,,,,,,,NaN,
19815,NaN,NaN,NaN,18,34,7,93,77,93,108,60,NaN,100
19816,NaN,NaN,NaN,,,,,,,,,NaN,
19817,NaN,NaN,NaN,18,34,7,93,76,93,106,59,NaN,100
19818,NaN,NaN,NaN,,,,,,,,,NaN,
19819,NaN,NaN,NaN,18,34,7,93,76,93,107,59,NaN,100
19820,NaN,NaN,NaN,,,,,,,,,NaN,
19821,NaN,NaN,NaN,18,34,7,93,76,93,106,59,NaN,100
19822,NaN,NaN,NaN,,,,,,,,,NaN,
19823,NaN,NaN,NaN,18,34,7,93,75,93,106,58,NaN,100
19824,NaN,NaN,NaN,,,,,,,,,NaN,
19825,NaN,NaN,NaN,18,34,7,93,76,94,106,58,NaN,100
19826,NaN,NaN,NaN,,,,,,,,,NaN,
19827,NaN,NaN,NaN,18,33,7,93,75,94,104,58,NaN,100
19828,NaN,NaN,NaN,,,,,,,,,NaN,
19829,NaN,NaN,NaN,18,33,7,93,75,94,106,58,NaN,100
19830,NaN,NaN,NaN,,,,,,,,,NaN,
19831,NaN,NaN,NaN,18,33,7,93,75,94,105,58,NaN,100
19832,NaN,NaN,NaN,,,,,,,,,NaN,
19833,NaN,NaN,NaN,18,34,7,94,74,94,104,58,NaN,100
19834,NaN,NaN,NaN,,,,,,,,,NaN,
19835,NaN,NaN,NaN,18,34,7,94,75,94,105,59,NaN,100
19836,NaN,NaN,NaN,,,,,,,,,NaN,
19837,NaN,NaN,NaN,18,34,7,94,75,94,103,58,NaN,100
19838,NaN,NaN,NaN,,,,,,,,,NaN,
19839,NaN,NaN,NaN,18,34,7,94,75,95,105,59,NaN,100
19840,NaN,NaN,NaN,,,,,,,,,NaN,
19841,NaN,NaN,NaN,18,34,7,94,75,95,103,59,NaN,100
19842,NaN,NaN,NaN,,,,,,,,,NaN,
19843,NaN,NaN,NaN,18,34,7,94,74,95,103,58,NaN,100
19844,NaN,NaN,NaN,,,,,,,,,NaN,
19845,NaN,NaN,NaN,18,34,7,94,75,95,105,59,NaN,100
19846,NaN,NaN,NaN,,,,,,,,,NaN,
19847,NaN,NaN,NaN,18,34,7,94,75,95,103,59,NaN,100
19848,NaN,NaN,NaN,,,,,,,,,NaN,
19849,NaN,NaN,NaN,18,34,7,94,76,95,105,59,NaN,100
19850,NaN,NaN,NaN,,,,,,,,,NaN,
19851,NaN,NaN,NaN,18,33,7,94,75,95,104,60,NaN,100
19852,NaN,NaN,NaN,,,,,,,,,NaN,
19853,NaN,NaN,NaN,18,33,7,95,75,95,104,59,NaN,100
19854,NaN,NaN,NaN,,,,,,,,,NaN,
19855,NaN,NaN,NaN,18,33,7,95,76,95,105,59,NaN,100
19856,NaN,NaN,NaN,,,,,,,,,NaN,
19857,NaN,NaN,NaN,18,33,7,95,75,95,104,60,NaN,100
19858,NaN,NaN,NaN,,,,,,,,,NaN,
19859,NaN,NaN,NaN,18,33,7,95,76,95,106,59,NaN,100
19860,NaN,NaN,NaN,,,,,,,,,NaN,
19861,NaN,NaN,NaN,18,33,7,95,76,95,105,60,NaN,100
