time,Solar8000/RR_CO2,SNUADC/ECG_II,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,Solar8000/ETCO2,SNUADC/ART
22248,17,NaN,NaN,68,68,118,14,NaN,79,100,61,39,NaN
22249,,NaN,NaN,,,,,NaN,,,,,NaN
22250,17,NaN,NaN,67,68,117,14,NaN,80,100,63,39,NaN
22251,,NaN,NaN,,,,,NaN,,,,,NaN
22252,17,NaN,NaN,67,68,119,13,NaN,80,100,62,39,NaN
22253,,NaN,NaN,,,,,NaN,,,,,NaN
22254,17,NaN,NaN,68,69,120,13,NaN,81,100,63,39,NaN
22255,,NaN,NaN,,,,,NaN,,,,,NaN
22256,17,NaN,NaN,69,70,119,14,NaN,81,100,63,39,NaN
22257,,NaN,NaN,,,,,NaN,,,,,NaN
22258,17,NaN,NaN,70,71,121,14,NaN,81,100,63,39,NaN
22259,,NaN,NaN,,,,,NaN,,,,,NaN
22260,17,NaN,NaN,70,71,120,14,NaN,81,100,63,40,NaN
22261,,NaN,NaN,,,,,NaN,,,,,NaN
22262,17,NaN,NaN,70,71,121,14,NaN,81,100,63,40,NaN
22263,,NaN,NaN,,,,,NaN,,,,,NaN
22264,17,NaN,NaN,70,71,121,14,NaN,82,100,64,40,NaN
22265,,NaN,NaN,,,,,NaN,,,,,NaN
22266,17,NaN,NaN,70,71,121,14,NaN,82,100,63,39,NaN
22267,,NaN,NaN,,,,,NaN,,,,,NaN
22268,17,NaN,NaN,70,71,121,14,NaN,82,100,63,39,NaN
22269,,NaN,NaN,,,,,NaN,,,,,NaN
22270,17,NaN,NaN,70,70,120,13,NaN,81,100,63,39,NaN
22271,,NaN,NaN,,,,,NaN,,,,,NaN
22272,17,NaN,NaN,70,70,122,13,NaN,82,100,64,39,NaN
22273,,NaN,NaN,,,,,NaN,,,,,NaN
22274,17,NaN,NaN,70,70,121,13,NaN,82,100,65,40,NaN
22275,,NaN,NaN,,,,,NaN,,,,,NaN
22276,17,NaN,NaN,70,71,123,13,NaN,82,100,64,40,NaN
22277,,NaN,NaN,,,,,NaN,,,,,NaN
22278,17,NaN,NaN,71,71,121,14,NaN,82,100,64,40,NaN
22279,,NaN,NaN,,,,,NaN,,,,,NaN
22280,17,NaN,NaN,71,71,121,14,NaN,82,100,64,40,NaN
22281,,NaN,NaN,,,,,NaN,,,,,NaN
22282,17,NaN,NaN,71,71,122,14,NaN,82,100,64,39,NaN
22283,,NaN,NaN,,,,,NaN,,,,,NaN
22284,17,NaN,NaN,70,71,121,14,NaN,82,100,63,39,NaN
22285,,NaN,NaN,,,,,NaN,,,,,NaN
22286,17,NaN,NaN,70,71,122,13,NaN,82,100,63,39,NaN
22287,,NaN,NaN,,,,,NaN,,,,,NaN
22288,17,NaN,NaN,70,71,120,13,NaN,81,100,63,39,NaN
22289,,NaN,NaN,,,,,NaN,,,,,NaN
22290,17,NaN,NaN,70,70,122,13,NaN,81,100,63,39,NaN
22291,,NaN,NaN,,,,,NaN,,,,,NaN
22292,17,NaN,NaN,69,70,120,13,NaN,80,100,62,39,NaN
22293,,NaN,NaN,,,,,NaN,,,,,NaN
22294,17,NaN,NaN,69,70,120,13,NaN,80,100,62,39,NaN
22295,,NaN,NaN,,,,,NaN,,,,,NaN
22296,17,NaN,NaN,69,70,119,13,NaN,80,100,63,39,NaN
22297,,NaN,NaN,,,,,NaN,,,,,NaN
22298,17,NaN,NaN,69,70,119,13,NaN,80,100,62,39,NaN
22299,,NaN,NaN,,,,,NaN,,,,,NaN
22300,17,NaN,NaN,69,70,121,14,NaN,80,100,63,39,NaN
22301,,NaN,NaN,,,,,NaN,,,,,NaN
22302,17,NaN,NaN,69,70,119,14,NaN,80,100,62,39,NaN
22303,,NaN,NaN,,,,,NaN,,,,,NaN
22304,17,NaN,NaN,69,70,120,14,NaN,80,100,62,38,NaN
22305,,NaN,NaN,,,,,NaN,,,,,NaN
22306,17,NaN,NaN,69,70,119,14,NaN,80,100,62,38,NaN
22307,,NaN,NaN,,,,,NaN,,,,,NaN
22308,17,NaN,NaN,69,70,120,13,NaN,80,100,62,38,NaN
22309,,NaN,NaN,,,,,NaN,,,,,NaN
22310,17,NaN,NaN,69,70,119,13,NaN,80,100,62,38,NaN
22311,,NaN,NaN,,,,,NaN,,,,,NaN
22312,17,NaN,NaN,69,70,118,13,NaN,79,100,61,38,NaN
22313,,NaN,NaN,,,,,NaN,,,,,NaN
22314,17,NaN,NaN,69,70,119,13,NaN,79,100,62,38,NaN
22315,,NaN,NaN,,,,,NaN,,,,,NaN
22316,17,NaN,NaN,69,69,117,13,NaN,79,100,62,38,NaN
22317,,NaN,NaN,,,,,NaN,,,,,NaN
22318,17,NaN,NaN,69,69,119,13,NaN,79,100,62,38,NaN
22319,,NaN,NaN,,,,,NaN,,,,,NaN
22320,17,NaN,NaN,69,69,117,14,NaN,79,100,61,38,NaN
22321,,NaN,NaN,,,,,NaN,,,,,NaN
22322,17,NaN,NaN,69,69,118,14,NaN,79,100,61,38,NaN
22323,,NaN,NaN,,,,,NaN,,,,,NaN
22324,17,NaN,NaN,68,69,118,14,NaN,79,100,61,38,NaN
22325,,NaN,NaN,,,,,NaN,,,,,NaN
22326,17,NaN,NaN,68,69,117,14,NaN,78,100,61,38,NaN
22327,,NaN,NaN,,,,,NaN,,,,,NaN
22328,17,NaN,NaN,68,69,118,14,NaN,79,100,61,38,NaN
22329,,NaN,NaN,,,,,NaN,,,,,NaN
22330,17,NaN,NaN,69,69,116,13,NaN,78,100,61,38,NaN
22331,,NaN,NaN,,,,,NaN,,,,,NaN
22332,17,NaN,NaN,69,69,118,13,NaN,79,100,61,38,NaN
22333,,NaN,NaN,,,,,NaN,,,,,NaN
22334,17,NaN,NaN,69,69,116,13,NaN,78,100,61,38,NaN
22335,,NaN,NaN,,,,,NaN,,,,,NaN
22336,17,NaN,NaN,69,69,118,13,NaN,79,100,61,38,NaN
22337,,NaN,NaN,,,,,NaN,,,,,NaN
22338,17,NaN,NaN,69,70,117,14,NaN,78,100,61,38,NaN
22339,,NaN,NaN,,,,,NaN,,,,,NaN
22340,17,NaN,NaN,69,69,117,14,NaN,78,100,61,38,NaN
22341,,NaN,NaN,,,,,NaN,,,,,NaN
22342,17,NaN,NaN,69,69,118,14,NaN,79,100,61,38,NaN
22343,,NaN,NaN,,,,,NaN,,,,,NaN
22344,17,NaN,NaN,68,69,116,14,NaN,78,100,61,38,NaN
22345,,NaN,NaN,,,,,NaN,,,,,NaN
22346,17,NaN,NaN,68,69,118,14,NaN,79,100,62,38,NaN
22347,,NaN,NaN,,,,,NaN,,,,,NaN
22348,17,NaN,NaN,68,69,117,14,NaN,78,100,61,38,NaN
22349,,NaN,NaN,,,,,NaN,,,,,NaN
22350,17,NaN,NaN,69,69,118,13,NaN,79,100,61,38,NaN
22351,,NaN,NaN,,,,,NaN,,,,,NaN
22352,17,NaN,NaN,69,70,117,13,NaN,78,100,61,38,NaN
22353,,NaN,NaN,,,,,NaN,,,,,NaN
22354,17,NaN,NaN,69,70,118,13,NaN,79,100,61,38,NaN
22355,,NaN,NaN,,,,,NaN,,,,,NaN
22356,17,NaN,NaN,69,70,118,13,NaN,78,100,61,38,NaN
22357,,NaN,NaN,,,,,NaN,,,,,NaN
22358,17,NaN,NaN,69,69,116,13,NaN,78,100,60,38,NaN
22359,,NaN,NaN,,,,,NaN,,,,,NaN
22360,17,NaN,NaN,69,69,117,14,NaN,78,100,61,38,NaN
22361,,NaN,NaN,,,,,NaN,,,,,NaN
22362,17,NaN,NaN,69,69,115,14,NaN,77,100,60,38,NaN
22363,,NaN,NaN,,,,,NaN,,,,,NaN
22364,17,NaN,NaN,69,69,116,14,NaN,77,100,60,38,NaN
22365,,NaN,NaN,,,,,NaN,,,,,NaN
22366,17,NaN,NaN,68,69,114,14,NaN,76,100,60,38,NaN
22367,,NaN,NaN,,,,,NaN,,,,,NaN
22368,17,NaN,NaN,68,69,115,13,NaN,77,100,59,38,NaN
22369,,NaN,NaN,,,,,NaN,,,,,NaN
22370,17,NaN,NaN,68,68,115,13,NaN,76,100,59,38,NaN
22371,,NaN,NaN,,,,,NaN,,,,,NaN
22372,17,NaN,NaN,67,68,114,13,NaN,76,100,59,38,NaN
22373,,NaN,NaN,,,,,NaN,,,,,NaN
22374,17,NaN,NaN,67,68,115,13,NaN,76,100,59,38,NaN
22375,,NaN,NaN,,,,,NaN,,,,,NaN
22376,17,NaN,NaN,67,68,114,13,NaN,76,100,59,38,NaN
22377,,NaN,NaN,,,,,NaN,,,,,NaN
22378,17,NaN,NaN,67,68,115,13,NaN,76,100,59,38,NaN
22379,,NaN,NaN,,,,,NaN,,,,,NaN
22380,17,NaN,NaN,67,68,114,14,NaN,76,100,60,38,NaN
22381,,NaN,NaN,,,,,NaN,,,,,NaN
22382,17,NaN,NaN,68,68,116,14,NaN,77,100,60,37,NaN
22383,,NaN,NaN,,,,,NaN,,,,,NaN
22384,17,NaN,NaN,68,69,115,14,NaN,77,100,60,37,NaN
22385,,NaN,NaN,,,,,NaN,,,,,NaN
22386,17,NaN,NaN,69,70,115,14,NaN,77,100,60,37,NaN
22387,,NaN,NaN,,,,,NaN,,,,,NaN
22388,17,NaN,NaN,69,70,116,14,NaN,77,100,60,37,NaN
22389,,NaN,NaN,,,,,NaN,,,,,NaN
22390,17,NaN,NaN,70,70,115,13,NaN,77,100,60,37,NaN
22391,,NaN,NaN,,,,,NaN,,,,,NaN
22392,17,NaN,NaN,70,70,117,13,NaN,78,100,60,37,NaN
22393,,NaN,NaN,,,,,NaN,,,,,NaN
22394,17,NaN,NaN,70,70,114,13,NaN,77,100,59,37,NaN
22395,,NaN,NaN,,,,,NaN,,,,,NaN
22396,17,NaN,NaN,70,70,116,13,NaN,77,100,60,37,NaN
22397,,NaN,NaN,,,,,NaN,,,,,NaN
22398,17,NaN,NaN,70,70,116,13,NaN,78,100,61,38,NaN
22399,,NaN,NaN,,,,,NaN,,,,,NaN
22400,17,NaN,NaN,70,71,117,13,NaN,78,100,60,38,NaN
22401,,NaN,NaN,,,,,NaN,,,,,NaN
22402,17,NaN,NaN,70,71,118,14,NaN,78,100,61,38,NaN
22403,,NaN,NaN,,,,,NaN,,,,,NaN
22404,17,NaN,NaN,71,71,117,14,NaN,78,100,60,38,NaN
22405,,NaN,NaN,,,,,NaN,,,,,NaN
22406,17,NaN,NaN,70,71,117,13,NaN,78,100,60,38,NaN
22407,,NaN,NaN,,,,,NaN,,,,,NaN
22408,17,NaN,NaN,70,70,115,13,NaN,77,100,60,38,NaN
22409,,NaN,NaN,,,,,NaN,,,,,NaN
22410,17,NaN,NaN,70,70,117,13,NaN,77,100,60,38,NaN
22411,,NaN,NaN,,,,,NaN,,,,,NaN
22412,17,NaN,NaN,69,70,115,13,NaN,77,100,60,38,NaN
22413,,NaN,NaN,,,,,NaN,,,,,NaN
22414,17,NaN,NaN,69,70,115,13,NaN,77,100,59,38,NaN
22415,,NaN,NaN,,,,,NaN,,,,,NaN
22416,17,NaN,NaN,69,70,115,13,NaN,77,100,60,38,NaN
22417,,NaN,NaN,,,,,NaN,,,,,NaN
22418,17,NaN,NaN,69,70,115,13,NaN,76,100,58,38,NaN
22419,,NaN,NaN,,,,,NaN,,,,,NaN
22420,17,NaN,NaN,69,70,115,13,NaN,76,100,59,38,NaN
22421,,NaN,NaN,,,,,NaN,,,,,NaN
22422,17,NaN,NaN,69,70,114,13,NaN,75,100,58,38,NaN
22423,,NaN,NaN,,,,,NaN,,,,,NaN
22424,17,NaN,NaN,69,70,115,14,NaN,76,100,59,38,NaN
22425,,NaN,NaN,,,,,NaN,,,,,NaN
22426,17,NaN,NaN,69,69,113,14,NaN,75,100,59,38,NaN
22427,,NaN,NaN,,,,,NaN,,,,,NaN
22428,17,NaN,NaN,69,69,114,13,NaN,76,100,58,38,NaN
22429,,NaN,NaN,,,,,NaN,,,,,NaN
22430,17,NaN,NaN,69,69,113,13,NaN,75,100,59,38,NaN
22431,,NaN,NaN,,,,,NaN,,,,,NaN
22432,17,NaN,NaN,69,70,113,13,NaN,75,100,58,38,NaN
22433,,NaN,NaN,,,,,NaN,,,,,NaN
22434,17,NaN,NaN,69,70,114,13,NaN,76,100,59,38,NaN
22435,,NaN,NaN,,,,,NaN,,,,,NaN
22436,17,NaN,NaN,69,70,113,13,NaN,75,100,58,38,NaN
22437,,NaN,NaN,,,,,NaN,,,,,NaN
22438,17,NaN,NaN,70,70,115,13,NaN,76,100,59,38,NaN
22439,,NaN,NaN,,,,,NaN,,,,,NaN
22440,17,NaN,NaN,70,71,113,13,NaN,76,100,59,38,NaN
22441,,NaN,NaN,,,,,NaN,,,,,NaN
22442,17,NaN,NaN,70,71,115,13,NaN,76,100,59,38,NaN
22443,,NaN,NaN,,,,,NaN,,,,,NaN
22444,17,NaN,NaN,71,71,114,14,NaN,76,100,60,38,NaN
22445,,NaN,NaN,,,,,NaN,,,,,NaN
22446,17,NaN,NaN,71,71,115,14,NaN,76,100,59,38,NaN
22447,,NaN,NaN,,,,,NaN,,,,,NaN
22448,17,NaN,NaN,70,71,116,13,NaN,77,100,60,38,NaN
22449,,NaN,NaN,,,,,NaN,,,,,NaN
22450,17,NaN,NaN,70,71,115,13,NaN,76,100,59,38,NaN
22451,,NaN,NaN,,,,,NaN,,,,,NaN
22452,17,NaN,NaN,71,71,117,13,NaN,77,100,60,38,NaN
22453,,NaN,NaN,,,,,NaN,,,,,NaN
22454,17,NaN,NaN,71,72,116,13,NaN,77,100,60,38,NaN
22455,,NaN,NaN,,,,,NaN,,,,,NaN
22456,17,NaN,NaN,72,72,117,13,NaN,78,100,60,38,NaN
22457,,NaN,NaN,,,,,NaN,,,,,NaN
22458,17,NaN,NaN,72,72,117,13,NaN,78,100,61,38,NaN
22459,,NaN,NaN,,,,,NaN,,,,,NaN
22460,17,NaN,NaN,72,72,116,13,NaN,77,100,59,38,NaN
22461,,NaN,NaN,,,,,NaN,,,,,NaN
22462,17,NaN,NaN,71,72,115,13,NaN,77,100,60,38,NaN
22463,,NaN,NaN,,,,,NaN,,,,,NaN
22464,17,NaN,NaN,71,71,115,13,NaN,76,100,59,38,NaN
22465,,NaN,NaN,,,,,NaN,,,,,NaN
22466,17,NaN,NaN,71,71,116,14,NaN,77,100,60,38,NaN
22467,,NaN,NaN,,,,,NaN,,,,,NaN
22468,17,NaN,NaN,71,71,115,14,NaN,76,100,59,38,NaN
22469,,NaN,NaN,,,,,NaN,,,,,NaN
22470,17,NaN,NaN,70,71,116,13,NaN,77,100,60,38,NaN
22471,,NaN,NaN,,,,,NaN,,,,,NaN
22472,17,NaN,NaN,70,71,114,13,NaN,76,100,60,38,NaN
22473,,NaN,NaN,,,,,NaN,,,,,NaN
22474,17,NaN,NaN,71,71,115,13,NaN,77,100,59,38,NaN
22475,,NaN,NaN,,,,,NaN,,,,,NaN
22476,17,NaN,NaN,71,71,116,13,NaN,77,100,60,38,NaN
22477,,NaN,NaN,,,,,NaN,,,,,NaN
22478,17,NaN,NaN,71,71,115,13,NaN,76,100,59,38,NaN
22479,,NaN,NaN,,,,,NaN,,,,,NaN
22480,17,NaN,NaN,70,71,115,13,NaN,76,100,59,38,NaN
22481,,NaN,NaN,,,,,NaN,,,,,NaN
22482,17,NaN,NaN,70,70,112,13,NaN,75,100,59,38,NaN
22483,,NaN,NaN,,,,,NaN,,,,,NaN
22484,17,NaN,NaN,70,70,114,14,NaN,76,100,59,38,NaN
22485,,NaN,NaN,,,,,NaN,,,,,NaN
22486,17,NaN,NaN,70,70,113,14,NaN,75,100,59,38,NaN
22487,,NaN,NaN,,,,,NaN,,,,,NaN
22488,17,NaN,NaN,70,71,114,14,NaN,76,100,59,38,NaN
22489,,NaN,NaN,,,,,NaN,,,,,NaN
22490,17,NaN,NaN,70,71,113,14,NaN,75,100,59,38,NaN
22491,,NaN,NaN,,,,,NaN,,,,,NaN
22492,17,NaN,NaN,70,71,113,13,NaN,75,100,59,38,NaN
22493,,NaN,NaN,,,,,NaN,,,,,NaN
22494,17,NaN,NaN,70,71,114,13,NaN,76,100,59,38,NaN
22495,,NaN,NaN,,,,,NaN,,,,,NaN
22496,17,NaN,NaN,70,71,113,13,NaN,75,100,58,38,NaN
22497,,NaN,NaN,,,,,NaN,,,,,NaN
22498,17,NaN,NaN,70,71,114,13,NaN,76,100,59,38,NaN
22499,,NaN,NaN,,,,,NaN,,,,,NaN
22500,17,NaN,NaN,70,71,112,13,NaN,75,100,59,38,NaN
22501,,NaN,NaN,,,,,NaN,,,,,NaN
22502,17,NaN,NaN,70,71,113,13,NaN,75,100,59,38,NaN
22503,,NaN,NaN,,,,,NaN,,,,,NaN
22504,17,NaN,NaN,70,71,113,14,NaN,75,100,59,38,NaN
22505,,NaN,NaN,,,,,NaN,,,,,NaN
22506,17,NaN,NaN,71,71,113,14,NaN,75,100,58,38,NaN
22507,,NaN,NaN,,,,,NaN,,,,,NaN
22508,17,NaN,NaN,71,71,113,14,NaN,75,100,58,37,NaN
22509,,NaN,NaN,,,,,NaN,,,,,NaN
22510,17,NaN,NaN,71,71,111,14,NaN,74,100,57,37,NaN
22511,,NaN,NaN,,,,,NaN,,,,,NaN
22512,17,NaN,NaN,70,71,112,14,NaN,75,100,58,37,NaN
22513,,NaN,NaN,,,,,NaN,,,,,NaN
22514,17,NaN,NaN,70,71,116,13,NaN,74,100,57,38,NaN
22515,,NaN,NaN,,,,,NaN,,,,,NaN
22516,17,NaN,NaN,70,70,115,13,NaN,74,100,57,38,NaN
22517,,NaN,NaN,,,,,NaN,,,,,NaN
22518,17,NaN,NaN,70,70,111,13,NaN,74,100,57,38,NaN
22519,,NaN,NaN,,,,,NaN,,,,,NaN
22520,17,NaN,NaN,70,70,104,13,NaN,72,100,56,38,NaN
22521,,NaN,NaN,,,,,NaN,,,,,NaN
22522,17,NaN,NaN,70,70,110,13,NaN,74,100,58,37,NaN
22523,,NaN,NaN,,,,,NaN,,,,,NaN
22524,17,NaN,NaN,70,70,111,13,NaN,73,100,56,37,NaN
22525,,NaN,NaN,,,,,NaN,,,,,NaN
22526,17,NaN,NaN,69,69,110,14,NaN,72,100,53,37,NaN
22527,,NaN,NaN,,,,,NaN,,,,,NaN
22528,17,NaN,NaN,67,67,107,14,NaN,71,100,54,38,NaN
22529,,NaN,NaN,,,,,NaN,,,,,NaN
22530,17,NaN,NaN,65,66,106,14,NaN,71,100,56,38,NaN
22531,,NaN,NaN,,,,,NaN,,,,,NaN
22532,17,NaN,NaN,64,66,104,14,NaN,70,100,57,38,NaN
22533,,NaN,NaN,,,,,NaN,,,,,NaN
22534,17,NaN,NaN,66,67,106,13,NaN,70,100,56,38,NaN
22535,,NaN,NaN,,,,,NaN,,,,,NaN
22536,17,NaN,NaN,68,69,107,13,NaN,72,100,59,38,NaN
22537,,NaN,NaN,,,,,NaN,,,,,NaN
22538,17,NaN,NaN,71,71,107,14,NaN,71,100,57,38,NaN
22539,,NaN,NaN,,,,,NaN,,,,,NaN
22540,17,NaN,NaN,71,72,108,14,NaN,72,100,59,38,NaN
22541,,NaN,NaN,,,,,NaN,,,,,NaN
22542,17,NaN,NaN,72,72,104,14,NaN,71,100,59,36,NaN
22543,,NaN,NaN,,,,,NaN,,,,,NaN
22544,17,NaN,NaN,72,73,107,14,NaN,72,100,60,36,NaN
22545,,NaN,NaN,,,,,NaN,,,,,NaN
22546,17,NaN,NaN,72,73,104,14,NaN,72,100,60,36,NaN
22547,,NaN,NaN,,,,,NaN,,,,,NaN
22548,17,NaN,NaN,73,73,106,15,NaN,72,100,59,36,NaN
22549,,NaN,NaN,,,,,NaN,,,,,NaN
22550,17,NaN,NaN,73,74,108,15,NaN,73,100,61,36,NaN
22551,,NaN,NaN,,,,,NaN,,,,,NaN
22552,17,NaN,NaN,74,74,109,14,NaN,73,100,60,36,NaN
22553,,NaN,NaN,,,,,NaN,,,,,NaN
22554,17,NaN,NaN,73,74,112,14,NaN,74,100,61,36,NaN
22555,,NaN,NaN,,,,,NaN,,,,,NaN
22556,17,NaN,NaN,73,74,108,14,NaN,73,100,60,34,NaN
22557,,NaN,NaN,,,,,NaN,,,,,NaN
22558,17,NaN,NaN,73,73,112,14,NaN,74,100,61,34,NaN
22559,,NaN,NaN,,,,,NaN,,,,,NaN
22560,17,NaN,NaN,73,74,107,14,NaN,73,100,60,34,NaN
22561,,NaN,NaN,,,,,NaN,,,,,NaN
22562,17,NaN,NaN,73,74,108,14,NaN,72,99,58,34,NaN
22563,,NaN,NaN,,,,,NaN,,,,,NaN
22564,17,NaN,NaN,73,74,106,14,NaN,71,100,59,34,NaN
22565,,NaN,NaN,,,,,NaN,,,,,NaN
22566,17,NaN,NaN,73,73,105,14,NaN,70,100,56,34,NaN
22567,,NaN,NaN,,,,,NaN,,,,,NaN
22568,17,NaN,NaN,72,73,106,13,NaN,70,100,57,34,NaN
22569,,NaN,NaN,,,,,NaN,,,,,NaN
22570,17,NaN,NaN,72,73,102,13,NaN,69,100,56,34,NaN
22571,,NaN,NaN,,,,,NaN,,,,,NaN
22572,17,NaN,NaN,72,73,106,12,NaN,70,100,58,34,NaN
22573,,NaN,NaN,,,,,NaN,,,,,NaN
22574,17,NaN,NaN,73,73,102,12,NaN,69,99,57,34,NaN
22575,,NaN,NaN,,,,,NaN,,,,,NaN
22576,17,NaN,NaN,73,73,104,12,NaN,69,100,56,34,NaN
22577,,NaN,NaN,,,,,NaN,,,,,NaN
22578,17,NaN,NaN,72,73,103,12,NaN,69,100,57,33,NaN
22579,,NaN,NaN,,,,,NaN,,,,,NaN
22580,17,NaN,NaN,72,73,104,12,NaN,70,100,56,33,NaN
22581,,NaN,NaN,,,,,NaN,,,,,NaN
22582,17,NaN,NaN,72,73,106,12,NaN,71,100,58,33,NaN
22583,,NaN,NaN,,,,,NaN,,,,,NaN
22584,17,NaN,NaN,73,73,104,12,NaN,70,100,58,34,NaN
22585,,NaN,NaN,,,,,NaN,,,,,NaN
22586,17,NaN,NaN,74,75,109,13,NaN,72,100,60,34,NaN
22587,,NaN,NaN,,,,,NaN,,,,,NaN
22588,17,NaN,NaN,75,75,105,13,NaN,71,100,59,34,NaN
22589,,NaN,NaN,,,,,NaN,,,,,NaN
22590,17,NaN,NaN,75,76,109,12,NaN,73,100,59,34,NaN
22591,,NaN,NaN,,,,,NaN,,,,,NaN
22592,17,NaN,NaN,75,76,107,12,NaN,72,100,60,33,NaN
22593,,NaN,NaN,,,,,NaN,,,,,NaN
22594,17,NaN,NaN,75,76,108,12,NaN,72,100,58,33,NaN
22595,,NaN,NaN,,,,,NaN,,,,,NaN
22596,17,NaN,NaN,75,76,109,12,NaN,73,100,59,33,NaN
22597,,NaN,NaN,,,,,NaN,,,,,NaN
22598,17,NaN,NaN,75,76,107,12,NaN,72,100,58,34,NaN
22599,,NaN,NaN,,,,,NaN,,,,,NaN
22600,17,NaN,NaN,75,76,110,12,NaN,73,100,60,34,NaN
22601,,NaN,NaN,,,,,NaN,,,,,NaN
22602,17,NaN,NaN,75,76,106,12,NaN,72,100,58,34,NaN
22603,,NaN,NaN,,,,,NaN,,,,,NaN
22604,17,NaN,NaN,76,76,108,12,NaN,72,100,58,34,NaN
22605,,NaN,NaN,,,,,NaN,,,,,NaN
22606,17,NaN,NaN,75,76,103,13,NaN,70,100,57,34,NaN
22607,,NaN,NaN,,,,,NaN,,,,,NaN
22608,17,NaN,NaN,75,75,106,13,NaN,71,100,58,34,NaN
22609,,NaN,NaN,,,,,NaN,,,,,NaN
22610,17,NaN,NaN,75,75,106,13,NaN,72,100,59,34,NaN
22611,,NaN,NaN,,,,,NaN,,,,,NaN
22612,17,NaN,NaN,75,76,107,12,NaN,72,100,59,34,NaN
22613,,NaN,NaN,,,,,NaN,,,,,NaN
22614,17,NaN,NaN,75,76,111,12,NaN,74,100,60,34,NaN
22615,,NaN,NaN,,,,,NaN,,,,,NaN
22616,17,NaN,NaN,76,76,107,12,NaN,73,100,59,34,NaN
22617,,NaN,NaN,,,,,NaN,,,,,NaN
22618,17,NaN,NaN,76,76,110,12,NaN,74,100,60,34,NaN
22619,,NaN,NaN,,,,,NaN,,,,,NaN
22620,17,NaN,NaN,75,76,107,12,NaN,73,100,60,34,NaN
22621,,NaN,NaN,,,,,NaN,,,,,NaN
22622,17,NaN,NaN,75,76,109,12,NaN,74,100,59,34,NaN
22623,,NaN,NaN,,,,,NaN,,,,,NaN
22624,17,NaN,NaN,75,76,108,12,NaN,74,100,61,34,NaN
22625,,NaN,NaN,,,,,NaN,,,,,NaN
22626,17,NaN,NaN,75,76,108,12,NaN,74,100,59,34,NaN
22627,,NaN,NaN,,,,,NaN,,,,,NaN
22628,17,NaN,NaN,75,76,111,13,NaN,75,100,61,34,NaN
22629,,NaN,NaN,,,,,NaN,,,,,NaN
22630,17,NaN,NaN,75,76,108,13,NaN,74,100,61,34,NaN
22631,,NaN,NaN,,,,,NaN,,,,,NaN
22632,17,NaN,NaN,75,76,113,12,NaN,76,100,62,35,NaN
22633,,NaN,NaN,,,,,NaN,,,,,NaN
22634,17,NaN,NaN,75,76,109,12,NaN,75,100,62,35,NaN
22635,,NaN,NaN,,,,,NaN,,,,,NaN
22636,17,NaN,NaN,76,76,114,12,NaN,77,100,62,35,NaN
22637,,NaN,NaN,,,,,NaN,,,,,NaN
22638,17,NaN,NaN,76,77,112,12,NaN,77,100,64,35,NaN
22639,,NaN,NaN,,,,,NaN,,,,,NaN
22640,17,NaN,NaN,76,77,112,12,NaN,77,100,62,34,NaN
22641,,NaN,NaN,,,,,NaN,,,,,NaN
22642,17,NaN,NaN,76,77,114,12,NaN,78,100,63,34,NaN
22643,,NaN,NaN,,,,,NaN,,,,,NaN
22644,17,NaN,NaN,76,77,112,12,NaN,77,100,63,34,NaN
22645,,NaN,NaN,,,,,NaN,,,,,NaN
22646,17,NaN,NaN,76,77,117,13,NaN,79,100,64,35,NaN
22647,,NaN,NaN,,,,,NaN,,,,,NaN
22648,17,NaN,NaN,76,77,113,13,NaN,78,100,64,35,NaN
22649,,NaN,NaN,,,,,NaN,,,,,NaN
22650,17,NaN,NaN,76,77,118,13,NaN,80,100,65,35,NaN
22651,,NaN,NaN,,,,,NaN,,,,,NaN
22652,17,NaN,NaN,76,77,115,13,NaN,79,100,65,35,NaN
22653,,NaN,NaN,,,,,NaN,,,,,NaN
22654,17,NaN,NaN,76,77,118,12,NaN,80,100,64,35,NaN
22655,,NaN,NaN,,,,,NaN,,,,,NaN
22656,17,NaN,NaN,76,77,118,12,NaN,81,100,66,35,NaN
22657,,NaN,NaN,,,,,NaN,,,,,NaN
22658,17,NaN,NaN,76,76,116,12,NaN,80,100,65,35,NaN
22659,,NaN,NaN,,,,,NaN,,,,,NaN
22660,17,NaN,NaN,76,77,120,12,NaN,81,100,66,35,NaN
22661,,NaN,NaN,,,,,NaN,,,,,NaN
22662,17,NaN,NaN,76,77,116,12,NaN,80,100,65,35,NaN
22663,,NaN,NaN,,,,,NaN,,,,,NaN
22664,17,NaN,NaN,77,77,120,12,NaN,81,100,66,35,NaN
22665,,NaN,NaN,,,,,NaN,,,,,NaN
22666,17,NaN,NaN,76,77,117,13,NaN,80,100,65,35,NaN
22667,,NaN,NaN,,,,,NaN,,,,,NaN
22668,17,NaN,NaN,76,77,119,13,NaN,81,100,65,35,NaN
22669,,NaN,NaN,,,,,NaN,,,,,NaN
22670,17,NaN,NaN,76,76,118,13,NaN,80,100,65,35,NaN
22671,,NaN,NaN,,,,,NaN,,,,,NaN
22672,17,NaN,NaN,76,76,117,13,NaN,80,100,64,35,NaN
