time,Solar8000/PLETH_SPO2,Solar8000/HR,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP
2815,,,,,NaN,NaN,,,,NaN,,NaN,
2816,100,70,15,71,NaN,NaN,39,93,44,NaN,58,NaN,24
2817,,,,,NaN,NaN,,,,NaN,,NaN,
2818,100,69,15,70,NaN,NaN,39,92,45,NaN,58,NaN,24
2819,,,,,NaN,NaN,,,,NaN,,NaN,
2820,100,68,15,70,NaN,NaN,39,93,44,NaN,58,NaN,24
2821,,,,,NaN,NaN,,,,NaN,,NaN,
2822,100,68,15,69,NaN,NaN,39,93,44,NaN,57,NaN,24
2823,,,,,NaN,NaN,,,,NaN,,NaN,
2824,100,68,15,69,NaN,NaN,39,94,44,NaN,58,NaN,25
2825,,,,,NaN,NaN,,,,NaN,,NaN,
2826,100,68,15,69,NaN,NaN,39,93,44,NaN,58,NaN,25
2827,,,,,NaN,NaN,,,,NaN,,NaN,
2828,100,69,15,69,NaN,NaN,39,94,45,NaN,58,NaN,25
2829,,,,,NaN,NaN,,,,NaN,,NaN,
2830,100,70,15,70,NaN,NaN,39,95,45,NaN,58,NaN,25
2831,,,,,NaN,NaN,,,,NaN,,NaN,
2832,100,70,15,70,NaN,NaN,39,96,45,NaN,59,NaN,25
2833,,,,,NaN,NaN,,,,NaN,,NaN,
2834,100,70,15,71,NaN,NaN,39,96,45,NaN,59,NaN,24
2835,,,,,NaN,NaN,,,,NaN,,NaN,
2836,100,70,15,71,NaN,NaN,39,95,44,NaN,58,NaN,24
2837,,,,,NaN,NaN,,,,NaN,,NaN,
2838,100,69,15,70,NaN,NaN,39,94,44,NaN,58,NaN,23
2839,,,,,NaN,NaN,,,,NaN,,NaN,
2840,100,69,15,70,NaN,NaN,39,93,43,NaN,57,NaN,23
2841,,,,,NaN,NaN,,,,NaN,,NaN,
2842,100,68,15,69,NaN,NaN,39,93,44,NaN,57,NaN,23
2843,,,,,NaN,NaN,,,,NaN,,NaN,
2844,100,68,15,69,NaN,NaN,39,93,43,NaN,57,NaN,23
2845,,,,,NaN,NaN,,,,NaN,,NaN,
2846,100,69,15,69,NaN,NaN,39,91,43,NaN,56,NaN,22
2847,,,,,NaN,NaN,,,,NaN,,NaN,
2848,100,68,15,69,NaN,NaN,39,91,42,NaN,55,NaN,22
2849,,,,,NaN,NaN,,,,NaN,,NaN,
2850,100,68,15,69,NaN,NaN,39,90,42,NaN,55,NaN,22
2851,,,,,NaN,NaN,,,,NaN,,NaN,
2852,100,67,15,68,NaN,NaN,39,90,42,NaN,55,NaN,22
2853,,,,,NaN,NaN,,,,NaN,,NaN,
2854,100,68,15,68,NaN,NaN,39,89,41,NaN,54,NaN,24
2855,,,,,NaN,NaN,,,,NaN,,NaN,
2856,100,68,15,68,NaN,NaN,39,89,41,NaN,54,NaN,24
2857,,,,,NaN,NaN,,,,NaN,,NaN,
2858,100,67,15,68,NaN,NaN,39,88,41,NaN,54,NaN,24
2859,,,,,NaN,NaN,,,,NaN,,NaN,
2860,100,67,15,68,NaN,NaN,39,88,41,NaN,54,NaN,23
2861,,,,,NaN,NaN,,,,NaN,,NaN,
2862,100,68,15,68,NaN,NaN,39,87,42,NaN,54,NaN,23
2863,,,,,NaN,NaN,,,,NaN,,NaN,
2864,100,68,15,69,NaN,NaN,39,87,41,NaN,53,NaN,23
2865,,,,,NaN,NaN,,,,NaN,,NaN,
2866,100,69,15,69,NaN,NaN,39,86,42,NaN,53,NaN,23
2867,,,,,NaN,NaN,,,,NaN,,NaN,
2868,100,69,15,70,NaN,NaN,39,87,41,NaN,54,NaN,23
2869,,,,,NaN,NaN,,,,NaN,,NaN,
2870,100,69,15,70,NaN,NaN,39,88,42,NaN,54,NaN,23
2871,,,,,NaN,NaN,,,,NaN,,NaN,
2872,100,70,15,70,NaN,NaN,39,87,41,NaN,54,NaN,23
2873,,,,,NaN,NaN,,,,NaN,,NaN,
2874,100,70,15,70,NaN,NaN,39,89,42,NaN,54,NaN,23
2875,,,,,NaN,NaN,,,,NaN,,NaN,
2876,100,70,15,71,NaN,NaN,39,88,42,NaN,54,NaN,24
2877,,,,,NaN,NaN,,,,NaN,,NaN,
2878,100,70,15,71,NaN,NaN,39,89,42,NaN,55,NaN,24
2879,,,,,NaN,NaN,,,,NaN,,NaN,
2880,100,70,15,71,NaN,NaN,39,88,42,NaN,55,NaN,24
2881,,,,,NaN,NaN,,,,NaN,,NaN,
2882,100,70,15,70,NaN,NaN,39,90,42,NaN,55,NaN,24
2883,,,,,NaN,NaN,,,,NaN,,NaN,
2884,100,69,15,70,NaN,NaN,39,89,42,NaN,55,NaN,24
2885,,,,,NaN,NaN,,,,NaN,,NaN,
2886,100,69,15,70,NaN,NaN,39,89,42,NaN,55,NaN,24
2887,,,,,NaN,NaN,,,,NaN,,NaN,
2888,100,68,15,69,NaN,NaN,39,89,43,NaN,55,NaN,24
2889,,,,,NaN,NaN,,,,NaN,,NaN,
2890,100,69,15,69,NaN,NaN,39,89,41,NaN,54,NaN,24
2891,,,,,NaN,NaN,,,,NaN,,NaN,
2892,100,69,16,70,NaN,NaN,39,88,41,NaN,54,NaN,24
2893,,,,,NaN,NaN,,,,NaN,,NaN,
2894,100,69,16,69,NaN,NaN,39,87,41,NaN,54,NaN,24
2895,,,,,NaN,NaN,,,,NaN,,NaN,
2896,100,68,16,69,NaN,NaN,39,87,41,NaN,54,NaN,24
2897,,,,,NaN,NaN,,,,NaN,,NaN,
2898,100,68,16,69,NaN,NaN,39,85,41,NaN,53,NaN,24
2899,,,,,NaN,NaN,,,,NaN,,NaN,
2900,100,69,16,69,NaN,NaN,39,86,41,NaN,53,NaN,24
2901,,,,,NaN,NaN,,,,NaN,,NaN,
2902,100,69,16,70,NaN,NaN,39,84,41,NaN,53,NaN,24
2903,,,,,NaN,NaN,,,,NaN,,NaN,
2904,100,71,16,71,NaN,NaN,39,87,42,NaN,54,NaN,24
2905,,,,,NaN,NaN,,,,NaN,,NaN,
2906,100,72,16,72,NaN,NaN,39,85,41,NaN,53,NaN,23
2907,,,,,NaN,NaN,,,,NaN,,NaN,
2908,100,72,16,72,NaN,NaN,39,86,41,NaN,53,NaN,23
2909,,,,,NaN,NaN,,,,NaN,,NaN,
2910,99,72,16,72,NaN,NaN,38,85,41,NaN,53,NaN,24
2911,,,,,NaN,NaN,,,,NaN,,NaN,
2912,100,71,16,72,NaN,NaN,38,86,41,NaN,54,NaN,24
2913,,,,,NaN,NaN,,,,NaN,,NaN,
2914,100,71,16,72,NaN,NaN,38,85,41,NaN,53,NaN,25
2915,,,,,NaN,NaN,,,,NaN,,NaN,
2916,100,71,16,72,NaN,NaN,39,86,41,NaN,53,NaN,25
2917,,,,,NaN,NaN,,,,NaN,,NaN,
2918,100,71,16,71,NaN,NaN,39,86,41,NaN,54,NaN,24
2919,,,,,NaN,NaN,,,,NaN,,NaN,
2920,100,71,16,71,NaN,NaN,39,86,41,NaN,54,NaN,24
2921,,,,,NaN,NaN,,,,NaN,,NaN,
2922,100,71,16,71,NaN,NaN,39,86,40,NaN,53,NaN,24
2923,,,,,NaN,NaN,,,,NaN,,NaN,
2924,100,71,16,71,NaN,NaN,39,86,40,NaN,53,NaN,24
2925,,,,,NaN,NaN,,,,NaN,,NaN,
2926,100,69,16,70,NaN,NaN,39,85,40,NaN,52,NaN,24
2927,,,,,NaN,NaN,,,,NaN,,NaN,
2928,100,68,16,69,NaN,NaN,39,84,38,NaN,52,NaN,24
2929,,,,,NaN,NaN,,,,NaN,,NaN,
2930,100,65,16,67,NaN,NaN,39,83,38,NaN,51,NaN,24
2931,,,,,NaN,NaN,,,,NaN,,NaN,
2932,99,64,16,65,NaN,NaN,39,81,38,NaN,50,NaN,24
2933,,,,,NaN,NaN,,,,NaN,,NaN,
2934,99,64,16,65,NaN,NaN,39,81,38,NaN,50,NaN,24
2935,,,,,NaN,NaN,,,,NaN,,NaN,
2936,99,64,16,65,NaN,NaN,39,79,37,NaN,50,NaN,24
2937,,,,,NaN,NaN,,,,NaN,,NaN,
2938,99,65,16,65,NaN,NaN,39,79,37,NaN,49,NaN,24
2939,,,,,NaN,NaN,,,,NaN,,NaN,
2940,99,65,16,66,NaN,NaN,39,77,37,NaN,48,NaN,24
2941,,,,,NaN,NaN,,,,NaN,,NaN,
2942,99,65,16,66,NaN,NaN,39,77,36,NaN,48,NaN,24
2943,,,,,NaN,NaN,,,,NaN,,NaN,
2944,99,65,16,66,NaN,NaN,39,74,36,NaN,47,NaN,25
2945,,,,,NaN,NaN,,,,NaN,,NaN,
2946,99,65,16,66,NaN,NaN,39,75,36,NaN,47,NaN,25
2947,,,,,NaN,NaN,,,,NaN,,NaN,
2948,100,65,16,66,NaN,NaN,39,74,37,NaN,47,NaN,22
2949,,,,,NaN,NaN,,,,NaN,,NaN,
2950,99,66,16,66,NaN,NaN,39,75,37,NaN,48,NaN,22
2951,,,,,NaN,NaN,,,,NaN,,NaN,
2952,100,67,16,67,NaN,NaN,39,75,38,NaN,48,NaN,24
2953,,,,,NaN,NaN,,,,NaN,,NaN,
2954,100,66,16,67,NaN,NaN,39,75,38,NaN,49,NaN,24
2955,,,,,NaN,NaN,,,,NaN,,NaN,
2956,100,66,16,67,NaN,NaN,39,74,39,NaN,49,NaN,24
2957,,,,,NaN,NaN,,,,NaN,,NaN,
2958,100,66,16,66,NaN,NaN,39,74,38,NaN,49,NaN,24
2959,,,,,NaN,NaN,,,,NaN,,NaN,
2960,100,66,16,66,NaN,NaN,39,76,38,NaN,49,NaN,24
2961,,,,,NaN,NaN,,,,NaN,,NaN,
2962,100,65,16,66,NaN,NaN,39,75,38,NaN,49,NaN,24
2963,,,,,NaN,NaN,,,,NaN,,NaN,
2964,100,65,16,66,NaN,NaN,39,76,37,NaN,49,NaN,24
2965,,,,,NaN,NaN,,,,NaN,,NaN,
2966,100,65,16,66,NaN,NaN,39,74,37,NaN,49,NaN,24
2967,,,,,NaN,NaN,,,,NaN,,NaN,
2968,100,64,16,65,NaN,NaN,39,75,37,NaN,49,NaN,24
2969,,,,,NaN,NaN,,,,NaN,,NaN,
2970,100,64,16,65,NaN,NaN,39,73,37,NaN,48,NaN,24
2971,,,,,NaN,NaN,,,,NaN,,NaN,
2972,100,64,16,64,NaN,NaN,39,75,37,NaN,48,NaN,24
2973,,,,,NaN,NaN,,,,NaN,,NaN,
2974,100,63,16,64,NaN,NaN,39,74,38,NaN,49,NaN,23
2975,,,,,NaN,NaN,,,,NaN,,NaN,
2976,100,63,16,64,NaN,NaN,39,70,37,NaN,51,NaN,23
2977,,,,,NaN,NaN,,,,NaN,,NaN,
2978,99,64,16,64,NaN,NaN,39,74,35,NaN,50,NaN,20
2979,,,,,NaN,NaN,,,,NaN,,NaN,
2980,99,65,16,65,NaN,NaN,39,78,36,NaN,50,NaN,20
2981,,,,,NaN,NaN,,,,NaN,,NaN,
2982,99,66,16,66,NaN,NaN,39,80,38,NaN,51,NaN,20
2983,,,,,NaN,NaN,,,,NaN,,NaN,
2984,99,68,16,68,NaN,NaN,39,81,40,NaN,52,NaN,20
2985,,,,,NaN,NaN,,,,NaN,,NaN,
2986,99,68,16,69,NaN,NaN,39,82,38,NaN,52,NaN,20
2987,,,,,NaN,NaN,,,,NaN,,NaN,
2988,99,69,16,69,NaN,NaN,39,83,39,NaN,52,NaN,22
2989,,,,,NaN,NaN,,,,NaN,,NaN,
2990,99,69,16,69,NaN,NaN,39,84,41,NaN,53,NaN,22
2991,,,,,NaN,NaN,,,,NaN,,NaN,
2992,99,68,16,69,NaN,NaN,39,84,41,NaN,53,NaN,25
2993,,,,,NaN,NaN,,,,NaN,,NaN,
2994,99,68,16,69,NaN,NaN,39,84,42,NaN,54,NaN,25
2995,,,,,NaN,NaN,,,,NaN,,NaN,
2996,99,68,16,69,NaN,NaN,39,84,41,NaN,53,NaN,24
2997,,,,,NaN,NaN,,,,NaN,,NaN,
2998,99,67,16,68,NaN,NaN,39,85,41,NaN,53,NaN,24
2999,,,,,NaN,NaN,,,,NaN,,NaN,
3000,99,66,16,67,NaN,NaN,39,84,39,NaN,53,NaN,23
3001,,,,,NaN,NaN,,,,NaN,,NaN,
3002,99,66,16,67,NaN,NaN,39,85,41,NaN,54,NaN,23
3003,,,,,NaN,NaN,,,,NaN,,NaN,
3004,99,66,16,67,NaN,NaN,39,85,41,NaN,54,NaN,0
3005,,,,,NaN,NaN,,,,NaN,,NaN,
3006,99,71,16,67,NaN,NaN,39,85,41,NaN,54,NaN,0
3007,,,,,NaN,NaN,,,,NaN,,NaN,
3008,99,78,16,68,NaN,NaN,39,86,42,NaN,54,NaN,2
3009,,,,,NaN,NaN,,,,NaN,,NaN,
3010,99,79,16,69,NaN,NaN,39,86,42,NaN,55,NaN,2
3011,,,,,NaN,NaN,,,,NaN,,NaN,
3012,99,81,16,70,NaN,NaN,39,86,42,NaN,54,NaN,18
3013,,,,,NaN,NaN,,,,NaN,,NaN,
3014,99,71,16,71,NaN,NaN,39,87,43,NaN,55,NaN,18
3015,,,,,NaN,NaN,,,,NaN,,NaN,
3016,99,72,16,72,NaN,NaN,39,88,44,NaN,56,NaN,18
3017,,,,,NaN,NaN,,,,NaN,,NaN,
3018,99,73,16,73,NaN,NaN,39,85,39,NaN,56,NaN,21
3019,,,,,NaN,NaN,,,,NaN,,NaN,
3020,99,73,16,73,NaN,NaN,39,88,42,NaN,56,NaN,21
3021,,,,,NaN,NaN,,,,NaN,,NaN,
3022,99,73,16,73,NaN,NaN,39,86,44,NaN,56,NaN,17
3023,,,,,NaN,NaN,,,,NaN,,NaN,
3024,99,72,16,73,NaN,NaN,39,88,45,NaN,56,NaN,17
3025,,,,,NaN,NaN,,,,NaN,,NaN,
3026,99,72,16,73,NaN,NaN,39,88,44,NaN,56,NaN,58
3027,,,,,NaN,NaN,,,,NaN,,NaN,
3028,99,72,16,73,NaN,NaN,39,89,45,NaN,57,NaN,58
3029,,,,,NaN,NaN,,,,NaN,,NaN,
3030,99,73,16,73,NaN,NaN,39,89,46,NaN,57,NaN,90
3031,,,,,NaN,NaN,,,,NaN,,NaN,
3032,99,74,16,74,NaN,NaN,39,94,48,NaN,59,NaN,90
3033,,,,,NaN,NaN,,,,NaN,,NaN,
3034,99,75,16,75,NaN,NaN,39,95,49,NaN,60,NaN,68
3035,,,,,NaN,NaN,,,,NaN,,NaN,
3036,99,76,16,77,NaN,NaN,39,98,50,NaN,62,NaN,68
3037,,,,,NaN,NaN,,,,NaN,,NaN,
3038,99,77,16,77,NaN,NaN,38,101,51,NaN,64,NaN,73
3039,,,,,NaN,NaN,,,,NaN,,NaN,
3040,99,77,16,78,NaN,NaN,38,103,52,NaN,65,NaN,73
3041,,,,,NaN,NaN,,,,NaN,,NaN,
3042,99,77,16,78,NaN,NaN,38,106,54,NaN,67,NaN,31
3043,,,,,NaN,NaN,,,,NaN,,NaN,
3044,99,78,16,78,NaN,NaN,39,107,53,NaN,67,NaN,31
3045,,,,,NaN,NaN,,,,NaN,,NaN,
3046,99,78,16,79,NaN,NaN,39,109,54,NaN,68,NaN,3
3047,,,,,NaN,NaN,,,,NaN,,NaN,
3048,99,78,16,79,NaN,NaN,39,109,53,NaN,68,NaN,3
3049,,,,,NaN,NaN,,,,NaN,,NaN,
3050,99,79,16,79,NaN,NaN,39,112,54,NaN,69,NaN,3
3051,,,,,NaN,NaN,,,,NaN,,NaN,
3052,99,79,16,79,NaN,NaN,38,112,54,NaN,69,NaN,3
3053,,,,,NaN,NaN,,,,NaN,,NaN,
3054,99,79,16,80,NaN,NaN,38,115,55,NaN,70,NaN,3
3055,,,,,NaN,NaN,,,,NaN,,NaN,
3056,99,79,16,80,NaN,NaN,38,115,55,NaN,70,NaN,3
3057,,,,,NaN,NaN,,,,NaN,,NaN,
3058,99,80,16,80,NaN,NaN,38,117,55,NaN,71,NaN,3
3059,,,,,NaN,NaN,,,,NaN,,NaN,
3060,99,80,16,80,NaN,NaN,38,119,56,NaN,72,NaN,3
3061,,,,,NaN,NaN,,,,NaN,,NaN,
3062,99,80,16,81,NaN,NaN,38,122,56,NaN,73,NaN,3
3063,,,,,NaN,NaN,,,,NaN,,NaN,
3064,99,80,16,80,NaN,NaN,38,122,55,NaN,73,NaN,3
3065,,,,,NaN,NaN,,,,NaN,,NaN,
3066,99,79,16,80,NaN,NaN,38,123,55,NaN,73,NaN,3
3067,,,,,NaN,NaN,,,,NaN,,NaN,
3068,99,78,16,79,NaN,NaN,38,122,55,NaN,73,NaN,3
3069,,,,,NaN,NaN,,,,NaN,,NaN,
3070,99,78,16,79,NaN,NaN,39,123,55,NaN,73,NaN,3
3071,,,,,NaN,NaN,,,,NaN,,NaN,
3072,99,78,16,79,NaN,NaN,39,122,55,NaN,73,NaN,3
3073,,,,,NaN,NaN,,,,NaN,,NaN,
3074,99,79,16,79,NaN,NaN,39,123,55,NaN,73,NaN,3
3075,,,,,NaN,NaN,,,,NaN,,NaN,
3076,99,80,16,80,NaN,NaN,39,124,55,NaN,73,NaN,4
3077,,,,,NaN,NaN,,,,NaN,,NaN,
3078,99,80,16,80,NaN,NaN,39,123,54,NaN,73,NaN,4
3079,,,,,NaN,NaN,,,,NaN,,NaN,
3080,99,79,16,80,NaN,NaN,39,125,56,NaN,74,NaN,4
3081,,,,,NaN,NaN,,,,NaN,,NaN,
3082,99,79,16,79,NaN,NaN,39,125,55,NaN,74,NaN,4
3083,,,,,NaN,NaN,,,,NaN,,NaN,
3084,99,79,16,79,NaN,NaN,39,127,56,NaN,75,NaN,4
3085,,,,,NaN,NaN,,,,NaN,,NaN,
3086,99,80,16,80,NaN,NaN,39,127,56,NaN,75,NaN,4
3087,,,,,NaN,NaN,,,,NaN,,NaN,
3088,99,81,16,81,NaN,NaN,39,129,57,NaN,76,NaN,4
3089,,,,,NaN,NaN,,,,NaN,,NaN,
3090,99,81,16,81,NaN,NaN,39,127,56,NaN,75,NaN,4
3091,,,,,NaN,NaN,,,,NaN,,NaN,
3092,99,81,16,81,NaN,NaN,39,128,55,NaN,75,NaN,4
3093,,,,,NaN,NaN,,,,NaN,,NaN,
3094,99,80,16,81,NaN,NaN,39,109,46,NaN,72,NaN,4
3095,,,,,NaN,NaN,,,,NaN,,NaN,
3096,99,79,16,80,NaN,NaN,40,127,49,NaN,74,NaN,4
3097,,,,,NaN,NaN,,,,NaN,,NaN,
3098,99,80,16,80,NaN,NaN,40,132,48,NaN,74,NaN,4
3099,,,,,NaN,NaN,,,,NaN,,NaN,
3100,99,81,16,81,NaN,NaN,40,132,48,NaN,74,NaN,4
3101,,,,,NaN,NaN,,,,NaN,,NaN,
3102,99,82,16,82,NaN,NaN,39,132,48,NaN,74,NaN,4
3103,,,,,NaN,NaN,,,,NaN,,NaN,
3104,99,82,16,82,NaN,NaN,39,78,78,NaN,78,NaN,4
3105,,,,,NaN,NaN,,,,NaN,,NaN,
3106,99,82,16,82,NaN,NaN,39,78,78,NaN,78,NaN,4
3107,,,,,NaN,NaN,,,,NaN,,NaN,
3108,99,82,16,83,NaN,NaN,40,,,NaN,86,NaN,4
3109,,,,,NaN,NaN,,,,NaN,,NaN,
3110,99,83,16,83,NaN,NaN,40,,,NaN,91,NaN,4
3111,,,,,NaN,NaN,,,,NaN,,NaN,
3112,99,83,16,84,NaN,NaN,40,,,NaN,91,NaN,4
3113,,,,,NaN,NaN,,,,NaN,,NaN,
3114,99,83,16,84,NaN,NaN,40,,,NaN,82,NaN,4
3115,,,,,NaN,NaN,,,,NaN,,NaN,
3116,99,82,16,83,NaN,NaN,40,,,NaN,75,NaN,3
3117,,,,,NaN,NaN,,,,NaN,,NaN,
3118,99,82,16,83,NaN,NaN,40,,,NaN,74,NaN,3
3119,,,,,NaN,NaN,,,,NaN,,NaN,
3120,99,82,16,83,NaN,NaN,40,,,NaN,73,NaN,3
3121,,,,,NaN,NaN,,,,NaN,,NaN,
3122,99,82,16,83,NaN,NaN,40,,,NaN,73,NaN,3
3123,,,,,NaN,NaN,,,,NaN,,NaN,
3124,99,82,16,83,NaN,NaN,40,,,NaN,70,NaN,3
3125,,,,,NaN,NaN,,,,NaN,,NaN,
3126,99,83,16,83,NaN,NaN,39,,,NaN,70,NaN,3
3127,,,,,NaN,NaN,,,,NaN,,NaN,
3128,99,83,16,84,NaN,NaN,39,,,NaN,70,NaN,3
3129,,,,,NaN,NaN,,,,NaN,,NaN,
3130,99,83,16,84,NaN,NaN,39,,,NaN,71,NaN,3
3131,,,,,NaN,NaN,,,,NaN,,NaN,
3132,99,84,16,84,NaN,NaN,39,,,NaN,89,NaN,4
3133,,,,,NaN,NaN,,,,NaN,,NaN,
3134,99,84,16,84,NaN,NaN,39,,,NaN,120,NaN,4
3135,,,,,NaN,NaN,,,,NaN,,NaN,
3136,99,84,16,84,NaN,NaN,39,147,139,NaN,132,NaN,4
3137,,,,,NaN,NaN,,,,NaN,,NaN,
3138,99,83,16,84,NaN,NaN,40,147,138,NaN,136,NaN,4
3139,,,,,NaN,NaN,,,,NaN,,NaN,
3140,99,83,16,84,NaN,NaN,40,146,137,NaN,138,NaN,4
3141,,,,,NaN,NaN,,,,NaN,,NaN,
3142,99,83,16,84,NaN,NaN,40,145,135,NaN,138,NaN,4
3143,,,,,NaN,NaN,,,,NaN,,NaN,
3144,99,84,16,84,NaN,NaN,40,144,134,NaN,137,NaN,4
3145,,,,,NaN,NaN,,,,NaN,,NaN,
3146,99,84,16,84,NaN,NaN,39,121,50,NaN,95,NaN,4
3147,,,,,NaN,NaN,,,,NaN,,NaN,
3148,99,84,16,84,NaN,NaN,39,126,53,NaN,86,NaN,4
3149,,,,,NaN,NaN,,,,NaN,,NaN,
3150,99,84,16,84,NaN,NaN,39,124,54,NaN,78,NaN,4
3151,,,,,NaN,NaN,,,,NaN,,NaN,
3152,99,84,16,84,NaN,NaN,40,126,53,NaN,75,NaN,4
3153,,,,,NaN,NaN,,,,NaN,,NaN,
3154,99,84,16,85,NaN,NaN,40,125,54,NaN,73,NaN,4
3155,,,,,NaN,NaN,,,,NaN,,NaN,
3156,99,84,16,85,NaN,NaN,40,125,53,NaN,72,NaN,4
3157,,,,,NaN,NaN,,,,NaN,,NaN,
3158,99,84,16,85,NaN,NaN,40,124,54,NaN,72,NaN,4
3159,,,,,NaN,NaN,,,,NaN,,NaN,
3160,99,85,16,85,NaN,NaN,40,123,52,NaN,71,NaN,4
3161,,,,,NaN,NaN,,,,NaN,,NaN,
3162,99,85,16,86,NaN,NaN,40,122,53,NaN,71,NaN,4
3163,,,,,NaN,NaN,,,,NaN,,NaN,
3164,99,85,16,86,NaN,NaN,40,121,52,NaN,70,NaN,4
3165,,,,,NaN,NaN,,,,NaN,,NaN,
3166,99,85,16,86,NaN,NaN,40,120,51,NaN,69,NaN,4
3167,,,,,NaN,NaN,,,,NaN,,NaN,
3168,99,85,16,85,NaN,NaN,40,117,51,NaN,68,NaN,4
3169,,,,,NaN,NaN,,,,NaN,,NaN,
3170,99,84,16,85,NaN,NaN,40,117,52,NaN,68,NaN,3
3171,,,,,NaN,NaN,,,,NaN,,NaN,
3172,99,84,16,85,NaN,NaN,40,117,51,NaN,68,NaN,3
3173,,,,,NaN,NaN,,,,NaN,,NaN,
3174,99,85,16,85,NaN,NaN,40,121,52,NaN,69,NaN,3
3175,,,,,NaN,NaN,,,,NaN,,NaN,
3176,99,85,16,86,NaN,NaN,40,122,52,NaN,69,NaN,3
3177,,,,,NaN,NaN,,,,NaN,,NaN,
3178,99,85,16,86,NaN,NaN,40,122,53,NaN,70,NaN,3
3179,,,,,NaN,NaN,,,,NaN,,NaN,
3180,99,85,16,85,NaN,NaN,40,122,52,NaN,70,NaN,3
3181,,,,,NaN,NaN,,,,NaN,,NaN,
3182,99,84,16,85,NaN,NaN,40,124,53,NaN,71,NaN,3
3183,,,,,NaN,NaN,,,,NaN,,NaN,
3184,99,84,16,85,NaN,NaN,40,123,53,NaN,71,NaN,4
3185,,,,,NaN,NaN,,,,NaN,,NaN,
3186,99,84,16,85,NaN,NaN,40,125,53,NaN,71,NaN,4
3187,,,,,NaN,NaN,,,,NaN,,NaN,
3188,99,84,16,85,NaN,NaN,40,125,53,NaN,71,NaN,4
3189,,,,,NaN,NaN,,,,NaN,,NaN,
3190,99,83,16,84,NaN,NaN,40,124,51,NaN,71,NaN,4
3191,,,,,NaN,NaN,,,,NaN,,NaN,
3192,99,82,16,83,NaN,NaN,40,123,51,NaN,71,NaN,4
3193,,,,,NaN,NaN,,,,NaN,,NaN,
