time,Solar8000/CVP,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ETCO2
1695,82,NaN,53,72,95,63,NaN,113,NaN,NaN,62,15,37
1696,,NaN,,,,,NaN,,NaN,NaN,,,
1697,78,NaN,53,73,95,62,NaN,116,NaN,NaN,62,15,37
1698,,NaN,,,,,NaN,,NaN,NaN,,,
1699,78,NaN,52,73,95,62,NaN,113,NaN,NaN,62,15,37
1700,,NaN,,,,,NaN,,NaN,NaN,,,
1701,32,NaN,54,73,95,,NaN,115,NaN,NaN,62,15,37
1702,,NaN,,,,,NaN,,NaN,NaN,,,
1703,32,NaN,54,72,95,,NaN,116,NaN,NaN,62,15,37
1704,,NaN,,,,,NaN,,NaN,NaN,,,
1705,14,NaN,54,72,95,,NaN,115,NaN,NaN,62,15,37
1706,,NaN,,,,,NaN,,NaN,NaN,,,
1707,14,NaN,54,72,95,,NaN,115,NaN,NaN,62,15,37
1708,,NaN,,,,,NaN,,NaN,NaN,,,
1709,15,NaN,54,72,95,,NaN,114,NaN,NaN,62,15,36
1710,,NaN,,,,,NaN,,NaN,NaN,,,
1711,15,NaN,54,72,95,,NaN,114,NaN,NaN,62,15,36
1712,,NaN,,,,,NaN,,NaN,NaN,,,
1713,15,NaN,53,71,95,,NaN,115,NaN,NaN,62,15,36
1714,,NaN,,,,,NaN,,NaN,NaN,,,
1715,15,NaN,51,71,95,,NaN,114,NaN,NaN,62,15,37
1716,,NaN,,,,,NaN,,NaN,NaN,,,
1717,15,NaN,52,71,95,,NaN,115,NaN,NaN,62,15,37
1718,,NaN,,,,,NaN,,NaN,NaN,,,
1719,15,NaN,51,71,95,,NaN,117,NaN,NaN,62,15,37
1720,,NaN,,,,,NaN,,NaN,NaN,,,
1721,15,NaN,53,71,95,62,NaN,115,NaN,NaN,62,15,37
1722,,NaN,,,,,NaN,,NaN,NaN,,,
1723,14,NaN,55,72,95,62,NaN,115,NaN,NaN,62,15,38
1724,,NaN,,,,,NaN,,NaN,NaN,,,
1725,14,NaN,55,72,95,62,NaN,116,NaN,NaN,62,15,38
1726,,NaN,,,,,NaN,,NaN,NaN,,,
1727,14,NaN,55,72,95,,NaN,115,NaN,NaN,62,15,38
1728,,NaN,,,,,NaN,,NaN,NaN,,,
1729,14,NaN,54,72,95,,NaN,115,NaN,NaN,62,15,36
1730,,NaN,,,,,NaN,,NaN,NaN,,,
1731,25,NaN,53,71,95,,NaN,110,NaN,NaN,62,15,36
1732,,NaN,,,,,NaN,,NaN,NaN,,,
1733,25,NaN,53,71,95,,NaN,113,NaN,NaN,62,15,36
1734,,NaN,,,,,NaN,,NaN,NaN,,,
1735,74,NaN,53,71,95,,NaN,112,NaN,NaN,62,15,36
1736,,NaN,,,,,NaN,,NaN,NaN,,,
1737,74,NaN,52,70,95,,NaN,112,NaN,NaN,62,15,36
1738,,NaN,,,,,NaN,,NaN,NaN,,,
1739,76,NaN,52,70,95,,NaN,112,NaN,NaN,62,15,36
1740,,NaN,,,,,NaN,,NaN,NaN,,,
1741,76,NaN,52,70,95,,NaN,110,NaN,NaN,62,15,36
1742,,NaN,,,,,NaN,,NaN,NaN,,,
1743,90,NaN,52,70,95,,NaN,110,NaN,NaN,62,15,36
1744,,NaN,,,,,NaN,,NaN,NaN,,,
1745,90,NaN,52,70,95,62,NaN,112,NaN,NaN,62,15,38
1746,,NaN,,,,,NaN,,NaN,NaN,,,
1747,179,NaN,53,70,95,62,NaN,111,NaN,NaN,62,15,38
1748,,NaN,,,,,NaN,,NaN,NaN,,,
1749,179,NaN,48,70,95,62,NaN,113,NaN,NaN,62,15,38
1750,,NaN,,,,,NaN,,NaN,NaN,,,
1751,93,NaN,50,70,95,62,NaN,110,NaN,NaN,62,15,37
1752,,NaN,,,,,NaN,,NaN,NaN,,,
1753,93,NaN,52,71,95,62,NaN,110,NaN,NaN,62,15,37
1754,,NaN,,,,,NaN,,NaN,NaN,,,
1755,93,NaN,54,71,95,,NaN,112,NaN,NaN,62,15,37
1756,,NaN,,,,,NaN,,NaN,NaN,,,
1757,9,NaN,54,72,95,,NaN,115,NaN,NaN,62,15,37
1758,,NaN,,,,,NaN,,NaN,NaN,,,
1759,9,NaN,54,72,95,70,NaN,115,NaN,NaN,62,15,37
1760,,NaN,,,,,NaN,,NaN,NaN,,,
1761,9,NaN,54,72,95,,NaN,115,NaN,NaN,61,15,37
1762,,NaN,,,,,NaN,,NaN,NaN,,,
1763,9,NaN,54,72,95,,NaN,115,NaN,NaN,61,15,37
1764,,NaN,,,,,NaN,,NaN,NaN,,,
1765,9,NaN,53,71,95,,NaN,113,NaN,NaN,61,15,36
1766,,NaN,,,,,NaN,,NaN,NaN,,,
1767,9,NaN,54,71,95,,NaN,113,NaN,NaN,62,15,36
1768,,NaN,,,,,NaN,,NaN,NaN,,,
1769,9,NaN,54,71,95,,NaN,113,NaN,NaN,62,15,36
1770,,NaN,,,,,NaN,,NaN,NaN,,,
1771,9,NaN,53,72,95,,NaN,114,NaN,NaN,62,15,36
1772,,NaN,,,,,NaN,,NaN,NaN,,,
1773,9,NaN,52,71,95,,NaN,114,NaN,NaN,62,15,37
1774,,NaN,,,,,NaN,,NaN,NaN,,,
1775,9,NaN,55,72,95,,NaN,114,NaN,NaN,62,15,37
1776,,NaN,,,,,NaN,,NaN,NaN,,,
1777,9,NaN,54,72,95,,NaN,113,NaN,NaN,62,15,37
1778,,NaN,,,,,NaN,,NaN,NaN,,,
1779,9,NaN,53,72,95,61,NaN,113,NaN,NaN,62,15,37
1780,,NaN,,,,,NaN,,NaN,NaN,,,
1781,9,NaN,54,72,95,61,NaN,115,NaN,NaN,61,15,37
1782,,NaN,,,,,NaN,,NaN,NaN,,,
1783,9,NaN,54,72,95,61,NaN,113,NaN,NaN,62,15,37
1784,,NaN,,,,,NaN,,NaN,NaN,,,
1785,9,NaN,54,72,95,,NaN,114,NaN,NaN,61,15,37
1786,,NaN,,,,,NaN,,NaN,NaN,,,
1787,9,NaN,54,72,95,,NaN,114,NaN,NaN,62,15,37
1788,,NaN,,,,,NaN,,NaN,NaN,,,
1789,9,NaN,54,72,95,,NaN,115,NaN,NaN,62,15,37
1790,,NaN,,,,,NaN,,NaN,NaN,,,
1791,9,NaN,55,72,95,,NaN,116,NaN,NaN,62,15,37
1792,,NaN,,,,,NaN,,NaN,NaN,,,
1793,9,NaN,54,72,95,,NaN,114,NaN,NaN,62,15,37
1794,,NaN,,,,,NaN,,NaN,NaN,,,
1795,9,NaN,53,72,95,,NaN,113,NaN,NaN,62,15,37
1796,,NaN,,,,,NaN,,NaN,NaN,,,
1797,9,NaN,54,72,95,,NaN,114,NaN,NaN,62,15,37
1798,,NaN,,,,,NaN,,NaN,NaN,,,
1799,9,NaN,54,72,95,,NaN,114,NaN,NaN,62,15,37
1800,,NaN,,,,,NaN,,NaN,NaN,,,
1801,9,NaN,54,72,95,,NaN,113,NaN,NaN,61,15,36
1802,,NaN,,,,,NaN,,NaN,NaN,,,
1803,9,NaN,54,72,95,,NaN,114,NaN,NaN,61,15,36
1804,,NaN,,,,,NaN,,NaN,NaN,,,
1805,9,NaN,54,72,95,61,NaN,114,NaN,NaN,61,15,36
1806,,NaN,,,,,NaN,,NaN,NaN,,,
1807,10,NaN,54,72,95,61,NaN,114,NaN,NaN,61,15,37
1808,,NaN,,,,,NaN,,NaN,NaN,,,
1809,10,NaN,54,72,95,61,NaN,115,NaN,NaN,61,15,37
1810,,NaN,,,,,NaN,,NaN,NaN,,,
1811,9,NaN,54,72,95,,NaN,114,NaN,NaN,61,15,37
1812,,NaN,,,,,NaN,,NaN,NaN,,,
1813,9,NaN,53,72,95,,NaN,114,NaN,NaN,61,15,37
1814,,NaN,,,,,NaN,,NaN,NaN,,,
1815,9,NaN,53,72,95,,NaN,113,NaN,NaN,61,15,37
1816,,NaN,,,,,NaN,,NaN,NaN,,,
1817,9,NaN,52,72,95,,NaN,112,NaN,NaN,61,15,37
1818,,NaN,,,,,NaN,,NaN,NaN,,,
1819,9,NaN,54,72,95,,NaN,109,NaN,NaN,61,15,37
1820,,NaN,,,,,NaN,,NaN,NaN,,,
1821,9,NaN,54,72,95,,NaN,112,NaN,NaN,61,15,37
1822,,NaN,,,,,NaN,,NaN,NaN,,,
1823,9,NaN,54,72,95,,NaN,114,NaN,NaN,61,15,37
1824,,NaN,,,,,NaN,,NaN,NaN,,,
1825,9,NaN,54,72,95,,NaN,114,NaN,NaN,61,15,37
1826,,NaN,,,,,NaN,,NaN,NaN,,,
1827,9,NaN,54,72,95,,NaN,114,NaN,NaN,61,15,37
1828,,NaN,,,,,NaN,,NaN,NaN,,,
1829,9,NaN,54,72,95,61,NaN,114,NaN,NaN,61,15,37
1830,,NaN,,,,,NaN,,NaN,NaN,,,
1831,9,NaN,56,72,95,61,NaN,114,NaN,NaN,61,15,37
1832,,NaN,,,,,NaN,,NaN,NaN,,,
1833,10,NaN,55,73,95,61,NaN,116,NaN,NaN,61,15,37
1834,,NaN,,,,,NaN,,NaN,NaN,,,
1835,10,NaN,53,73,95,,NaN,116,NaN,NaN,61,15,37
1836,,NaN,,,,,NaN,,NaN,NaN,,,
1837,10,NaN,54,73,95,,NaN,116,NaN,NaN,62,15,37
1838,,NaN,,,,,NaN,,NaN,NaN,,,
1839,10,NaN,56,74,95,61,NaN,115,NaN,NaN,62,15,37
1840,,NaN,,,,,NaN,,NaN,NaN,,,
1841,10,NaN,53,74,95,61,NaN,115,NaN,NaN,62,15,38
1842,,NaN,,,,,NaN,,NaN,NaN,,,
1843,10,NaN,53,73,95,61,NaN,113,NaN,NaN,62,15,38
1844,,NaN,,,,,NaN,,NaN,NaN,,,
1845,9,NaN,53,73,95,61,NaN,115,NaN,NaN,62,15,38
1846,,NaN,,,,,NaN,,NaN,NaN,,,
1847,9,NaN,55,73,95,61,NaN,117,NaN,NaN,62,15,38
1848,,NaN,,,,,NaN,,NaN,NaN,,,
1849,9,NaN,51,73,95,,NaN,116,NaN,NaN,61,15,37
1850,,NaN,,,,,NaN,,NaN,NaN,,,
1851,9,NaN,47,72,95,,NaN,101,NaN,NaN,62,15,37
1852,,NaN,,,,,NaN,,NaN,NaN,,,
1853,9,NaN,55,77,95,61,NaN,115,NaN,NaN,61,15,37
1854,,NaN,,,,,NaN,,NaN,NaN,,,
1855,9,NaN,43,69,95,,NaN,107,NaN,NaN,62,15,37
1856,,NaN,,,,,NaN,,NaN,NaN,,,
1857,9,NaN,43,71,95,,NaN,113,NaN,NaN,61,15,37
1858,,NaN,,,,,NaN,,NaN,NaN,,,
1859,9,NaN,47,72,95,,NaN,107,NaN,NaN,62,15,37
1860,,NaN,,,,,NaN,,NaN,NaN,,,
1861,9,NaN,51,72,95,70,NaN,112,NaN,NaN,61,15,37
1862,,NaN,,,,,NaN,,NaN,NaN,,,
1863,9,NaN,47,72,95,,NaN,113,NaN,NaN,62,15,38
1864,,NaN,,,,,NaN,,NaN,NaN,,,
1865,9,NaN,51,72,95,,NaN,113,NaN,NaN,61,15,38
1866,,NaN,,,,,NaN,,NaN,NaN,,,
1867,9,NaN,54,72,95,70,NaN,112,NaN,NaN,61,15,38
1868,,NaN,,,,,NaN,,NaN,NaN,,,
1869,9,NaN,54,71,95,70,NaN,113,NaN,NaN,61,15,37
1870,,NaN,,,,,NaN,,NaN,NaN,,,
1871,9,NaN,54,71,95,70,NaN,112,NaN,NaN,61,15,37
1872,,NaN,,,,,NaN,,NaN,NaN,,,
1873,9,NaN,53,71,95,70,NaN,111,NaN,NaN,61,15,37
1874,,NaN,,,,,NaN,,NaN,NaN,,,
1875,9,NaN,53,71,95,64,NaN,111,NaN,NaN,62,15,37
1876,,NaN,,,,,NaN,,NaN,NaN,,,
1877,9,NaN,47,71,95,61,NaN,115,NaN,NaN,62,15,38
1878,,NaN,,,,,NaN,,NaN,NaN,,,
1879,9,NaN,,71,95,,NaN,,NaN,NaN,62,15,38
1880,,NaN,,,,,NaN,,NaN,NaN,,,
1881,9,NaN,,128,95,,NaN,,NaN,NaN,62,15,38
1882,,NaN,,,,,NaN,,NaN,NaN,,,
1883,9,NaN,,128,95,,NaN,,NaN,NaN,62,15,37
1884,,NaN,,,,,NaN,,NaN,NaN,,,
1885,9,NaN,,154,95,,NaN,,NaN,NaN,62,15,37
1886,,NaN,,,,,NaN,,NaN,NaN,,,
1887,9,NaN,,154,95,,NaN,,NaN,NaN,62,15,37
1888,,NaN,,,,,NaN,,NaN,NaN,,,
1889,9,NaN,,174,95,,NaN,,NaN,NaN,62,15,37
1890,,NaN,,,,,NaN,,NaN,NaN,,,
1891,9,NaN,,176,95,,NaN,,NaN,NaN,62,15,37
1892,,NaN,,,,,NaN,,NaN,NaN,,,
1893,9,NaN,,176,95,,NaN,,NaN,NaN,62,15,37
1894,,NaN,,,,,NaN,,NaN,NaN,,,
1895,9,NaN,,194,95,,NaN,,NaN,NaN,62,15,37
1896,,NaN,,,,,NaN,,NaN,NaN,,,
1897,9,NaN,,197,95,,NaN,,NaN,NaN,62,15,38
1898,,NaN,,,,,NaN,,NaN,NaN,,,
1899,9,NaN,,197,95,61,NaN,,NaN,NaN,62,15,38
1900,,NaN,,,,,NaN,,NaN,NaN,,,
1901,9,NaN,,210,95,61,NaN,,NaN,NaN,62,15,38
1902,,NaN,,,,,NaN,,NaN,NaN,,,
1903,9,NaN,,215,95,61,NaN,,NaN,NaN,62,15,38
1904,,NaN,,,,,NaN,,NaN,NaN,,,
1905,9,NaN,,220,95,61,NaN,,NaN,NaN,62,15,38
1906,,NaN,,,,,NaN,,NaN,NaN,,,
1907,9,NaN,,160,95,61,NaN,,NaN,NaN,62,15,38
1908,,NaN,,,,,NaN,,NaN,NaN,,,
1909,9,NaN,,121,95,62,NaN,,NaN,NaN,62,15,38
1910,,NaN,,,,,NaN,,NaN,NaN,,,
1911,9,NaN,,98,95,,NaN,,NaN,NaN,62,15,38
1912,,NaN,,,,,NaN,,NaN,NaN,,,
1913,9,NaN,58,88,95,,NaN,106,NaN,NaN,62,15,38
1914,,NaN,,,,,NaN,,NaN,NaN,,,
1915,9,NaN,,88,95,,NaN,,NaN,NaN,62,15,38
1916,,NaN,,,,,NaN,,NaN,NaN,,,
1917,9,NaN,,233,95,,NaN,,NaN,NaN,62,15,38
1918,,NaN,,,,,NaN,,NaN,NaN,,,
1919,9,NaN,,231,95,,NaN,,NaN,NaN,62,15,37
1920,,NaN,,,,,NaN,,NaN,NaN,,,
1921,9,NaN,,228,95,,NaN,,NaN,NaN,62,15,37
1922,,NaN,,,,,NaN,,NaN,NaN,,,
1923,9,NaN,,225,95,,NaN,,NaN,NaN,62,15,37
1924,,NaN,,,,,NaN,,NaN,NaN,,,
1925,9,NaN,,223,97,,NaN,,NaN,NaN,62,15,37
1926,,NaN,,,,,NaN,,NaN,NaN,,,
1927,9,NaN,,171,98,,NaN,,NaN,NaN,62,15,37
1928,,NaN,,,,,NaN,,NaN,NaN,,,
1929,9,NaN,,108,98,,NaN,,NaN,NaN,62,15,37
1930,,NaN,,,,,NaN,,NaN,NaN,,,
1931,10,NaN,40,91,96,61,NaN,115,NaN,NaN,62,15,37
1932,,NaN,,,,,NaN,,NaN,NaN,,,
1933,10,NaN,50,82,95,61,NaN,109,NaN,NaN,62,15,38
1934,,NaN,,,,,NaN,,NaN,NaN,,,
1935,10,NaN,54,77,95,61,NaN,109,NaN,NaN,62,15,38
1936,,NaN,,,,,NaN,,NaN,NaN,,,
1937,10,NaN,54,74,95,61,NaN,110,NaN,NaN,62,15,38
1938,,NaN,,,,,NaN,,NaN,NaN,,,
1939,9,NaN,54,72,95,61,NaN,110,NaN,NaN,62,15,38
1940,,NaN,,,,,NaN,,NaN,NaN,,,
1941,9,NaN,53,71,95,61,NaN,110,NaN,NaN,62,15,38
1942,,NaN,,,,,NaN,,NaN,NaN,,,
1943,9,NaN,53,70,95,61,NaN,108,NaN,NaN,62,15,38
1944,,NaN,,,,,NaN,,NaN,NaN,,,
1945,9,NaN,53,70,95,61,NaN,108,NaN,NaN,62,15,38
1946,,NaN,,,,,NaN,,NaN,NaN,,,
1947,9,NaN,53,70,95,61,NaN,107,NaN,NaN,62,15,38
1948,,NaN,,,,,NaN,,NaN,NaN,,,
1949,9,NaN,53,70,95,,NaN,108,NaN,NaN,62,15,38
1950,,NaN,,,,,NaN,,NaN,NaN,,,
1951,9,NaN,53,69,95,,NaN,107,NaN,NaN,62,15,38
1952,,NaN,,,,,NaN,,NaN,NaN,,,
1953,9,NaN,52,69,95,,NaN,106,NaN,NaN,62,15,37
1954,,NaN,,,,,NaN,,NaN,NaN,,,
1955,9,NaN,52,69,95,,NaN,106,NaN,NaN,62,15,37
1956,,NaN,,,,,NaN,,NaN,NaN,,,
1957,10,NaN,52,68,95,,NaN,106,NaN,NaN,62,15,37
1958,,NaN,,,,,NaN,,NaN,NaN,,,
1959,10,NaN,53,68,95,,NaN,105,NaN,NaN,62,15,37
1960,,NaN,,,,,NaN,,NaN,NaN,,,
1961,9,NaN,51,68,95,,NaN,106,NaN,NaN,62,15,38
1962,,NaN,,,,,NaN,,NaN,NaN,,,
1963,9,NaN,52,68,94,,NaN,105,NaN,NaN,62,15,38
1964,,NaN,,,,,NaN,,NaN,NaN,,,
1965,11,NaN,53,68,95,61,NaN,105,NaN,NaN,62,15,38
1966,,NaN,,,,,NaN,,NaN,NaN,,,
1967,11,NaN,55,69,95,62,NaN,107,NaN,NaN,62,15,37
1968,,NaN,,,,,NaN,,NaN,NaN,,,
1969,13,NaN,55,70,95,62,NaN,109,NaN,NaN,62,15,37
1970,,NaN,,,,,NaN,,NaN,NaN,,,
1971,13,NaN,55,71,95,62,NaN,109,NaN,NaN,62,15,37
1972,,NaN,,,,,NaN,,NaN,NaN,,,
1973,12,NaN,56,72,95,61,NaN,112,NaN,NaN,62,15,37
1974,,NaN,,,,,NaN,,NaN,NaN,,,
1975,12,NaN,57,73,95,61,NaN,115,NaN,NaN,62,15,38
1976,,NaN,,,,,NaN,,NaN,NaN,,,
1977,12,NaN,53,74,95,,NaN,120,NaN,NaN,61,15,38
1978,,NaN,,,,,NaN,,NaN,NaN,,,
1979,10,NaN,54,73,95,,NaN,125,NaN,NaN,61,15,38
1980,,NaN,,,,,NaN,,NaN,NaN,,,
1981,10,NaN,46,74,95,,NaN,117,NaN,NaN,60,15,37
1982,,NaN,,,,,NaN,,NaN,NaN,,,
1983,6,NaN,43,67,95,,NaN,107,NaN,NaN,60,15,37
1984,,NaN,,,,,NaN,,NaN,NaN,,,
1985,6,NaN,45,67,95,,NaN,111,NaN,NaN,60,15,37
1986,,NaN,,,,,NaN,,NaN,NaN,,,
1987,1,NaN,45,65,95,,NaN,109,NaN,NaN,60,15,37
1988,,NaN,,,,,NaN,,NaN,NaN,,,
1989,1,NaN,47,67,95,,NaN,109,NaN,NaN,60,15,37
1990,,NaN,,,,,NaN,,NaN,NaN,,,
1991,1,NaN,45,64,96,,NaN,110,NaN,NaN,59,15,37
1992,,NaN,,,,,NaN,,NaN,NaN,,,
1993,1,NaN,43,64,96,,NaN,108,NaN,NaN,59,15,37
1994,,NaN,,,,,NaN,,NaN,NaN,,,
1995,6,NaN,48,66,96,,NaN,111,NaN,NaN,59,15,37
1996,,NaN,,,,,NaN,,NaN,NaN,,,
1997,6,NaN,52,69,96,62,NaN,115,NaN,NaN,59,15,37
1998,,NaN,,,,,NaN,,NaN,NaN,,,
1999,9,NaN,52,70,96,63,NaN,114,NaN,NaN,60,15,37
2000,,NaN,,,,,NaN,,NaN,NaN,,,
2001,9,NaN,54,71,95,63,NaN,115,NaN,NaN,60,15,37
2002,,NaN,,,,,NaN,,NaN,NaN,,,
2003,10,NaN,55,71,95,63,NaN,116,NaN,NaN,60,15,37
2004,,NaN,,,,,NaN,,NaN,NaN,,,
2005,10,NaN,55,72,96,,NaN,117,NaN,NaN,60,15,37
2006,,NaN,,,,,NaN,,NaN,NaN,,,
2007,9,NaN,52,72,96,,NaN,117,NaN,NaN,60,15,37
2008,,NaN,,,,,NaN,,NaN,NaN,,,
2009,9,NaN,54,72,96,,NaN,117,NaN,NaN,60,15,37
2010,,NaN,,,,,NaN,,NaN,NaN,,,
2011,9,NaN,55,72,95,,NaN,117,NaN,NaN,61,15,37
2012,,NaN,,,,,NaN,,NaN,NaN,,,
2013,10,NaN,55,73,96,,NaN,119,NaN,NaN,61,15,37
2014,,NaN,,,,,NaN,,NaN,NaN,,,
2015,10,NaN,56,73,96,,NaN,117,NaN,NaN,61,15,37
2016,,NaN,,,,,NaN,,NaN,NaN,,,
2017,10,NaN,55,73,96,,NaN,118,NaN,NaN,61,15,37
2018,,NaN,,,,,NaN,,NaN,NaN,,,
2019,10,NaN,56,73,95,,NaN,117,NaN,NaN,61,15,37
2020,,NaN,,,,,NaN,,NaN,NaN,,,
2021,10,NaN,55,73,95,,NaN,117,NaN,NaN,61,15,37
2022,,NaN,,,,,NaN,,NaN,NaN,,,
2023,10,NaN,55,73,95,,NaN,116,NaN,NaN,61,15,37
2024,,NaN,,,,,NaN,,NaN,NaN,,,
2025,10,NaN,54,72,95,,NaN,115,NaN,NaN,61,15,37
2026,,NaN,,,,,NaN,,NaN,NaN,,,
2027,10,NaN,55,72,95,,NaN,115,NaN,NaN,61,15,37
2028,,NaN,,,,,NaN,,NaN,NaN,,,
2029,10,NaN,55,72,95,,NaN,115,NaN,NaN,61,15,37
2030,,NaN,,,,,NaN,,NaN,NaN,,,
2031,10,NaN,55,72,95,,NaN,117,NaN,NaN,61,15,37
2032,,NaN,,,,,NaN,,NaN,NaN,,,
2033,9,NaN,55,72,95,,NaN,116,NaN,NaN,61,15,37
2034,,NaN,,,,,NaN,,NaN,NaN,,,
2035,9,NaN,55,72,95,,NaN,116,NaN,NaN,61,15,37
2036,,NaN,,,,,NaN,,NaN,NaN,,,
2037,10,NaN,54,72,95,,NaN,115,NaN,NaN,61,15,38
2038,,NaN,,,,,NaN,,NaN,NaN,,,
2039,10,NaN,55,72,95,,NaN,114,NaN,NaN,62,15,38
2040,,NaN,,,,,NaN,,NaN,NaN,,,
2041,10,NaN,54,72,95,,NaN,114,NaN,NaN,62,15,38
2042,,NaN,,,,,NaN,,NaN,NaN,,,
2043,10,NaN,55,72,95,,NaN,113,NaN,NaN,62,15,38
2044,,NaN,,,,,NaN,,NaN,NaN,,,
2045,10,NaN,55,72,95,,NaN,114,NaN,NaN,62,15,38
2046,,NaN,,,,,NaN,,NaN,NaN,,,
2047,10,NaN,56,72,95,,NaN,115,NaN,NaN,62,15,38
2048,,NaN,,,,,NaN,,NaN,NaN,,,
2049,10,NaN,56,73,95,61,NaN,119,NaN,NaN,62,15,38
2050,,NaN,,,,,NaN,,NaN,NaN,,,
2051,10,NaN,57,74,95,61,NaN,119,NaN,NaN,62,15,38
2052,,NaN,,,,,NaN,,NaN,NaN,,,
2053,10,NaN,57,74,95,61,NaN,121,NaN,NaN,62,15,38
2054,,NaN,,,,,NaN,,NaN,NaN,,,
2055,10,NaN,57,74,95,,NaN,119,NaN,NaN,62,15,38
2056,,NaN,,,,,NaN,,NaN,NaN,,,
2057,10,NaN,57,74,95,,NaN,119,NaN,NaN,62,15,37
2058,,NaN,,,,,NaN,,NaN,NaN,,,
2059,9,NaN,57,75,95,,NaN,121,NaN,NaN,62,15,37
2060,,NaN,,,,,NaN,,NaN,NaN,,,
2061,9,NaN,57,75,95,,NaN,121,NaN,NaN,62,15,37
2062,,NaN,,,,,NaN,,NaN,NaN,,,
2063,10,NaN,57,75,96,,NaN,121,NaN,NaN,62,15,37
2064,,NaN,,,,,NaN,,NaN,NaN,,,
2065,10,NaN,55,75,95,,NaN,119,NaN,NaN,62,15,37
2066,,NaN,,,,,NaN,,NaN,NaN,,,
2067,10,NaN,56,74,95,,NaN,118,NaN,NaN,62,15,37
2068,,NaN,,,,,NaN,,NaN,NaN,,,
2069,10,NaN,55,74,95,,NaN,117,NaN,NaN,62,15,37
2070,,NaN,,,,,NaN,,NaN,NaN,,,
2071,10,NaN,54,74,95,,NaN,116,NaN,NaN,62,15,37
2072,,NaN,,,,,NaN,,NaN,NaN,,,
2073,10,NaN,55,73,95,,NaN,115,NaN,NaN,62,15,37
2074,,NaN,,,,,NaN,,NaN,NaN,,,
2075,10,NaN,56,73,95,,NaN,114,NaN,NaN,62,15,37
2076,,NaN,,,,,NaN,,NaN,NaN,,,
2077,10,NaN,55,73,95,62,NaN,113,NaN,NaN,62,15,37
2078,,NaN,,,,,NaN,,NaN,NaN,,,
2079,10,NaN,55,72,95,62,NaN,113,NaN,NaN,62,15,38
2080,,NaN,,,,,NaN,,NaN,NaN,,,
2081,10,NaN,55,73,95,62,NaN,113,NaN,NaN,62,15,38
2082,,NaN,,,,,NaN,,NaN,NaN,,,
2083,10,NaN,55,72,95,62,NaN,112,NaN,NaN,63,15,38
2084,,NaN,,,,,NaN,,NaN,NaN,,,
2085,10,NaN,54,72,95,,NaN,111,NaN,NaN,63,15,38
2086,,NaN,,,,,NaN,,NaN,NaN,,,
2087,10,NaN,54,72,95,,NaN,111,NaN,NaN,63,15,38
2088,,NaN,,,,,NaN,,NaN,NaN,,,
2089,10,NaN,54,72,95,,NaN,111,NaN,NaN,63,15,38
2090,,NaN,,,,,NaN,,NaN,NaN,,,
2091,10,NaN,54,72,95,,NaN,112,NaN,NaN,63,15,38
2092,,NaN,,,,,NaN,,NaN,NaN,,,
2093,10,NaN,54,72,95,,NaN,111,NaN,NaN,63,15,37
2094,,NaN,,,,,NaN,,NaN,NaN,,,
2095,10,NaN,54,71,95,,NaN,110,NaN,NaN,63,15,37
2096,,NaN,,,,,NaN,,NaN,NaN,,,
2097,10,NaN,54,71,95,,NaN,111,NaN,NaN,63,15,37
2098,,NaN,,,,,NaN,,NaN,NaN,,,
2099,10,NaN,54,71,95,,NaN,110,NaN,NaN,63,15,38
2100,,NaN,,,,,NaN,,NaN,NaN,,,
2101,10,NaN,54,71,95,63,NaN,111,NaN,NaN,63,15,38
2102,,NaN,,,,,NaN,,NaN,NaN,,,
2103,10,NaN,54,72,95,63,NaN,111,NaN,NaN,63,15,38
2104,,NaN,,,,,NaN,,NaN,NaN,,,
2105,10,NaN,55,72,95,63,NaN,112,NaN,NaN,63,15,38
2106,,NaN,,,,,NaN,,NaN,NaN,,,
2107,9,NaN,55,72,95,63,NaN,112,NaN,NaN,64,15,37
2108,,NaN,,,,,NaN,,NaN,NaN,,,
2109,9,NaN,55,72,95,63,NaN,112,NaN,NaN,64,15,37
2110,,NaN,,,,,NaN,,NaN,NaN,,,
2111,10,NaN,55,72,95,63,NaN,112,NaN,NaN,64,15,37
2112,,NaN,,,,,NaN,,NaN,NaN,,,
2113,10,NaN,55,72,95,63,NaN,112,NaN,NaN,64,15,38
2114,,NaN,,,,,NaN,,NaN,NaN,,,
2115,9,NaN,55,72,95,63,NaN,112,NaN,NaN,64,15,38
2116,,NaN,,,,,NaN,,NaN,NaN,,,
2117,9,NaN,55,73,95,63,NaN,113,NaN,NaN,64,15,38
2118,,NaN,,,,,NaN,,NaN,NaN,,,
2119,10,NaN,55,73,95,,NaN,112,NaN,NaN,63,15,38
2120,,NaN,,,,,NaN,,NaN,NaN,,,
2121,10,NaN,56,73,95,,NaN,117,NaN,NaN,63,15,38
2122,,NaN,,,,,NaN,,NaN,NaN,,,
2123,10,NaN,57,74,95,,NaN,119,NaN,NaN,63,15,38
2124,,NaN,,,,,NaN,,NaN,NaN,,,
2125,10,NaN,57,75,95,,NaN,121,NaN,NaN,62,15,38
