time,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,Solar8000/PLETH_SPO2
21296,,NaN,,,,,NaN,,,NaN,,NaN,
21297,0,NaN,50,71,15,75,NaN,75,37,NaN,117,NaN,100
21298,,NaN,,,,,NaN,,,NaN,,NaN,
21299,0,NaN,50,71,15,76,NaN,77,37,NaN,118,NaN,100
21300,,NaN,,,,,NaN,,,NaN,,NaN,
21301,0,NaN,51,72,15,77,NaN,77,37,NaN,119,NaN,100
21302,,NaN,,,,,NaN,,,NaN,,NaN,
21303,0,NaN,50,72,15,78,NaN,78,37,NaN,119,NaN,100
21304,,NaN,,,,,NaN,,,NaN,,NaN,
21305,0,NaN,49,71,15,78,NaN,77,37,NaN,118,NaN,100
21306,,NaN,,,,,NaN,,,NaN,,NaN,
21307,0,NaN,49,70,15,78,NaN,77,37,NaN,117,NaN,100
21308,,NaN,,,,,NaN,,,NaN,,NaN,
21309,0,NaN,50,70,15,77,NaN,76,37,NaN,117,NaN,100
21310,,NaN,,,,,NaN,,,NaN,,NaN,
21311,0,NaN,49,71,15,77,NaN,76,38,NaN,118,NaN,100
21312,,NaN,,,,,NaN,,,NaN,,NaN,
21313,0,NaN,50,71,15,77,NaN,76,38,NaN,118,NaN,100
21314,,NaN,,,,,NaN,,,NaN,,NaN,
21315,0,NaN,50,71,15,77,NaN,76,38,NaN,118,NaN,100
21316,,NaN,,,,,NaN,,,NaN,,NaN,
21317,0,NaN,50,71,15,76,NaN,76,37,NaN,118,NaN,100
21318,,NaN,,,,,NaN,,,NaN,,NaN,
21319,0,NaN,49,71,15,76,NaN,76,37,NaN,118,NaN,100
21320,,NaN,,,,,NaN,,,NaN,,NaN,
21321,0,NaN,49,71,15,76,NaN,76,37,NaN,117,NaN,100
21322,,NaN,,,,,NaN,,,NaN,,NaN,
21323,0,NaN,48,70,15,76,NaN,76,37,NaN,117,NaN,100
21324,,NaN,,,,,NaN,,,NaN,,NaN,
21325,0,NaN,48,70,15,76,NaN,75,37,NaN,115,NaN,100
21326,,NaN,,,,,NaN,,,NaN,,NaN,
21327,0,NaN,47,69,15,76,NaN,75,37,NaN,115,NaN,100
21328,,NaN,,,,,NaN,,,NaN,,NaN,
21329,0,NaN,48,69,15,76,NaN,75,37,NaN,115,NaN,100
21330,,NaN,,,,,NaN,,,NaN,,NaN,
21331,0,NaN,47,68,15,75,NaN,75,37,NaN,114,NaN,100
21332,,NaN,,,,,NaN,,,NaN,,NaN,
21333,0,NaN,48,69,15,76,NaN,75,37,NaN,114,NaN,100
21334,,NaN,,,,,NaN,,,NaN,,NaN,
21335,0,NaN,47,69,15,75,NaN,75,37,NaN,115,NaN,100
21336,,NaN,,,,,NaN,,,NaN,,NaN,
21337,0,NaN,49,69,15,76,NaN,76,37,NaN,115,NaN,100
21338,,NaN,,,,,NaN,,,NaN,,NaN,
21339,0,NaN,48,69,15,76,NaN,76,37,NaN,116,NaN,100
21340,,NaN,,,,,NaN,,,NaN,,NaN,
21341,0,NaN,49,70,15,77,NaN,77,37,NaN,116,NaN,100
21342,,NaN,,,,,NaN,,,NaN,,NaN,
21343,0,NaN,49,70,15,78,NaN,77,37,NaN,117,NaN,100
21344,,NaN,,,,,NaN,,,NaN,,NaN,
21345,0,NaN,50,70,15,78,NaN,78,37,NaN,116,NaN,100
21346,,NaN,,,,,NaN,,,NaN,,NaN,
21347,0,NaN,50,71,15,78,NaN,78,37,NaN,117,NaN,100
21348,,NaN,,,,,NaN,,,NaN,,NaN,
21349,0,NaN,51,71,15,78,NaN,78,37,NaN,117,NaN,100
21350,,NaN,,,,,NaN,,,NaN,,NaN,
21351,0,NaN,51,72,15,78,NaN,78,37,NaN,119,NaN,100
21352,,NaN,,,,,NaN,,,NaN,,NaN,
21353,0,NaN,51,73,15,78,NaN,77,37,NaN,120,NaN,100
21354,,NaN,,,,,NaN,,,NaN,,NaN,
21355,0,NaN,50,72,15,78,NaN,77,37,NaN,119,NaN,100
21356,,NaN,,,,,NaN,,,NaN,,NaN,
21357,0,NaN,50,72,15,78,NaN,77,37,NaN,118,NaN,100
21358,,NaN,,,,,NaN,,,NaN,,NaN,
21359,0,NaN,49,71,15,77,NaN,77,37,NaN,118,NaN,100
21360,,NaN,,,,,NaN,,,NaN,,NaN,
21361,0,NaN,49,71,15,77,NaN,76,37,NaN,117,NaN,100
21362,,NaN,,,,,NaN,,,NaN,,NaN,
21363,0,NaN,48,70,15,76,NaN,76,37,NaN,117,NaN,100
21364,,NaN,,,,,NaN,,,NaN,,NaN,
21365,0,NaN,48,69,15,76,NaN,76,37,NaN,115,NaN,100
21366,,NaN,,,,,NaN,,,NaN,,NaN,
21367,0,NaN,48,69,15,76,NaN,76,37,NaN,116,NaN,100
21368,,NaN,,,,,NaN,,,NaN,,NaN,
21369,0,NaN,49,69,15,76,NaN,76,37,NaN,116,NaN,100
21370,,NaN,,,,,NaN,,,NaN,,NaN,
21371,0,NaN,48,69,15,76,NaN,76,37,NaN,116,NaN,100
21372,,NaN,,,,,NaN,,,NaN,,NaN,
21373,0,NaN,50,70,15,75,NaN,77,38,NaN,116,NaN,100
21374,,NaN,,,,,NaN,,,NaN,,NaN,
21375,0,NaN,47,69,15,76,NaN,77,38,NaN,116,NaN,99
21376,,NaN,,,,,NaN,,,NaN,,NaN,
21377,0,NaN,48,68,15,76,NaN,75,38,NaN,115,NaN,100
21378,,NaN,,,,,NaN,,,NaN,,NaN,
21379,0,NaN,47,68,15,75,NaN,75,38,NaN,114,NaN,100
21380,,NaN,,,,,NaN,,,NaN,,NaN,
21381,0,NaN,48,68,15,76,NaN,75,38,NaN,114,NaN,100
21382,,NaN,,,,,NaN,,,NaN,,NaN,
21383,0,NaN,48,69,15,75,NaN,76,38,NaN,116,NaN,100
21384,,NaN,,,,,NaN,,,NaN,,NaN,
21385,0,NaN,49,69,15,77,NaN,77,39,NaN,116,NaN,100
21386,,NaN,,,,,NaN,,,NaN,,NaN,
21387,0,NaN,49,70,15,77,NaN,78,39,NaN,117,NaN,100
21388,,NaN,,,,,NaN,,,NaN,,NaN,
21389,0,NaN,50,71,15,78,NaN,78,39,NaN,118,NaN,100
21390,,NaN,,,,,NaN,,,NaN,,NaN,
21391,0,NaN,49,71,15,78,NaN,78,38,NaN,118,NaN,100
21392,,NaN,,,,,NaN,,,NaN,,NaN,
21393,0,NaN,50,70,15,78,NaN,78,38,NaN,117,NaN,100
21394,,NaN,,,,,NaN,,,NaN,,NaN,
21395,0,NaN,49,70,15,78,NaN,78,38,NaN,118,NaN,100
21396,,NaN,,,,,NaN,,,NaN,,NaN,
21397,0,NaN,49,70,15,78,NaN,78,38,NaN,117,NaN,100
21398,,NaN,,,,,NaN,,,NaN,,NaN,
21399,0,NaN,49,70,15,78,NaN,78,38,NaN,117,NaN,100
21400,,NaN,,,,,NaN,,,NaN,,NaN,
21401,0,NaN,50,70,15,78,NaN,77,38,NaN,117,NaN,100
21402,,NaN,,,,,NaN,,,NaN,,NaN,
21403,0,NaN,50,71,15,78,NaN,77,37,NaN,118,NaN,100
21404,,NaN,,,,,NaN,,,NaN,,NaN,
21405,0,NaN,51,71,15,78,NaN,77,37,NaN,118,NaN,100
21406,,NaN,,,,,NaN,,,NaN,,NaN,
21407,0,NaN,50,72,15,78,NaN,78,37,NaN,119,NaN,100
21408,,NaN,,,,,NaN,,,NaN,,NaN,
21409,0,NaN,51,72,15,79,NaN,78,38,NaN,119,NaN,100
21410,,NaN,,,,,NaN,,,NaN,,NaN,
21411,0,NaN,50,71,15,79,NaN,78,38,NaN,119,NaN,100
21412,,NaN,,,,,NaN,,,NaN,,NaN,
21413,0,NaN,50,71,15,79,NaN,78,38,NaN,118,NaN,100
21414,,NaN,,,,,NaN,,,NaN,,NaN,
21415,0,NaN,50,71,15,78,NaN,78,37,NaN,119,NaN,100
21416,,NaN,,,,,NaN,,,NaN,,NaN,
21417,0,NaN,51,72,15,78,NaN,77,37,NaN,119,NaN,100
21418,,NaN,,,,,NaN,,,NaN,,NaN,
21419,0,NaN,52,73,15,78,NaN,78,37,NaN,121,NaN,100
21420,,NaN,,,,,NaN,,,NaN,,NaN,
21421,0,NaN,53,74,15,79,NaN,79,37,NaN,123,NaN,100
21422,,NaN,,,,,NaN,,,NaN,,NaN,
21423,0,NaN,52,74,15,80,NaN,80,37,NaN,122,NaN,100
21424,,NaN,,,,,NaN,,,NaN,,NaN,
21425,0,NaN,53,75,15,80,NaN,80,37,NaN,122,NaN,100
21426,,NaN,,,,,NaN,,,NaN,,NaN,
21427,0,NaN,52,75,15,81,NaN,80,37,NaN,122,NaN,100
21428,,NaN,,,,,NaN,,,NaN,,NaN,
21429,0,NaN,53,75,15,81,NaN,81,37,NaN,122,NaN,100
21430,,NaN,,,,,NaN,,,NaN,,NaN,
21431,0,NaN,51,74,15,81,NaN,81,37,NaN,122,NaN,100
21432,,NaN,,,,,NaN,,,NaN,,NaN,
21433,0,NaN,52,74,15,82,NaN,81,37,NaN,122,NaN,100
21434,,NaN,,,,,NaN,,,NaN,,NaN,
21435,0,NaN,52,74,15,81,NaN,81,37,NaN,123,NaN,100
21436,,NaN,,,,,NaN,,,NaN,,NaN,
21437,0,NaN,49,72,15,81,NaN,81,37,NaN,121,NaN,100
21438,,NaN,,,,,NaN,,,NaN,,NaN,
21439,0,NaN,47,71,15,79,NaN,77,34,NaN,121,NaN,99
21440,,NaN,,,,,NaN,,,NaN,,NaN,
21441,0,NaN,47,69,15,78,NaN,73,34,NaN,114,NaN,97
21442,,NaN,,,,,NaN,,,NaN,,NaN,
21443,0,NaN,45,66,15,78,NaN,71,34,NaN,112,NaN,94
21444,,NaN,,,,,NaN,,,NaN,,NaN,
21445,0,NaN,44,65,15,75,NaN,68,34,NaN,109,NaN,97
21446,,NaN,,,,,NaN,,,NaN,,NaN,
21447,0,NaN,44,64,15,73,NaN,69,38,NaN,107,NaN,99
21448,,NaN,,,,,NaN,,,NaN,,NaN,
21449,0,NaN,44,64,15,73,NaN,72,38,NaN,108,NaN,100
21450,,NaN,,,,,NaN,,,NaN,,NaN,
21451,0,NaN,43,63,15,73,NaN,74,38,NaN,107,NaN,100
21452,,NaN,,,,,NaN,,,NaN,,NaN,
21453,0,NaN,44,63,15,74,NaN,74,37,NaN,106,NaN,100
21454,,NaN,,,,,NaN,,,NaN,,NaN,
21455,0,NaN,44,63,15,74,NaN,73,37,NaN,106,NaN,100
21456,,NaN,,,,,NaN,,,NaN,,NaN,
21457,0,NaN,45,63,15,74,NaN,72,37,NaN,105,NaN,100
21458,,NaN,,,,,NaN,,,NaN,,NaN,
21459,0,NaN,46,65,15,74,NaN,73,37,NaN,107,NaN,100
21460,,NaN,,,,,NaN,,,NaN,,NaN,
21461,0,NaN,47,66,15,74,NaN,75,37,NaN,108,NaN,100
21462,,NaN,,,,,NaN,,,NaN,,NaN,
21463,0,NaN,47,67,15,75,NaN,75,37,NaN,110,NaN,100
21464,,NaN,,,,,NaN,,,NaN,,NaN,
21465,0,NaN,48,67,15,77,NaN,78,37,NaN,110,NaN,100
21466,,NaN,,,,,NaN,,,NaN,,NaN,
21467,0,NaN,47,67,15,78,NaN,78,37,NaN,111,NaN,100
21468,,NaN,,,,,NaN,,,NaN,,NaN,
21469,0,NaN,48,67,15,78,NaN,77,37,NaN,110,NaN,100
21470,,NaN,,,,,NaN,,,NaN,,NaN,
21471,0,NaN,48,68,15,78,NaN,77,37,NaN,112,NaN,100
21472,,NaN,,,,,NaN,,,NaN,,NaN,
21473,0,NaN,50,69,15,77,NaN,76,37,NaN,114,NaN,100
21474,,NaN,,,,,NaN,,,NaN,,NaN,
21475,0,NaN,50,70,15,77,NaN,76,37,NaN,114,NaN,100
21476,,NaN,,,,,NaN,,,NaN,,NaN,
21477,0,NaN,50,70,15,77,NaN,76,37,NaN,115,NaN,100
21478,,NaN,,,,,NaN,,,NaN,,NaN,
21479,0,NaN,49,70,15,77,NaN,76,37,NaN,115,NaN,100
21480,,NaN,,,,,NaN,,,NaN,,NaN,
21481,0,NaN,49,69,15,76,NaN,75,37,NaN,114,NaN,100
21482,,NaN,,,,,NaN,,,NaN,,NaN,
21483,0,NaN,48,69,15,76,NaN,75,37,NaN,115,NaN,100
21484,,NaN,,,,,NaN,,,NaN,,NaN,
21485,0,NaN,49,69,15,76,NaN,75,37,NaN,114,NaN,100
21486,,NaN,,,,,NaN,,,NaN,,NaN,
21487,0,NaN,49,70,15,76,NaN,76,37,NaN,115,NaN,100
21488,,NaN,,,,,NaN,,,NaN,,NaN,
21489,0,NaN,50,70,15,76,NaN,76,37,NaN,116,NaN,100
21490,,NaN,,,,,NaN,,,NaN,,NaN,
21491,0,NaN,51,71,15,77,NaN,76,37,NaN,118,NaN,100
21492,,NaN,,,,,NaN,,,NaN,,NaN,
21493,0,NaN,52,72,15,77,NaN,76,37,NaN,118,NaN,100
21494,,NaN,,,,,NaN,,,NaN,,NaN,
21495,0,NaN,51,72,15,77,NaN,76,37,NaN,118,NaN,100
21496,,NaN,,,,,NaN,,,NaN,,NaN,
21497,0,NaN,51,73,15,77,NaN,76,37,NaN,118,NaN,100
21498,,NaN,,,,,NaN,,,NaN,,NaN,
21499,0,NaN,50,72,15,77,NaN,76,37,NaN,117,NaN,100
21500,,NaN,,,,,NaN,,,NaN,,NaN,
21501,0,NaN,51,72,15,77,NaN,76,38,NaN,116,NaN,100
21502,,NaN,,,,,NaN,,,NaN,,NaN,
21503,0,NaN,50,71,15,77,NaN,76,38,NaN,117,NaN,100
21504,,NaN,,,,,NaN,,,NaN,,NaN,
21505,0,NaN,50,71,15,77,NaN,76,38,NaN,117,NaN,100
21506,,NaN,,,,,NaN,,,NaN,,NaN,
21507,0,NaN,50,71,15,77,NaN,76,37,NaN,117,NaN,100
21508,,NaN,,,,,NaN,,,NaN,,NaN,
21509,0,NaN,50,71,15,76,NaN,75,37,NaN,116,NaN,100
21510,,NaN,,,,,NaN,,,NaN,,NaN,
21511,0,NaN,50,71,15,76,NaN,75,37,NaN,117,NaN,100
21512,,NaN,,,,,NaN,,,NaN,,NaN,
21513,0,NaN,51,72,15,76,NaN,75,37,NaN,116,NaN,100
21514,,NaN,,,,,NaN,,,NaN,,NaN,
21515,0,NaN,51,72,15,76,NaN,77,37,NaN,118,NaN,100
21516,,NaN,,,,,NaN,,,NaN,,NaN,
21517,0,NaN,51,72,15,77,NaN,77,37,NaN,119,NaN,100
21518,,NaN,,,,,NaN,,,NaN,,NaN,
21519,0,NaN,50,72,15,77,NaN,77,37,NaN,119,NaN,100
21520,,NaN,,,,,NaN,,,NaN,,NaN,
21521,0,NaN,50,71,15,77,NaN,76,37,NaN,117,NaN,100
21522,,NaN,,,,,NaN,,,NaN,,NaN,
21523,0,NaN,49,71,15,77,NaN,76,37,NaN,117,NaN,100
21524,,NaN,,,,,NaN,,,NaN,,NaN,
21525,0,NaN,50,71,15,76,NaN,76,37,NaN,117,NaN,100
21526,,NaN,,,,,NaN,,,NaN,,NaN,
21527,0,NaN,50,71,15,76,NaN,76,37,NaN,118,NaN,100
21528,,NaN,,,,,NaN,,,NaN,,NaN,
21529,0,NaN,52,72,15,77,NaN,77,37,NaN,118,NaN,100
21530,,NaN,,,,,NaN,,,NaN,,NaN,
21531,0,NaN,51,72,15,77,NaN,77,38,NaN,118,NaN,100
21532,,NaN,,,,,NaN,,,NaN,,NaN,
21533,0,NaN,51,72,15,77,NaN,77,38,NaN,118,NaN,100
21534,,NaN,,,,,NaN,,,NaN,,NaN,
21535,0,NaN,51,73,15,78,NaN,77,38,NaN,119,NaN,100
21536,,NaN,,,,,NaN,,,NaN,,NaN,
21537,0,NaN,52,73,15,78,NaN,77,38,NaN,120,NaN,100
21538,,NaN,,,,,NaN,,,NaN,,NaN,
21539,0,NaN,52,74,15,78,NaN,77,37,NaN,120,NaN,100
21540,,NaN,,,,,NaN,,,NaN,,NaN,
21541,0,NaN,51,73,15,78,NaN,77,37,NaN,119,NaN,100
21542,,NaN,,,,,NaN,,,NaN,,NaN,
21543,0,NaN,51,73,15,77,NaN,77,37,NaN,120,NaN,100
21544,,NaN,,,,,NaN,,,NaN,,NaN,
21545,0,NaN,51,73,15,77,NaN,76,37,NaN,119,NaN,100
21546,,NaN,,,,,NaN,,,NaN,,NaN,
21547,0,NaN,51,73,15,76,NaN,76,37,NaN,120,NaN,100
21548,,NaN,,,,,NaN,,,NaN,,NaN,
21549,0,NaN,52,74,15,76,NaN,76,37,NaN,120,NaN,100
21550,,NaN,,,,,NaN,,,NaN,,NaN,
21551,0,NaN,52,74,15,77,NaN,77,37,NaN,121,NaN,100
21552,,NaN,,,,,NaN,,,NaN,,NaN,
21553,1,NaN,52,73,15,77,NaN,77,37,NaN,120,NaN,100
21554,,NaN,,,,,NaN,,,NaN,,NaN,
21555,1,NaN,51,73,15,78,NaN,77,37,NaN,121,NaN,100
21556,,NaN,,,,,NaN,,,NaN,,NaN,
21557,1,NaN,51,73,15,78,NaN,77,37,NaN,119,NaN,100
21558,,NaN,,,,,NaN,,,NaN,,NaN,
21559,1,NaN,51,73,15,78,NaN,78,37,NaN,119,NaN,100
21560,,NaN,,,,,NaN,,,NaN,,NaN,
21561,0,NaN,52,73,15,78,NaN,78,37,NaN,119,NaN,100
21562,,NaN,,,,,NaN,,,NaN,,NaN,
21563,0,NaN,52,74,15,78,NaN,78,37,NaN,121,NaN,100
21564,,NaN,,,,,NaN,,,NaN,,NaN,
21565,0,NaN,53,74,15,78,NaN,78,37,NaN,121,NaN,100
21566,,NaN,,,,,NaN,,,NaN,,NaN,
21567,0,NaN,52,74,15,79,NaN,78,37,NaN,121,NaN,100
21568,,NaN,,,,,NaN,,,NaN,,NaN,
21569,0,NaN,52,74,15,79,NaN,78,37,NaN,120,NaN,100
21570,,NaN,,,,,NaN,,,NaN,,NaN,
21571,0,NaN,51,73,15,78,NaN,77,37,NaN,120,NaN,100
21572,,NaN,,,,,NaN,,,NaN,,NaN,
21573,0,NaN,51,72,15,78,NaN,77,37,NaN,119,NaN,100
21574,,NaN,,,,,NaN,,,NaN,,NaN,
21575,0,NaN,50,72,15,77,NaN,77,37,NaN,120,NaN,100
21576,,NaN,,,,,NaN,,,NaN,,NaN,
21577,0,NaN,50,72,15,77,NaN,77,37,NaN,118,NaN,100
21578,,NaN,,,,,NaN,,,NaN,,NaN,
21579,0,NaN,50,71,15,77,NaN,77,37,NaN,117,NaN,100
21580,,NaN,,,,,NaN,,,NaN,,NaN,
21581,0,NaN,50,71,15,77,NaN,77,37,NaN,117,NaN,100
21582,,NaN,,,,,NaN,,,NaN,,NaN,
21583,0,NaN,50,72,15,77,NaN,77,37,NaN,118,NaN,100
21584,,NaN,,,,,NaN,,,NaN,,NaN,
21585,0,NaN,52,72,15,78,NaN,77,37,NaN,119,NaN,100
21586,,NaN,,,,,NaN,,,NaN,,NaN,
21587,0,NaN,51,73,15,78,NaN,77,37,NaN,119,NaN,100
21588,,NaN,,,,,NaN,,,NaN,,NaN,
21589,0,NaN,52,73,15,78,NaN,78,37,NaN,120,NaN,100
21590,,NaN,,,,,NaN,,,NaN,,NaN,
21591,0,NaN,50,73,15,79,NaN,79,37,NaN,121,NaN,100
21592,,NaN,,,,,NaN,,,NaN,,NaN,
21593,0,NaN,50,72,15,79,NaN,78,37,NaN,118,NaN,100
21594,,NaN,,,,,NaN,,,NaN,,NaN,
21595,0,NaN,49,72,15,78,NaN,77,37,NaN,118,NaN,100
21596,,NaN,,,,,NaN,,,NaN,,NaN,
21597,0,NaN,50,70,15,78,NaN,76,37,NaN,116,NaN,100
21598,,NaN,,,,,NaN,,,NaN,,NaN,
21599,0,NaN,49,70,15,77,NaN,76,37,NaN,117,NaN,100
21600,,NaN,,,,,NaN,,,NaN,,NaN,
21601,0,NaN,49,70,15,77,NaN,76,37,NaN,115,NaN,100
21602,,NaN,,,,,NaN,,,NaN,,NaN,
21603,0,NaN,49,70,15,77,NaN,76,38,NaN,117,NaN,100
21604,,NaN,,,,,NaN,,,NaN,,NaN,
21605,0,NaN,50,71,15,77,NaN,76,38,NaN,117,NaN,100
21606,,NaN,,,,,NaN,,,NaN,,NaN,
21607,0,NaN,49,71,15,77,NaN,77,38,NaN,118,NaN,100
21608,,NaN,,,,,NaN,,,NaN,,NaN,
21609,0,NaN,50,71,15,77,NaN,76,37,NaN,116,NaN,100
21610,,NaN,,,,,NaN,,,NaN,,NaN,
21611,0,NaN,49,70,15,77,NaN,76,37,NaN,117,NaN,100
21612,,NaN,,,,,NaN,,,NaN,,NaN,
21613,0,NaN,50,71,15,77,NaN,76,37,NaN,117,NaN,100
21614,,NaN,,,,,NaN,,,NaN,,NaN,
21615,0,NaN,50,71,15,77,NaN,76,37,NaN,117,NaN,100
21616,,NaN,,,,,NaN,,,NaN,,NaN,
21617,0,NaN,51,71,15,77,NaN,76,37,NaN,117,NaN,100
21618,,NaN,,,,,NaN,,,NaN,,NaN,
21619,0,NaN,51,72,15,77,NaN,77,37,NaN,118,NaN,100
21620,,NaN,,,,,NaN,,,NaN,,NaN,
21621,0,NaN,51,72,15,77,NaN,77,37,NaN,118,NaN,100
21622,,NaN,,,,,NaN,,,NaN,,NaN,
21623,0,NaN,50,72,15,78,NaN,78,37,NaN,119,NaN,100
21624,,NaN,,,,,NaN,,,NaN,,NaN,
21625,0,NaN,48,70,15,78,NaN,78,37,NaN,119,NaN,100
21626,,NaN,,,,,NaN,,,NaN,,NaN,
21627,0,NaN,46,69,15,75,NaN,73,38,NaN,115,NaN,100
21628,,NaN,,,,,NaN,,,NaN,,NaN,
21629,0,NaN,47,68,15,73,NaN,70,38,NaN,113,NaN,100
21630,,NaN,,,,,NaN,,,NaN,,NaN,
21631,0,NaN,47,68,15,72,NaN,69,38,NaN,112,NaN,100
21632,,NaN,,,,,NaN,,,NaN,,NaN,
21633,0,NaN,48,68,15,70,NaN,70,38,NaN,113,NaN,100
21634,,NaN,,,,,NaN,,,NaN,,NaN,
21635,0,NaN,49,69,15,71,NaN,72,39,NaN,114,NaN,100
21636,,NaN,,,,,NaN,,,NaN,,NaN,
21637,0,NaN,50,70,15,73,NaN,75,39,NaN,115,NaN,100
21638,,NaN,,,,,NaN,,,NaN,,NaN,
21639,0,NaN,50,71,15,75,NaN,76,39,NaN,117,NaN,100
21640,,NaN,,,,,NaN,,,NaN,,NaN,
21641,0,NaN,51,71,15,76,NaN,76,37,NaN,117,NaN,100
21642,,NaN,,,,,NaN,,,NaN,,NaN,
21643,0,NaN,51,72,15,77,NaN,76,37,NaN,118,NaN,100
21644,,NaN,,,,,NaN,,,NaN,,NaN,
21645,0,NaN,51,72,15,77,NaN,76,37,NaN,117,NaN,100
21646,,NaN,,,,,NaN,,,NaN,,NaN,
21647,0,NaN,51,73,15,77,NaN,76,37,NaN,119,NaN,100
21648,,NaN,,,,,NaN,,,NaN,,NaN,
21649,0,NaN,53,74,15,77,NaN,76,37,NaN,119,NaN,100
21650,,NaN,,,,,NaN,,,NaN,,NaN,
21651,0,NaN,53,74,15,77,NaN,76,37,NaN,120,NaN,100
21652,,NaN,,,,,NaN,,,NaN,,NaN,
21653,0,NaN,54,76,15,77,NaN,76,37,NaN,122,NaN,100
21654,,NaN,,,,,NaN,,,NaN,,NaN,
21655,0,NaN,54,76,15,77,NaN,77,37,NaN,123,NaN,100
21656,,NaN,,,,,NaN,,,NaN,,NaN,
21657,0,NaN,53,76,15,78,NaN,77,37,NaN,121,NaN,100
21658,,NaN,,,,,NaN,,,NaN,,NaN,
21659,0,NaN,52,75,15,78,NaN,77,37,NaN,121,NaN,100
21660,,NaN,,,,,NaN,,,NaN,,NaN,
21661,0,NaN,52,74,15,77,NaN,76,37,NaN,120,NaN,100
21662,,NaN,,,,,NaN,,,NaN,,NaN,
21663,0,NaN,51,74,15,76,NaN,76,37,NaN,120,NaN,100
21664,,NaN,,,,,NaN,,,NaN,,NaN,
21665,0,NaN,51,73,15,76,NaN,75,37,NaN,119,NaN,100
21666,,NaN,,,,,NaN,,,NaN,,NaN,
21667,0,NaN,51,73,15,75,NaN,75,37,NaN,119,NaN,100
21668,,NaN,,,,,NaN,,,NaN,,NaN,
21669,0,NaN,52,73,15,75,NaN,75,37,NaN,119,NaN,100
21670,,NaN,,,,,NaN,,,NaN,,NaN,
21671,0,NaN,51,73,15,75,NaN,75,37,NaN,120,NaN,100
21672,,NaN,,,,,NaN,,,NaN,,NaN,
21673,0,NaN,52,73,15,76,NaN,75,37,NaN,120,NaN,100
21674,,NaN,,,,,NaN,,,NaN,,NaN,
21675,0,NaN,53,74,15,76,NaN,76,37,NaN,121,NaN,100
21676,,NaN,,,,,NaN,,,NaN,,NaN,
21677,0,NaN,53,75,15,76,NaN,76,37,NaN,121,NaN,100
21678,,NaN,,,,,NaN,,,NaN,,NaN,
21679,0,NaN,52,75,15,77,NaN,77,37,NaN,122,NaN,100
21680,,NaN,,,,,NaN,,,NaN,,NaN,
21681,0,NaN,52,75,15,77,NaN,76,37,NaN,122,NaN,100
21682,,NaN,,,,,NaN,,,NaN,,NaN,
21683,0,NaN,51,74,15,77,NaN,76,37,NaN,120,NaN,100
21684,,NaN,,,,,NaN,,,NaN,,NaN,
21685,0,NaN,51,73,15,76,NaN,75,37,NaN,119,NaN,100
21686,,NaN,,,,,NaN,,,NaN,,NaN,
21687,0,NaN,49,71,15,76,NaN,75,37,NaN,117,NaN,100
21688,,NaN,,,,,NaN,,,NaN,,NaN,
21689,0,NaN,49,70,15,74,NaN,75,37,NaN,116,NaN,100
21690,,NaN,,,,,NaN,,,NaN,,NaN,
21691,0,NaN,49,70,15,74,NaN,72,37,NaN,116,NaN,100
21692,,NaN,,,,,NaN,,,NaN,,NaN,
21693,0,NaN,50,70,15,73,NaN,72,37,NaN,116,NaN,100
21694,,NaN,,,,,NaN,,,NaN,,NaN,
21695,0,NaN,50,71,15,73,NaN,74,37,NaN,118,NaN,100
21696,,NaN,,,,,NaN,,,NaN,,NaN,
21697,0,NaN,51,71,15,74,NaN,75,37,NaN,118,NaN,100
21698,,NaN,,,,,NaN,,,NaN,,NaN,
21699,0,NaN,50,72,15,75,NaN,76,37,NaN,118,NaN,100
21700,,NaN,,,,,NaN,,,NaN,,NaN,
21701,0,NaN,51,72,15,76,NaN,76,37,NaN,118,NaN,100
21702,,NaN,,,,,NaN,,,NaN,,NaN,
21703,0,NaN,51,72,15,76,NaN,76,37,NaN,119,NaN,100
21704,,NaN,,,,,NaN,,,NaN,,NaN,
21705,0,NaN,52,72,15,76,NaN,75,37,NaN,119,NaN,100
21706,,NaN,,,,,NaN,,,NaN,,NaN,
21707,0,NaN,51,72,15,76,NaN,75,37,NaN,119,NaN,100
21708,,NaN,,,,,NaN,,,NaN,,NaN,
21709,0,NaN,52,73,15,76,NaN,75,37,NaN,119,NaN,100
21710,,NaN,,,,,NaN,,,NaN,,NaN,
21711,0,NaN,50,72,15,75,NaN,75,37,NaN,119,NaN,100
21712,,NaN,,,,,NaN,,,NaN,,NaN,
21713,0,NaN,51,72,15,75,NaN,74,37,NaN,118,NaN,100
21714,,NaN,,,,,NaN,,,NaN,,NaN,
21715,0,NaN,50,72,15,75,NaN,75,37,NaN,118,NaN,100
21716,,NaN,,,,,NaN,,,NaN,,NaN,
21717,0,NaN,51,72,15,75,NaN,75,37,NaN,118,NaN,100
21718,,NaN,,,,,NaN,,,NaN,,NaN,
21719,0,NaN,51,72,15,75,NaN,75,37,NaN,118,NaN,100
21720,,NaN,,,,,NaN,,,NaN,,NaN,
