time,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/ART,SNUADC/CVP,Solar8000/PLETH_HR
4801,59,NaN,159,NaN,100,34,12,66,100,7,NaN,NaN,63
4802,,NaN,,NaN,,,,,,,NaN,NaN,
4803,63,NaN,162,NaN,102,34,12,68,100,7,NaN,NaN,63
4804,,NaN,,NaN,,,,,,,NaN,NaN,
4805,64,NaN,162,NaN,102,34,12,68,100,7,NaN,NaN,62
4806,,NaN,,NaN,,,,,,,NaN,NaN,
4807,64,NaN,162,NaN,103,34,12,67,100,7,NaN,NaN,64
4808,,NaN,,NaN,,,,,,,NaN,NaN,
4809,65,NaN,162,NaN,103,33,12,67,99,6,NaN,NaN,65
4810,,NaN,,NaN,,,,,,,NaN,NaN,
4811,61,NaN,161,NaN,99,33,12,62,100,6,NaN,NaN,65
4812,,NaN,,NaN,,,,,,,NaN,NaN,
4813,60,NaN,154,NaN,97,33,12,62,100,7,NaN,NaN,65
4814,,NaN,,NaN,,,,,,,NaN,NaN,
4815,59,NaN,157,NaN,100,33,12,67,100,7,NaN,NaN,64
4816,,NaN,,NaN,,,,,,,NaN,NaN,
4817,59,NaN,157,NaN,100,33,12,67,100,7,NaN,NaN,62
4818,,NaN,,NaN,,,,,,,NaN,NaN,
4819,59,NaN,162,NaN,103,33,12,69,100,7,NaN,NaN,63
4820,,NaN,,NaN,,,,,,,NaN,NaN,
4821,63,NaN,162,NaN,103,33,12,69,100,7,NaN,NaN,62
4822,,NaN,,NaN,,,,,,,NaN,NaN,
4823,64,NaN,162,NaN,104,33,12,68,100,7,NaN,NaN,63
4824,,NaN,,NaN,,,,,,,NaN,NaN,
4825,65,NaN,162,NaN,104,33,12,68,100,7,NaN,NaN,65
4826,,NaN,,NaN,,,,,,,NaN,NaN,
4827,64,NaN,161,NaN,103,33,12,67,100,7,NaN,NaN,65
4828,,NaN,,NaN,,,,,,,NaN,NaN,
4829,65,NaN,161,NaN,104,33,12,68,100,7,NaN,NaN,65
4830,,NaN,,NaN,,,,,,,NaN,NaN,
4831,65,NaN,160,NaN,102,33,12,67,100,7,NaN,NaN,66
4832,,NaN,,NaN,,,,,,,NaN,NaN,
4833,64,NaN,160,NaN,103,33,12,68,100,7,NaN,NaN,65
4834,,NaN,,NaN,,,,,,,NaN,NaN,
4835,65,NaN,162,NaN,103,34,12,69,100,7,NaN,NaN,65
4836,,NaN,,NaN,,,,,,,NaN,NaN,
4837,64,NaN,161,NaN,103,34,12,69,100,7,NaN,NaN,65
4838,,NaN,,NaN,,,,,,,NaN,NaN,
4839,64,NaN,161,NaN,100,34,12,64,100,7,NaN,NaN,65
4840,,NaN,,NaN,,,,,,,NaN,NaN,
4841,64,NaN,161,NaN,100,34,12,64,100,7,NaN,NaN,65
4842,,NaN,,NaN,,,,,,,NaN,NaN,
4843,60,NaN,155,NaN,98,34,12,64,100,7,NaN,NaN,65
4844,,NaN,,NaN,,,,,,,NaN,NaN,
4845,59,NaN,155,NaN,99,34,12,66,100,7,NaN,NaN,64
4846,,NaN,,NaN,,,,,,,NaN,NaN,
4847,59,NaN,163,NaN,103,33,12,70,100,7,NaN,NaN,62
4848,,NaN,,NaN,,,,,,,NaN,NaN,
4849,59,NaN,163,NaN,103,33,12,70,100,7,NaN,NaN,62
4850,,NaN,,NaN,,,,,,,NaN,NaN,
4851,63,NaN,165,NaN,105,33,12,70,100,7,NaN,NaN,63
4852,,NaN,,NaN,,,,,,,NaN,NaN,
4853,65,NaN,166,NaN,106,35,12,71,99,7,NaN,NaN,63
4854,,NaN,,NaN,,,,,,,NaN,NaN,
4855,65,NaN,166,NaN,108,35,12,73,100,7,NaN,NaN,65
4856,,NaN,,NaN,,,,,,,NaN,NaN,
4857,65,NaN,166,NaN,107,35,12,71,99,7,NaN,NaN,65
4858,,NaN,,NaN,,,,,,,NaN,NaN,
4859,65,NaN,165,NaN,110,34,12,77,99,7,NaN,NaN,66
4860,,NaN,,NaN,,,,,,,NaN,NaN,
4861,65,NaN,165,NaN,110,34,12,77,100,7,NaN,NaN,66
4862,,NaN,,NaN,,,,,,,NaN,NaN,
4863,65,NaN,167,NaN,106,34,12,71,100,7,NaN,NaN,65
4864,,NaN,,NaN,,,,,,,NaN,NaN,
4865,64,NaN,165,NaN,106,34,12,71,100,8,NaN,NaN,64
4866,,NaN,,NaN,,,,,,,NaN,NaN,
4867,65,NaN,165,NaN,106,34,12,71,99,8,NaN,NaN,64
4868,,NaN,,NaN,,,,,,,NaN,NaN,
4869,65,NaN,166,NaN,107,34,12,72,100,7,NaN,NaN,64
4870,,NaN,,NaN,,,,,,,NaN,NaN,
4871,65,NaN,166,NaN,108,34,12,73,100,7,NaN,NaN,64
4872,,NaN,,NaN,,,,,,,NaN,NaN,
4873,66,NaN,167,NaN,107,34,12,72,99,7,NaN,NaN,65
4874,,NaN,,NaN,,,,,,,NaN,NaN,
4875,66,NaN,167,NaN,108,34,12,72,100,7,NaN,NaN,66
4876,,NaN,,NaN,,,,,,,NaN,NaN,
4877,65,NaN,166,NaN,107,34,12,72,99,7,NaN,NaN,66
4878,,NaN,,NaN,,,,,,,NaN,NaN,
4879,65,NaN,168,NaN,108,34,12,72,99,7,NaN,NaN,66
4880,,NaN,,NaN,,,,,,,NaN,NaN,
4881,65,NaN,168,NaN,108,34,12,72,99,7,NaN,NaN,66
4882,,NaN,,NaN,,,,,,,NaN,NaN,
4883,65,NaN,168,NaN,109,34,12,73,99,7,NaN,NaN,66
4884,,NaN,,NaN,,,,,,,NaN,NaN,
4885,66,NaN,169,NaN,109,34,12,73,100,7,NaN,NaN,66
4886,,NaN,,NaN,,,,,,,NaN,NaN,
4887,66,NaN,168,NaN,109,34,12,73,99,7,NaN,NaN,66
4888,,NaN,,NaN,,,,,,,NaN,NaN,
4889,66,NaN,169,NaN,109,34,12,73,99,7,NaN,NaN,67
4890,,NaN,,NaN,,,,,,,NaN,NaN,
4891,72,NaN,166,NaN,105,34,12,67,100,7,NaN,NaN,67
4892,,NaN,,NaN,,,,,,,NaN,NaN,
4893,69,NaN,161,NaN,103,34,12,67,100,7,NaN,NaN,67
4894,,NaN,,NaN,,,,,,,NaN,NaN,
4895,67,NaN,162,NaN,104,34,12,71,100,7,NaN,NaN,65
4896,,NaN,,NaN,,,,,,,NaN,NaN,
4897,67,NaN,162,NaN,104,33,12,71,99,7,NaN,NaN,63
4898,,NaN,,NaN,,,,,,,NaN,NaN,
4899,67,NaN,166,NaN,107,33,12,74,99,8,NaN,NaN,62
4900,,NaN,,NaN,,,,,,,NaN,NaN,
4901,62,NaN,171,NaN,110,33,12,75,100,8,NaN,NaN,62
4902,,NaN,,NaN,,,,,,,NaN,NaN,
4903,62,NaN,172,NaN,112,33,12,75,99,8,NaN,NaN,64
4904,,NaN,,NaN,,,,,,,NaN,NaN,
4905,66,NaN,173,NaN,112,33,12,75,100,8,NaN,NaN,65
4906,,NaN,,NaN,,,,,,,NaN,NaN,
4907,67,NaN,171,NaN,113,33,12,78,99,7,NaN,NaN,67
4908,,NaN,,NaN,,,,,,,NaN,NaN,
4909,68,NaN,173,NaN,111,34,12,72,99,7,NaN,NaN,67
4910,,NaN,,NaN,,,,,,,NaN,NaN,
4911,66,NaN,167,NaN,109,34,12,71,99,7,NaN,NaN,67
4912,,NaN,,NaN,,,,,,,NaN,NaN,
4913,66,NaN,165,NaN,107,34,12,70,99,7,NaN,NaN,66
4914,,NaN,,NaN,,,,,,,NaN,NaN,
4915,65,NaN,157,NaN,100,33,12,64,99,7,NaN,NaN,66
4916,,NaN,,NaN,,,,,,,NaN,NaN,
4917,61,NaN,157,NaN,100,33,12,64,99,8,NaN,NaN,66
4918,,NaN,,NaN,,,,,,,NaN,NaN,
4919,60,NaN,158,NaN,102,33,12,68,99,8,NaN,NaN,65
4920,,NaN,,NaN,,,,,,,NaN,NaN,
4921,60,NaN,161,NaN,104,34,12,71,99,8,NaN,NaN,62
4922,,NaN,,NaN,,,,,,,NaN,NaN,
4923,63,NaN,166,NaN,106,34,12,73,99,8,NaN,NaN,63
4924,,NaN,,NaN,,,,,,,NaN,NaN,
4925,63,NaN,171,NaN,106,34,12,69,99,8,NaN,NaN,64
4926,,NaN,,NaN,,,,,,,NaN,NaN,
4927,62,NaN,166,NaN,106,33,12,69,99,8,NaN,NaN,64
4928,,NaN,,NaN,,,,,,,NaN,NaN,
4929,61,NaN,167,NaN,108,33,12,73,99,8,NaN,NaN,63
4930,,NaN,,NaN,,,,,,,NaN,NaN,
4931,61,NaN,175,NaN,113,33,12,76,99,8,NaN,NaN,64
4932,,NaN,,NaN,,,,,,,NaN,NaN,
4933,61,NaN,175,NaN,113,33,12,76,99,7,NaN,NaN,65
4934,,NaN,,NaN,,,,,,,NaN,NaN,
4935,65,NaN,167,NaN,108,33,12,71,99,7,NaN,NaN,65
4936,,NaN,,NaN,,,,,,,NaN,NaN,
4937,63,NaN,167,NaN,108,33,12,71,99,7,NaN,NaN,64
4938,,NaN,,NaN,,,,,,,NaN,NaN,
4939,62,NaN,169,NaN,110,33,12,74,99,7,NaN,NaN,64
4940,,NaN,,NaN,,,,,,,NaN,NaN,
4941,62,NaN,171,NaN,111,33,12,75,100,7,NaN,NaN,65
4942,,NaN,,NaN,,,,,,,NaN,NaN,
4943,65,NaN,174,NaN,113,33,12,76,99,7,NaN,NaN,65
4944,,NaN,,NaN,,,,,,,NaN,NaN,
4945,67,NaN,176,NaN,115,34,12,76,99,7,NaN,NaN,65
4946,,NaN,,NaN,,,,,,,NaN,NaN,
4947,67,NaN,176,NaN,115,34,12,76,100,8,NaN,NaN,67
4948,,NaN,,NaN,,,,,,,NaN,NaN,
4949,67,NaN,177,NaN,115,34,12,76,100,8,NaN,NaN,68
4950,,NaN,,NaN,,,,,,,NaN,NaN,
4951,67,NaN,174,NaN,114,33,12,75,100,8,NaN,NaN,68
4952,,NaN,,NaN,,,,,,,NaN,NaN,
4953,67,NaN,174,NaN,114,33,12,75,100,8,NaN,NaN,68
4954,,NaN,,NaN,,,,,,,NaN,NaN,
4955,67,NaN,174,NaN,114,33,12,75,100,7,NaN,NaN,68
4956,,NaN,,NaN,,,,,,,NaN,NaN,
4957,67,NaN,174,NaN,113,34,12,74,99,7,NaN,NaN,67
4958,,NaN,,NaN,,,,,,,NaN,NaN,
4959,67,NaN,175,NaN,114,34,12,75,99,7,NaN,NaN,68
4960,,NaN,,NaN,,,,,,,NaN,NaN,
4961,67,NaN,175,NaN,114,34,12,76,100,7,NaN,NaN,68
4962,,NaN,,NaN,,,,,,,NaN,NaN,
4963,67,NaN,177,NaN,114,34,12,75,100,7,NaN,NaN,68
4964,,NaN,,NaN,,,,,,,NaN,NaN,
4965,67,NaN,177,NaN,115,35,12,75,100,7,NaN,NaN,68
4966,,NaN,,NaN,,,,,,,NaN,NaN,
4967,68,NaN,175,NaN,114,35,12,75,99,7,NaN,NaN,68
4968,,NaN,,NaN,,,,,,,NaN,NaN,
4969,67,NaN,178,NaN,115,35,12,75,100,7,NaN,NaN,68
4970,,NaN,,NaN,,,,,,,NaN,NaN,
4971,68,NaN,170,NaN,108,34,12,68,100,8,NaN,NaN,68
4972,,NaN,,NaN,,,,,,,NaN,NaN,
4973,64,NaN,170,NaN,108,34,12,68,100,8,NaN,NaN,68
4974,,NaN,,NaN,,,,,,,NaN,NaN,
4975,62,NaN,170,NaN,109,34,12,72,100,7,NaN,NaN,66
4976,,NaN,,NaN,,,,,,,NaN,NaN,
4977,62,NaN,170,NaN,109,34,12,72,100,7,NaN,NaN,66
4978,,NaN,,NaN,,,,,,,NaN,NaN,
4979,62,NaN,174,NaN,111,34,12,73,99,7,NaN,NaN,66
4980,,NaN,,NaN,,,,,,,NaN,NaN,
4981,66,NaN,175,NaN,112,34,12,74,100,7,NaN,NaN,65
4982,,NaN,,NaN,,,,,,,NaN,NaN,
4983,68,NaN,175,NaN,112,35,12,73,100,7,NaN,NaN,66
4984,,NaN,,NaN,,,,,,,NaN,NaN,
4985,68,NaN,173,NaN,111,35,12,72,100,7,NaN,NaN,68
4986,,NaN,,NaN,,,,,,,NaN,NaN,
4987,68,NaN,172,NaN,110,35,12,72,100,7,NaN,NaN,68
4988,,NaN,,NaN,,,,,,,NaN,NaN,
4989,67,NaN,172,NaN,110,34,12,71,99,7,NaN,NaN,68
4990,,NaN,,NaN,,,,,,,NaN,NaN,
4991,67,NaN,172,NaN,109,34,12,72,100,7,NaN,NaN,68
4992,,NaN,,NaN,,,,,,,NaN,NaN,
4993,68,NaN,172,NaN,109,34,12,72,99,7,NaN,NaN,68
4994,,NaN,,NaN,,,,,,,NaN,NaN,
4995,67,NaN,172,NaN,110,35,12,72,100,7,NaN,NaN,68
4996,,NaN,,NaN,,,,,,,NaN,NaN,
4997,67,NaN,172,NaN,110,35,12,72,99,7,NaN,NaN,68
4998,,NaN,,NaN,,,,,,,NaN,NaN,
4999,67,NaN,173,NaN,110,35,12,72,99,7,NaN,NaN,68
5000,,NaN,,NaN,,,,,,,NaN,NaN,
5001,66,NaN,172,NaN,107,34,12,67,99,7,NaN,NaN,68
5002,,NaN,,NaN,,,,,,,NaN,NaN,
5003,66,NaN,165,NaN,104,34,12,66,99,7,NaN,NaN,68
5004,,NaN,,NaN,,,,,,,NaN,NaN,
5005,64,NaN,165,NaN,106,34,12,70,99,7,NaN,NaN,66
5006,,NaN,,NaN,,,,,,,NaN,NaN,
5007,64,NaN,168,NaN,107,35,12,72,99,7,NaN,NaN,65
5008,,NaN,,NaN,,,,,,,NaN,NaN,
5009,64,NaN,174,NaN,112,35,12,75,99,7,NaN,NaN,65
5010,,NaN,,NaN,,,,,,,NaN,NaN,
5011,65,NaN,175,NaN,112,35,12,75,99,7,NaN,NaN,65
5012,,NaN,,NaN,,,,,,,NaN,NaN,
5013,67,NaN,175,NaN,113,34,12,75,99,7,NaN,NaN,65
5014,,NaN,,NaN,,,,,,,NaN,NaN,
5015,67,NaN,175,NaN,113,34,12,75,99,7,NaN,NaN,67
5016,,NaN,,NaN,,,,,,,NaN,NaN,
5017,67,NaN,174,NaN,113,34,12,75,99,7,NaN,NaN,68
5018,,NaN,,NaN,,,,,,,NaN,NaN,
5019,67,NaN,176,NaN,114,34,12,75,99,7,NaN,NaN,67
5020,,NaN,,NaN,,,,,,,NaN,NaN,
5021,67,NaN,175,NaN,113,34,12,75,99,7,NaN,NaN,67
5022,,NaN,,NaN,,,,,,,NaN,NaN,
5023,67,NaN,175,NaN,113,34,12,74,99,7,NaN,NaN,67
5024,,NaN,,NaN,,,,,,,NaN,NaN,
5025,66,NaN,173,NaN,112,34,12,74,99,7,NaN,NaN,67
5026,,NaN,,NaN,,,,,,,NaN,NaN,
5027,66,NaN,175,NaN,112,34,12,74,99,7,NaN,NaN,67
5028,,NaN,,NaN,,,,,,,NaN,NaN,
5029,67,NaN,173,NaN,111,34,12,73,99,7,NaN,NaN,67
5030,,NaN,,NaN,,,,,,,NaN,NaN,
5031,66,NaN,172,NaN,111,34,12,73,99,7,NaN,NaN,67
5032,,NaN,,NaN,,,,,,,NaN,NaN,
5033,66,NaN,172,NaN,111,34,12,73,99,7,NaN,NaN,67
5034,,NaN,,NaN,,,,,,,NaN,NaN,
5035,66,NaN,172,NaN,111,34,12,73,99,7,NaN,NaN,67
5036,,NaN,,NaN,,,,,,,NaN,NaN,
5037,66,NaN,171,NaN,110,34,12,72,99,7,NaN,NaN,67
5038,,NaN,,NaN,,,,,,,NaN,NaN,
5039,66,NaN,173,NaN,111,33,12,73,99,7,NaN,NaN,67
5040,,NaN,,NaN,,,,,,,NaN,NaN,
5041,66,NaN,171,NaN,110,33,12,72,99,7,NaN,NaN,67
5042,,NaN,,NaN,,,,,,,NaN,NaN,
5043,66,NaN,170,NaN,111,33,12,75,99,7,NaN,NaN,67
5044,,NaN,,NaN,,,,,,,NaN,NaN,
5045,65,NaN,168,NaN,109,34,12,71,99,7,NaN,NaN,67
5046,,NaN,,NaN,,,,,,,NaN,NaN,
5047,66,NaN,170,NaN,109,34,12,71,99,7,NaN,NaN,66
5048,,NaN,,NaN,,,,,,,NaN,NaN,
5049,65,NaN,169,NaN,105,34,12,66,99,7,NaN,NaN,66
5050,,NaN,,NaN,,,,,,,NaN,NaN,
5051,70,NaN,169,NaN,105,34,12,66,99,7,NaN,NaN,66
5052,,NaN,,NaN,,,,,,,NaN,NaN,
5053,69,NaN,161,NaN,103,34,12,65,99,7,NaN,NaN,65
5054,,NaN,,NaN,,,,,,,NaN,NaN,
5055,67,NaN,164,NaN,106,34,12,72,99,7,NaN,NaN,63
5056,,NaN,,NaN,,,,,,,NaN,NaN,
5057,67,NaN,164,NaN,106,34,12,72,99,7,NaN,NaN,63
5058,,NaN,,NaN,,,,,,,NaN,NaN,
5059,63,NaN,169,NaN,108,34,12,73,99,7,NaN,NaN,63
5060,,NaN,,NaN,,,,,,,NaN,NaN,
5061,65,NaN,168,NaN,109,34,12,73,99,7,NaN,NaN,63
5062,,NaN,,NaN,,,,,,,NaN,NaN,
5063,66,NaN,169,NaN,110,34,12,73,99,7,NaN,NaN,64
5064,,NaN,,NaN,,,,,,,NaN,NaN,
5065,66,NaN,169,NaN,110,34,12,73,99,7,NaN,NaN,66
5066,,NaN,,NaN,,,,,,,NaN,NaN,
5067,66,NaN,168,NaN,110,34,12,72,99,7,NaN,NaN,67
5068,,NaN,,NaN,,,,,,,NaN,NaN,
5069,65,NaN,168,NaN,110,33,12,72,99,7,NaN,NaN,66
5070,,NaN,,NaN,,,,,,,NaN,NaN,
5071,65,NaN,167,NaN,109,33,12,72,99,7,NaN,NaN,66
5072,,NaN,,NaN,,,,,,,NaN,NaN,
5073,65,NaN,166,NaN,108,33,12,71,99,7,NaN,NaN,66
5074,,NaN,,NaN,,,,,,,NaN,NaN,
5075,62,NaN,167,NaN,105,34,12,67,99,7,NaN,NaN,66
5076,,NaN,,NaN,,,,,,,NaN,NaN,
5077,62,NaN,160,NaN,103,34,12,66,99,7,NaN,NaN,66
5078,,NaN,,NaN,,,,,,,NaN,NaN,
5079,61,NaN,160,NaN,104,34,12,69,99,7,NaN,NaN,64
5080,,NaN,,NaN,,,,,,,NaN,NaN,
5081,61,NaN,163,NaN,106,34,12,71,99,7,NaN,NaN,63
5082,,NaN,,NaN,,,,,,,NaN,NaN,
5083,61,NaN,167,NaN,104,34,12,66,99,7,NaN,NaN,64
5084,,NaN,,NaN,,,,,,,NaN,NaN,
5085,58,NaN,160,NaN,102,34,12,66,99,7,NaN,NaN,64
5086,,NaN,,NaN,,,,,,,NaN,NaN,
5087,58,NaN,162,NaN,105,34,12,70,100,7,NaN,NaN,63
5088,,NaN,,NaN,,,,,,,NaN,NaN,
5089,60,NaN,162,NaN,105,33,12,70,100,7,NaN,NaN,63
5090,,NaN,,NaN,,,,,,,NaN,NaN,
5091,60,NaN,164,NaN,106,33,12,72,99,7,NaN,NaN,64
5092,,NaN,,NaN,,,,,,,NaN,NaN,
5093,63,NaN,166,NaN,107,33,12,72,99,7,NaN,NaN,63
5094,,NaN,,NaN,,,,,,,NaN,NaN,
5095,65,NaN,167,NaN,107,33,12,72,99,6,NaN,NaN,63
5096,,NaN,,NaN,,,,,,,NaN,NaN,
5097,65,NaN,165,NaN,106,33,12,71,99,6,NaN,NaN,64
5098,,NaN,,NaN,,,,,,,NaN,NaN,
5099,65,NaN,161,NaN,104,33,12,69,100,5,NaN,NaN,65
5100,,NaN,,NaN,,,,,,,NaN,NaN,
5101,65,NaN,162,NaN,104,35,12,70,100,5,NaN,NaN,65
5102,,NaN,,NaN,,,,,,,NaN,NaN,
5103,65,NaN,162,NaN,103,35,12,70,100,5,NaN,NaN,66
5104,,NaN,,NaN,,,,,,,NaN,NaN,
5105,65,NaN,162,NaN,103,35,12,70,100,5,NaN,NaN,65
5106,,NaN,,NaN,,,,,,,NaN,NaN,
5107,65,NaN,162,NaN,104,33,12,71,100,5,NaN,NaN,65
5108,,NaN,,NaN,,,,,,,NaN,NaN,
5109,64,NaN,165,NaN,106,33,12,72,100,6,NaN,NaN,65
5110,,NaN,,NaN,,,,,,,NaN,NaN,
5111,64,NaN,163,NaN,106,33,12,75,100,6,NaN,NaN,65
5112,,NaN,,NaN,,,,,,,NaN,NaN,
5113,63,NaN,162,NaN,103,34,12,70,100,6,NaN,NaN,65
5114,,NaN,,NaN,,,,,,,NaN,NaN,
5115,62,NaN,164,NaN,106,34,12,73,100,7,NaN,NaN,64
5116,,NaN,,NaN,,,,,,,NaN,NaN,
5117,62,NaN,168,NaN,108,34,12,74,100,7,NaN,NaN,63
5118,,NaN,,NaN,,,,,,,NaN,NaN,
5119,65,NaN,168,NaN,109,34,12,74,100,7,NaN,NaN,63
5120,,NaN,,NaN,,,,,,,NaN,NaN,
5121,64,NaN,168,NaN,110,34,12,74,100,7,NaN,NaN,63
5122,,NaN,,NaN,,,,,,,NaN,NaN,
5123,65,NaN,168,NaN,110,34,12,74,100,7,NaN,NaN,64
5124,,NaN,,NaN,,,,,,,NaN,NaN,
5125,65,NaN,170,NaN,110,34,12,73,100,7,NaN,NaN,65
5126,,NaN,,NaN,,,,,,,NaN,NaN,
5127,65,NaN,167,NaN,109,34,12,72,100,7,NaN,NaN,66
5128,,NaN,,NaN,,,,,,,NaN,NaN,
5129,65,NaN,168,NaN,109,34,12,73,99,6,NaN,NaN,66
5130,,NaN,,NaN,,,,,,,NaN,NaN,
5131,65,NaN,167,NaN,109,34,12,73,99,6,NaN,NaN,66
5132,,NaN,,NaN,,,,,,,NaN,NaN,
5133,65,NaN,168,NaN,109,34,12,73,99,7,NaN,NaN,66
5134,,NaN,,NaN,,,,,,,NaN,NaN,
5135,65,NaN,167,NaN,109,34,12,73,100,7,NaN,NaN,65
5136,,NaN,,NaN,,,,,,,NaN,NaN,
5137,65,NaN,166,NaN,105,34,12,68,100,7,NaN,NaN,66
5138,,NaN,,NaN,,,,,,,NaN,NaN,
5139,62,NaN,161,NaN,104,34,12,69,100,6,NaN,NaN,66
5140,,NaN,,NaN,,,,,,,NaN,NaN,
5141,59,NaN,161,NaN,104,34,12,69,100,6,NaN,NaN,65
5142,,NaN,,NaN,,,,,,,NaN,NaN,
5143,59,NaN,169,NaN,110,34,12,75,99,8,NaN,NaN,63
5144,,NaN,,NaN,,,,,,,NaN,NaN,
5145,59,NaN,169,NaN,110,33,12,75,99,8,NaN,NaN,63
5146,,NaN,,NaN,,,,,,,NaN,NaN,
5147,59,NaN,171,NaN,112,33,12,76,99,7,NaN,NaN,63
5148,,NaN,,NaN,,,,,,,NaN,NaN,
5149,60,NaN,171,NaN,112,33,12,76,99,7,NaN,NaN,63
5150,,NaN,,NaN,,,,,,,NaN,NaN,
5151,64,NaN,170,NaN,112,33,12,75,99,7,NaN,NaN,65
5152,,NaN,,NaN,,,,,,,NaN,NaN,
5153,65,NaN,170,NaN,108,33,12,70,99,7,NaN,NaN,66
5154,,NaN,,NaN,,,,,,,NaN,NaN,
5155,62,NaN,165,NaN,107,33,12,69,99,8,NaN,NaN,66
5156,,NaN,,NaN,,,,,,,NaN,NaN,
5157,60,NaN,167,NaN,109,33,12,74,99,8,NaN,NaN,64
5158,,NaN,,NaN,,,,,,,NaN,NaN,
5159,60,NaN,167,NaN,109,33,12,74,99,8,NaN,NaN,63
5160,,NaN,,NaN,,,,,,,NaN,NaN,
5161,59,NaN,170,NaN,111,33,12,75,99,8,NaN,NaN,63
5162,,NaN,,NaN,,,,,,,NaN,NaN,
5163,64,NaN,170,NaN,111,34,12,75,99,7,NaN,NaN,63
5164,,NaN,,NaN,,,,,,,NaN,NaN,
5165,65,NaN,171,NaN,112,34,12,75,99,7,NaN,NaN,64
5166,,NaN,,NaN,,,,,,,NaN,NaN,
5167,66,NaN,171,NaN,112,34,12,74,99,7,NaN,NaN,64
5168,,NaN,,NaN,,,,,,,NaN,NaN,
5169,66,NaN,171,NaN,112,34,12,74,99,7,NaN,NaN,64
5170,,NaN,,NaN,,,,,,,NaN,NaN,
5171,66,NaN,168,NaN,110,34,12,73,99,7,NaN,NaN,64
5172,,NaN,,NaN,,,,,,,NaN,NaN,
5173,64,NaN,168,NaN,110,34,12,73,99,7,NaN,NaN,64
5174,,NaN,,NaN,,,,,,,NaN,NaN,
5175,65,NaN,167,NaN,108,34,12,70,99,7,NaN,NaN,64
5176,,NaN,,NaN,,,,,,,NaN,NaN,
5177,66,NaN,166,NaN,107,34,12,70,100,7,NaN,NaN,64
5178,,NaN,,NaN,,,,,,,NaN,NaN,
5179,66,NaN,164,NaN,106,34,12,69,100,7,NaN,NaN,65
5180,,NaN,,NaN,,,,,,,NaN,NaN,
5181,66,NaN,164,NaN,106,34,12,69,100,7,NaN,NaN,64
5182,,NaN,,NaN,,,,,,,NaN,NaN,
5183,64,NaN,162,NaN,103,34,12,67,100,7,NaN,NaN,64
5184,,NaN,,NaN,,,,,,,NaN,NaN,
5185,65,NaN,160,NaN,102,34,12,66,100,7,NaN,NaN,65
5186,,NaN,,NaN,,,,,,,NaN,NaN,
5187,66,NaN,158,NaN,100,34,12,65,100,7,NaN,NaN,66
5188,,NaN,,NaN,,,,,,,NaN,NaN,
5189,65,NaN,158,NaN,99,35,12,65,100,7,NaN,NaN,66
5190,,NaN,,NaN,,,,,,,NaN,NaN,
5191,66,NaN,157,NaN,98,35,12,64,100,7,NaN,NaN,66
5192,,NaN,,NaN,,,,,,,NaN,NaN,
5193,66,NaN,156,NaN,97,35,12,64,99,7,NaN,NaN,66
5194,,NaN,,NaN,,,,,,,NaN,NaN,
5195,66,NaN,154,NaN,95,34,12,63,100,7,NaN,NaN,67
5196,,NaN,,NaN,,,,,,,NaN,NaN,
5197,66,NaN,155,NaN,95,34,12,63,100,7,NaN,NaN,67
5198,,NaN,,NaN,,,,,,,NaN,NaN,
5199,66,NaN,154,NaN,95,34,12,63,100,7,NaN,NaN,67
5200,,NaN,,NaN,,,,,,,NaN,NaN,
5201,66,NaN,154,NaN,95,34,12,63,100,7,NaN,NaN,67
5202,,NaN,,NaN,,,,,,,NaN,NaN,
5203,66,NaN,154,NaN,95,34,12,63,100,7,NaN,NaN,66
5204,,NaN,,NaN,,,,,,,NaN,NaN,
5205,66,NaN,154,NaN,95,34,12,64,100,7,NaN,NaN,67
5206,,NaN,,NaN,,,,,,,NaN,NaN,
5207,66,NaN,153,NaN,94,34,12,63,99,7,NaN,NaN,67
5208,,NaN,,NaN,,,,,,,NaN,NaN,
5209,66,NaN,153,NaN,94,34,12,63,99,7,NaN,NaN,67
5210,,NaN,,NaN,,,,,,,NaN,NaN,
5211,66,NaN,152,NaN,94,34,12,63,100,7,NaN,NaN,67
5212,,NaN,,NaN,,,,,,,NaN,NaN,
5213,67,NaN,152,NaN,93,34,12,62,100,7,NaN,NaN,68
5214,,NaN,,NaN,,,,,,,NaN,NaN,
5215,66,NaN,151,NaN,93,34,12,62,100,7,NaN,NaN,67
5216,,NaN,,NaN,,,,,,,NaN,NaN,
5217,68,NaN,152,NaN,92,34,12,62,100,7,NaN,NaN,67
5218,,NaN,,NaN,,,,,,,NaN,NaN,
5219,67,NaN,152,NaN,92,34,12,62,100,7,NaN,NaN,66
5220,,NaN,,NaN,,,,,,,NaN,NaN,
5221,67,NaN,149,NaN,92,34,12,61,99,7,NaN,NaN,65
5222,,NaN,,NaN,,,,,,,NaN,NaN,
5223,67,NaN,149,NaN,92,34,12,62,99,7,NaN,NaN,65
5224,,NaN,,NaN,,,,,,,NaN,NaN,
5225,67,NaN,151,NaN,92,34,12,62,99,7,NaN,NaN,65
