time,Solar8000/ART_DBP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/HR,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/CVP
14195,,,NaN,,NaN,,NaN,NaN,,,,,
14196,55,97,NaN,96,NaN,120,NaN,NaN,18,73,100,34,9
14197,,,NaN,,NaN,,NaN,NaN,,,,,
14198,54,97,NaN,96,NaN,121,NaN,NaN,18,74,100,34,9
14199,,,NaN,,NaN,,NaN,NaN,,,,,
14200,55,97,NaN,96,NaN,122,NaN,NaN,18,74,100,34,9
14201,,,NaN,,NaN,,NaN,NaN,,,,,
14202,54,97,NaN,96,NaN,119,NaN,NaN,18,73,100,34,9
14203,,,NaN,,NaN,,NaN,NaN,,,,,
14204,55,97,NaN,96,NaN,123,NaN,NaN,18,74,100,34,9
14205,,,NaN,,NaN,,NaN,NaN,,,,,
14206,55,97,NaN,96,NaN,122,NaN,NaN,18,74,100,34,9
14207,,,NaN,,NaN,,NaN,NaN,,,,,
14208,55,97,NaN,96,NaN,123,NaN,NaN,18,75,100,34,9
14209,,,NaN,,NaN,,NaN,NaN,,,,,
14210,56,97,NaN,96,NaN,125,NaN,NaN,18,76,100,34,9
14211,,,NaN,,NaN,,NaN,NaN,,,,,
14212,55,97,NaN,96,NaN,123,NaN,NaN,18,75,100,34,9
14213,,,NaN,,NaN,,NaN,NaN,,,,,
14214,56,97,NaN,96,NaN,126,NaN,NaN,18,77,100,34,9
14215,,,NaN,,NaN,,NaN,NaN,,,,,
14216,55,96,NaN,96,NaN,123,NaN,NaN,18,75,100,34,9
14217,,,NaN,,NaN,,NaN,NaN,,,,,
14218,54,96,NaN,96,NaN,121,NaN,NaN,18,75,100,34,9
14219,,,NaN,,NaN,,NaN,NaN,,,,,
14220,55,96,NaN,95,NaN,122,NaN,NaN,18,74,100,34,9
14221,,,NaN,,NaN,,NaN,NaN,,,,,
14222,53,96,NaN,95,NaN,118,NaN,NaN,18,73,100,34,9
14223,,,NaN,,NaN,,NaN,NaN,,,,,
14224,54,96,NaN,95,NaN,121,NaN,NaN,18,73,100,34,9
14225,,,NaN,,NaN,,NaN,NaN,,,,,
14226,53,96,NaN,95,NaN,117,NaN,NaN,18,72,100,33,9
14227,,,NaN,,NaN,,NaN,NaN,,,,,
14228,54,96,NaN,95,NaN,118,NaN,NaN,18,72,100,33,9
14229,,,NaN,,NaN,,NaN,NaN,,,,,
14230,54,96,NaN,95,NaN,120,NaN,NaN,18,73,100,33,9
14231,,,NaN,,NaN,,NaN,NaN,,,,,
14232,54,96,NaN,95,NaN,118,NaN,NaN,18,72,100,33,9
14233,,,NaN,,NaN,,NaN,NaN,,,,,
14234,55,96,NaN,95,NaN,121,NaN,NaN,18,73,100,34,9
14235,,,NaN,,NaN,,NaN,NaN,,,,,
14236,54,96,NaN,95,NaN,117,NaN,NaN,18,72,100,34,9
14237,,,NaN,,NaN,,NaN,NaN,,,,,
14238,54,95,NaN,95,NaN,119,NaN,NaN,18,73,100,34,9
14239,,,NaN,,NaN,,NaN,NaN,,,,,
14240,56,95,NaN,95,NaN,121,NaN,NaN,18,74,100,33,9
14241,,,NaN,,NaN,,NaN,NaN,,,,,
14242,55,96,NaN,95,NaN,120,NaN,NaN,18,74,100,33,9
14243,,,NaN,,NaN,,NaN,NaN,,,,,
14244,57,96,NaN,95,NaN,124,NaN,NaN,18,76,100,33,9
14245,,,NaN,,NaN,,NaN,NaN,,,,,
14246,56,96,NaN,95,NaN,122,NaN,NaN,18,75,100,34,9
14247,,,NaN,,NaN,,NaN,NaN,,,,,
14248,56,96,NaN,96,NaN,124,NaN,NaN,18,76,100,34,9
14249,,,NaN,,NaN,,NaN,NaN,,,,,
14250,56,96,NaN,95,NaN,125,NaN,NaN,18,77,100,34,9
14251,,,NaN,,NaN,,NaN,NaN,,,,,
14252,55,96,NaN,95,NaN,122,NaN,NaN,18,75,100,34,9
14253,,,NaN,,NaN,,NaN,NaN,,,,,
14254,55,95,NaN,95,NaN,123,NaN,NaN,18,75,100,34,9
14255,,,NaN,,NaN,,NaN,NaN,,,,,
14256,54,95,NaN,94,NaN,120,NaN,NaN,18,74,100,34,9
14257,,,NaN,,NaN,,NaN,NaN,,,,,
14258,55,94,NaN,94,NaN,121,NaN,NaN,18,74,100,34,9
14259,,,NaN,,NaN,,NaN,NaN,,,,,
14260,54,95,NaN,94,NaN,120,NaN,NaN,18,73,100,34,9
14261,,,NaN,,NaN,,NaN,NaN,,,,,
14262,54,94,NaN,94,NaN,118,NaN,NaN,18,72,100,34,9
14263,,,NaN,,NaN,,NaN,NaN,,,,,
14264,54,94,NaN,94,NaN,120,NaN,NaN,18,73,100,34,9
14265,,,NaN,,NaN,,NaN,NaN,,,,,
14266,55,94,NaN,94,NaN,118,NaN,NaN,18,73,100,34,9
14267,,,NaN,,NaN,,NaN,NaN,,,,,
14268,55,94,NaN,94,NaN,120,NaN,NaN,18,73,100,34,9
14269,,,NaN,,NaN,,NaN,NaN,,,,,
14270,55,94,NaN,94,NaN,121,NaN,NaN,18,74,100,34,9
14271,,,NaN,,NaN,,NaN,NaN,,,,,
14272,55,95,NaN,94,NaN,120,NaN,NaN,18,74,100,34,9
14273,,,NaN,,NaN,,NaN,NaN,,,,,
14274,55,95,NaN,94,NaN,123,NaN,NaN,18,74,100,34,9
14275,,,NaN,,NaN,,NaN,NaN,,,,,
14276,55,95,NaN,94,NaN,122,NaN,NaN,18,74,100,34,9
14277,,,NaN,,NaN,,NaN,NaN,,,,,
14278,56,95,NaN,94,NaN,123,NaN,NaN,18,75,100,34,9
14279,,,NaN,,NaN,,NaN,NaN,,,,,
14280,56,94,NaN,94,NaN,125,NaN,NaN,18,76,100,34,9
14281,,,NaN,,NaN,,NaN,NaN,,,,,
14282,56,94,NaN,93,NaN,123,NaN,NaN,18,76,100,34,9
14283,,,NaN,,NaN,,NaN,NaN,,,,,
14284,56,94,NaN,93,NaN,125,NaN,NaN,18,76,100,34,9
14285,,,NaN,,NaN,,NaN,NaN,,,,,
14286,55,93,NaN,93,NaN,122,NaN,NaN,18,75,100,34,9
14287,,,NaN,,NaN,,NaN,NaN,,,,,
14288,55,93,NaN,93,NaN,124,NaN,NaN,18,76,100,34,9
14289,,,NaN,,NaN,,NaN,NaN,,,,,
14290,56,93,NaN,93,NaN,124,NaN,NaN,18,76,100,34,9
14291,,,NaN,,NaN,,NaN,NaN,,,,,
14292,55,93,NaN,93,NaN,121,NaN,NaN,18,74,100,34,9
14293,,,NaN,,NaN,,NaN,NaN,,,,,
14294,55,94,NaN,93,NaN,123,NaN,NaN,18,75,100,34,9
14295,,,NaN,,NaN,,NaN,NaN,,,,,
14296,55,94,NaN,93,NaN,120,NaN,NaN,18,74,100,34,9
14297,,,NaN,,NaN,,NaN,NaN,,,,,
14298,54,94,NaN,94,NaN,121,NaN,NaN,18,74,100,34,9
14299,,,NaN,,NaN,,NaN,NaN,,,,,
14300,55,95,NaN,94,NaN,121,NaN,NaN,18,73,100,34,9
14301,,,NaN,,NaN,,NaN,NaN,,,,,
14302,54,95,NaN,95,NaN,119,NaN,NaN,18,73,100,34,9
14303,,,NaN,,NaN,,NaN,NaN,,,,,
14304,54,95,NaN,95,NaN,122,NaN,NaN,18,73,100,34,9
14305,,,NaN,,NaN,,NaN,NaN,,,,,
14306,54,95,NaN,95,NaN,120,NaN,NaN,18,73,100,34,9
14307,,,NaN,,NaN,,NaN,NaN,,,,,
14308,54,96,NaN,95,NaN,121,NaN,NaN,18,74,100,34,9
14309,,,NaN,,NaN,,NaN,NaN,,,,,
14310,55,96,NaN,96,NaN,122,NaN,NaN,18,74,100,34,9
14311,,,NaN,,NaN,,NaN,NaN,,,,,
14312,54,96,NaN,95,NaN,120,NaN,NaN,18,73,100,34,9
14313,,,NaN,,NaN,,NaN,NaN,,,,,
14314,55,96,NaN,95,NaN,123,NaN,NaN,18,75,100,34,9
14315,,,NaN,,NaN,,NaN,NaN,,,,,
14316,56,96,NaN,95,NaN,122,NaN,NaN,18,75,100,34,9
14317,,,NaN,,NaN,,NaN,NaN,,,,,
14318,56,96,NaN,95,NaN,124,NaN,NaN,18,76,100,34,9
14319,,,NaN,,NaN,,NaN,NaN,,,,,
14320,56,96,NaN,95,NaN,125,NaN,NaN,18,76,100,34,9
14321,,,NaN,,NaN,,NaN,NaN,,,,,
14322,55,95,NaN,95,NaN,123,NaN,NaN,18,75,100,34,9
14323,,,NaN,,NaN,,NaN,NaN,,,,,
14324,55,95,NaN,95,NaN,125,NaN,NaN,18,75,100,34,9
14325,,,NaN,,NaN,,NaN,NaN,,,,,
14326,54,95,NaN,95,NaN,121,NaN,NaN,18,74,100,34,9
14327,,,NaN,,NaN,,NaN,NaN,,,,,
14328,54,95,NaN,95,NaN,120,NaN,NaN,18,73,100,34,9
14329,,,NaN,,NaN,,NaN,NaN,,,,,
14330,54,95,NaN,94,NaN,121,NaN,NaN,18,73,100,34,9
14331,,,NaN,,NaN,,NaN,NaN,,,,,
14332,53,95,NaN,94,NaN,118,NaN,NaN,18,72,100,34,9
14333,,,NaN,,NaN,,NaN,NaN,,,,,
14334,54,95,NaN,94,NaN,122,NaN,NaN,18,73,100,34,9
14335,,,NaN,,NaN,,NaN,NaN,,,,,
14336,53,95,NaN,95,NaN,118,NaN,NaN,18,72,100,34,9
14337,,,NaN,,NaN,,NaN,NaN,,,,,
14338,54,95,NaN,95,NaN,119,NaN,NaN,18,73,100,34,9
14339,,,NaN,,NaN,,NaN,NaN,,,,,
14340,55,95,NaN,95,NaN,122,NaN,NaN,18,73,100,34,9
14341,,,NaN,,NaN,,NaN,NaN,,,,,
14342,54,95,NaN,95,NaN,119,NaN,NaN,18,73,100,34,9
14343,,,NaN,,NaN,,NaN,NaN,,,,,
14344,55,95,NaN,95,NaN,122,NaN,NaN,18,74,100,34,9
14345,,,NaN,,NaN,,NaN,NaN,,,,,
14346,54,95,NaN,94,NaN,118,NaN,NaN,18,73,100,34,9
14347,,,NaN,,NaN,,NaN,NaN,,,,,
14348,54,95,NaN,94,NaN,120,NaN,NaN,18,73,100,34,9
14349,,,NaN,,NaN,,NaN,NaN,,,,,
14350,56,95,NaN,95,NaN,123,NaN,NaN,18,75,100,34,9
14351,,,NaN,,NaN,,NaN,NaN,,,,,
14352,55,95,NaN,95,NaN,122,NaN,NaN,18,75,100,34,9
14353,,,NaN,,NaN,,NaN,NaN,,,,,
14354,56,95,NaN,95,NaN,124,NaN,NaN,18,76,100,34,9
14355,,,NaN,,NaN,,NaN,NaN,,,,,
14356,55,96,NaN,95,NaN,121,NaN,NaN,18,75,100,34,9
14357,,,NaN,,NaN,,NaN,NaN,,,,,
14358,55,95,NaN,95,NaN,123,NaN,NaN,18,75,100,34,9
14359,,,NaN,,NaN,,NaN,NaN,,,,,
14360,55,95,NaN,95,NaN,122,NaN,NaN,18,74,100,34,9
14361,,,NaN,,NaN,,NaN,NaN,,,,,
14362,54,95,NaN,95,NaN,118,NaN,NaN,18,73,100,34,9
14363,,,NaN,,NaN,,NaN,NaN,,,,,
14364,54,95,NaN,95,NaN,120,NaN,NaN,18,73,100,34,9
14365,,,NaN,,NaN,,NaN,NaN,,,,,
14366,53,95,NaN,95,NaN,115,NaN,NaN,18,71,100,34,9
14367,,,NaN,,NaN,,NaN,NaN,,,,,
14368,53,95,NaN,95,NaN,116,NaN,NaN,18,71,100,34,9
14369,,,NaN,,NaN,,NaN,NaN,,,,,
14370,52,95,NaN,95,NaN,116,NaN,NaN,18,70,100,34,9
14371,,,NaN,,NaN,,NaN,NaN,,,,,
14372,51,95,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14373,,,NaN,,NaN,,NaN,NaN,,,,,
14374,51,95,NaN,95,NaN,113,NaN,NaN,18,68,100,34,9
14375,,,NaN,,NaN,,NaN,NaN,,,,,
14376,51,95,NaN,94,NaN,110,NaN,NaN,18,67,100,34,9
14377,,,NaN,,NaN,,NaN,NaN,,,,,
14378,51,95,NaN,95,NaN,112,NaN,NaN,18,68,100,34,9
14379,,,NaN,,NaN,,NaN,NaN,,,,,
14380,52,95,NaN,94,NaN,114,NaN,NaN,18,69,100,34,9
14381,,,NaN,,NaN,,NaN,NaN,,,,,
14382,51,95,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14383,,,NaN,,NaN,,NaN,NaN,,,,,
14384,52,95,NaN,95,NaN,114,NaN,NaN,18,69,100,34,9
14385,,,NaN,,NaN,,NaN,NaN,,,,,
14386,53,96,NaN,95,NaN,113,NaN,NaN,18,70,100,34,9
14387,,,NaN,,NaN,,NaN,NaN,,,,,
14388,53,96,NaN,95,NaN,115,NaN,NaN,18,71,100,34,9
14389,,,NaN,,NaN,,NaN,NaN,,,,,
14390,53,96,NaN,95,NaN,115,NaN,NaN,18,71,100,34,9
14391,,,NaN,,NaN,,NaN,NaN,,,,,
14392,52,96,NaN,95,NaN,115,NaN,NaN,18,71,100,34,9
14393,,,NaN,,NaN,,NaN,NaN,,,,,
14394,52,95,NaN,95,NaN,115,NaN,NaN,18,71,100,34,9
14395,,,NaN,,NaN,,NaN,NaN,,,,,
14396,52,95,NaN,95,NaN,112,NaN,NaN,18,70,100,34,9
14397,,,NaN,,NaN,,NaN,NaN,,,,,
14398,51,95,NaN,95,NaN,112,NaN,NaN,18,69,100,34,9
14399,,,NaN,,NaN,,NaN,NaN,,,,,
14400,51,95,NaN,94,NaN,112,NaN,NaN,18,69,100,34,9
14401,,,NaN,,NaN,,NaN,NaN,,,,,
14402,51,95,NaN,95,NaN,110,NaN,NaN,18,68,100,34,9
14403,,,NaN,,NaN,,NaN,NaN,,,,,
14404,51,95,NaN,95,NaN,112,NaN,NaN,18,68,100,34,9
14405,,,NaN,,NaN,,NaN,NaN,,,,,
14406,51,96,NaN,95,NaN,110,NaN,NaN,18,68,100,34,9
14407,,,NaN,,NaN,,NaN,NaN,,,,,
14408,51,95,NaN,95,NaN,110,NaN,NaN,18,68,100,34,9
14409,,,NaN,,NaN,,NaN,NaN,,,,,
14410,51,95,NaN,95,NaN,110,NaN,NaN,18,68,100,34,9
14411,,,NaN,,NaN,,NaN,NaN,,,,,
14412,50,95,NaN,95,NaN,108,NaN,NaN,18,67,100,34,9
14413,,,NaN,,NaN,,NaN,NaN,,,,,
14414,51,95,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14415,,,NaN,,NaN,,NaN,NaN,,,,,
14416,50,95,NaN,95,NaN,107,NaN,NaN,18,67,100,34,9
14417,,,NaN,,NaN,,NaN,NaN,,,,,
14418,51,95,NaN,95,NaN,109,NaN,NaN,18,67,100,34,9
14419,,,NaN,,NaN,,NaN,NaN,,,,,
14420,52,95,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14421,,,NaN,,NaN,,NaN,NaN,,,,,
14422,51,95,NaN,95,NaN,110,NaN,NaN,18,68,100,34,9
14423,,,NaN,,NaN,,NaN,NaN,,,,,
14424,52,95,NaN,94,NaN,113,NaN,NaN,18,69,100,34,9
14425,,,NaN,,NaN,,NaN,NaN,,,,,
14426,52,95,NaN,95,NaN,111,NaN,NaN,18,69,100,34,9
14427,,,NaN,,NaN,,NaN,NaN,,,,,
14428,52,95,NaN,95,NaN,113,NaN,NaN,18,70,100,34,9
14429,,,NaN,,NaN,,NaN,NaN,,,,,
14430,52,96,NaN,95,NaN,114,NaN,NaN,18,70,100,34,9
14431,,,NaN,,NaN,,NaN,NaN,,,,,
14432,51,96,NaN,95,NaN,111,NaN,NaN,18,69,100,34,9
14433,,,NaN,,NaN,,NaN,NaN,,,,,
14434,52,95,NaN,95,NaN,112,NaN,NaN,18,69,100,34,9
14435,,,NaN,,NaN,,NaN,NaN,,,,,
14436,51,95,NaN,95,NaN,109,NaN,NaN,18,68,100,34,9
14437,,,NaN,,NaN,,NaN,NaN,,,,,
14438,51,95,NaN,95,NaN,110,NaN,NaN,18,68,100,34,9
14439,,,NaN,,NaN,,NaN,NaN,,,,,
14440,51,95,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14441,,,NaN,,NaN,,NaN,NaN,,,,,
14442,50,95,NaN,95,NaN,108,NaN,NaN,18,67,100,34,9
14443,,,NaN,,NaN,,NaN,NaN,,,,,
14444,51,95,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14445,,,NaN,,NaN,,NaN,NaN,,,,,
14446,51,95,NaN,95,NaN,108,NaN,NaN,18,67,100,34,9
14447,,,NaN,,NaN,,NaN,NaN,,,,,
14448,51,95,NaN,95,NaN,110,NaN,NaN,18,68,100,34,9
14449,,,NaN,,NaN,,NaN,NaN,,,,,
14450,51,96,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14451,,,NaN,,NaN,,NaN,NaN,,,,,
14452,50,95,NaN,95,NaN,108,NaN,NaN,18,67,100,33,9
14453,,,NaN,,NaN,,NaN,NaN,,,,,
14454,51,95,NaN,95,NaN,110,NaN,NaN,18,68,100,33,9
14455,,,NaN,,NaN,,NaN,NaN,,,,,
14456,51,95,NaN,94,NaN,108,NaN,NaN,18,67,100,33,9
14457,,,NaN,,NaN,,NaN,NaN,,,,,
14458,52,95,NaN,95,NaN,111,NaN,NaN,18,69,100,34,9
14459,,,NaN,,NaN,,NaN,NaN,,,,,
14460,52,95,NaN,95,NaN,112,NaN,NaN,18,69,100,34,9
14461,,,NaN,,NaN,,NaN,NaN,,,,,
14462,52,96,NaN,95,NaN,111,NaN,NaN,18,70,100,34,9
14463,,,NaN,,NaN,,NaN,NaN,,,,,
14464,53,96,NaN,95,NaN,114,NaN,NaN,18,71,100,33,9
14465,,,NaN,,NaN,,NaN,NaN,,,,,
14466,52,96,NaN,95,NaN,111,NaN,NaN,18,70,100,33,9
14467,,,NaN,,NaN,,NaN,NaN,,,,,
14468,52,96,NaN,95,NaN,112,NaN,NaN,18,70,100,33,9
14469,,,NaN,,NaN,,NaN,NaN,,,,,
14470,52,95,NaN,95,NaN,111,NaN,NaN,18,69,100,34,9
14471,,,NaN,,NaN,,NaN,NaN,,,,,
14472,51,95,NaN,95,NaN,109,NaN,NaN,18,68,100,34,9
14473,,,NaN,,NaN,,NaN,NaN,,,,,
14474,51,95,NaN,95,NaN,111,NaN,NaN,18,69,100,34,9
14475,,,NaN,,NaN,,NaN,NaN,,,,,
14476,51,96,NaN,95,NaN,109,NaN,NaN,18,68,100,33,9
14477,,,NaN,,NaN,,NaN,NaN,,,,,
14478,51,96,NaN,95,NaN,110,NaN,NaN,18,68,100,33,9
14479,,,NaN,,NaN,,NaN,NaN,,,,,
14480,51,96,NaN,95,NaN,110,NaN,NaN,18,68,100,33,9
14481,,,NaN,,NaN,,NaN,NaN,,,,,
14482,50,96,NaN,95,NaN,109,NaN,NaN,18,68,100,34,9
14483,,,NaN,,NaN,,NaN,NaN,,,,,
14484,51,96,NaN,95,NaN,111,NaN,NaN,18,68,100,34,9
14485,,,NaN,,NaN,,NaN,NaN,,,,,
14486,51,95,NaN,95,NaN,108,NaN,NaN,18,67,100,34,9
14487,,,NaN,,NaN,,NaN,NaN,,,,,
14488,51,95,NaN,95,NaN,109,NaN,NaN,18,67,100,34,9
14489,,,NaN,,NaN,,NaN,NaN,,,,,
14490,51,95,NaN,94,NaN,108,NaN,NaN,18,67,100,34,9
14491,,,NaN,,NaN,,NaN,NaN,,,,,
14492,51,95,NaN,94,NaN,107,NaN,NaN,18,67,100,34,9
14493,,,NaN,,NaN,,NaN,NaN,,,,,
14494,52,95,NaN,95,NaN,110,NaN,NaN,18,68,100,33,9
14495,,,NaN,,NaN,,NaN,NaN,,,,,
14496,52,95,NaN,94,NaN,109,NaN,NaN,18,68,100,33,9
14497,,,NaN,,NaN,,NaN,NaN,,,,,
14498,52,95,NaN,95,NaN,110,NaN,NaN,18,68,100,33,9
14499,,,NaN,,NaN,,NaN,NaN,,,,,
14500,52,95,NaN,94,NaN,112,NaN,NaN,18,69,100,33,9
14501,,,NaN,,NaN,,NaN,NaN,,,,,
14502,51,95,NaN,94,NaN,109,NaN,NaN,18,68,100,34,9
14503,,,NaN,,NaN,,NaN,NaN,,,,,
14504,52,94,NaN,94,NaN,111,NaN,NaN,18,69,100,34,9
14505,,,NaN,,NaN,,NaN,NaN,,,,,
14506,51,94,NaN,94,NaN,107,NaN,NaN,18,67,100,34,9
14507,,,NaN,,NaN,,NaN,NaN,,,,,
14508,51,95,NaN,94,NaN,108,NaN,NaN,18,67,100,33,9
14509,,,NaN,,NaN,,NaN,NaN,,,,,
14510,52,95,NaN,95,NaN,109,NaN,NaN,18,67,100,33,9
14511,,,NaN,,NaN,,NaN,NaN,,,,,
14512,50,95,NaN,95,NaN,105,NaN,NaN,18,66,100,33,9
14513,,,NaN,,NaN,,NaN,NaN,,,,,
14514,51,96,NaN,95,NaN,108,NaN,NaN,18,67,100,34,9
14515,,,NaN,,NaN,,NaN,NaN,,,,,
14516,50,95,NaN,95,NaN,104,NaN,NaN,18,65,100,34,8
14517,,,NaN,,NaN,,NaN,NaN,,,,,
14518,51,95,NaN,95,NaN,107,NaN,NaN,18,66,100,34,8
14519,,,NaN,,NaN,,NaN,NaN,,,,,
14520,51,95,NaN,95,NaN,106,NaN,NaN,18,66,100,32,8
14521,,,NaN,,NaN,,NaN,NaN,,,,,
14522,50,96,NaN,94,NaN,103,NaN,NaN,18,65,100,32,8
14523,,,NaN,,NaN,,NaN,NaN,,,,,
14524,50,96,NaN,94,NaN,107,NaN,NaN,18,66,100,32,9
14525,,,NaN,,NaN,,NaN,NaN,,,,,
14526,51,95,NaN,95,NaN,105,NaN,NaN,18,65,100,33,9
14527,,,NaN,,NaN,,NaN,NaN,,,,,
14528,52,95,NaN,94,NaN,109,NaN,NaN,18,67,100,33,9
14529,,,NaN,,NaN,,NaN,NaN,,,,,
14530,52,95,NaN,94,NaN,107,NaN,NaN,18,67,100,33,9
14531,,,NaN,,NaN,,NaN,NaN,,,,,
14532,51,95,NaN,95,NaN,106,NaN,NaN,18,67,100,33,8
14533,,,NaN,,NaN,,NaN,NaN,,,,,
14534,52,95,NaN,95,NaN,110,NaN,NaN,18,68,100,33,8
14535,,,NaN,,NaN,,NaN,NaN,,,,,
14536,52,96,NaN,95,NaN,107,NaN,NaN,18,67,100,33,9
14537,,,NaN,,NaN,,NaN,NaN,,,,,
14538,52,95,NaN,95,NaN,109,NaN,NaN,18,68,100,33,9
14539,,,NaN,,NaN,,NaN,NaN,,,,,
14540,51,95,NaN,95,NaN,107,NaN,NaN,18,67,100,33,9
14541,,,NaN,,NaN,,NaN,NaN,,,,,
14542,51,95,NaN,95,NaN,104,NaN,NaN,18,66,100,33,9
14543,,,NaN,,NaN,,NaN,NaN,,,,,
14544,51,95,NaN,95,NaN,107,NaN,NaN,18,66,100,33,9
14545,,,NaN,,NaN,,NaN,NaN,,,,,
14546,51,96,NaN,95,NaN,104,NaN,NaN,18,65,100,33,8
14547,,,NaN,,NaN,,NaN,NaN,,,,,
14548,50,96,NaN,95,NaN,106,NaN,NaN,18,66,100,33,8
14549,,,NaN,,NaN,,NaN,NaN,,,,,
14550,51,96,NaN,95,NaN,107,NaN,NaN,18,66,100,33,8
14551,,,NaN,,NaN,,NaN,NaN,,,,,
14552,52,96,NaN,95,NaN,108,NaN,NaN,18,67,100,33,8
14553,,,NaN,,NaN,,NaN,NaN,,,,,
14554,52,96,NaN,95,NaN,110,NaN,NaN,18,68,100,33,9
14555,,,NaN,,NaN,,NaN,NaN,,,,,
14556,51,96,NaN,95,NaN,105,NaN,NaN,18,66,100,32,9
14557,,,NaN,,NaN,,NaN,NaN,,,,,
14558,51,96,NaN,96,NaN,106,NaN,NaN,18,66,100,32,9
14559,,,NaN,,NaN,,NaN,NaN,,,,,
14560,51,96,NaN,95,NaN,105,NaN,NaN,18,66,100,32,9
14561,,,NaN,,NaN,,NaN,NaN,,,,,
14562,50,95,NaN,95,NaN,103,NaN,NaN,18,65,100,33,9
14563,,,NaN,,NaN,,NaN,NaN,,,,,
14564,51,95,NaN,95,NaN,108,NaN,NaN,18,66,100,33,9
14565,,,NaN,,NaN,,NaN,NaN,,,,,
14566,52,96,NaN,95,NaN,107,NaN,NaN,18,66,100,33,9
14567,,,NaN,,NaN,,NaN,NaN,,,,,
14568,52,96,NaN,96,NaN,110,NaN,NaN,18,68,100,33,9
14569,,,NaN,,NaN,,NaN,NaN,,,,,
14570,53,96,NaN,96,NaN,111,NaN,NaN,18,69,100,33,9
14571,,,NaN,,NaN,,NaN,NaN,,,,,
14572,52,96,NaN,96,NaN,109,NaN,NaN,18,68,100,33,9
14573,,,NaN,,NaN,,NaN,NaN,,,,,
14574,53,96,NaN,96,NaN,111,NaN,NaN,18,69,100,33,8
14575,,,NaN,,NaN,,NaN,NaN,,,,,
14576,52,96,NaN,95,NaN,107,NaN,NaN,18,68,100,33,8
14577,,,NaN,,NaN,,NaN,NaN,,,,,
14578,51,96,NaN,95,NaN,108,NaN,NaN,18,68,100,33,8
14579,,,NaN,,NaN,,NaN,NaN,,,,,
14580,51,96,NaN,95,NaN,107,NaN,NaN,18,67,100,33,9
14581,,,NaN,,NaN,,NaN,NaN,,,,,
14582,50,96,NaN,95,NaN,104,NaN,NaN,18,66,100,33,9
14583,,,NaN,,NaN,,NaN,NaN,,,,,
14584,51,96,NaN,96,NaN,107,NaN,NaN,18,66,100,33,10
14585,,,NaN,,NaN,,NaN,NaN,,,,,
14586,50,96,NaN,96,NaN,103,NaN,NaN,18,65,100,33,10
14587,,,NaN,,NaN,,NaN,NaN,,,,,
14588,50,96,NaN,96,NaN,106,NaN,NaN,18,65,100,33,10
14589,,,NaN,,NaN,,NaN,NaN,,,,,
14590,51,96,NaN,96,NaN,108,NaN,NaN,18,66,100,33,10
14591,,,NaN,,NaN,,NaN,NaN,,,,,
14592,50,96,NaN,96,NaN,106,NaN,NaN,18,66,100,33,10
14593,,,NaN,,NaN,,NaN,NaN,,,,,
14594,51,96,NaN,96,NaN,108,NaN,NaN,18,67,100,33,10
14595,,,NaN,,NaN,,NaN,NaN,,,,,
14596,50,96,NaN,96,NaN,104,NaN,NaN,18,65,100,33,11
14597,,,NaN,,NaN,,NaN,NaN,,,,,
14598,50,96,NaN,96,NaN,105,NaN,NaN,18,65,100,33,11
14599,,,NaN,,NaN,,NaN,NaN,,,,,
14600,50,96,NaN,96,NaN,104,NaN,NaN,18,65,100,33,11
14601,,,NaN,,NaN,,NaN,NaN,,,,,
14602,50,96,NaN,95,NaN,105,NaN,NaN,18,65,100,33,11
14603,,,NaN,,NaN,,NaN,NaN,,,,,
14604,52,96,NaN,95,NaN,109,NaN,NaN,18,67,100,33,11
14605,,,NaN,,NaN,,NaN,NaN,,,,,
14606,52,96,NaN,95,NaN,107,NaN,NaN,18,67,100,33,11
14607,,,NaN,,NaN,,NaN,NaN,,,,,
14608,52,96,NaN,96,NaN,110,NaN,NaN,18,68,100,33,11
14609,,,NaN,,NaN,,NaN,NaN,,,,,
14610,52,96,NaN,96,NaN,110,NaN,NaN,18,68,100,33,11
14611,,,NaN,,NaN,,NaN,NaN,,,,,
14612,52,97,NaN,96,NaN,109,NaN,NaN,18,68,100,33,11
14613,,,NaN,,NaN,,NaN,NaN,,,,,
14614,52,96,NaN,96,NaN,111,NaN,NaN,18,69,100,33,11
14615,,,NaN,,NaN,,NaN,NaN,,,,,
14616,51,96,NaN,96,NaN,107,NaN,NaN,18,67,100,33,11
14617,,,NaN,,NaN,,NaN,NaN,,,,,
14618,51,96,NaN,96,NaN,108,NaN,NaN,18,67,100,33,11
14619,,,NaN,,NaN,,NaN,NaN,,,,,
