time,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/HR
9627,,NaN,NaN,,,,NaN,,,,NaN,,
9628,92,NaN,NaN,,100,,NaN,9,15,122,NaN,38,122
9629,,NaN,NaN,,,,NaN,,,,NaN,,
9630,1,NaN,NaN,,100,,NaN,9,15,123,NaN,38,122
9631,,NaN,NaN,,,,NaN,,,,NaN,,
9632,1,NaN,NaN,,100,,NaN,9,15,123,NaN,38,123
9633,,NaN,NaN,,,,NaN,,,,NaN,,
9634,130,NaN,NaN,,100,,NaN,9,15,123,NaN,38,123
9635,,NaN,NaN,,,,NaN,,,,NaN,,
9636,136,NaN,NaN,,100,,NaN,9,15,123,NaN,38,123
9637,,NaN,NaN,,,,NaN,,,,NaN,,
9638,112,NaN,NaN,,100,,NaN,9,15,123,NaN,38,123
9639,,NaN,NaN,,,,NaN,,,,NaN,,
9640,102,NaN,NaN,,100,,NaN,9,15,123,NaN,38,123
9641,,NaN,NaN,,,,NaN,,,,NaN,,
9642,101,NaN,NaN,,100,,NaN,9,15,123,NaN,38,122
9643,,NaN,NaN,,,,NaN,,,,NaN,,
9644,100,NaN,NaN,144,100,74,NaN,9,15,123,NaN,38,122
9645,,NaN,NaN,,,,NaN,,,,NaN,,
9646,98,NaN,NaN,145,100,69,NaN,8,15,123,NaN,38,122
9647,,NaN,NaN,,,,NaN,,,,NaN,,
9648,98,NaN,NaN,,100,,NaN,8,15,123,NaN,38,122
9649,,NaN,NaN,,,,NaN,,,,NaN,,
9650,180,NaN,NaN,,100,,NaN,8,15,123,NaN,38,122
9651,,NaN,NaN,,,,NaN,,,,NaN,,
9652,180,NaN,NaN,,100,,NaN,8,15,122,NaN,38,122
9653,,NaN,NaN,,,,NaN,,,,NaN,,
9654,120,NaN,NaN,,100,,NaN,8,15,122,NaN,38,122
9655,,NaN,NaN,,,,NaN,,,,NaN,,
9656,138,NaN,NaN,,100,,NaN,8,15,122,NaN,38,122
9657,,NaN,NaN,,,,NaN,,,,NaN,,
9658,159,NaN,NaN,,100,,NaN,8,15,122,NaN,39,122
9659,,NaN,NaN,,,,NaN,,,,NaN,,
9660,164,NaN,NaN,,100,,NaN,8,15,122,NaN,39,122
9661,,NaN,NaN,,,,NaN,,,,NaN,,
9662,165,NaN,NaN,175,100,160,NaN,9,15,123,NaN,39,122
9663,,NaN,NaN,,,,NaN,,,,NaN,,
9664,163,NaN,NaN,172,100,158,NaN,9,15,123,NaN,39,122
9665,,NaN,NaN,,,,NaN,,,,NaN,,
9666,144,NaN,NaN,-45,100,18,NaN,9,15,123,NaN,37,122
9667,,NaN,NaN,,,,NaN,,,,NaN,,
9668,144,NaN,NaN,-45,100,18,NaN,9,15,123,NaN,37,122
9669,,NaN,NaN,,,,NaN,,,,NaN,,
9670,108,NaN,NaN,123,100,74,NaN,9,15,122,NaN,37,122
9671,,NaN,NaN,,,,NaN,,,,NaN,,
9672,98,NaN,NaN,125,100,74,NaN,9,15,122,NaN,37,122
9673,,NaN,NaN,,,,NaN,,,,NaN,,
9674,97,NaN,NaN,128,100,75,NaN,9,15,122,NaN,38,122
9675,,NaN,NaN,,,,NaN,,,,NaN,,
9676,93,NaN,NaN,123,100,72,NaN,8,15,121,NaN,38,122
9677,,NaN,NaN,,,,NaN,,,,NaN,,
9678,94,NaN,NaN,126,100,73,NaN,8,15,121,NaN,38,122
9679,,NaN,NaN,,,,NaN,,,,NaN,,
9680,92,NaN,NaN,124,100,71,NaN,8,15,122,NaN,38,122
9681,,NaN,NaN,,,,NaN,,,,NaN,,
9682,96,NaN,NaN,132,100,76,NaN,8,15,122,NaN,38,122
9683,,NaN,NaN,,,,NaN,,,,NaN,,
9684,96,NaN,NaN,132,100,75,NaN,9,15,122,NaN,38,122
9685,,NaN,NaN,,,,NaN,,,,NaN,,
9686,100,NaN,NaN,139,100,79,NaN,9,15,123,NaN,38,122
9687,,NaN,NaN,,,,NaN,,,,NaN,,
9688,99,NaN,NaN,136,100,76,NaN,9,15,123,NaN,38,122
9689,,NaN,NaN,,,,NaN,,,,NaN,,
9690,101,NaN,NaN,140,100,78,NaN,9,15,123,NaN,38,122
9691,,NaN,NaN,,,,NaN,,,,NaN,,
9692,98,NaN,NaN,134,100,74,NaN,9,15,123,NaN,38,123
9693,,NaN,NaN,,,,NaN,,,,NaN,,
9694,99,NaN,NaN,137,100,76,NaN,9,15,123,NaN,38,123
9695,,NaN,NaN,,,,NaN,,,,NaN,,
9696,98,NaN,NaN,135,100,74,NaN,9,15,123,NaN,38,123
9697,,NaN,NaN,,,,NaN,,,,NaN,,
9698,100,NaN,NaN,140,100,77,NaN,9,15,124,NaN,38,123
9699,,NaN,NaN,,,,NaN,,,,NaN,,
9700,99,NaN,NaN,136,100,74,NaN,9,15,123,NaN,38,123
9701,,NaN,NaN,,,,NaN,,,,NaN,,
9702,101,NaN,NaN,140,100,77,NaN,9,15,124,NaN,38,123
9703,,NaN,NaN,,,,NaN,,,,NaN,,
9704,99,NaN,NaN,136,100,75,NaN,9,15,123,NaN,38,123
9705,,NaN,NaN,,,,NaN,,,,NaN,,
9706,100,NaN,NaN,139,100,77,NaN,10,15,123,NaN,38,123
9707,,NaN,NaN,,,,NaN,,,,NaN,,
9708,100,NaN,NaN,139,100,75,NaN,10,15,124,NaN,38,123
9709,,NaN,NaN,,,,NaN,,,,NaN,,
9710,101,NaN,NaN,140,100,76,NaN,10,15,123,NaN,38,123
9711,,NaN,NaN,,,,NaN,,,,NaN,,
9712,97,NaN,NaN,133,100,72,NaN,10,15,123,NaN,38,123
9713,,NaN,NaN,,,,NaN,,,,NaN,,
9714,96,NaN,NaN,131,100,71,NaN,10,15,123,NaN,38,123
9715,,NaN,NaN,,,,NaN,,,,NaN,,
9716,91,NaN,NaN,125,100,68,NaN,10,15,123,NaN,38,123
9717,,NaN,NaN,,,,NaN,,,,NaN,,
9718,92,NaN,NaN,129,100,71,NaN,9,15,122,NaN,38,122
9719,,NaN,NaN,,,,NaN,,,,NaN,,
9720,92,NaN,NaN,128,100,70,NaN,9,15,122,NaN,38,122
9721,,NaN,NaN,,,,NaN,,,,NaN,,
9722,96,NaN,NaN,135,100,75,NaN,9,15,122,NaN,38,122
9723,,NaN,NaN,,,,NaN,,,,NaN,,
9724,96,NaN,NaN,133,100,73,NaN,9,15,122,NaN,38,122
9725,,NaN,NaN,,,,NaN,,,,NaN,,
9726,98,NaN,NaN,137,100,75,NaN,9,15,122,NaN,38,121
9727,,NaN,NaN,,,,NaN,,,,NaN,,
9728,97,NaN,NaN,135,100,74,NaN,9,15,122,NaN,38,121
9729,,NaN,NaN,,,,NaN,,,,NaN,,
9730,100,NaN,NaN,140,100,77,NaN,9,15,122,NaN,38,122
9731,,NaN,NaN,,,,NaN,,,,NaN,,
9732,99,NaN,NaN,138,100,75,NaN,9,15,122,NaN,38,122
9733,,NaN,NaN,,,,NaN,,,,NaN,,
9734,101,NaN,NaN,140,100,78,NaN,9,15,122,NaN,38,122
9735,,NaN,NaN,,,,NaN,,,,NaN,,
9736,100,NaN,NaN,137,100,75,NaN,10,15,122,NaN,38,122
9737,,NaN,NaN,,,,NaN,,,,NaN,,
9738,101,NaN,NaN,139,100,76,NaN,10,15,122,NaN,37,122
9739,,NaN,NaN,,,,NaN,,,,NaN,,
9740,98,NaN,NaN,135,100,74,NaN,10,15,122,NaN,37,122
9741,,NaN,NaN,,,,NaN,,,,NaN,,
9742,100,NaN,NaN,137,100,76,NaN,10,15,122,NaN,37,122
9743,,NaN,NaN,,,,NaN,,,,NaN,,
9744,98,NaN,NaN,134,100,74,NaN,10,15,122,NaN,37,122
9745,,NaN,NaN,,,,NaN,,,,NaN,,
9746,100,NaN,NaN,137,100,76,NaN,10,15,122,NaN,38,122
9747,,NaN,NaN,,,,NaN,,,,NaN,,
9748,98,NaN,NaN,134,100,74,NaN,10,15,122,NaN,38,122
9749,,NaN,NaN,,,,NaN,,,,NaN,,
9750,101,NaN,NaN,138,100,77,NaN,10,15,122,NaN,38,122
9751,,NaN,NaN,,,,NaN,,,,NaN,,
9752,99,NaN,NaN,135,100,75,NaN,10,15,122,NaN,38,122
9753,,NaN,NaN,,,,NaN,,,,NaN,,
9754,100,NaN,NaN,136,100,76,NaN,10,15,122,NaN,38,121
9755,,NaN,NaN,,,,NaN,,,,NaN,,
9756,97,NaN,NaN,131,100,75,NaN,10,15,122,NaN,38,121
9757,,NaN,NaN,,,,NaN,,,,NaN,,
9758,97,NaN,NaN,132,100,74,NaN,10,15,122,NaN,38,122
9759,,NaN,NaN,,,,NaN,,,,NaN,,
9760,98,NaN,NaN,133,100,76,NaN,11,15,122,NaN,38,121
9761,,NaN,NaN,,,,NaN,,,,NaN,,
9762,97,NaN,NaN,133,100,74,NaN,11,15,122,NaN,37,122
9763,,NaN,NaN,,,,NaN,,,,NaN,,
9764,98,NaN,NaN,133,100,74,NaN,11,15,122,NaN,37,122
9765,,NaN,NaN,,,,NaN,,,,NaN,,
9766,97,NaN,NaN,132,100,75,NaN,10,15,123,NaN,37,122
9767,,NaN,NaN,,,,NaN,,,,NaN,,
9768,97,NaN,NaN,131,100,73,NaN,10,15,123,NaN,37,122
9769,,NaN,NaN,,,,NaN,,,,NaN,,
9770,98,NaN,NaN,133,100,75,NaN,11,15,122,NaN,37,122
9771,,NaN,NaN,,,,NaN,,,,NaN,,
9772,96,NaN,NaN,129,100,73,NaN,11,15,121,NaN,37,122
9773,,NaN,NaN,,,,NaN,,,,NaN,,
9774,97,NaN,NaN,130,100,74,NaN,11,15,121,NaN,37,121
9775,,NaN,NaN,,,,NaN,,,,NaN,,
9776,95,NaN,NaN,127,100,73,NaN,11,15,121,NaN,37,121
9777,,NaN,NaN,,,,NaN,,,,NaN,,
9778,95,NaN,NaN,127,100,72,NaN,12,16,121,NaN,37,121
9779,,NaN,NaN,,,,NaN,,,,NaN,,
9780,96,NaN,NaN,128,100,74,NaN,12,16,121,NaN,37,121
9781,,NaN,NaN,,,,NaN,,,,NaN,,
9782,95,NaN,NaN,127,100,73,NaN,11,16,122,NaN,37,130
9783,,NaN,NaN,,,,NaN,,,,NaN,,
9784,97,NaN,NaN,130,100,75,NaN,11,16,121,NaN,37,138
9785,,NaN,NaN,,,,NaN,,,,NaN,,
9786,96,NaN,NaN,127,100,74,NaN,11,17,121,NaN,39,129
9787,,NaN,NaN,,,,NaN,,,,NaN,,
9788,95,NaN,NaN,127,100,72,NaN,11,17,121,NaN,39,121
9789,,NaN,NaN,,,,NaN,,,,NaN,,
9790,95,NaN,NaN,127,100,74,NaN,11,17,121,NaN,39,121
9791,,NaN,NaN,,,,NaN,,,,NaN,,
9792,94,NaN,NaN,126,100,72,NaN,11,17,121,NaN,39,120
9793,,NaN,NaN,,,,NaN,,,,NaN,,
9794,95,NaN,NaN,129,100,73,NaN,10,17,121,NaN,38,120
9795,,NaN,NaN,,,,NaN,,,,NaN,,
9796,94,NaN,NaN,127,100,72,NaN,10,17,121,NaN,38,128
9797,,NaN,NaN,,,,NaN,,,,NaN,,
9798,95,NaN,NaN,128,100,73,NaN,10,17,121,NaN,38,128
9799,,NaN,NaN,,,,NaN,,,,NaN,,
9800,96,NaN,NaN,130,100,75,NaN,10,17,120,NaN,38,128
9801,,NaN,NaN,,,,NaN,,,,NaN,,
9802,96,NaN,NaN,129,100,73,NaN,10,18,121,NaN,37,119
9803,,NaN,NaN,,,,NaN,,,,NaN,,
9804,97,NaN,NaN,132,100,74,NaN,11,18,120,NaN,37,119
9805,,NaN,NaN,,,,NaN,,,,NaN,,
9806,96,NaN,NaN,129,100,74,NaN,11,18,120,NaN,37,119
9807,,NaN,NaN,,,,NaN,,,,NaN,,
9808,96,NaN,NaN,130,100,73,NaN,11,18,120,NaN,37,120
9809,,NaN,NaN,,,,NaN,,,,NaN,,
9810,96,NaN,NaN,129,100,74,NaN,11,18,120,NaN,36,120
9811,,NaN,NaN,,,,NaN,,,,NaN,,
9812,94,NaN,NaN,126,100,71,NaN,11,18,120,NaN,36,120
9813,,NaN,NaN,,,,NaN,,,,NaN,,
9814,95,NaN,NaN,128,100,72,NaN,11,18,120,NaN,36,120
9815,,NaN,NaN,,,,NaN,,,,NaN,,
9816,94,NaN,NaN,125,100,72,NaN,11,18,120,NaN,36,120
9817,,NaN,NaN,,,,NaN,,,,NaN,,
9818,95,NaN,NaN,127,100,72,NaN,11,18,120,NaN,36,119
9819,,NaN,NaN,,,,NaN,,,,NaN,,
9820,95,NaN,NaN,127,100,74,NaN,12,18,120,NaN,36,119
9821,,NaN,NaN,,,,NaN,,,,NaN,,
9822,93,NaN,NaN,126,100,70,NaN,12,18,120,NaN,36,119
9823,,NaN,NaN,,,,NaN,,,,NaN,,
9824,95,NaN,NaN,128,100,72,NaN,12,18,119,NaN,36,119
9825,,NaN,NaN,,,,NaN,,,,NaN,,
9826,92,NaN,NaN,123,100,70,NaN,12,18,119,NaN,36,119
9827,,NaN,NaN,,,,NaN,,,,NaN,,
9828,90,NaN,NaN,121,100,68,NaN,12,18,118,NaN,36,118
9829,,NaN,NaN,,,,NaN,,,,NaN,,
9830,89,NaN,NaN,119,100,68,NaN,11,18,118,NaN,36,117
9831,,NaN,NaN,,,,NaN,,,,NaN,,
9832,87,NaN,NaN,116,100,67,NaN,11,18,117,NaN,36,117
9833,,NaN,NaN,,,,NaN,,,,NaN,,
9834,87,NaN,NaN,117,100,68,NaN,11,18,117,NaN,36,116
9835,,NaN,NaN,,,,NaN,,,,NaN,,
9836,88,NaN,NaN,118,100,70,NaN,11,18,116,NaN,36,116
9837,,NaN,NaN,,,,NaN,,,,NaN,,
9838,89,NaN,NaN,119,100,69,NaN,11,18,116,NaN,36,116
9839,,NaN,NaN,,,,NaN,,,,NaN,,
9840,91,NaN,NaN,122,100,70,NaN,11,18,116,NaN,35,116
9841,,NaN,NaN,,,,NaN,,,,NaN,,
9842,89,NaN,NaN,119,100,70,NaN,11,18,116,NaN,35,116
9843,,NaN,NaN,,,,NaN,,,,NaN,,
9844,89,NaN,NaN,117,100,67,NaN,11,18,116,NaN,35,116
9845,,NaN,NaN,,,,NaN,,,,NaN,,
9846,90,NaN,NaN,121,100,70,NaN,12,18,116,NaN,35,116
9847,,NaN,NaN,,,,NaN,,,,NaN,,
9848,90,NaN,NaN,120,100,72,NaN,12,18,116,NaN,36,115
9849,,NaN,NaN,,,,NaN,,,,NaN,,
9850,91,NaN,NaN,121,100,67,NaN,11,18,116,NaN,36,115
9851,,NaN,NaN,,,,NaN,,,,NaN,,
9852,93,NaN,NaN,123,100,74,NaN,11,18,116,NaN,36,116
9853,,NaN,NaN,,,,NaN,,,,NaN,,
9854,93,NaN,NaN,122,100,73,NaN,11,18,116,NaN,36,116
9855,,NaN,NaN,,,,NaN,,,,NaN,,
9856,94,NaN,NaN,123,100,72,NaN,11,18,116,NaN,35,116
9857,,NaN,NaN,,,,NaN,,,,NaN,,
9858,93,NaN,NaN,120,100,73,NaN,11,18,116,NaN,35,116
9859,,NaN,NaN,,,,NaN,,,,NaN,,
9860,89,NaN,NaN,116,100,68,NaN,11,18,116,NaN,35,116
9861,,NaN,NaN,,,,NaN,,,,NaN,,
9862,88,NaN,NaN,115,100,68,NaN,11,18,116,NaN,35,115
9863,,NaN,NaN,,,,NaN,,,,NaN,,
9864,84,NaN,NaN,109,100,65,NaN,10,19,115,NaN,35,115
9865,,NaN,NaN,,,,NaN,,,,NaN,,
9866,82,NaN,NaN,107,100,63,NaN,10,19,115,NaN,35,115
9867,,NaN,NaN,,,,NaN,,,,NaN,,
9868,82,NaN,NaN,109,100,66,NaN,9,19,115,NaN,35,114
9869,,NaN,NaN,,,,NaN,,,,NaN,,
9870,82,NaN,NaN,108,100,65,NaN,9,19,115,NaN,35,114
9871,,NaN,NaN,,,,NaN,,,,NaN,,
9872,84,NaN,NaN,112,100,66,NaN,10,19,115,NaN,35,114
9873,,NaN,NaN,,,,NaN,,,,NaN,,
9874,85,NaN,NaN,114,100,68,NaN,10,19,115,NaN,35,115
9875,,NaN,NaN,,,,NaN,,,,NaN,,
9876,84,NaN,NaN,111,100,67,NaN,9,19,115,NaN,35,115
9877,,NaN,NaN,,,,NaN,,,,NaN,,
9878,86,NaN,NaN,115,100,68,NaN,9,19,115,NaN,34,115
9879,,NaN,NaN,,,,NaN,,,,NaN,,
9880,86,NaN,NaN,113,100,69,NaN,9,19,116,NaN,34,115
9881,,NaN,NaN,,,,NaN,,,,NaN,,
9882,86,NaN,NaN,112,100,68,NaN,9,19,116,NaN,34,115
9883,,NaN,NaN,,,,NaN,,,,NaN,,
9884,88,NaN,NaN,115,100,70,NaN,10,19,116,NaN,34,115
9885,,NaN,NaN,,,,NaN,,,,NaN,,
9886,89,NaN,NaN,116,100,72,NaN,10,19,116,NaN,34,116
9887,,NaN,NaN,,,,NaN,,,,NaN,,
9888,88,NaN,NaN,113,100,70,NaN,9,19,117,NaN,34,116
9889,,NaN,NaN,,,,NaN,,,,NaN,,
9890,89,NaN,NaN,115,100,71,NaN,9,19,117,NaN,34,116
9891,,NaN,NaN,,,,NaN,,,,NaN,,
9892,89,NaN,NaN,114,100,71,NaN,9,19,117,NaN,35,116
9893,,NaN,NaN,,,,NaN,,,,NaN,,
9894,86,NaN,NaN,109,100,68,NaN,10,19,117,NaN,35,116
9895,,NaN,NaN,,,,NaN,,,,NaN,,
9896,85,NaN,NaN,109,100,66,NaN,10,19,117,NaN,35,116
9897,,NaN,NaN,,,,NaN,,,,NaN,,
9898,83,NaN,NaN,106,100,66,NaN,9,19,117,NaN,35,116
9899,,NaN,NaN,,,,NaN,,,,NaN,,
9900,82,NaN,NaN,105,100,65,NaN,9,19,117,NaN,35,116
9901,,NaN,NaN,,,,NaN,,,,NaN,,
9902,83,NaN,NaN,107,100,67,NaN,10,19,116,NaN,35,116
9903,,NaN,NaN,,,,NaN,,,,NaN,,
9904,85,NaN,NaN,109,100,69,NaN,10,19,116,NaN,35,116
9905,,NaN,NaN,,,,NaN,,,,NaN,,
9906,85,NaN,NaN,108,100,69,NaN,10,19,116,NaN,34,116
9907,,NaN,NaN,,,,NaN,,,,NaN,,
9908,87,NaN,NaN,110,100,70,NaN,10,19,116,NaN,34,116
9909,,NaN,NaN,,,,NaN,,,,NaN,,
9910,85,NaN,NaN,107,100,68,NaN,9,19,116,NaN,34,116
9911,,NaN,NaN,,,,NaN,,,,NaN,,
9912,81,NaN,NaN,103,100,64,NaN,9,19,116,NaN,34,115
9913,,NaN,NaN,,,,NaN,,,,NaN,,
9914,81,NaN,NaN,103,100,65,NaN,10,20,115,NaN,35,115
9915,,NaN,NaN,,,,NaN,,,,NaN,,
9916,81,NaN,NaN,104,100,67,NaN,10,20,115,NaN,35,115
9917,,NaN,NaN,,,,NaN,,,,NaN,,
9918,81,NaN,NaN,103,100,66,NaN,9,20,115,NaN,35,115
9919,,NaN,NaN,,,,NaN,,,,NaN,,
9920,83,NaN,NaN,107,100,67,NaN,9,20,115,NaN,35,115
9921,,NaN,NaN,,,,NaN,,,,NaN,,
9922,85,NaN,NaN,109,100,69,NaN,10,20,115,NaN,34,115
9923,,NaN,NaN,,,,NaN,,,,NaN,,
9924,85,NaN,NaN,107,100,68,NaN,10,20,115,NaN,34,115
9925,,NaN,NaN,,,,NaN,,,,NaN,,
9926,86,NaN,NaN,109,100,69,NaN,10,20,115,NaN,34,115
9927,,NaN,NaN,,,,NaN,,,,NaN,,
9928,86,NaN,NaN,108,100,69,NaN,10,20,115,NaN,34,115
9929,,NaN,NaN,,,,NaN,,,,NaN,,
9930,84,NaN,NaN,105,100,67,NaN,10,20,115,NaN,34,115
9931,,NaN,NaN,,,,NaN,,,,NaN,,
9932,84,NaN,NaN,105,100,67,NaN,10,20,115,NaN,34,114
9933,,NaN,NaN,,,,NaN,,,,NaN,,
9934,82,NaN,NaN,104,100,66,NaN,10,20,115,NaN,34,114
9935,,NaN,NaN,,,,NaN,,,,NaN,,
9936,81,NaN,NaN,101,100,65,NaN,9,20,115,NaN,34,114
9937,,NaN,NaN,,,,NaN,,,,NaN,,
9938,81,NaN,NaN,102,100,65,NaN,9,20,114,NaN,35,114
9939,,NaN,NaN,,,,NaN,,,,NaN,,
9940,80,NaN,NaN,102,100,66,NaN,9,20,115,NaN,35,114
9941,,NaN,NaN,,,,NaN,,,,NaN,,
9942,78,NaN,NaN,99,100,63,NaN,9,20,115,NaN,35,114
9943,,NaN,NaN,,,,NaN,,,,NaN,,
9944,78,NaN,NaN,98,100,62,NaN,9,20,115,NaN,35,114
9945,,NaN,NaN,,,,NaN,,,,NaN,,
9946,76,NaN,NaN,96,100,62,NaN,9,20,115,NaN,33,114
9947,,NaN,NaN,,,,NaN,,,,NaN,,
9948,74,NaN,NaN,93,100,59,NaN,8,20,114,NaN,33,114
9949,,NaN,NaN,,,,NaN,,,,NaN,,
9950,73,NaN,NaN,94,100,59,NaN,8,20,114,NaN,33,114
9951,,NaN,NaN,,,,NaN,,,,NaN,,
9952,73,NaN,NaN,94,100,61,NaN,8,20,114,NaN,32,114
9953,,NaN,NaN,,,,NaN,,,,NaN,,
9954,73,NaN,NaN,94,100,59,NaN,8,20,114,NaN,32,113
9955,,NaN,NaN,,,,NaN,,,,NaN,,
9956,74,NaN,NaN,96,100,61,NaN,7,20,113,NaN,32,113
9957,,NaN,NaN,,,,NaN,,,,NaN,,
9958,73,NaN,NaN,93,100,61,NaN,7,20,113,NaN,32,113
9959,,NaN,NaN,,,,NaN,,,,NaN,,
9960,72,NaN,NaN,91,100,59,NaN,7,20,113,NaN,32,113
9961,,NaN,NaN,,,,NaN,,,,NaN,,
9962,73,NaN,NaN,93,100,60,NaN,7,20,113,NaN,32,113
9963,,NaN,NaN,,,,NaN,,,,NaN,,
9964,74,NaN,NaN,95,100,62,NaN,7,20,113,NaN,32,113
9965,,NaN,NaN,,,,NaN,,,,NaN,,
9966,73,NaN,NaN,92,100,59,NaN,6,20,113,NaN,32,113
9967,,NaN,NaN,,,,NaN,,,,NaN,,
9968,75,NaN,NaN,97,100,63,NaN,6,20,113,NaN,30,113
9969,,NaN,NaN,,,,NaN,,,,NaN,,
9970,77,NaN,NaN,98,100,64,NaN,6,20,113,NaN,30,113
9971,,NaN,NaN,,,,NaN,,,,NaN,,
9972,75,NaN,NaN,93,100,62,NaN,6,20,114,NaN,30,113
9973,,NaN,NaN,,,,NaN,,,,NaN,,
9974,75,NaN,NaN,95,100,61,NaN,7,20,113,NaN,30,113
9975,,NaN,NaN,,,,NaN,,,,NaN,,
9976,72,NaN,NaN,90,100,60,NaN,7,20,114,NaN,29,113
9977,,NaN,NaN,,,,NaN,,,,NaN,,
9978,70,NaN,NaN,88,100,57,NaN,5,20,114,NaN,29,113
9979,,NaN,NaN,,,,NaN,,,,NaN,,
9980,70,NaN,NaN,89,100,59,NaN,5,20,114,NaN,29,113
9981,,NaN,NaN,,,,NaN,,,,NaN,,
9982,71,NaN,NaN,91,100,61,NaN,6,20,113,NaN,30,113
9983,,NaN,NaN,,,,NaN,,,,NaN,,
9984,72,NaN,NaN,91,100,61,NaN,6,20,114,NaN,30,113
9985,,NaN,NaN,,,,NaN,,,,NaN,,
9986,75,NaN,NaN,96,100,63,NaN,6,20,113,NaN,30,113
9987,,NaN,NaN,,,,NaN,,,,NaN,,
9988,76,NaN,NaN,96,100,65,NaN,6,20,113,NaN,30,113
9989,,NaN,NaN,,,,NaN,,,,NaN,,
9990,75,NaN,NaN,94,100,63,NaN,6,20,114,NaN,29,113
9991,,NaN,NaN,,,,NaN,,,,NaN,,
9992,77,NaN,NaN,99,100,65,NaN,6,20,114,NaN,29,113
9993,,NaN,NaN,,,,NaN,,,,NaN,,
9994,77,NaN,NaN,97,100,65,NaN,6,20,114,NaN,29,114
9995,,NaN,NaN,,,,NaN,,,,NaN,,
9996,76,NaN,NaN,95,100,64,NaN,7,20,114,NaN,30,114
9997,,NaN,NaN,,,,NaN,,,,NaN,,
9998,77,NaN,NaN,96,100,64,NaN,7,20,114,NaN,30,114
9999,,NaN,NaN,,,,NaN,,,,NaN,,
10000,76,NaN,NaN,94,100,64,NaN,6,20,115,NaN,30,114
10001,,NaN,NaN,,,,NaN,,,,NaN,,
10002,74,NaN,NaN,90,100,62,NaN,6,20,115,NaN,30,115
10003,,NaN,NaN,,,,NaN,,,,NaN,,
10004,75,NaN,NaN,93,100,63,NaN,8,20,115,NaN,32,114
10005,,NaN,NaN,,,,NaN,,,,NaN,,
10006,75,NaN,NaN,92,100,64,NaN,8,20,115,NaN,32,115
10007,,NaN,NaN,,,,NaN,,,,NaN,,
10008,74,NaN,NaN,91,100,61,NaN,6,20,115,NaN,32,114
10009,,NaN,NaN,,,,NaN,,,,NaN,,
10010,75,NaN,NaN,92,100,63,NaN,6,20,114,NaN,32,114
10011,,NaN,NaN,,,,NaN,,,,NaN,,
10012,74,NaN,NaN,91,100,63,NaN,7,20,114,NaN,33,114
10013,,NaN,NaN,,,,NaN,,,,NaN,,
10014,72,NaN,NaN,87,100,59,NaN,7,20,114,NaN,33,114
10015,,NaN,NaN,,,,NaN,,,,NaN,,
10016,73,NaN,NaN,90,100,61,NaN,7,20,114,NaN,33,114
10017,,NaN,NaN,,,,NaN,,,,NaN,,
10018,72,NaN,NaN,89,100,61,NaN,7,20,114,NaN,33,114
10019,,NaN,NaN,,,,NaN,,,,NaN,,
10020,71,NaN,NaN,86,100,58,NaN,7,20,114,NaN,33,114
10021,,NaN,NaN,,,,NaN,,,,NaN,,
10022,72,NaN,NaN,88,100,60,NaN,7,20,114,NaN,33,113
10023,,NaN,NaN,,,,NaN,,,,NaN,,
10024,71,NaN,NaN,86,100,60,NaN,7,20,113,NaN,33,113
10025,,NaN,NaN,,,,NaN,,,,NaN,,
10026,69,NaN,NaN,83,100,57,NaN,8,20,114,NaN,33,113
10027,,NaN,NaN,,,,NaN,,,,NaN,,
10028,69,NaN,NaN,83,100,57,NaN,8,20,113,NaN,33,113
10029,,NaN,NaN,,,,NaN,,,,NaN,,
10030,67,NaN,NaN,81,100,57,NaN,7,20,113,NaN,33,113
10031,,NaN,NaN,,,,NaN,,,,NaN,,
10032,65,NaN,NaN,77,100,54,NaN,7,20,113,NaN,33,113
10033,,NaN,NaN,,,,NaN,,,,NaN,,
10034,65,NaN,NaN,79,100,54,NaN,8,20,113,NaN,32,112
10035,,NaN,NaN,,,,NaN,,,,NaN,,
10036,64,NaN,NaN,78,100,54,NaN,8,20,113,NaN,32,112
10037,,NaN,NaN,,,,NaN,,,,NaN,,
10038,63,NaN,NaN,76,100,52,NaN,7,20,113,NaN,32,112
10039,,NaN,NaN,,,,NaN,,,,NaN,,
10040,64,NaN,NaN,78,100,53,NaN,7,20,113,NaN,31,112
10041,,NaN,NaN,,,,NaN,,,,NaN,,
10042,63,NaN,NaN,76,100,54,NaN,7,20,113,NaN,31,113
10043,,NaN,NaN,,,,NaN,,,,NaN,,
10044,62,NaN,NaN,74,100,50,NaN,7,20,113,NaN,31,113
10045,,NaN,NaN,,,,NaN,,,,NaN,,
10046,62,NaN,NaN,75,100,53,NaN,7,20,113,NaN,31,112
10047,,NaN,NaN,,,,NaN,,,,NaN,,
10048,62,NaN,NaN,75,100,52,NaN,7,20,112,NaN,32,112
10049,,NaN,NaN,,,,NaN,,,,NaN,,
10050,61,NaN,NaN,73,100,51,NaN,7,20,112,NaN,32,112
10051,,NaN,NaN,,,,NaN,,,,NaN,,
10052,61,NaN,NaN,73,100,51,NaN,7,20,112,NaN,32,112
