time,Solar8000/ETCO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/ART_DBP
10435,,NaN,,,,,NaN,,NaN,,NaN,,
10436,33,NaN,57,8,100,57,NaN,136,NaN,12,NaN,97,74
10437,,NaN,,,,,NaN,,NaN,,NaN,,
10438,33,NaN,57,8,100,58,NaN,137,NaN,12,NaN,98,74
10439,,NaN,,,,,NaN,,NaN,,NaN,,
10440,33,NaN,56,8,100,57,NaN,137,NaN,12,NaN,98,73
10441,,NaN,,,,,NaN,,NaN,,NaN,,
10442,33,NaN,56,8,100,56,NaN,136,NaN,12,NaN,98,73
10443,,NaN,,,,,NaN,,NaN,,NaN,,
10444,33,NaN,56,8,100,57,NaN,138,NaN,12,NaN,99,73
10445,,NaN,,,,,NaN,,NaN,,NaN,,
10446,33,NaN,56,8,100,57,NaN,139,NaN,12,NaN,99,74
10447,,NaN,,,,,NaN,,NaN,,NaN,,
10448,32,NaN,56,8,100,56,NaN,141,NaN,12,NaN,100,75
10449,,NaN,,,,,NaN,,NaN,,NaN,,
10450,32,NaN,56,8,100,56,NaN,140,NaN,12,NaN,101,74
10451,,NaN,,,,,NaN,,NaN,,NaN,,
10452,32,NaN,56,8,100,57,NaN,140,NaN,12,NaN,101,72
10453,,NaN,,,,,NaN,,NaN,,NaN,,
10454,33,NaN,57,8,100,57,NaN,141,NaN,12,NaN,101,74
10455,,NaN,,,,,NaN,,NaN,,NaN,,
10456,33,NaN,57,8,100,57,NaN,140,NaN,12,NaN,101,74
10457,,NaN,,,,,NaN,,NaN,,NaN,,
10458,33,NaN,57,8,100,57,NaN,141,NaN,12,NaN,101,75
10459,,NaN,,,,,NaN,,NaN,,NaN,,
10460,32,NaN,57,8,100,58,NaN,140,NaN,12,NaN,101,74
10461,,NaN,,,,,NaN,,NaN,,NaN,,
10462,32,NaN,58,8,100,58,NaN,139,NaN,12,NaN,100,74
10463,,NaN,,,,,NaN,,NaN,,NaN,,
10464,32,NaN,58,8,100,58,NaN,140,NaN,12,NaN,101,73
10465,,NaN,,,,,NaN,,NaN,,NaN,,
10466,32,NaN,57,8,100,58,NaN,139,NaN,12,NaN,100,73
10467,,NaN,,,,,NaN,,NaN,,NaN,,
10468,32,NaN,57,8,100,58,NaN,139,NaN,12,NaN,100,73
10469,,NaN,,,,,NaN,,NaN,,NaN,,
10470,32,NaN,57,8,100,58,NaN,138,NaN,12,NaN,99,72
10471,,NaN,,,,,NaN,,NaN,,NaN,,
10472,32,NaN,57,8,100,58,NaN,138,NaN,12,NaN,99,73
10473,,NaN,,,,,NaN,,NaN,,NaN,,
10474,32,NaN,57,8,100,58,NaN,138,NaN,12,NaN,99,72
10475,,NaN,,,,,NaN,,NaN,,NaN,,
10476,32,NaN,57,8,100,57,NaN,137,NaN,12,NaN,98,72
10477,,NaN,,,,,NaN,,NaN,,NaN,,
10478,33,NaN,57,8,100,57,NaN,137,NaN,12,NaN,99,73
10479,,NaN,,,,,NaN,,NaN,,NaN,,
10480,33,NaN,57,8,100,57,NaN,137,NaN,12,NaN,98,72
10481,,NaN,,,,,NaN,,NaN,,NaN,,
10482,33,NaN,56,8,100,57,NaN,137,NaN,12,NaN,98,72
10483,,NaN,,,,,NaN,,NaN,,NaN,,
10484,32,NaN,56,8,100,57,NaN,137,NaN,12,NaN,98,72
10485,,NaN,,,,,NaN,,NaN,,NaN,,
10486,32,NaN,56,8,100,57,NaN,136,NaN,12,NaN,98,72
10487,,NaN,,,,,NaN,,NaN,,NaN,,
10488,32,NaN,56,8,100,57,NaN,138,NaN,12,NaN,99,73
10489,,NaN,,,,,NaN,,NaN,,NaN,,
10490,32,NaN,56,8,100,57,NaN,137,NaN,12,NaN,98,72
10491,,NaN,,,,,NaN,,NaN,,NaN,,
10492,32,NaN,57,8,100,57,NaN,137,NaN,12,NaN,98,72
10493,,NaN,,,,,NaN,,NaN,,NaN,,
10494,32,NaN,57,8,100,57,NaN,137,NaN,12,NaN,98,71
10495,,NaN,,,,,NaN,,NaN,,NaN,,
10496,32,NaN,56,8,100,57,NaN,135,NaN,12,NaN,97,71
10497,,NaN,,,,,NaN,,NaN,,NaN,,
10498,33,NaN,56,8,100,57,NaN,136,NaN,12,NaN,97,71
10499,,NaN,,,,,NaN,,NaN,,NaN,,
10500,33,NaN,56,8,100,57,NaN,135,NaN,12,NaN,97,70
10501,,NaN,,,,,NaN,,NaN,,NaN,,
10502,33,NaN,56,8,100,57,NaN,134,NaN,12,NaN,96,70
10503,,NaN,,,,,NaN,,NaN,,NaN,,
10504,33,NaN,57,8,100,57,NaN,134,NaN,12,NaN,96,69
10505,,NaN,,,,,NaN,,NaN,,NaN,,
10506,33,NaN,57,8,100,57,NaN,132,NaN,12,NaN,95,68
10507,,NaN,,,,,NaN,,NaN,,NaN,,
10508,33,NaN,57,8,100,57,NaN,132,NaN,12,NaN,94,69
10509,,NaN,,,,,NaN,,NaN,,NaN,,
10510,32,NaN,57,8,100,58,NaN,131,NaN,12,NaN,94,68
10511,,NaN,,,,,NaN,,NaN,,NaN,,
10512,32,NaN,57,8,100,58,NaN,131,NaN,12,NaN,93,69
10513,,NaN,,,,,NaN,,NaN,,NaN,,
10514,32,NaN,57,8,100,58,NaN,132,NaN,12,NaN,93,68
10515,,NaN,,,,,NaN,,NaN,,NaN,,
10516,32,NaN,57,8,100,58,NaN,130,NaN,12,NaN,93,68
10517,,NaN,,,,,NaN,,NaN,,NaN,,
10518,33,NaN,57,8,100,58,NaN,131,NaN,12,NaN,93,68
10519,,NaN,,,,,NaN,,NaN,,NaN,,
10520,33,NaN,57,8,100,58,NaN,130,NaN,12,NaN,92,67
10521,,NaN,,,,,NaN,,NaN,,NaN,,
10522,33,NaN,57,8,100,58,NaN,129,NaN,12,NaN,92,68
10523,,NaN,,,,,NaN,,NaN,,NaN,,
10524,33,NaN,58,8,100,58,NaN,131,NaN,12,NaN,92,68
10525,,NaN,,,,,NaN,,NaN,,NaN,,
10526,33,NaN,57,8,100,58,NaN,129,NaN,12,NaN,92,67
10527,,NaN,,,,,NaN,,NaN,,NaN,,
10528,33,NaN,57,8,100,58,NaN,129,NaN,12,NaN,92,68
10529,,NaN,,,,,NaN,,NaN,,NaN,,
10530,33,NaN,57,8,100,58,NaN,129,NaN,12,NaN,92,67
10531,,NaN,,,,,NaN,,NaN,,NaN,,
10532,33,NaN,57,8,100,58,NaN,129,NaN,12,NaN,91,67
10533,,NaN,,,,,NaN,,NaN,,NaN,,
10534,33,NaN,57,8,100,58,NaN,130,NaN,12,NaN,92,67
10535,,NaN,,,,,NaN,,NaN,,NaN,,
10536,32,NaN,57,8,100,57,NaN,128,NaN,12,NaN,91,67
10537,,NaN,,,,,NaN,,NaN,,NaN,,
10538,32,NaN,56,8,100,57,NaN,129,NaN,12,NaN,91,67
10539,,NaN,,,,,NaN,,NaN,,NaN,,
10540,32,NaN,56,8,100,57,NaN,128,NaN,12,NaN,91,67
10541,,NaN,,,,,NaN,,NaN,,NaN,,
10542,32,NaN,56,8,100,57,NaN,128,NaN,12,NaN,91,68
10543,,NaN,,,,,NaN,,NaN,,NaN,,
10544,33,NaN,57,8,100,57,NaN,129,NaN,12,NaN,91,67
10545,,NaN,,,,,NaN,,NaN,,NaN,,
10546,33,NaN,57,8,100,57,NaN,128,NaN,12,NaN,91,66
10547,,NaN,,,,,NaN,,NaN,,NaN,,
10548,33,NaN,57,8,100,57,NaN,128,NaN,12,NaN,91,67
10549,,NaN,,,,,NaN,,NaN,,NaN,,
10550,33,NaN,57,8,100,57,NaN,127,NaN,12,NaN,90,66
10551,,NaN,,,,,NaN,,NaN,,NaN,,
10552,33,NaN,56,8,100,57,NaN,125,NaN,12,NaN,89,65
10553,,NaN,,,,,NaN,,NaN,,NaN,,
10554,33,NaN,55,8,100,56,NaN,125,NaN,12,NaN,89,65
10555,,NaN,,,,,NaN,,NaN,,NaN,,
10556,33,NaN,55,8,100,56,NaN,125,NaN,12,NaN,89,66
10557,,NaN,,,,,NaN,,NaN,,NaN,,
10558,33,NaN,55,8,100,56,NaN,129,NaN,12,NaN,91,68
10559,,NaN,,,,,NaN,,NaN,,NaN,,
10560,33,NaN,56,8,100,56,NaN,129,NaN,12,NaN,91,68
10561,,NaN,,,,,NaN,,NaN,,NaN,,
10562,33,NaN,57,8,100,57,NaN,129,NaN,12,NaN,92,68
10563,,NaN,,,,,NaN,,NaN,,NaN,,
10564,33,NaN,58,8,100,58,NaN,130,NaN,12,NaN,92,68
10565,,NaN,,,,,NaN,,NaN,,NaN,,
10566,33,NaN,58,8,100,58,NaN,129,NaN,12,NaN,91,67
10567,,NaN,,,,,NaN,,NaN,,NaN,,
10568,33,NaN,58,8,100,58,NaN,129,NaN,12,NaN,92,68
10569,,NaN,,,,,NaN,,NaN,,NaN,,
10570,33,NaN,58,8,100,58,NaN,129,NaN,12,NaN,92,67
10571,,NaN,,,,,NaN,,NaN,,NaN,,
10572,33,NaN,58,8,100,58,NaN,128,NaN,12,NaN,91,67
10573,,NaN,,,,,NaN,,NaN,,NaN,,
10574,33,NaN,58,8,100,58,NaN,130,NaN,12,NaN,92,67
10575,,NaN,,,,,NaN,,NaN,,NaN,,
10576,33,NaN,57,7,100,58,NaN,129,NaN,12,NaN,92,67
10577,,NaN,,,,,NaN,,NaN,,NaN,,
10578,33,NaN,57,7,100,58,NaN,130,NaN,12,NaN,92,69
10579,,NaN,,,,,NaN,,NaN,,NaN,,
10580,33,NaN,57,8,100,58,NaN,130,NaN,12,NaN,92,68
10581,,NaN,,,,,NaN,,NaN,,NaN,,
10582,33,NaN,57,8,100,57,NaN,130,NaN,12,NaN,92,69
10583,,NaN,,,,,NaN,,NaN,,NaN,,
10584,33,NaN,57,8,100,57,NaN,131,NaN,12,NaN,93,68
10585,,NaN,,,,,NaN,,NaN,,NaN,,
10586,33,NaN,57,8,100,57,NaN,130,NaN,12,NaN,93,68
10587,,NaN,,,,,NaN,,NaN,,NaN,,
10588,33,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,69
10589,,NaN,,,,,NaN,,NaN,,NaN,,
10590,33,NaN,56,8,100,57,NaN,130,NaN,12,NaN,92,67
10591,,NaN,,,,,NaN,,NaN,,NaN,,
10592,32,NaN,56,8,100,56,NaN,129,NaN,12,NaN,92,68
10593,,NaN,,,,,NaN,,NaN,,NaN,,
10594,32,NaN,56,8,100,56,NaN,130,NaN,12,NaN,92,67
10595,,NaN,,,,,NaN,,NaN,,NaN,,
10596,32,NaN,55,8,100,56,NaN,128,NaN,12,NaN,92,67
10597,,NaN,,,,,NaN,,NaN,,NaN,,
10598,32,NaN,55,8,100,56,NaN,130,NaN,12,NaN,92,68
10599,,NaN,,,,,NaN,,NaN,,NaN,,
10600,33,NaN,56,8,100,56,NaN,130,NaN,12,NaN,92,68
10601,,NaN,,,,,NaN,,NaN,,NaN,,
10602,33,NaN,56,7,100,57,NaN,130,NaN,12,NaN,92,69
10603,,NaN,,,,,NaN,,NaN,,NaN,,
10604,33,NaN,57,7,100,57,NaN,130,NaN,12,NaN,92,67
10605,,NaN,,,,,NaN,,NaN,,NaN,,
10606,33,NaN,57,7,100,57,NaN,129,NaN,12,NaN,91,66
10607,,NaN,,,,,NaN,,NaN,,NaN,,
10608,33,NaN,56,7,100,57,NaN,128,NaN,12,NaN,91,67
10609,,NaN,,,,,NaN,,NaN,,NaN,,
10610,33,NaN,56,8,100,57,NaN,127,NaN,12,NaN,90,66
10611,,NaN,,,,,NaN,,NaN,,NaN,,
10612,33,NaN,56,8,100,56,NaN,127,NaN,12,NaN,90,67
10613,,NaN,,,,,NaN,,NaN,,NaN,,
10614,33,NaN,56,8,100,56,NaN,129,NaN,12,NaN,91,68
10615,,NaN,,,,,NaN,,NaN,,NaN,,
10616,33,NaN,56,8,100,56,NaN,130,NaN,12,NaN,92,68
10617,,NaN,,,,,NaN,,NaN,,NaN,,
10618,32,NaN,57,8,100,57,NaN,132,NaN,12,NaN,93,69
10619,,NaN,,,,,NaN,,NaN,,NaN,,
10620,32,NaN,58,8,100,58,NaN,132,NaN,12,NaN,93,69
10621,,NaN,,,,,NaN,,NaN,,NaN,,
10622,32,NaN,58,8,100,58,NaN,132,NaN,12,NaN,93,69
10623,,NaN,,,,,NaN,,NaN,,NaN,,
10624,33,NaN,57,8,100,58,NaN,132,NaN,12,NaN,93,69
10625,,NaN,,,,,NaN,,NaN,,NaN,,
10626,33,NaN,57,8,100,58,NaN,130,NaN,12,NaN,93,68
10627,,NaN,,,,,NaN,,NaN,,NaN,,
10628,33,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,69
10629,,NaN,,,,,NaN,,NaN,,NaN,,
10630,33,NaN,56,8,100,57,NaN,132,NaN,12,NaN,94,69
10631,,NaN,,,,,NaN,,NaN,,NaN,,
10632,33,NaN,56,7,100,57,NaN,132,NaN,12,NaN,94,70
10633,,NaN,,,,,NaN,,NaN,,NaN,,
10634,33,NaN,56,7,100,57,NaN,133,NaN,12,NaN,94,70
10635,,NaN,,,,,NaN,,NaN,,NaN,,
10636,32,NaN,56,8,100,57,NaN,132,NaN,12,NaN,94,69
10637,,NaN,,,,,NaN,,NaN,,NaN,,
10638,32,NaN,56,8,100,57,NaN,132,NaN,12,NaN,94,69
10639,,NaN,,,,,NaN,,NaN,,NaN,,
10640,32,NaN,56,8,100,56,NaN,131,NaN,12,NaN,93,68
10641,,NaN,,,,,NaN,,NaN,,NaN,,
10642,33,NaN,56,8,100,56,NaN,131,NaN,12,NaN,93,69
10643,,NaN,,,,,NaN,,NaN,,NaN,,
10644,33,NaN,56,8,100,57,NaN,133,NaN,12,NaN,94,70
10645,,NaN,,,,,NaN,,NaN,,NaN,,
10646,33,NaN,56,8,100,57,NaN,132,NaN,12,NaN,94,69
10647,,NaN,,,,,NaN,,NaN,,NaN,,
10648,33,NaN,56,8,100,57,NaN,133,NaN,12,NaN,94,68
10649,,NaN,,,,,NaN,,NaN,,NaN,,
10650,33,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,68
10651,,NaN,,,,,NaN,,NaN,,NaN,,
10652,33,NaN,56,8,100,57,NaN,130,NaN,12,NaN,93,69
10653,,NaN,,,,,NaN,,NaN,,NaN,,
10654,32,NaN,56,8,100,57,NaN,132,NaN,12,NaN,93,68
10655,,NaN,,,,,NaN,,NaN,,NaN,,
10656,32,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,68
10657,,NaN,,,,,NaN,,NaN,,NaN,,
10658,32,NaN,56,8,100,57,NaN,132,NaN,12,NaN,93,68
10659,,NaN,,,,,NaN,,NaN,,NaN,,
10660,32,NaN,56,8,100,57,NaN,132,NaN,12,NaN,93,68
10661,,NaN,,,,,NaN,,NaN,,NaN,,
10662,33,NaN,56,7,100,57,NaN,130,NaN,12,NaN,92,68
10663,,NaN,,,,,NaN,,NaN,,NaN,,
10664,33,NaN,56,7,100,57,NaN,131,NaN,12,NaN,92,68
10665,,NaN,,,,,NaN,,NaN,,NaN,,
10666,33,NaN,56,7,100,56,NaN,130,NaN,12,NaN,92,67
10667,,NaN,,,,,NaN,,NaN,,NaN,,
10668,33,NaN,56,7,100,56,NaN,130,NaN,12,NaN,92,68
10669,,NaN,,,,,NaN,,NaN,,NaN,,
10670,33,NaN,56,8,100,56,NaN,130,NaN,12,NaN,92,68
10671,,NaN,,,,,NaN,,NaN,,NaN,,
10672,33,NaN,56,8,100,57,NaN,130,NaN,12,NaN,92,69
10673,,NaN,,,,,NaN,,NaN,,NaN,,
10674,33,NaN,57,8,100,57,NaN,132,NaN,12,NaN,93,68
10675,,NaN,,,,,NaN,,NaN,,NaN,,
10676,33,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,68
10677,,NaN,,,,,NaN,,NaN,,NaN,,
10678,33,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,69
10679,,NaN,,,,,NaN,,NaN,,NaN,,
10680,33,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,68
10681,,NaN,,,,,NaN,,NaN,,NaN,,
10682,33,NaN,56,7,100,57,NaN,130,NaN,12,NaN,92,68
10683,,NaN,,,,,NaN,,NaN,,NaN,,
10684,33,NaN,56,7,100,57,NaN,131,NaN,12,NaN,93,68
10685,,NaN,,,,,NaN,,NaN,,NaN,,
10686,33,NaN,56,7,100,56,NaN,130,NaN,12,NaN,93,68
10687,,NaN,,,,,NaN,,NaN,,NaN,,
10688,33,NaN,56,7,100,57,NaN,131,NaN,12,NaN,93,68
10689,,NaN,,,,,NaN,,NaN,,NaN,,
10690,33,NaN,56,7,100,56,NaN,130,NaN,12,NaN,92,67
10691,,NaN,,,,,NaN,,NaN,,NaN,,
10692,32,NaN,55,7,100,56,NaN,130,NaN,12,NaN,92,68
10693,,NaN,,,,,NaN,,NaN,,NaN,,
10694,32,NaN,55,7,100,56,NaN,130,NaN,12,NaN,92,68
10695,,NaN,,,,,NaN,,NaN,,NaN,,
10696,32,NaN,55,7,100,56,NaN,129,NaN,12,NaN,92,67
10697,,NaN,,,,,NaN,,NaN,,NaN,,
10698,32,NaN,55,7,100,56,NaN,130,NaN,12,NaN,92,68
10699,,NaN,,,,,NaN,,NaN,,NaN,,
10700,33,NaN,56,7,100,56,NaN,131,NaN,12,NaN,92,68
10701,,NaN,,,,,NaN,,NaN,,NaN,,
10702,33,NaN,56,7,100,56,NaN,130,NaN,12,NaN,92,68
10703,,NaN,,,,,NaN,,NaN,,NaN,,
10704,33,NaN,56,8,100,56,NaN,130,NaN,12,NaN,92,68
10705,,NaN,,,,,NaN,,NaN,,NaN,,
10706,32,NaN,56,8,100,56,NaN,129,NaN,12,NaN,92,68
10707,,NaN,,,,,NaN,,NaN,,NaN,,
10708,32,NaN,56,8,100,57,NaN,131,NaN,12,NaN,93,69
10709,,NaN,,,,,NaN,,NaN,,NaN,,
10710,32,NaN,56,8,100,56,NaN,131,NaN,12,NaN,93,68
10711,,NaN,,,,,NaN,,NaN,,NaN,,
10712,33,NaN,56,7,100,57,NaN,131,NaN,12,NaN,93,69
10713,,NaN,,,,,NaN,,NaN,,NaN,,
10714,33,NaN,56,7,100,57,NaN,132,NaN,12,NaN,93,69
10715,,NaN,,,,,NaN,,NaN,,NaN,,
10716,33,NaN,56,7,100,57,NaN,131,NaN,12,NaN,93,69
10717,,NaN,,,,,NaN,,NaN,,NaN,,
10718,33,NaN,56,7,100,57,NaN,132,NaN,12,NaN,94,69
10719,,NaN,,,,,NaN,,NaN,,NaN,,
10720,32,NaN,56,7,100,57,NaN,133,NaN,12,NaN,94,69
10721,,NaN,,,,,NaN,,NaN,,NaN,,
10722,32,NaN,56,7,100,57,NaN,132,NaN,12,NaN,94,69
10723,,NaN,,,,,NaN,,NaN,,NaN,,
10724,32,NaN,56,7,100,57,NaN,133,NaN,12,NaN,94,69
10725,,NaN,,,,,NaN,,NaN,,NaN,,
10726,32,NaN,55,8,100,56,NaN,131,NaN,12,NaN,94,71
10727,,NaN,,,,,NaN,,NaN,,NaN,,
10728,32,NaN,55,8,100,56,NaN,131,NaN,12,NaN,92,67
10729,,NaN,,,,,NaN,,NaN,,NaN,,
10730,32,NaN,54,8,100,54,NaN,131,NaN,12,NaN,92,68
10731,,NaN,,,,,NaN,,NaN,,NaN,,
10732,33,NaN,54,8,100,54,NaN,132,NaN,12,NaN,94,70
10733,,NaN,,,,,NaN,,NaN,,NaN,,
10734,33,NaN,55,8,100,54,NaN,136,NaN,12,NaN,95,71
10735,,NaN,,,,,NaN,,NaN,,NaN,,
10736,33,NaN,54,8,100,54,NaN,135,NaN,12,NaN,95,71
10737,,NaN,,,,,NaN,,NaN,,NaN,,
10738,33,NaN,56,8,100,55,NaN,136,NaN,12,NaN,96,70
10739,,NaN,,,,,NaN,,NaN,,NaN,,
10740,33,NaN,56,8,100,56,NaN,134,NaN,12,NaN,95,69
10741,,NaN,,,,,NaN,,NaN,,NaN,,
10742,33,NaN,55,8,100,56,NaN,133,NaN,12,NaN,95,70
10743,,NaN,,,,,NaN,,NaN,,NaN,,
10744,33,NaN,55,8,100,56,NaN,135,NaN,12,NaN,95,70
10745,,NaN,,,,,NaN,,NaN,,NaN,,
10746,33,NaN,55,7,100,56,NaN,134,NaN,12,NaN,95,70
10747,,NaN,,,,,NaN,,NaN,,NaN,,
10748,33,NaN,55,7,100,56,NaN,135,NaN,12,NaN,96,70
10749,,NaN,,,,,NaN,,NaN,,NaN,,
10750,32,NaN,56,7,100,56,NaN,135,NaN,12,NaN,96,70
10751,,NaN,,,,,NaN,,NaN,,NaN,,
10752,32,NaN,56,7,100,56,NaN,135,NaN,12,NaN,96,71
10753,,NaN,,,,,NaN,,NaN,,NaN,,
10754,32,NaN,56,7,100,56,NaN,136,NaN,12,NaN,96,71
10755,,NaN,,,,,NaN,,NaN,,NaN,,
10756,32,NaN,56,8,100,56,NaN,135,NaN,12,NaN,96,71
10757,,NaN,,,,,NaN,,NaN,,NaN,,
10758,33,NaN,56,8,100,56,NaN,136,NaN,12,NaN,96,71
10759,,NaN,,,,,NaN,,NaN,,NaN,,
10760,33,NaN,56,8,100,57,NaN,136,NaN,12,NaN,97,72
10761,,NaN,,,,,NaN,,NaN,,NaN,,
10762,33,NaN,56,8,100,57,NaN,137,NaN,12,NaN,97,72
10763,,NaN,,,,,NaN,,NaN,,NaN,,
10764,33,NaN,57,8,100,57,NaN,139,NaN,12,NaN,98,72
10765,,NaN,,,,,NaN,,NaN,,NaN,,
10766,33,NaN,57,8,100,57,NaN,138,NaN,12,NaN,98,71
10767,,NaN,,,,,NaN,,NaN,,NaN,,
10768,33,NaN,56,8,100,57,NaN,138,NaN,12,NaN,98,72
10769,,NaN,,,,,NaN,,NaN,,NaN,,
10770,32,NaN,56,8,100,57,NaN,136,NaN,12,NaN,97,71
10771,,NaN,,,,,NaN,,NaN,,NaN,,
10772,32,NaN,56,8,100,57,NaN,137,NaN,12,NaN,98,72
10773,,NaN,,,,,NaN,,NaN,,NaN,,
10774,32,NaN,56,8,100,56,NaN,138,NaN,12,NaN,98,72
10775,,NaN,,,,,NaN,,NaN,,NaN,,
10776,33,NaN,55,7,100,56,NaN,138,NaN,12,NaN,98,72
10777,,NaN,,,,,NaN,,NaN,,NaN,,
10778,33,NaN,55,7,100,56,NaN,138,NaN,12,NaN,98,72
10779,,NaN,,,,,NaN,,NaN,,NaN,,
10780,33,NaN,55,8,100,56,NaN,137,NaN,12,NaN,98,71
10781,,NaN,,,,,NaN,,NaN,,NaN,,
10782,32,NaN,55,8,100,56,NaN,136,NaN,12,NaN,98,72
10783,,NaN,,,,,NaN,,NaN,,NaN,,
10784,32,NaN,55,8,100,56,NaN,138,NaN,12,NaN,98,72
10785,,NaN,,,,,NaN,,NaN,,NaN,,
10786,32,NaN,55,8,100,56,NaN,138,NaN,12,NaN,98,73
10787,,NaN,,,,,NaN,,NaN,,NaN,,
10788,32,NaN,55,8,100,56,NaN,138,NaN,12,NaN,99,74
10789,,NaN,,,,,NaN,,NaN,,NaN,,
10790,33,NaN,56,8,100,56,NaN,139,NaN,12,NaN,99,73
10791,,NaN,,,,,NaN,,NaN,,NaN,,
10792,33,NaN,56,8,100,56,NaN,138,NaN,12,NaN,99,73
10793,,NaN,,,,,NaN,,NaN,,NaN,,
10794,33,NaN,56,8,100,56,NaN,139,NaN,12,NaN,99,72
10795,,NaN,,,,,NaN,,NaN,,NaN,,
10796,32,NaN,56,8,100,56,NaN,139,NaN,12,NaN,98,72
10797,,NaN,,,,,NaN,,NaN,,NaN,,
10798,32,NaN,55,8,100,56,NaN,138,NaN,12,NaN,98,72
10799,,NaN,,,,,NaN,,NaN,,NaN,,
10800,32,NaN,56,8,100,56,NaN,137,NaN,12,NaN,98,71
10801,,NaN,,,,,NaN,,NaN,,NaN,,
10802,32,NaN,55,8,100,56,NaN,136,NaN,12,NaN,97,71
10803,,NaN,,,,,NaN,,NaN,,NaN,,
10804,32,NaN,55,8,100,56,NaN,137,NaN,12,NaN,97,71
10805,,NaN,,,,,NaN,,NaN,,NaN,,
10806,32,NaN,55,7,100,56,NaN,135,NaN,12,NaN,97,71
10807,,NaN,,,,,NaN,,NaN,,NaN,,
10808,32,NaN,55,7,100,56,NaN,136,NaN,12,NaN,97,71
10809,,NaN,,,,,NaN,,NaN,,NaN,,
10810,32,NaN,55,8,100,56,NaN,136,NaN,12,NaN,96,70
10811,,NaN,,,,,NaN,,NaN,,NaN,,
10812,32,NaN,55,8,100,56,NaN,134,NaN,12,NaN,96,70
10813,,NaN,,,,,NaN,,NaN,,NaN,,
10814,32,NaN,55,8,100,56,NaN,135,NaN,12,NaN,96,70
10815,,NaN,,,,,NaN,,NaN,,NaN,,
10816,32,NaN,55,8,100,56,NaN,134,NaN,12,NaN,96,71
10817,,NaN,,,,,NaN,,NaN,,NaN,,
10818,32,NaN,55,8,100,56,NaN,136,NaN,12,NaN,97,72
10819,,NaN,,,,,NaN,,NaN,,NaN,,
10820,33,NaN,56,8,100,56,NaN,137,NaN,12,NaN,97,72
10821,,NaN,,,,,NaN,,NaN,,NaN,,
10822,33,NaN,56,8,100,56,NaN,137,NaN,12,NaN,97,72
10823,,NaN,,,,,NaN,,NaN,,NaN,,
10824,33,NaN,57,8,100,57,NaN,138,NaN,12,NaN,98,72
10825,,NaN,,,,,NaN,,NaN,,NaN,,
10826,32,NaN,56,8,100,57,NaN,137,NaN,12,NaN,98,72
10827,,NaN,,,,,NaN,,NaN,,NaN,,
10828,32,NaN,57,7,100,57,NaN,138,NaN,12,NaN,99,73
10829,,NaN,,,,,NaN,,NaN,,NaN,,
10830,32,NaN,57,7,100,57,NaN,138,NaN,12,NaN,98,72
10831,,NaN,,,,,NaN,,NaN,,NaN,,
10832,32,NaN,57,7,100,57,NaN,138,NaN,12,NaN,98,73
10833,,NaN,,,,,NaN,,NaN,,NaN,,
10834,32,NaN,57,7,100,57,NaN,139,NaN,12,NaN,99,72
10835,,NaN,,,,,NaN,,NaN,,NaN,,
10836,32,NaN,57,7,100,57,NaN,138,NaN,12,NaN,98,72
10837,,NaN,,,,,NaN,,NaN,,NaN,,
10838,32,NaN,56,7,100,57,NaN,137,NaN,12,NaN,98,72
10839,,NaN,,,,,NaN,,NaN,,NaN,,
10840,33,NaN,56,7,100,57,NaN,137,NaN,12,NaN,98,71
10841,,NaN,,,,,NaN,,NaN,,NaN,,
10842,33,NaN,56,7,100,57,NaN,136,NaN,12,NaN,97,71
10843,,NaN,,,,,NaN,,NaN,,NaN,,
10844,33,NaN,56,8,100,56,NaN,137,NaN,12,NaN,97,71
10845,,NaN,,,,,NaN,,NaN,,NaN,,
10846,32,NaN,56,8,100,56,NaN,135,NaN,12,NaN,97,71
10847,,NaN,,,,,NaN,,NaN,,NaN,,
10848,32,NaN,56,8,100,56,NaN,136,NaN,12,NaN,97,71
10849,,NaN,,,,,NaN,,NaN,,NaN,,
10850,32,NaN,56,8,100,56,NaN,135,NaN,12,NaN,96,71
10851,,NaN,,,,,NaN,,NaN,,NaN,,
10852,32,NaN,56,8,100,57,NaN,135,NaN,12,NaN,96,71
10853,,NaN,,,,,NaN,,NaN,,NaN,,
10854,32,NaN,56,8,100,57,NaN,136,NaN,12,NaN,96,70
10855,,NaN,,,,,NaN,,NaN,,NaN,,
10856,32,NaN,56,8,100,57,NaN,134,NaN,12,NaN,96,70
10857,,NaN,,,,,NaN,,NaN,,NaN,,
10858,33,NaN,56,8,100,57,NaN,135,NaN,12,NaN,96,71
10859,,NaN,,,,,NaN,,NaN,,NaN,,
