time,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/HR,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2
4184,NaN,61,NaN,100,NaN,36,43,57,NaN,61,9,93,10
4185,NaN,,NaN,,NaN,,,,NaN,,,,
4186,NaN,61,NaN,100,NaN,36,42,57,NaN,61,9,92,10
4187,NaN,,NaN,,NaN,,,,NaN,,,,
4188,NaN,61,NaN,100,NaN,36,42,57,NaN,61,8,93,10
4189,NaN,,NaN,,NaN,,,,NaN,,,,
4190,NaN,61,NaN,100,NaN,36,43,58,NaN,61,8,94,10
4191,NaN,,NaN,,NaN,,,,NaN,,,,
4192,NaN,61,NaN,100,NaN,35,42,57,NaN,61,9,93,10
4193,NaN,,NaN,,NaN,,,,NaN,,,,
4194,NaN,61,NaN,100,NaN,35,43,58,NaN,60,9,93,10
4195,NaN,,NaN,,NaN,,,,NaN,,,,
4196,NaN,61,NaN,100,NaN,35,44,58,NaN,60,8,96,10
4197,NaN,,NaN,,NaN,,,,NaN,,,,
4198,NaN,61,NaN,100,NaN,35,43,58,NaN,60,8,95,10
4199,NaN,,NaN,,NaN,,,,NaN,,,,
4200,NaN,61,NaN,100,NaN,35,44,59,NaN,60,8,95,10
4201,NaN,,NaN,,NaN,,,,NaN,,,,
4202,NaN,61,NaN,100,NaN,35,44,59,NaN,60,8,97,10
4203,NaN,,NaN,,NaN,,,,NaN,,,,
4204,NaN,,NaN,,NaN,,,,NaN,60,,,
4205,NaN,61,NaN,100,NaN,35,44,59,NaN,,8,96,10
4206,NaN,60,NaN,100,NaN,35,44,59,NaN,60,8,96,10
4207,NaN,,NaN,,NaN,,,,NaN,,,,
4208,NaN,60,NaN,100,NaN,35,44,60,NaN,60,8,98,10
4209,NaN,,NaN,,NaN,,,,NaN,,,,
4210,NaN,60,NaN,100,NaN,35,44,60,NaN,60,8,97,10
4211,NaN,,NaN,,NaN,,,,NaN,,,,
4212,NaN,60,NaN,100,NaN,35,44,60,NaN,60,8,97,10
4213,NaN,,NaN,,NaN,,,,NaN,,,,
4214,NaN,60,NaN,100,NaN,35,45,60,NaN,60,8,99,10
4215,NaN,,NaN,,NaN,,,,NaN,,,,
4216,NaN,61,NaN,100,NaN,35,45,60,NaN,60,8,99,10
4217,NaN,,NaN,,NaN,,,,NaN,,,,
4218,NaN,61,NaN,100,NaN,35,45,60,NaN,60,8,99,10
4219,NaN,,NaN,,NaN,,,,NaN,,,,
4220,NaN,61,NaN,100,NaN,35,45,61,NaN,61,8,101,10
4221,NaN,,NaN,,NaN,,,,NaN,,,,
4222,NaN,61,NaN,100,NaN,35,45,61,NaN,61,8,100,10
4223,NaN,,NaN,,NaN,,,,NaN,,,,
4224,NaN,61,NaN,100,NaN,35,45,61,NaN,61,8,100,10
4225,NaN,,NaN,,NaN,,,,NaN,,,,
4226,NaN,61,NaN,100,NaN,35,46,62,NaN,61,8,102,10
4227,NaN,,NaN,,NaN,,,,NaN,,,,
4228,NaN,61,NaN,100,NaN,35,46,62,NaN,60,8,103,10
4229,NaN,,NaN,,NaN,,,,NaN,,,,
4230,NaN,61,NaN,100,NaN,35,46,62,NaN,60,8,103,10
4231,NaN,,NaN,,NaN,,,,NaN,,,,
4232,NaN,61,NaN,100,NaN,35,46,62,NaN,60,8,104,10
4233,NaN,,NaN,,NaN,,,,NaN,,,,
4234,NaN,61,NaN,100,NaN,35,46,62,NaN,60,8,103,10
4235,NaN,,NaN,,NaN,,,,NaN,,,,
4236,NaN,60,NaN,100,NaN,35,45,62,NaN,60,8,103,10
4237,NaN,,NaN,,NaN,,,,NaN,,,,
4238,NaN,60,NaN,100,NaN,35,46,62,NaN,60,8,103,10
4239,NaN,,NaN,,NaN,,,,NaN,,,,
4240,NaN,60,NaN,100,NaN,35,46,62,NaN,60,8,103,10
4241,NaN,,NaN,,NaN,,,,NaN,,,,
4242,NaN,60,NaN,100,NaN,35,46,62,NaN,59,8,104,10
4243,NaN,,NaN,,NaN,,,,NaN,,,,
4244,NaN,60,NaN,100,NaN,35,47,63,NaN,59,8,106,10
4245,NaN,,NaN,,NaN,,,,NaN,,,,
4246,NaN,60,NaN,100,NaN,36,46,63,NaN,59,8,105,10
4247,NaN,,NaN,,NaN,,,,NaN,,,,
4248,NaN,60,NaN,100,NaN,36,46,63,NaN,59,8,104,10
4249,NaN,,NaN,,NaN,,,,NaN,,,,
4250,NaN,60,NaN,100,NaN,36,47,63,NaN,59,8,105,10
4251,NaN,,NaN,,NaN,,,,NaN,,,,
4252,NaN,60,NaN,100,NaN,35,46,63,NaN,59,8,104,10
4253,NaN,,NaN,,NaN,,,,NaN,,,,
4254,NaN,,NaN,,NaN,,,,NaN,,,,
4255,NaN,60,NaN,100,NaN,35,46,62,NaN,59,8,103,10
4256,NaN,,NaN,,NaN,,,,NaN,,,,
4257,NaN,60,NaN,100,NaN,35,46,62,NaN,59,8,103,10
4258,NaN,,NaN,,NaN,,,,NaN,,,,
4259,NaN,60,NaN,100,NaN,35,45,62,NaN,59,8,102,10
4260,NaN,,NaN,,NaN,,,,NaN,,,,
4261,NaN,60,NaN,100,NaN,35,46,62,NaN,59,8,102,10
4262,NaN,,NaN,,NaN,,,,NaN,,,,
4263,NaN,59,NaN,100,NaN,35,46,62,NaN,59,8,103,10
4264,NaN,,NaN,,NaN,,,,NaN,,,,
4265,NaN,60,NaN,100,NaN,35,46,62,NaN,59,8,102,10
4266,NaN,,NaN,,NaN,,,,NaN,,,,
4267,NaN,59,NaN,100,NaN,35,45,61,NaN,59,8,101,10
4268,NaN,,NaN,,NaN,,,,NaN,,,,
4269,NaN,59,NaN,100,NaN,35,45,62,NaN,59,8,102,10
4270,NaN,,NaN,,NaN,,,,NaN,,,,
4271,NaN,59,NaN,100,NaN,35,45,61,NaN,59,8,100,10
4272,NaN,,NaN,,NaN,,,,NaN,,,,
4273,NaN,59,NaN,100,NaN,35,44,61,NaN,59,8,99,10
4274,NaN,,NaN,,NaN,,,,NaN,,,,
4275,NaN,59,NaN,100,NaN,35,44,61,NaN,59,8,100,10
4276,NaN,,NaN,,NaN,,,,NaN,,,,
4277,NaN,59,NaN,100,NaN,35,44,60,NaN,58,8,98,10
4278,NaN,,NaN,,NaN,,,,NaN,,,,
4279,NaN,59,NaN,100,NaN,35,44,60,NaN,58,8,98,10
4280,NaN,,NaN,,NaN,,,,NaN,,,,
4281,NaN,59,NaN,100,NaN,35,44,60,NaN,58,8,99,10
4282,NaN,,NaN,,NaN,,,,NaN,,,,
4283,NaN,59,NaN,100,NaN,35,44,60,NaN,58,9,98,10
4284,NaN,,NaN,,NaN,,,,NaN,,,,
4285,NaN,59,NaN,100,NaN,35,45,60,NaN,58,9,98,10
4286,NaN,,NaN,,NaN,,,,NaN,,,,
4287,NaN,59,NaN,100,NaN,35,45,61,NaN,59,8,100,10
4288,NaN,,NaN,,NaN,,,,NaN,,,,
4289,NaN,59,NaN,100,NaN,35,45,61,NaN,58,8,100,10
4290,NaN,,NaN,,NaN,,,,NaN,,,,
4291,NaN,59,NaN,100,NaN,35,45,61,NaN,58,8,100,10
4292,NaN,,NaN,,NaN,,,,NaN,,,,
4293,NaN,59,NaN,100,NaN,35,46,62,NaN,58,8,102,10
4294,NaN,,NaN,,NaN,,,,NaN,,,,
4295,NaN,59,NaN,100,NaN,35,46,62,NaN,58,8,102,10
4296,NaN,,NaN,,NaN,,,,NaN,,,,
4297,NaN,59,NaN,100,NaN,35,45,61,NaN,58,8,101,10
4298,NaN,,NaN,,NaN,,,,NaN,,,,
4299,NaN,59,NaN,100,NaN,35,46,62,NaN,58,8,102,10
4300,NaN,,NaN,,NaN,,,,NaN,,,,
4301,NaN,59,NaN,100,NaN,35,45,61,NaN,58,8,101,10
4302,NaN,,NaN,,NaN,,,,NaN,,,,
4303,NaN,58,NaN,100,NaN,35,45,61,NaN,58,8,100,10
4304,NaN,,NaN,,NaN,,,,NaN,,,,
4305,NaN,58,NaN,100,NaN,35,45,61,NaN,58,8,101,10
4306,NaN,,NaN,,NaN,,,,NaN,,,,
4307,NaN,58,NaN,100,NaN,35,44,61,NaN,57,8,99,10
4308,NaN,,NaN,,NaN,,,,NaN,57,,,
4309,NaN,58,NaN,100,NaN,35,44,60,NaN,,8,98,10
4310,NaN,,NaN,,NaN,,,,NaN,,,,
4311,NaN,58,NaN,100,NaN,35,44,60,NaN,58,8,99,10
4312,NaN,,NaN,,NaN,,,,NaN,,,,
4313,NaN,58,NaN,100,NaN,35,44,60,NaN,58,8,98,10
4314,NaN,,NaN,,NaN,,44,59,NaN,58,,97,
4315,NaN,58,NaN,100,NaN,35,,,NaN,,8,,10
4316,NaN,,NaN,,NaN,35,44,60,NaN,58,8,98,10
4317,NaN,58,NaN,100,NaN,,,,NaN,,,,
4318,NaN,,NaN,,NaN,35,43,59,NaN,58,8,96,
4319,NaN,58,NaN,100,NaN,,,,NaN,,,,10
4320,NaN,58,NaN,100,NaN,35,43,59,NaN,58,8,95,10
4321,NaN,,NaN,,NaN,,,,NaN,,,,
4322,NaN,58,NaN,100,NaN,35,44,59,NaN,58,8,96,10
4323,NaN,,NaN,,NaN,,,,NaN,,,,
4324,NaN,,NaN,,NaN,,,,NaN,58,,,
4325,NaN,58,NaN,100,NaN,35,43,59,NaN,,8,95,10
4326,NaN,58,NaN,100,NaN,35,43,58,NaN,57,8,94,10
4327,NaN,,NaN,,NaN,,,,NaN,,,,
4328,NaN,58,NaN,100,NaN,35,44,58,NaN,57,8,94,10
4329,NaN,,NaN,,NaN,,,,NaN,,,,
4330,NaN,58,NaN,100,NaN,35,43,58,NaN,58,8,94,10
4331,NaN,,NaN,,NaN,,,,NaN,,,,
4332,NaN,58,NaN,100,NaN,35,43,58,NaN,58,8,94,10
4333,NaN,,NaN,,NaN,,,,NaN,,,,
4334,NaN,58,NaN,100,NaN,35,44,59,NaN,58,8,96,10
4335,NaN,,NaN,,NaN,,,,NaN,,,,
4336,NaN,58,NaN,100,NaN,35,44,59,NaN,58,8,95,10
4337,NaN,,NaN,,NaN,,,,NaN,,,,
4338,NaN,58,NaN,100,NaN,35,44,59,NaN,58,8,95,10
4339,NaN,,NaN,,NaN,,,,NaN,,,,
4340,NaN,58,NaN,100,NaN,35,44,59,NaN,58,8,97,10
4341,NaN,,NaN,,NaN,,,,NaN,,,,
4342,NaN,58,NaN,100,NaN,35,43,59,NaN,58,9,96,10
4343,NaN,,NaN,,NaN,,,,NaN,,,,
4344,NaN,,NaN,,NaN,,,,NaN,,,,
4345,NaN,58,NaN,100,NaN,35,43,58,NaN,58,9,95,10
4346,NaN,,NaN,,NaN,,,,NaN,,,,
4347,NaN,58,NaN,100,NaN,35,43,59,NaN,58,8,96,10
4348,NaN,,NaN,,NaN,,,,NaN,,,,
4349,NaN,58,NaN,100,NaN,35,43,58,NaN,57,8,94,10
4350,NaN,,NaN,,NaN,,,,NaN,,,,
4351,NaN,58,NaN,100,NaN,35,43,58,NaN,57,8,94,10
4352,NaN,,NaN,,NaN,,,,NaN,,,,
4353,NaN,58,NaN,100,NaN,35,44,58,NaN,57,8,95,10
4354,NaN,,NaN,,NaN,,,,NaN,,,,
4355,NaN,58,NaN,100,NaN,35,43,58,NaN,57,8,95,10
4356,NaN,,NaN,,NaN,,,,NaN,,,,
4357,NaN,58,NaN,100,NaN,35,43,58,NaN,57,8,94,10
4358,NaN,,NaN,,NaN,,,,NaN,,,,
4359,NaN,58,NaN,100,NaN,35,43,58,NaN,57,9,94,10
4360,NaN,,NaN,,NaN,,,,NaN,,,,
4361,NaN,58,NaN,100,NaN,35,43,58,NaN,57,9,94,10
4362,NaN,,NaN,,NaN,,,,NaN,,,,
4363,NaN,58,NaN,100,NaN,35,42,57,NaN,57,9,93,10
4364,NaN,,NaN,,NaN,,,,NaN,,,,
4365,NaN,57,NaN,100,NaN,35,42,57,NaN,57,8,93,10
4366,NaN,,NaN,,NaN,,,,NaN,,,,
4367,NaN,58,NaN,100,NaN,35,42,57,NaN,57,8,92,10
4368,NaN,,NaN,,NaN,,,,NaN,,,,
4369,NaN,57,NaN,100,NaN,35,42,56,NaN,57,8,91,10
4370,NaN,,NaN,,NaN,,,,NaN,,,,
4371,NaN,57,NaN,100,NaN,35,42,57,NaN,57,8,92,10
4372,NaN,,NaN,,NaN,,,,NaN,,,,
4373,NaN,57,NaN,100,NaN,35,41,56,NaN,57,8,90,10
4374,NaN,,NaN,,NaN,,,,NaN,,,,
4375,NaN,57,NaN,100,NaN,35,41,56,NaN,57,8,90,10
4376,NaN,,NaN,,NaN,,,,NaN,,,,
4377,NaN,57,NaN,100,NaN,35,42,56,NaN,57,8,90,10
4378,NaN,,NaN,,NaN,,,,NaN,,,,
4379,NaN,57,NaN,100,NaN,35,42,56,NaN,57,8,90,10
4380,NaN,,NaN,,NaN,,,,NaN,,,,
4381,NaN,58,NaN,100,NaN,35,41,56,NaN,57,8,89,10
4382,NaN,,NaN,,NaN,,,,NaN,,,,
4383,NaN,58,NaN,100,NaN,35,42,56,NaN,57,8,90,10
4384,NaN,,NaN,,NaN,,,,NaN,,,,
4385,NaN,58,NaN,100,NaN,35,42,56,NaN,57,8,90,10
4386,NaN,,NaN,,NaN,,,,NaN,,,,
4387,NaN,58,NaN,100,NaN,35,42,56,NaN,57,8,89,10
4388,NaN,,NaN,,NaN,,,,NaN,,,,
4389,NaN,58,NaN,100,NaN,35,42,56,NaN,57,8,91,10
4390,NaN,,NaN,,NaN,,,,NaN,,,,
4391,NaN,58,NaN,100,NaN,35,41,56,NaN,57,8,90,10
4392,NaN,,NaN,,NaN,,,,NaN,,,,
4393,NaN,58,NaN,100,NaN,35,42,56,NaN,57,8,90,10
4394,NaN,,NaN,,NaN,,,,NaN,,,,
4395,NaN,58,NaN,100,NaN,35,42,56,NaN,58,8,92,10
4396,NaN,,NaN,,NaN,,,,NaN,,,,
4397,NaN,58,NaN,100,NaN,35,42,56,NaN,58,8,91,10
4398,NaN,,NaN,,NaN,,,,NaN,,,,
4399,NaN,58,NaN,100,NaN,35,42,56,NaN,57,8,91,10
4400,NaN,,NaN,,NaN,,,,NaN,,,,
4401,NaN,58,NaN,100,NaN,35,42,57,NaN,58,8,93,10
4402,NaN,,NaN,,NaN,,,,NaN,,,,
4403,NaN,58,NaN,100,NaN,35,42,56,NaN,58,9,91,10
4404,NaN,,NaN,,NaN,,,,NaN,,,,
4405,NaN,58,NaN,100,NaN,35,42,56,NaN,58,9,91,10
4406,NaN,,NaN,,NaN,,,,NaN,,,,
4407,NaN,58,NaN,100,NaN,35,42,56,NaN,58,8,91,10
4408,NaN,,NaN,,NaN,,,,NaN,,,,
4409,NaN,58,NaN,100,NaN,35,42,56,NaN,57,8,91,10
4410,NaN,,NaN,,NaN,,,,NaN,,,,
4411,NaN,58,NaN,100,NaN,35,41,56,NaN,57,8,90,10
4412,NaN,,NaN,,NaN,,,,NaN,,,,
4413,NaN,58,NaN,100,NaN,35,42,56,NaN,58,8,91,10
4414,NaN,,NaN,,NaN,,,,NaN,,,,
4415,NaN,58,NaN,100,NaN,35,41,56,NaN,58,8,90,10
4416,NaN,,NaN,,NaN,,,,NaN,,,,
4417,NaN,58,NaN,100,NaN,35,41,55,NaN,58,8,89,10
4418,NaN,,NaN,,NaN,,,,NaN,,,,
4419,NaN,59,NaN,100,NaN,35,41,56,NaN,58,8,90,10
4420,NaN,,NaN,,NaN,,,,NaN,,,,
4421,NaN,59,NaN,100,NaN,35,41,55,NaN,58,8,89,10
4422,NaN,,NaN,,NaN,,,,NaN,,,,
