time,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/CVP
4548,NaN,113,,66,100,65,NaN,145,NaN,,91,NaN,-40
4549,NaN,,,,,,NaN,,NaN,,,NaN,
4550,NaN,112,,66,100,66,NaN,146,NaN,,91,NaN,-40
4551,NaN,,,,,,NaN,,NaN,,,NaN,
4552,NaN,112,,66,100,66,NaN,147,NaN,,91,NaN,-41
4553,NaN,,,,,,NaN,,NaN,,,NaN,
4554,NaN,112,,66,100,66,NaN,147,NaN,,91,NaN,-41
4555,NaN,,,,,,NaN,,NaN,,,NaN,
4556,NaN,111,,66,100,65,NaN,147,NaN,,90,NaN,-41
4557,NaN,,,,,,NaN,,NaN,,,NaN,
4558,NaN,110,,66,100,65,NaN,146,NaN,,88,NaN,-41
4559,NaN,,,,,,NaN,,NaN,,,NaN,
4560,NaN,108,,65,100,64,NaN,143,NaN,,87,NaN,-41
4561,NaN,,,,,,NaN,,NaN,,,NaN,
4562,NaN,107,,64,100,64,NaN,142,NaN,,86,NaN,-41
4563,NaN,,,,,,NaN,,NaN,,,NaN,
4564,NaN,107,,64,100,63,NaN,141,NaN,,86,NaN,-41
4565,NaN,,,,,,NaN,,NaN,,,NaN,
4566,NaN,112,,63,100,63,NaN,148,NaN,,95,NaN,-41
4567,NaN,,,,,,NaN,,NaN,,,NaN,
4568,NaN,112,,63,100,63,NaN,150,NaN,,91,NaN,-41
4569,NaN,,,,,,NaN,,NaN,,,NaN,
4570,NaN,114,,63,100,63,NaN,150,NaN,,98,NaN,-41
4571,NaN,,,,,,NaN,,NaN,,,NaN,
4572,NaN,113,,63,100,63,NaN,147,NaN,,93,NaN,-41
4573,NaN,,,,,,NaN,,NaN,,,NaN,
4574,NaN,120,,64,100,63,NaN,157,NaN,,107,NaN,-41
4575,NaN,,,,,,NaN,,NaN,,,NaN,
4576,NaN,122,,64,100,63,NaN,157,NaN,,108,NaN,-41
4577,NaN,,,,,,NaN,,NaN,,,NaN,
4578,NaN,125,,65,100,64,NaN,163,NaN,,104,NaN,-40
4579,NaN,,,,,,NaN,,NaN,,,NaN,
4580,NaN,121,,66,100,65,NaN,155,NaN,,99,NaN,-40
4581,NaN,,,,,,NaN,,NaN,,,NaN,
4582,NaN,120,,68,100,67,NaN,154,NaN,,97,NaN,-41
4583,NaN,,,,,,NaN,,NaN,,,NaN,
4584,NaN,118,,69,100,68,NaN,151,NaN,,99,NaN,-41
4585,NaN,,,,,,NaN,,NaN,,,NaN,
4586,NaN,116,,69,100,71,NaN,149,NaN,,93,NaN,-41
4587,NaN,,,,,,NaN,,NaN,,,NaN,
4588,NaN,112,,70,100,70,NaN,144,NaN,,90,NaN,-41
4589,NaN,,,,,,NaN,,NaN,,,NaN,
4590,NaN,109,,70,100,70,NaN,142,NaN,,88,NaN,-41
4591,NaN,,,,,,NaN,,NaN,,,NaN,
4592,NaN,111,,69,100,69,NaN,146,NaN,,90,NaN,-41
4593,NaN,,,,,,NaN,,NaN,,,NaN,
4594,NaN,109,,69,100,69,NaN,141,NaN,,92,NaN,-41
4595,NaN,,,,,,NaN,,NaN,,,NaN,
4596,NaN,112,,70,100,69,NaN,147,NaN,,96,NaN,-41
4597,NaN,,,,,,NaN,,NaN,,,NaN,
4598,NaN,117,,70,100,69,NaN,154,NaN,,102,NaN,-41
4599,NaN,,,,,,NaN,,NaN,,,NaN,
4600,NaN,120,,71,99,69,NaN,153,NaN,,106,NaN,-41
4601,NaN,,,,,,NaN,,NaN,,,NaN,
4602,NaN,124,,72,99,70,NaN,148,NaN,,112,NaN,-41
4603,NaN,,,,,,NaN,,NaN,,,NaN,
4604,NaN,123,,74,99,71,NaN,156,NaN,,103,NaN,-41
4605,NaN,,,,,,NaN,,NaN,,,NaN,
4606,NaN,123,,75,99,73,NaN,157,NaN,,104,NaN,-40
4607,NaN,,,,,,NaN,,NaN,,,NaN,
4608,NaN,121,,76,98,75,NaN,153,NaN,,98,NaN,-40
4609,NaN,,,,,,NaN,,NaN,,,NaN,
4610,NaN,117,,77,98,77,NaN,146,NaN,,97,NaN,-40
4611,NaN,,,,,,NaN,,NaN,,,NaN,
4612,NaN,115,,77,97,76,NaN,148,NaN,,96,NaN,-41
4613,NaN,,,,,,NaN,,NaN,,,NaN,
4614,NaN,115,,77,97,75,NaN,148,NaN,,96,NaN,-41
4615,NaN,,,,,,NaN,,NaN,,,NaN,
4616,NaN,109,,76,96,75,NaN,132,NaN,,88,NaN,-41
4617,NaN,,,,,,NaN,,NaN,,,NaN,
4618,NaN,108,,76,95,77,NaN,137,NaN,,91,NaN,-41
4619,NaN,,,,,,NaN,,NaN,,,NaN,
4620,NaN,112,,76,94,76,NaN,149,NaN,,95,NaN,-41
4621,NaN,,,,,,NaN,,NaN,,,NaN,
4622,NaN,116,,76,93,77,NaN,153,NaN,,97,NaN,-41
4623,NaN,,,,,,NaN,,NaN,,,NaN,
4624,NaN,120,,76,93,75,NaN,156,NaN,,104,NaN,-41
4625,NaN,,,,,,NaN,,NaN,,,NaN,
4626,NaN,122,,76,93,76,NaN,158,NaN,,101,NaN,-41
4627,NaN,,,,,,NaN,,NaN,,,NaN,
4628,NaN,121,,77,89,76,NaN,156,NaN,,99,NaN,-41
4629,NaN,,,,,,NaN,,NaN,,,NaN,
4630,NaN,119,,77,88,77,NaN,154,NaN,,96,NaN,-41
4631,NaN,,,,,,NaN,,NaN,,,NaN,
4632,NaN,117,,77,87,77,NaN,150,NaN,,93,NaN,-41
4633,NaN,,,,,,NaN,,NaN,,,NaN,
4634,NaN,115,,77,86,76,NaN,146,NaN,,92,NaN,-41
4635,NaN,,,,,,NaN,,NaN,,,NaN,
4636,NaN,112,,80,84,76,NaN,143,NaN,,89,NaN,-41
4637,NaN,,,,,,NaN,,NaN,,,NaN,
4638,NaN,110,,80,84,75,NaN,128,NaN,,95,NaN,-41
4639,NaN,,,,,,NaN,,NaN,,,NaN,
4640,NaN,118,,80,84,75,NaN,153,NaN,,101,NaN,-41
4641,NaN,,,,,,NaN,,NaN,,,NaN,
4642,NaN,122,,81,85,76,NaN,161,NaN,,105,NaN,-41
4643,NaN,,,,,,NaN,,NaN,,,NaN,
4644,NaN,125,,81,87,78,NaN,163,NaN,,105,NaN,-41
4645,NaN,,,,,,NaN,,NaN,,,NaN,
4646,NaN,125,,81,87,80,NaN,161,NaN,,102,NaN,-41
4647,NaN,,,,,,NaN,,NaN,,,NaN,
4648,NaN,124,,81,95,80,NaN,159,NaN,,99,NaN,-41
4649,NaN,,,,,,NaN,,NaN,,,NaN,
4650,NaN,121,,80,98,80,NaN,154,NaN,,98,NaN,-41
4651,NaN,,,,,,NaN,,NaN,,,NaN,
4652,NaN,121,,79,99,80,NaN,155,NaN,,96,NaN,-41
4653,NaN,,,,,,NaN,,NaN,,,NaN,
4654,NaN,117,40,79,100,79,NaN,149,NaN,6,93,NaN,-41
4655,NaN,,,,,,NaN,,NaN,,,NaN,
4656,NaN,119,40,78,100,79,NaN,152,NaN,6,95,NaN,-41
4657,NaN,,,,,,NaN,,NaN,,,NaN,
4658,NaN,115,40,77,100,79,NaN,146,NaN,6,91,NaN,-41
4659,NaN,,,,,,NaN,,NaN,,,NaN,
4660,NaN,116,36,76,99,77,NaN,151,NaN,6,97,NaN,-41
4661,NaN,,,,,,NaN,,NaN,,,NaN,
4662,NaN,121,36,76,100,76,NaN,159,NaN,6,101,NaN,-41
4663,NaN,,,,,,NaN,,NaN,,,NaN,
4664,NaN,127,36,76,100,75,NaN,170,NaN,6,109,NaN,-41
4665,NaN,,,,,,NaN,,NaN,,,NaN,
4666,NaN,129,36,76,100,77,NaN,170,NaN,6,108,NaN,-41
4667,NaN,,,,,,NaN,,NaN,,,NaN,
4668,NaN,133,40,76,100,79,NaN,175,NaN,6,111,NaN,-41
4669,NaN,,,,,,NaN,,NaN,,,NaN,
4670,NaN,140,40,77,100,80,NaN,182,NaN,6,117,NaN,-41
4671,NaN,,,,,,NaN,,NaN,,,NaN,
4672,NaN,137,40,79,99,81,NaN,174,NaN,6,111,NaN,-41
4673,NaN,,,,,,NaN,,NaN,,,NaN,
4674,NaN,134,38,81,99,81,NaN,170,NaN,9,107,NaN,-41
4675,NaN,,,,,,NaN,,NaN,,,NaN,
4676,NaN,130,38,82,99,82,NaN,166,NaN,9,103,NaN,-41
4677,NaN,,,,,,NaN,,NaN,,,NaN,
4678,NaN,127,38,82,99,81,NaN,161,NaN,9,100,NaN,-41
4679,NaN,,,,,,NaN,,NaN,,,NaN,
4680,NaN,125,38,81,99,80,NaN,159,NaN,9,98,NaN,-41
4681,NaN,,,,,,NaN,,NaN,,,NaN,
4682,NaN,122,36,80,99,79,NaN,157,NaN,12,96,NaN,-41
4683,NaN,,,,,,NaN,,NaN,,,NaN,
4684,NaN,120,36,78,99,78,NaN,155,NaN,12,94,NaN,-41
4685,NaN,,,,,,NaN,,NaN,,,NaN,
4686,NaN,118,36,77,100,76,NaN,153,NaN,12,93,NaN,-41
4687,NaN,,,,,,NaN,,NaN,,,NaN,
4688,NaN,118,37,76,100,75,NaN,154,NaN,13,92,NaN,-41
4689,NaN,,,,,,NaN,,NaN,,,NaN,
4690,NaN,117,37,75,100,74,NaN,154,NaN,13,93,NaN,-41
4691,NaN,,,,,,NaN,,NaN,,,NaN,
4692,NaN,118,37,74,100,73,NaN,156,NaN,13,94,NaN,-41
4693,NaN,,,,,,NaN,,NaN,,,NaN,
4694,NaN,124,37,73,100,72,NaN,171,NaN,13,104,NaN,-41
4695,NaN,,,,,,NaN,,NaN,,,NaN,
4696,NaN,123,37,73,100,72,NaN,164,NaN,14,98,NaN,-41
4697,NaN,,,,,,NaN,,NaN,,,NaN,
4698,NaN,129,37,72,100,72,NaN,175,NaN,14,107,NaN,-41
4699,NaN,,,,,,NaN,,NaN,,,NaN,
4700,NaN,128,37,71,100,71,NaN,165,NaN,14,108,NaN,-41
4701,NaN,,,,,,NaN,,NaN,,,NaN,
4702,NaN,128,36,72,100,72,NaN,170,NaN,13,104,NaN,-41
4703,NaN,,,,,,NaN,,NaN,,,NaN,
4704,NaN,131,36,72,100,72,NaN,174,NaN,13,106,NaN,-41
4705,NaN,,,,,,NaN,,NaN,,,NaN,
4706,NaN,132,36,73,100,73,NaN,176,NaN,13,107,NaN,-41
4707,NaN,,,,,,NaN,,NaN,,,NaN,
4708,NaN,133,36,74,100,73,NaN,176,NaN,13,104,NaN,-41
4709,NaN,,,,,,NaN,,NaN,,,NaN,
4710,NaN,132,,74,100,74,NaN,175,NaN,,103,NaN,-41
4711,NaN,,,,,,NaN,,NaN,,,NaN,
4712,NaN,130,,74,100,74,NaN,173,NaN,,101,NaN,-41
4713,NaN,,,,,,NaN,,NaN,,,NaN,
4714,NaN,129,,74,100,73,NaN,171,NaN,,100,NaN,-41
4715,NaN,,,,,,NaN,,NaN,,,NaN,
4716,NaN,128,,73,100,72,NaN,171,NaN,,99,NaN,-41
4717,NaN,,,,,,NaN,,NaN,,,NaN,
4718,NaN,127,,72,100,72,NaN,171,NaN,,99,NaN,-41
4719,NaN,,,,,,NaN,,NaN,,,NaN,
4720,NaN,127,,70,100,70,NaN,170,NaN,,98,NaN,-41
4721,NaN,,,,,,NaN,,NaN,,,NaN,
4722,NaN,126,,70,100,70,NaN,170,NaN,,98,NaN,-41
4723,NaN,,,,,,NaN,,NaN,,,NaN,
4724,NaN,126,,70,100,69,NaN,170,NaN,,98,NaN,-41
4725,NaN,,,,,,NaN,,NaN,,,NaN,
4726,NaN,126,,69,100,68,NaN,170,NaN,,98,NaN,-41
4727,NaN,,,,,,NaN,,NaN,,,NaN,
4728,NaN,126,,69,100,68,NaN,170,NaN,,98,NaN,-41
4729,NaN,,,,,,NaN,,NaN,,,NaN,
4730,NaN,126,,68,100,67,NaN,171,NaN,,98,NaN,-41
4731,NaN,,,,,,NaN,,NaN,,,NaN,
4732,NaN,126,,68,100,67,NaN,170,NaN,,98,NaN,-41
4733,NaN,,,,,,NaN,,NaN,,,NaN,
4734,NaN,126,,68,100,67,NaN,170,NaN,,99,NaN,-41
4735,NaN,,,,,,NaN,,NaN,,,NaN,
4736,NaN,126,,67,100,67,NaN,171,NaN,,99,NaN,-41
4737,NaN,,,,,,NaN,,NaN,,,NaN,
4738,NaN,126,,67,100,66,NaN,171,NaN,,99,NaN,-41
4739,NaN,,,,,,NaN,,NaN,,,NaN,
4740,NaN,126,,67,100,66,NaN,171,NaN,,98,NaN,-41
4741,NaN,,,,,,NaN,,NaN,,,NaN,
4742,NaN,126,,67,100,66,NaN,170,NaN,,98,NaN,-41
4743,NaN,,,,,,NaN,,NaN,,,NaN,
4744,NaN,125,,67,100,66,NaN,169,NaN,,97,NaN,-41
4745,NaN,,,,,,NaN,,NaN,,,NaN,
4746,NaN,125,,66,100,66,NaN,168,NaN,,99,NaN,-41
4747,NaN,,,,,,NaN,,NaN,,,NaN,
4748,NaN,132,,66,100,66,NaN,182,NaN,,104,NaN,-41
4749,NaN,,,,,,NaN,,NaN,,,NaN,
4750,NaN,127,45,66,100,66,NaN,166,NaN,,98,NaN,-41
4751,NaN,,,,,,NaN,,NaN,,,NaN,
4752,NaN,132,45,67,100,66,NaN,180,NaN,,104,NaN,-41
4753,NaN,,,,,,NaN,,NaN,,,NaN,
4754,NaN,132,45,67,100,66,NaN,175,NaN,,104,NaN,-41
4755,NaN,,,,,,NaN,,NaN,,,NaN,
4756,NaN,141,45,67,100,66,NaN,195,NaN,,119,NaN,-41
4757,NaN,,,,,,NaN,,NaN,,,NaN,
4758,NaN,138,37,68,100,66,NaN,181,NaN,5,108,NaN,-41
4759,NaN,,,,,,NaN,,NaN,,,NaN,
4760,NaN,145,37,69,100,68,NaN,196,NaN,5,122,NaN,-41
4761,NaN,,,,,,NaN,,NaN,,,NaN,
4762,NaN,143,37,70,100,68,NaN,188,NaN,5,113,NaN,-41
4763,NaN,,,,,,NaN,,NaN,,,NaN,
4764,NaN,152,36,71,100,69,NaN,201,NaN,5,130,NaN,-40
4765,NaN,,,,,,NaN,,NaN,,,NaN,
4766,NaN,153,36,73,100,69,NaN,201,NaN,5,123,NaN,-40
4767,NaN,,,,,,NaN,,NaN,,,NaN,
4768,NaN,158,36,74,100,72,NaN,204,NaN,5,137,NaN,-40
4769,NaN,,,,,,NaN,,NaN,,,NaN,
4770,NaN,156,40,75,99,72,NaN,197,NaN,5,124,NaN,-41
4771,NaN,,,,,,NaN,,NaN,,,NaN,
4772,NaN,157,40,75,99,75,NaN,198,NaN,5,130,NaN,-41
4773,NaN,,,,,,NaN,,NaN,,,NaN,
4774,NaN,150,40,75,99,76,NaN,189,NaN,5,118,NaN,-41
4775,NaN,,,,,,NaN,,NaN,,,NaN,
4776,NaN,147,40,76,98,78,NaN,184,NaN,5,120,NaN,-41
4777,NaN,,,,,,NaN,,NaN,,,NaN,
4778,NaN,151,40,76,97,79,NaN,201,NaN,8,120,NaN,-41
4779,NaN,,,,,,NaN,,NaN,,,NaN,
4780,NaN,147,40,78,96,79,NaN,183,NaN,8,119,NaN,-41
4781,NaN,,,,,,NaN,,NaN,,,NaN,
4782,NaN,142,40,79,95,80,NaN,177,NaN,8,117,NaN,-41
4783,NaN,,,,,,NaN,,NaN,,,NaN,
4784,NaN,144,42,78,96,80,NaN,186,NaN,11,116,NaN,-41
4785,NaN,,,,,,NaN,,NaN,,,NaN,
4786,NaN,135,42,79,96,79,NaN,166,NaN,11,108,NaN,-41
4787,NaN,,,,,,NaN,,NaN,,,NaN,
4788,NaN,128,42,79,96,79,NaN,164,NaN,11,97,NaN,-41
4789,NaN,,,,,,NaN,,NaN,,,NaN,
4790,NaN,125,40,78,97,78,NaN,161,NaN,12,95,NaN,-42
4791,NaN,,,,,,NaN,,NaN,,,NaN,
4792,NaN,129,40,78,98,78,NaN,169,NaN,12,101,NaN,-42
4793,NaN,,,,,,NaN,,NaN,,,NaN,
4794,NaN,122,40,77,98,77,NaN,157,NaN,12,92,NaN,-41
4795,NaN,,,,,,NaN,,NaN,,,NaN,
4796,NaN,116,40,76,98,77,NaN,151,NaN,12,88,NaN,-41
4797,NaN,,,,,,NaN,,NaN,,,NaN,
4798,NaN,117,39,76,98,76,NaN,156,NaN,12,90,NaN,-41
4799,NaN,,,,,,NaN,,NaN,,,NaN,
4800,NaN,118,39,76,99,75,NaN,159,NaN,12,94,NaN,-41
4801,NaN,,,,,,NaN,,NaN,,,NaN,
4802,NaN,122,39,76,100,76,NaN,163,NaN,12,100,NaN,-41
4803,NaN,,,,,,NaN,,NaN,,,NaN,
4804,NaN,116,42,76,100,75,NaN,153,NaN,12,86,NaN,-41
4805,NaN,,,,,,NaN,,NaN,,,NaN,
4806,NaN,112,42,75,99,75,NaN,149,NaN,12,88,NaN,-41
4807,NaN,,,,,,NaN,,NaN,,,NaN,
4808,NaN,113,42,75,99,75,NaN,153,NaN,12,87,NaN,-41
4809,NaN,,,,,,NaN,,NaN,,,NaN,
4810,NaN,114,42,75,100,75,NaN,153,NaN,12,90,NaN,-41
4811,NaN,,,,,,NaN,,NaN,,,NaN,
4812,NaN,117,43,76,100,76,NaN,158,NaN,12,89,NaN,-41
4813,NaN,,,,,,NaN,,NaN,,,NaN,
4814,NaN,116,43,76,100,76,NaN,156,NaN,12,92,NaN,-41
4815,NaN,,,,,,NaN,,NaN,,,NaN,
4816,NaN,117,43,77,100,77,NaN,157,NaN,12,89,NaN,-41
4817,NaN,,,,,,NaN,,NaN,,,NaN,
4818,NaN,115,38,78,100,78,NaN,153,NaN,11,88,NaN,-41
4819,NaN,,,,,,NaN,,NaN,,,NaN,
4820,NaN,117,38,79,100,79,NaN,153,NaN,11,98,NaN,-41
4821,NaN,,,,,,NaN,,NaN,,,NaN,
4822,NaN,118,38,80,100,80,NaN,160,NaN,11,92,NaN,-41
4823,NaN,,,,,,NaN,,NaN,,,NaN,
4824,NaN,110,38,80,100,80,NaN,147,NaN,11,81,NaN,-41
4825,NaN,,,,,,NaN,,NaN,,,NaN,
4826,NaN,108,39,81,100,80,NaN,146,NaN,10,79,NaN,-41
4827,NaN,,,,,,NaN,,NaN,,,NaN,
4828,NaN,106,39,80,100,80,NaN,143,NaN,10,77,NaN,-42
4829,NaN,,,,,,NaN,,NaN,,,NaN,
4830,NaN,102,39,80,100,79,NaN,138,NaN,10,73,NaN,-42
4831,NaN,,,,,,NaN,,NaN,,,NaN,
4832,NaN,97,36,79,100,78,NaN,132,NaN,11,69,NaN,-42
4833,NaN,,,,,,NaN,,NaN,,,NaN,
4834,NaN,93,36,78,100,77,NaN,127,NaN,11,67,NaN,-42
4835,NaN,,,,,,NaN,,NaN,,,NaN,
4836,NaN,91,36,77,100,76,NaN,123,NaN,11,66,NaN,-42
4837,NaN,,,,,,NaN,,NaN,,,NaN,
4838,NaN,86,36,77,100,75,NaN,118,NaN,11,63,NaN,-42
4839,NaN,,,,,,NaN,,NaN,,,NaN,
4840,NaN,85,36,75,100,75,NaN,116,NaN,12,62,NaN,-42
4841,NaN,,,,,,NaN,,NaN,,,NaN,
4842,NaN,87,36,75,100,74,NaN,120,NaN,12,66,NaN,-42
4843,NaN,,,,,,NaN,,NaN,,,NaN,
4844,NaN,86,36,74,100,74,NaN,119,NaN,12,66,NaN,-42
4845,NaN,,,,,,NaN,,NaN,,,NaN,
4846,NaN,87,0,75,100,75,NaN,122,NaN,,66,NaN,-41
4847,NaN,,,,,,NaN,,NaN,,,NaN,
4848,NaN,89,0,76,100,77,NaN,125,NaN,,67,NaN,-41
4849,NaN,,,,,,NaN,,NaN,,,NaN,
4850,NaN,89,0,78,100,78,NaN,124,NaN,,66,NaN,-43
4851,NaN,,,,,,NaN,,NaN,,,NaN,
4852,NaN,88,0,79,100,78,NaN,122,NaN,,65,NaN,-43
4853,NaN,,,,,,NaN,,NaN,,,NaN,
4854,NaN,86,0,78,100,78,NaN,120,NaN,,63,NaN,-43
4855,NaN,,,,,,NaN,,NaN,,,NaN,
4856,NaN,86,0,78,99,77,NaN,119,NaN,,63,NaN,-43
4857,NaN,,,,,,NaN,,NaN,,,NaN,
4858,NaN,84,0,77,99,77,NaN,117,NaN,,62,NaN,-43
4859,NaN,,,,,,NaN,,NaN,,,NaN,
4860,NaN,83,0,77,99,76,NaN,116,NaN,,61,NaN,-43
4861,NaN,,,,,,NaN,,NaN,,,NaN,
4862,NaN,81,0,76,99,75,NaN,115,NaN,,60,NaN,-43
4863,NaN,,,,,,NaN,,NaN,,,NaN,
4864,NaN,81,0,75,98,74,NaN,115,NaN,,60,NaN,-43
4865,NaN,,,,,,NaN,,NaN,,,NaN,
4866,NaN,81,0,74,98,74,NaN,114,NaN,,60,NaN,-43
4867,NaN,,,,,,NaN,,NaN,,,NaN,
4868,NaN,80,0,74,98,73,NaN,114,NaN,,60,NaN,-43
4869,NaN,,,,,,NaN,,NaN,,,NaN,
4870,NaN,80,0,73,98,72,NaN,114,NaN,,59,NaN,-43
4871,NaN,,,,,,NaN,,NaN,,,NaN,
4872,NaN,80,0,73,97,72,NaN,114,NaN,,60,NaN,-43
4873,NaN,,,,,,NaN,,NaN,,,NaN,
4874,NaN,80,0,73,97,72,NaN,114,NaN,,59,NaN,-43
4875,NaN,,,,,,NaN,,NaN,,,NaN,
4876,NaN,80,0,72,97,72,NaN,114,NaN,,60,NaN,-43
4877,NaN,,,,,,NaN,,NaN,,,NaN,
4878,NaN,80,0,72,97,72,NaN,113,NaN,,59,NaN,-43
4879,NaN,,,,,,NaN,,NaN,,,NaN,
4880,NaN,79,0,72,96,72,NaN,112,NaN,,59,NaN,-43
4881,NaN,,,,,,NaN,,NaN,,,NaN,
4882,NaN,80,0,72,96,72,NaN,114,NaN,,60,NaN,-43
4883,NaN,,,,,,NaN,,NaN,,,NaN,
4884,NaN,80,0,72,96,72,NaN,115,NaN,,61,NaN,-43
4885,NaN,,,,,,NaN,,NaN,,,NaN,
4886,NaN,81,0,73,96,72,NaN,115,NaN,,61,NaN,-43
4887,NaN,,,,,,NaN,,NaN,,,NaN,
4888,NaN,81,2,73,95,72,NaN,115,NaN,,60,NaN,-43
4889,NaN,,,,,,NaN,,NaN,,,NaN,
4890,NaN,80,2,73,95,72,NaN,115,NaN,,60,NaN,-43
4891,NaN,,,,,,NaN,,NaN,,,NaN,
4892,NaN,80,2,73,95,72,NaN,114,NaN,,59,NaN,-43
4893,NaN,,,,,,NaN,,NaN,,,NaN,
4894,NaN,81,2,73,95,73,NaN,116,NaN,,61,NaN,-43
4895,NaN,,,,,,NaN,,NaN,,,NaN,
4896,NaN,82,,73,95,73,NaN,116,NaN,,62,NaN,-43
4897,NaN,,,,,,NaN,,NaN,,,NaN,
4898,NaN,81,,73,95,73,NaN,114,NaN,,60,NaN,-43
4899,NaN,,,,,,NaN,,NaN,,,NaN,
4900,NaN,80,,73,95,73,NaN,113,NaN,,59,NaN,-43
4901,NaN,,,,,,NaN,,NaN,,,NaN,
4902,NaN,80,39,73,95,72,NaN,114,NaN,2,59,NaN,-43
4903,NaN,,,,,,NaN,,NaN,,,NaN,
4904,NaN,80,39,73,94,72,NaN,115,NaN,2,58,NaN,-43
4905,NaN,,,,,,NaN,,NaN,,,NaN,
4906,NaN,85,39,73,94,72,NaN,120,NaN,2,62,NaN,-43
4907,NaN,,,,,,NaN,,NaN,,,NaN,
4908,NaN,83,39,73,87,72,NaN,111,NaN,2,57,NaN,-43
4909,NaN,,,,,,NaN,,NaN,,,NaN,
4910,NaN,88,35,73,87,76,NaN,120,NaN,2,67,NaN,-43
4911,NaN,,,,,,NaN,,NaN,,,NaN,
4912,NaN,83,35,73,87,76,NaN,115,NaN,2,60,NaN,-43
4913,NaN,,,,,,NaN,,NaN,,,NaN,
4914,NaN,74,35,73,87,78,NaN,105,NaN,2,46,NaN,-43
4915,NaN,,,,,,NaN,,NaN,,,NaN,
4916,NaN,74,35,73,87,79,NaN,111,NaN,2,54,NaN,-43
4917,NaN,,,,,,NaN,,NaN,,,NaN,
4918,NaN,77,35,73,87,79,NaN,112,NaN,6,49,NaN,-43
4919,NaN,,,,,,NaN,,NaN,,,NaN,
4920,NaN,26,35,,,74,NaN,,NaN,6,,NaN,-43
4921,NaN,,,,,,NaN,,NaN,,,NaN,
4922,NaN,-6,35,,,73,NaN,,NaN,6,,NaN,-43
4923,NaN,,,,,,NaN,,NaN,,,NaN,
4924,NaN,-6,0,76,84,73,NaN,,NaN,,,NaN,-43
4925,NaN,,,,,,NaN,,NaN,,,NaN,
4926,NaN,-6,0,76,84,,NaN,,NaN,,,NaN,-43
4927,NaN,,,,,,NaN,,NaN,,,NaN,
4928,NaN,-6,0,76,84,,NaN,,NaN,,,NaN,-43
4929,NaN,,,,,,NaN,,NaN,,,NaN,
4930,NaN,-9,0,74,84,,NaN,,NaN,,,NaN,-43
4931,NaN,,,,,,NaN,,NaN,,,NaN,
4932,NaN,-19,0,74,84,,NaN,-17,NaN,,-39,NaN,-44
4933,NaN,,,,,,NaN,,NaN,,,NaN,
4934,NaN,-25,0,74,84,,NaN,-23,NaN,,-38,NaN,-44
4935,NaN,,,,,,NaN,,NaN,,,NaN,
4936,NaN,-25,0,74,84,,NaN,-23,NaN,,-38,NaN,-45
4937,NaN,,,,,,NaN,,NaN,,,NaN,
4938,NaN,-34,0,74,84,,NaN,-34,NaN,,-34,NaN,-45
4939,NaN,,,,,,NaN,,NaN,,,NaN,
4940,NaN,-34,0,74,84,,NaN,-34,NaN,,-34,NaN,-45
4941,NaN,,,,,,NaN,,NaN,,,NaN,
4942,NaN,-34,0,74,84,,NaN,-34,NaN,,-36,NaN,-45
4943,NaN,,,,,,NaN,,NaN,,,NaN,
4944,NaN,-35,0,,,,NaN,-30,NaN,,-39,NaN,-45
4945,NaN,,,,,,NaN,,NaN,,,NaN,
4946,NaN,-35,0,,,,NaN,-32,NaN,,-38,NaN,-45
4947,NaN,,,,,,NaN,,NaN,,,NaN,
4948,NaN,-35,0,,,,NaN,-32,NaN,,-38,NaN,-45
4949,NaN,,,,,,NaN,,NaN,,,NaN,
4950,NaN,-35,0,,,,NaN,-35,NaN,,-37,NaN,-45
4951,NaN,,,,,,NaN,,NaN,,,NaN,
4952,NaN,-35,0,,,,NaN,-35,NaN,,-37,NaN,-45
4953,NaN,,,,,,NaN,,NaN,,,NaN,
4954,NaN,-36,0,,,,NaN,-32,NaN,,-38,NaN,-45
4955,NaN,,,,,,NaN,,NaN,,,NaN,
4956,NaN,-36,0,,,,NaN,-33,NaN,,-38,NaN,-44
4957,NaN,,,,,,NaN,,NaN,,,NaN,
4958,NaN,-36,0,,,,NaN,-33,NaN,,-38,NaN,-44
4959,NaN,,,,,,NaN,,NaN,,,NaN,
4960,NaN,-36,0,,,,NaN,-36,NaN,,-36,NaN,-44
4961,NaN,,,,,,NaN,,NaN,,,NaN,
4962,NaN,-36,0,,,,NaN,-36,NaN,,-36,NaN,-45
4963,NaN,,,,,,NaN,,NaN,,,NaN,
4964,NaN,-36,0,,,,NaN,-36,NaN,,-36,NaN,-45
4965,NaN,,,,,,NaN,,NaN,,,NaN,
4966,NaN,-36,0,,,,NaN,-36,NaN,,-36,NaN,-45
4967,NaN,,,,,,NaN,,NaN,,,NaN,
4968,NaN,-37,0,,,,NaN,-37,NaN,,-37,NaN,-45
4969,NaN,,,,,,NaN,,NaN,,,NaN,
4970,NaN,-37,0,,,,NaN,-34,NaN,,-38,NaN,-45
4971,NaN,,,,,,NaN,,NaN,,,NaN,
4972,NaN,-37,0,,,,NaN,-35,NaN,,-39,NaN,-45
