time,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/ART_SBP,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/ETCO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/PLETH_SPO2
2467,92,13,-6,118,NaN,62,NaN,78,NaN,36,90,NaN,100
2468,,,,,NaN,,NaN,,NaN,,,NaN,
2469,92,13,-6,118,NaN,65,NaN,79,NaN,36,88,NaN,100
2470,,,,,NaN,,NaN,,NaN,,,NaN,
2471,95,13,-6,104,NaN,56,NaN,74,NaN,36,89,NaN,100
2472,,,,,NaN,,NaN,,NaN,,,NaN,
2473,88,13,-6,116,NaN,61,NaN,77,NaN,36,103,NaN,100
2474,,,,,NaN,,NaN,,NaN,,,NaN,
2475,86,13,-6,119,NaN,58,NaN,77,NaN,36,95,NaN,100
2476,,,,,NaN,,NaN,,NaN,,,NaN,
2477,85,13,-6,124,NaN,65,NaN,82,NaN,36,96,NaN,100
2478,,,,,NaN,,NaN,,NaN,,,NaN,
2479,84,13,-6,122,NaN,65,NaN,81,NaN,36,96,NaN,100
2480,,,,,NaN,,NaN,,NaN,,,NaN,
2481,83,13,-6,123,NaN,67,NaN,82,NaN,36,94,NaN,100
2482,,,,,NaN,,NaN,,NaN,,,NaN,
2483,92,13,-6,123,NaN,71,NaN,85,NaN,36,96,NaN,100
2484,,,,,NaN,,NaN,,NaN,,,NaN,
2485,92,13,-6,131,NaN,62,NaN,83,NaN,36,105,NaN,100
2486,,,,,NaN,,NaN,,NaN,,,NaN,
2487,91,13,-6,123,NaN,65,NaN,81,NaN,36,102,NaN,100
2488,,,,,NaN,,NaN,,NaN,,,NaN,
2489,93,13,-6,133,NaN,72,NaN,87,NaN,36,87,NaN,100
2490,,,,,NaN,,NaN,,NaN,,,NaN,
2491,97,13,-6,126,NaN,65,NaN,82,NaN,36,78,NaN,100
2492,,,,,NaN,,NaN,,NaN,,,NaN,
2493,93,13,-6,133,NaN,70,NaN,86,NaN,36,95,NaN,100
2494,,,,,NaN,,NaN,,NaN,,,NaN,
2495,93,13,-5,85,NaN,56,NaN,74,NaN,36,111,NaN,100
2496,,,,,NaN,,NaN,,NaN,,,NaN,
2497,98,13,-5,107,NaN,59,NaN,72,NaN,36,110,NaN,100
2498,,,,,NaN,,NaN,,NaN,,,NaN,
2499,99,13,-5,121,NaN,68,NaN,81,NaN,36,120,NaN,100
2500,,,,,NaN,,NaN,,NaN,,,NaN,
2501,99,13,-5,126,NaN,61,NaN,79,NaN,35,107,NaN,100
2502,,,,,NaN,,NaN,,NaN,,,NaN,
2503,98,13,-6,129,NaN,64,NaN,82,NaN,35,108,NaN,100
2504,,,,,NaN,,NaN,,NaN,,,NaN,
2505,102,13,-6,133,NaN,66,NaN,85,NaN,35,110,NaN,100
2506,,,,,NaN,,NaN,,NaN,,,NaN,
2507,102,13,-4,110,NaN,51,NaN,80,NaN,35,119,NaN,100
2508,,,,,NaN,,NaN,,NaN,,,NaN,
2509,106,13,-4,122,NaN,60,NaN,84,NaN,35,125,NaN,100
2510,,,,,NaN,,NaN,,NaN,,,NaN,
2511,106,13,0,128,NaN,69,NaN,85,NaN,35,119,NaN,100
2512,,,,,NaN,,NaN,,NaN,,,NaN,
2513,109,13,0,111,NaN,58,NaN,76,NaN,35,111,NaN,100
2514,,,,,NaN,,NaN,,NaN,,,NaN,
2515,108,13,2,107,NaN,29,NaN,71,NaN,36,115,NaN,100
2516,,,,,NaN,,NaN,,NaN,,,NaN,
2517,108,13,2,119,NaN,59,NaN,76,NaN,36,113,NaN,100
2518,,,,,NaN,,NaN,,NaN,,,NaN,
2519,104,13,11,128,NaN,52,NaN,76,NaN,36,94,NaN,100
2520,,,,,NaN,,NaN,,NaN,,,NaN,
2521,101,13,11,103,NaN,60,NaN,74,NaN,36,105,NaN,100
2522,,,,,NaN,,NaN,,NaN,,,NaN,
2523,101,13,11,126,NaN,69,NaN,82,NaN,35,108,NaN,100
2524,,,,,NaN,,NaN,,NaN,,,NaN,
2525,100,13,5,128,NaN,69,NaN,84,NaN,35,110,NaN,100
2526,,,,,NaN,,NaN,,NaN,,,NaN,
2527,107,13,5,126,NaN,72,NaN,87,NaN,35,109,NaN,100
2528,,,,,NaN,,NaN,,NaN,,,NaN,
2529,111,13,5,127,NaN,68,NaN,85,NaN,35,104,NaN,100
2530,,,,,NaN,,NaN,,NaN,,,NaN,
2531,116,13,5,127,NaN,71,NaN,86,NaN,35,102,NaN,100
2532,,,,,NaN,,NaN,,NaN,,,NaN,
2533,122,13,5,108,NaN,63,NaN,79,NaN,35,106,NaN,100
2534,,,,,NaN,,NaN,,NaN,,,NaN,
2535,123,13,5,129,NaN,72,NaN,84,NaN,35,110,NaN,100
2536,,,,,NaN,,NaN,,NaN,,,NaN,
2537,125,13,5,102,NaN,60,NaN,75,NaN,36,131,NaN,100
2538,,,,,NaN,,NaN,,NaN,,,NaN,
2539,125,13,5,118,NaN,63,NaN,77,NaN,36,128,NaN,100
2540,,,,,NaN,,NaN,,NaN,,,NaN,
2541,123,13,5,118,NaN,58,NaN,74,NaN,36,121,NaN,100
2542,,,,,NaN,,NaN,,NaN,,,NaN,
2543,112,13,5,118,NaN,60,NaN,76,NaN,36,114,NaN,100
2544,,,,,NaN,,NaN,,NaN,,,NaN,
2545,102,13,5,108,NaN,59,NaN,75,NaN,35,104,NaN,100
2546,,,,,NaN,,NaN,,NaN,,,NaN,
2547,98,13,5,98,NaN,57,NaN,71,NaN,35,97,NaN,100
2548,,,,,NaN,,NaN,,NaN,,,NaN,
2549,98,13,5,119,NaN,55,NaN,72,NaN,35,100,NaN,100
2550,,,,,NaN,,NaN,,NaN,,,NaN,
2551,98,13,5,124,NaN,66,NaN,79,NaN,35,114,NaN,100
2552,,,,,NaN,,NaN,,NaN,,,NaN,
2553,91,13,4,123,NaN,62,NaN,79,NaN,35,124,NaN,100
2554,,,,,NaN,,NaN,,NaN,,,NaN,
2555,90,13,4,125,NaN,55,NaN,76,NaN,35,110,NaN,100
2556,,,,,NaN,,NaN,,NaN,,,NaN,
2557,90,13,4,122,NaN,60,NaN,77,NaN,35,116,NaN,100
2558,,,,,NaN,,NaN,,NaN,,,NaN,
2559,92,13,4,121,NaN,57,NaN,75,NaN,34,116,NaN,100
2560,,,,,NaN,,NaN,,NaN,,,NaN,
2561,92,13,4,123,NaN,65,NaN,79,NaN,34,119,NaN,100
2562,,,,,NaN,,NaN,,NaN,,,NaN,
2563,90,13,4,117,NaN,62,NaN,79,NaN,34,112,NaN,100
2564,,,,,NaN,,NaN,,NaN,,,NaN,
2565,90,13,4,97,NaN,57,NaN,73,NaN,36,102,NaN,100
2566,,,,,NaN,,NaN,,NaN,,,NaN,
2567,85,13,4,123,NaN,68,NaN,81,NaN,36,96,NaN,100
2568,,,,,NaN,,NaN,,NaN,,,NaN,
2569,90,13,4,127,NaN,71,NaN,84,NaN,36,97,NaN,100
2570,,,,,NaN,,NaN,,NaN,,,NaN,
2571,89,13,4,119,NaN,65,NaN,81,NaN,36,104,NaN,100
2572,,,,,NaN,,NaN,,NaN,,,NaN,
2573,88,13,4,121,NaN,61,NaN,78,NaN,35,98,NaN,100
2574,,,,,NaN,,NaN,,NaN,,,NaN,
2575,88,13,5,122,NaN,60,NaN,78,NaN,35,93,NaN,100
2576,,,,,NaN,,NaN,,NaN,,,NaN,
2577,88,13,5,121,NaN,67,NaN,80,NaN,35,87,NaN,100
2578,,,,,NaN,,NaN,,NaN,,,NaN,
2579,85,13,5,105,NaN,59,NaN,75,NaN,35,88,NaN,100
2580,,,,,NaN,,NaN,,NaN,,,NaN,
2581,82,13,5,106,NaN,59,NaN,73,NaN,35,100,NaN,100
2582,,,,,NaN,,NaN,,NaN,,,NaN,
2583,81,13,4,119,NaN,62,NaN,77,NaN,35,93,NaN,100
2584,,,,,NaN,,NaN,,NaN,,,NaN,
2585,81,13,4,120,NaN,64,NaN,79,NaN,35,78,NaN,100
2586,,,,,NaN,,NaN,,NaN,,,NaN,
2587,87,13,4,115,NaN,65,NaN,80,NaN,36,77,NaN,100
2588,,,,,NaN,,NaN,,NaN,,,NaN,
2589,87,13,4,110,NaN,59,NaN,75,NaN,36,90,NaN,100
2590,,,,,NaN,,NaN,,NaN,,,NaN,
2591,86,13,4,113,NaN,55,NaN,73,NaN,36,88,NaN,100
2592,,,,,NaN,,NaN,,NaN,,,NaN,
2593,81,13,4,102,NaN,56,NaN,71,NaN,35,92,NaN,100
2594,,,,,NaN,,NaN,,NaN,,,NaN,
2595,80,13,4,118,NaN,59,NaN,76,NaN,35,93,NaN,100
2596,,,,,NaN,,NaN,,NaN,,,NaN,
2597,80,13,11,119,NaN,62,NaN,78,NaN,35,103,NaN,100
2598,,,,,NaN,,NaN,,NaN,,,NaN,
2599,79,13,11,106,NaN,62,NaN,76,NaN,35,108,NaN,100
2600,,,,,NaN,,NaN,,NaN,,,NaN,
2601,76,13,4,119,NaN,62,NaN,77,NaN,35,96,NaN,100
2602,,,,,NaN,,NaN,,NaN,,,NaN,
2603,79,13,4,110,NaN,63,NaN,78,NaN,35,96,NaN,100
2604,,,,,NaN,,NaN,,NaN,,,NaN,
2605,78,13,5,115,NaN,61,NaN,77,NaN,35,93,NaN,100
2606,,,,,NaN,,NaN,,NaN,,,NaN,
2607,78,13,5,114,NaN,64,NaN,78,NaN,35,101,NaN,100
2608,,,,,NaN,,NaN,,NaN,,,NaN,
2609,74,13,5,117,NaN,59,NaN,76,NaN,35,96,NaN,100
2610,,,,,NaN,,NaN,,NaN,,,NaN,
2611,72,13,5,117,NaN,62,NaN,77,NaN,35,94,NaN,100
2612,,,,,NaN,,NaN,,NaN,,,NaN,
2613,73,13,5,106,NaN,60,NaN,75,NaN,35,88,NaN,100
2614,,,,,NaN,,NaN,,NaN,,,NaN,
2615,81,13,5,124,NaN,66,NaN,80,NaN,35,91,NaN,100
2616,,,,,NaN,,NaN,,NaN,,,NaN,
2617,81,13,5,126,NaN,64,NaN,80,NaN,35,97,NaN,100
2618,,,,,NaN,,NaN,,NaN,,,NaN,
2619,99,13,5,112,NaN,66,NaN,81,NaN,35,109,NaN,100
2620,,,,,NaN,,NaN,,NaN,,,NaN,
2621,100,13,5,122,NaN,63,NaN,80,NaN,36,111,NaN,100
2622,,,,,NaN,,NaN,,NaN,,,NaN,
2623,100,13,4,122,NaN,57,NaN,77,NaN,36,113,NaN,100
2624,,,,,NaN,,NaN,,NaN,,,NaN,
2625,93,13,4,124,NaN,61,NaN,79,NaN,36,110,NaN,100
2626,,,,,NaN,,NaN,,NaN,,,NaN,
2627,91,13,4,122,NaN,66,NaN,82,NaN,36,94,NaN,100
2628,,,,,NaN,,NaN,,NaN,,,NaN,
2629,91,13,4,124,NaN,65,NaN,82,NaN,36,84,NaN,100
2630,,,,,NaN,,NaN,,NaN,,,NaN,
2631,89,13,4,124,NaN,70,NaN,84,NaN,36,89,NaN,100
2632,,,,,NaN,,NaN,,NaN,,,NaN,
2633,85,13,4,125,NaN,59,NaN,80,NaN,36,96,NaN,100
2634,,,,,NaN,,NaN,,NaN,,,NaN,
2635,90,13,4,104,NaN,57,NaN,75,NaN,35,108,NaN,100
2636,,,,,NaN,,NaN,,NaN,,,NaN,
2637,90,13,4,114,NaN,62,NaN,76,NaN,35,105,NaN,100
2638,,,,,NaN,,NaN,,NaN,,,NaN,
2639,91,13,5,112,NaN,63,NaN,78,NaN,35,93,NaN,100
2640,,,,,NaN,,NaN,,NaN,,,NaN,
2641,96,13,5,116,NaN,68,NaN,81,NaN,36,92,NaN,100
2642,,,,,NaN,,NaN,,NaN,,,NaN,
2643,96,13,4,114,NaN,67,NaN,79,NaN,36,99,NaN,100
2644,,,,,NaN,,NaN,,NaN,,,NaN,
2645,107,13,4,110,NaN,59,NaN,76,NaN,36,112,NaN,100
2646,,,,,NaN,,NaN,,NaN,,,NaN,
2647,107,13,4,111,NaN,67,NaN,79,NaN,36,116,NaN,100
2648,,,,,NaN,,NaN,,NaN,,,NaN,
2649,108,13,4,120,NaN,64,NaN,80,NaN,36,108,NaN,100
2650,,,,,NaN,,NaN,,NaN,,,NaN,
2651,104,13,4,117,NaN,63,NaN,77,NaN,36,103,NaN,100
2652,,,,,NaN,,NaN,,NaN,,,NaN,
2653,104,13,4,111,NaN,65,NaN,79,NaN,36,109,NaN,100
2654,,,,,NaN,,NaN,,NaN,,,NaN,
2655,100,13,4,118,NaN,64,NaN,79,NaN,36,107,NaN,100
2656,,,,,NaN,,NaN,,NaN,,,NaN,
2657,97,13,4,125,NaN,65,NaN,82,NaN,36,103,NaN,100
2658,,,,,NaN,,NaN,,NaN,,,NaN,
2659,92,13,4,105,NaN,61,NaN,78,NaN,36,103,NaN,100
2660,,,,,NaN,,NaN,,NaN,,,NaN,
2661,86,13,4,126,NaN,69,NaN,83,NaN,36,105,NaN,100
2662,,,,,NaN,,NaN,,NaN,,,NaN,
2663,86,13,4,114,NaN,63,NaN,78,NaN,36,106,NaN,100
2664,,,,,NaN,,NaN,,NaN,,,NaN,
2665,82,13,5,122,NaN,61,NaN,79,NaN,36,115,NaN,100
2666,,,,,NaN,,NaN,,NaN,,,NaN,
2667,81,13,5,125,NaN,69,NaN,83,NaN,36,103,NaN,100
2668,,,,,NaN,,NaN,,NaN,,,NaN,
2669,86,13,5,127,NaN,60,NaN,81,NaN,36,98,NaN,100
2670,,,,,NaN,,NaN,,NaN,,,NaN,
2671,86,13,5,125,NaN,65,NaN,81,NaN,36,105,NaN,100
2672,,,,,NaN,,NaN,,NaN,,,NaN,
2673,89,13,5,117,NaN,57,NaN,77,NaN,36,95,NaN,100
2674,,,,,NaN,,NaN,,NaN,,,NaN,
2675,89,13,5,111,NaN,60,NaN,75,NaN,35,106,NaN,100
2676,,,,,NaN,,NaN,,NaN,,,NaN,
2677,96,13,5,119,NaN,59,NaN,75,NaN,35,123,NaN,100
2678,,,,,NaN,,NaN,,NaN,,,NaN,
2679,95,13,5,117,NaN,68,NaN,80,NaN,35,114,NaN,100
2680,,,,,NaN,,NaN,,NaN,,,NaN,
2681,90,13,5,116,NaN,62,NaN,77,NaN,35,103,NaN,100
2682,,,,,NaN,,NaN,,NaN,,,NaN,
2683,93,13,5,124,NaN,63,NaN,80,NaN,35,111,NaN,100
2684,,,,,NaN,,NaN,,NaN,,,NaN,
2685,93,13,5,124,NaN,62,NaN,79,NaN,35,108,NaN,100
2686,,,,,NaN,,NaN,,NaN,,,NaN,
2687,89,13,5,122,NaN,59,NaN,78,NaN,35,106,NaN,100
2688,,,,,NaN,,NaN,,NaN,,,NaN,
2689,82,13,5,127,NaN,70,NaN,83,NaN,35,98,NaN,100
2690,,,,,NaN,,NaN,,NaN,,,NaN,
2691,81,13,5,122,NaN,70,NaN,83,NaN,35,97,NaN,100
2692,,,,,NaN,,NaN,,NaN,,,NaN,
2693,80,13,5,105,NaN,60,NaN,76,NaN,35,100,NaN,100
2694,,,,,NaN,,NaN,,NaN,,,NaN,
2695,80,13,5,124,NaN,67,NaN,81,NaN,35,123,NaN,100
2696,,,,,NaN,,NaN,,NaN,,,NaN,
2697,77,13,5,121,NaN,61,NaN,79,NaN,35,108,NaN,100
2698,,,,,NaN,,NaN,,NaN,,,NaN,
2699,76,13,5,114,NaN,62,NaN,78,NaN,35,103,NaN,100
2700,,,,,NaN,,NaN,,NaN,,,NaN,
2701,76,13,5,125,NaN,69,NaN,83,NaN,35,96,NaN,100
2702,,,,,NaN,,NaN,,NaN,,,NaN,
2703,85,13,5,115,NaN,68,NaN,84,NaN,35,104,NaN,100
2704,,,,,NaN,,NaN,,NaN,,,NaN,
2705,85,13,5,118,NaN,63,NaN,81,NaN,35,,NaN,100
2706,,,,,NaN,,NaN,,NaN,,,NaN,
2707,89,13,4,119,NaN,61,NaN,78,NaN,35,,NaN,100
2708,,,,,NaN,,NaN,,NaN,,,NaN,
2709,94,13,4,113,NaN,61,NaN,78,NaN,35,,NaN,100
2710,,,,,NaN,,NaN,,NaN,,,NaN,
2711,94,13,4,118,NaN,62,NaN,78,NaN,35,107,NaN,100
2712,,,,,NaN,,NaN,,NaN,,,NaN,
2713,93,13,4,123,NaN,64,NaN,81,NaN,35,107,NaN,100
2714,,,,,NaN,,NaN,,NaN,,,NaN,
2715,87,13,4,120,NaN,63,NaN,81,NaN,35,107,NaN,100
2716,,,,,NaN,,NaN,,NaN,,,NaN,
2717,85,13,4,123,NaN,60,NaN,79,NaN,35,107,NaN,100
2718,,,,,NaN,,NaN,,NaN,,,NaN,
2719,82,13,4,123,NaN,66,NaN,80,NaN,35,107,NaN,100
2720,,,,,NaN,,NaN,,NaN,,,NaN,
2721,82,13,4,104,NaN,61,NaN,76,NaN,35,107,NaN,100
2722,,,,,NaN,,NaN,,NaN,,,NaN,
2723,79,13,4,121,NaN,66,NaN,80,NaN,35,117,NaN,100
2724,,,,,NaN,,NaN,,NaN,,,NaN,
2725,81,13,5,124,NaN,72,NaN,85,NaN,36,117,NaN,100
2726,,,,,NaN,,NaN,,NaN,,,NaN,
2727,81,13,5,113,NaN,64,NaN,81,NaN,36,,NaN,100
2728,,,,,NaN,,NaN,,NaN,,,NaN,
2729,82,13,4,116,NaN,65,NaN,80,NaN,36,,NaN,100
2730,,,,,NaN,,NaN,,NaN,,,NaN,
2731,82,13,4,114,NaN,63,NaN,79,NaN,36,,NaN,100
2732,,,,,NaN,,NaN,,NaN,,,NaN,
2733,82,13,5,124,NaN,71,NaN,84,NaN,36,,NaN,100
2734,,,,,NaN,,NaN,,NaN,,,NaN,
2735,92,13,5,107,NaN,66,NaN,81,NaN,36,,NaN,100
2736,,,,,NaN,,NaN,,NaN,,,NaN,
2737,101,13,5,121,NaN,67,NaN,83,NaN,36,,NaN,100
2738,,,,,NaN,,NaN,,NaN,,,NaN,
2739,102,13,5,122,NaN,64,NaN,81,NaN,35,111,NaN,100
2740,,,,,NaN,,NaN,,NaN,,,NaN,
2741,103,13,5,121,NaN,66,NaN,81,NaN,35,104,NaN,100
2742,,,,,NaN,,NaN,,NaN,,,NaN,
2743,100,13,5,121,NaN,59,NaN,78,NaN,35,97,NaN,100
2744,,,,,NaN,,NaN,,NaN,,,NaN,
2745,100,13,5,119,NaN,58,NaN,75,NaN,35,104,NaN,100
2746,,,,,NaN,,NaN,,NaN,,,NaN,
2747,101,13,5,117,NaN,56,NaN,74,NaN,36,103,NaN,100
2748,,,,,NaN,,NaN,,NaN,,,NaN,
2749,98,13,5,93,NaN,56,NaN,71,NaN,36,105,NaN,100
2750,,,,,NaN,,NaN,,NaN,,,NaN,
2751,97,13,5,114,NaN,58,NaN,73,NaN,36,112,NaN,100
2752,,,,,NaN,,NaN,,NaN,,,NaN,
2753,97,13,5,112,NaN,65,NaN,76,NaN,36,104,NaN,100
2754,,,,,NaN,,NaN,,NaN,,,NaN,
2755,90,13,5,120,NaN,60,NaN,76,NaN,36,109,NaN,100
2756,,,,,NaN,,NaN,,NaN,,,NaN,
2757,89,13,5,119,NaN,66,NaN,79,NaN,36,103,NaN,100
2758,,,,,NaN,,NaN,,NaN,,,NaN,
2759,89,13,5,118,NaN,60,NaN,76,NaN,36,94,NaN,100
2760,,,,,NaN,,NaN,,NaN,,,NaN,
2761,89,13,5,119,NaN,66,NaN,80,NaN,35,92,NaN,100
2762,,,,,NaN,,NaN,,NaN,,,NaN,
2763,87,13,5,127,NaN,70,NaN,84,NaN,35,98,NaN,100
2764,,,,,NaN,,NaN,,NaN,,,NaN,
2765,86,13,5,127,NaN,65,NaN,84,NaN,35,97,NaN,100
2766,,,,,NaN,,NaN,,NaN,,,NaN,
2767,89,13,4,105,NaN,61,NaN,77,NaN,35,106,NaN,100
2768,,,,,NaN,,NaN,,NaN,,,NaN,
2769,87,13,4,117,NaN,67,NaN,81,NaN,35,114,NaN,100
2770,,,,,NaN,,NaN,,NaN,,,NaN,
2771,97,13,4,125,NaN,72,NaN,86,NaN,35,118,NaN,100
2772,,,,,NaN,,NaN,,NaN,,,NaN,
2773,99,13,4,119,NaN,67,NaN,83,NaN,35,105,NaN,100
2774,,,,,NaN,,NaN,,NaN,,,NaN,
2775,99,13,5,125,NaN,72,NaN,87,NaN,35,109,NaN,100
2776,,,,,NaN,,NaN,,NaN,,,NaN,
2777,102,13,5,126,NaN,71,NaN,87,NaN,35,107,NaN,100
2778,,,,,NaN,,NaN,,NaN,,,NaN,
2779,98,13,5,125,NaN,68,NaN,85,NaN,35,101,NaN,100
2780,,,,,NaN,,NaN,,NaN,,,NaN,
2781,98,13,4,127,NaN,66,NaN,83,NaN,36,101,NaN,100
2782,,,,,NaN,,NaN,,NaN,,,NaN,
2783,99,13,4,124,NaN,61,NaN,80,NaN,36,101,NaN,100
2784,,,,,NaN,,NaN,,NaN,,,NaN,
2785,98,13,4,127,NaN,69,NaN,83,NaN,36,105,NaN,100
2786,,,,,NaN,,NaN,,NaN,,,NaN,
2787,95,13,4,127,NaN,66,NaN,82,NaN,36,111,NaN,100
2788,,,,,NaN,,NaN,,NaN,,,NaN,
2789,93,13,5,116,NaN,66,NaN,81,NaN,36,100,NaN,100
2790,,,,,NaN,,NaN,,NaN,,,NaN,
2791,88,13,5,125,NaN,66,NaN,81,NaN,36,109,NaN,100
2792,,,,,NaN,,NaN,,NaN,,,NaN,
2793,90,13,5,126,NaN,65,NaN,83,NaN,36,107,NaN,100
2794,,,,,NaN,,NaN,,NaN,,,NaN,
2795,87,13,5,127,NaN,64,NaN,83,NaN,35,101,NaN,100
2796,,,,,NaN,,NaN,,NaN,,,NaN,
2797,86,13,5,127,NaN,58,NaN,80,NaN,35,89,NaN,100
2798,,,,,NaN,,NaN,,NaN,,,NaN,
2799,85,13,5,114,NaN,65,NaN,80,NaN,35,91,NaN,100
2800,,,,,NaN,,NaN,,NaN,,,NaN,
2801,85,13,5,116,NaN,66,NaN,81,NaN,35,101,NaN,100
2802,,,,,NaN,,NaN,,NaN,,,NaN,
2803,82,13,5,123,NaN,61,NaN,79,NaN,35,108,NaN,100
2804,,,,,NaN,,NaN,,NaN,,,NaN,
2805,80,13,4,118,NaN,66,NaN,82,NaN,35,102,NaN,100
2806,,,,,NaN,,NaN,,NaN,,,NaN,
2807,81,13,4,123,NaN,72,NaN,85,NaN,35,97,NaN,100
2808,,,,,NaN,,NaN,,NaN,,,NaN,
2809,79,13,5,129,NaN,77,NaN,89,NaN,35,114,NaN,100
2810,,,,,NaN,,NaN,,NaN,,,NaN,
2811,80,13,5,133,NaN,78,NaN,91,NaN,35,119,NaN,100
2812,,,,,NaN,,NaN,,NaN,,,NaN,
2813,82,13,5,121,NaN,70,NaN,85,NaN,35,115,NaN,100
2814,,,,,NaN,,NaN,,NaN,,,NaN,
2815,82,13,4,119,NaN,72,NaN,87,NaN,36,130,NaN,100
2816,,,,,NaN,,NaN,,NaN,,,NaN,
2817,90,13,4,105,NaN,63,NaN,82,NaN,36,137,NaN,100
2818,,,,,NaN,,NaN,,NaN,,,NaN,
2819,90,13,5,120,NaN,62,NaN,80,NaN,36,136,NaN,100
2820,,,,,NaN,,NaN,,NaN,,,NaN,
2821,90,13,5,127,NaN,77,NaN,88,NaN,36,151,NaN,100
2822,,,,,NaN,,NaN,,NaN,,,NaN,
2823,88,13,5,135,NaN,72,NaN,91,NaN,35,145,NaN,100
2824,,,,,NaN,,NaN,,NaN,,,NaN,
2825,93,13,5,144,NaN,86,NaN,98,NaN,35,128,NaN,100
2826,,,,,NaN,,NaN,,NaN,,,NaN,
2827,102,13,5,106,NaN,68,NaN,86,NaN,35,133,NaN,100
2828,,,,,NaN,,NaN,,NaN,,,NaN,
2829,102,13,5,125,NaN,67,NaN,84,NaN,35,140,NaN,100
2830,,,,,NaN,,NaN,,NaN,,,NaN,
2831,101,13,5,130,NaN,79,NaN,90,NaN,35,148,NaN,100
2832,,,,,NaN,,NaN,,NaN,,,NaN,
2833,95,13,5,127,NaN,70,NaN,87,NaN,35,132,NaN,100
2834,,,,,NaN,,NaN,,NaN,,,NaN,
2835,95,13,5,138,NaN,73,NaN,90,NaN,34,137,NaN,100
2836,,,,,NaN,,NaN,,NaN,,,NaN,
2837,89,13,5,139,NaN,76,NaN,94,NaN,34,134,NaN,100
2838,,,,,NaN,,NaN,,NaN,,,NaN,
2839,89,13,5,104,NaN,64,NaN,83,NaN,34,134,NaN,100
2840,,,,,NaN,,NaN,,NaN,,,NaN,
2841,80,13,5,125,NaN,76,NaN,88,NaN,34,158,NaN,100
2842,,,,,NaN,,NaN,,NaN,,,NaN,
2843,77,13,5,128,NaN,76,NaN,90,NaN,35,156,NaN,100
2844,,,,,NaN,,NaN,,NaN,,,NaN,
2845,77,13,5,128,NaN,75,NaN,90,NaN,35,141,NaN,100
2846,,,,,NaN,,NaN,,NaN,,,NaN,
2847,76,13,5,117,NaN,68,NaN,86,NaN,35,143,NaN,100
2848,,,,,NaN,,NaN,,NaN,,,NaN,
2849,69,13,5,124,NaN,79,NaN,93,NaN,34,148,NaN,100
2850,,,,,NaN,,NaN,,NaN,,,NaN,
2851,69,13,5,132,NaN,76,NaN,93,NaN,34,140,NaN,100
2852,,,,,NaN,,NaN,,NaN,,,NaN,
2853,71,13,5,127,NaN,74,NaN,92,NaN,34,135,NaN,100
2854,,,,,NaN,,NaN,,NaN,,,NaN,
2855,66,13,5,134,NaN,83,NaN,97,NaN,34,131,NaN,100
2856,,,,,NaN,,NaN,,NaN,,,NaN,
2857,65,13,5,131,NaN,69,NaN,91,NaN,34,126,NaN,100
2858,,,,,NaN,,NaN,,NaN,,,NaN,
2859,62,13,5,135,NaN,74,NaN,90,NaN,34,127,NaN,100
2860,,,,,NaN,,NaN,,NaN,,,NaN,
2861,64,13,5,140,NaN,70,NaN,90,NaN,34,150,NaN,100
2862,,,,,NaN,,NaN,,NaN,,,NaN,
2863,65,13,5,139,NaN,66,NaN,88,NaN,35,129,NaN,100
2864,,,,,NaN,,NaN,,NaN,,,NaN,
2865,63,13,5,124,NaN,72,NaN,88,NaN,35,124,NaN,100
2866,,,,,NaN,,NaN,,NaN,,,NaN,
2867,59,13,5,115,NaN,63,NaN,82,NaN,35,129,NaN,100
2868,,,,,NaN,,NaN,,NaN,,,NaN,
2869,59,13,5,132,NaN,74,NaN,89,NaN,35,142,NaN,100
2870,,,,,NaN,,NaN,,NaN,,,NaN,
2871,61,13,5,125,NaN,68,NaN,87,NaN,35,125,NaN,100
2872,,,,,NaN,,NaN,,NaN,,,NaN,
2873,64,13,5,123,NaN,57,NaN,79,NaN,35,120,NaN,100
2874,,,,,NaN,,NaN,,NaN,,,NaN,
2875,66,13,5,121,NaN,63,NaN,80,NaN,35,123,NaN,100
2876,,,,,NaN,,NaN,,NaN,,,NaN,
2877,63,13,5,102,NaN,61,NaN,76,NaN,34,110,NaN,100
2878,,,,,NaN,,NaN,,NaN,,,NaN,
2879,68,13,5,116,NaN,72,NaN,85,NaN,34,125,NaN,100
2880,,,,,NaN,,NaN,,NaN,,,NaN,
2881,67,13,5,117,NaN,65,NaN,83,NaN,34,126,NaN,100
2882,,,,,NaN,,NaN,,NaN,,,NaN,
2883,66,13,5,127,NaN,66,NaN,84,NaN,34,119,NaN,100
2884,,,,,NaN,,NaN,,NaN,,,NaN,
2885,66,13,5,118,NaN,59,NaN,80,NaN,35,109,NaN,100
2886,,,,,NaN,,NaN,,NaN,,,NaN,
2887,68,13,5,120,NaN,69,NaN,82,NaN,35,112,NaN,100
2888,,,,,NaN,,NaN,,NaN,,,NaN,
2889,68,13,5,127,NaN,64,NaN,83,NaN,35,126,NaN,100
2890,,,,,NaN,,NaN,,NaN,,,NaN,
2891,68,13,4,125,NaN,67,NaN,85,NaN,34,109,NaN,100
