time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/CVP
8607,87,35,NaN,NaN,59,15,67,67,NaN,134,100,9,NaN
8608,,,NaN,NaN,,,,,NaN,,,,NaN
8609,88,35,NaN,NaN,60,15,67,67,NaN,135,100,9,NaN
8610,,,NaN,NaN,,,,,NaN,,,,NaN
8611,88,35,NaN,NaN,60,15,67,66,NaN,135,100,9,NaN
8612,,,NaN,NaN,,,,,NaN,,,,NaN
8613,88,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8614,,,NaN,NaN,,,,,NaN,,,,NaN
8615,88,35,NaN,NaN,60,15,67,67,NaN,136,100,9,NaN
8616,,,NaN,NaN,,,,,NaN,,,,NaN
8617,88,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8618,,,NaN,NaN,,,,,NaN,,,,NaN
8619,88,35,NaN,NaN,60,15,67,67,NaN,136,100,9,NaN
8620,,,NaN,NaN,,,,,NaN,,,,NaN
8621,89,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8622,,,NaN,NaN,,,,,NaN,,,,NaN
8623,88,35,NaN,NaN,60,15,67,67,NaN,136,100,9,NaN
8624,,,NaN,NaN,,,,,NaN,,,,NaN
8625,88,35,NaN,NaN,60,15,67,67,NaN,136,100,9,NaN
8626,,,NaN,NaN,,,,,NaN,,,,NaN
8627,88,35,NaN,NaN,60,15,67,67,NaN,135,100,9,NaN
8628,,,NaN,NaN,,,,,NaN,,,,NaN
8629,88,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8630,,,NaN,NaN,,,,,NaN,,,,NaN
8631,88,35,NaN,NaN,59,15,67,67,NaN,136,100,9,NaN
8632,,,NaN,NaN,,,,,NaN,,,,NaN
8633,88,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8634,,,NaN,NaN,,,,,NaN,,,,NaN
8635,88,35,NaN,NaN,60,15,67,66,NaN,136,100,9,NaN
8636,,,NaN,NaN,,,,,NaN,,,,NaN
8637,88,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8638,,,NaN,NaN,,,,,NaN,,,,NaN
8639,87,36,NaN,NaN,59,15,67,66,NaN,135,100,9,NaN
8640,,,NaN,NaN,,,,,NaN,,,,NaN
8641,88,36,NaN,NaN,60,15,67,66,NaN,136,100,9,NaN
8642,,,NaN,NaN,,,,,NaN,,,,NaN
8643,88,36,NaN,NaN,60,15,67,66,NaN,136,100,9,NaN
8644,,,NaN,NaN,,,,,NaN,,,,NaN
8645,88,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8646,,,NaN,NaN,,,,,NaN,,,,NaN
8647,88,35,NaN,NaN,60,15,67,66,NaN,136,100,9,NaN
8648,,,NaN,NaN,,,,,NaN,,,,NaN
8649,88,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8650,,,NaN,NaN,,,,,NaN,,,,NaN
8651,88,35,NaN,NaN,60,15,67,66,NaN,136,100,9,NaN
8652,,,NaN,NaN,,,,,NaN,,,,NaN
8653,88,35,NaN,NaN,60,15,67,66,NaN,136,100,9,NaN
8654,,,NaN,NaN,,,,,NaN,,,,NaN
8655,88,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8656,,,NaN,NaN,,,,,NaN,,,,NaN
8657,89,35,NaN,NaN,61,15,67,66,NaN,138,100,9,NaN
8658,,,NaN,NaN,,,,,NaN,,,,NaN
8659,89,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8660,,,NaN,NaN,,,,,NaN,,,,NaN
8661,89,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8662,,,NaN,NaN,,,,,NaN,,,,NaN
8663,88,35,NaN,NaN,60,15,67,67,NaN,136,100,9,NaN
8664,,,NaN,NaN,,,,,NaN,,,,NaN
8665,88,35,NaN,NaN,60,15,68,67,NaN,137,100,9,NaN
8666,,,NaN,NaN,,,,,NaN,,,,NaN
8667,88,35,NaN,NaN,59,15,68,67,NaN,136,100,9,NaN
8668,,,NaN,NaN,,,,,NaN,,,,NaN
8669,88,35,NaN,NaN,60,15,68,67,NaN,136,100,9,NaN
8670,,,NaN,NaN,,,,,NaN,,,,NaN
8671,88,35,NaN,NaN,59,15,68,67,NaN,135,100,9,NaN
8672,,,NaN,NaN,,,,,NaN,,,,NaN
8673,88,35,NaN,NaN,59,15,68,67,NaN,136,100,9,NaN
8674,,,NaN,NaN,,,,,NaN,,,,NaN
8675,87,35,NaN,NaN,59,15,68,67,NaN,134,100,9,NaN
8676,,,NaN,NaN,,,,,NaN,,,,NaN
8677,88,35,NaN,NaN,60,15,68,67,NaN,136,100,9,NaN
8678,,,NaN,NaN,,,,,NaN,,,,NaN
8679,88,35,NaN,NaN,59,15,68,67,NaN,135,100,9,NaN
8680,,,NaN,NaN,,,,,NaN,,,,NaN
8681,88,35,NaN,NaN,60,15,68,67,NaN,136,100,9,NaN
8682,,,NaN,NaN,,,,,NaN,,,,NaN
8683,84,35,NaN,NaN,53,15,68,67,NaN,136,100,9,NaN
8684,,,NaN,NaN,,,,,NaN,,,,NaN
8685,83,35,NaN,NaN,56,15,68,71,NaN,130,100,10,NaN
8686,,,NaN,NaN,,,,,NaN,,,,NaN
8687,80,35,NaN,NaN,54,15,68,67,NaN,129,100,10,NaN
8688,,,NaN,NaN,,,,,NaN,,,,NaN
8689,84,35,NaN,NaN,59,15,67,70,NaN,133,100,10,NaN
8690,,,NaN,NaN,,,,,NaN,,,,NaN
8691,86,35,NaN,NaN,61,15,67,67,NaN,136,100,10,NaN
8692,,,NaN,NaN,,,,,NaN,,,,NaN
8693,85,35,NaN,NaN,59,15,68,71,NaN,136,100,10,NaN
8694,,,NaN,NaN,,,,,NaN,,,,NaN
8695,87,35,NaN,NaN,61,15,67,67,NaN,137,100,10,NaN
8696,,,NaN,NaN,,,,,NaN,,,,NaN
8697,90,35,NaN,NaN,63,15,68,68,NaN,142,100,9,NaN
8698,,,NaN,NaN,,,,,NaN,,,,NaN
8699,91,35,NaN,NaN,63,15,68,68,NaN,143,100,9,NaN
8700,,,NaN,NaN,,,,,NaN,,,,NaN
8701,92,34,NaN,NaN,63,15,69,65,NaN,143,100,9,NaN
8702,,,NaN,NaN,,,,,NaN,,,,NaN
8703,91,34,NaN,NaN,61,15,69,68,NaN,141,100,9,NaN
8704,,,NaN,NaN,,,,,NaN,,,,NaN
8705,91,34,NaN,NaN,61,15,69,68,NaN,141,100,9,NaN
8706,,,NaN,NaN,,,,,NaN,,,,NaN
8707,90,35,NaN,NaN,60,15,68,68,NaN,139,100,9,NaN
8708,,,NaN,NaN,,,,,NaN,,,,NaN
8709,90,35,NaN,NaN,60,15,68,67,NaN,138,100,9,NaN
8710,,,NaN,NaN,,,,,NaN,,,,NaN
8711,89,35,NaN,NaN,60,15,67,67,NaN,137,100,9,NaN
8712,,,NaN,NaN,,,,,NaN,,,,NaN
8713,89,35,NaN,NaN,60,15,67,67,NaN,138,100,9,NaN
8714,,,NaN,NaN,,,,,NaN,,,,NaN
8715,89,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8716,,,NaN,NaN,,,,,NaN,,,,NaN
8717,89,35,NaN,NaN,60,15,67,66,NaN,138,100,9,NaN
8718,,,NaN,NaN,,,,,NaN,,,,NaN
8719,89,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8720,,,NaN,NaN,,,,,NaN,,,,NaN
8721,89,35,NaN,NaN,60,15,67,66,NaN,138,100,9,NaN
8722,,,NaN,NaN,,,,,NaN,,,,NaN
8723,88,35,NaN,NaN,59,15,67,66,NaN,137,100,9,NaN
8724,,,NaN,NaN,,,,,NaN,,,,NaN
8725,88,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8726,,,NaN,NaN,,,,,NaN,,,,NaN
8727,88,35,NaN,NaN,60,15,67,66,NaN,137,100,9,NaN
8728,,,NaN,NaN,,,,,NaN,,,,NaN
8729,89,35,NaN,NaN,61,15,66,66,NaN,139,100,9,NaN
8730,,,NaN,NaN,,,,,NaN,,,,NaN
8731,89,35,NaN,NaN,60,15,67,66,NaN,138,100,9,NaN
8732,,,NaN,NaN,,,,,NaN,,,,NaN
8733,89,35,NaN,NaN,60,15,67,66,NaN,139,100,9,NaN
8734,,,NaN,NaN,,,,,NaN,,,,NaN
8735,89,35,NaN,NaN,60,15,67,66,NaN,138,100,9,NaN
8736,,,NaN,NaN,,,,,NaN,,,,NaN
8737,89,35,NaN,NaN,60,15,67,66,NaN,139,100,9,NaN
8738,,,NaN,NaN,,,,,NaN,,,,NaN
8739,88,35,NaN,NaN,59,15,67,66,NaN,138,100,9,NaN
8740,,,NaN,NaN,,,,,NaN,,,,NaN
8741,89,35,NaN,NaN,60,15,66,66,NaN,138,100,9,NaN
8742,,,NaN,NaN,,,,,NaN,,,,NaN
8743,88,35,NaN,NaN,59,15,66,66,NaN,137,100,9,NaN
8744,,,NaN,NaN,,,,,NaN,,,,NaN
8745,88,35,NaN,NaN,60,15,66,66,NaN,138,100,9,NaN
8746,,,NaN,NaN,,,,,NaN,,,,NaN
8747,88,35,NaN,NaN,59,15,66,66,NaN,137,100,9,NaN
8748,,,NaN,NaN,,,,,NaN,,,,NaN
8749,88,35,NaN,NaN,60,15,66,66,NaN,138,100,9,NaN
8750,,,NaN,NaN,,,,,NaN,,,,NaN
8751,88,35,NaN,NaN,60,15,66,66,NaN,138,100,9,NaN
8752,,,NaN,NaN,,,,,NaN,,,,NaN
8753,89,35,NaN,NaN,61,15,66,66,NaN,139,100,9,NaN
8754,,,NaN,NaN,,,,,NaN,,,,NaN
8755,84,35,NaN,NaN,55,15,66,66,NaN,135,100,9,NaN
8756,,,NaN,NaN,,,,,NaN,,,,NaN
8757,85,35,NaN,NaN,58,15,66,69,NaN,133,100,10,NaN
8758,,,NaN,NaN,,,,,NaN,,,,NaN
8759,87,35,NaN,NaN,60,15,66,66,NaN,136,100,10,NaN
8760,,,NaN,NaN,,,,,NaN,,,,NaN
8761,89,35,NaN,NaN,62,15,66,66,NaN,141,100,9,NaN
8762,,,NaN,NaN,,,,,NaN,,,,NaN
8763,90,35,NaN,NaN,61,15,67,66,NaN,141,100,9,NaN
8764,,,NaN,NaN,,,,,NaN,,,,NaN
8765,90,35,NaN,NaN,61,15,67,67,NaN,141,100,9,NaN
8766,,,NaN,NaN,,,,,NaN,,,,NaN
8767,89,35,NaN,NaN,60,15,68,67,NaN,138,100,9,NaN
8768,,,NaN,NaN,,,,,NaN,,,,NaN
8769,89,35,NaN,NaN,60,15,68,67,NaN,139,100,9,NaN
8770,,,NaN,NaN,,,,,NaN,,,,NaN
8771,88,35,NaN,NaN,59,15,67,67,NaN,138,100,9,NaN
8772,,,NaN,NaN,,,,,NaN,,,,NaN
8773,88,35,NaN,NaN,59,15,67,66,NaN,138,100,9,NaN
8774,,,NaN,NaN,,,,,NaN,,,,NaN
8775,88,35,NaN,NaN,59,15,66,66,NaN,137,100,9,NaN
8776,,,NaN,NaN,,,,,NaN,,,,NaN
8777,88,35,NaN,NaN,59,15,66,65,NaN,137,100,9,NaN
8778,,,NaN,NaN,,,,,NaN,,,,NaN
8779,83,35,NaN,NaN,54,15,66,68,NaN,132,100,9,NaN
8780,,,NaN,NaN,,,,,NaN,,,,NaN
8781,84,35,NaN,NaN,58,15,66,65,NaN,132,100,9,NaN
8782,,,NaN,NaN,,,,,NaN,,,,NaN
8783,87,35,NaN,NaN,60,15,65,65,NaN,137,100,9,NaN
8784,,,NaN,NaN,,,,,NaN,,,,NaN
8785,89,35,NaN,NaN,61,15,66,65,NaN,140,100,9,NaN
8786,,,NaN,NaN,,,,,NaN,,,,NaN
8787,89,35,NaN,NaN,60,15,66,65,NaN,139,100,9,NaN
8788,,,NaN,NaN,,,,,NaN,,,,NaN
8789,89,35,NaN,NaN,60,15,66,66,NaN,139,100,9,NaN
8790,,,NaN,NaN,,,,,NaN,,,,NaN
8791,88,35,NaN,NaN,59,15,66,66,NaN,137,100,9,NaN
8792,,,NaN,NaN,,,,,NaN,,,,NaN
8793,87,35,NaN,NaN,58,15,66,65,NaN,136,100,9,NaN
8794,,,NaN,NaN,,,,,NaN,,,,NaN
8795,86,35,NaN,NaN,57,15,65,65,NaN,134,100,9,NaN
8796,,,NaN,NaN,,,,,NaN,,,,NaN
8797,86,35,NaN,NaN,58,15,65,64,NaN,134,100,9,NaN
8798,,,NaN,NaN,,,,,NaN,,,,NaN
8799,85,35,NaN,NaN,57,15,64,64,NaN,132,100,9,NaN
8800,,,NaN,NaN,,,,,NaN,,,,NaN
8801,85,35,NaN,NaN,58,15,64,63,NaN,133,100,9,NaN
8802,,,NaN,NaN,,,,,NaN,,,,NaN
8803,85,35,NaN,NaN,57,15,64,63,NaN,132,100,9,NaN
8804,,,NaN,NaN,,,,,NaN,,,,NaN
8805,85,35,NaN,NaN,58,15,64,63,NaN,133,100,9,NaN
8806,,,NaN,NaN,,,,,NaN,,,,NaN
8807,85,35,NaN,NaN,57,15,64,63,NaN,132,100,9,NaN
8808,,,NaN,NaN,,,,,NaN,,,,NaN
8809,85,35,NaN,NaN,58,15,64,63,NaN,133,100,9,NaN
8810,,,NaN,NaN,,,,,NaN,,,,NaN
8811,85,35,NaN,NaN,58,15,64,63,NaN,132,100,9,NaN
8812,,,NaN,NaN,,,,,NaN,,,,NaN
8813,85,35,NaN,NaN,58,15,64,63,NaN,133,100,9,NaN
8814,,,NaN,NaN,,,,,NaN,,,,NaN
8815,84,35,NaN,NaN,57,15,64,63,NaN,132,100,9,NaN
8816,,,NaN,NaN,,,,,NaN,,,,NaN
8817,85,35,NaN,NaN,58,15,63,63,NaN,133,100,9,NaN
8818,,,NaN,NaN,,,,,NaN,,,,NaN
8819,85,35,NaN,NaN,57,15,63,63,NaN,132,100,9,NaN
8820,,,NaN,NaN,,,,,NaN,,,,NaN
8821,85,35,NaN,NaN,58,15,64,63,NaN,134,100,9,NaN
8822,,,NaN,NaN,,,,,NaN,,,,NaN
8823,85,35,NaN,NaN,58,15,64,63,NaN,134,100,9,NaN
8824,,,NaN,NaN,,,,,NaN,,,,NaN
8825,81,35,NaN,NaN,53,15,64,67,NaN,128,100,9,NaN
8826,,,NaN,NaN,,,,,NaN,,,,NaN
8827,82,35,NaN,NaN,57,15,64,63,NaN,128,100,9,NaN
8828,,,NaN,NaN,,,,,NaN,,,,NaN
8829,84,35,NaN,NaN,59,15,64,63,NaN,133,100,9,NaN
8830,,,NaN,NaN,,,,,NaN,,,,NaN
8831,85,35,NaN,NaN,59,15,64,63,NaN,134,100,9,NaN
8832,,,NaN,NaN,,,,,NaN,,,,NaN
8833,86,35,NaN,NaN,59,15,64,63,NaN,135,100,9,NaN
8834,,,NaN,NaN,,,,,NaN,,,,NaN
8835,85,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8836,,,NaN,NaN,,,,,NaN,,,,NaN
8837,85,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8838,,,NaN,NaN,,,,,NaN,,,,NaN
8839,85,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8840,,,NaN,NaN,,,,,NaN,,,,NaN
8841,85,35,NaN,NaN,58,15,64,63,NaN,132,100,9,NaN
8842,,,NaN,NaN,,,,,NaN,,,,NaN
8843,85,35,NaN,NaN,58,15,64,63,NaN,132,100,9,NaN
8844,,,NaN,NaN,,,,,NaN,,,,NaN
8845,85,35,NaN,NaN,58,15,64,63,NaN,133,100,9,NaN
8846,,,NaN,NaN,,,,,NaN,,,,NaN
8847,85,35,NaN,NaN,58,15,64,63,NaN,133,100,9,NaN
8848,,,NaN,NaN,,,,,NaN,,,,NaN
8849,81,35,NaN,NaN,53,15,64,63,NaN,128,100,9,NaN
8850,,,NaN,NaN,,,,,NaN,,,,NaN
8851,81,35,NaN,NaN,56,15,64,63,NaN,127,100,10,NaN
8852,,,NaN,NaN,,,,,NaN,,,,NaN
8853,83,35,NaN,NaN,58,15,64,63,NaN,132,100,10,NaN
8854,,,NaN,NaN,,,,,NaN,,,,NaN
8855,85,35,NaN,NaN,59,15,64,64,NaN,134,100,9,NaN
8856,,,NaN,NaN,,,,,NaN,,,,NaN
8857,86,35,NaN,NaN,59,15,64,64,NaN,135,100,9,NaN
8858,,,NaN,NaN,,,,,NaN,,,,NaN
8859,85,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8860,,,NaN,NaN,,,,,NaN,,,,NaN
8861,86,35,NaN,NaN,59,15,65,64,NaN,134,100,9,NaN
8862,,,NaN,NaN,,,,,NaN,,,,NaN
8863,86,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8864,,,NaN,NaN,,,,,NaN,,,,NaN
8865,86,35,NaN,NaN,59,15,64,64,NaN,134,100,9,NaN
8866,,,NaN,NaN,,,,,NaN,,,,NaN
8867,86,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8868,,,NaN,NaN,,,,,NaN,,,,NaN
8869,86,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8870,,,NaN,NaN,,,,,NaN,,,,NaN
8871,85,35,NaN,NaN,58,15,64,64,NaN,132,100,9,NaN
8872,,,NaN,NaN,,,,,NaN,,,,NaN
8873,85,35,NaN,NaN,58,15,64,64,NaN,133,100,9,NaN
8874,,,NaN,NaN,,,,,NaN,,,,NaN
8875,85,35,NaN,NaN,58,15,64,63,NaN,131,100,9,NaN
8876,,,NaN,NaN,,,,,NaN,,,,NaN
8877,85,35,NaN,NaN,58,15,64,63,NaN,131,100,9,NaN
8878,,,NaN,NaN,,,,,NaN,,,,NaN
8879,79,35,NaN,NaN,52,15,64,63,NaN,125,100,9,NaN
8880,,,NaN,NaN,,,,,NaN,,,,NaN
8881,80,35,NaN,NaN,55,15,64,63,NaN,125,100,9,NaN
8882,,,NaN,NaN,,,,,NaN,,,,NaN
8883,81,35,NaN,NaN,57,15,64,63,NaN,127,100,9,NaN
8884,,,NaN,NaN,,,,,NaN,,,,NaN
8885,83,35,NaN,NaN,58,15,64,63,NaN,129,100,9,NaN
8886,,,NaN,NaN,,,,,NaN,,,,NaN
8887,83,35,NaN,NaN,57,15,64,63,NaN,129,100,9,NaN
8888,,,NaN,NaN,,,,,NaN,,,,NaN
8889,84,35,NaN,NaN,58,15,64,64,NaN,130,100,9,NaN
8890,,,NaN,NaN,,,,,NaN,,,,NaN
8891,83,35,NaN,NaN,57,15,64,64,NaN,129,100,9,NaN
8892,,,NaN,NaN,,,,,NaN,,,,NaN
8893,84,35,NaN,NaN,58,15,64,64,NaN,130,100,9,NaN
8894,,,NaN,NaN,,,,,NaN,,,,NaN
8895,83,35,NaN,NaN,57,15,64,64,NaN,129,100,9,NaN
8896,,,NaN,NaN,,,,,NaN,,,,NaN
8897,83,35,NaN,NaN,57,15,64,63,NaN,129,100,9,NaN
8898,,,NaN,NaN,,,,,NaN,,,,NaN
8899,83,35,NaN,NaN,57,15,64,63,NaN,128,100,9,NaN
8900,,,NaN,NaN,,,,,NaN,,,,NaN
8901,83,35,NaN,NaN,57,15,64,63,NaN,129,100,9,NaN
8902,,,NaN,NaN,,,,,NaN,,,,NaN
8903,83,35,NaN,NaN,56,15,64,63,NaN,129,100,9,NaN
8904,,,NaN,NaN,,,,,NaN,,,,NaN
8905,83,35,NaN,NaN,57,15,63,63,NaN,129,100,9,NaN
8906,,,NaN,NaN,,,,,NaN,,,,NaN
8907,83,35,NaN,NaN,56,15,63,63,NaN,128,100,9,NaN
8908,,,NaN,NaN,,,,,NaN,,,,NaN
8909,83,36,NaN,NaN,57,15,63,63,NaN,129,100,9,NaN
8910,,,NaN,NaN,,,,,NaN,,,,NaN
8911,83,36,NaN,NaN,56,15,63,63,NaN,128,100,9,NaN
8912,,,NaN,NaN,,,,,NaN,,,,NaN
8913,83,36,NaN,NaN,57,15,63,63,NaN,129,100,9,NaN
8914,,,NaN,NaN,,,,,NaN,,,,NaN
8915,82,36,NaN,NaN,56,15,63,63,NaN,127,100,9,NaN
8916,,,NaN,NaN,,,,,NaN,,,,NaN
8917,82,35,NaN,NaN,56,15,63,63,NaN,128,100,9,NaN
8918,,,NaN,NaN,,,,,NaN,,,,NaN
8919,82,35,NaN,NaN,56,15,63,63,NaN,126,100,9,NaN
8920,,,NaN,NaN,,,,,NaN,,,,NaN
8921,82,35,NaN,NaN,56,15,63,63,NaN,126,100,9,NaN
8922,,,NaN,NaN,,,,,NaN,,,,NaN
8923,82,35,NaN,NaN,56,15,63,62,NaN,126,100,9,NaN
8924,,,NaN,NaN,,,,,NaN,,,,NaN
8925,82,35,NaN,NaN,57,15,63,62,NaN,127,100,9,NaN
8926,,,NaN,NaN,,,,,NaN,,,,NaN
8927,82,35,NaN,NaN,56,15,63,62,NaN,126,100,9,NaN
8928,,,NaN,NaN,,,,,NaN,,,,NaN
8929,82,35,NaN,NaN,57,15,63,62,NaN,127,100,9,NaN
8930,,,NaN,NaN,,,,,NaN,,,,NaN
8931,81,36,NaN,NaN,56,15,63,62,NaN,126,100,9,NaN
8932,,,NaN,NaN,,,,,NaN,,,,NaN
8933,82,36,NaN,NaN,56,15,63,62,NaN,127,100,9,NaN
8934,,,NaN,NaN,,,,,NaN,,,,NaN
8935,82,36,NaN,NaN,56,15,63,62,NaN,126,100,9,NaN
8936,,,NaN,NaN,,,,,NaN,,,,NaN
8937,82,35,NaN,NaN,56,15,63,62,NaN,127,100,9,NaN
8938,,,NaN,NaN,,,,,NaN,,,,NaN
8939,81,35,NaN,NaN,56,15,63,62,NaN,126,100,9,NaN
8940,,,NaN,NaN,,,,,NaN,,,,NaN
8941,81,35,NaN,NaN,56,15,63,62,NaN,125,100,9,NaN
8942,,,NaN,NaN,,,,,NaN,,,,NaN
8943,81,35,NaN,NaN,56,15,63,62,NaN,125,100,9,NaN
8944,,,NaN,NaN,,,,,NaN,,,,NaN
8945,81,35,NaN,NaN,56,15,63,62,NaN,125,100,9,NaN
8946,,,NaN,NaN,,,,,NaN,,,,NaN
8947,81,35,NaN,NaN,56,15,63,62,NaN,124,100,9,NaN
8948,,,NaN,NaN,,,,,NaN,,,,NaN
8949,82,35,NaN,NaN,56,15,63,62,NaN,126,100,9,NaN
8950,,,NaN,NaN,,,,,NaN,,,,NaN
8951,81,36,NaN,NaN,56,15,63,62,NaN,125,100,9,NaN
8952,,,NaN,NaN,,,,,NaN,,,,NaN
8953,82,36,NaN,NaN,57,15,63,62,NaN,126,100,9,NaN
8954,,,NaN,NaN,,,,,NaN,,,,NaN
8955,81,36,NaN,NaN,56,15,63,62,NaN,125,100,9,NaN
8956,,,NaN,NaN,,,,,NaN,,,,NaN
8957,82,36,NaN,NaN,57,15,63,62,NaN,126,100,8,NaN
8958,,,NaN,NaN,,,,,NaN,,,,NaN
8959,82,35,NaN,NaN,56,15,63,63,NaN,125,100,8,NaN
8960,,,NaN,NaN,,,,,NaN,,,,NaN
8961,82,35,NaN,NaN,57,15,63,63,NaN,125,100,8,NaN
8962,,,NaN,NaN,,,,,NaN,,,,NaN
8963,81,35,NaN,NaN,56,15,63,63,NaN,124,100,8,NaN
8964,,,NaN,NaN,,,,,NaN,,,,NaN
8965,81,35,NaN,NaN,56,15,63,63,NaN,124,100,8,NaN
8966,,,NaN,NaN,,,,,NaN,,,,NaN
8967,81,35,NaN,NaN,56,15,63,62,NaN,123,100,8,NaN
8968,,,NaN,NaN,,,,,NaN,,,,NaN
8969,81,35,NaN,NaN,56,15,63,62,NaN,125,100,8,NaN
8970,,,NaN,NaN,,,,,NaN,,,,NaN
8971,81,35,NaN,NaN,56,15,63,62,NaN,123,100,8,NaN
8972,,,NaN,NaN,,,,,NaN,,,,NaN
8973,81,36,NaN,NaN,57,15,63,62,NaN,125,100,8,NaN
8974,,,NaN,NaN,,,,,NaN,,,,NaN
8975,81,36,NaN,NaN,56,15,63,62,NaN,124,100,8,NaN
8976,,,NaN,NaN,,,,,NaN,,,,NaN
8977,82,36,NaN,NaN,57,15,63,62,NaN,126,100,8,NaN
8978,,,NaN,NaN,,,,,NaN,,,,NaN
8979,81,35,NaN,NaN,56,15,63,62,NaN,125,100,9,NaN
8980,,,NaN,NaN,,,,,NaN,,,,NaN
8981,81,35,NaN,NaN,56,15,63,62,NaN,125,100,9,NaN
8982,,,NaN,NaN,,,,,NaN,,,,NaN
8983,81,35,NaN,NaN,56,15,63,62,NaN,124,100,9,NaN
8984,,,NaN,NaN,,,,,NaN,,,,NaN
8985,81,35,NaN,NaN,57,15,63,62,NaN,125,100,9,NaN
8986,,,NaN,NaN,,,,,NaN,,,,NaN
8987,81,35,NaN,NaN,56,15,63,62,NaN,125,100,8,NaN
8988,,,NaN,NaN,,,,,NaN,,,,NaN
8989,82,35,NaN,NaN,57,15,63,62,NaN,127,100,8,NaN
8990,,,NaN,NaN,,,,,NaN,,,,NaN
8991,82,35,NaN,NaN,57,15,63,62,NaN,127,100,9,NaN
8992,,,NaN,NaN,,,,,NaN,,,,NaN
8993,83,36,NaN,NaN,58,15,63,62,NaN,128,100,9,NaN
8994,,,NaN,NaN,,,,,NaN,,,,NaN
8995,83,36,NaN,NaN,57,15,63,62,NaN,127,100,9,NaN
8996,,,NaN,NaN,,,,,NaN,,,,NaN
8997,83,36,NaN,NaN,57,15,63,62,NaN,128,100,8,NaN
8998,,,NaN,NaN,,,,,NaN,,,,NaN
8999,82,35,NaN,NaN,57,15,63,62,NaN,126,100,8,NaN
9000,,,NaN,NaN,,,,,NaN,,,,NaN
9001,83,35,NaN,NaN,57,15,63,62,NaN,127,100,9,NaN
9002,,,NaN,NaN,,,,,NaN,,,,NaN
9003,82,35,NaN,NaN,57,15,63,62,NaN,126,100,9,NaN
9004,,,NaN,NaN,,,,,NaN,,,,NaN
9005,82,35,NaN,NaN,57,15,63,62,NaN,126,100,9,NaN
9006,,,NaN,NaN,,,,,NaN,,,,NaN
9007,82,35,NaN,NaN,57,15,63,62,NaN,125,100,9,NaN
9008,,,NaN,NaN,,,,,NaN,,,,NaN
9009,82,35,NaN,NaN,57,15,63,62,NaN,125,100,9,NaN
9010,,,NaN,NaN,,,,,NaN,,,,NaN
9011,82,35,NaN,NaN,57,15,63,62,NaN,126,100,9,NaN
9012,,,NaN,NaN,,,,,NaN,,,,NaN
9013,83,36,NaN,NaN,58,15,63,62,NaN,127,100,8,NaN
9014,,,NaN,NaN,,,,,NaN,,,,NaN
9015,79,36,NaN,NaN,51,15,63,63,NaN,126,100,8,NaN
9016,,,NaN,NaN,,,,,NaN,,,,NaN
9017,78,36,NaN,NaN,54,15,63,66,NaN,120,100,9,NaN
9018,,,NaN,NaN,,,,,NaN,,,,NaN
9019,79,35,NaN,NaN,56,15,63,63,NaN,122,100,9,NaN
9020,,,NaN,NaN,,,,,NaN,,,,NaN
9021,81,35,NaN,NaN,57,15,63,63,NaN,126,100,9,NaN
9022,,,NaN,NaN,,,,,NaN,,,,NaN
9023,82,35,NaN,NaN,57,15,63,63,NaN,127,100,9,NaN
9024,,,NaN,NaN,,,,,NaN,,,,NaN
9025,83,35,NaN,NaN,58,15,64,60,NaN,128,100,9,NaN
9026,,,NaN,NaN,,,,,NaN,,,,NaN
9027,83,35,NaN,NaN,58,15,64,63,NaN,129,100,9,NaN
9028,,,NaN,NaN,,,,,NaN,,,,NaN
9029,83,35,NaN,NaN,58,15,64,63,NaN,130,100,9,NaN
9030,,,NaN,NaN,,,,,NaN,,,,NaN
9031,83,35,NaN,NaN,57,15,63,63,NaN,128,100,9,NaN
