time,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ECG_II,Solar8000/ART_SBP,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/CVP,SNUADC/ART,Solar8000/ART_DBP,Solar8000/CVP
15437,,,NaN,,,,,,NaN,NaN,NaN,,
15438,74,74,NaN,139,99,37,16,100,NaN,NaN,NaN,75,7
15439,,,NaN,,,,,,NaN,NaN,NaN,,
15440,74,74,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15441,,,NaN,,,,,,NaN,NaN,NaN,,
15442,74,73,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15443,,,NaN,,,,,,NaN,NaN,NaN,,
15444,73,72,NaN,138,98,37,16,100,NaN,NaN,NaN,75,7
15445,,,NaN,,,,,,NaN,NaN,NaN,,
15446,73,72,NaN,138,99,37,16,100,NaN,NaN,NaN,75,7
15447,,,NaN,,,,,,NaN,NaN,NaN,,
15448,73,72,NaN,138,99,37,16,100,NaN,NaN,NaN,75,7
15449,,,NaN,,,,,,NaN,NaN,NaN,,
15450,73,73,NaN,137,99,37,16,100,NaN,NaN,NaN,75,7
15451,,,NaN,,,,,,NaN,NaN,NaN,,
15452,73,73,NaN,137,99,37,16,100,NaN,NaN,NaN,75,7
15453,,,NaN,,,,,,NaN,NaN,NaN,,
15454,73,73,NaN,137,99,37,16,100,NaN,NaN,NaN,76,7
15455,,,NaN,,,,,,NaN,NaN,NaN,,
15456,73,73,NaN,138,100,37,16,100,NaN,NaN,NaN,76,7
15457,,,NaN,,,,,,NaN,NaN,NaN,,
15458,73,73,NaN,138,100,37,16,100,NaN,NaN,NaN,76,7
15459,,,NaN,,,,,,NaN,NaN,NaN,,
15460,73,73,NaN,138,100,37,16,100,NaN,NaN,NaN,76,7
15461,,,NaN,,,,,,NaN,NaN,NaN,,
15462,73,73,NaN,137,99,37,16,100,NaN,NaN,NaN,75,7
15463,,,NaN,,,,,,NaN,NaN,NaN,,
15464,73,72,NaN,137,99,37,16,100,NaN,NaN,NaN,75,7
15465,,,NaN,,,,,,NaN,NaN,NaN,,
15466,72,72,NaN,136,98,36,16,100,NaN,NaN,NaN,74,7
15467,,,NaN,,,,,,NaN,NaN,NaN,,
15468,72,71,NaN,135,97,36,16,100,NaN,NaN,NaN,73,7
15469,,,NaN,,,,,,NaN,NaN,NaN,,
15470,71,70,NaN,135,98,36,16,100,NaN,NaN,NaN,74,7
15471,,,NaN,,,,,,NaN,NaN,NaN,,
15472,71,70,NaN,136,97,36,16,100,NaN,NaN,NaN,73,7
15473,,,NaN,,,,,,NaN,NaN,NaN,,
15474,70,69,NaN,136,98,36,16,100,NaN,NaN,NaN,75,7
15475,,,NaN,,,,,,NaN,NaN,NaN,,
15476,69,69,NaN,138,98,36,16,100,NaN,NaN,NaN,75,7
15477,,,NaN,,,,,,NaN,NaN,NaN,,
15478,70,69,NaN,139,99,36,16,100,NaN,NaN,NaN,76,7
15479,,,NaN,,,,,,NaN,NaN,NaN,,
15480,70,69,NaN,140,100,36,16,100,NaN,NaN,NaN,77,7
15481,,,NaN,,,,,,NaN,NaN,NaN,,
15482,70,70,NaN,142,102,36,16,100,NaN,NaN,NaN,78,7
15483,,,NaN,,,,,,NaN,NaN,NaN,,
15484,72,71,NaN,142,102,36,16,100,NaN,NaN,NaN,78,7
15485,,,NaN,,,,,,NaN,NaN,NaN,,
15486,72,72,NaN,141,102,37,16,100,NaN,NaN,NaN,77,7
15487,,,NaN,,,,,,NaN,NaN,NaN,,
15488,73,73,NaN,140,101,37,16,100,NaN,NaN,NaN,76,7
15489,,,NaN,,,,,,NaN,NaN,NaN,,
15490,73,73,NaN,139,100,37,16,100,NaN,NaN,NaN,75,7
15491,,,NaN,,,,,,NaN,NaN,NaN,,
15492,73,72,NaN,138,100,36,16,100,NaN,NaN,NaN,75,7
15493,,,NaN,,,,,,NaN,NaN,NaN,,
15494,72,71,NaN,139,100,36,16,100,NaN,NaN,NaN,75,7
15495,,,NaN,,,,,,NaN,NaN,NaN,,
15496,72,71,NaN,138,99,36,16,100,NaN,NaN,NaN,75,7
15497,,,NaN,,,,,,NaN,NaN,NaN,,
15498,71,70,NaN,138,99,36,16,100,NaN,NaN,NaN,75,7
15499,,,NaN,,,,,,NaN,NaN,NaN,,
15500,71,70,NaN,139,100,36,16,100,NaN,NaN,NaN,77,7
15501,,,NaN,,,,,,NaN,NaN,NaN,,
15502,71,70,NaN,140,101,36,16,100,NaN,NaN,NaN,76,7
15503,,,NaN,,,,,,NaN,NaN,NaN,,
15504,71,70,NaN,139,100,36,16,100,NaN,NaN,NaN,76,7
15505,,,NaN,,,,,,NaN,NaN,NaN,,
15506,71,70,NaN,139,100,36,16,100,NaN,NaN,NaN,76,7
15507,,,NaN,,,,,,NaN,NaN,NaN,,
15508,71,70,NaN,139,101,36,16,100,NaN,NaN,NaN,76,7
15509,,,NaN,,,,,,NaN,NaN,NaN,,
15510,71,70,NaN,138,100,36,16,100,NaN,NaN,NaN,76,7
15511,,,NaN,,,,,,NaN,NaN,NaN,,
15512,70,70,NaN,138,100,36,16,100,NaN,NaN,NaN,76,7
15513,,,NaN,,,,,,NaN,NaN,NaN,,
15514,71,70,NaN,139,100,36,16,100,NaN,NaN,NaN,76,7
15515,,,NaN,,,,,,NaN,NaN,NaN,,
15516,71,70,NaN,139,101,36,16,100,NaN,NaN,NaN,76,7
15517,,,NaN,,,,,,NaN,NaN,NaN,,
15518,71,70,NaN,138,100,36,16,100,NaN,NaN,NaN,76,8
15519,,,NaN,,,,,,NaN,NaN,NaN,,
15520,71,70,NaN,138,100,36,16,100,NaN,NaN,NaN,75,8
15521,,,NaN,,,,,,NaN,NaN,NaN,,
15522,71,70,NaN,137,99,36,16,100,NaN,NaN,NaN,75,8
15523,,,NaN,,,,,,NaN,NaN,NaN,,
15524,71,70,NaN,138,99,36,16,100,NaN,NaN,NaN,74,8
15525,,,NaN,,,,,,NaN,NaN,NaN,,
15526,71,70,NaN,137,98,36,16,100,NaN,NaN,NaN,74,8
15527,,,NaN,,,,,,NaN,NaN,NaN,,
15528,70,69,NaN,137,98,37,16,100,NaN,NaN,NaN,75,7
15529,,,NaN,,,,,,NaN,NaN,NaN,,
15530,70,69,NaN,140,100,37,16,100,NaN,NaN,NaN,77,7
15531,,,NaN,,,,,,NaN,NaN,NaN,,
15532,70,69,NaN,143,102,37,16,100,NaN,NaN,NaN,78,7
15533,,,NaN,,,,,,NaN,NaN,NaN,,
15534,71,70,NaN,144,103,36,16,100,NaN,NaN,NaN,80,7
15535,,,NaN,,,,,,NaN,NaN,NaN,,
15536,72,72,NaN,144,104,36,16,100,NaN,NaN,NaN,79,7
15537,,,NaN,,,,,,NaN,NaN,NaN,,
15538,73,72,NaN,144,104,36,16,100,NaN,NaN,NaN,79,7
15539,,,NaN,,,,,,NaN,NaN,NaN,,
15540,73,72,NaN,143,103,36,16,100,NaN,NaN,NaN,78,7
15541,,,NaN,,,,,,NaN,NaN,NaN,,
15542,72,72,NaN,143,103,37,16,100,NaN,NaN,NaN,78,7
15543,,,NaN,,,,,,NaN,NaN,NaN,,
15544,72,71,NaN,143,103,37,16,100,NaN,NaN,NaN,78,7
15545,,,NaN,,,,,,NaN,NaN,NaN,,
15546,72,72,NaN,144,104,37,16,100,NaN,NaN,NaN,79,7
15547,,,NaN,,,,,,NaN,NaN,NaN,,
15548,73,72,NaN,142,103,37,16,100,NaN,NaN,NaN,76,7
15549,,,NaN,,,,,,NaN,NaN,NaN,,
15550,72,72,NaN,140,102,37,16,100,NaN,NaN,NaN,76,7
15551,,,NaN,,,,,,NaN,NaN,NaN,,
15552,72,71,NaN,140,101,37,16,100,NaN,NaN,NaN,77,7
15553,,,NaN,,,,,,NaN,NaN,NaN,,
15554,72,71,NaN,141,102,37,16,100,NaN,NaN,NaN,77,7
15555,,,NaN,,,,,,NaN,NaN,NaN,,
15556,72,71,NaN,140,102,37,16,100,NaN,NaN,NaN,77,7
15557,,,NaN,,,,,,NaN,NaN,NaN,,
15558,72,72,NaN,140,102,37,16,100,NaN,NaN,NaN,77,7
15559,,,NaN,,,,,,NaN,NaN,NaN,,
15560,72,72,NaN,140,102,37,16,100,NaN,NaN,NaN,77,7
15561,,,NaN,,,,,,NaN,NaN,NaN,,
15562,72,71,NaN,140,102,37,16,100,NaN,NaN,NaN,76,7
15563,,,NaN,,,,,,NaN,NaN,NaN,,
15564,72,71,NaN,139,101,37,16,100,NaN,NaN,NaN,76,7
15565,,,NaN,,,,,,NaN,NaN,NaN,,
15566,72,72,NaN,138,101,37,16,100,NaN,NaN,NaN,76,7
15567,,,NaN,,,,,,NaN,NaN,NaN,,
15568,73,72,NaN,137,100,37,16,100,NaN,NaN,NaN,75,7
15569,,,NaN,,,,,,NaN,NaN,NaN,,
15570,73,72,NaN,136,99,36,16,100,NaN,NaN,NaN,75,7
15571,,,NaN,,,,,,NaN,NaN,NaN,,
15572,73,72,NaN,136,99,36,16,100,NaN,NaN,NaN,74,7
15573,,,NaN,,,,,,NaN,NaN,NaN,,
15574,73,72,NaN,134,98,36,16,100,NaN,NaN,NaN,74,7
15575,,,NaN,,,,,,NaN,NaN,NaN,,
15576,72,72,NaN,134,97,36,16,100,NaN,NaN,NaN,73,7
15577,,,NaN,,,,,,NaN,NaN,NaN,,
15578,72,72,NaN,132,97,36,16,100,NaN,NaN,NaN,73,8
15579,,,NaN,,,,,,NaN,NaN,NaN,,
15580,72,71,NaN,132,96,36,16,100,NaN,NaN,NaN,72,8
15581,,,NaN,,,,,,NaN,NaN,NaN,,
15582,72,71,NaN,131,96,36,16,100,NaN,NaN,NaN,73,7
15583,,,NaN,,,,,,NaN,NaN,NaN,,
15584,72,71,NaN,133,96,37,16,100,NaN,NaN,NaN,73,7
15585,,,NaN,,,,,,NaN,NaN,NaN,,
15586,72,71,NaN,133,97,37,16,100,NaN,NaN,NaN,74,7
15587,,,NaN,,,,,,NaN,NaN,NaN,,
15588,72,72,NaN,133,96,37,16,100,NaN,NaN,NaN,72,7
15589,,,NaN,,,,,,NaN,NaN,NaN,,
15590,71,70,NaN,134,96,37,16,100,NaN,NaN,NaN,72,7
15591,,,NaN,,,,,,NaN,NaN,NaN,,
15592,70,69,NaN,135,97,37,16,100,NaN,NaN,NaN,74,7
15593,,,NaN,,,,,,NaN,NaN,NaN,,
15594,69,68,NaN,138,99,37,16,100,NaN,NaN,NaN,76,7
15595,,,NaN,,,,,,NaN,NaN,NaN,,
15596,69,68,NaN,141,101,37,16,100,NaN,NaN,NaN,77,7
15597,,,NaN,,,,,,NaN,NaN,NaN,,
15598,71,71,NaN,142,102,37,16,100,NaN,NaN,NaN,78,7
15599,,,NaN,,,,,,NaN,NaN,NaN,,
15600,73,73,NaN,141,102,37,16,100,NaN,NaN,NaN,77,7
15601,,,NaN,,,,,,NaN,NaN,NaN,,
15602,74,74,NaN,141,101,37,16,100,NaN,NaN,NaN,77,7
15603,,,NaN,,,,,,NaN,NaN,NaN,,
15604,74,74,NaN,138,100,36,16,100,NaN,NaN,NaN,75,7
15605,,,NaN,,,,,,NaN,NaN,NaN,,
15606,74,74,NaN,137,99,36,16,100,NaN,NaN,NaN,74,7
15607,,,NaN,,,,,,NaN,NaN,NaN,,
15608,74,73,NaN,135,98,36,16,100,NaN,NaN,NaN,74,6
15609,,,NaN,,,,,,NaN,NaN,NaN,,
15610,74,73,NaN,136,98,36,16,100,NaN,NaN,NaN,74,6
15611,,,NaN,,,,,,NaN,NaN,NaN,,
15612,73,73,NaN,136,97,37,16,100,NaN,NaN,NaN,74,6
15613,,,NaN,,,,,,NaN,NaN,NaN,,
15614,73,72,NaN,137,98,37,16,100,NaN,NaN,NaN,74,6
15615,,,NaN,,,,,,NaN,NaN,NaN,,
15616,73,72,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15617,,,NaN,,,,,,NaN,NaN,NaN,,
15618,72,72,NaN,136,98,36,16,100,NaN,NaN,NaN,74,7
15619,,,NaN,,,,,,NaN,NaN,NaN,,
15620,72,72,NaN,136,98,36,16,100,NaN,NaN,NaN,74,7
15621,,,NaN,,,,,,NaN,NaN,NaN,,
15622,72,71,NaN,136,98,36,16,100,NaN,NaN,NaN,74,7
15623,,,NaN,,,,,,NaN,NaN,NaN,,
15624,72,71,NaN,136,98,36,16,100,NaN,NaN,NaN,74,7
15625,,,NaN,,,,,,NaN,NaN,NaN,,
15626,71,71,NaN,136,97,37,16,100,NaN,NaN,NaN,73,7
15627,,,NaN,,,,,,NaN,NaN,NaN,,
15628,71,71,NaN,136,97,37,16,100,NaN,NaN,NaN,73,7
15629,,,NaN,,,,,,NaN,NaN,NaN,,
15630,71,70,NaN,134,96,37,16,100,NaN,NaN,NaN,72,6
15631,,,NaN,,,,,,NaN,NaN,NaN,,
15632,70,70,NaN,134,96,37,16,100,NaN,NaN,NaN,72,6
15633,,,NaN,,,,,,NaN,NaN,NaN,,
15634,70,69,NaN,133,95,36,16,100,NaN,NaN,NaN,71,7
15635,,,NaN,,,,,,NaN,NaN,NaN,,
15636,69,68,NaN,134,95,36,16,100,NaN,NaN,NaN,72,7
15637,,,NaN,,,,,,NaN,NaN,NaN,,
15638,68,67,NaN,135,96,36,16,100,NaN,NaN,NaN,73,7
15639,,,NaN,,,,,,NaN,NaN,NaN,,
15640,68,67,NaN,137,97,37,16,100,NaN,NaN,NaN,73,7
15641,,,NaN,,,,,,NaN,NaN,NaN,,
15642,68,67,NaN,137,97,37,16,100,NaN,NaN,NaN,73,7
15643,,,NaN,,,,,,NaN,NaN,NaN,,
15644,68,68,NaN,138,98,37,16,100,NaN,NaN,NaN,75,7
15645,,,NaN,,,,,,NaN,NaN,NaN,,
15646,69,68,NaN,139,99,37,16,100,NaN,NaN,NaN,76,7
15647,,,NaN,,,,,,NaN,NaN,NaN,,
15648,69,69,NaN,140,100,37,16,100,NaN,NaN,NaN,76,7
15649,,,NaN,,,,,,NaN,NaN,NaN,,
15650,70,69,NaN,142,101,37,16,100,NaN,NaN,NaN,78,7
15651,,,NaN,,,,,,NaN,NaN,NaN,,
15652,71,71,NaN,144,103,37,16,100,NaN,NaN,NaN,79,7
15653,,,NaN,,,,,,NaN,NaN,NaN,,
15654,73,72,NaN,144,103,37,16,100,NaN,NaN,NaN,78,7
15655,,,NaN,,,,,,NaN,NaN,NaN,,
15656,73,73,NaN,143,103,37,16,100,NaN,NaN,NaN,78,7
15657,,,NaN,,,,,,NaN,NaN,NaN,,
15658,73,73,NaN,143,103,37,16,100,NaN,NaN,NaN,79,7
15659,,,NaN,,,,,,NaN,NaN,NaN,,
15660,73,72,NaN,143,103,37,16,100,NaN,NaN,NaN,78,7
15661,,,NaN,,,,,,NaN,NaN,NaN,,
15662,73,72,NaN,143,103,37,16,100,NaN,NaN,NaN,78,7
15663,,,NaN,,,,,,NaN,NaN,NaN,,
15664,73,73,NaN,141,102,37,16,100,NaN,NaN,NaN,77,7
15665,,,NaN,,,,,,NaN,NaN,NaN,,
15666,73,72,NaN,142,102,37,16,100,NaN,NaN,NaN,77,7
15667,,,NaN,,,,,,NaN,NaN,NaN,,
15668,73,72,NaN,141,103,37,16,100,NaN,NaN,NaN,79,7
15669,,,NaN,,,,,,NaN,NaN,NaN,,
15670,73,72,NaN,143,104,37,16,100,NaN,NaN,NaN,79,7
15671,,,NaN,,,,,,NaN,NaN,NaN,,
15672,73,73,NaN,142,103,37,16,100,NaN,NaN,NaN,78,7
15673,,,NaN,,,,,,NaN,NaN,NaN,,
15674,74,73,NaN,141,103,37,16,100,NaN,NaN,NaN,78,7
15675,,,NaN,,,,,,NaN,NaN,NaN,,
15676,73,73,NaN,139,102,37,16,100,NaN,NaN,NaN,77,7
15677,,,NaN,,,,,,NaN,NaN,NaN,,
15678,73,73,NaN,138,101,37,16,100,NaN,NaN,NaN,75,7
15679,,,NaN,,,,,,NaN,NaN,NaN,,
15680,73,72,NaN,136,100,37,16,100,NaN,NaN,NaN,75,7
15681,,,NaN,,,,,,NaN,NaN,NaN,,
15682,72,72,NaN,135,98,37,16,100,NaN,NaN,NaN,73,7
15683,,,NaN,,,,,,NaN,NaN,NaN,,
15684,72,72,NaN,134,98,37,16,100,NaN,NaN,NaN,73,7
15685,,,NaN,,,,,,NaN,NaN,NaN,,
15686,72,71,NaN,134,98,37,16,100,NaN,NaN,NaN,74,7
15687,,,NaN,,,,,,NaN,NaN,NaN,,
15688,72,71,NaN,135,98,37,16,100,NaN,NaN,NaN,75,7
15689,,,NaN,,,,,,NaN,NaN,NaN,,
15690,72,72,NaN,135,99,37,16,100,NaN,NaN,NaN,75,7
15691,,,NaN,,,,,,NaN,NaN,NaN,,
15692,72,72,NaN,136,99,37,16,100,NaN,NaN,NaN,76,7
15693,,,NaN,,,,,,NaN,NaN,NaN,,
15694,73,73,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15695,,,NaN,,,,,,NaN,NaN,NaN,,
15696,73,73,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15697,,,NaN,,,,,,NaN,NaN,NaN,,
15698,73,73,NaN,135,99,37,16,100,NaN,NaN,NaN,74,7
15699,,,NaN,,,,,,NaN,NaN,NaN,,
15700,73,73,NaN,135,98,37,16,100,NaN,NaN,NaN,73,7
15701,,,NaN,,,,,,NaN,NaN,NaN,,
15702,73,72,NaN,133,97,37,16,100,NaN,NaN,NaN,74,7
15703,,,NaN,,,,,,NaN,NaN,NaN,,
15704,72,71,NaN,135,98,37,16,100,NaN,NaN,NaN,74,7
15705,,,NaN,,,,,,NaN,NaN,NaN,,
15706,72,71,NaN,135,98,37,16,100,NaN,NaN,NaN,75,7
15707,,,NaN,,,,,,NaN,NaN,NaN,,
15708,72,72,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15709,,,NaN,,,,,,NaN,NaN,NaN,,
15710,73,72,NaN,136,99,37,16,100,NaN,NaN,NaN,76,7
15711,,,NaN,,,,,,NaN,NaN,NaN,,
15712,73,72,NaN,136,99,37,16,100,NaN,NaN,NaN,74,7
15713,,,NaN,,,,,,NaN,NaN,NaN,,
15714,72,72,NaN,135,99,37,16,100,NaN,NaN,NaN,74,7
15715,,,NaN,,,,,,NaN,NaN,NaN,,
15716,72,71,NaN,135,99,37,16,100,NaN,NaN,NaN,75,7
15717,,,NaN,,,,,,NaN,NaN,NaN,,
15718,72,71,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15719,,,NaN,,,,,,NaN,NaN,NaN,,
15720,71,71,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15721,,,NaN,,,,,,NaN,NaN,NaN,,
15722,72,71,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15723,,,NaN,,,,,,NaN,NaN,NaN,,
15724,72,72,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15725,,,NaN,,,,,,NaN,NaN,NaN,,
15726,73,72,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15727,,,NaN,,,,,,NaN,NaN,NaN,,
15728,73,73,NaN,135,99,37,16,100,NaN,NaN,NaN,75,7
15729,,,NaN,,,,,,NaN,NaN,NaN,,
15730,73,73,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15731,,,NaN,,,,,,NaN,NaN,NaN,,
15732,73,73,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15733,,,NaN,,,,,,NaN,NaN,NaN,,
15734,74,73,NaN,136,99,37,16,100,NaN,NaN,NaN,75,7
15735,,,NaN,,,,,,NaN,NaN,NaN,,
15736,74,74,NaN,134,98,37,16,100,NaN,NaN,NaN,74,7
15737,,,NaN,,,,,,NaN,NaN,NaN,,
15738,74,74,NaN,133,97,37,16,100,NaN,NaN,NaN,73,7
15739,,,NaN,,,,,,NaN,NaN,NaN,,
15740,74,73,NaN,132,96,37,16,100,NaN,NaN,NaN,72,7
15741,,,NaN,,,,,,NaN,NaN,NaN,,
15742,73,72,NaN,132,95,37,16,100,NaN,NaN,NaN,72,7
15743,,,NaN,,,,,,NaN,NaN,NaN,,
15744,72,72,NaN,131,95,37,16,100,NaN,NaN,NaN,72,6
15745,,,NaN,,,,,,NaN,NaN,NaN,,
15746,72,71,NaN,131,95,37,16,100,NaN,NaN,NaN,71,6
15747,,,NaN,,,,,,NaN,NaN,NaN,,
15748,72,71,NaN,132,95,37,16,100,NaN,NaN,NaN,72,6
15749,,,NaN,,,,,,NaN,NaN,NaN,,
15750,71,70,NaN,133,96,37,16,100,NaN,NaN,NaN,73,7
15751,,,NaN,,,,,,NaN,NaN,NaN,,
15752,71,70,NaN,135,97,37,16,100,NaN,NaN,NaN,74,7
15753,,,NaN,,,,,,NaN,NaN,NaN,,
15754,71,70,NaN,136,97,37,16,100,NaN,NaN,NaN,74,7
15755,,,NaN,,,,,,NaN,NaN,NaN,,
15756,71,71,NaN,138,99,37,16,100,NaN,NaN,NaN,76,7
15757,,,NaN,,,,,,NaN,NaN,NaN,,
15758,72,72,NaN,138,99,37,16,100,NaN,NaN,NaN,76,7
15759,,,NaN,,,,,,NaN,NaN,NaN,,
15760,73,72,NaN,138,100,37,16,100,NaN,NaN,NaN,76,7
15761,,,NaN,,,,,,NaN,NaN,NaN,,
15762,73,73,NaN,138,100,36,16,100,NaN,NaN,NaN,75,7
15763,,,NaN,,,,,,NaN,NaN,NaN,,
15764,73,73,NaN,138,99,36,16,100,NaN,NaN,NaN,74,7
15765,,,NaN,,,,,,NaN,NaN,NaN,,
15766,73,72,NaN,137,99,36,16,100,NaN,NaN,NaN,75,7
15767,,,NaN,,,,,,NaN,NaN,NaN,,
15768,72,72,NaN,137,98,37,16,100,NaN,NaN,NaN,74,7
15769,,,NaN,,,,,,NaN,NaN,NaN,,
15770,72,71,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15771,,,NaN,,,,,,NaN,NaN,NaN,,
15772,72,71,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15773,,,NaN,,,,,,NaN,NaN,NaN,,
15774,71,71,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15775,,,NaN,,,,,,NaN,NaN,NaN,,
15776,71,71,NaN,137,98,37,16,100,NaN,NaN,NaN,74,7
15777,,,NaN,,,,,,NaN,NaN,NaN,,
15778,71,71,NaN,136,98,37,16,100,NaN,NaN,NaN,73,7
15779,,,NaN,,,,,,NaN,NaN,NaN,,
15780,71,71,NaN,135,97,37,16,100,NaN,NaN,NaN,73,7
15781,,,NaN,,,,,,NaN,NaN,NaN,,
15782,71,71,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15783,,,NaN,,,,,,NaN,NaN,NaN,,
15784,71,70,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15785,,,NaN,,,,,,NaN,NaN,NaN,,
15786,71,70,NaN,137,98,37,16,100,NaN,NaN,NaN,74,7
15787,,,NaN,,,,,,NaN,NaN,NaN,,
15788,71,71,NaN,136,98,37,16,100,NaN,NaN,NaN,74,7
15789,,,NaN,,,,,,NaN,NaN,NaN,,
15790,71,71,NaN,137,98,37,16,100,NaN,NaN,NaN,74,7
15791,,,NaN,,,,,,NaN,NaN,NaN,,
15792,71,71,NaN,137,99,37,16,100,NaN,NaN,NaN,75,7
15793,,,NaN,,,,,,NaN,NaN,NaN,,
15794,71,70,NaN,137,99,37,16,100,NaN,NaN,NaN,75,7
15795,,,NaN,,,,,,NaN,NaN,NaN,,
15796,71,70,NaN,137,99,37,16,100,NaN,NaN,NaN,75,7
15797,,,NaN,,,,,,NaN,NaN,NaN,,
15798,71,70,NaN,137,97,37,16,100,NaN,NaN,NaN,72,7
15799,,,NaN,,,,,,NaN,NaN,NaN,,
15800,70,69,NaN,130,94,37,16,100,NaN,NaN,NaN,69,7
15801,,,NaN,,,,,,NaN,NaN,NaN,,
15802,68,66,NaN,132,94,37,16,100,NaN,NaN,NaN,71,7
15803,,,NaN,,,,,,NaN,NaN,NaN,,
15804,67,65,NaN,136,96,37,16,100,NaN,NaN,NaN,74,7
15805,,,NaN,,,,,,NaN,NaN,NaN,,
15806,68,65,NaN,141,99,37,16,100,NaN,NaN,NaN,76,7
15807,,,NaN,,,,,,NaN,NaN,NaN,,
15808,68,70,NaN,142,100,37,16,100,NaN,NaN,NaN,77,7
15809,,,NaN,,,,,,NaN,NaN,NaN,,
15810,73,73,NaN,140,100,37,16,100,NaN,NaN,NaN,75,7
15811,,,NaN,,,,,,NaN,NaN,NaN,,
15812,74,74,NaN,139,99,37,16,100,NaN,NaN,NaN,74,7
15813,,,NaN,,,,,,NaN,NaN,NaN,,
15814,74,74,NaN,136,98,37,16,100,NaN,NaN,NaN,73,7
