time,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/CVP
12292,,NaN,,,,NaN,,,,NaN,,,NaN
12293,56,NaN,29,77,100,NaN,18,74,75,NaN,116,2,NaN
12294,,NaN,,,,NaN,,,,NaN,,,NaN
12295,56,NaN,29,78,100,NaN,18,74,75,NaN,119,2,NaN
12296,,NaN,,,,NaN,,,,NaN,,,NaN
12297,57,NaN,29,78,100,NaN,18,74,75,NaN,118,2,NaN
12298,,NaN,,,,NaN,,,,NaN,,,NaN
12299,59,NaN,30,80,100,NaN,18,75,75,NaN,121,2,NaN
12300,,NaN,,,,NaN,,,,NaN,,,NaN
12301,60,NaN,30,81,100,NaN,18,75,76,NaN,123,2,NaN
12302,,NaN,,,,NaN,,,,NaN,,,NaN
12303,60,NaN,30,81,100,NaN,18,76,76,NaN,123,2,NaN
12304,,NaN,,,,NaN,,,,NaN,,,NaN
12305,60,NaN,30,82,100,NaN,18,76,77,NaN,124,2,NaN
12306,,NaN,,,,NaN,,,,NaN,,,NaN
12307,60,NaN,29,82,100,NaN,18,76,77,NaN,124,2,NaN
12308,,NaN,,,,NaN,,,,NaN,,,NaN
12309,60,NaN,29,83,100,NaN,18,76,77,NaN,125,2,NaN
12310,,NaN,,,,NaN,,,,NaN,,,NaN
12311,60,NaN,29,83,100,NaN,18,77,77,NaN,125,2,NaN
12312,,NaN,,,,NaN,,,,NaN,,,NaN
12313,59,NaN,29,82,100,NaN,18,77,77,NaN,123,2,NaN
12314,,NaN,,,,NaN,,,,NaN,,,NaN
12315,58,NaN,29,82,100,NaN,18,77,78,NaN,123,2,NaN
12316,,NaN,,,,NaN,,,,NaN,,,NaN
12317,57,NaN,29,80,100,NaN,18,77,77,NaN,121,2,NaN
12318,,NaN,,,,NaN,,,,NaN,,,NaN
12319,56,NaN,29,79,100,NaN,18,77,77,NaN,121,2,NaN
12320,,NaN,,,,NaN,,,,NaN,,,NaN
12321,57,NaN,29,79,100,NaN,18,77,77,NaN,120,2,NaN
12322,,NaN,,,,NaN,,,,NaN,,,NaN
12323,57,NaN,29,79,100,NaN,18,77,77,NaN,119,2,NaN
12324,,NaN,,,,NaN,,,,NaN,,,NaN
12325,58,NaN,29,80,100,NaN,18,77,77,NaN,122,2,NaN
12326,,NaN,,,,NaN,,,,NaN,,,NaN
12327,58,NaN,29,79,100,NaN,18,77,78,NaN,121,2,NaN
12328,,NaN,,,,NaN,,,,NaN,,,NaN
12329,58,NaN,29,80,100,NaN,18,77,78,NaN,123,2,NaN
12330,,NaN,,,,NaN,,,,NaN,,,NaN
12331,58,NaN,29,80,100,NaN,18,77,78,NaN,123,2,NaN
12332,,NaN,,,,NaN,,,,NaN,,,NaN
12333,57,NaN,29,80,100,NaN,18,77,77,NaN,121,2,NaN
12334,,NaN,,,,NaN,,,,NaN,,,NaN
12335,58,NaN,30,81,100,NaN,18,76,77,NaN,123,2,NaN
12336,,NaN,,,,NaN,,,,NaN,,,NaN
12337,59,NaN,30,81,100,NaN,18,76,76,NaN,122,2,NaN
12338,,NaN,,,,NaN,,,,NaN,,,NaN
12339,61,NaN,30,83,100,NaN,18,76,77,NaN,125,2,NaN
12340,,NaN,,,,NaN,,,,NaN,,,NaN
12341,62,NaN,29,84,100,NaN,18,77,78,NaN,126,2,NaN
12342,,NaN,,,,NaN,,,,NaN,,,NaN
12343,62,NaN,29,85,100,NaN,18,78,78,NaN,127,2,NaN
12344,,NaN,,,,NaN,,,,NaN,,,NaN
12345,62,NaN,29,86,100,NaN,18,78,78,NaN,129,2,NaN
12346,,NaN,,,,NaN,,,,NaN,,,NaN
12347,61,NaN,29,85,100,NaN,18,78,78,NaN,126,2,NaN
12348,,NaN,,,,NaN,,,,NaN,,,NaN
12349,60,NaN,30,84,100,NaN,18,78,78,NaN,126,2,NaN
12350,,NaN,,,,NaN,,,,NaN,,,NaN
12351,60,NaN,30,83,100,NaN,18,77,78,NaN,125,2,NaN
12352,,NaN,,,,NaN,,,,NaN,,,NaN
12353,58,NaN,30,82,100,NaN,18,77,77,NaN,124,2,NaN
12354,,NaN,,,,NaN,,,,NaN,,,NaN
12355,58,NaN,30,82,100,NaN,18,76,76,NaN,124,2,NaN
12356,,NaN,,,,NaN,,,,NaN,,,NaN
12357,58,NaN,29,82,100,NaN,18,75,76,NaN,124,2,NaN
12358,,NaN,,,,NaN,,,,NaN,,,NaN
12359,57,NaN,29,79,100,NaN,18,73,74,NaN,121,2,NaN
12360,,NaN,,,,NaN,,,,NaN,,,NaN
12361,59,NaN,29,80,100,NaN,18,73,74,NaN,123,2,NaN
12362,,NaN,,,,NaN,,,,NaN,,,NaN
12363,59,NaN,29,80,100,NaN,18,74,74,NaN,123,2,NaN
12364,,NaN,,,,NaN,,,,NaN,,,NaN
12365,59,NaN,29,81,100,NaN,18,74,75,NaN,125,2,NaN
12366,,NaN,,,,NaN,,,,NaN,,,NaN
12367,58,NaN,29,80,100,NaN,18,75,75,NaN,122,2,NaN
12368,,NaN,,,,NaN,,,,NaN,,,NaN
12369,56,NaN,29,79,100,NaN,18,74,75,NaN,121,2,NaN
12370,,NaN,,,,NaN,,,,NaN,,,NaN
12371,56,NaN,28,78,100,NaN,18,74,75,NaN,119,2,NaN
12372,,NaN,,,,NaN,,,,NaN,,,NaN
12373,55,NaN,28,77,100,NaN,18,74,74,NaN,117,2,NaN
12374,,NaN,,,,NaN,,,,NaN,,,NaN
12375,57,NaN,28,78,100,NaN,18,74,75,NaN,120,2,NaN
12376,,NaN,,,,NaN,,,,NaN,,,NaN
12377,58,NaN,29,78,100,NaN,18,74,75,NaN,121,2,NaN
12378,,NaN,,,,NaN,,,,NaN,,,NaN
12379,58,NaN,29,80,100,NaN,18,74,74,NaN,123,2,NaN
12380,,NaN,,,,NaN,,,,NaN,,,NaN
12381,60,NaN,29,82,100,NaN,18,74,75,NaN,125,2,NaN
12382,,NaN,,,,NaN,,,,NaN,,,NaN
12383,60,NaN,29,82,100,NaN,18,74,75,NaN,125,2,NaN
12384,,NaN,,,,NaN,,,,NaN,,,NaN
12385,60,NaN,29,83,100,NaN,18,75,76,NaN,127,2,NaN
12386,,NaN,,,,NaN,,,,NaN,,,NaN
12387,59,NaN,29,82,100,NaN,18,76,76,NaN,124,2,NaN
12388,,NaN,,,,NaN,,,,NaN,,,NaN
12389,58,NaN,29,81,100,NaN,18,76,77,NaN,123,2,NaN
12390,,NaN,,,,NaN,,,,NaN,,,NaN
12391,58,NaN,29,81,100,NaN,18,76,76,NaN,121,2,NaN
12392,,NaN,,,,NaN,,,,NaN,,,NaN
12393,58,NaN,29,80,100,NaN,18,76,76,NaN,121,2,NaN
12394,,NaN,,,,NaN,,,,NaN,,,NaN
12395,57,NaN,29,80,100,NaN,18,76,76,NaN,122,2,NaN
12396,,NaN,,,,NaN,,,,NaN,,,NaN
12397,56,NaN,29,79,100,NaN,18,76,75,NaN,120,2,NaN
12398,,NaN,,,,NaN,,,,NaN,,,NaN
12399,57,NaN,29,79,100,NaN,18,74,75,NaN,120,2,NaN
12400,,NaN,,,,NaN,,,,NaN,,,NaN
12401,59,NaN,29,80,100,NaN,18,74,74,NaN,122,2,NaN
12402,,NaN,,,,NaN,,,,NaN,,,NaN
12403,60,NaN,29,81,100,NaN,18,73,74,NaN,124,2,NaN
12404,,NaN,,,,NaN,,,,NaN,,,NaN
12405,61,NaN,29,83,100,NaN,18,74,75,NaN,126,2,NaN
12406,,NaN,,,,NaN,,,,NaN,,,NaN
12407,59,NaN,29,83,100,NaN,18,75,76,NaN,124,2,NaN
12408,,NaN,,,,NaN,,,,NaN,,,NaN
12409,58,NaN,29,82,100,NaN,18,76,77,NaN,123,3,NaN
12410,,NaN,,,,NaN,,,,NaN,,,NaN
12411,56,NaN,29,80,100,NaN,18,76,77,NaN,121,3,NaN
12412,,NaN,,,,NaN,,,,NaN,,,NaN
12413,55,NaN,29,78,100,NaN,18,75,75,NaN,119,2,NaN
12414,,NaN,,,,NaN,,,,NaN,,,NaN
12415,57,NaN,29,79,100,NaN,18,74,74,NaN,121,2,NaN
12416,,NaN,,,,NaN,,,,NaN,,,NaN
12417,59,NaN,29,80,100,NaN,18,73,74,NaN,122,2,NaN
12418,,NaN,,,,NaN,,,,NaN,,,NaN
12419,60,NaN,29,82,100,NaN,18,73,73,NaN,126,2,NaN
12420,,NaN,,,,NaN,,,,NaN,,,NaN
12421,60,NaN,29,82,100,NaN,18,74,73,NaN,126,2,NaN
12422,,NaN,,,,NaN,,,,NaN,,,NaN
12423,60,NaN,29,83,100,NaN,18,75,75,NaN,126,3,NaN
12424,,NaN,,,,NaN,,,,NaN,,,NaN
12425,58,NaN,29,82,100,NaN,18,75,75,NaN,124,3,NaN
12426,,NaN,,,,NaN,,,,NaN,,,NaN
12427,57,NaN,29,81,100,NaN,18,74,74,NaN,121,3,NaN
12428,,NaN,,,,NaN,,,,NaN,,,NaN
12429,58,NaN,29,81,100,NaN,18,73,74,NaN,123,3,NaN
12430,,NaN,,,,NaN,,,,NaN,,,NaN
12431,59,NaN,29,82,100,NaN,18,73,74,NaN,123,3,NaN
12432,,NaN,,,,NaN,,,,NaN,,,NaN
12433,58,NaN,29,82,100,NaN,18,74,75,NaN,124,3,NaN
12434,,NaN,,,,NaN,,,,NaN,,,NaN
12435,58,NaN,29,82,100,NaN,18,75,76,NaN,125,3,NaN
12436,,NaN,,,,NaN,,,,NaN,,,NaN
12437,55,NaN,29,79,100,NaN,18,75,76,NaN,120,3,NaN
12438,,NaN,,,,NaN,,,,NaN,,,NaN
12439,53,NaN,29,77,100,NaN,18,75,76,NaN,118,3,NaN
12440,,NaN,,,,NaN,,,,NaN,,,NaN
12441,53,NaN,29,76,100,NaN,18,75,75,NaN,116,3,NaN
12442,,NaN,,,,NaN,,,,NaN,,,NaN
12443,54,NaN,29,76,100,NaN,18,75,76,NaN,116,2,NaN
12444,,NaN,,,,NaN,,,,NaN,,,NaN
12445,56,NaN,29,77,100,NaN,18,76,76,NaN,120,2,NaN
12446,,NaN,,,,NaN,,,,NaN,,,NaN
12447,57,NaN,29,78,100,NaN,18,77,77,NaN,120,2,NaN
12448,,NaN,,,,NaN,,,,NaN,,,NaN
12449,56,NaN,29,79,100,NaN,18,77,77,NaN,121,2,NaN
12450,,NaN,,,,NaN,,,,NaN,,,NaN
12451,56,NaN,29,79,100,NaN,18,77,77,NaN,121,2,NaN
12452,,NaN,,,,NaN,,,,NaN,,,NaN
12453,55,NaN,29,78,100,NaN,18,77,77,NaN,120,2,NaN
12454,,NaN,,,,NaN,,,,NaN,,,NaN
12455,55,NaN,29,79,100,NaN,18,76,77,NaN,121,3,NaN
12456,,NaN,,,,NaN,,,,NaN,,,NaN
12457,55,NaN,29,78,100,NaN,18,76,77,NaN,118,3,NaN
12458,,NaN,,,,NaN,,,,NaN,,,NaN
12459,55,NaN,29,78,100,NaN,18,76,77,NaN,118,3,NaN
12460,,NaN,,,,NaN,,,,NaN,,,NaN
12461,58,NaN,29,80,100,NaN,18,77,77,NaN,122,3,NaN
12462,,NaN,,,,NaN,,,,NaN,,,NaN
12463,57,NaN,29,80,100,NaN,18,77,78,NaN,122,3,NaN
12464,,NaN,,,,NaN,,,,NaN,,,NaN
12465,58,NaN,29,81,100,NaN,18,78,78,NaN,124,3,NaN
12466,,NaN,,,,NaN,,,,NaN,,,NaN
12467,56,NaN,29,80,100,NaN,18,78,79,NaN,121,3,NaN
12468,,NaN,,,,NaN,,,,NaN,,,NaN
12469,54,NaN,29,78,100,NaN,18,78,78,NaN,120,3,NaN
12470,,NaN,,,,NaN,,,,NaN,,,NaN
12471,54,NaN,29,77,100,NaN,18,77,77,NaN,118,3,NaN
12472,,NaN,,,,NaN,,,,NaN,,,NaN
12473,53,NaN,29,76,100,NaN,18,76,76,NaN,117,3,NaN
12474,,NaN,,,,NaN,,,,NaN,,,NaN
12475,55,NaN,30,77,100,NaN,18,75,76,NaN,119,3,NaN
12476,,NaN,,,,NaN,,,,NaN,,,NaN
12477,56,NaN,30,78,100,NaN,18,74,75,NaN,120,3,NaN
12478,,NaN,,,,NaN,,,,NaN,,,NaN
12479,55,NaN,30,78,100,NaN,18,75,76,NaN,122,3,NaN
12480,,NaN,,,,NaN,,,,NaN,,,NaN
12481,55,NaN,29,78,100,NaN,18,75,75,NaN,121,3,NaN
12482,,NaN,,,,NaN,,,,NaN,,,NaN
12483,54,NaN,29,77,100,NaN,18,74,74,NaN,120,3,NaN
12484,,NaN,,,,NaN,,,,NaN,,,NaN
12485,55,NaN,29,77,100,NaN,18,73,73,NaN,120,3,NaN
12486,,NaN,,,,NaN,,,,NaN,,,NaN
12487,56,NaN,29,78,100,NaN,18,72,73,NaN,120,3,NaN
12488,,NaN,,,,NaN,,,,NaN,,,NaN
12489,58,NaN,29,80,100,NaN,18,73,74,NaN,124,3,NaN
12490,,NaN,,,,NaN,,,,NaN,,,NaN
12491,59,NaN,29,81,100,NaN,18,75,75,NaN,124,3,NaN
12492,,NaN,,,,NaN,,,,NaN,,,NaN
12493,59,NaN,29,82,100,NaN,18,76,77,NaN,125,3,NaN
12494,,NaN,,,,NaN,,,,NaN,,,NaN
12495,57,NaN,29,82,100,NaN,18,77,77,NaN,125,3,NaN
12496,,NaN,,,,NaN,,,,NaN,,,NaN
12497,57,NaN,29,82,100,NaN,18,77,77,NaN,125,3,NaN
12498,,NaN,,,,NaN,,,,NaN,,,NaN
12499,57,NaN,29,81,100,NaN,18,77,78,NaN,123,3,NaN
12500,,NaN,,,,NaN,,,,NaN,,,NaN
12501,57,NaN,29,81,100,NaN,18,77,78,NaN,123,3,NaN
12502,,NaN,,,,NaN,,,,NaN,,,NaN
12503,55,NaN,29,79,100,NaN,18,78,77,NaN,122,3,NaN
12504,,NaN,,,,NaN,,,,NaN,,,NaN
12505,55,NaN,29,79,100,NaN,18,76,76,NaN,120,3,NaN
12506,,NaN,,,,NaN,,,,NaN,,,NaN
12507,53,NaN,29,77,100,NaN,18,75,75,NaN,116,3,NaN
12508,,NaN,,,,NaN,,,,NaN,,,NaN
12509,54,NaN,30,77,100,NaN,18,73,75,NaN,118,3,NaN
12510,,NaN,,,,NaN,,,,NaN,,,NaN
12511,56,NaN,30,78,100,NaN,18,74,75,NaN,120,3,NaN
12512,,NaN,,,,NaN,,,,NaN,,,NaN
12513,56,NaN,30,79,100,NaN,18,76,76,NaN,121,3,NaN
12514,,NaN,,,,NaN,,,,NaN,,,NaN
12515,58,NaN,30,81,100,NaN,18,77,77,NaN,124,3,NaN
12516,,NaN,,,,NaN,,,,NaN,,,NaN
12517,58,NaN,29,81,100,NaN,18,77,78,NaN,123,3,NaN
12518,,NaN,,,,NaN,,,,NaN,,,NaN
12519,58,NaN,29,82,100,NaN,18,78,78,NaN,125,3,NaN
12520,,NaN,,,,NaN,,,,NaN,,,NaN
12521,58,NaN,29,82,100,NaN,18,78,79,NaN,124,3,NaN
12522,,NaN,,,,NaN,,,,NaN,,,NaN
12523,58,NaN,29,81,100,NaN,18,78,79,NaN,122,3,NaN
12524,,NaN,,,,NaN,,,,NaN,,,NaN
12525,58,NaN,29,82,100,NaN,18,79,79,NaN,124,3,NaN
12526,,NaN,,,,NaN,,,,NaN,,,NaN
12527,56,NaN,29,80,100,NaN,18,79,80,NaN,121,3,NaN
12528,,NaN,,,,NaN,,,,NaN,,,NaN
12529,55,NaN,29,79,100,NaN,18,79,79,NaN,120,3,NaN
12530,,NaN,,,,NaN,,,,NaN,,,NaN
12531,56,NaN,30,79,100,NaN,18,78,79,NaN,120,3,NaN
12532,,NaN,,,,NaN,,,,NaN,,,NaN
12533,57,NaN,30,80,100,NaN,18,78,79,NaN,121,3,NaN
12534,,NaN,,,,NaN,,,,NaN,,,NaN
12535,59,NaN,30,81,100,NaN,18,78,79,NaN,124,3,NaN
12536,,NaN,,,,NaN,,,,NaN,,,NaN
12537,59,NaN,29,81,100,NaN,18,79,80,NaN,122,3,NaN
12538,,NaN,,,,NaN,,,,NaN,,,NaN
12539,59,NaN,29,82,100,NaN,18,80,80,NaN,123,3,NaN
12540,,NaN,,,,NaN,,,,NaN,,,NaN
12541,59,NaN,29,82,100,NaN,18,80,81,NaN,123,3,NaN
12542,,NaN,,,,NaN,,,,NaN,,,NaN
12543,58,NaN,29,82,100,NaN,18,80,81,NaN,122,3,NaN
12544,,NaN,,,,NaN,,,,NaN,,,NaN
12545,59,NaN,29,83,100,NaN,18,80,81,NaN,123,3,NaN
12546,,NaN,,,,NaN,,,,NaN,,,NaN
12547,59,NaN,29,82,100,NaN,18,80,81,NaN,122,3,NaN
12548,,NaN,,,,NaN,,,,NaN,,,NaN
12549,59,NaN,29,83,100,NaN,18,80,81,NaN,123,3,NaN
12550,,NaN,,,,NaN,,,,NaN,,,NaN
12551,59,NaN,29,83,100,NaN,18,80,81,NaN,123,3,NaN
12552,,NaN,,,,NaN,,,,NaN,,,NaN
12553,58,NaN,29,82,100,NaN,18,80,81,NaN,121,3,NaN
12554,,NaN,,,,NaN,,,,NaN,,,NaN
12555,58,NaN,29,82,100,NaN,18,80,81,NaN,122,3,NaN
12556,,NaN,,,,NaN,,,,NaN,,,NaN
12557,57,NaN,29,81,100,NaN,18,80,80,NaN,120,3,NaN
12558,,NaN,,,,NaN,,,,NaN,,,NaN
12559,57,NaN,29,81,100,NaN,18,79,80,NaN,121,3,NaN
12560,,NaN,,,,NaN,,,,NaN,,,NaN
12561,58,NaN,29,81,100,NaN,18,79,80,NaN,121,3,NaN
12562,,NaN,,,,NaN,,,,NaN,,,NaN
12563,58,NaN,29,81,100,NaN,18,80,80,NaN,122,3,NaN
12564,,NaN,,,,NaN,,,,NaN,,,NaN
12565,59,NaN,29,82,100,NaN,18,80,80,NaN,124,3,NaN
12566,,NaN,,,,NaN,,,,NaN,,,NaN
12567,58,NaN,29,81,100,NaN,18,80,80,NaN,122,3,NaN
12568,,NaN,,,,NaN,,,,NaN,,,NaN
12569,58,NaN,29,81,100,NaN,18,80,80,NaN,122,3,NaN
12570,,NaN,,,,NaN,,,,NaN,,,NaN
12571,57,NaN,29,81,100,NaN,18,80,80,NaN,122,2,NaN
12572,,NaN,,,,NaN,,,,NaN,,,NaN
12573,56,NaN,29,79,100,NaN,18,80,80,NaN,120,2,NaN
12574,,NaN,,,,NaN,,,,NaN,,,NaN
12575,57,NaN,29,80,100,NaN,18,80,80,NaN,121,2,NaN
12576,,NaN,,,,NaN,,,,NaN,,,NaN
12577,57,NaN,29,79,100,NaN,18,80,80,NaN,120,2,NaN
12578,,NaN,,,,NaN,,,,NaN,,,NaN
12579,57,NaN,29,80,100,NaN,18,80,80,NaN,121,3,NaN
12580,,NaN,,,,NaN,,,,NaN,,,NaN
12581,,NaN,,,,NaN,,,,NaN,,,NaN
12582,,NaN,,,,NaN,,,,NaN,,,NaN
12583,,NaN,,,,NaN,,,,NaN,,,NaN
12584,,NaN,,,,NaN,,,,NaN,,,NaN
12585,,NaN,,,,NaN,,,,NaN,,,NaN
12586,,NaN,,,,NaN,,,,NaN,,,NaN
12587,,NaN,,,,NaN,,,,NaN,,,NaN
12588,,NaN,,,,NaN,,,,NaN,,,NaN
12589,,NaN,,,,NaN,,,,NaN,,,NaN
12590,,NaN,,,,NaN,,,,NaN,,,NaN
12591,,NaN,,,,NaN,,,,NaN,,,NaN
12592,,NaN,,,,NaN,,,,NaN,,,NaN
12593,,NaN,,,,NaN,,,,NaN,,,NaN
12594,,NaN,,,,NaN,,,,NaN,,,NaN
12595,,NaN,,,,NaN,,,,NaN,,,NaN
12596,,NaN,,,,NaN,,,,NaN,,,NaN
12597,56,NaN,30,79,100,NaN,18,79,80,NaN,119,2,NaN
12598,,NaN,,,,NaN,,,,NaN,,,NaN
12599,56,NaN,30,79,100,NaN,18,80,80,NaN,120,2,NaN
12600,,NaN,,,,NaN,,,,NaN,,,NaN
12601,55,NaN,30,79,100,NaN,18,80,80,NaN,120,2,NaN
12602,,NaN,,,,NaN,,,,NaN,,,NaN
12603,55,NaN,30,78,100,NaN,18,79,80,NaN,118,2,NaN
12604,,NaN,,,,NaN,,,,NaN,,,NaN
12605,56,NaN,30,78,100,NaN,18,80,80,NaN,120,3,NaN
12606,,NaN,,,,NaN,,,,NaN,,,NaN
12607,55,NaN,30,77,100,NaN,18,80,80,NaN,118,3,NaN
12608,,NaN,,,,NaN,,,,NaN,,,NaN
12609,55,NaN,30,78,100,NaN,18,80,80,NaN,119,3,NaN
12610,,NaN,,,,NaN,,,,NaN,,,NaN
12611,56,NaN,30,78,100,NaN,18,80,80,NaN,120,3,NaN
12612,,NaN,,,,NaN,,,,NaN,,,NaN
12613,55,NaN,30,78,100,NaN,18,80,81,NaN,119,3,NaN
12614,,NaN,,,,NaN,,,,NaN,,,NaN
12615,55,NaN,29,78,100,NaN,18,80,81,NaN,120,3,NaN
12616,,NaN,,,,NaN,,,,NaN,,,NaN
12617,55,NaN,29,77,100,NaN,18,80,80,NaN,118,3,NaN
12618,,NaN,,,,NaN,,,,NaN,,,NaN
12619,55,NaN,29,78,100,NaN,18,80,80,NaN,119,3,NaN
12620,,NaN,,,,NaN,,,,NaN,,,NaN
12621,55,NaN,29,78,100,NaN,18,80,80,NaN,119,3,NaN
12622,,NaN,,,,NaN,,,,NaN,,,NaN
12623,54,NaN,29,77,100,NaN,18,80,80,NaN,118,3,NaN
12624,,NaN,,,,NaN,,,,NaN,,,NaN
12625,54,NaN,29,77,100,NaN,18,80,80,NaN,119,3,NaN
12626,,NaN,,,,NaN,,,,NaN,,,NaN
12627,53,NaN,29,76,100,NaN,18,80,80,NaN,116,3,NaN
12628,,NaN,,,,NaN,,,,NaN,,,NaN
12629,53,NaN,30,76,100,NaN,18,80,80,NaN,117,3,NaN
12630,,NaN,,,,NaN,,,,NaN,,,NaN
12631,54,NaN,30,76,100,NaN,18,80,80,NaN,117,3,NaN
12632,,NaN,,,,NaN,,,,NaN,,,NaN
12633,52,NaN,30,75,100,NaN,18,80,80,NaN,115,3,NaN
12634,,NaN,,,,NaN,,,,NaN,,,NaN
12635,53,NaN,30,75,100,NaN,18,80,80,NaN,116,3,NaN
12636,,NaN,,,,NaN,,,,NaN,,,NaN
12637,53,NaN,30,74,100,NaN,18,80,80,NaN,115,3,NaN
12638,,NaN,,,,NaN,,,,NaN,,,NaN
12639,53,NaN,30,75,100,NaN,18,80,80,NaN,115,3,NaN
12640,,NaN,,,,NaN,,,,NaN,,,NaN
12641,53,NaN,30,75,100,NaN,18,80,80,NaN,117,3,NaN
12642,,NaN,,,,NaN,,,,NaN,,,NaN
12643,53,NaN,29,75,100,NaN,18,80,80,NaN,115,3,NaN
12644,,NaN,,,,NaN,,,,NaN,,,NaN
12645,54,NaN,29,76,100,NaN,18,80,80,NaN,117,3,NaN
12646,,NaN,,,,NaN,,,,NaN,,,NaN
12647,53,NaN,29,75,100,NaN,18,80,80,NaN,115,3,NaN
12648,,NaN,,,,NaN,,,,NaN,,,NaN
12649,53,NaN,29,75,100,NaN,18,79,80,NaN,116,3,NaN
12650,,NaN,,,,NaN,,,,NaN,,,NaN
12651,53,NaN,29,75,100,NaN,18,79,79,NaN,116,3,NaN
12652,,NaN,,,,NaN,,,,NaN,,,NaN
12653,52,NaN,29,74,100,NaN,18,79,79,NaN,115,3,NaN
12654,,NaN,,,,NaN,,,,NaN,,,NaN
12655,53,NaN,29,75,100,NaN,18,79,79,NaN,116,3,NaN
12656,,NaN,,,,NaN,,,,NaN,,,NaN
12657,54,NaN,29,75,100,NaN,18,79,79,NaN,116,3,NaN
12658,,NaN,,,,NaN,,,,NaN,,,NaN
12659,54,NaN,29,76,100,NaN,18,79,80,NaN,117,3,NaN
12660,,NaN,,,,NaN,,,,NaN,,,NaN
12661,54,NaN,29,76,100,NaN,18,79,80,NaN,117,3,NaN
12662,,NaN,,,,NaN,,,,NaN,,,NaN
12663,54,NaN,29,76,100,NaN,18,80,80,NaN,116,3,NaN
12664,,NaN,,,,NaN,,,,NaN,,,NaN
12665,53,NaN,30,76,100,NaN,18,80,80,NaN,118,3,NaN
12666,,NaN,,,,NaN,,,,NaN,,,NaN
12667,52,NaN,30,74,100,NaN,18,80,79,NaN,114,3,NaN
12668,,NaN,,,,NaN,,,,NaN,,,NaN
12669,50,NaN,30,73,100,NaN,18,78,79,NaN,114,3,NaN
12670,,NaN,,,,NaN,,,,NaN,,,NaN
12671,49,NaN,30,72,100,NaN,18,77,77,NaN,112,3,NaN
12672,,NaN,,,,NaN,,,,NaN,,,NaN
12673,48,NaN,30,71,100,NaN,18,76,76,NaN,111,3,NaN
12674,,NaN,,,,NaN,,,,NaN,,,NaN
12675,48,NaN,30,70,100,NaN,18,75,75,NaN,111,3,NaN
12676,,NaN,,,,NaN,,,,NaN,,,NaN
12677,47,NaN,30,68,100,NaN,18,74,74,NaN,108,3,NaN
12678,,NaN,,,,NaN,,,,NaN,,,NaN
12679,47,NaN,28,69,100,NaN,18,72,73,NaN,109,3,NaN
12680,,NaN,,,,NaN,,,,NaN,,,NaN
12681,45,NaN,28,69,100,NaN,18,71,72,NaN,110,3,NaN
12682,,NaN,,,,NaN,,,,NaN,,,NaN
12683,49,NaN,28,69,100,NaN,18,71,71,NaN,119,3,NaN
12684,,NaN,,,,NaN,,,,NaN,,,NaN
12685,49,NaN,28,71,100,NaN,18,70,71,NaN,115,4,NaN
12686,,NaN,,,,NaN,,,,NaN,,,NaN
12687,51,NaN,29,72,100,NaN,18,70,70,NaN,114,4,NaN
12688,,NaN,,,,NaN,,,,NaN,,,NaN
12689,50,NaN,29,71,100,NaN,18,70,70,NaN,114,5,NaN
12690,,NaN,,,,NaN,,,,NaN,,,NaN
12691,48,NaN,29,70,100,NaN,18,69,68,NaN,112,5,NaN
12692,,NaN,,,,NaN,,,,NaN,,,NaN
12693,48,NaN,29,70,100,NaN,18,67,67,NaN,109,5,NaN
12694,,NaN,,,,NaN,,,,NaN,,,NaN
12695,49,NaN,29,70,100,NaN,18,65,66,NaN,110,5,NaN
12696,,NaN,,,,NaN,,,,NaN,,,NaN
12697,50,NaN,29,70,100,NaN,18,64,65,NaN,111,5,NaN
12698,,NaN,,,,NaN,,,,NaN,,,NaN
12699,52,NaN,29,72,100,NaN,18,65,66,NaN,113,5,NaN
12700,,NaN,,,,NaN,,,,NaN,,,NaN
12701,54,NaN,29,74,100,NaN,18,66,67,NaN,114,5,NaN
12702,,NaN,,,,NaN,,,,NaN,,,NaN
12703,54,NaN,29,75,100,NaN,18,67,68,NaN,117,5,NaN
12704,,NaN,,,,NaN,,,,NaN,,,NaN
12705,55,NaN,29,77,100,NaN,18,68,69,NaN,119,5,NaN
12706,,NaN,,,,NaN,,,,NaN,,,NaN
12707,56,NaN,29,78,100,NaN,18,69,69,NaN,119,5,NaN
12708,,NaN,,,,NaN,,,,NaN,,,NaN
12709,57,NaN,29,79,100,NaN,18,69,70,NaN,121,5,NaN
12710,,NaN,,,,NaN,,,,NaN,,,NaN
12711,58,NaN,29,80,100,NaN,18,69,70,NaN,122,5,NaN
12712,,NaN,,,,NaN,,,,NaN,,,NaN
12713,58,NaN,29,80,100,NaN,18,69,70,NaN,122,5,NaN
12714,,NaN,,,,NaN,,,,NaN,,,NaN
12715,59,NaN,30,81,100,NaN,18,69,70,NaN,124,5,NaN
12716,,NaN,,,,NaN,,,,NaN,,,NaN
12717,58,NaN,30,82,100,NaN,18,69,69,NaN,124,5,NaN
12718,,NaN,,,,NaN,,,,NaN,,,NaN
12719,58,NaN,30,82,100,NaN,18,69,69,NaN,124,5,NaN
