time,Solar8000/CVP,Solar8000/HR,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,SNUADC/ECG_II
16642,8,114,37,15,40,53,NaN,NaN,100,114,NaN,88,NaN
16643,,,,,,,NaN,NaN,,,NaN,,NaN
16644,8,113,37,15,40,53,NaN,NaN,100,114,NaN,86,NaN
16645,,,,,,,NaN,NaN,,,NaN,,NaN
16646,8,113,37,15,36,53,NaN,NaN,100,114,NaN,89,NaN
16647,,,,,,,NaN,NaN,,,NaN,,NaN
16648,8,113,36,15,39,52,NaN,NaN,100,113,NaN,84,NaN
16649,,,,,,,NaN,NaN,,,NaN,,NaN
16650,8,114,36,15,40,52,NaN,NaN,100,114,NaN,86,NaN
16651,,,,,,,NaN,NaN,,,NaN,,NaN
16652,8,113,36,15,39,51,NaN,NaN,100,113,NaN,83,NaN
16653,,,,,,,NaN,NaN,,,NaN,,NaN
16654,8,113,36,15,40,52,NaN,NaN,100,114,NaN,86,NaN
16655,,,,,,,NaN,NaN,,,NaN,,NaN
16656,8,113,36,15,39,51,NaN,NaN,100,114,NaN,84,NaN
16657,,,,,,,NaN,NaN,,,NaN,,NaN
16658,8,114,36,15,40,52,NaN,NaN,100,114,NaN,87,NaN
16659,,,,,,,NaN,NaN,,,NaN,,NaN
16660,8,114,36,15,39,52,NaN,NaN,100,115,NaN,85,NaN
16661,,,,,,,NaN,NaN,,,NaN,,NaN
16662,8,114,36,15,39,52,NaN,NaN,100,115,NaN,87,NaN
16663,,,,,,,NaN,NaN,,,NaN,,NaN
16664,8,113,36,15,39,52,NaN,NaN,100,114,NaN,85,NaN
16665,,,,,,,NaN,NaN,,,NaN,,NaN
16666,8,113,36,15,41,53,NaN,NaN,100,114,NaN,89,NaN
16667,,,,,,,NaN,NaN,,,NaN,,NaN
16668,8,113,36,15,40,52,NaN,NaN,100,113,NaN,86,NaN
16669,,,,,,,NaN,NaN,,,NaN,,NaN
16670,8,113,36,15,40,53,NaN,NaN,100,114,NaN,88,NaN
16671,,,,,,,NaN,NaN,,,NaN,,NaN
16672,8,113,36,15,40,53,NaN,NaN,100,113,NaN,86,NaN
16673,,,,,,,NaN,NaN,,,NaN,,NaN
16674,8,113,36,15,40,53,NaN,NaN,100,114,NaN,89,NaN
16675,,,,,,,NaN,NaN,,,NaN,,NaN
16676,8,113,37,15,39,52,NaN,NaN,100,113,NaN,86,NaN
16677,,,,,,,NaN,NaN,,,NaN,,NaN
16678,8,113,37,15,40,53,NaN,NaN,100,114,NaN,89,NaN
16679,,,,,,,NaN,NaN,,,NaN,,NaN
16680,8,113,37,15,39,53,NaN,NaN,100,113,NaN,86,NaN
16681,,,,,,,NaN,NaN,,,NaN,,NaN
16682,8,113,36,15,41,53,NaN,NaN,100,114,NaN,89,NaN
16683,,,,,,,NaN,NaN,,,NaN,,NaN
16684,8,113,36,15,40,53,NaN,NaN,100,114,NaN,87,NaN
16685,,,,,,,NaN,NaN,,,NaN,,NaN
16686,8,113,36,15,41,53,NaN,NaN,100,114,NaN,89,NaN
16687,,,,,,,NaN,NaN,,,NaN,,NaN
16688,8,113,36,15,40,53,NaN,NaN,100,113,NaN,87,NaN
16689,,,,,,,NaN,NaN,,,NaN,,NaN
16690,8,113,36,15,40,53,NaN,NaN,100,113,NaN,89,NaN
16691,,,,,,,NaN,NaN,,,NaN,,NaN
16692,8,113,36,15,40,53,NaN,NaN,100,113,NaN,86,NaN
16693,,,,,,,NaN,NaN,,,NaN,,NaN
16694,8,113,36,15,41,54,NaN,NaN,100,113,NaN,90,NaN
16695,,,,,,,NaN,NaN,,,NaN,,NaN
16696,8,113,36,15,40,53,NaN,NaN,100,113,NaN,87,NaN
16697,,,,,,,NaN,NaN,,,NaN,,NaN
16698,8,113,36,15,41,54,NaN,NaN,100,113,NaN,90,NaN
16699,,,,,,,NaN,NaN,,,NaN,,NaN
16700,8,113,36,15,40,53,NaN,NaN,100,113,NaN,88,NaN
16701,,,,,,,NaN,NaN,,,NaN,,NaN
16702,8,112,36,15,41,54,NaN,NaN,100,113,NaN,90,NaN
16703,,,,,,,NaN,NaN,,,NaN,,NaN
16704,8,112,35,15,40,53,NaN,NaN,100,113,NaN,87,NaN
16705,,,,,,,NaN,NaN,,,NaN,,NaN
16706,9,112,35,15,41,53,NaN,NaN,100,112,NaN,89,NaN
16707,,,,,,,NaN,NaN,,,NaN,,NaN
16708,9,112,35,15,40,53,NaN,NaN,100,112,NaN,87,NaN
16709,,,,,,,NaN,NaN,,,NaN,,NaN
16710,9,113,36,15,41,54,NaN,NaN,100,113,NaN,90,NaN
16711,,,,,,,NaN,NaN,,,NaN,,NaN
16712,9,113,36,15,40,53,NaN,NaN,100,113,NaN,87,NaN
16713,,,,,,,NaN,NaN,,,NaN,,NaN
16714,9,113,36,15,41,53,NaN,NaN,100,114,NaN,89,NaN
16715,,,,,,,NaN,NaN,,,NaN,,NaN
16716,8,113,36,15,39,53,NaN,NaN,100,113,NaN,86,NaN
16717,,,,,,,NaN,NaN,,,NaN,,NaN
16718,8,114,36,15,40,53,NaN,NaN,100,114,NaN,89,NaN
16719,,,,,,,NaN,NaN,,,NaN,,NaN
16720,8,114,36,15,39,53,NaN,NaN,100,114,NaN,86,NaN
16721,,,,,,,NaN,NaN,,,NaN,,NaN
16722,8,114,36,15,41,53,NaN,NaN,100,114,NaN,90,NaN
16723,,,,,,,NaN,NaN,,,NaN,,NaN
16724,8,114,37,15,39,53,NaN,NaN,100,114,NaN,87,NaN
16725,,,,,,,NaN,NaN,,,NaN,,NaN
16726,8,114,37,15,40,53,NaN,NaN,100,114,NaN,88,NaN
16727,,,,,,,NaN,NaN,,,NaN,,NaN
16728,8,114,37,15,39,52,NaN,NaN,100,114,NaN,86,NaN
16729,,,,,,,NaN,NaN,,,NaN,,NaN
16730,8,114,37,15,40,53,NaN,NaN,100,114,NaN,88,NaN
16731,,,,,,,NaN,NaN,,,NaN,,NaN
16732,7,113,36,15,39,52,NaN,NaN,100,114,NaN,85,NaN
16733,,,,,,,NaN,NaN,,,NaN,,NaN
16734,7,113,36,15,39,52,NaN,NaN,100,114,NaN,87,NaN
16735,,,,,,,NaN,NaN,,,NaN,,NaN
16736,7,113,36,15,39,52,NaN,NaN,100,113,NaN,85,NaN
16737,,,,,,,NaN,NaN,,,NaN,,NaN
16738,7,113,36,15,40,52,NaN,NaN,100,114,NaN,88,NaN
16739,,,,,,,NaN,NaN,,,NaN,,NaN
16740,7,112,36,15,39,52,NaN,NaN,100,113,NaN,85,NaN
16741,,,,,,,NaN,NaN,,,NaN,,NaN
16742,7,112,36,15,39,52,NaN,NaN,100,113,NaN,88,NaN
16743,,,,,,,NaN,NaN,,,NaN,,NaN
16744,7,112,36,15,39,52,NaN,NaN,100,113,NaN,85,NaN
16745,,,,,,,NaN,NaN,,,NaN,,NaN
16746,7,112,36,15,39,52,NaN,NaN,100,113,NaN,87,NaN
16747,,,,,,,NaN,NaN,,,NaN,,NaN
16748,7,112,36,15,38,52,NaN,NaN,100,113,NaN,85,NaN
16749,,,,,,,NaN,NaN,,,NaN,,NaN
16750,7,112,36,15,39,52,NaN,NaN,100,113,NaN,88,NaN
16751,,,,,,,NaN,NaN,,,NaN,,NaN
16752,7,112,36,15,38,52,NaN,NaN,100,112,NaN,85,NaN
16753,,,,,,,NaN,NaN,,,NaN,,NaN
16754,7,111,38,15,39,52,NaN,NaN,100,112,NaN,88,NaN
16755,,,,,,,NaN,NaN,,,NaN,,NaN
16756,7,111,38,15,39,52,NaN,NaN,100,112,NaN,85,NaN
16757,,,,,,,NaN,NaN,,,NaN,,NaN
16758,7,112,38,15,39,52,NaN,NaN,100,112,NaN,87,NaN
16759,,,,,,,NaN,NaN,,,NaN,,NaN
16760,7,112,36,15,39,52,NaN,NaN,100,112,NaN,86,NaN
16761,,,,,,,NaN,NaN,,,NaN,,NaN
16762,7,112,36,15,40,52,NaN,NaN,100,113,NaN,88,NaN
16763,,,,,,,NaN,NaN,,,NaN,,NaN
16764,7,113,36,15,39,52,NaN,NaN,100,113,NaN,86,NaN
16765,,,,,,,NaN,NaN,,,NaN,,NaN
16766,7,113,36,15,39,52,NaN,NaN,100,113,NaN,88,NaN
16767,,,,,,,NaN,NaN,,,NaN,,NaN
16768,7,113,36,15,39,52,NaN,NaN,100,113,NaN,86,NaN
16769,,,,,,,NaN,NaN,,,NaN,,NaN
16770,7,112,36,15,40,53,NaN,NaN,100,113,NaN,88,NaN
16771,,,,,,,NaN,NaN,,,NaN,,NaN
16772,7,112,36,15,39,52,NaN,NaN,100,113,NaN,86,NaN
16773,,,,,,,NaN,NaN,,,NaN,,NaN
16774,8,113,36,15,40,53,NaN,NaN,100,113,NaN,89,NaN
16775,,,,,,,NaN,NaN,,,NaN,,NaN
16776,8,113,36,15,40,53,NaN,NaN,100,113,NaN,87,NaN
16777,,,,,,,NaN,NaN,,,NaN,,NaN
16778,8,113,36,15,40,53,NaN,NaN,100,113,NaN,89,NaN
16779,,,,,,,NaN,NaN,,,NaN,,NaN
16780,8,113,36,15,39,53,NaN,NaN,100,113,NaN,87,NaN
16781,,,,,,,NaN,NaN,,,NaN,,NaN
16782,8,113,37,15,41,53,NaN,NaN,100,114,NaN,89,NaN
16783,,,,,,,NaN,NaN,,,NaN,,NaN
16784,8,113,37,15,39,53,NaN,NaN,100,114,NaN,87,NaN
16785,,,,,,,NaN,NaN,,,NaN,,NaN
16786,8,114,37,15,40,53,NaN,NaN,100,114,NaN,89,NaN
16787,,,,,,,NaN,NaN,,,NaN,,NaN
16788,8,114,37,15,40,53,NaN,NaN,100,114,NaN,87,NaN
16789,,,,,,,NaN,NaN,,,NaN,,NaN
16790,8,114,36,15,41,53,NaN,NaN,100,114,NaN,89,NaN
16791,,,,,,,NaN,NaN,,,NaN,,NaN
16792,7,114,36,15,40,53,NaN,NaN,100,114,NaN,87,NaN
16793,,,,,,,NaN,NaN,,,NaN,,NaN
16794,7,114,36,15,41,54,NaN,NaN,100,115,NaN,89,NaN
16795,,,,,,,NaN,NaN,,,NaN,,NaN
16796,7,114,36,15,40,53,NaN,NaN,100,115,NaN,87,NaN
16797,,,,,,,NaN,NaN,,,NaN,,NaN
16798,7,114,36,15,40,53,NaN,NaN,100,115,NaN,89,NaN
16799,,,,,,,NaN,NaN,,,NaN,,NaN
16800,7,115,36,15,39,53,NaN,NaN,100,115,NaN,87,NaN
16801,,,,,,,NaN,NaN,,,NaN,,NaN
16802,7,115,36,15,40,53,NaN,NaN,100,115,NaN,89,NaN
16803,,,,,,,NaN,NaN,,,NaN,,NaN
16804,7,115,36,15,39,53,NaN,NaN,100,115,NaN,87,NaN
16805,,,,,,,NaN,NaN,,,NaN,,NaN
16806,7,114,36,15,40,53,NaN,NaN,100,115,NaN,90,NaN
16807,,,,,,,NaN,NaN,,,NaN,,NaN
16808,7,113,36,15,40,53,NaN,NaN,100,114,NaN,87,NaN
16809,,,,,,,NaN,NaN,,,NaN,,NaN
16810,7,113,36,15,40,53,NaN,NaN,100,114,NaN,89,NaN
16811,,,,,,,NaN,NaN,,,NaN,,NaN
16812,7,114,36,15,39,53,NaN,NaN,100,113,NaN,87,NaN
16813,,,,,,,NaN,NaN,,,NaN,,NaN
16814,7,114,36,15,40,53,NaN,NaN,100,114,NaN,89,NaN
16815,,,,,,,NaN,NaN,,,NaN,,NaN
16816,7,114,36,15,40,53,NaN,NaN,100,114,NaN,87,NaN
16817,,,,,,,NaN,NaN,,,NaN,,NaN
16818,7,114,36,15,40,53,NaN,NaN,100,115,NaN,90,NaN
16819,,,,,,,NaN,NaN,,,NaN,,NaN
16820,7,114,36,15,40,53,NaN,NaN,100,115,NaN,88,NaN
16821,,,,,,,NaN,NaN,,,NaN,,NaN
16822,7,115,36,15,41,54,NaN,NaN,100,115,NaN,90,NaN
16823,,,,,,,NaN,NaN,,,NaN,,NaN
16824,7,115,36,15,40,54,NaN,NaN,100,115,NaN,89,NaN
16825,,,,,,,NaN,NaN,,,NaN,,NaN
16826,7,115,36,15,42,55,NaN,NaN,100,116,NaN,92,NaN
16827,,,,,,,NaN,NaN,,,NaN,,NaN
16828,7,116,36,15,41,55,NaN,NaN,100,116,NaN,91,NaN
16829,,,,,,,NaN,NaN,,,NaN,,NaN
16830,8,116,36,15,43,56,NaN,NaN,100,116,NaN,94,NaN
16831,,,,,,,NaN,NaN,,,NaN,,NaN
16832,8,117,36,15,42,55,NaN,NaN,100,117,NaN,91,NaN
16833,,,,,,,NaN,NaN,,,NaN,,NaN
16834,7,117,36,15,43,56,NaN,NaN,100,118,NaN,94,NaN
16835,,,,,,,NaN,NaN,,,NaN,,NaN
16836,7,117,36,15,42,56,NaN,NaN,100,118,NaN,92,NaN
16837,,,,,,,NaN,NaN,,,NaN,,NaN
16838,7,117,36,15,42,56,NaN,NaN,100,117,NaN,94,NaN
16839,,,,,,,NaN,NaN,,,NaN,,NaN
16840,7,117,36,15,42,56,NaN,NaN,100,117,NaN,92,NaN
16841,,,,,,,NaN,NaN,,,NaN,,NaN
16842,7,118,36,15,43,56,NaN,NaN,100,118,NaN,95,NaN
16843,,,,,,,NaN,NaN,,,NaN,,NaN
16844,8,118,36,15,42,56,NaN,NaN,100,118,NaN,93,NaN
16845,,,,,,,NaN,NaN,,,NaN,,NaN
16846,8,118,36,15,43,57,NaN,NaN,100,119,NaN,95,NaN
16847,,,,,,,NaN,NaN,,,NaN,,NaN
16848,7,118,36,15,42,56,NaN,NaN,100,118,NaN,93,NaN
16849,,,,,,,NaN,NaN,,,NaN,,NaN
16850,7,118,36,15,43,57,NaN,NaN,100,119,NaN,95,NaN
16851,,,,,,,NaN,NaN,,,NaN,,NaN
16852,7,119,36,15,43,57,NaN,NaN,100,119,NaN,94,NaN
16853,,,,,,,NaN,NaN,,,NaN,,NaN
16854,7,119,36,15,44,58,NaN,NaN,100,120,NaN,97,NaN
16855,,,,,,,NaN,NaN,,,NaN,,NaN
16856,7,119,36,15,43,57,NaN,NaN,100,119,NaN,94,NaN
16857,,,,,,,NaN,NaN,,,NaN,,NaN
16858,7,118,36,15,44,57,NaN,NaN,100,119,NaN,96,NaN
16859,,,,,,,NaN,NaN,,,NaN,,NaN
16860,7,119,36,15,43,57,NaN,NaN,100,119,NaN,93,NaN
16861,,,,,,,NaN,NaN,,,NaN,,NaN
16862,7,119,37,15,44,58,NaN,NaN,100,119,NaN,97,NaN
16863,,,,,,,NaN,NaN,,,NaN,,NaN
16864,7,119,37,15,43,57,NaN,NaN,100,120,NaN,94,NaN
16865,,,,,,,NaN,NaN,,,NaN,,NaN
16866,7,119,37,15,44,58,NaN,NaN,100,119,NaN,97,NaN
16867,,,,,,,NaN,NaN,,,NaN,,NaN
16868,7,118,37,15,42,57,NaN,NaN,100,119,NaN,94,NaN
16869,,,,,,,NaN,NaN,,,NaN,,NaN
16870,7,117,36,15,44,57,NaN,NaN,100,118,NaN,97,NaN
16871,,,,,,,NaN,NaN,,,NaN,,NaN
16872,7,118,36,15,43,57,NaN,NaN,100,118,NaN,94,NaN
16873,,,,,,,NaN,NaN,,,NaN,,NaN
16874,7,119,36,15,44,58,NaN,NaN,100,119,NaN,98,NaN
16875,,,,,,,NaN,NaN,,,NaN,,NaN
16876,7,119,36,15,43,57,NaN,NaN,100,119,NaN,95,NaN
16877,,,,,,,NaN,NaN,,,NaN,,NaN
16878,7,120,36,15,44,58,NaN,NaN,100,120,NaN,97,NaN
16879,,,,,,,NaN,NaN,,,NaN,,NaN
16880,7,120,36,15,43,57,NaN,NaN,100,120,NaN,94,NaN
16881,,,,,,,NaN,NaN,,,NaN,,NaN
16882,7,120,36,15,45,58,NaN,NaN,100,121,NaN,98,NaN
16883,,,,,,,NaN,NaN,,,NaN,,NaN
16884,7,121,36,15,43,57,NaN,NaN,100,121,NaN,95,NaN
16885,,,,,,,NaN,NaN,,,NaN,,NaN
16886,7,120,36,15,44,58,NaN,NaN,100,121,NaN,98,NaN
16887,,,,,,,NaN,NaN,,,NaN,,NaN
16888,7,120,36,15,43,57,NaN,NaN,100,120,NaN,93,NaN
16889,,,,,,,NaN,NaN,,,NaN,,NaN
16890,7,120,36,15,44,58,NaN,NaN,100,121,NaN,97,NaN
16891,,,,,,,NaN,NaN,,,NaN,,NaN
16892,7,120,36,15,43,57,NaN,NaN,100,121,NaN,94,NaN
16893,,,,,,,NaN,NaN,,,NaN,,NaN
16894,7,120,36,15,44,58,NaN,NaN,100,121,NaN,97,NaN
16895,,,,,,,NaN,NaN,,,NaN,,NaN
16896,7,120,36,15,43,57,NaN,NaN,100,121,NaN,94,NaN
16897,,,,,,,NaN,NaN,,,NaN,,NaN
16898,7,120,36,15,44,58,NaN,NaN,100,121,NaN,97,NaN
16899,,,,,,,NaN,NaN,,,NaN,,NaN
16900,7,120,36,15,43,57,NaN,NaN,100,121,NaN,94,NaN
16901,,,,,,,NaN,NaN,,,NaN,,NaN
16902,7,121,36,15,44,58,NaN,NaN,100,121,NaN,98,NaN
16903,,,,,,,NaN,NaN,,,NaN,,NaN
16904,7,121,36,15,43,57,NaN,NaN,100,121,NaN,95,NaN
16905,,,,,,,NaN,NaN,,,NaN,,NaN
16906,7,121,36,15,44,58,NaN,NaN,100,122,NaN,98,NaN
16907,,,,,,,NaN,NaN,,,NaN,,NaN
16908,7,121,36,15,43,57,NaN,NaN,100,121,NaN,95,NaN
16909,,,,,,,NaN,NaN,,,NaN,,NaN
16910,7,121,36,15,44,58,NaN,NaN,100,121,NaN,99,NaN
16911,,,,,,,NaN,NaN,,,NaN,,NaN
16912,7,120,36,15,44,58,NaN,NaN,100,121,NaN,96,NaN
16913,,,,,,,NaN,NaN,,,NaN,,NaN
16914,7,120,36,15,45,58,NaN,NaN,100,121,NaN,99,NaN
16915,,,,,,,NaN,NaN,,,NaN,,NaN
16916,7,121,36,15,44,58,NaN,NaN,100,121,NaN,96,NaN
16917,,,,,,,NaN,NaN,,,NaN,,NaN
16918,7,121,36,15,45,59,NaN,NaN,100,121,NaN,99,NaN
16919,,,,,,,NaN,NaN,,,NaN,,NaN
16920,7,122,36,15,44,58,NaN,NaN,100,122,NaN,97,NaN
16921,,,,,,,NaN,NaN,,,NaN,,NaN
16922,7,121,36,15,45,59,NaN,NaN,100,122,NaN,100,NaN
16923,,,,,,,NaN,NaN,,,NaN,,NaN
16924,7,121,36,15,44,58,NaN,NaN,100,121,NaN,97,NaN
16925,,,,,,,NaN,NaN,,,NaN,,NaN
16926,7,120,36,15,44,58,NaN,NaN,100,121,NaN,99,NaN
16927,,,,,,,NaN,NaN,,,NaN,,NaN
16928,7,120,35,15,44,58,NaN,NaN,100,120,NaN,96,NaN
16929,,,,,,,NaN,NaN,,,NaN,,NaN
16930,7,120,35,15,45,58,NaN,NaN,100,121,NaN,99,NaN
16931,,,,,,,NaN,NaN,,,NaN,,NaN
16932,7,121,35,15,44,58,NaN,NaN,100,121,NaN,97,NaN
16933,,,,,,,NaN,NaN,,,NaN,,NaN
16934,7,121,35,15,46,59,NaN,NaN,100,122,NaN,100,NaN
16935,,,,,,,NaN,NaN,,,NaN,,NaN
16936,7,121,37,17,44,58,NaN,NaN,100,122,NaN,97,NaN
16937,,,,,,,NaN,NaN,,,NaN,,NaN
16938,7,121,37,17,45,59,NaN,NaN,100,121,NaN,101,NaN
16939,,,,,,,NaN,NaN,,,NaN,,NaN
16940,7,120,37,17,45,59,NaN,NaN,100,121,NaN,98,NaN
16941,,,,,,,NaN,NaN,,,NaN,,NaN
16942,7,121,36,17,46,60,NaN,NaN,100,121,NaN,101,NaN
16943,,,,,,,NaN,NaN,,,NaN,,NaN
16944,7,121,36,17,44,59,NaN,NaN,100,122,NaN,98,NaN
16945,,,,,,,NaN,NaN,,,NaN,,NaN
16946,7,121,36,17,45,60,NaN,NaN,100,122,NaN,101,NaN
16947,,,,,,,NaN,NaN,,,NaN,,NaN
16948,7,121,36,17,44,58,NaN,NaN,100,121,NaN,97,NaN
16949,,,,,,,NaN,NaN,,,NaN,,NaN
16950,7,121,36,17,45,59,NaN,NaN,100,122,NaN,100,NaN
16951,,,,,,,NaN,NaN,,,NaN,,NaN
16952,7,121,36,17,44,58,NaN,NaN,100,121,NaN,97,NaN
16953,,,,,,,NaN,NaN,,,NaN,,NaN
16954,7,121,36,17,46,60,NaN,NaN,100,122,NaN,101,NaN
16955,,,,,,,NaN,NaN,,,NaN,,NaN
16956,7,121,36,17,45,59,NaN,NaN,100,122,NaN,99,NaN
16957,,,,,,,NaN,NaN,,,NaN,,NaN
16958,7,122,36,16,46,60,NaN,NaN,100,122,NaN,102,NaN
16959,,,,,,,NaN,NaN,,,NaN,,NaN
16960,7,122,36,16,45,60,NaN,NaN,100,122,NaN,99,NaN
16961,,,,,,,NaN,NaN,,,NaN,,NaN
16962,7,123,36,16,46,60,NaN,NaN,100,123,NaN,101,NaN
16963,,,,,,,NaN,NaN,,,NaN,,NaN
16964,7,123,36,15,45,59,NaN,NaN,100,123,NaN,98,NaN
16965,,,,,,,NaN,NaN,,,NaN,,NaN
16966,7,123,36,15,46,60,NaN,NaN,100,123,NaN,102,NaN
16967,,,,,,,NaN,NaN,,,NaN,,NaN
16968,7,123,36,15,45,59,NaN,NaN,100,123,NaN,98,NaN
16969,,,,,,,NaN,NaN,,,NaN,,NaN
16970,7,123,36,15,46,60,NaN,NaN,100,123,NaN,102,NaN
16971,,,,,,,NaN,NaN,,,NaN,,NaN
16972,8,123,36,15,45,59,NaN,NaN,100,123,NaN,99,NaN
16973,,,,,,,NaN,NaN,,,NaN,,NaN
16974,8,122,36,15,46,60,NaN,NaN,100,123,NaN,101,NaN
16975,,,,,,,NaN,NaN,,,NaN,,NaN
16976,8,122,36,15,44,59,NaN,NaN,100,122,NaN,98,NaN
16977,,,,,,,NaN,NaN,,,NaN,,NaN
16978,8,122,36,15,46,59,NaN,NaN,100,123,NaN,101,NaN
16979,,,,,,,NaN,NaN,,,NaN,,NaN
16980,7,122,36,15,44,59,NaN,NaN,100,122,NaN,98,NaN
16981,,,,,,,NaN,NaN,,,NaN,,NaN
16982,7,122,36,15,46,59,NaN,NaN,100,123,NaN,101,NaN
16983,,,,,,,NaN,NaN,,,NaN,,NaN
16984,7,122,36,15,45,59,NaN,NaN,100,122,NaN,99,NaN
16985,,,,,,,NaN,NaN,,,NaN,,NaN
16986,7,123,36,15,46,60,NaN,NaN,100,123,NaN,102,NaN
16987,,,,,,,NaN,NaN,,,NaN,,NaN
16988,7,124,35,15,45,59,NaN,NaN,100,124,NaN,99,NaN
16989,,,,,,,NaN,NaN,,,NaN,,NaN
16990,7,123,35,15,46,60,NaN,NaN,100,124,NaN,102,NaN
16991,,,,,,,NaN,NaN,,,NaN,,NaN
16992,7,123,35,15,44,59,NaN,NaN,100,124,NaN,98,NaN
16993,,,,,,,NaN,NaN,,,NaN,,NaN
16994,7,123,36,15,46,60,NaN,NaN,100,123,NaN,102,NaN
16995,,,,,,,NaN,NaN,,,NaN,,NaN
16996,8,123,36,15,45,59,NaN,NaN,100,123,NaN,100,NaN
16997,,,,,,,NaN,NaN,,,NaN,,NaN
16998,8,123,36,15,47,60,NaN,NaN,100,123,NaN,103,NaN
16999,,,,,,,NaN,NaN,,,NaN,,NaN
17000,8,123,36,15,46,60,NaN,NaN,100,123,NaN,101,NaN
17001,,,,,,,NaN,NaN,,,NaN,,NaN
17002,8,123,36,15,47,61,NaN,NaN,100,124,NaN,104,NaN
17003,,,,,,,NaN,NaN,,,NaN,,NaN
17004,8,123,36,15,46,60,NaN,NaN,100,124,NaN,101,NaN
17005,,,,,,,NaN,NaN,,,NaN,,NaN
17006,7,123,36,15,48,62,NaN,NaN,100,124,NaN,105,NaN
17007,,,,,,,NaN,NaN,,,NaN,,NaN
17008,7,123,37,15,48,62,NaN,NaN,100,124,NaN,103,NaN
17009,,,,,,,NaN,NaN,,,NaN,,NaN
17010,7,124,37,15,49,63,NaN,NaN,100,125,NaN,107,NaN
17011,,,,,,,NaN,NaN,,,NaN,,NaN
17012,7,125,37,15,48,63,NaN,NaN,100,125,NaN,104,NaN
17013,,,,,,,NaN,NaN,,,NaN,,NaN
17014,7,124,37,15,48,63,NaN,NaN,100,125,NaN,105,NaN
17015,,,,,,,NaN,NaN,,,NaN,,NaN
17016,7,125,36,15,47,62,NaN,NaN,100,125,NaN,102,NaN
17017,,,,,,,NaN,NaN,,,NaN,,NaN
17018,8,124,36,15,47,62,NaN,NaN,100,125,NaN,105,NaN
17019,,,,,,,NaN,NaN,,,NaN,,NaN
17020,8,124,36,15,46,60,NaN,NaN,100,125,NaN,100,NaN
17021,,,,,,,NaN,NaN,,,NaN,,NaN
17022,7,124,35,15,46,61,NaN,NaN,100,125,NaN,103,NaN
17023,,,,,,,NaN,NaN,,,NaN,,NaN
17024,7,124,35,15,46,60,NaN,NaN,100,124,NaN,100,NaN
17025,,,,,,,NaN,NaN,,,NaN,,NaN
17026,7,124,35,15,47,61,NaN,NaN,100,124,NaN,103,NaN
17027,,,,,,,NaN,NaN,,,NaN,,NaN
17028,7,124,36,15,46,60,NaN,NaN,100,125,NaN,101,NaN
17029,,,,,,,NaN,NaN,,,NaN,,NaN
17030,7,124,36,15,47,61,NaN,NaN,100,125,NaN,105,NaN
17031,,,,,,,NaN,NaN,,,NaN,,NaN
17032,7,124,36,15,46,61,NaN,NaN,100,125,NaN,102,NaN
17033,,,,,,,NaN,NaN,,,NaN,,NaN
17034,7,124,35,15,48,62,NaN,NaN,100,125,NaN,105,NaN
17035,,,,,,,NaN,NaN,,,NaN,,NaN
17036,8,125,35,15,47,61,NaN,NaN,100,125,NaN,102,NaN
17037,,,,,,,NaN,NaN,,,NaN,,NaN
17038,8,125,35,15,48,62,NaN,NaN,100,125,NaN,105,NaN
17039,,,,,,,NaN,NaN,,,NaN,,NaN
17040,8,125,35,15,47,61,NaN,NaN,100,125,NaN,101,NaN
17041,,,,,,,NaN,NaN,,,NaN,,NaN
17042,8,125,37,16,49,63,NaN,NaN,100,125,NaN,107,NaN
17043,,,,,,,NaN,NaN,,,NaN,,NaN
17044,8,125,37,16,48,62,NaN,NaN,100,125,NaN,103,NaN
17045,,,,,,,NaN,NaN,,,NaN,,NaN
17046,8,126,37,16,49,63,NaN,NaN,100,126,NaN,107,NaN
17047,,,,,,,NaN,NaN,,,NaN,,NaN
17048,7,125,36,17,47,62,NaN,NaN,100,126,NaN,103,NaN
17049,,,,,,,NaN,NaN,,,NaN,,NaN
17050,7,125,36,17,48,63,NaN,NaN,100,126,NaN,106,NaN
17051,,,,,,,NaN,NaN,,,NaN,,NaN
17052,7,125,36,17,48,62,NaN,NaN,100,126,NaN,104,NaN
17053,,,,,,,NaN,NaN,,,NaN,,NaN
17054,7,125,35,17,49,63,NaN,NaN,100,126,NaN,107,NaN
17055,,,,,,,NaN,NaN,,,NaN,,NaN
17056,7,125,35,17,48,62,NaN,NaN,100,126,NaN,104,NaN
17057,,,,,,,NaN,NaN,,,NaN,,NaN
17058,7,125,35,17,49,63,NaN,NaN,100,126,NaN,107,NaN
17059,,,,,,,NaN,NaN,,,NaN,,NaN
17060,7,125,35,17,47,62,NaN,NaN,100,126,NaN,103,NaN
17061,,,,,,,NaN,NaN,,,NaN,,NaN
17062,7,125,36,17,48,63,NaN,NaN,100,126,NaN,107,NaN
17063,,,,,,,NaN,NaN,,,NaN,,NaN
17064,7,125,36,17,47,62,NaN,NaN,100,126,NaN,104,NaN
17065,,,,,,,NaN,NaN,,,NaN,,NaN
17066,7,125,36,17,48,63,NaN,NaN,100,126,NaN,107,NaN
