time,Solar8000/ART_DBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/CVP
17159,42,NaN,25,102,100,NaN,61,35,108,77,NaN,NaN,12
17160,,NaN,,,,NaN,,,,,NaN,NaN,
17161,44,NaN,25,114,100,NaN,62,35,103,71,NaN,NaN,12
17162,,NaN,,,,NaN,,,,,NaN,NaN,
17163,44,NaN,25,127,100,NaN,61,35,97,68,NaN,NaN,12
17164,,NaN,,,,NaN,,,,,NaN,NaN,
17165,45,NaN,25,132,100,NaN,62,35,102,68,NaN,NaN,12
17166,,NaN,,,,NaN,,,,,NaN,NaN,
17167,46,NaN,25,113,100,NaN,63,35,98,70,NaN,NaN,12
17168,,NaN,,,,NaN,,,,,NaN,NaN,
17169,41,NaN,25,110,100,NaN,62,35,106,70,NaN,NaN,12
17170,,NaN,,,,NaN,,,,,NaN,NaN,
17171,42,NaN,25,106,100,NaN,62,35,110,67,NaN,NaN,12
17172,,NaN,,,,NaN,,,,,NaN,NaN,
17173,43,NaN,25,100,100,NaN,61,36,92,66,NaN,NaN,10
17174,,NaN,,,,NaN,,,,,NaN,NaN,
17175,45,NaN,25,107,100,NaN,64,36,105,75,NaN,NaN,10
17176,,NaN,,,,NaN,,,,,NaN,NaN,
17177,42,NaN,25,112,100,NaN,60,36,94,76,NaN,NaN,12
17178,,NaN,,,,NaN,,,,,NaN,NaN,
17179,46,NaN,25,108,100,NaN,63,36,106,77,NaN,NaN,12
17180,,NaN,,,,NaN,,,,,NaN,NaN,
17181,45,NaN,25,114,100,NaN,64,35,109,91,NaN,NaN,11
17182,,NaN,,,,NaN,,,,,NaN,NaN,
17183,40,NaN,25,114,100,NaN,62,35,109,90,NaN,NaN,11
17184,,NaN,,,,NaN,,,,,NaN,NaN,
17185,48,NaN,25,118,100,NaN,65,35,104,86,NaN,NaN,11
17186,,NaN,,,,NaN,,,,,NaN,NaN,
17187,42,NaN,25,132,100,NaN,61,35,100,97,NaN,NaN,11
17188,,NaN,,,,NaN,,,,,NaN,NaN,
17189,46,NaN,25,118,100,NaN,63,35,100,95,NaN,NaN,11
17190,,NaN,,,,NaN,,,,,NaN,NaN,
17191,47,NaN,25,121,100,NaN,64,35,98,104,NaN,NaN,10
17192,,NaN,,,,NaN,,,,,NaN,NaN,
17193,44,NaN,25,122,100,NaN,62,35,101,108,NaN,NaN,10
17194,,NaN,,,,NaN,,,,,NaN,NaN,
17195,44,NaN,25,112,100,NaN,62,35,93,108,NaN,NaN,11
17196,,NaN,,,,NaN,,,,,NaN,NaN,
17197,42,NaN,25,112,100,NaN,63,35,111,106,NaN,NaN,11
17198,,NaN,,,,NaN,,,,,NaN,NaN,
17199,42,NaN,25,119,100,NaN,65,35,120,106,NaN,NaN,11
17200,,NaN,,,,NaN,,,,,NaN,NaN,
17201,42,NaN,25,102,100,NaN,66,35,121,94,NaN,NaN,11
17202,,NaN,,,,NaN,,,,,NaN,NaN,
17203,43,NaN,25,86,100,NaN,67,35,119,82,NaN,NaN,11
17204,,NaN,,,,NaN,,,,,NaN,NaN,
17205,43,NaN,25,79,100,NaN,68,36,118,76,NaN,NaN,11
17206,,NaN,,,,NaN,,,,,NaN,NaN,
17207,44,NaN,25,73,100,NaN,68,36,118,74,NaN,NaN,10
17208,,NaN,,,,NaN,,,,,NaN,NaN,
17209,40,NaN,25,79,100,NaN,63,36,97,74,NaN,NaN,10
17210,,NaN,,,,NaN,,,,,NaN,NaN,
17211,45,NaN,25,99,100,NaN,65,36,105,72,NaN,NaN,11
17212,,NaN,,,,NaN,,,,,NaN,NaN,
17213,46,NaN,25,114,100,NaN,64,37,95,75,NaN,NaN,11
17214,,NaN,,,,NaN,,,,,NaN,NaN,
17215,46,NaN,25,109,100,NaN,65,37,101,80,NaN,NaN,11
17216,,NaN,,,,NaN,,,,,NaN,NaN,
17217,47,NaN,25,111,100,NaN,64,37,101,83,NaN,NaN,11
17218,,NaN,,,,NaN,,,,,NaN,NaN,
17219,43,NaN,25,115,100,NaN,62,37,98,85,NaN,NaN,11
17220,,NaN,,,,NaN,,,,,NaN,NaN,
17221,43,NaN,25,104,100,NaN,62,36,104,91,NaN,NaN,11
17222,,NaN,,,,NaN,,,,,NaN,NaN,
17223,44,NaN,25,104,100,NaN,61,36,88,100,NaN,NaN,11
17224,,NaN,,,,NaN,,,,,NaN,NaN,
17225,48,NaN,25,126,100,NaN,65,36,106,100,NaN,NaN,12
17226,,NaN,,,,NaN,,,,,NaN,NaN,
17227,45,NaN,25,125,100,NaN,65,37,111,104,NaN,NaN,12
17228,,NaN,,,,NaN,,,,,NaN,NaN,
17229,47,NaN,25,114,100,NaN,64,37,109,107,NaN,NaN,13
17230,,NaN,,,,NaN,,,,,NaN,NaN,
17231,45,NaN,25,114,100,NaN,66,37,120,102,NaN,NaN,13
17232,,NaN,,,,NaN,,,,,NaN,NaN,
17233,45,NaN,25,88,100,NaN,68,37,120,91,NaN,NaN,13
17234,,NaN,,,,NaN,,,,,NaN,NaN,
17235,46,NaN,25,82,100,NaN,70,36,122,80,NaN,NaN,13
17236,,NaN,,,,NaN,,,,,NaN,NaN,
17237,46,NaN,25,71,100,NaN,71,36,123,75,NaN,NaN,13
17238,,NaN,,,,NaN,,,,,NaN,NaN,
17239,46,NaN,25,73,100,NaN,72,36,123,74,NaN,NaN,13
17240,,NaN,,,,NaN,,,,,NaN,NaN,
17241,46,NaN,25,74,100,NaN,72,36,123,75,NaN,NaN,11
17242,,NaN,,,,NaN,,,,,NaN,NaN,
17243,47,NaN,25,75,100,NaN,73,37,123,76,NaN,NaN,11
17244,,NaN,,,,NaN,,,,,NaN,NaN,
17245,45,NaN,25,76,100,NaN,67,37,109,76,NaN,NaN,11
17246,,NaN,,,,NaN,,,,,NaN,NaN,
17247,42,NaN,25,93,100,NaN,66,37,117,77,NaN,NaN,11
17248,,NaN,,,,NaN,,,,,NaN,NaN,
17249,43,NaN,25,116,100,NaN,64,37,109,81,NaN,NaN,11
17250,,NaN,,,,NaN,,,,,NaN,NaN,
17251,43,NaN,25,120,100,NaN,63,37,107,79,NaN,NaN,11
17252,,NaN,,,,NaN,,,,,NaN,NaN,
17253,49,NaN,25,126,100,NaN,64,37,102,78,NaN,NaN,11
17254,,NaN,,,,NaN,,,,,NaN,NaN,
17255,45,NaN,25,124,100,NaN,65,37,110,75,NaN,NaN,11
17256,,NaN,,,,NaN,,,,,NaN,NaN,
17257,47,NaN,25,114,100,NaN,65,37,111,69,NaN,NaN,11
17258,,NaN,,,,NaN,,,,,NaN,NaN,
17259,47,NaN,25,112,100,NaN,65,36,107,67,NaN,NaN,13
17260,,NaN,,,,NaN,,,,,NaN,NaN,
17261,48,NaN,25,110,100,NaN,69,36,113,64,NaN,NaN,13
17262,,NaN,,,,NaN,,,,,NaN,NaN,
17263,47,NaN,25,107,100,NaN,69,36,119,67,NaN,NaN,12
17264,,NaN,,,,NaN,,,,,NaN,NaN,
17265,48,NaN,25,116,100,NaN,70,36,118,70,NaN,NaN,12
17266,,NaN,,,,NaN,,,,,NaN,NaN,
17267,48,NaN,25,121,100,NaN,69,36,120,68,NaN,NaN,13
17268,,NaN,,,,NaN,,,,,NaN,NaN,
17269,44,NaN,25,109,100,NaN,67,36,126,68,NaN,NaN,13
17270,,NaN,,,,NaN,,,,,NaN,NaN,
17271,45,NaN,25,100,100,NaN,70,36,128,70,NaN,NaN,13
17272,,NaN,,,,NaN,,,,,NaN,NaN,
17273,46,NaN,25,90,100,NaN,71,36,127,68,NaN,NaN,13
17274,,NaN,,,,NaN,,,,,NaN,NaN,
17275,47,NaN,25,76,100,NaN,73,36,127,68,NaN,NaN,13
17276,,NaN,,,,NaN,,,,,NaN,NaN,
17277,47,NaN,25,70,100,NaN,73,36,125,72,NaN,NaN,13
17278,,NaN,,,,NaN,,,,,NaN,NaN,
17279,48,NaN,25,74,100,NaN,74,36,126,74,NaN,NaN,12
17280,,NaN,,,,NaN,,,,,NaN,NaN,
17281,47,NaN,25,75,100,NaN,74,36,125,76,NaN,NaN,12
17282,,NaN,,,,NaN,,,,,NaN,NaN,
17283,47,NaN,25,76,100,NaN,74,36,127,77,NaN,NaN,12
17284,,NaN,,,,NaN,,,,,NaN,NaN,
17285,48,NaN,25,77,100,NaN,75,36,127,77,NaN,NaN,12
17286,,NaN,,,,NaN,,,,,NaN,NaN,
17287,48,NaN,25,77,100,NaN,75,36,126,77,NaN,NaN,12
17288,,NaN,,,,NaN,,,,,NaN,NaN,
17289,46,NaN,25,77,100,NaN,74,37,124,78,NaN,NaN,13
17290,,NaN,,,,NaN,,,,,NaN,NaN,
17291,46,NaN,25,77,100,NaN,74,37,125,78,NaN,NaN,13
17292,,NaN,,,,NaN,,,,,NaN,NaN,
17293,46,NaN,25,77,100,NaN,74,37,126,78,NaN,NaN,11
17294,,NaN,,,,NaN,,,,,NaN,NaN,
17295,47,NaN,25,77,100,NaN,74,37,126,78,NaN,NaN,11
17296,,NaN,,,,NaN,,,,,NaN,NaN,
17297,48,NaN,25,77,100,NaN,75,38,125,78,NaN,NaN,11
17298,,NaN,,,,NaN,,,,,NaN,NaN,
17299,53,NaN,25,90,100,NaN,73,38,118,75,NaN,NaN,11
17300,,NaN,,,,NaN,,,,,NaN,NaN,
17301,48,NaN,25,118,100,NaN,66,38,99,75,NaN,NaN,12
17302,,NaN,,,,NaN,,,,,NaN,NaN,
17303,48,NaN,25,132,100,NaN,68,38,114,75,NaN,NaN,12
17304,,NaN,,,,NaN,,,,,NaN,NaN,
17305,45,NaN,25,120,100,NaN,66,38,104,77,NaN,NaN,12
17306,,NaN,,,,NaN,,,,,NaN,NaN,
17307,48,NaN,25,114,100,NaN,69,38,116,79,NaN,NaN,12
17308,,NaN,,,,NaN,,,,,NaN,NaN,
17309,41,NaN,25,110,100,NaN,66,38,120,81,NaN,NaN,12
17310,,NaN,,,,NaN,,,,,NaN,NaN,
17311,52,NaN,25,106,100,NaN,68,35,102,83,NaN,NaN,12
17312,,NaN,,,,NaN,,,,,NaN,NaN,
17313,44,NaN,25,104,100,NaN,67,35,117,94,NaN,NaN,11
17314,,NaN,,,,NaN,,,,,NaN,NaN,
17315,50,NaN,25,118,100,NaN,72,35,123,98,NaN,NaN,11
17316,,NaN,,,,NaN,,,,,NaN,NaN,
17317,50,NaN,25,110,100,NaN,72,35,117,107,NaN,NaN,11
17318,,NaN,,,,NaN,,,,,NaN,NaN,
17319,44,NaN,25,109,100,NaN,69,35,126,106,NaN,NaN,11
17320,,NaN,,,,NaN,,,,,NaN,NaN,
17321,45,NaN,25,115,100,NaN,68,35,125,99,NaN,NaN,11
17322,,NaN,,,,NaN,,,,,NaN,NaN,
17323,52,NaN,25,115,100,NaN,66,35,95,103,NaN,NaN,11
17324,,NaN,,,,NaN,,,,,NaN,NaN,
17325,47,NaN,25,129,100,NaN,65,36,104,105,NaN,NaN,11
17326,,NaN,,,,NaN,,,,,NaN,NaN,
17327,48,NaN,25,123,100,NaN,67,36,104,104,NaN,NaN,12
17328,,NaN,,,,NaN,,,,,NaN,NaN,
17329,50,NaN,25,109,100,NaN,70,36,115,108,NaN,NaN,12
17330,,NaN,,,,NaN,,,,,NaN,NaN,
17331,49,NaN,25,98,100,NaN,71,36,111,107,NaN,NaN,13
17332,,NaN,,,,NaN,,,,,NaN,NaN,
17333,50,NaN,25,97,100,NaN,73,36,123,107,NaN,NaN,13
17334,,NaN,,,,NaN,,,,,NaN,NaN,
17335,53,NaN,25,113,100,NaN,73,36,109,108,NaN,NaN,13
17336,,NaN,,,,NaN,,,,,NaN,NaN,
17337,46,NaN,25,117,100,NaN,71,36,123,112,NaN,NaN,13
17338,,NaN,,,,NaN,,,,,NaN,NaN,
17339,55,NaN,25,113,100,NaN,73,36,110,107,NaN,NaN,12
17340,,NaN,,,,NaN,,,,,NaN,NaN,
17341,49,NaN,25,111,100,NaN,68,37,97,107,NaN,NaN,12
17342,,NaN,,,,NaN,,,,,NaN,NaN,
17343,47,NaN,25,118,100,NaN,68,37,113,101,NaN,NaN,12
17344,,NaN,,,,NaN,,,,,NaN,NaN,
17345,43,NaN,25,114,100,NaN,68,37,133,101,NaN,NaN,12
17346,,NaN,,,,NaN,,,,,NaN,NaN,
17347,46,NaN,25,91,100,NaN,71,36,128,94,NaN,NaN,13
17348,,NaN,,,,NaN,,,,,NaN,NaN,
17349,47,NaN,25,83,100,NaN,72,36,126,81,NaN,NaN,13
17350,,NaN,,,,NaN,,,,,NaN,NaN,
17351,48,NaN,25,74,100,NaN,73,36,127,76,NaN,NaN,13
17352,,NaN,,,,NaN,,,,,NaN,NaN,
17353,47,NaN,25,72,100,NaN,74,36,129,74,NaN,NaN,12
17354,,NaN,,,,NaN,,,,,NaN,NaN,
17355,48,NaN,25,74,100,NaN,76,37,130,74,NaN,NaN,12
17356,,NaN,,,,NaN,,,,,NaN,NaN,
17357,49,NaN,25,74,100,NaN,77,37,131,75,NaN,NaN,12
17358,,NaN,,,,NaN,,,,,NaN,NaN,
17359,50,NaN,25,76,100,NaN,78,37,131,76,NaN,NaN,12
17360,,NaN,,,,NaN,,,,,NaN,NaN,
17361,50,NaN,25,76,100,NaN,78,37,130,77,NaN,NaN,13
17362,,NaN,,,,NaN,,,,,NaN,NaN,
17363,50,NaN,25,77,100,NaN,78,37,129,77,NaN,NaN,13
17364,,NaN,,,,NaN,,,,,NaN,NaN,
17365,50,NaN,25,77,100,NaN,78,37,129,77,NaN,NaN,13
17366,,NaN,,,,NaN,,,,,NaN,NaN,
17367,50,NaN,25,77,100,NaN,79,37,131,77,NaN,NaN,13
17368,,NaN,,,,NaN,,,,,NaN,NaN,
17369,50,NaN,25,77,100,NaN,79,38,131,77,NaN,NaN,13
17370,,NaN,,,,NaN,,,,,NaN,NaN,
17371,50,NaN,25,87,100,NaN,76,38,132,77,NaN,NaN,13
17372,,NaN,,,,NaN,,,,,NaN,NaN,
17373,58,NaN,25,100,100,NaN,74,38,109,76,NaN,NaN,14
17374,,NaN,,,,NaN,,,,,NaN,NaN,
17375,51,NaN,25,119,100,NaN,68,38,103,72,NaN,NaN,14
17376,,NaN,,,,NaN,,,,,NaN,NaN,
17377,49,NaN,25,129,100,NaN,68,39,111,72,NaN,NaN,14
17378,,NaN,,,,NaN,,,,,NaN,NaN,
17379,51,NaN,25,111,100,NaN,72,39,112,79,NaN,NaN,14
17380,,NaN,,,,NaN,,,,,NaN,NaN,
17381,52,NaN,25,107,100,NaN,73,39,116,90,NaN,NaN,14
17382,,NaN,,,,NaN,,,,,NaN,NaN,
17383,49,NaN,25,105,100,NaN,71,39,109,103,NaN,NaN,13
17384,,NaN,,,,NaN,,,,,NaN,NaN,
17385,54,NaN,25,112,100,NaN,74,36,120,102,NaN,NaN,13
17386,,NaN,,,,NaN,,,,,NaN,NaN,
17387,51,NaN,25,115,100,NaN,72,36,117,101,NaN,NaN,14
17388,,NaN,,,,NaN,,,,,NaN,NaN,
17389,48,NaN,25,107,100,NaN,71,36,123,99,NaN,NaN,14
17390,,NaN,,,,NaN,,,,,NaN,NaN,
17391,50,NaN,25,109,100,NaN,72,36,116,102,NaN,NaN,14
17392,,NaN,,,,NaN,,,,,NaN,NaN,
17393,51,NaN,25,103,100,NaN,74,36,118,100,NaN,NaN,14
17394,,NaN,,,,NaN,,,,,NaN,NaN,
17395,57,NaN,25,98,100,NaN,76,36,117,98,NaN,NaN,13
17396,,NaN,,,,NaN,,,,,NaN,NaN,
17397,55,NaN,25,106,100,NaN,73,36,112,93,NaN,NaN,13
17398,,NaN,,,,NaN,,,,,NaN,NaN,
17399,55,NaN,25,121,100,NaN,77,37,126,97,NaN,NaN,13
17400,,NaN,,,,NaN,,,,,NaN,NaN,
17401,54,NaN,25,114,100,NaN,76,37,114,105,NaN,NaN,13
17402,,NaN,,,,NaN,,,,,NaN,NaN,
17403,54,NaN,25,111,100,NaN,76,37,110,112,NaN,NaN,14
17404,,NaN,,,,NaN,,,,,NaN,NaN,
17405,50,NaN,25,123,100,NaN,73,37,123,113,NaN,NaN,14
17406,,NaN,,,,NaN,,,,,NaN,NaN,
17407,51,NaN,25,115,100,NaN,73,37,115,115,NaN,NaN,14
17408,,NaN,,,,NaN,,,,,NaN,NaN,
17409,48,NaN,25,110,100,NaN,71,37,114,115,NaN,NaN,14
17410,,NaN,,,,NaN,,,,,NaN,NaN,
17411,57,NaN,25,126,100,NaN,75,37,114,115,NaN,NaN,14
17412,,NaN,,,,NaN,,,,,NaN,NaN,
17413,55,NaN,25,132,100,NaN,73,36,116,107,NaN,NaN,14
17414,,NaN,,,,NaN,,,,,NaN,NaN,
17415,50,NaN,25,138,100,NaN,71,36,118,110,NaN,NaN,14
17416,,NaN,,,,NaN,,,,,NaN,NaN,
17417,50,NaN,25,134,100,NaN,72,36,116,112,NaN,NaN,14
17418,,NaN,,,,NaN,,,,,NaN,NaN,
17419,50,NaN,25,124,100,NaN,74,36,125,110,NaN,NaN,14
17420,,NaN,,,,NaN,,,,,NaN,NaN,
17421,50,NaN,25,112,100,NaN,73,36,119,110,NaN,NaN,13
17422,,NaN,,,,NaN,,,,,NaN,NaN,
17423,49,NaN,25,109,100,NaN,70,36,112,107,NaN,NaN,13
17424,,NaN,,,,NaN,,,,,NaN,NaN,
17425,45,NaN,25,103,100,NaN,66,36,105,106,NaN,NaN,14
17426,,NaN,,,,NaN,,,,,NaN,NaN,
17427,47,NaN,25,109,100,NaN,70,37,123,95,NaN,NaN,14
17428,,NaN,,,,NaN,,,,,NaN,NaN,
17429,48,NaN,25,101,100,NaN,72,37,130,89,NaN,NaN,15
17430,,NaN,,,,NaN,,,,,NaN,NaN,
17431,47,NaN,25,94,100,NaN,71,37,114,83,NaN,NaN,15
17432,,NaN,,,,NaN,,,,,NaN,NaN,
17433,49,NaN,25,93,100,NaN,71,37,124,82,NaN,NaN,13
17434,,NaN,,,,NaN,,,,,NaN,NaN,
17435,43,NaN,25,107,100,NaN,66,37,120,78,NaN,NaN,13
17436,,NaN,,,,NaN,,,,,NaN,NaN,
17437,50,NaN,25,102,100,NaN,67,37,95,72,NaN,NaN,12
17438,,NaN,,,,NaN,,,,,NaN,NaN,
17439,49,NaN,25,111,100,NaN,70,37,116,74,NaN,NaN,12
17440,,NaN,,,,NaN,,,,,NaN,NaN,
17441,50,NaN,25,115,100,NaN,72,37,120,83,NaN,NaN,13
17442,,NaN,,,,NaN,,,,,NaN,NaN,
17443,53,NaN,25,107,100,NaN,70,36,98,86,NaN,NaN,13
17444,,NaN,,,,NaN,,,,,NaN,NaN,
17445,49,NaN,25,114,100,NaN,70,36,119,101,NaN,NaN,13
17446,,NaN,,,,NaN,,,,,NaN,NaN,
17447,55,NaN,25,106,100,NaN,71,36,107,95,NaN,NaN,14
17448,,NaN,,,,NaN,,,,,NaN,NaN,
17449,48,NaN,25,106,100,NaN,68,36,112,95,NaN,NaN,14
17450,,NaN,,,,NaN,,,,,NaN,NaN,
17451,50,NaN,25,125,100,NaN,70,36,114,96,NaN,NaN,14
17452,,NaN,,,,NaN,,,,,NaN,NaN,
17453,48,NaN,25,115,100,NaN,70,36,116,93,NaN,NaN,14
17454,,NaN,,,,NaN,,,,,NaN,NaN,
17455,47,NaN,25,123,100,NaN,67,36,100,86,NaN,NaN,14
17456,,NaN,,,,NaN,,,,,NaN,NaN,
17457,52,NaN,25,125,100,NaN,71,36,115,88,NaN,NaN,14
17458,,NaN,,,,NaN,,,,,NaN,NaN,
17459,52,NaN,25,114,100,NaN,71,36,112,91,NaN,NaN,13
17460,,NaN,,,,NaN,,,,,NaN,NaN,
17461,46,NaN,25,116,100,NaN,70,36,122,94,NaN,NaN,13
17462,,NaN,,,,NaN,,,,,NaN,NaN,
17463,52,NaN,25,118,100,NaN,71,34,108,93,NaN,NaN,13
17464,,NaN,,,,NaN,,,,,NaN,NaN,
17465,51,NaN,25,118,100,NaN,72,34,119,98,NaN,NaN,13
17466,,NaN,,,,NaN,,,,,NaN,NaN,
17467,54,NaN,25,115,100,NaN,73,34,114,96,NaN,NaN,13
17468,,NaN,,,,NaN,,,,,NaN,NaN,
17469,50,NaN,25,110,100,NaN,70,34,116,95,NaN,NaN,13
17470,,NaN,,,,NaN,,,,,NaN,NaN,
17471,47,NaN,25,103,100,NaN,68,36,117,94,NaN,NaN,13
17472,,NaN,,,,NaN,,,,,NaN,NaN,
17473,44,NaN,25,98,100,NaN,67,36,112,98,NaN,NaN,13
17474,,NaN,,,,NaN,,,,,NaN,NaN,
17475,50,NaN,25,97,100,NaN,70,36,110,100,NaN,NaN,12
17476,,NaN,,,,NaN,,,,,NaN,NaN,
17477,48,NaN,25,109,100,NaN,71,36,118,103,NaN,NaN,12
17478,,NaN,,,,NaN,,,,,NaN,NaN,
17479,49,NaN,25,118,100,NaN,70,36,118,102,NaN,NaN,12
17480,,NaN,,,,NaN,,,,,NaN,NaN,
17481,47,NaN,25,117,100,NaN,68,36,112,108,NaN,NaN,12
17482,,NaN,,,,NaN,,,,,NaN,NaN,
17483,49,NaN,25,114,100,NaN,68,36,100,113,NaN,NaN,12
17484,,NaN,,,,NaN,,,,,NaN,NaN,
17485,54,NaN,25,130,100,NaN,70,35,106,109,NaN,NaN,13
17486,,NaN,,,,NaN,,,,,NaN,NaN,
17487,49,NaN,25,125,100,NaN,70,35,113,110,NaN,NaN,13
17488,,NaN,,,,NaN,,,,,NaN,NaN,
17489,53,NaN,25,111,100,NaN,72,35,108,111,NaN,NaN,13
17490,,NaN,,,,NaN,,,,,NaN,NaN,
17491,49,NaN,25,114,100,NaN,69,36,106,111,NaN,NaN,13
17492,,NaN,,,,NaN,,,,,NaN,NaN,
17493,50,NaN,25,105,100,NaN,71,36,112,111,NaN,NaN,12
17494,,NaN,,,,NaN,,,,,NaN,NaN,
17495,46,NaN,25,101,100,NaN,68,36,113,110,NaN,NaN,12
17496,,NaN,,,,NaN,,,,,NaN,NaN,
17497,47,NaN,25,107,100,NaN,67,36,112,99,NaN,NaN,13
17498,,NaN,,,,NaN,,,,,NaN,NaN,
17499,49,NaN,25,111,100,NaN,68,35,107,99,NaN,NaN,13
17500,,NaN,,,,NaN,,,,,NaN,NaN,
17501,49,NaN,25,119,100,NaN,68,35,105,97,NaN,NaN,14
17502,,NaN,,,,NaN,,,,,NaN,NaN,
17503,46,NaN,25,117,100,NaN,68,35,111,94,NaN,NaN,14
17504,,NaN,,,,NaN,,,,,NaN,NaN,
17505,43,NaN,25,109,100,NaN,66,36,116,92,NaN,NaN,12
17506,,NaN,,,,NaN,,,,,NaN,NaN,
17507,44,NaN,25,115,100,NaN,66,36,117,92,NaN,NaN,12
17508,,NaN,,,,NaN,,,,,NaN,NaN,
17509,49,NaN,25,118,100,NaN,67,36,105,93,NaN,NaN,12
17510,,NaN,,,,NaN,,,,,NaN,NaN,
17511,43,NaN,25,115,100,NaN,66,36,115,94,NaN,NaN,12
17512,,NaN,,,,NaN,,,,,NaN,NaN,
17513,51,NaN,25,112,100,NaN,68,35,101,102,NaN,NaN,12
17514,,NaN,,,,NaN,,,,,NaN,NaN,
17515,48,NaN,25,111,100,NaN,69,35,112,109,NaN,NaN,13
17516,,NaN,,,,NaN,,,,,NaN,NaN,
17517,48,NaN,25,128,100,NaN,67,35,114,107,NaN,NaN,13
17518,,NaN,,,,NaN,,,,,NaN,NaN,
17519,50,NaN,25,109,100,NaN,69,36,109,102,NaN,NaN,14
17520,,NaN,,,,NaN,,,,,NaN,NaN,
17521,48,NaN,25,101,100,NaN,70,36,116,100,NaN,NaN,14
17522,,NaN,,,,NaN,,,,,NaN,NaN,
17523,46,NaN,25,90,100,NaN,68,36,114,95,NaN,NaN,13
17524,,NaN,,,,NaN,,,,,NaN,NaN,
17525,47,NaN,25,94,100,NaN,66,36,98,94,NaN,NaN,13
17526,,NaN,,,,NaN,,,,,NaN,NaN,
17527,45,NaN,25,109,100,NaN,66,35,111,94,NaN,NaN,12
17528,,NaN,,,,NaN,,,,,NaN,NaN,
17529,44,NaN,25,128,100,NaN,64,35,114,95,NaN,NaN,12
17530,,NaN,,,,NaN,,,,,NaN,NaN,
17531,48,NaN,25,112,100,NaN,66,35,107,98,NaN,NaN,12
17532,,NaN,,,,NaN,,,,,NaN,NaN,
17533,47,NaN,25,110,100,NaN,65,35,102,106,NaN,NaN,12
17534,,NaN,,,,NaN,,,,,NaN,NaN,
17535,49,NaN,25,116,100,NaN,69,33,109,110,NaN,NaN,12
17536,,NaN,,,,NaN,,,,,NaN,NaN,
17537,47,NaN,25,114,100,NaN,69,33,115,112,NaN,NaN,12
17538,,NaN,,,,NaN,,,,,NaN,NaN,
17539,52,NaN,25,105,100,NaN,70,33,109,104,NaN,NaN,13
17540,,NaN,,,,NaN,,,,,NaN,NaN,
17541,51,NaN,25,107,100,NaN,67,35,90,108,NaN,NaN,13
17542,,NaN,,,,NaN,,,,,NaN,NaN,
17543,44,NaN,25,123,100,NaN,62,35,101,100,NaN,NaN,13
17544,,NaN,,,,NaN,,,,,NaN,NaN,
17545,49,NaN,25,125,100,NaN,67,35,102,102,NaN,NaN,13
17546,,NaN,,,,NaN,,,,,NaN,NaN,
17547,45,NaN,25,107,100,NaN,66,35,112,104,NaN,NaN,13
17548,,NaN,,,,NaN,,,,,NaN,NaN,
17549,48,NaN,25,108,100,NaN,69,35,117,100,NaN,NaN,13
17550,,NaN,,,,NaN,,,,,NaN,NaN,
17551,44,NaN,25,106,100,NaN,62,35,86,100,NaN,NaN,13
17552,,NaN,,,,NaN,,,,,NaN,NaN,
17553,44,NaN,25,103,100,NaN,60,35,87,100,NaN,NaN,12
17554,,NaN,,,,NaN,,,,,NaN,NaN,
17555,40,NaN,25,110,100,NaN,58,35,91,100,NaN,NaN,12
17556,,NaN,,,,NaN,,,,,NaN,NaN,
17557,44,NaN,25,112,100,NaN,61,35,105,101,NaN,NaN,11
17558,,NaN,,,,NaN,,,,,NaN,NaN,
17559,45,NaN,25,115,100,NaN,64,35,109,94,NaN,NaN,11
17560,,NaN,,,,NaN,,,,,NaN,NaN,
17561,44,NaN,25,107,100,NaN,63,35,99,93,NaN,NaN,12
17562,,NaN,,,,NaN,,,,,NaN,NaN,
17563,45,NaN,25,115,100,NaN,63,34,101,91,NaN,NaN,12
17564,,NaN,,,,NaN,,,,,NaN,NaN,
17565,46,NaN,25,129,100,NaN,63,34,98,90,NaN,NaN,11
17566,,NaN,,,,NaN,,,,,NaN,NaN,
17567,46,NaN,25,122,100,NaN,63,34,90,94,NaN,NaN,11
17568,,NaN,,,,NaN,,,,,NaN,NaN,
17569,45,NaN,25,117,100,NaN,65,34,107,96,NaN,NaN,11
17570,,NaN,,,,NaN,,,,,NaN,NaN,
17571,48,NaN,25,101,100,NaN,66,34,103,97,NaN,NaN,11
17572,,NaN,,,,NaN,,,,,NaN,NaN,
17573,41,NaN,25,99,100,NaN,62,34,107,98,NaN,NaN,11
17574,,NaN,,,,NaN,,,,,NaN,NaN,
17575,48,NaN,25,111,100,NaN,66,34,110,95,NaN,NaN,11
17576,,NaN,,,,NaN,,,,,NaN,NaN,
17577,46,NaN,25,117,100,NaN,65,35,106,96,NaN,NaN,11
17578,,NaN,,,,NaN,,,,,NaN,NaN,
17579,48,NaN,25,111,100,NaN,67,35,109,97,NaN,NaN,12
17580,,NaN,,,,NaN,,,,,NaN,NaN,
17581,48,NaN,25,112,100,NaN,66,35,102,98,NaN,NaN,12
17582,,NaN,,,,NaN,,,,,NaN,NaN,
17583,45,NaN,25,110,100,NaN,62,35,90,98,NaN,NaN,12
